SA1_7DIGITCODE_2016,Intct_fam_no_otr_chld_pre_Fam,Step_fam_no_otr_chld_pre_Fam,Blnd_fam_no_otr_chld_pre_Fam,Intct_fam_othr_child_pres_Fam,Step_fam_othr_child_pres_Fam,Blnd_fam_othr_child_pres_Fam,Otr_cpl_fam_otr_chld_only_Fam,Tot_Families
1138638,47,0,0,0,0,0,0,51
1138639,43,4,0,0,0,0,0,44
1138640,76,0,3,0,0,0,0,83
1138641,35,3,0,0,0,0,0,40
1138642,55,0,0,0,0,0,0,56
1138643,43,3,0,0,0,0,0,47
1138644,65,0,0,0,0,0,0,70
1138645,54,3,0,0,0,0,0,57
1138646,53,7,3,0,0,0,0,58
1138647,29,0,0,0,0,0,0,28
1138648,50,3,0,0,0,0,0,50
1138649,56,0,0,0,0,0,0,58
1138650,59,3,3,0,0,0,0,64
1138701,57,0,0,0,0,0,0,63
1138702,26,0,0,0,0,0,0,26
1138703,16,0,0,0,0,0,0,12
1138704,54,7,0,0,0,0,0,60
1138705,42,0,0,0,0,0,0,38
1138706,52,0,6,0,0,0,0,60
1138707,38,0,3,0,0,0,0,41
1138708,68,3,0,0,0,0,0,69
1138709,59,0,0,0,0,0,0,62
1138710,56,4,0,0,0,0,0,66
1138711,42,3,0,0,0,0,0,42
1138712,34,3,0,0,0,0,0,35
1138713,29,0,3,0,0,0,0,33
1138714,48,5,0,0,0,0,0,56
1138715,42,0,0,0,0,0,0,45
1138716,43,5,0,0,0,0,0,51
1138717,40,0,0,0,0,0,0,48
1138718,52,3,0,0,0,0,0,51
1138719,40,0,3,0,0,0,0,48
1138720,50,5,0,0,0,0,0,52
1138721,66,3,3,0,0,0,0,71
1138722,43,0,0,0,0,0,0,42
1138723,40,4,0,0,0,0,0,48
1138724,0,0,0,0,0,0,0,0
1138725,36,0,0,0,0,0,0,36
1138726,49,5,4,0,0,0,0,52
1138727,33,0,0,0,0,0,0,33
1138728,47,4,0,0,0,0,0,52
1138729,51,4,0,0,0,0,0,49
1138730,0,0,0,0,0,0,0,0
1138731,68,4,0,0,0,0,0,79
1138732,28,0,3,0,0,0,0,34
1138733,22,0,0,0,0,0,0,23
1138734,45,3,0,0,0,0,0,49
1138735,26,0,0,0,0,0,0,26
1138736,65,7,4,0,0,0,0,80
1138737,29,0,0,0,0,0,0,32
1138738,0,0,0,0,0,0,0,0
1138739,37,3,0,0,0,0,0,37
1138740,23,3,0,0,0,0,0,25
1138741,20,0,0,0,0,0,0,26
1138742,46,0,0,0,0,0,0,44
1138801,52,3,4,0,0,0,0,61
1138802,76,3,0,0,0,0,0,77
1138803,36,3,0,0,0,0,0,37
1138804,27,6,0,0,0,0,0,30
1138805,69,3,0,0,0,0,0,74
1138806,50,3,0,0,0,0,0,56
1138807,38,5,4,0,0,0,0,48
1138808,65,9,0,0,0,0,0,71
1138809,52,7,0,0,0,0,0,55
1138810,61,3,3,4,0,0,0,75
1138811,24,0,0,0,0,0,0,24
1138812,46,6,3,0,0,0,0,57
1138813,49,3,0,0,0,0,0,50
1138814,32,3,0,0,0,0,0,35
1138815,24,0,0,0,0,0,0,32
1138816,33,5,0,0,0,0,0,42
1138817,60,3,0,0,0,0,0,59
1138818,28,5,0,0,0,0,0,37
1138819,71,0,0,0,0,0,0,72
1138820,55,3,5,0,0,0,0,60
1138821,44,3,0,0,0,0,0,52
1138822,54,4,0,0,0,0,0,54
1138823,42,3,0,0,0,0,0,46
1138824,54,6,0,0,0,0,0,65
1138825,40,0,0,0,0,0,0,39
1138826,45,0,4,0,0,0,0,49
1138827,73,3,0,0,0,0,0,74
1138828,68,3,0,0,0,0,0,68
1138829,62,3,3,0,0,0,0,68
1138830,59,5,0,0,0,0,0,63
1138831,63,0,0,0,0,0,0,65
1138832,46,4,4,0,0,0,0,57
1138833,58,0,0,0,0,0,0,60
1138834,55,4,0,0,0,0,0,58
1138835,53,8,0,0,0,0,0,57
1138836,54,3,3,0,0,0,0,53
1138837,60,8,0,0,0,0,0,66
1138838,55,3,0,0,0,0,0,61
1138839,40,0,0,0,0,0,0,42
1138840,37,3,0,0,0,0,0,45
1138841,51,0,0,0,0,0,0,49
1138842,94,9,4,0,0,0,0,102
1138843,67,0,0,0,0,0,0,70
1138844,35,0,3,0,0,0,0,43
1138845,61,3,0,0,0,0,0,64
1138846,64,3,0,0,0,0,0,62
1138847,36,0,0,0,0,0,0,39
1138848,69,0,0,0,0,0,0,67
1138849,55,6,3,0,0,0,0,66
1138850,28,0,0,0,0,0,0,28
1138851,43,0,0,0,0,0,0,39
1138852,69,0,0,0,0,0,0,69
1138853,54,0,0,0,0,0,0,59
1138854,55,6,0,0,0,0,0,66
1138855,36,0,0,0,0,0,0,39
1138901,0,0,0,0,0,0,0,0
1138902,71,9,0,0,0,0,0,83
1138903,69,5,0,0,0,0,0,74
1138904,92,9,0,0,0,0,0,100
1138905,0,0,0,0,0,0,0,0
1138906,78,4,0,0,0,0,0,81
1138907,61,0,0,0,0,0,0,58
1138908,47,0,0,0,0,0,0,51
1138909,0,0,0,0,0,0,0,0
1138910,0,0,0,0,0,0,0,0
1138911,78,9,0,0,0,0,0,86
1138912,72,3,0,0,0,0,0,75
1138913,64,0,0,0,0,0,0,71
1138914,26,0,0,0,0,0,0,32
1138915,68,3,3,0,0,0,0,77
1138916,85,11,0,0,0,0,0,93
1138917,81,0,0,0,0,0,0,88
1138918,63,7,0,0,0,0,0,68
1138919,79,3,0,0,0,0,0,89
1138920,34,0,0,0,0,0,0,39
1138921,60,5,0,0,0,0,0,62
1138922,48,3,0,0,0,0,0,51
1138923,39,4,0,0,0,0,0,41
1138924,44,0,0,0,0,0,0,45
1138925,44,0,0,0,0,0,0,44
1138926,37,3,0,0,0,0,0,40
1138927,45,4,0,0,0,0,0,46
1138928,25,3,0,0,0,0,0,28
1138929,46,0,0,0,0,0,0,50
1138930,53,0,3,0,0,0,0,56
1139001,59,0,4,0,0,0,0,62
1139002,54,3,0,0,0,0,0,62
1139003,26,3,0,0,0,0,0,31
1139004,33,0,0,0,0,0,0,37
1139005,93,3,0,0,0,0,0,94
1139006,25,0,0,0,0,0,0,30
1139007,55,3,0,0,0,0,0,58
1139008,70,0,0,0,0,0,0,75
1139009,29,3,0,0,0,0,0,33
1139010,42,0,0,0,0,0,0,45
1139011,48,3,0,0,0,0,0,54
1139012,50,3,0,4,0,0,0,55
1139013,52,3,0,0,0,0,0,50
1139014,33,0,0,0,0,0,0,35
1139015,25,0,0,0,0,0,0,25
1139016,39,3,0,0,0,0,0,44
1139017,44,3,0,0,0,0,0,43
1139018,50,0,4,0,0,0,0,57
1139019,31,0,0,0,0,0,0,32
1139020,29,4,0,0,0,0,0,38
1139021,39,3,0,0,0,0,0,38
1139022,33,0,0,0,0,0,0,33
1139023,26,4,0,0,0,0,0,28
1139024,32,3,0,0,0,0,0,39
1139025,45,3,0,0,0,0,0,51
1139026,45,0,0,0,0,0,0,49
1139027,58,0,0,0,0,0,0,58
1139028,46,0,0,0,0,0,0,46
1139029,77,3,4,0,0,0,0,84
1139030,50,0,0,0,0,0,0,50
1139031,85,0,0,0,0,0,0,88
1139032,64,7,0,0,0,0,0,66
1139033,27,0,0,0,0,0,0,32
1139034,33,0,0,0,0,0,0,36
1139035,42,0,0,0,0,0,0,44
1139036,64,4,0,0,0,0,0,72
1139037,64,3,0,0,0,0,0,69
1139038,47,0,0,0,0,0,0,48
1139039,37,0,3,0,0,0,0,38
1139040,17,5,0,0,0,0,0,23
1139041,21,3,0,0,0,0,0,27
1139042,72,3,0,0,0,0,0,72
1139043,38,0,0,3,0,0,0,38
1139044,46,0,0,0,0,0,0,46
1139045,33,3,0,0,0,0,0,37
1139046,37,0,0,0,0,0,0,34
1139047,28,0,0,0,0,0,0,26
1139048,26,3,0,3,0,0,0,33
1139049,25,0,3,0,0,0,0,33
1139050,25,4,0,0,0,0,0,34
1139051,35,0,0,0,0,0,0,38
1139052,23,3,0,0,0,0,0,24
1139053,27,0,0,0,0,0,0,27
1139101,29,0,0,0,0,0,0,38
1139102,36,0,3,3,0,0,0,42
1139103,42,0,3,0,0,0,0,43
1139104,31,0,0,0,0,0,0,38
1139105,52,0,0,4,0,0,0,58
1139106,49,0,0,0,0,0,0,54
1139107,46,0,0,0,0,0,0,49
1139108,55,3,0,0,0,0,0,63
1139109,9,3,0,0,0,0,0,13
1139110,63,0,3,0,0,0,0,67
1139111,42,0,0,0,0,0,0,46
1139112,45,0,0,0,0,0,0,52
1139113,56,3,0,0,0,0,0,57
1139114,50,4,0,0,0,0,0,62
1139115,56,0,3,0,0,0,0,63
1139116,43,0,0,0,0,0,0,48
1139117,21,3,0,0,0,0,0,22
1139118,46,0,0,3,0,0,0,48
1139119,31,0,0,0,0,0,0,36
1139120,54,3,0,3,0,0,0,61
1139121,47,0,0,0,0,0,0,45
1139122,41,0,3,0,0,0,0,44
1139124,41,3,3,0,0,0,0,51
1139125,38,0,0,0,0,0,0,35
1139127,82,4,0,0,0,0,0,90
1139128,71,3,0,0,0,0,0,71
1139130,11,0,0,0,0,0,0,15
1139132,30,4,0,0,0,0,0,33
1139133,29,0,0,0,0,0,0,34
1139134,57,6,0,0,0,0,0,60
1139135,59,0,0,0,0,0,0,61
1139136,17,0,0,0,0,0,0,17
1139137,37,0,3,0,0,0,0,35
1139138,61,3,0,0,0,0,0,70
1139139,80,3,0,0,0,0,0,82
1139140,30,0,0,0,0,0,0,36
1139141,59,5,0,3,0,0,0,68
1139142,48,0,0,0,0,0,0,45
1139143,44,0,0,0,0,0,0,44
1139144,64,4,0,0,0,0,0,70
1139145,66,4,0,0,0,0,0,72
1139146,55,4,0,0,0,0,0,59
1139147,54,3,0,0,0,0,0,55
1139148,18,0,0,0,0,0,0,16
1139149,33,4,0,0,0,0,0,37
1139150,24,0,0,0,0,0,0,28
1139151,37,3,0,0,0,0,0,36
1139152,43,8,0,0,0,0,0,46
1139153,38,0,0,3,0,0,0,44
1139154,45,0,0,0,0,0,0,50
1139155,30,0,0,0,0,0,0,31
1139156,43,0,0,0,0,0,0,47
1139157,31,0,0,0,0,0,0,29
1139158,47,0,3,0,0,0,0,55
1139201,33,0,3,0,0,0,0,35
1139202,50,0,0,0,0,0,0,54
1139203,25,0,0,0,0,0,0,24
1139204,64,0,3,3,0,0,0,72
1139205,75,3,0,0,0,0,0,75
1139206,49,0,0,0,0,0,0,54
1139207,90,3,0,0,0,0,0,90
1139208,44,3,0,0,0,0,0,50
1139209,0,0,0,0,0,0,0,0
1139210,47,4,0,0,0,0,0,54
1139211,51,0,0,0,0,0,0,51
1139212,74,3,0,0,0,0,0,84
1139213,47,0,0,0,0,0,0,53
1139214,35,0,0,0,0,0,0,39
1139215,60,0,0,3,0,0,0,71
1139216,67,7,3,0,0,0,0,75
1139217,37,0,0,0,0,0,0,38
1139218,40,3,0,0,0,0,0,46
1139219,65,3,3,0,0,0,0,69
1139220,34,0,0,0,0,0,0,40
1139221,66,3,3,0,0,0,0,69
1139222,46,0,0,0,0,0,0,46
1139223,43,0,0,0,0,0,0,46
1139224,43,0,0,0,0,0,0,49
1139225,42,3,0,0,0,0,0,47
1139226,43,3,0,0,0,0,0,43
1139301,75,3,0,0,0,0,0,83
1139302,59,0,0,0,0,0,0,61
1139303,74,0,0,0,0,0,0,78
1139304,40,8,0,0,0,0,0,46
1139305,61,0,0,0,0,0,0,61
1139306,25,3,0,0,0,0,0,29
1139307,29,5,0,0,0,0,0,40
1139308,35,4,0,0,0,0,0,38
1139309,48,5,0,0,0,0,0,51
1139310,20,0,0,0,0,0,0,25
1139311,53,3,0,0,0,0,0,61
1139312,44,5,0,0,0,0,0,50
1139313,81,0,0,3,0,0,0,89
1139314,66,3,9,0,0,0,0,79
1139315,49,0,0,0,0,0,0,53
1139316,67,3,0,3,0,0,0,76
1139317,87,0,0,0,0,0,0,88
1139318,44,0,3,0,0,0,0,45
1139319,52,3,0,0,0,0,0,60
1139320,75,0,3,0,0,0,0,77
1139321,80,3,0,4,0,0,0,91
1139322,41,5,3,0,0,0,0,44
1139323,43,0,0,0,0,0,0,42
1139324,35,0,0,0,0,0,0,36
1139325,25,0,0,0,0,0,0,28
1139326,66,3,0,0,0,0,0,72
1139327,51,3,0,0,0,0,0,58
1139328,56,0,0,0,0,0,0,56
1139329,61,4,0,0,0,0,0,64
1139330,55,3,0,0,0,0,0,62
1139331,67,0,3,0,0,0,0,76
1139332,62,3,0,0,0,0,0,64
1139333,41,0,0,0,0,0,0,43
1139334,67,4,0,0,0,0,0,72
1139335,46,3,0,0,0,0,0,60
1139336,68,0,0,0,0,0,0,67
1139337,33,0,3,0,0,0,0,39
1139338,78,3,0,0,0,0,0,84
1139339,45,3,0,0,0,0,0,43
1139340,45,3,0,0,0,0,0,53
1139401,86,6,0,0,0,0,0,92
1139402,16,0,0,0,0,0,0,12
1139403,52,0,0,0,0,0,0,55
1139404,48,4,3,0,0,0,0,58
1139405,47,0,0,0,0,0,0,49
1139406,39,3,0,0,0,0,0,41
1139407,62,5,0,3,0,0,0,72
1139408,35,0,0,0,0,0,0,38
1139409,30,0,0,0,0,0,0,32
1139410,31,0,0,0,0,0,0,31
1139411,64,4,0,0,0,0,0,66
1139412,36,5,3,0,0,0,0,45
1139413,37,0,0,0,0,0,0,34
1139414,50,3,0,0,0,0,0,51
1139415,44,0,0,0,0,0,0,39
1139416,36,0,0,0,0,0,0,37
1139417,62,3,0,0,0,0,0,64
1139418,81,0,3,0,0,0,0,82
1139419,37,0,0,0,0,0,0,37
1139420,56,3,0,0,0,0,0,59
1139421,26,0,0,0,0,0,0,26
1139422,28,3,0,0,0,0,0,33
1139423,41,3,0,0,0,0,0,48
1139424,40,0,0,0,0,0,0,46
1139425,44,3,0,0,0,0,0,46
1139426,30,0,0,0,0,0,0,32
1139427,22,4,0,0,0,0,0,25
1139428,52,5,0,0,0,0,0,53
1139429,41,5,0,0,0,0,0,43
1139430,33,3,3,0,0,0,0,35
1139431,29,3,0,0,0,0,0,28
1139432,70,3,0,0,0,0,0,71
1139433,27,3,0,0,0,0,0,29
1139434,44,4,0,0,0,0,0,47
1139435,23,5,0,0,0,0,0,27
1139436,30,0,0,0,0,0,0,36
1139437,13,7,0,0,0,0,0,18
1139438,20,0,0,0,0,0,0,23
1139439,33,3,0,0,0,0,0,38
1139501,40,0,0,0,0,0,0,43
1139502,39,0,0,0,0,0,0,38
1139503,79,3,0,0,0,0,0,77
1139504,45,0,0,0,0,0,0,47
1139505,30,0,0,0,0,0,0,31
1139506,91,0,0,0,0,0,0,90
1139507,59,0,0,0,0,0,0,58
1139508,40,0,0,3,0,0,0,42
1139509,30,0,3,0,0,0,0,36
1139510,17,0,0,0,0,0,0,23
1139511,32,0,0,0,0,0,0,33
1139512,15,5,0,0,0,0,0,16
1139513,25,6,0,0,0,0,0,34
1139514,30,0,0,0,0,0,0,30
1139515,65,6,3,0,0,0,0,70
1139516,64,0,0,0,0,0,0,65
1139517,38,0,0,0,0,0,0,43
1139518,72,0,3,0,0,0,0,75
1139519,54,3,0,0,0,0,0,56
1139520,37,4,0,0,0,0,0,46
1139521,58,3,0,0,0,0,0,65
1139522,59,0,0,0,0,0,0,60
1139523,57,0,0,0,0,0,0,58
1139524,51,7,0,0,0,0,0,56
1139525,38,3,3,0,0,0,0,40
1139526,49,3,3,0,0,0,0,51
1139527,58,0,0,0,0,0,0,57
1139528,34,3,0,0,0,0,0,36
1139529,45,0,0,0,0,0,0,44
1139530,72,0,0,0,0,0,0,72
1139531,63,0,0,0,0,0,0,64
1139532,87,7,0,0,0,0,0,96
1139602,88,0,7,0,0,0,0,95
1139603,48,0,0,0,0,0,0,52
1139605,24,3,0,0,0,0,0,28
1139606,54,3,0,0,0,0,0,60
1139607,59,0,0,0,0,0,0,59
1139608,58,0,0,3,0,0,0,67
1139609,34,0,0,0,0,0,0,34
1139610,80,3,0,0,0,0,0,78
1139611,46,0,0,0,0,0,0,50
1139612,51,3,0,0,0,0,0,55
1139613,53,3,0,0,0,0,0,60
1139614,53,0,0,3,0,0,0,58
1139615,75,6,0,0,0,0,0,82
1139616,74,3,0,0,0,0,0,78
1139617,65,0,0,0,0,0,0,62
1139618,73,7,3,0,0,0,0,79
1139619,43,3,0,0,0,0,0,47
1139620,63,3,0,0,0,0,0,69
1139621,0,0,0,0,0,0,0,0
1139622,0,0,0,0,0,0,0,0
1139623,4,0,0,0,0,0,0,4
1139624,83,4,0,0,0,0,0,89
1139627,120,11,0,6,0,0,0,150
1139628,38,3,0,0,0,0,0,48
1139629,71,3,0,0,0,0,0,80
1139630,42,0,0,3,0,0,0,46
1139631,74,3,0,6,0,0,0,82
1139632,5,0,0,0,0,0,0,5
1139633,51,0,0,0,0,0,0,51
1139634,0,0,0,0,0,0,0,0
1139635,45,3,0,0,0,0,0,50
1139636,60,0,0,0,0,0,0,61
1139637,0,0,0,0,0,0,0,0
1139638,62,0,0,0,0,0,0,61
1139639,79,3,0,4,0,0,0,81
1139801,0,0,0,0,0,0,0,0
1139802,85,10,0,0,0,0,0,89
1139803,35,3,0,0,0,0,0,38
1139804,42,3,0,0,0,0,0,50
1139805,55,0,0,0,0,0,0,60
1139806,74,0,0,0,0,0,0,74
1139807,65,3,0,0,0,0,0,63
1139808,46,3,0,0,0,0,0,50
1139809,70,0,0,0,0,0,0,74
1139810,28,0,0,0,0,0,0,26
1139811,69,0,0,0,0,0,0,73
1139812,75,3,0,0,0,0,3,79
1139813,53,4,0,5,0,0,0,57
1139814,59,0,0,0,0,0,0,61
1139815,63,3,0,0,0,0,0,64
1139816,67,3,0,0,0,0,0,70
1139817,33,0,0,0,0,0,0,38
1139818,13,0,0,0,0,0,0,13
1139819,44,0,0,0,0,0,0,44
1139820,30,0,0,0,0,0,0,33
1139821,32,0,3,0,0,0,0,34
1139822,103,3,0,3,0,0,0,107
1139823,54,0,0,0,0,0,0,54
1139824,55,0,0,3,0,0,0,66
1139825,59,0,0,0,0,0,0,64
1139826,41,0,0,0,0,0,0,43
1139827,74,3,0,0,0,0,0,77
1139828,56,0,0,0,0,0,0,56
1139829,41,0,0,0,0,0,0,41
1139830,94,8,0,0,0,0,0,105
1139831,45,0,0,3,0,0,0,52
1139832,71,0,0,0,0,0,0,68
1139833,102,3,0,0,0,0,0,103
1139834,31,0,0,0,0,0,0,40
1139835,57,0,0,0,0,0,0,59
1139836,89,0,3,0,0,0,0,97
1139837,44,0,0,0,0,0,0,47
1139838,55,3,0,0,0,0,0,59
1139839,54,0,0,0,0,0,0,54
1139841,43,0,0,0,0,0,0,43
1139842,37,3,0,0,0,0,0,38
1139843,56,0,0,0,0,0,0,59
1139845,67,0,0,0,0,0,0,65
1139846,70,3,0,0,0,0,0,73
1139847,53,0,0,0,0,0,0,60
1139848,52,3,0,0,0,0,0,56
1139849,110,3,0,0,0,0,0,116
1139850,25,0,0,0,0,0,0,30
1139851,63,3,0,0,0,0,0,59
1139852,46,3,0,0,0,0,0,49
1139853,64,6,0,0,0,0,0,65
1139855,82,6,0,3,0,0,0,91
1139856,41,3,0,0,0,0,0,40
1139857,22,3,0,0,0,0,0,29
1139858,149,0,0,0,0,0,0,153
1139859,100,0,0,0,0,0,0,99
1139860,81,4,0,0,0,0,0,88
1139861,69,4,0,0,0,0,0,72
1139862,23,0,0,0,0,0,0,23
1139901,55,0,0,0,0,0,0,55
1139902,75,0,0,0,0,0,0,71
1139903,35,0,0,0,0,0,0,34
1139904,44,0,0,0,0,0,0,44
1139905,46,3,0,0,0,0,0,51
1139906,41,4,0,0,0,0,0,44
1139907,103,3,3,0,0,0,0,109
1139908,51,5,0,0,0,0,0,62
1139909,67,3,0,0,0,0,0,69
1139910,42,3,3,0,0,0,0,51
1139911,43,0,3,0,0,0,0,48
1139912,54,0,0,0,0,0,0,54
1139913,40,0,0,0,0,0,0,43
1139914,46,3,0,0,0,0,0,46
1139915,45,4,0,0,0,0,0,48
1139916,53,3,0,0,0,0,0,57
1139917,71,9,4,0,0,0,0,83
1139918,54,0,0,3,0,0,0,58
1139919,108,3,0,0,0,0,0,111
1139920,80,3,3,0,0,0,0,87
1139921,70,0,0,0,0,0,0,77
1139922,68,3,3,0,0,0,0,75
1139923,81,6,0,0,0,0,0,90
1139924,50,0,0,0,0,0,0,49
1139925,52,0,0,0,0,0,0,52
1139926,35,0,0,0,0,0,0,31
1139927,70,0,0,0,0,0,0,67
1139928,45,5,0,0,0,0,0,52
1139929,61,4,0,0,0,0,0,65
1139930,66,0,0,0,0,0,0,71
1139931,78,0,0,0,0,0,0,84
1139932,159,8,0,0,0,0,0,167
1139933,42,0,4,0,0,0,0,45
1139934,80,3,0,0,0,0,0,83
1139935,34,0,0,0,0,0,0,31
1139936,70,3,3,0,0,0,0,78
1139937,50,0,0,0,0,0,0,56
1139938,84,4,3,0,0,0,0,93
1139939,47,0,0,0,0,0,0,45
1139940,53,3,0,0,0,0,0,59
1139941,81,0,0,0,0,0,0,83
1139942,32,3,0,0,0,0,0,31
1140001,45,0,0,0,0,0,0,47
1140002,47,4,4,0,0,0,0,55
1140003,21,3,0,0,0,0,0,22
1140004,43,0,0,0,0,0,0,41
1140005,67,0,0,0,0,0,0,71
1140006,66,4,0,0,0,0,0,71
1140007,59,3,0,0,0,0,0,57
1140008,48,3,0,0,0,0,0,53
1140009,78,3,0,0,0,0,0,86
1140010,43,0,0,0,0,0,0,42
1140011,73,0,0,0,0,0,0,77
1140012,83,8,0,0,0,0,0,87
1140013,10,0,0,0,0,0,0,10
1140014,53,0,0,0,0,0,0,54
1140015,78,0,0,0,0,0,0,84
1140016,80,3,0,0,0,0,0,80
1140017,59,6,0,0,0,0,0,61
1140018,69,0,0,0,0,0,0,70
1140019,47,5,3,0,0,0,0,51
1140020,96,0,0,0,0,0,0,99
1140021,43,3,0,0,0,0,0,47
1140022,34,4,0,0,0,0,0,38
1140023,81,3,0,0,0,0,0,83
1140024,39,3,0,0,0,0,0,46
1140025,73,3,0,0,0,0,0,84
1140026,65,5,3,0,0,0,0,71
1140027,87,0,0,0,0,0,0,87
1140028,48,3,0,0,0,0,0,49
1140029,72,3,0,0,0,0,0,78
1140030,75,0,0,0,0,0,0,76
1140031,48,3,3,0,0,0,0,57
1140032,41,3,0,0,0,0,0,43
1140033,32,0,0,0,0,0,0,33
1140034,70,0,0,0,0,0,0,71
1140035,79,4,0,0,0,0,0,79
1140036,37,0,0,0,0,0,0,41
1140037,49,3,0,0,0,0,0,56
1140038,62,0,0,0,0,0,0,64
1140040,61,5,0,0,0,0,0,71
1140041,74,0,0,0,0,0,0,83
1140042,30,0,0,0,0,0,0,31
1140043,81,7,0,0,0,0,0,87
1140044,57,3,0,0,0,0,0,64
1140045,48,0,0,0,0,0,0,45
1140047,64,0,0,0,0,0,0,72
1140049,52,0,0,0,0,0,0,52
1140050,92,11,4,0,0,0,0,105
1140051,69,0,0,0,0,0,0,72
1140052,50,0,0,0,0,0,0,55
1140053,84,3,0,0,0,0,0,91
1140054,56,3,3,0,0,0,0,64
1140056,44,8,0,0,0,0,0,53
1140057,50,9,0,0,0,0,0,57
1140058,34,5,0,0,0,0,0,36
1140059,43,0,0,0,0,0,0,40
1140060,34,3,3,0,0,0,0,35
1140061,33,0,0,0,0,0,0,36
1140062,74,0,0,0,0,0,0,76
1140063,28,5,0,0,0,0,0,35
1140064,47,0,0,0,0,0,0,45
1140065,29,3,0,0,0,0,0,38
1140101,64,0,3,0,0,0,0,74
1140102,95,8,0,0,0,0,0,100
1140103,72,5,0,0,0,0,0,84
1140104,30,3,0,0,0,0,0,36
1140105,0,0,0,0,0,0,0,0
1140106,0,0,0,0,0,0,0,0
1140107,0,0,0,0,0,0,0,0
1140108,0,0,0,0,0,0,0,0
1140109,26,0,0,0,0,0,0,26
1140110,43,3,0,0,0,0,0,48
1140111,101,3,0,0,0,0,0,105
1140112,34,0,0,3,0,0,0,42
1140113,100,3,0,0,0,0,0,107
1140114,42,0,0,0,0,0,0,46
1140115,41,0,0,0,0,0,0,41
1140116,29,0,0,3,0,0,0,30
1140117,44,4,0,0,0,0,0,49
1140118,82,6,3,5,0,0,0,88
1140119,51,0,0,0,0,0,0,50
1140120,16,0,0,0,0,0,0,19
1140122,44,4,0,0,0,0,0,48
1140123,76,3,0,0,0,0,0,85
1140201,69,3,0,0,0,0,0,72
1140202,63,3,0,0,0,0,0,62
1140204,69,3,3,0,0,0,0,78
1140205,91,0,4,0,0,0,0,93
1140208,58,3,0,0,0,0,0,62
1140209,45,3,0,0,0,0,0,50
1140210,63,4,0,0,0,0,0,71
1140212,56,3,0,0,0,0,0,59
1140213,69,0,0,0,0,0,0,75
1140214,78,4,0,0,0,0,0,85
1140215,63,5,0,0,0,0,0,66
1140216,76,0,0,0,0,0,0,79
1140217,44,3,0,0,0,0,0,51
1140218,85,4,3,0,0,0,0,90
1140219,46,0,0,0,0,0,0,52
1140220,52,0,3,0,0,0,0,53
1140221,35,0,0,0,0,0,0,33
1140222,79,3,0,0,0,0,0,82
1140223,66,4,0,0,0,0,0,69
1140224,58,3,3,0,0,0,0,63
1140225,57,3,0,0,0,0,0,56
1140226,52,0,0,0,0,0,0,56
1140227,71,4,0,0,0,0,0,72
1140228,76,3,0,0,0,0,0,75
1140229,92,3,0,0,0,0,0,98
1140230,61,3,4,0,0,0,0,61
1140231,61,0,0,0,0,0,0,58
1140232,0,0,0,0,0,0,0,0
1140233,81,7,3,0,0,0,0,94
1140234,66,0,0,0,0,0,0,65
1140235,39,5,3,0,0,0,0,48
1140236,44,3,0,0,0,0,0,46
1140237,58,0,4,0,0,0,0,66
1140238,78,0,0,0,0,0,0,83
1140239,73,3,4,0,0,0,0,78
1140240,94,3,3,0,0,0,0,101
1140242,73,0,0,0,0,0,0,72
1140244,63,4,0,0,0,0,0,66
1140245,77,0,3,0,0,0,0,85
1140246,86,6,6,0,0,0,0,93
1140247,69,0,0,0,0,0,0,69
1140248,53,4,0,0,0,0,0,52
1140249,74,3,0,0,0,0,0,74
1140250,81,0,0,0,0,0,0,83
1140251,72,0,3,0,0,0,0,73
1140252,86,4,0,0,0,0,0,90
1140253,37,4,0,0,0,0,0,43
1140254,38,8,0,0,0,0,0,49
1140255,41,0,0,0,0,0,0,41
1140256,66,4,0,0,0,0,0,75
1140257,58,0,3,0,0,0,0,62
1140258,34,0,0,0,0,0,0,41
1140259,33,0,0,0,0,0,0,35
1140260,32,0,3,0,0,0,0,42
1140261,46,4,3,0,0,0,0,48
1140262,40,0,0,0,0,0,0,44
1140263,53,0,0,0,0,0,0,56
1140264,56,0,0,0,0,0,0,59
1140265,82,0,0,0,0,0,0,86
1140266,73,4,0,3,0,0,0,75
1140267,48,3,0,0,0,0,0,52
1140268,41,0,0,0,0,0,0,41
1140269,32,0,0,0,0,0,0,36
1140301,67,3,0,0,0,0,0,71
1140302,67,0,3,0,0,0,0,69
1140303,59,3,0,0,0,0,0,60
1140304,102,3,3,0,0,0,0,112
1140305,34,0,0,0,0,0,0,42
1140306,36,0,0,0,0,0,0,37
1140307,0,0,0,0,0,0,0,0
1140308,48,3,3,0,0,0,0,52
1140309,38,3,0,0,0,0,0,41
1140310,62,3,0,3,0,0,0,66
1140311,95,0,3,0,0,0,0,103
1140312,66,4,0,3,0,0,0,73
1140313,53,0,4,0,0,0,0,55
1140314,79,3,3,0,0,0,0,85
1140315,50,0,0,0,0,0,0,48
1140316,54,3,3,0,0,0,0,61
1140317,60,9,0,0,0,0,0,70
1140318,59,4,0,0,0,0,0,61
1140319,67,6,0,3,0,0,0,75
1140320,48,3,0,0,0,0,0,52
1140321,88,8,0,0,0,0,0,95
1140322,76,5,4,0,0,0,0,91
1140323,68,3,0,0,0,0,0,71
1140324,101,0,6,0,0,0,0,107
1140325,71,4,0,0,0,0,0,74
