SA1_7DIGITCODE_2016,All_inc_NS_Emp_AW,All_inc_NS_E_T,All_inc_NS_UnE_lfw_FTW,All_inc_NS_UnE_lfw_PTW,All_inc_NS_UnE_lfw_Tot,All_inc_NS_T_LF,All_inc_NS_Notin_LF,All_inc_NS_LF_sta_NS,All_inc_NS_Tot,Tot_Emp_WFT,Tot_Emp_WPT,Tot_Emp_AW,Tot_E_T,Tot_UnE_lfw_FTW,Tot_UnE_lfw_PTW,Tot_UnE_lfw_Tot,Tot_T_LF,Tot_Notin_LF,Tot_LF_sta_NS,Tot_Tot
1146734,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,6,0,13
1146735,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,12,0,0,17
1146736,0,0,0,0,0,0,0,0,0,11,0,0,11,0,0,0,11,13,0,19
1146737,0,0,0,0,0,0,0,0,0,13,6,0,12,0,0,0,13,6,0,21
1146738,0,0,0,0,0,0,0,0,0,9,6,0,19,3,3,7,19,23,3,45
1146739,0,0,0,0,0,0,0,0,0,12,7,0,16,0,0,0,20,7,0,27
1146740,0,0,0,0,0,0,0,0,0,7,3,0,15,3,0,4,15,9,0,27
1146741,0,0,0,0,0,0,0,0,0,18,5,3,26,0,0,0,24,9,0,29
1146742,0,0,0,0,0,0,0,0,0,7,7,0,21,0,0,0,22,0,0,19
1146743,0,0,0,0,0,0,0,0,0,3,8,0,7,0,0,3,9,9,0,21
1146744,0,0,0,0,0,0,0,0,0,14,10,0,23,0,0,0,22,9,0,34
1146745,0,0,0,0,0,0,0,0,0,5,3,0,15,0,0,0,15,6,0,20
1146801,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,12,7,0,19
1146802,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,9,4,0,15
1146803,0,0,0,0,0,0,0,0,0,5,7,0,10,0,0,0,10,12,0,23
1146804,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,10,0,16
1146805,0,0,0,0,0,0,0,0,0,8,3,0,10,0,0,0,10,3,0,11
1146806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1146807,0,0,0,0,0,0,0,0,0,10,3,0,16,0,0,0,12,6,0,21
1146808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146810,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8
1146811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,4
1146812,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,12
1146813,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,6,0,13
1146814,0,0,0,0,0,0,0,0,0,9,4,0,14,0,0,0,14,5,0,18
1146815,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,8,0,9
1146816,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,3,0,7
1146817,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,4,0,9
1146818,0,0,0,0,0,0,0,0,0,3,4,0,7,0,0,0,7,4,0,10
1146819,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,4,10,0,14
1146901,0,0,0,0,0,0,0,0,0,12,0,0,17,3,0,3,15,0,0,16
1146902,0,0,0,0,0,0,0,0,0,11,8,0,20,0,0,0,20,3,0,23
1146903,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,8,7,0,13
1146904,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,0,8,0,0,8
1146905,0,0,0,0,0,0,0,0,0,9,3,0,9,0,0,0,9,3,0,18
1146906,0,0,0,0,0,0,0,0,0,6,4,0,9,0,0,0,12,0,0,13
1146907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1146909,0,0,0,0,0,0,0,0,0,11,7,0,16,0,0,0,16,3,0,20
1146910,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,7,4,0,7
1146911,0,0,0,0,0,0,0,0,0,11,3,0,10,0,0,0,11,7,0,20
1146912,0,0,0,0,0,0,0,0,0,4,3,0,9,0,0,0,7,3,0,11
1146913,0,0,0,0,0,0,0,0,0,8,0,0,11,0,0,0,11,0,0,10
1146914,0,0,0,0,0,0,0,0,0,6,5,0,11,0,0,0,12,0,0,14
1146915,0,0,0,0,0,0,0,0,0,3,8,0,14,0,0,0,14,3,0,14
1146916,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,7,0,0,12
1146917,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,9,3,0,10
1146918,0,0,0,0,0,0,0,0,0,12,4,0,18,0,0,0,18,6,0,25
1146919,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,13,4,0,16
1146920,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,11,9,0,12
1147001,0,0,0,0,0,0,0,0,0,4,4,0,10,0,0,0,10,8,0,19
1147002,0,0,0,0,0,0,0,0,0,15,4,0,21,0,0,0,18,8,0,28
1147003,0,0,0,0,0,0,0,0,0,14,4,0,19,0,0,0,19,9,0,26
1147004,0,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,3,10,0,17
1147005,0,0,0,0,0,0,0,0,0,11,4,0,21,0,3,3,22,4,0,28
1147006,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,10,7,0,18
1147007,0,0,0,0,0,0,0,0,0,8,9,4,22,0,0,0,22,5,0,30
1147008,0,0,0,0,0,0,0,0,0,7,3,0,13,0,0,0,16,10,0,26
1147009,0,4,0,0,0,4,0,0,4,9,6,0,20,0,0,0,20,6,0,25
1147010,0,0,0,0,0,0,0,0,0,14,3,0,17,7,0,4,24,5,0,29
1147011,0,0,0,0,0,0,0,0,0,9,5,3,16,0,0,0,20,4,0,21
1147012,0,0,0,0,0,0,0,0,0,11,9,0,18,0,0,0,22,5,0,26
1147013,0,0,0,0,0,0,0,0,0,14,5,0,20,4,0,4,16,8,0,26
1147014,0,0,0,0,0,0,0,0,0,8,4,0,6,0,0,0,10,3,0,10
1147015,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,12,8,0,24
1147016,0,0,0,0,0,0,0,0,0,7,3,3,17,0,0,0,17,11,0,22
1147017,0,0,0,0,0,0,0,0,0,14,4,0,14,0,0,3,16,12,0,31
1147018,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,10,3,0,15
1147019,0,0,0,0,0,0,0,0,0,14,9,0,21,0,0,0,23,20,0,41
1147020,0,0,0,0,0,0,0,0,0,8,6,0,22,0,0,0,22,7,0,31
1147021,0,0,0,0,0,0,0,0,0,12,3,0,14,0,0,0,14,0,0,17
1147022,0,0,0,0,0,0,0,0,0,11,0,0,13,0,0,0,13,3,0,20
1147023,0,0,0,0,0,0,0,0,0,10,3,0,16,0,0,0,19,10,0,25
1147024,0,0,0,0,0,0,0,0,0,21,4,0,29,0,0,0,28,7,0,33
1147026,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,13,5,0,16
1147027,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,5,0,12
1147028,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,4,16,7,0,23
1147029,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,12,0,16
1147030,0,0,0,0,0,0,0,0,0,13,0,0,10,0,0,0,16,4,0,16
1147031,0,0,0,0,0,0,0,0,0,7,0,0,13,0,0,0,13,3,0,11
1147032,0,0,0,0,0,0,0,0,0,10,6,0,20,3,0,3,16,5,0,27
1147033,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,13,10,0,26
1147034,0,0,0,0,0,0,0,0,0,16,0,3,23,0,0,0,19,10,0,28
1147035,0,0,0,0,0,0,0,0,0,10,0,0,10,0,0,0,10,4,0,17
1147036,0,0,0,0,0,0,0,0,0,14,3,0,13,0,0,0,21,6,0,27
1147037,0,0,0,0,0,0,0,0,0,3,7,0,11,3,0,3,13,6,0,21
1147038,0,0,0,0,0,0,0,3,3,6,4,0,12,0,0,0,13,9,3,21
1147039,0,0,0,0,0,0,0,0,0,9,3,0,16,0,0,0,16,8,0,23
1147040,0,0,0,0,0,0,0,0,0,15,7,0,23,0,0,0,19,11,0,32
1147042,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,3,0,9
1147043,0,0,0,0,0,0,0,0,0,4,5,0,9,0,0,0,8,3,0,13
1147044,0,0,0,0,0,0,0,0,0,4,3,0,12,0,0,0,12,0,0,13
1147045,0,0,0,0,0,0,0,0,0,5,4,0,15,0,0,0,12,10,0,23
1147046,0,0,0,0,0,0,0,0,0,6,3,0,13,0,0,0,13,7,0,13
1147047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1147301,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,8,4,0,13
1147302,0,0,0,0,0,0,0,0,0,3,0,0,8,0,0,0,6,4,0,12
1147303,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,8,0,0,10
1147304,0,0,0,0,0,0,0,0,0,9,3,0,12,0,0,0,12,6,0,14
1147305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147308,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,11,5,0,16
1147309,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,4,0,10
1147310,0,0,0,0,0,0,0,0,0,14,3,0,15,0,0,0,19,6,0,23
1147311,0,0,0,0,0,0,0,0,0,9,3,0,7,0,0,3,8,3,0,15
1147312,0,0,0,0,0,0,0,0,0,44,18,0,65,0,3,4,70,41,0,112
1147313,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,4,0,5
1147316,0,0,0,0,0,0,0,0,0,7,3,0,13,0,0,0,13,4,0,15
1147317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147318,0,0,0,0,0,0,0,0,0,7,3,0,8,0,0,0,8,9,0,18
1147319,0,0,0,0,0,0,0,0,0,3,3,3,11,0,0,0,11,5,0,13
1147320,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,3,0,7
1147321,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,6,7,0,12
1147322,0,0,0,0,0,0,0,0,0,9,3,0,13,0,0,0,13,5,0,21
1147323,0,0,0,0,0,0,0,0,0,9,3,0,14,0,0,0,12,9,0,20
1147324,0,0,0,0,0,0,0,0,0,10,0,0,11,0,0,0,11,6,0,20
1147325,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,7,3,0,7
1147326,0,0,0,0,0,0,0,0,0,28,13,0,35,0,0,0,36,4,0,44
1147327,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,11,0,0,13
1147328,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,4,3,0,10
1147329,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,9,20,0,31
1147330,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,3,10,4,0,16
1147501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147601,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,9,3,0,9
1147602,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,7,0,0,10
1147603,0,0,0,0,0,0,0,0,0,7,4,0,6,0,0,0,6,5,0,16
1147604,0,0,0,0,0,0,0,0,0,10,6,0,13,0,4,4,17,12,0,30
1147605,0,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,7,8,0,15
1147606,0,0,0,0,0,0,0,0,0,6,3,0,12,0,0,0,12,3,0,19
1147607,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,8,0,8
1147608,0,0,0,0,0,0,0,0,0,11,0,0,12,0,0,0,12,3,0,18
1147609,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,11,4,0,14
1147610,0,0,0,0,0,0,0,0,0,9,0,0,13,0,0,0,13,7,0,16
1147611,0,0,0,0,0,0,0,0,0,4,0,0,7,0,0,0,7,5,0,12
1147612,0,0,0,0,0,0,0,0,0,6,6,0,15,0,0,0,14,14,0,33
1147613,0,0,0,0,0,0,0,0,0,9,0,0,12,0,0,0,12,3,0,14
1147614,0,0,0,0,0,0,0,0,0,3,11,0,17,0,0,0,18,8,0,24
1147615,0,0,0,0,0,0,0,0,0,8,8,0,15,0,0,0,18,5,0,25
1147616,0,0,0,0,0,0,0,0,0,6,0,0,8,0,0,0,8,3,0,7
1147617,0,0,0,0,0,0,0,0,0,10,3,0,12,0,0,0,13,8,0,21
1147618,0,0,0,0,0,0,0,0,0,6,5,0,16,0,0,0,16,0,0,12
1147619,0,0,0,0,0,0,0,0,0,3,4,0,12,0,3,3,16,10,0,24
1147620,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,3,0,3
1147621,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,3,5,4,0,12
1147622,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,9,3,0,16
1147623,0,0,0,0,0,0,0,0,0,4,4,0,9,0,0,0,10,11,0,13
1147624,0,0,0,0,0,0,0,0,0,15,12,0,25,0,0,0,26,13,0,36
1147625,0,0,0,0,0,0,0,0,0,5,4,0,6,0,0,0,6,7,0,14
1147626,0,0,0,0,0,0,0,0,0,6,5,3,14,0,0,0,14,3,0,18
1147627,0,0,0,0,0,0,0,0,0,4,5,0,6,0,0,0,6,3,0,11
1147628,0,0,0,0,0,0,0,0,0,19,15,0,33,5,0,4,32,24,0,60
1147629,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,6,0,11
1147630,0,0,0,0,0,0,0,0,0,10,5,0,13,0,0,0,16,10,0,22
1147631,0,0,0,0,0,0,0,0,0,5,3,0,7,0,0,0,7,5,0,11
1147632,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,12,9,0,18
1147633,0,0,0,0,0,0,0,0,0,4,3,3,7,0,0,0,12,0,0,16
1147634,0,0,0,0,0,0,0,0,0,5,0,0,11,0,0,0,11,4,0,14
1147635,0,0,0,0,0,0,0,0,0,5,3,0,11,0,0,0,12,5,0,16
1147636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5
1147637,0,0,0,0,0,0,0,0,0,9,6,0,13,0,0,0,13,10,0,21
1147638,0,0,0,0,0,0,0,0,0,4,3,3,12,0,0,0,12,10,0,16
1147639,0,0,0,0,0,0,0,0,0,8,7,3,15,0,0,0,20,4,0,25
1147640,0,0,0,0,0,0,0,0,0,3,4,0,5,0,0,0,5,7,0,14
1147641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147642,0,0,0,0,0,0,0,0,0,9,8,0,17,0,0,0,17,9,0,21
1147643,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,3,0,9
1147644,0,0,0,0,0,0,0,0,0,3,3,0,11,0,0,0,11,10,0,17
1147645,0,0,0,0,0,0,0,0,0,5,3,0,10,0,0,0,6,7,0,15
1147646,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,12,11,0,18
1147647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6
1147648,0,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,10,11,0,17
1147649,0,0,0,0,0,0,0,0,0,10,0,0,6,0,0,0,6,4,0,15
1147650,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,0,15
1147651,0,0,0,0,0,0,0,0,0,4,5,0,15,0,0,3,15,8,0,28
1147652,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,6,13,0,13
1147653,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,8,9,0,9
1147654,0,0,0,0,0,0,0,0,0,7,0,0,7,0,0,0,7,3,0,11
1147655,0,0,0,0,0,0,0,0,0,11,5,0,15,0,0,0,12,10,0,24
1147656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7
1147701,0,0,0,0,0,0,0,0,0,8,3,0,15,0,0,0,15,6,0,20
1147702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147703,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,6,5,0,10
1147704,0,0,0,0,0,0,0,0,0,7,3,0,8,0,0,0,10,4,0,19
1147705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147706,0,0,0,0,0,0,0,0,0,10,3,0,18,0,0,0,19,6,0,28
1147707,0,0,0,0,0,0,0,0,0,8,0,0,10,0,0,0,14,3,0,16
1147708,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,5,3,0,6
1147709,0,0,0,0,0,0,0,0,0,4,4,0,10,0,0,0,12,11,0,19
1147710,0,0,0,0,0,0,0,0,0,7,0,0,4,0,0,0,10,4,0,11
1147711,0,0,0,0,0,0,0,0,0,8,9,0,11,0,0,0,12,5,0,23
1147712,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,8,5,0,6
1147713,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,3,5,11,0,18
1147714,0,0,0,0,0,0,0,0,0,3,3,0,6,0,0,0,11,10,0,23
1147715,0,0,0,0,0,0,0,0,3,3,3,3,14,0,0,0,15,15,0,27
1147716,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,9,0,13
1147717,0,0,0,0,0,0,0,0,0,3,5,0,8,0,0,0,8,23,0,29
1147718,0,0,0,0,0,0,0,0,0,14,7,0,20,0,3,3,27,18,0,43
1147719,0,0,0,0,0,0,0,0,0,14,3,0,14,0,3,3,18,8,3,30
1147720,0,0,0,0,0,0,0,0,0,11,6,0,15,0,0,0,15,3,0,22
1147721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147722,0,0,0,0,0,0,0,0,0,3,3,0,8,0,0,0,8,9,0,15
1147723,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147724,0,0,0,0,0,0,0,0,0,4,7,0,11,0,5,5,11,10,0,22
1147725,0,0,0,0,0,0,0,0,0,8,3,0,13,0,0,0,15,16,0,27
1147726,0,0,0,0,0,0,0,0,0,4,7,0,8,0,0,0,9,3,0,17
1147727,0,0,0,0,0,0,0,0,0,6,6,0,14,0,0,0,14,11,0,26
1147728,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,8,6,0,12
1147729,0,0,0,0,0,0,0,0,0,3,7,0,8,0,0,0,9,9,0,15
1147730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147731,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,3,0,8
1147732,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,7,0,8
1147733,0,0,0,0,0,0,0,0,0,5,7,0,14,0,0,0,14,13,0,25
1147734,0,0,0,0,0,0,0,0,0,10,13,0,25,0,0,3,24,16,0,39
1147735,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,13,9,0,26
1147736,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,4,10,3,11
1147737,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,0,12,3,0,18
1147738,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,3,10,0,14
1147739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147740,0,0,0,0,0,0,0,0,0,13,8,0,23,0,3,3,20,7,0,27
1147741,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,3,0,7
1147742,0,0,0,0,0,0,0,0,0,4,0,0,11,0,0,0,11,12,0,18
1147743,0,0,0,0,0,0,0,0,0,10,6,0,19,0,0,3,20,12,0,29
1147744,0,0,0,0,0,0,0,0,0,12,3,0,12,0,0,0,12,16,0,33
1147745,0,0,0,0,0,0,0,0,0,4,10,0,11,0,0,3,13,6,0,23
1147746,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,0,12,3,0,18
1147747,0,0,0,0,0,0,0,0,0,8,0,0,6,0,0,0,6,16,0,25
1147748,0,0,0,0,0,0,0,0,0,8,3,0,7,0,3,3,8,3,0,12
1147749,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,8,3,0,9
1147750,0,0,0,0,0,0,0,0,0,11,3,0,12,0,0,0,15,6,0,20
1147751,0,0,0,0,0,0,0,0,0,5,3,0,4,0,3,3,6,10,0,18
1147752,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,3,9,16,0,26
1147801,0,0,0,0,0,0,0,0,0,9,5,0,17,0,0,0,17,7,0,21
1147802,0,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,3,6,0,9
1147803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,12
1147804,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,3,9,0,11
1147805,0,0,0,0,0,0,0,0,0,9,3,0,8,0,0,0,14,24,0,32
1147806,0,0,0,0,0,0,0,0,0,4,9,0,12,3,0,3,19,29,0,43
1147807,0,0,0,0,0,0,0,0,0,6,6,0,7,0,0,0,13,10,0,18
1147808,0,0,0,0,0,0,0,0,0,6,3,0,7,0,0,0,7,4,0,15
1147809,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,9,8,3,16
1147810,0,0,0,0,0,0,0,0,0,11,11,0,15,0,0,0,20,0,0,22
1147811,0,0,0,0,0,0,0,0,0,3,3,0,4,0,0,0,4,8,0,13
1147812,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,0,0,7
1147813,0,0,0,0,0,0,0,0,0,12,4,0,14,0,0,0,15,4,0,25
1147814,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,5,0,0,5
1147815,0,0,0,0,0,0,0,0,0,3,6,0,9,0,0,0,9,5,0,10
1147816,0,0,0,0,0,0,0,0,0,8,0,0,15,0,0,0,15,9,0,17
1147817,0,0,0,0,0,0,0,0,0,9,4,4,13,0,0,0,13,9,0,27
1147818,0,0,0,0,0,0,0,0,0,4,3,0,6,0,0,0,6,8,0,14
1147819,0,0,0,0,0,0,0,0,0,9,0,0,9,0,0,0,9,11,0,25
1147820,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,3,0,8
1147821,0,0,0,0,0,0,0,0,0,6,3,0,9,0,0,0,9,0,0,14
1147822,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,10,0,15
1147823,0,0,0,0,0,0,0,0,0,0,3,3,7,0,0,0,8,12,0,22
1147824,0,0,0,0,0,0,0,0,0,6,0,3,11,0,3,0,10,10,4,29
1147825,0,0,0,0,0,0,0,0,0,8,3,0,16,0,0,0,13,5,0,25
1147826,0,0,0,0,0,0,0,0,0,3,0,0,7,0,0,0,6,6,0,11
1147827,0,0,0,0,0,0,0,0,0,5,3,0,11,0,3,3,10,11,0,22
1147828,0,0,0,0,0,0,0,0,0,13,5,0,17,4,0,3,21,35,0,57
1147829,0,0,0,0,0,0,0,0,0,10,8,0,14,3,3,7,16,9,0,25
1147830,0,0,0,0,0,0,0,0,0,6,5,0,9,0,0,0,9,3,0,16
1147831,0,0,0,0,0,0,0,0,0,5,3,0,6,0,0,0,6,9,0,12
1147832,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,3
1147833,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,7,3,0,9
1147834,0,0,0,0,0,0,0,0,0,4,5,0,5,0,0,0,10,8,0,14
1147835,0,0,0,0,0,0,0,0,0,11,3,0,11,0,0,0,11,4,0,11
1147836,0,0,0,0,0,0,0,0,0,9,3,0,14,0,0,0,16,6,0,23
1147837,0,0,0,0,0,0,0,0,0,11,3,0,9,0,3,3,12,12,0,31
1147838,0,0,0,0,0,0,0,0,0,10,3,0,12,0,0,0,12,14,0,27
1147901,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,3,11,17,0,22
1147902,0,0,0,0,0,0,0,0,0,4,3,0,5,0,0,0,10,11,0,23
1147903,0,0,0,0,0,0,0,0,0,8,3,0,11,0,0,0,6,15,0,23
1147904,0,0,0,0,0,0,0,0,0,5,6,0,14,3,0,3,16,19,0,42
1147905,0,0,0,0,0,0,0,0,3,7,4,3,16,0,0,3,20,13,0,36
1147906,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,9,0,12
1147907,0,0,0,0,0,0,0,0,0,4,8,3,13,0,3,3,18,23,0,35
1147908,0,0,0,0,0,0,0,0,4,6,4,0,18,0,0,0,15,11,0,25
1147909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147910,0,0,0,0,0,0,0,0,0,11,3,0,8,0,0,0,9,11,0,18
1147911,0,0,0,0,0,0,0,0,0,8,8,0,15,0,0,0,17,11,0,28
1147912,0,0,0,0,0,0,0,0,0,3,7,0,7,0,0,0,11,15,0,25
1147913,0,0,0,0,0,0,0,0,0,5,0,0,9,0,0,0,9,16,0,25
1147914,0,0,0,0,0,0,0,0,0,7,3,0,7,0,0,0,9,6,0,22
1147915,0,0,0,0,0,0,0,0,0,6,5,0,15,0,0,0,15,21,0,36
1147916,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,3,6,12,0,18
1147917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147918,0,0,0,0,0,0,0,0,0,7,3,0,15,0,0,3,18,13,0,31
1147919,0,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,9,6,0,16
1147920,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,5,17,0,24
1147921,0,0,0,0,0,0,0,0,0,5,7,0,16,3,0,3,14,21,0,33
1147922,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,5,19,0,25
1147923,0,0,0,0,0,0,0,0,0,3,4,0,13,3,0,3,13,13,0,29
1147924,0,0,0,0,0,0,0,0,0,13,9,0,16,0,4,4,23,21,0,48
1147925,0,0,0,0,0,0,0,0,0,11,4,0,11,0,0,3,12,23,0,40
1147926,0,0,0,0,0,0,0,0,0,6,9,0,12,0,0,0,12,10,0,25
1147927,0,0,0,0,0,0,0,0,0,7,3,0,12,0,0,0,12,13,0,25
1147928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
1147930,0,0,0,0,0,0,0,0,0,9,3,0,6,0,0,0,6,24,0,28
1147931,0,0,0,0,0,0,0,0,0,6,7,0,9,0,0,0,11,10,0,23
1147932,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,4,11,0,14
1147933,0,0,0,0,0,0,0,0,0,0,5,0,8,0,0,0,5,4,0,10
1147934,0,0,0,0,0,0,0,0,0,12,3,0,16,0,0,0,16,13,0,24
1147935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1147936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147939,0,0,0,0,0,0,0,0,0,3,3,0,7,0,0,0,8,13,0,20
1147940,0,0,0,0,0,0,0,0,0,4,3,0,8,3,0,5,14,18,0,33
