POA_CODE_2021,M_LPLFS_EFT_DC_0_4,M_LPLFS_EFT_DC_5_9,M_LPLFS_EFT_DC_10_12,M_LPLFS_EFT_DC_13_14,M_LPLFS_EFT_DC_15_17,M_LPLFS_EFT_DC_18_20,M_LPLFS_EFT_DC_21_24,M_LPLFS_EFT_T,M_LPLFS_EPT_DC_0_4,M_LPLFS_EPT_DC_5_9,M_LPLFS_EPT_DC_10_12,M_LPLFS_EPT_DC_13_14,M_LPLFS_EPT_DC_15_17,M_LPLFS_EPT_DC_18_20,M_LPLFS_EPT_DC_21_24,M_LPLFS_EPT_T,M_LPLFS_EAW_DC_0_4,M_LPLFS_EAW_DC_5_9,M_LPLFS_EAW_DC_10_12,M_LPLFS_EAW_DC_13_14,M_LPLFS_EAW_DC_15_17,M_LPLFS_EAW_DC_18_20,M_LPLFS_EAW_DC_21_24,M_LPLFS_EAW_T,M_LPLFS_HNS_DC_0_4,M_LPLFS_HNS_DC_5_9,M_LPLFS_HNS_DC_10_12,M_LPLFS_HNS_DC_13_14,M_LPLFS_HNS_DC_15_17,M_LPLFS_HNS_DC_18_20,M_LPLFS_HNS_DC_21_24,M_LPLFS_HNS_T,M_LPLFS_EW_T_DC_0_4,M_LPLFS_EW_T_DC_5_9,M_LPLFS_EW_T_DC_10_12,M_LPLFS_EW_T_DC_13_14,M_LPLFS_EW_T_DC_15_17,M_LPLFS_EW_T_DC_18_20,M_LPLFS_EW_T_DC_21_24,M_LPLFS_EW_T_T,M_LPLFS_ULFTW_DC_0_4,M_LPLFS_ULFTW_DC_5_9,M_LPLFS_ULFTW_DC_10_12,M_LPLFS_ULFTW_DC_13_14,M_LPLFS_ULFTW_DC_15_17,M_LPLFS_ULFTW_DC_18_20,M_LPLFS_ULFTW_DC_21_24,M_LPLFS_ULFTW_T,M_LPLFS_ULPTW_DC_0_4,M_LPLFS_ULPTW_DC_5_9,M_LPLFS_ULPTW_DC_10_12,M_LPLFS_ULPTW_DC_13_14,M_LPLFS_ULPTW_DC_15_17,M_LPLFS_ULPTW_DC_18_20,M_LPLFS_ULPTW_DC_21_24,M_LPLFS_ULPTW_T,M_LPLFS_U_T_DC_0_4,M_LPLFS_U_T_DC_5_9,M_LPLFS_U_T_DC_10_12,M_LPLFS_U_T_DC_13_14,M_LPLFS_U_T_DC_15_17,M_LPLFS_U_T_DC_18_20,M_LPLFS_U_T_DC_21_24,M_LPLFS_U_T_T,M_LPLFS_T_LF_DC_0_4,M_LPLFS_T_LF_DC_5_9,M_LPLFS_T_LF_DC_10_12,M_LPLFS_T_LF_DC_13_14,M_LPLFS_T_LF_DC_15_17,M_LPLFS_T_LF_DC_18_20,M_LPLFS_T_LF_DC_21_24,M_LPLFS_T_LF_T,M_LPLFS_NLF_DC_0_4,M_LPLFS_NLF_DC_5_9,M_LPLFS_NLF_DC_10_12,M_LPLFS_NLF_DC_13_14,M_LPLFS_NLF_DC_15_17,M_LPLFS_NLF_DC_18_20,M_LPLFS_NLF_DC_21_24,M_LPLFS_NLF_T,M_LPLFS_LFSNS_DC_0_4,M_LPLFS_LFSNS_DC_5_9,M_LPLFS_LFSNS_DC_10_12,M_LPLFS_LFSNS_DC_13_14,M_LPLFS_LFSNS_DC_15_17,M_LPLFS_LFSNS_DC_18_20,M_LPLFS_LFSNS_DC_21_24,M_LPLFS_LFSNS_T,M_LPLFS_T_DC_0_4,M_LPLFS_T_DC_5_9,M_LPLFS_T_DC_10_12,M_LPLFS_T_DC_13_14,M_LPLFS_T_DC_15_17,M_LPLFS_T_DC_18_20,M_LPLFS_T_DC_21_24,M_LPLFS_T_T,F_LPLFS_EFT_DC_0_4,F_LPLFS_EFT_DC_5_9,F_LPLFS_EFT_DC_10_12,F_LPLFS_EFT_DC_13_14,F_LPLFS_EFT_DC_15_17,F_LPLFS_EFT_DC_18_20,F_LPLFS_EFT_DC_21_24,F_LPLFS_EFT_T,F_LPLFS_EPT_DC_0_4,F_LPLFS_EPT_DC_5_9,F_LPLFS_EPT_DC_10_12,F_LPLFS_EPT_DC_13_14,F_LPLFS_EPT_DC_15_17,F_LPLFS_EPT_DC_18_20,F_LPLFS_EPT_DC_21_24,F_LPLFS_EPT_T,F_LPLFS_EAW_DC_0_4,F_LPLFS_EAW_DC_5_9,F_LPLFS_EAW_DC_10_12,F_LPLFS_EAW_DC_13_14,F_LPLFS_EAW_DC_15_17,F_LPLFS_EAW_DC_18_20,F_LPLFS_EAW_DC_21_24,F_LPLFS_EAW_T,F_LPLFS_HNS_DC_0_4,F_LPLFS_HNS_DC_5_9,F_LPLFS_HNS_DC_10_12,F_LPLFS_HNS_DC_13_14,F_LPLFS_HNS_DC_15_17,F_LPLFS_HNS_DC_18_20,F_LPLFS_HNS_DC_21_24,F_LPLFS_HNS_T,F_LPLFS_EW_T_DC_0_4,F_LPLFS_EW_T_DC_5_9,F_LPLFS_EW_T_DC_10_12,F_LPLFS_EW_T_DC_13_14,F_LPLFS_EW_T_DC_15_17,F_LPLFS_EW_T_DC_18_20,F_LPLFS_EW_T_DC_21_24,F_LPLFS_EW_T_T,F_LPLFS_ULFTW_DC_0_4,F_LPLFS_ULFTW_DC_5_9,F_LPLFS_ULFTW_DC_10_12,F_LPLFS_ULFTW_DC_13_14,F_LPLFS_ULFTW_DC_15_17,F_LPLFS_ULFTW_DC_18_20,F_LPLFS_ULFTW_DC_21_24,F_LPLFS_ULFTW_T,F_LPLFS_ULPTW_DC_0_4,F_LPLFS_ULPTW_DC_5_9,F_LPLFS_ULPTW_DC_10_12,F_LPLFS_ULPTW_DC_13_14,F_LPLFS_ULPTW_DC_15_17,F_LPLFS_ULPTW_DC_18_20,F_LPLFS_ULPTW_DC_21_24,F_LPLFS_ULPTW_T,F_LPLFS_U_T_DC_0_4,F_LPLFS_U_T_DC_5_9,F_LPLFS_U_T_DC_10_12,F_LPLFS_U_T_DC_13_14,F_LPLFS_U_T_DC_15_17,F_LPLFS_U_T_DC_18_20,F_LPLFS_U_T_DC_21_24,F_LPLFS_U_T_T,F_LPLFS_T_LF_DC_0_4,F_LPLFS_T_LF_DC_5_9,F_LPLFS_T_LF_DC_10_12,F_LPLFS_T_LF_DC_13_14,F_LPLFS_T_LF_DC_15_17,F_LPLFS_T_LF_DC_18_20,F_LPLFS_T_LF_DC_21_24,F_LPLFS_T_LF_T,F_LPLFS_NLF_DC_0_4,F_LPLFS_NLF_DC_5_9,F_LPLFS_NLF_DC_10_12,F_LPLFS_NLF_DC_13_14,F_LPLFS_NLF_DC_15_17,F_LPLFS_NLF_DC_18_20,F_LPLFS_NLF_DC_21_24,F_LPLFS_NLF_T,F_LPLFS_LFSNS_DC_0_4,F_LPLFS_LFSNS_DC_5_9,F_LPLFS_LFSNS_DC_10_12,F_LPLFS_LFSNS_DC_13_14,F_LPLFS_LFSNS_DC_15_17,F_LPLFS_LFSNS_DC_18_20,F_LPLFS_LFSNS_DC_21_24,F_LPLFS_LFSNS_T,F_LPLFS_T_DC_0_4,F_LPLFS_T_DC_5_9,F_LPLFS_T_DC_10_12,F_LPLFS_T_DC_13_14,F_LPLFS_T_DC_15_17,F_LPLFS_T_DC_18_20,F_LPLFS_T_DC_21_24,F_LPLFS_T_T,T_LPLFS_EFT_DC_0_4,T_LPLFS_EFT_DC_5_9,T_LPLFS_EFT_DC_10_12,T_LPLFS_EFT_DC_13_14,T_LPLFS_EFT_DC_15_17,T_LPLFS_EFT_DC_18_20,T_LPLFS_EFT_DC_21_24,T_LPLFS_EFT_T
POA2463,4,9,4,3,6,0,0,21,0,5,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,7,6,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,7,7,6,0,0,33,0,3,0,0,7,0,0,17,0,0,0,0,0,0,0,3,5,15,11,7,9,0,0,53,3,10,5,5,7,0,0,35,8,24,18,9,15,0,0,78,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,4,19,37,25,15,22,5,0,119,4,0,0,0,0,0,0,9,0,0,0,5,0,0,0,9,4,0,0,4,0,0,0,10,23,38,28,16,25,5,0,129,37,28,13,14,16,0,0,119,0,0,0,0,0,0,0,3,66,63,43,36,43,6,0,254,7,18,7,11,11,0,0,55
POA2464,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,7,0,0,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,4,0,7,0,0,18,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,4,3,3,0,12,0,0,25,3,10,13,9,12,0,0,44,14,16,25,12,9,0,0,78,4,0,0,4,4,0,0,15,0,0,0,0,0,0,0,0,20,32,36,20,20,3,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,30,37,21,20,3,0,138,19,20,8,11,0,0,0,60,0,0,0,0,0,0,0,0,40,52,41,31,25,3,0,200,6,9,11,10,16,0,0,53
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,5,0,0,13,7,6,3,0,0,0,0,20,0,0,0,0,0,0,0,0,12,9,3,4,5,0,0,35,0,0,0,0,0,0,0,4
POA2466,0,0,6,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,3,0,0,0,7,0,0,0,4,5,0,0,6,0,0,0,0,0,0,0,0,0,4,3,9,5,0,0,13,0,0,3,6,0,0,0,17,4,12,5,10,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,11,8,0,0,0,44,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,9,10,13,14,16,0,0,0,52,4,3,0,0,3,0,0,16,0,3,0,0,0,0,0,4,12,15,16,16,3,0,0,70,0,4,9,6,0,0,0,18
POA2469,4,0,0,0,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,12,0,10,3,0,0,0,0,11,0,0,3,0,0,0,0,5,7,10,11,0,3,0,0,27,0,0,5,0,0,0,0,13,4,7,4,11,3,0,0,34,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,11,14,9,9,0,0,55,0,9,4,0,0,0,0,11,0,0,3,0,0,0,0,5,0,9,0,0,0,0,0,13,9,16,18,9,9,0,0,66,38,18,22,13,9,0,0,102,0,0,4,0,0,0,0,3,47,40,41,21,15,0,0,170,4,0,10,0,7,0,0,23
POA2470,5,4,4,4,10,0,3,32,0,4,3,7,0,0,0,20,4,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,10,10,14,12,12,0,3,55,0,0,0,4,0,0,0,8,0,0,3,0,0,0,0,3,0,0,6,4,0,0,0,7,8,13,14,12,12,0,3,65,0,14,10,9,4,0,0,45,0,0,0,0,0,0,0,3,9,26,28,25,20,0,3,110,20,33,47,14,35,3,4,153,29,54,43,26,30,8,0,191,13,11,6,5,4,0,0,40,0,0,0,0,0,0,0,6,65,100,90,49,62,12,4,384,0,5,3,3,0,0,0,12,15,10,0,3,0,0,0,35,16,11,7,4,4,0,0,49,81,118,100,58,64,12,6,429,113,110,67,29,30,0,0,341,0,0,0,0,5,0,0,7,190,226,162,87,97,13,6,784,16,37,46,20,39,5,4,181
POA2471,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,5,7,3,3,0,0,13,6,4,16,8,4,4,0,35,3,4,5,5,9,0,0,27,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,11,21,10,11,5,0,63,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,8,11,21,9,10,5,0,67,13,7,6,0,8,0,0,36,0,0,0,0,0,0,0,0,26,19,29,9,16,5,0,106,6,5,15,8,4,4,0,40
POA2472,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,14,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,10,3,5,4,0,0,26,3,6,3,5,0,0,0,20,3,9,5,8,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,13,10,5,3,5,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,5,3,5,0,47,9,7,9,0,0,0,0,23,0,0,0,0,0,0,0,0,12,28,15,10,6,5,0,70,3,8,8,9,6,0,0,33
POA2473,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,12,0,0,13,3,10,0,0,29,7,11,10,9,9,0,0,37,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,6,12,20,16,16,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,12,23,16,16,0,0,76,14,9,6,3,4,0,0,35,0,0,0,0,0,0,0,0,23,25,27,17,16,0,0,112,4,8,12,3,7,0,0,33
POA2474,3,0,4,3,3,0,0,16,0,5,0,6,0,0,0,10,0,6,0,0,0,0,0,9,0,0,0,0,0,0,0,0,3,3,6,8,8,0,0,28,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,5,3,3,7,14,8,0,0,37,0,6,5,0,4,0,0,20,0,3,0,0,0,0,0,8,8,13,15,13,8,0,0,55,13,13,17,5,19,0,0,57,16,27,18,12,8,0,0,84,5,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,27,39,41,15,28,5,0,154,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,8,4,0,0,3,0,0,0,12,26,40,45,20,28,5,0,165,43,24,18,14,14,0,0,123,0,0,5,0,0,0,0,5,75,72,62,34,46,5,3,292,11,13,22,10,24,0,0,69
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,15,0,0,0,0,0,0,0,0
POA2476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,8,0,0,5,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,22,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,4,10,9,10,5,0,0,0,30,0,0,0,0,0,0,0,8
POA2477,0,6,7,3,4,0,0,33,0,3,3,6,3,0,0,17,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,7,13,13,7,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,13,13,7,0,0,55,0,0,5,7,3,0,0,11,0,0,0,0,0,0,0,0,9,9,22,14,13,3,3,69,12,22,35,20,35,7,3,137,24,51,51,40,36,7,0,207,6,5,3,4,0,0,0,22,0,0,0,0,0,0,0,0,43,84,90,65,76,13,7,371,0,0,0,0,0,0,0,5,4,3,0,0,0,0,0,10,0,0,0,0,0,0,0,15,43,86,90,67,72,17,7,383,36,41,23,7,18,3,0,133,0,0,3,0,0,0,0,7,86,129,116,77,95,24,7,526,17,35,45,31,35,12,3,173
POA2478,8,21,23,20,26,5,0,100,8,9,13,9,3,0,0,46,3,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,12,32,32,29,35,8,3,161,6,4,0,0,0,0,0,8,0,0,0,0,0,0,0,3,6,5,0,0,0,0,0,7,17,42,39,32,35,8,3,172,0,5,5,7,0,6,3,27,0,0,0,0,0,0,0,3,17,45,43,38,37,16,4,203,23,42,62,44,67,23,5,262,54,120,92,65,58,14,0,410,8,9,7,0,3,0,4,30,0,0,0,0,5,0,0,11,81,175,160,124,131,38,6,714,0,3,0,0,4,0,0,3,4,8,10,0,0,4,0,26,4,10,4,4,3,4,0,28,89,182,169,121,134,39,11,743,79,84,61,41,42,5,0,323,0,0,0,3,0,0,0,5,167,270,231,169,181,48,15,1073,30,60,83,68,90,26,7,368
POA2479,3,0,3,4,7,0,0,27,0,0,3,5,6,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,12,8,9,0,0,39,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,12,12,9,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,9,9,9,0,0,42,0,10,6,8,8,5,0,36,8,12,8,8,12,6,0,47,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,23,10,17,14,6,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,22,10,19,14,6,0,86,14,15,5,0,0,0,0,38,0,5,0,0,0,0,0,0,20,38,16,21,21,6,0,124,4,6,11,8,16,0,3,59
POA2480,6,29,28,27,44,14,0,154,6,17,26,15,25,0,0,87,0,3,4,0,5,0,0,9,0,0,0,0,0,0,0,3,15,47,51,46,67,11,0,245,0,0,0,0,4,0,0,9,0,3,4,0,4,0,0,11,0,3,8,0,4,0,0,16,15,52,58,46,77,14,0,266,12,30,22,16,21,5,0,99,0,0,0,0,0,0,0,0,27,80,81,66,100,20,3,365,35,96,86,82,111,24,10,444,106,168,141,93,140,20,7,671,23,16,11,10,3,0,0,65,3,5,3,9,4,0,0,26,166,286,242,191,260,42,14,1209,0,4,3,7,3,0,0,19,11,24,17,12,8,0,0,76,15,33,20,11,15,5,0,90,179,315,259,208,272,49,18,1298,207,197,117,87,65,17,3,690,6,7,9,4,0,0,0,24,390,526,383,300,338,65,24,2014,45,124,111,112,154,34,9,593
POA2481,0,9,11,8,7,0,0,32,0,11,5,3,6,0,0,39,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,14,20,16,16,0,0,73,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,5,0,4,3,0,0,0,0,5,0,19,21,16,16,0,0,78,0,11,5,8,8,0,0,27,0,0,0,0,0,0,0,0,5,28,26,24,24,0,4,108,4,19,16,18,10,4,0,67,13,27,16,18,30,3,0,104,4,3,4,0,7,0,0,12,0,0,0,0,0,0,0,5,17,50,35,44,45,5,0,195,0,0,0,0,0,0,0,4,5,0,0,4,0,0,0,12,5,3,6,9,0,0,0,13,17,52,37,46,46,5,0,208,22,31,18,15,19,3,0,108,0,0,0,0,0,0,0,0,44,81,57,65,63,9,0,318,4,27,25,28,17,6,0,102
POA2482,5,0,0,5,0,0,0,17,0,0,3,0,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,5,7,11,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,11,6,8,4,0,34,3,5,3,5,3,0,0,19,0,0,0,0,0,0,0,0,10,6,8,18,11,4,0,58,0,7,8,5,16,0,0,36,13,35,28,20,28,4,0,129,7,0,0,0,0,0,0,9,0,0,0,0,0,0,0,3,17,41,34,28,38,4,0,173,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,4,0,0,4,0,6,0,0,8,17,47,42,28,42,4,0,179,16,28,17,11,11,0,0,92,0,0,0,0,0,0,0,0,38,71,54,48,60,5,0,272,5,7,9,8,22,0,0,52
POA2483,5,9,6,10,12,0,0,36,3,5,6,6,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,16,12,14,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,17,12,14,0,0,68,0,3,0,0,3,0,0,12,0,0,0,0,0,0,0,0,11,13,15,12,21,0,0,79,0,15,19,17,18,0,0,68,31,55,36,23,43,7,0,191,4,0,4,0,5,0,0,10,0,0,0,0,0,0,0,0,30,74,59,35,62,5,0,276,0,3,0,0,0,0,0,5,3,3,0,3,0,0,0,9,8,7,0,3,0,0,0,15,35,83,63,38,67,5,0,289,44,30,17,16,16,0,5,122,6,3,5,0,0,0,0,9,79,119,81,51,81,12,6,423,4,21,27,17,29,0,0,108
POA2484,11,14,14,15,14,11,3,73,0,0,6,6,5,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,17,19,18,19,14,9,4,106,9,0,3,0,0,0,0,10,3,0,0,0,0,0,0,4,10,3,3,5,3,0,0,18,21,20,22,27,17,9,4,119,3,4,7,3,7,0,0,33,0,0,0,0,0,0,0,4,26,26,30,31,32,13,9,152,9,26,36,22,40,8,4,138,45,90,48,54,52,13,3,306,4,14,0,3,6,3,0,40,7,0,0,4,0,0,0,9,64,127,90,81,96,23,8,498,0,3,0,0,3,0,0,15,6,14,8,0,0,0,0,30,6,21,8,0,6,0,0,48,72,148,102,88,102,25,8,542,67,90,43,46,21,0,0,280,7,0,3,5,0,0,0,15,148,246,147,134,125,24,12,836,14,34,49,37,56,14,3,214
POA2485,5,14,12,9,4,0,0,42,0,3,0,4,3,0,0,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,7,16,13,11,13,0,0,61,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,7,15,10,11,10,0,0,70,6,11,7,7,0,0,0,26,0,0,0,0,0,0,0,0,15,28,18,21,14,8,0,101,4,25,16,18,20,11,5,102,35,41,40,30,30,7,0,185,8,7,4,6,6,0,0,33,0,0,0,0,0,0,0,3,42,72,58,54,60,22,10,320,0,0,0,6,0,0,0,11,0,5,4,3,0,0,0,14,5,9,10,3,0,0,0,24,50,79,63,60,60,22,10,341,44,51,31,25,24,7,4,176,0,0,0,0,0,0,0,3,90,131,92,86,86,24,11,524,10,37,22,32,31,13,5,140
POA2486,10,22,27,6,18,4,4,99,4,4,8,6,4,0,0,20,0,3,0,0,0,0,0,4,4,0,0,0,0,0,0,4,13,23,30,16,26,6,9,126,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,13,27,33,17,26,10,9,132,3,15,10,6,3,0,0,40,0,0,0,0,0,0,0,0,24,44,41,25,30,8,9,171,24,69,67,47,80,14,3,311,69,137,94,55,91,21,5,474,7,15,5,6,10,4,0,56,4,3,4,4,4,0,0,25,98,234,169,113,190,40,14,863,3,5,3,3,3,0,0,18,4,4,3,3,6,0,0,21,6,11,5,10,5,0,0,39,110,248,179,121,197,40,22,904,119,91,62,46,55,9,3,389,4,7,0,0,0,0,0,8,230,339,244,173,245,47,21,1300,35,97,93,52,103,17,8,403
POA2487,8,10,5,15,7,6,0,50,4,4,6,5,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,15,14,15,7,6,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,19,14,15,7,6,0,70,0,0,0,4,4,0,0,13,0,0,0,0,0,0,0,0,7,23,14,19,14,6,0,82,0,26,29,21,16,5,3,99,21,36,38,22,34,9,8,167,7,3,0,4,7,6,0,22,5,0,0,0,0,0,0,17,29,72,66,52,62,19,10,305,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,8,0,0,0,5,3,0,0,8,32,74,67,54,64,21,10,316,22,28,16,15,12,0,4,95,0,10,3,0,0,0,0,7,48,112,90,74,70,27,7,424,6,36,29,31,25,7,5,149
POA2488,0,0,3,0,3,0,0,8,0,3,0,3,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,7,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,4,7,0,0,20,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,7,9,3,11,0,0,24,5,6,4,6,4,6,0,35,3,18,9,11,12,0,0,66,4,3,0,4,0,0,0,12,0,0,0,0,0,0,0,0,13,31,22,18,22,3,3,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,28,18,18,21,3,3,106,3,10,6,3,3,0,0,22,0,0,0,0,4,0,0,4,13,39,26,21,26,3,3,134,3,5,11,8,10,6,5,40
POA2489,0,4,5,0,7,0,0,16,5,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,10,3,6,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,5,8,10,4,6,0,0,34,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,12,11,5,6,0,0,43,4,11,15,13,20,0,0,69,16,30,27,15,13,5,0,115,3,3,5,0,6,0,0,11,4,0,0,0,0,0,0,10,23,48,49,29,46,5,5,208,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,9,0,9,7,6,0,0,0,16,25,56,49,34,49,5,5,218,24,32,17,8,8,4,0,86,0,0,0,0,0,0,0,5,50,88,65,42,55,9,5,308,4,21,26,10,27,0,0,88
