POA_CODE_2021,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
POA2465,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,43
POA2466,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,14,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,0,0,0,0,0,92,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,99,3,0,0,3,0,96
POA2469,0,0,51,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,55,0,0,0,3,0,59,10,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,357,8,14,0,3,18,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,0,3,18,0,26,0,0,0,0,0,0,0,368,14,0,3,14,0,384
POA2470,7,0,241,5,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,13,0,0,0,0,0,0,0,247,6,0,0,6,0,252,48,0,0,0,0,0,45,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,48,4,0,0,4,0,52,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,2055,25,0,0,25,0,2083,37,33,0,0,33,0,71,4,0,0,0,5,0,3,0,0,0,0,0,0,0,38,36,0,0,35,0,76,0,0,0,0,0,0,0,2095,63,0,0,64,6,2162
POA2471,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,62,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,376,0,0,0,0,0,380,13,7,0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,7,0,0,7,0,18,0,0,0,0,0,0,0,388,9,0,0,9,0,396
POA2472,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,0,28,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,3,0,0,3,0,264,11,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,4,0,0,0,0,3,3,270,0,0,0,0,3,277
POA2473,0,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,48,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,5,0,0,5,0,332,8,16,0,0,16,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,16,0,0,16,0,22,0,0,0,0,0,4,10,333,24,0,0,24,9,363
POA2474,0,0,85,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,84,0,0,0,0,0,90,24,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,25,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,5,715,3,0,0,3,0,717,22,23,3,0,31,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,23,8,0,33,0,55,0,0,0,0,0,0,0,732,24,8,0,32,0,774
POA2475,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,35
POA2476,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,87,0,0,0,0,0,87,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,89,0,0,0,0,0,89
POA2477,5,0,266,6,14,0,0,14,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,14,0,18,0,0,0,0,0,0,0,270,18,0,0,18,0,290,71,0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,74,0,0,0,4,0,79,21,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,21,1802,22,0,0,22,0,1830,41,83,0,0,83,0,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,83,0,0,86,0,126,0,0,0,0,0,7,7,1848,107,0,0,109,7,1957
POA2478,8,0,517,19,16,0,0,16,0,38,0,0,0,0,3,0,3,0,0,0,0,0,0,0,19,16,0,0,16,0,37,0,0,0,0,0,0,0,526,23,0,0,29,0,554,129,6,0,0,6,0,132,4,4,0,0,4,0,12,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,5,0,0,8,0,9,0,0,0,0,0,0,0,136,9,0,0,10,0,145,47,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,0,0,0,0,46,3841,105,0,0,105,3,3951,211,196,3,0,203,9,423,6,8,0,0,6,0,13,0,0,0,0,0,0,0,221,202,8,0,210,9,437,3,0,3,0,3,3,11,4063,310,8,0,318,16,4399
POA2479,0,0,100,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,102,4,0,0,4,0,105,22,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,24,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,12,896,19,0,0,19,4,919,34,39,0,0,39,0,69,0,3,0,0,5,0,5,0,0,0,0,0,0,0,34,39,0,0,41,0,73,0,0,0,0,0,0,0,926,57,0,0,60,4,988
POA2480,11,0,806,23,26,0,0,26,0,51,0,0,0,0,0,0,5,0,0,0,0,0,0,0,24,30,0,0,30,0,53,0,0,0,0,0,0,0,817,42,0,0,42,0,867,179,0,0,0,4,0,185,5,3,0,0,3,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,3,0,13,0,0,0,0,0,0,0,188,4,0,0,11,0,194,58,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,3,0,59,5481,112,3,4,120,7,5603,187,327,3,3,340,0,525,6,18,3,0,20,0,21,0,0,0,0,0,0,0,192,350,8,3,355,0,547,3,0,0,0,0,9,20,5677,460,7,6,478,20,6168
POA2481,9,0,150,6,5,0,0,5,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,5,0,13,0,0,0,0,0,0,0,148,19,0,0,19,0,166,32,0,0,0,0,0,32,5,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,5,0,0,0,0,0,0,0,37,4,0,0,4,0,35,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,9,1221,52,0,0,52,0,1277,91,133,0,0,137,0,226,0,4,6,0,9,0,9,0,0,0,0,0,0,0,91,140,9,0,148,0,234,0,0,0,0,0,6,6,1311,195,9,0,201,8,1517
POA2482,0,0,106,6,10,0,0,10,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,10,0,14,0,0,0,0,0,0,0,108,9,0,0,9,0,119,11,0,0,0,0,0,11,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,15,4,0,0,4,0,21,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,675,27,0,0,27,0,702,56,85,0,0,85,0,145,0,0,6,0,5,0,5,0,0,0,0,0,0,0,56,93,6,0,90,0,148,0,0,0,0,0,0,0,727,117,6,0,114,3,849
POA2483,3,0,150,7,14,0,0,14,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,0,0,14,0,21,0,0,0,0,0,0,0,152,17,0,0,17,0,169,29,0,0,0,0,0,29,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,29,3,0,0,3,0,33,9,0,0,0,0,0,9,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,9,0,0,0,0,0,10,1225,53,0,0,53,0,1275,74,110,0,0,110,0,189,0,3,3,0,5,0,13,0,0,0,0,0,0,0,75,120,3,0,120,0,192,3,0,0,0,0,0,5,1302,169,3,0,174,0,1474
POA2484,5,0,355,9,10,3,0,13,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,3,0,13,0,21,0,0,0,0,0,0,0,355,12,3,0,19,0,374,86,4,0,0,4,0,89,3,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,94,3,0,0,8,0,94,25,0,0,0,0,0,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,27,0,0,0,0,0,31,2429,41,0,0,41,3,2475,108,114,3,0,117,0,223,0,6,12,0,13,0,13,0,0,0,0,0,0,0,108,117,13,0,133,0,236,0,0,0,0,0,13,10,2536,161,16,0,173,12,2726
POA2485,0,0,132,0,5,0,0,5,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,6,0,0,4,0,10,0,0,0,0,0,0,0,135,3,0,0,4,0,147,33,0,0,0,0,0,33,3,6,0,0,6,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,6,0,10,0,0,0,0,0,0,0,37,9,0,0,9,0,41,11,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,13,1121,25,0,0,25,7,1146,80,130,4,0,140,0,218,5,6,10,0,18,0,19,0,0,0,0,0,0,0,88,138,14,0,154,0,238,0,0,0,0,0,0,0,1211,164,14,0,175,4,1391
POA2486,11,0,542,25,23,0,0,23,0,43,0,3,0,0,5,0,4,0,0,0,0,0,0,0,26,23,0,0,24,0,51,0,0,0,0,0,0,0,558,36,0,0,38,0,592,141,5,0,0,5,0,142,6,6,0,0,7,0,15,0,0,3,0,3,0,3,0,0,0,0,0,0,0,6,6,0,0,6,0,23,0,0,0,0,0,0,0,153,8,0,0,12,0,164,88,0,0,0,0,0,88,0,6,6,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,3,0,3,0,0,0,0,0,0,0,88,6,6,0,3,0,91,3899,82,0,0,82,4,3985,160,232,7,0,247,0,407,0,3,10,0,13,0,20,0,0,0,0,0,0,0,161,240,15,0,258,0,422,6,0,0,0,0,4,9,4064,324,15,0,346,9,4418
POA2487,7,0,313,12,8,0,0,12,0,18,0,5,0,0,5,0,5,0,0,0,0,0,0,0,12,6,0,0,9,0,19,0,0,0,0,0,0,0,317,15,0,0,12,0,335,132,0,0,0,0,0,132,4,5,0,0,5,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,5,0,8,0,0,0,0,0,0,0,134,5,0,0,5,0,134,30,0,0,0,0,0,33,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,35,4,0,0,4,0,32,2396,52,0,0,52,0,2449,82,61,0,0,57,0,144,0,4,4,0,5,0,5,0,0,0,0,0,0,0,82,63,8,0,67,0,155,0,0,0,0,0,3,3,2478,115,8,0,121,3,2606
POA2488,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,60,5,0,0,5,0,61,11,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,3,0,20,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,568,8,0,0,8,0,574,21,17,0,0,17,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,17,0,0,17,0,44,4,0,0,0,0,0,4,593,32,0,0,32,0,620
POA2489,6,0,152,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,5,0,0,0,0,0,0,0,149,8,0,0,9,0,159,31,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,5,0,37,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,15,1345,41,0,0,43,0,1389,44,42,0,0,45,0,88,5,0,0,0,8,0,9,0,0,0,0,0,0,0,46,44,3,0,52,0,95,3,0,0,0,0,0,3,1392,83,6,0,91,0,1484
POA2490,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0,0,0,0,0,137,5,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,139,0,0,0,0,0,139
POA2500,24,0,457,41,113,19,0,129,0,164,0,12,22,0,31,0,31,0,0,0,0,0,0,0,41,122,37,0,159,0,200,0,0,0,0,0,0,0,474,141,37,0,177,0,660,201,9,0,0,8,0,208,16,61,6,0,69,0,79,0,0,22,0,24,0,24,0,0,0,0,0,0,0,16,65,25,0,92,0,108,0,0,0,0,0,0,0,212,74,30,0,101,0,322,110,4,0,0,4,0,111,10,32,0,0,35,0,42,0,0,11,0,15,0,15,0,0,0,0,0,0,0,10,32,16,0,49,0,58,0,0,0,0,0,0,0,119,37,16,0,56,0,171,3134,150,4,0,158,0,3292,241,1203,91,0,1297,0,1538,7,143,174,0,316,0,322,0,4,0,0,4,0,4,248,1350,262,0,1614,0,1860,3,5,0,0,5,5,16,3392,1507,263,0,1775,5,5172
POA2502,6,0,94,13,69,10,0,81,0,95,0,14,14,0,27,0,27,0,0,0,0,0,0,0,13,80,29,0,112,0,121,0,0,0,0,0,0,0,107,89,29,0,114,0,215,31,0,0,0,0,0,29,4,27,5,0,31,0,34,0,6,3,0,10,0,10,0,0,0,0,0,0,0,4,34,10,0,44,0,45,0,0,0,0,0,0,0,35,36,10,0,44,0,74,10,0,0,0,0,0,12,0,16,0,0,16,0,16,0,3,10,0,11,0,11,0,0,0,0,0,0,0,0,19,10,0,30,0,27,0,0,0,0,0,0,0,11,21,10,0,25,0,40,966,81,0,4,80,3,1049,86,563,61,0,620,0,707,0,76,96,0,173,0,173,0,0,0,0,0,0,0,85,633,157,0,794,0,879,0,0,0,0,0,0,0,1053,717,157,4,878,3,1928
