UCL_CODE_2016,F_Health_Occ_Mng,F_Health_Occ_Pro,F_Health_Occ_TTW,F_Health_Occ_CPS,F_Health_Occ_CA,F_Health_Occ_Sal,F_Health_Occ_MOD,F_Health_Occ_Lab,F_Health_Occ_IDNS,F_Health_Total,F_Educat_Occ_Mng,F_Educat_Occ_Pro,F_Educat_Occ_TTW,F_Educat_Occ_CPS,F_Educat_Occ_CA,F_Educat_Occ_Sal,F_Educat_Occ_MOD,F_Educat_Occ_Lab,F_Educat_Occ_IDNS,F_Educat_Total,F_ManagCom_Occ_Mng,F_ManagCom_Occ_Pro,F_ManagCom_Occ_TTW,F_ManagCom_Occ_CPS,F_ManagCom_Occ_CA,F_ManagCom_Occ_Sal,F_ManagCom_Occ_MOD,F_ManagCom_Occ_Lab,F_ManagCom_Occ_IDNS,F_ManagCom_Total,F_SocietCultu_Occ_Mng,F_SocietCultu_Occ_Pro,F_SocietCultu_Occ_TTW,F_SocietCultu_Occ_CPS,F_SocietCultu_Occ_CA,F_SocietCultu_Occ_Sal,F_SocietCultu_Occ_MOD,F_SocietCultu_Occ_Lab,F_SocietCultu_Occ_IDNS,F_SocietCultu_Total,F_CreatArt_Occ_Mng,F_CreatArt_Occ_Pro,F_CreatArt_Occ_TTW,F_CreatArt_Occ_CPS,F_CreatArt_Occ_CA,F_CreatArt_Occ_Sal,F_CreatArt_Occ_MOD,F_CreatArt_Occ_Lab,F_CreatArt_Occ_IDNS,F_CreatArt_Total,F_FoodHospPersServ_Occ_Mng,F_FoodHospPersServ_Occ_Pro,F_FoodHospPersServ_Occ_TTW,F_FoodHospPersServ_Occ_CPS,F_FoodHospPersServ_Occ_CA,F_FoodHospPersServ_Occ_Sal,F_FoodHospPersServ_Occ_MOD,F_FoodHospPersServ_Occ_Lab,F_FoodHospPersServ_Occ_IDNS,F_FoodHospPersServ_Total,F_MixFieldProg_Occ_Mng,F_MixFieldProg_Occ_Pro,F_MixFieldProg_Occ_TTW,F_MixFieldProg_Occ_CPS,F_MixFieldProg_Occ_CA,F_MixFieldProg_Occ_Sal,F_MixFieldProg_Occ_MOD,F_MixFieldProg_Occ_Lab,F_MixFieldProg_Occ_IDNS,F_MixFieldProg_Total,F_FS_ID_Occ_Mng,F_FS_ID_Occ_Pro,F_FS_ID_Occ_TTW,F_FS_ID_Occ_CPS,F_FS_ID_Occ_CA,F_FS_ID_Occ_Sal,F_FS_ID_Occ_MOD,F_FS_ID_Occ_Lab,F_FS_ID_Occ_IDNS,F_FS_ID_Total,F_FS_NS_Occ_Mng,F_FS_NS_Occ_Pro,F_FS_NS_Occ_TTW,F_FS_NS_Occ_CPS,F_FS_NS_Occ_CA,F_FS_NS_Occ_Sal,F_FS_NS_Occ_MOD,F_FS_NS_Occ_Lab,F_FS_NS_Occ_IDNS,F_FS_NS_Total,F_Tot_Occ_Mng,F_Tot_Occ_Pro,F_Tot_Occ_TTW,F_Tot_Occ_CPS,F_Tot_Occ_CA,F_Tot_Occ_Sal,F_Tot_Occ_MOD,F_Tot_Occ_Lab,F_Tot_Occ_IDNS,F_Total_Total,P_NatPhySci_Occ_Mng,P_NatPhySci_Occ_Pro,P_NatPhySci_Occ_TTW,P_NatPhySci_Occ_CPS,P_NatPhySci_Occ_CA,P_NatPhySci_Occ_Sal,P_NatPhySci_Occ_MOD,P_NatPhySci_Occ_Lab,P_NatPhySci_Occ_IDNS,P_NatPhySci_Total,P_InfoTechn_Occ_Mng,P_InfoTechn_Occ_Pro,P_InfoTechn_Occ_TTW,P_InfoTechn_Occ_CPS,P_InfoTechn_Occ_CA,P_InfoTechn_Occ_Sal,P_InfoTechn_Occ_MOD,P_InfoTechn_Occ_Lab,P_InfoTechn_Occ_IDNS,P_InfoTechn_Total,P_EngRelTech_Occ_Mng,P_EngRelTech_Occ_Pro,P_EngRelTech_Occ_TTW,P_EngRelTech_Occ_CPS,P_EngRelTech_Occ_CA,P_EngRelTech_Occ_Sal,P_EngRelTech_Occ_MOD,P_EngRelTech_Occ_Lab,P_EngRelTech_Occ_IDNS,P_EngRelTech_Total,P_ArchitBuild_Occ_Mng,P_ArchitBuild_Occ_Pro,P_ArchitBuild_Occ_TTW,P_ArchitBuild_Occ_CPS,P_ArchitBuild_Occ_CA,P_ArchitBuild_Occ_Sal,P_ArchitBuild_Occ_MOD,P_ArchitBuild_Occ_Lab,P_ArchitBuild_Occ_IDNS,P_ArchitBuild_Total,P_AgriEnviRelStu_Occ_Mng,P_AgriEnviRelStu_Occ_Pro,P_AgriEnviRelStu_Occ_TTW,P_AgriEnviRelStu_Occ_CPS,P_AgriEnviRelStu_Occ_CA,P_AgriEnviRelStu_Occ_Sal,P_AgriEnviRelStu_Occ_MOD,P_AgriEnviRelStu_Occ_Lab,P_AgriEnviRelStu_Occ_IDNS,P_AgriEnviRelStu_Total,P_Health_Occ_Mng,P_Health_Occ_Pro,P_Health_Occ_TTW,P_Health_Occ_CPS,P_Health_Occ_CA,P_Health_Occ_Sal,P_Health_Occ_MOD,P_Health_Occ_Lab,P_Health_Occ_IDNS,P_Health_Total,P_Educat_Occ_Mng,P_Educat_Occ_Pro,P_Educat_Occ_TTW,P_Educat_Occ_CPS,P_Educat_Occ_CA,P_Educat_Occ_Sal,P_Educat_Occ_MOD,P_Educat_Occ_Lab,P_Educat_Occ_IDNS,P_Educat_Total,P_ManagCom_Occ_Mng,P_ManagCom_Occ_Pro,P_ManagCom_Occ_TTW,P_ManagCom_Occ_CPS,P_ManagCom_Occ_CA,P_ManagCom_Occ_Sal,P_ManagCom_Occ_MOD,P_ManagCom_Occ_Lab,P_ManagCom_Occ_IDNS,P_ManagCom_Total,P_SocietCultu_Occ_Mng,P_SocietCultu_Occ_Pro,P_SocietCultu_Occ_TTW,P_SocietCultu_Occ_CPS,P_SocietCultu_Occ_CA,P_SocietCultu_Occ_Sal,P_SocietCultu_Occ_MOD,P_SocietCultu_Occ_Lab,P_SocietCultu_Occ_IDNS,P_SocietCultu_Total,P_CreatArt_Occ_Mng,P_CreatArt_Occ_Pro,P_CreatArt_Occ_TTW,P_CreatArt_Occ_CPS,P_CreatArt_Occ_CA,P_CreatArt_Occ_Sal,P_CreatArt_Occ_MOD,P_CreatArt_Occ_Lab,P_CreatArt_Occ_IDNS,P_CreatArt_Total
UCL121011,0,4,0,5,0,0,0,0,0,13,0,4,0,3,0,0,0,0,0,5,0,3,0,0,7,0,0,0,0,17,0,0,0,14,4,0,0,0,0,15,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,3,24,16,8,0,4,0,70,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,3,0,10,3,0,0,0,3,0,23,0,0,3,3,0,0,0,0,4,12,0,0,3,0,0,0,0,0,0,4,0,11,0,5,0,3,0,0,0,12,0,8,0,4,0,0,0,0,0,13,0,3,4,3,7,0,0,0,0,20,0,3,0,18,4,0,0,0,0,26,0,0,0,3,0,0,0,0,0,8
UCL121012,0,15,0,3,0,0,0,0,0,28,4,8,0,3,0,0,0,0,0,20,7,3,3,4,20,0,3,0,0,43,0,0,0,10,0,0,0,4,0,17,0,3,0,3,0,0,0,0,0,7,0,0,3,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,39,10,23,28,9,4,8,0,136,4,0,3,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,13,17,39,0,8,3,7,3,0,82,3,0,7,0,0,3,7,3,0,22,0,3,0,0,0,0,0,0,0,3,0,21,3,7,0,0,0,0,0,31,4,15,7,3,0,0,0,0,0,25,21,12,3,6,20,0,3,0,0,62,3,4,0,5,4,0,0,4,0,23,0,3,0,3,0,0,0,0,0,10
UCL121013,3,13,0,7,0,0,0,0,0,21,3,18,0,3,0,0,0,0,0,27,3,0,0,3,3,0,0,0,3,16,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,11,33,7,15,6,3,0,3,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,3,0,0,15,0,0,5,0,0,0,0,3,0,7,0,0,7,0,0,0,0,3,0,5,4,16,0,9,0,0,0,0,0,30,3,26,0,3,0,0,0,0,0,29,4,0,0,3,5,0,0,0,3,16,3,3,0,11,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
UCL121014,0,5,0,0,3,0,0,0,0,15,0,11,0,0,0,0,0,0,0,17,11,8,0,4,8,3,0,0,0,33,6,7,0,3,7,0,0,0,0,22,0,3,0,0,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,21,48,5,15,24,5,0,5,3,125,3,9,0,4,3,0,0,0,0,17,5,9,0,0,0,0,0,0,0,12,6,5,27,0,3,3,0,6,3,52,4,3,8,0,0,0,0,0,0,19,3,6,0,0,0,0,0,0,0,9,0,12,0,4,3,0,0,0,0,22,3,20,0,0,0,0,0,0,0,22,16,11,0,4,7,3,0,0,0,47,6,13,0,7,3,0,0,0,0,31,0,9,3,0,4,0,0,0,0,18
UCL121015,0,6,0,6,0,0,0,0,0,18,0,8,0,0,0,0,0,0,0,7,0,5,0,3,10,0,0,0,0,15,0,7,0,7,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,7,26,5,16,17,8,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,22,0,0,0,3,3,0,31,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,4,0,6,0,6,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,15,0,4,0,3,10,0,0,0,0,17,0,6,0,8,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0
UCL121016,0,8,3,5,0,0,0,0,0,16,0,4,0,0,0,0,0,0,0,9,0,0,0,0,19,4,0,0,0,26,0,7,0,9,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,10,21,10,24,24,7,0,5,0,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,5,0,38,0,0,0,7,8,0,60,0,0,7,0,0,0,3,0,0,13,3,0,3,3,3,0,0,3,0,16,0,8,4,11,0,0,0,3,0,22,3,4,0,0,0,0,0,0,0,9,6,0,0,0,19,5,0,0,0,33,0,6,0,9,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0
UCL121017,0,18,0,5,3,0,0,0,0,21,3,16,0,3,0,0,0,0,0,20,6,7,0,0,16,3,0,0,0,27,3,7,0,7,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,13,53,5,13,21,0,0,3,0,122,3,7,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,3,11,15,0,3,0,3,4,0,42,4,0,9,0,0,0,0,0,0,20,0,5,3,0,0,0,0,3,0,15,0,21,3,3,3,0,0,3,0,37,9,17,0,3,0,0,0,0,0,30,10,9,0,0,13,5,0,0,0,44,3,12,0,10,5,0,0,0,0,26,0,0,3,0,0,0,0,0,0,10
UCL121018,0,25,3,0,0,0,0,0,0,26,0,5,0,3,0,0,0,0,0,11,0,0,0,0,7,0,0,0,0,9,0,13,0,10,0,0,0,0,0,19,3,4,3,0,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,50,9,14,12,3,0,0,0,100,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,0,0,3,0,17,0,0,3,0,0,0,0,0,0,9,3,0,0,0,3,0,3,3,0,8,0,34,3,3,0,0,0,0,0,42,0,9,0,3,0,0,0,0,0,18,7,3,0,0,6,0,0,0,0,19,3,13,0,11,0,3,0,0,0,30,3,10,3,0,3,3,0,0,0,17
UCL121019,0,4,0,3,0,0,0,0,3,17,0,20,0,0,0,0,0,0,0,19,0,0,0,0,8,0,0,0,0,13,3,0,0,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,3,9,11,5,3,0,3,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,0,0,0,3,4,0,35,4,0,7,0,0,0,4,3,0,12,3,4,0,0,0,0,3,0,0,14,0,5,0,10,0,0,0,0,3,21,0,24,0,0,0,0,0,0,0,25,3,6,4,0,8,0,4,0,0,23,6,0,0,13,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0
UCL121020,0,11,0,9,0,0,0,0,0,23,3,10,0,4,0,0,0,0,0,23,4,0,0,0,11,4,0,0,0,17,0,0,0,3,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,3,0,0,6,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,26,6,15,14,5,0,3,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,0,0,0,3,3,0,27,0,0,10,0,0,0,0,0,0,10,4,0,3,0,0,0,3,0,0,16,0,17,0,9,0,0,0,0,0,24,6,16,0,4,0,0,0,0,0,25,4,3,0,3,11,4,0,0,0,20,0,0,0,7,0,0,0,0,0,12,0,0,0,3,3,0,0,0,0,6
UCL121021,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,3,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,4,3,0,0,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,14,0,0,8,0,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,6,3,0,3,0,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
UCL121022,3,5,0,8,4,0,0,0,0,18,0,9,0,5,0,0,0,0,0,16,0,0,0,0,13,3,0,0,0,26,0,3,0,9,4,0,0,5,0,22,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,24,6,24,23,8,0,8,0,104,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,12,3,0,46,0,0,7,0,0,0,5,4,0,19,0,0,0,0,0,0,3,0,0,3,4,4,0,8,4,0,0,0,0,21,0,11,0,5,0,0,0,0,0,23,3,3,0,3,15,6,0,3,0,33,0,5,0,13,4,0,0,5,0,29,0,3,0,0,0,0,0,0,0,4
UCL121023,0,6,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,5,0,0,0,3,12,4,3,0,0,23,0,0,0,8,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,11,10,9,3,0,0,54,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,9,0,0,0,3,3,0,19,0,0,3,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,5,0,0,4,4,12,9,3,0,0,26,0,0,0,15,0,3,0,0,0,17,0,0,0,0,0,0,0,0,0,3
UCL121024,3,12,0,4,5,0,0,0,0,24,0,4,0,3,4,0,0,0,0,14,3,10,0,3,7,7,0,0,0,25,0,4,0,10,3,0,0,0,0,16,0,3,0,0,0,0,0,0,0,6,0,0,3,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,10,42,4,23,20,4,0,3,0,107,0,9,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,8,5,16,0,3,0,5,3,0,35,4,0,19,0,0,0,0,0,0,24,0,8,6,0,0,0,0,0,0,15,3,11,0,4,5,0,0,0,0,26,3,7,0,3,4,0,0,0,0,18,11,9,0,5,7,6,0,0,0,44,0,9,0,15,3,0,0,0,0,30,0,4,0,0,0,0,0,0,0,11
UCL121025,0,16,0,4,0,4,0,0,0,26,0,36,0,9,0,0,0,0,0,48,3,4,0,3,9,0,0,0,0,25,5,3,0,9,4,0,0,0,3,23,0,3,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,65,3,26,16,9,0,4,3,141,0,5,0,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,4,19,0,3,0,3,3,0,32,4,4,17,0,0,3,0,0,0,27,0,3,3,0,0,0,0,0,0,7,0,21,0,4,3,4,0,0,0,35,4,47,0,9,0,0,0,0,0,65,10,3,0,4,9,3,0,0,0,30,3,9,0,15,4,0,0,3,3,31,0,3,0,0,0,0,0,0,0,5
UCL121026,0,15,0,7,0,0,3,0,0,22,0,15,0,0,0,0,0,0,0,12,0,4,0,3,13,4,0,0,0,26,0,0,0,4,3,0,0,0,0,11,0,3,0,0,4,0,0,0,0,6,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,33,0,16,19,11,3,8,4,97,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,0,4,16,0,0,0,3,3,3,34,0,0,9,0,0,0,3,5,0,15,0,0,0,0,0,0,0,3,0,3,0,14,0,7,0,0,3,0,0,26,0,16,0,0,0,0,0,0,0,22,3,3,0,3,13,4,0,0,0,26,0,0,0,7,3,0,0,0,0,20,0,3,0,0,4,0,0,0,0,6
UCL121027,0,21,0,3,0,0,0,0,0,31,0,21,0,7,0,0,0,0,0,23,7,5,0,7,23,6,0,0,0,45,3,8,0,11,5,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,61,3,29,36,11,0,5,0,157,3,7,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,3,5,4,21,0,3,3,0,8,0,47,4,3,14,0,0,0,0,0,0,30,5,9,0,0,0,0,0,0,0,16,0,31,0,11,0,0,3,0,0,42,0,32,0,3,0,0,0,0,0,44,11,12,0,7,28,7,0,4,3,69,3,8,0,22,6,0,0,5,0,43,0,0,0,0,0,0,0,0,0,5
UCL121028,0,9,3,0,0,0,0,0,0,14,0,5,0,3,0,0,0,0,0,16,0,0,0,0,10,0,0,0,0,13,0,0,0,7,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,23,11,13,16,3,0,0,3,67,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,3,6,13,0,0,4,3,4,0,26,3,3,17,0,0,0,0,3,0,24,0,0,3,0,0,0,0,0,0,5,0,9,3,0,0,0,0,0,0,13,0,15,0,5,0,0,0,4,0,22,0,6,0,0,12,3,0,0,0,23,0,0,0,4,3,3,0,0,0,15,0,0,0,0,0,0,0,0,0,7
UCL121029,0,3,0,3,0,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,5,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,7,3,16,8,4,0,3,0,50,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,23,3,0,0,0,3,0,37,3,0,0,0,0,0,3,0,0,8,3,3,0,0,0,0,0,3,0,11,0,3,0,6,0,3,0,0,0,17,0,0,0,3,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,8,3,0,0,5,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0
UCL121030,0,0,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,6,0,0,0,0,9,0,0,0,0,9,3,3,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,3,11,10,0,0,4,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,5,7,0,0,0,9,0,0,0,0,18,3,5,0,4,3,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0
UCL121031,0,7,0,6,0,0,0,0,0,9,3,5,0,0,0,0,0,0,0,14,4,3,0,0,12,3,0,0,0,22,0,0,0,6,0,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,6,12,19,5,24,17,9,0,13,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,15,0,6,0,4,4,0,40,0,0,0,0,0,0,0,4,0,8,3,3,0,0,5,3,3,9,0,21,0,4,0,6,0,0,0,0,0,12,4,5,0,0,0,0,0,0,0,16,4,3,0,3,12,3,0,5,0,36,0,7,0,10,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3
UCL121032,0,19,0,4,4,0,0,0,0,32,0,19,0,6,0,0,0,0,0,36,5,3,0,3,18,3,0,0,0,32,3,10,0,6,8,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,14,57,9,22,34,14,0,6,0,148,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,3,4,0,3,0,8,3,0,37,6,0,12,0,0,3,0,3,0,30,0,0,0,0,0,0,0,0,0,4,0,24,3,7,4,0,0,0,0,45,3,28,0,6,0,0,0,0,0,41,8,7,0,3,18,8,0,0,0,47,3,12,0,10,8,0,0,0,0,33,0,0,0,0,0,0,0,0,0,3
UCL121033,0,3,0,6,0,0,0,0,0,13,3,8,0,3,0,0,0,0,0,18,0,0,0,0,3,0,0,0,0,8,0,3,0,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,13,0,21,8,6,0,3,3,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,13,0,0,0,3,0,0,20,0,0,3,0,0,0,0,0,0,7,5,0,3,0,0,0,0,6,0,14,0,4,0,12,0,0,0,0,0,19,3,14,0,3,0,0,0,0,0,22,3,0,0,0,3,3,0,0,0,14,0,3,0,9,3,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0
UCL121034,0,13,0,3,0,0,0,0,0,21,7,16,0,3,0,0,0,0,0,25,10,4,0,4,13,7,0,0,0,40,0,4,0,7,3,7,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,24,38,8,28,30,11,0,4,0,140,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,13,7,18,0,3,0,3,4,0,49,4,0,14,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,8,0,17,0,5,0,0,0,3,0,32,7,19,0,3,0,0,0,0,0,25,11,10,0,4,17,7,0,0,0,59,0,4,0,10,3,7,0,3,0,37,0,0,0,0,0,0,0,0,0,12
UCL121035,0,12,3,9,3,0,3,0,0,30,0,0,0,9,0,0,0,0,0,10,3,3,0,5,21,3,0,0,0,36,3,3,0,7,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,22,7,30,27,5,3,6,0,105,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,34,0,0,0,14,3,0,64,3,0,7,0,0,0,3,0,0,20,3,3,0,0,0,0,0,3,0,9,0,15,3,7,3,0,3,3,0,37,0,3,0,9,0,0,0,0,0,13,9,3,0,5,17,5,0,0,0,46,3,3,0,12,7,0,0,0,0,16,0,0,0,0,0,0,0,0,0,8
UCL121036,4,21,0,5,0,0,0,0,0,29,4,10,0,3,0,0,0,0,0,15,8,3,0,4,15,9,0,0,0,39,0,3,0,8,3,0,0,0,0,16,0,4,0,0,0,0,0,0,0,4,0,0,3,6,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,16,46,11,23,27,11,0,3,0,133,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,9,7,19,4,0,0,5,0,0,41,9,0,17,0,0,3,0,8,0,35,4,0,0,0,0,0,0,3,0,14,4,17,0,5,0,0,0,0,0,30,3,17,0,4,0,0,0,0,0,25,17,11,6,4,17,9,0,3,0,62,0,7,0,13,3,0,0,0,0,27,0,3,0,0,0,0,0,0,0,6
