UCL_CODE_2016,P_PGrad_Deg_35_44,P_PGrad_Deg_45_54,P_PGrad_Deg_55_64,P_PGrad_Deg_65_74,P_PGrad_Deg_75_84,P_PGrad_Deg_85ov,P_PGrad_Deg_Total,P_GradDip_and_GradCert_15_24,P_GradDip_and_GradCert_25_34,P_GradDip_and_GradCert_35_44,P_GradDip_and_GradCert_45_54,P_GradDip_and_GradCert_55_64,P_GradDip_and_GradCert_65_74,P_GradDip_and_GradCert_75_84,P_GradDip_and_GradCert_85ov,P_GradDip_and_GradCert_Total,P_BachDeg_15_24,P_BachDeg_25_34,P_BachDeg_35_44,P_BachDeg_45_54,P_BachDeg_55_64,P_BachDeg_65_74,P_BachDeg_75_84,P_BachDeg_85ov,P_BachDeg_Total,P_AdvDip_and_Dip_15_24,P_AdvDip_and_Dip_25_34,P_AdvDip_and_Dip_35_44,P_AdvDip_and_Dip_45_54,P_AdvDip_and_Dip_55_64,P_AdvDip_and_Dip_65_74,P_AdvDip_and_Dip_75_84,P_AdvDip_and_Dip_85ov,P_AdvDip_and_Dip_Total,P_Cert_III_IV_15_24,P_Cert_III_IV_25_34,P_Cert_III_IV_35_44,P_Cert_III_IV_45_54,P_Cert_III_IV_55_64,P_Cert_III_IV_65_74,P_Cert_III_IV_75_84,P_Cert_III_IV_85ov,P_Cert_III_IV_Total,P_Cert_I_II_15_24,P_Cert_I_II_25_34,P_Cert_I_II_35_44,P_Cert_I_II_45_54,P_Cert_I_II_55_64,P_Cert_I_II_65_74,P_Cert_I_II_75_84,P_Cert_I_II_85ov,P_Cert_I_II_Total,P_Cert_Levl_nfd_15_24,P_Cert_Levl_nfd_25_34,P_Cert_Levl_nfd_35_44,P_Cert_Levl_nfd_45_54,P_Cert_Levl_nfd_55_64,P_Cert_Levl_nfd_65_74,P_Cert_Levl_nfd_75_84,P_Cert_Levl_nfd_85ov,P_Cert_Levl_nfd_Total,P_Cert_Lev_Tot_15_24,P_Cert_Lev_Tot_25_34,P_Cert_Lev_Tot_35_44,P_Cert_Lev_Tot_45_54,P_Cert_Lev_Tot_55_64,P_Cert_Lev_Tot_65_74,P_Cert_Lev_Tot_75_84,P_Cert_Lev_Tot_85ov,P_Cert_Lev_Tot_Total,P_Lev_Edu_IDes_15_24,P_Lev_Edu_IDes_25_34,P_Lev_Edu_IDes_35_44,P_Lev_Edu_IDes_45_54,P_Lev_Edu_IDes_55_64,P_Lev_Edu_IDes_65_74,P_Lev_Edu_IDes_75_84,P_Lev_Edu_IDes_85ov,P_Lev_Edu_IDes_Total,P_Lev_Edu_NS_15_24,P_Lev_Edu_NS_25_34,P_Lev_Edu_NS_35_44,P_Lev_Edu_NS_45_54,P_Lev_Edu_NS_55_64,P_Lev_Edu_NS_65_74,P_Lev_Edu_NS_75_84,P_Lev_Edu_NS_85ov,P_Lev_Edu_NS_Total,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Total
UCL121059,10,15,3,0,0,0,27,0,7,3,7,16,0,0,0,30,4,19,37,34,39,16,3,3,160,4,10,26,45,24,19,9,0,145,20,30,63,54,61,47,8,0,290,3,0,3,3,0,4,0,0,14,0,0,5,16,9,3,4,0,34,24,31,66,69,73,50,12,3,340,0,0,3,0,0,4,0,0,9,22,8,20,23,21,30,3,0,127,54,83,161,187,173,124,37,3,835
UCL121060,0,3,5,0,0,0,12,0,3,0,0,0,0,0,0,5,3,3,4,7,8,4,0,0,38,0,3,3,10,6,5,0,0,35,7,27,23,23,24,21,0,0,122,0,0,0,0,3,0,0,0,4,0,0,0,3,8,3,0,0,16,6,27,25,30,35,19,0,0,140,0,0,0,5,0,0,0,0,8,3,0,0,0,3,7,3,0,20,14,40,37,48,55,41,11,3,250
UCL121061,0,3,3,0,0,0,16,0,5,3,0,8,5,0,0,20,0,16,22,23,20,9,0,0,84,0,10,22,15,20,13,3,0,80,13,21,32,43,32,18,6,0,164,4,0,0,0,0,0,0,0,3,0,0,4,8,4,7,0,0,18,17,22,35,50,40,22,6,0,190,0,0,3,0,0,0,0,0,11,3,17,14,3,20,19,5,0,76,20,66,98,99,102,68,18,3,468
UCL121062,5,7,10,3,4,0,36,0,3,8,7,9,4,0,0,27,3,21,30,23,25,11,0,0,114,3,14,27,28,14,14,0,0,104,14,30,33,36,21,11,7,0,157,0,0,3,3,4,0,0,0,7,0,0,4,3,8,0,0,0,14,15,31,37,42,28,18,6,0,184,0,0,0,0,3,0,0,0,5,7,4,11,4,17,13,4,0,61,31,69,118,122,104,58,14,7,522
UCL121063,0,3,3,0,0,0,8,0,0,0,3,3,0,0,0,6,0,0,9,7,12,0,4,0,33,4,3,4,11,17,3,10,0,48,8,10,14,46,38,16,13,0,146,0,0,0,5,0,3,0,0,11,0,0,3,0,3,3,0,0,12,8,15,17,52,43,28,8,0,165,0,0,0,3,3,3,0,0,13,3,3,4,6,13,5,9,0,47,11,24,36,88,85,44,34,8,324
UCL121064,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,6,9,5,16,14,7,0,52,0,0,3,3,20,9,3,0,37,6,21,21,32,35,38,10,3,164,3,0,0,0,3,3,0,0,10,0,0,3,0,8,4,3,0,16,8,21,17,33,39,45,12,4,185,0,0,0,0,3,0,0,0,9,14,9,3,6,24,26,28,4,117,30,39,36,53,101,91,50,10,410
UCL121065,0,0,0,0,0,0,5,0,0,0,4,4,0,0,0,11,3,10,8,4,0,8,3,3,35,3,4,5,7,14,3,5,0,34,13,20,21,26,36,18,13,3,147,3,0,3,0,0,0,0,0,11,0,0,4,3,10,0,0,0,19,17,16,29,30,44,22,11,3,172,0,0,0,0,0,0,3,0,3,11,3,3,3,12,11,22,14,79,30,39,42,52,72,47,38,14,344
UCL121066,0,4,10,13,0,0,36,0,0,0,10,24,3,0,0,41,0,15,19,13,38,33,11,0,137,0,17,18,14,31,29,10,0,117,9,51,42,53,66,50,13,0,286,0,3,6,3,3,3,0,0,14,3,0,11,6,11,15,3,0,45,12,56,50,59,83,63,15,0,341,0,0,0,0,6,0,0,0,7,12,10,16,13,31,30,18,3,128,25,97,107,116,220,175,66,3,805
UCL121067,3,9,3,0,0,0,17,0,0,5,0,0,0,0,0,4,3,9,22,17,9,0,0,0,61,3,3,13,19,5,3,0,0,54,3,5,18,26,13,3,0,0,68,0,0,3,3,3,0,0,0,7,0,0,3,3,0,0,0,0,7,3,5,18,34,17,3,0,0,87,0,0,0,0,4,0,0,0,5,0,0,3,3,3,0,3,0,12,15,17,67,78,46,10,5,0,239
UCL121068,3,6,17,3,0,0,31,0,0,0,3,4,0,0,0,9,4,10,21,25,15,11,0,0,85,0,11,9,17,8,11,0,0,53,6,12,11,23,15,15,5,0,82,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,4,0,17,6,12,16,23,17,17,6,0,96,0,3,0,0,0,0,0,0,5,0,0,0,3,0,5,0,0,14,6,35,52,82,61,42,11,0,293
UCL121069,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,3,10,3,4,0,0,0,23,0,5,7,6,3,3,0,0,29,15,29,27,16,19,13,9,0,133,6,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,3,8,15,34,28,17,22,15,13,3,151,0,0,0,0,0,0,0,0,0,5,4,3,7,6,10,3,0,45,25,43,60,36,32,36,20,3,254
UCL121070,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,3,0,3,4,0,0,13,0,3,4,8,4,10,0,0,28,5,18,21,23,25,14,4,4,117,0,0,4,0,0,0,0,0,6,3,0,0,3,6,0,0,0,9,6,20,26,33,28,14,4,5,137,0,0,0,0,0,0,0,0,0,4,3,4,10,11,26,21,0,77,16,23,42,42,52,55,24,5,262
UCL121071,4,7,13,3,0,0,23,0,0,0,8,3,3,0,0,22,7,15,15,20,13,11,4,0,91,3,10,20,13,12,6,7,0,74,10,14,15,23,24,14,8,0,99,0,0,0,0,0,0,0,0,5,0,0,0,3,8,3,0,0,12,15,16,16,21,27,17,9,0,124,0,0,0,0,0,3,0,0,3,4,3,7,8,8,3,4,0,39,29,48,55,70,80,54,22,3,360
UCL121072,3,3,3,0,0,0,13,0,0,0,0,3,0,0,0,7,6,16,3,12,8,3,7,0,50,0,0,9,10,4,8,12,0,49,9,15,6,15,18,18,16,3,100,0,0,0,0,0,0,0,0,3,0,0,0,3,0,3,0,0,12,8,15,8,21,15,23,17,3,113,0,0,0,0,0,3,0,0,6,3,0,0,9,3,7,26,36,90,14,32,22,55,38,48,64,44,325
UCL121073,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,4,4,15,16,4,4,4,3,0,47,4,4,10,3,4,5,3,0,36,11,25,22,30,32,24,7,0,142,3,3,0,0,0,0,0,0,10,0,10,0,4,3,4,0,0,19,14,36,22,33,31,31,13,0,172,0,0,0,0,0,0,0,0,4,20,7,16,19,14,19,14,9,117,37,62,66,61,62,57,31,13,385
UCL121074,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,4,0,11,4,5,3,3,0,0,31,0,10,8,4,3,0,0,0,34,12,35,27,28,23,7,0,0,134,0,3,3,3,8,0,0,0,12,0,3,0,3,8,0,0,0,16,10,42,26,38,35,7,0,0,166,0,0,0,0,0,0,0,0,0,7,16,13,14,17,13,6,0,82,16,79,59,64,64,29,9,3,321
UCL121075,9,3,0,0,0,0,19,0,3,10,0,0,3,0,0,15,0,14,21,15,18,6,3,0,82,0,14,3,13,9,10,0,0,48,3,25,24,24,14,10,0,0,103,0,0,0,0,0,0,0,0,4,4,0,0,3,4,0,0,0,10,10,30,26,22,18,10,3,0,124,0,0,0,0,0,3,0,0,3,16,5,3,9,8,10,9,0,64,23,72,63,68,60,42,21,0,356
UCL121076,4,0,0,3,0,0,12,0,0,0,0,3,0,0,0,3,0,8,10,7,3,0,0,0,32,9,5,10,13,11,3,0,0,47,26,39,24,33,19,10,4,0,160,4,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,33,40,22,37,19,12,4,0,173,0,0,0,0,0,0,0,0,3,7,4,0,3,0,3,0,0,18,45,64,51,62,37,23,10,3,290
UCL121077,0,6,7,0,0,0,7,0,0,0,0,3,0,0,0,10,0,11,12,15,9,7,0,0,55,0,4,5,8,8,4,0,0,37,4,10,26,19,26,11,7,0,97,0,0,4,0,0,0,0,0,6,0,0,0,3,0,3,0,0,11,8,12,30,17,26,19,7,0,112,0,0,0,0,0,0,0,0,3,6,3,8,8,8,9,5,0,48,15,24,60,56,61,40,21,0,274
UCL121078,10,4,3,0,0,0,18,0,0,4,4,4,0,0,0,7,3,18,25,14,12,8,0,0,83,0,10,10,19,14,10,0,3,70,18,20,30,31,28,16,8,3,160,4,0,0,3,0,3,0,0,10,0,0,3,3,11,3,0,0,21,20,23,35,36,42,20,12,3,195,0,0,0,0,0,3,0,0,8,10,7,3,11,5,12,5,0,61,30,62,91,87,86,54,22,8,438
UCL121079,4,4,3,3,0,0,16,0,0,4,3,0,0,0,0,8,0,5,19,20,10,8,0,0,50,3,3,13,13,10,4,0,0,40,10,17,16,19,17,8,3,0,89,0,0,0,0,0,0,0,0,3,0,0,0,3,8,0,0,0,9,10,22,16,22,21,11,3,0,97,0,0,0,0,0,0,0,0,0,9,6,4,6,4,3,0,0,27,13,34,56,60,41,25,7,5,250
UCL121080,11,5,22,7,0,0,41,0,0,0,13,5,0,0,0,26,3,19,20,24,30,14,3,0,111,0,5,14,16,21,23,9,0,89,9,23,17,31,50,16,20,3,161,3,0,0,0,3,0,0,0,9,0,0,5,5,8,5,6,0,28,12,21,20,38,62,20,27,3,201,0,0,0,0,3,0,0,0,7,10,13,7,15,25,9,9,0,76,25,61,67,96,172,78,44,3,545
UCL121081,8,4,4,10,3,0,29,0,3,7,7,9,3,3,0,23,3,22,29,25,25,14,11,0,124,0,7,18,17,16,12,6,0,82,16,25,27,23,36,18,8,0,155,3,3,3,3,0,4,0,0,13,0,3,0,3,7,7,0,0,15,21,31,31,30,39,25,5,3,185,0,0,0,0,0,0,0,0,3,9,20,17,22,20,8,7,4,105,31,82,98,105,109,78,35,6,551
UCL121082,6,3,3,0,0,0,23,0,0,0,0,4,3,0,0,9,5,6,17,9,9,5,3,0,65,3,9,11,14,11,7,0,0,60,19,21,35,20,12,10,4,0,129,0,3,3,0,0,0,0,0,9,0,4,8,5,0,0,0,3,19,21,28,42,27,20,9,4,3,154,0,0,3,0,3,0,0,0,9,0,3,7,6,7,3,5,0,27,32,54,89,61,55,36,9,4,342
UCL121083,17,6,14,10,0,0,51,0,0,8,0,0,9,0,0,22,5,26,45,21,24,12,3,0,140,4,15,21,18,22,6,4,0,86,0,18,39,24,25,25,3,3,138,0,3,0,0,0,0,0,0,4,0,0,0,3,8,3,0,0,25,3,22,43,28,35,26,3,4,169,0,0,0,0,3,13,0,0,10,3,3,3,6,6,8,11,0,36,13,69,133,77,102,87,21,6,510
UCL121084,0,4,3,0,0,0,9,0,0,0,0,0,3,0,0,3,0,3,9,3,5,7,3,0,35,0,3,16,9,17,5,11,0,62,13,15,27,26,24,21,4,3,134,0,0,3,0,3,0,0,0,8,6,0,0,0,0,0,0,0,15,18,23,31,27,26,26,4,4,156,0,0,0,0,0,0,0,0,3,11,8,15,19,20,24,15,13,129,35,31,68,62,70,68,28,21,382
UCL121085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,5,4,0,3,0,13,0,4,9,10,6,3,0,0,34,9,22,16,20,20,13,12,3,117,0,0,4,3,0,0,0,0,8,4,0,3,5,3,0,3,0,11,11,22,23,27,23,12,14,3,136,0,0,0,0,0,0,0,0,0,6,3,3,6,10,6,8,5,47,20,26,41,48,48,33,23,4,239
UCL121086,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,4,0,0,4,6,0,0,0,0,17,6,8,11,12,3,3,0,0,33,22,36,24,24,19,6,0,0,125,3,3,0,4,0,0,0,0,14,0,0,3,3,0,0,0,0,7,27,40,29,25,18,6,0,0,143,0,0,0,0,0,0,0,0,3,9,8,4,11,9,12,3,0,55,39,60,46,54,37,22,5,0,268
UCL121087,6,4,7,3,0,0,22,0,0,3,5,3,3,0,0,10,7,17,15,23,18,7,0,4,90,4,6,15,22,17,12,0,0,84,5,33,25,27,38,25,13,3,167,3,0,0,0,7,0,0,0,7,4,0,4,0,7,12,3,0,29,15,34,28,28,46,38,13,4,204,0,0,0,4,3,0,0,0,7,4,10,4,3,10,4,7,4,44,27,75,64,90,105,75,17,15,463
UCL121088,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,8,0,9,10,6,6,0,0,0,39,3,3,11,5,6,0,0,0,24,10,52,22,21,12,0,3,0,127,0,5,0,0,0,0,0,0,7,0,0,4,0,0,0,0,0,8,6,55,29,28,12,0,4,0,141,0,0,0,0,3,0,0,0,3,8,4,5,9,6,14,3,0,48,15,82,54,49,40,15,7,0,264
UCL121089,3,3,7,3,0,0,14,0,0,3,0,0,0,0,0,3,3,8,15,14,11,7,6,0,59,3,5,16,30,20,3,0,0,75,16,24,42,41,24,20,4,0,183,0,0,0,0,0,0,0,0,3,0,0,0,0,8,0,0,0,16,16,23,43,46,33,21,6,0,197,0,0,3,0,0,0,0,0,3,6,0,3,12,10,12,6,3,54,29,45,85,106,77,43,17,3,409
UCL121090,3,0,5,3,0,0,12,0,0,3,3,4,3,0,0,8,0,8,12,19,20,10,4,0,80,3,8,9,14,10,6,0,0,57,8,10,20,39,17,11,8,0,111,0,0,0,0,3,0,0,0,4,0,3,0,0,5,3,0,0,13,10,14,17,37,28,13,8,6,136,0,0,0,0,0,0,0,3,8,10,3,7,7,13,7,6,0,45,20,28,52,90,83,48,15,7,344
UCL121091,10,0,4,0,0,0,16,0,3,0,3,0,0,0,0,9,4,9,9,11,7,3,0,0,48,3,21,13,9,8,0,0,0,57,32,51,57,47,35,12,6,0,230,3,3,7,0,3,0,0,0,18,0,3,8,7,0,0,0,0,22,34,59,70,52,35,10,3,0,265,0,0,0,3,0,0,0,0,3,7,3,13,9,10,12,0,0,61,47,98,118,85,66,31,10,0,456
UCL121092,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,10,3,0,3,0,0,23,0,9,10,10,12,5,0,0,47,18,38,55,30,17,6,4,0,168,3,3,5,0,0,0,0,0,10,0,0,3,0,0,0,0,0,12,23,47,61,38,22,5,6,0,189,0,0,0,0,3,0,0,0,4,10,7,8,10,4,13,3,4,72,33,71,94,68,41,27,8,8,350
UCL121093,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,7,6,3,3,4,3,0,20,0,3,4,5,16,3,0,0,26,7,13,16,23,24,11,3,0,89,3,0,0,3,0,0,0,0,7,0,0,3,3,6,3,3,0,18,11,17,19,25,28,14,4,3,112,0,0,0,0,0,0,0,0,3,13,0,16,9,14,20,14,5,89,23,21,45,40,59,42,24,7,262
UCL121094,0,3,4,0,0,0,10,0,0,0,3,7,0,0,0,13,7,10,24,17,23,4,5,0,82,0,4,4,22,8,6,0,0,52,3,8,14,16,17,8,5,3,78,0,0,0,0,4,0,0,0,4,0,0,0,3,0,9,0,0,16,4,7,14,18,24,16,6,3,96,0,0,0,0,0,0,0,0,3,9,9,8,12,9,5,4,3,60,22,32,51,72,74,32,16,9,309
UCL121095,0,5,3,7,3,0,19,0,0,3,3,3,3,0,0,10,3,16,17,10,14,9,0,0,63,3,3,3,9,10,4,8,0,46,3,13,8,19,20,20,3,3,85,3,0,0,0,0,7,0,0,9,0,0,0,4,10,3,0,0,13,6,13,11,17,29,28,3,3,107,0,0,0,0,0,0,3,0,7,3,0,0,6,3,12,5,0,34,7,37,34,55,61,64,22,5,283
UCL121096,0,3,7,6,0,0,19,0,0,0,3,0,4,0,0,14,3,10,18,32,26,14,3,0,97,0,3,7,19,15,3,0,0,55,5,11,15,26,27,17,0,0,105,0,0,0,0,0,0,0,0,10,3,3,0,3,3,0,0,0,16,9,12,21,36,35,19,4,0,134,0,0,0,0,0,0,0,0,0,5,0,4,12,6,3,3,0,32,15,28,53,100,85,51,14,0,349
UCL121097,4,5,8,8,6,0,37,0,0,6,4,5,7,0,0,19,0,11,22,35,33,10,8,0,110,0,6,9,30,21,16,4,0,93,4,14,16,27,38,23,3,3,128,0,0,0,0,0,0,0,0,3,0,0,3,3,0,3,0,0,17,4,14,21,26,39,27,6,3,150,0,0,0,0,0,3,3,0,9,7,0,3,7,11,14,5,0,48,20,34,66,113,121,87,26,7,467
UCL121098,0,0,0,4,0,0,7,0,0,0,4,0,0,0,0,5,0,14,13,7,9,4,3,0,48,0,3,5,6,5,3,4,0,32,6,30,23,14,21,10,8,0,112,0,3,0,0,3,4,0,0,11,0,0,0,0,6,6,0,0,14,11,33,24,18,28,17,8,3,133,0,0,0,0,0,3,0,0,0,5,9,3,6,9,21,8,0,65,15,57,39,38,56,52,29,7,290
UCL121099,5,3,10,9,0,0,26,0,0,0,8,8,3,0,0,19,3,24,26,20,28,29,3,0,132,0,14,12,17,25,14,3,0,86,8,21,23,25,36,22,5,9,154,0,0,3,0,0,0,0,0,3,0,0,0,8,3,3,7,0,24,8,21,20,31,44,23,15,9,182,0,0,0,0,0,0,0,0,0,3,4,4,0,11,13,6,0,38,16,70,69,76,129,91,24,6,484
UCL121100,4,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,3,16,9,13,13,4,0,0,54,8,4,17,10,11,8,0,0,61,22,31,64,58,37,31,5,0,257,4,6,8,3,0,0,0,0,17,0,3,0,11,7,10,0,0,25,27,36,69,72,47,38,5,0,299,0,0,0,3,0,0,0,0,5,11,11,11,14,19,19,14,6,113,53,73,111,114,92,74,27,9,542
UCL121101,4,0,8,0,3,0,16,0,4,0,0,5,4,4,0,19,3,11,23,22,26,23,3,0,104,4,3,4,13,31,14,7,0,78,13,21,26,29,40,21,11,3,155,5,3,0,0,3,3,0,0,14,0,3,6,0,5,4,0,0,16,13,28,29,33,45,26,11,4,190,0,0,0,3,0,3,0,0,3,5,3,6,7,12,17,6,3,60,27,50,64,78,124,96,26,10,474
UCL121102,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,6,7,7,5,3,3,0,34,3,7,3,8,5,5,3,0,42,11,24,35,30,33,22,8,0,151,4,0,0,0,0,0,0,0,5,0,0,3,4,9,7,0,0,26,12,27,37,32,38,28,11,0,180,0,0,0,0,0,0,0,0,3,16,8,9,25,9,15,19,5,102,30,50,53,77,70,45,31,11,372
UCL121103,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,8,0,3,5,8,9,4,0,0,42,3,3,13,11,11,7,3,0,47,7,17,24,31,14,10,5,0,113,0,0,3,3,3,0,0,0,7,0,0,3,3,4,0,0,0,7,7,17,26,34,23,11,7,0,128,0,0,0,0,0,3,0,0,3,3,5,3,3,6,7,11,11,46,19,30,53,51,50,42,22,11,278
UCL121104,0,0,4,0,0,0,4,0,0,0,0,0,4,0,0,6,0,3,6,5,10,3,0,0,20,0,4,3,4,7,5,0,0,31,9,18,11,22,35,20,12,3,125,4,0,0,3,7,0,0,0,16,0,0,4,0,3,0,0,0,12,10,20,17,27,43,25,14,3,150,0,0,0,0,0,0,0,0,0,4,7,6,3,22,15,12,6,78,11,38,36,41,83,54,27,7,301
UCL121105,0,3,8,8,0,0,20,0,0,0,0,8,0,0,0,8,0,15,7,15,13,12,4,0,70,0,8,6,12,15,33,7,0,81,4,14,23,16,21,30,7,0,118,0,0,0,0,3,5,0,0,11,0,0,3,0,9,12,0,0,24,4,14,23,19,31,42,6,0,150,0,0,0,0,0,9,0,0,9,9,5,3,5,9,19,4,3,46,15,45,43,59,76,117,23,5,389
UCL121106,0,0,3,3,0,0,10,0,0,3,3,0,0,0,0,10,3,12,3,10,11,4,0,0,38,0,6,14,7,13,6,0,0,48,17,22,23,36,33,20,11,3,160,7,3,0,0,0,0,0,0,8,0,3,0,0,3,3,0,0,14,22,25,28,35,38,19,11,4,184,0,0,0,0,0,0,0,0,8,10,7,4,11,21,24,23,13,112,36,54,48,68,82,59,44,19,411
UCL121107,4,3,5,0,0,0,10,0,4,3,0,3,0,0,0,9,0,10,7,21,14,3,0,0,51,0,7,3,13,12,5,0,0,44,11,29,13,22,37,13,3,0,132,0,0,7,0,0,0,0,0,15,0,3,3,4,3,0,0,0,24,17,28,25,34,38,22,3,3,168,0,0,0,0,3,3,0,0,10,14,0,7,5,12,18,10,0,67,34,51,47,70,87,55,13,3,359
UCL121108,7,3,4,3,0,0,21,0,0,7,0,5,0,0,0,13,0,7,20,21,11,11,4,0,68,0,3,8,5,19,14,0,0,49,4,8,15,10,18,9,0,0,62,0,0,0,0,0,0,0,0,4,0,0,3,3,0,7,0,0,16,3,12,15,16,17,14,0,0,85,0,0,0,0,0,0,0,0,3,5,4,13,6,10,5,0,3,43,13,20,62,52,66,47,10,3,275
UCL121109,6,0,0,0,0,0,4,0,4,3,0,0,0,0,0,8,0,10,6,3,3,0,0,3,27,0,8,8,9,11,6,4,0,52,20,29,31,27,23,25,9,0,168,3,3,3,3,3,3,0,0,17,4,8,3,6,3,8,0,0,27,27,40,38,36,28,35,9,0,212,0,3,0,0,0,0,0,0,8,8,6,11,5,14,10,10,5,80,34,70,70,58,58,50,32,10,387
UCL121110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,7,3,3,0,0,31,3,3,8,9,13,7,3,0,36,16,13,19,15,15,20,7,0,99,0,6,0,3,0,0,0,0,8,0,0,3,0,3,0,0,0,7,16,16,26,14,20,20,7,0,117,0,0,0,0,0,0,0,0,3,7,7,3,10,16,10,25,15,101,32,35,41,39,51,45,38,16,286
UCL121111,3,4,3,0,0,0,8,0,0,0,0,3,5,0,0,5,0,12,16,8,6,3,0,0,47,0,4,6,11,7,3,3,0,36,18,42,36,27,24,8,3,0,165,7,0,3,0,0,3,0,0,10,0,3,0,9,6,5,0,0,17,19,48,38,38,29,17,3,0,194,0,0,0,0,0,4,0,0,9,4,7,10,17,11,12,3,3,65,32,74,71,71,62,41,7,0,354
UCL121112,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,8,0,8,9,3,4,4,3,0,25,4,6,7,0,8,0,0,0,16,3,17,22,9,22,10,0,0,90,0,4,3,0,3,0,0,0,11,0,0,4,3,0,3,0,0,11,9,22,31,13,25,9,0,0,114,0,0,0,0,3,0,3,0,3,0,5,9,7,10,14,8,3,54,11,33,50,32,42,26,20,8,221
UCL121113,3,3,3,0,0,0,12,0,0,0,0,4,0,0,0,10,0,9,20,11,27,10,0,0,79,0,10,14,18,17,14,0,0,65,5,18,20,32,28,14,3,3,128,0,0,0,3,6,0,0,0,8,0,0,3,4,9,6,0,0,19,5,20,27,36,35,21,9,3,153,0,0,0,0,0,0,3,0,3,4,4,0,4,4,8,0,0,26,14,47,57,73,94,48,14,3,348
UCL121114,0,3,0,8,3,0,18,0,0,0,4,6,5,0,0,13,0,3,9,9,14,22,0,0,51,0,7,4,3,17,17,4,0,48,3,8,10,16,26,29,16,5,107,0,0,0,4,4,0,0,0,5,0,0,0,6,6,6,0,0,26,3,8,13,22,38,36,15,5,143,0,0,0,0,3,0,0,0,5,3,0,0,5,18,23,22,0,74,10,21,28,42,97,104,41,7,355
UCL121115,7,5,6,3,0,0,20,0,0,3,0,4,0,0,0,11,4,9,24,21,14,0,0,0,71,5,4,22,21,19,3,0,0,80,20,25,45,55,23,17,3,0,188,4,0,5,4,3,0,0,0,12,0,0,4,6,8,4,0,0,22,25,24,52,61,34,16,3,0,216,0,0,0,0,0,0,0,0,3,12,5,5,12,8,3,0,0,54,48,48,113,118,85,34,8,3,456
UCL121116,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,7,0,6,6,3,7,3,0,0,31,0,9,6,8,10,3,3,0,38,7,15,17,36,26,13,8,0,112,0,0,0,0,0,0,0,0,5,0,0,0,6,4,0,0,0,15,10,16,28,40,24,13,8,0,129,0,0,0,3,0,0,0,0,4,7,13,16,21,13,7,11,0,86,22,44,55,69,63,26,18,3,300
UCL121117,0,6,3,0,0,0,11,0,0,3,4,4,0,0,0,13,3,5,22,15,5,3,3,0,60,0,7,8,15,14,6,0,0,55,8,25,34,41,38,15,6,3,162,0,0,3,3,0,0,0,0,10,0,0,0,3,10,3,0,0,18,10,25,37,42,43,21,11,3,193,0,0,0,0,0,0,0,0,9,9,0,9,5,13,20,10,0,57,23,37,77,93,84,54,19,7,399
UCL121118,0,0,0,0,0,0,4,0,0,3,0,0,3,0,0,4,0,7,3,3,3,0,0,0,21,0,8,7,8,3,0,0,0,28,3,11,10,3,9,0,0,0,35,0,0,3,0,0,0,0,0,5,0,3,0,0,0,0,0,0,7,3,10,18,6,9,3,0,0,50,0,0,0,0,0,0,0,0,0,27,36,17,17,11,3,0,0,121,31,67,47,36,34,15,0,0,224
UCL121119,0,0,0,0,0,0,4,0,0,0,4,3,0,0,0,4,0,15,23,8,5,3,0,0,51,0,4,11,8,3,3,0,0,28,12,26,28,29,15,8,0,0,123,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,7,18,26,34,31,17,11,0,0,137,0,0,0,3,0,0,0,0,4,9,3,6,9,9,7,3,0,42,20,47,69,59,38,26,8,0,275
UCL121120,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,5,5,5,4,0,0,0,27,0,3,9,3,7,3,0,0,27,15,17,23,20,16,9,3,0,104,0,0,0,0,0,0,0,0,4,0,0,3,0,5,3,0,0,14,12,17,24,26,20,17,3,0,124,0,0,0,0,0,0,0,0,4,11,7,18,12,10,9,4,7,84,27,40,59,44,44,28,13,10,258
