SAL_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SAL13684,0,0,10,6,0,16,0,17
SAL13685,0,0,7,0,0,7,0,7
SAL13686,0,0,0,0,0,3,0,3
SAL13687,0,27,24,10,8,68,0,70
SAL13688,0,10,16,3,3,28,0,28
SAL13689,0,19,40,18,8,80,6,87
SAL13690,1756,3204,2138,809,480,8393,193,8581
SAL13691,99,544,435,122,59,1258,19,1279
SAL13692,8,104,143,60,37,349,6,360
SAL13693,0,0,3,8,0,10,0,12
SAL13694,0,21,28,17,14,84,5,87
SAL13695,0,23,39,12,11,89,0,89
SAL13696,20,165,113,30,4,338,11,346
SAL13697,0,22,35,16,16,94,0,94
SAL13698,0,4,12,3,0,17,0,17
SAL13699,43,464,597,222,113,1442,20,1463
SAL13700,0,8,16,3,5,29,0,29
SAL13701,3,5,11,8,13,37,0,37
SAL13702,611,1732,595,106,45,3084,29,3109
SAL13703,0,9,32,23,18,81,0,81
SAL13704,0,3,8,11,7,29,0,29
SAL13705,18,360,425,141,96,1040,8,1046
SAL13706,0,6,32,20,17,79,6,83
SAL13707,0,13,13,15,0,41,0,41
SAL13708,0,10,8,0,0,23,0,23
SAL13709,3,46,90,23,12,180,0,180
SAL13710,19,287,246,55,24,634,11,644
SAL13711,0,3,10,10,4,26,0,26
SAL13712,36,348,295,74,54,808,14,826
SAL13713,23,214,222,66,23,551,4,556
SAL13714,3688,3236,610,76,35,7652,128,7776
SAL13715,101,725,572,172,100,1672,72,1739
SAL13716,532,2694,1512,258,105,5095,50,5147
SAL13717,9,86,143,101,123,459,4,463
SAL13718,0,41,64,43,39,179,3,188
SAL13719,4,24,43,12,21,109,4,110
SAL13720,0,12,49,19,13,101,0,103
SAL13721,0,15,6,11,0,35,0,34
SAL13722,0,0,6,0,3,11,0,10
SAL13723,0,0,4,0,0,6,0,6
SAL13724,0,59,27,4,4,93,0,93
SAL13725,0,0,0,0,0,0,0,0
SAL13726,228,902,702,222,115,2166,43,2212
SAL13727,8,58,83,41,24,215,5,214
SAL13728,0,3,13,0,0,20,0,21
SAL13729,67,223,85,30,9,415,6,418
SAL13730,4161,2315,362,41,15,6897,210,7107
SAL13731,303,1494,384,35,5,2226,34,2254
SAL13732,220,1277,1545,532,261,3834,52,3881
SAL13733,18,275,461,157,143,1058,7,1068
SAL13734,0,0,7,5,3,17,0,17
SAL13735,0,7,6,0,0,14,0,14
SAL13736,0,8,7,3,3,22,0,22
SAL13737,0,42,197,114,107,469,9,472
SAL13738,12,81,51,21,9,166,15,185
SAL13739,4,44,101,35,30,199,0,207
SAL13740,6,21,45,12,12,97,0,95
SAL13741,0,3,0,0,0,4,0,4
SAL13742,100,597,777,310,212,1998,22,2023
SAL13743,0,22,35,12,15,84,0,90
SAL13744,0,0,6,0,0,8,0,8
SAL13745,3,38,32,11,4,87,3,93
SAL13746,0,7,22,13,11,59,0,59
SAL13747,34,702,883,203,86,1911,27,1938
SAL13748,0,10,18,16,8,58,4,60
SAL13749,3,58,130,72,50,313,8,319
SAL13750,0,0,0,0,0,0,0,0
SAL13751,0,7,4,3,0,10,0,10
SAL13752,0,0,12,15,7,32,0,27
SAL13753,0,145,202,46,18,416,0,414
SAL13754,0,8,6,3,0,20,0,20
SAL13755,0,4,17,5,5,33,0,33
SAL13756,0,3,15,7,0,29,0,29
SAL13757,37,266,174,43,16,545,3,545
SAL13758,0,10,19,4,7,38,0,38
SAL13759,4,39,38,14,11,100,0,102
SAL13760,0,10,6,4,0,14,0,14
SAL13761,0,4,8,0,4,16,3,17
SAL13762,30,35,15,5,0,81,8,90
SAL13763,0,12,16,11,0,40,4,39
SAL13764,47,457,497,161,92,1261,12,1279
SAL13765,0,30,35,11,8,74,0,73
SAL13766,0,5,6,5,4,15,0,15
SAL13767,0,0,0,0,0,0,0,0
SAL13768,0,8,29,15,0,55,0,55
SAL13769,0,0,3,0,0,6,0,6
SAL13770,4,37,94,45,41,221,0,218
SAL13771,0,0,5,0,0,9,0,12
SAL13772,0,8,0,3,5,12,0,12
SAL13773,0,34,76,33,30,173,3,180
SAL13774,3,55,53,28,16,161,0,165
SAL13775,0,18,23,16,12,65,0,69
SAL13776,0,0,6,5,0,6,0,6
SAL13777,0,28,23,11,5,71,0,74
SAL13778,6,34,57,36,19,160,3,166
SAL13779,702,2944,1939,611,318,6510,178,6682
SAL13780,0,32,43,17,7,104,26,128
SAL13781,73,258,254,71,44,708,9,708
SAL13782,0,10,21,18,11,58,0,59
SAL13783,0,31,58,26,19,136,0,134
SAL13784,89,298,309,97,51,848,11,855
SAL13785,0,0,13,10,10,34,0,33
SAL13786,39,312,222,83,51,710,15,719
SAL13787,28,259,253,78,31,651,0,654
SAL13788,0,12,39,15,7,76,0,76
SAL13789,21,280,299,68,27,698,17,714
SAL13790,14,210,400,160,70,857,3,863
SAL13791,0,20,19,10,4,49,0,49
SAL13792,0,21,19,7,0,55,0,55
SAL13793,0,7,8,4,0,23,0,23
SAL13794,57,682,600,137,57,1529,11,1541
SAL13795,76,380,338,110,44,957,12,963
SAL13796,4,40,72,40,33,192,6,196
SAL13797,285,850,657,156,72,2018,50,2069
SAL13798,4,24,44,10,15,98,4,97
SAL13799,132,700,643,256,149,1881,29,1913
SAL13800,173,618,354,73,31,1245,21,1263
SAL13801,0,0,0,0,0,0,0,0
SAL13802,78,489,454,120,67,1216,25,1235
SAL13803,0,0,9,6,8,21,0,21
SAL13804,0,25,43,21,43,134,0,132
SAL13805,8,109,164,65,52,394,7,400
SAL13806,0,4,6,3,0,15,0,15
SAL13807,117,668,568,225,126,1709,50,1755
SAL13808,36,278,377,152,70,914,14,929
SAL13809,0,40,32,10,3,83,0,79
SAL13810,14,50,38,10,9,127,20,148
SAL13811,0,0,3,0,0,5,0,5
SAL13812,0,25,41,22,14,96,3,98
SAL13813,0,0,0,0,0,3,0,3
SAL13814,0,0,10,3,5,17,0,17
SAL13815,0,11,14,8,4,34,0,34
SAL13816,0,17,49,16,19,98,0,98
SAL13817,11,199,489,212,151,1058,15,1074
SAL13818,0,4,0,0,0,4,0,4
SAL13819,20,214,404,202,152,989,3,991
SAL13820,167,1534,1985,592,374,4652,52,4707
SAL13821,0,0,7,4,6,18,0,15
SAL13822,0,14,49,22,22,102,0,102
SAL13823,0,10,10,0,9,31,0,33
SAL13824,0,3,4,0,0,8,0,8
SAL13825,0,10,20,13,7,58,0,60
SAL13826,0,28,40,32,29,135,8,137
SAL13827,0,3,12,10,4,29,0,29
SAL13828,0,0,0,0,0,0,0,0
SAL13829,0,4,13,3,3,25,0,25
SAL13830,0,7,17,7,13,34,0,41
SAL13831,0,0,8,6,0,7,0,7
SAL13832,6,44,43,22,11,123,3,124
SAL13833,0,0,0,0,0,0,0,0
SAL13834,280,1116,474,97,46,2016,53,2068
SAL13835,38,269,221,80,31,638,8,647
SAL13836,0,0,0,0,0,5,0,5
SAL13837,0,0,0,0,0,0,0,0
SAL13838,0,0,11,4,3,22,6,25
SAL13839,0,0,0,0,0,5,0,5
SAL13840,0,0,0,0,0,0,0,0
SAL13841,0,4,9,0,3,19,0,20
SAL13842,67,444,347,67,36,958,3,963
SAL13843,33,154,155,44,25,399,3,409
SAL13844,0,11,35,14,22,85,0,88
SAL13845,0,5,7,6,10,24,0,24
SAL13846,0,0,0,0,5,5,0,3
SAL13847,9,175,385,178,198,942,8,953
SAL13848,0,0,0,0,0,0,0,0
SAL13849,0,9,16,3,3,35,0,35
SAL13850,5,8,26,10,14,64,0,71
SAL13851,77,1362,2267,549,224,4474,42,4513
SAL13852,0,7,22,6,14,55,0,55
SAL13853,0,0,8,0,3,12,0,12
SAL13854,14,125,190,77,60,457,16,472
SAL13855,0,6,3,3,7,17,0,17
SAL13856,73,146,39,11,5,274,0,275
SAL13857,0,0,0,0,0,4,0,4
SAL13858,0,10,39,29,31,105,0,105
SAL13859,0,9,22,14,13,57,0,57
SAL13860,0,11,6,5,4,28,0,28
SAL13861,0,14,66,35,56,169,3,170
SAL13862,0,0,4,0,0,6,0,6
SAL13863,64,515,651,276,236,1745,18,1759
SAL13864,111,778,933,293,151,2268,23,2298
SAL13865,0,36,35,20,15,109,0,109
SAL13866,159,1103,1225,324,152,2964,13,2970
SAL13867,81,916,1726,590,362,3669,30,3699
SAL13868,10,38,20,6,5,82,10,91
SAL13869,9,241,389,101,57,792,9,800
SAL13870,0,7,16,12,3,43,0,47
SAL13871,0,0,3,0,5,10,0,10
SAL13872,5,3,0,0,0,9,0,12
SAL13873,69,1064,1783,555,272,3739,29,3772
SAL13874,0,0,0,0,0,6,0,6
SAL13875,0,0,0,0,0,0,0,0
SAL13876,0,5,10,0,0,11,0,11
SAL13877,0,11,10,7,3,34,0,33
SAL13878,0,4,12,4,4,32,0,33
SAL13879,0,0,0,0,0,0,0,0
SAL13880,38,243,278,80,39,673,4,683
SAL13881,0,7,20,4,4,36,0,36
SAL13882,0,0,7,0,10,14,0,14
SAL13883,0,0,0,0,0,0,0,0
SAL13884,0,3,0,3,3,11,0,11
SAL13885,0,0,7,4,0,10,0,9
SAL13886,0,0,0,0,0,8,0,8
SAL13887,0,3,17,10,6,41,0,40
SAL13888,0,3,11,0,4,19,0,19
SAL13889,0,0,0,0,8,8,0,8
SAL13890,0,3,7,4,0,18,0,18
SAL13891,19,102,98,38,28,277,7,285
SAL13892,22,186,337,103,76,719,0,728
SAL13893,4,133,193,63,42,438,6,448
SAL13894,0,0,0,0,0,0,0,0
SAL13895,0,48,84,36,35,204,3,210
SAL13896,0,41,49,27,29,149,0,151
SAL13897,0,0,5,0,0,3,0,6
SAL13898,3,3,5,5,0,17,0,17
SAL13899,0,0,3,0,0,0,0,0
SAL13900,0,19,31,17,20,94,4,95
SAL13901,0,0,7,4,0,12,0,12
SAL13902,0,0,0,0,0,0,0,0
SAL13903,31,376,422,143,77,1057,52,1110
SAL13904,0,0,0,0,0,0,0,0
SAL13905,127,514,434,142,57,1268,22,1288
SAL13906,0,0,0,0,0,0,0,0
SAL13907,15,70,30,4,3,124,9,127
SAL13908,19,202,196,53,27,501,10,513
SAL13909,0,0,4,0,0,4,0,4
SAL13910,0,0,0,0,0,0,0,0
SAL13911,0,4,9,6,0,21,0,21
SAL13912,0,72,163,79,66,382,0,381
SAL13913,0,8,14,5,5,33,0,33
SAL13914,0,27,48,21,13,102,10,109
SAL13915,0,5,15,0,0,27,0,28
SAL13916,0,5,5,0,0,13,0,13
SAL13917,0,6,16,8,7,37,0,38
SAL13918,0,3,12,10,9,43,0,43
SAL13919,0,5,11,4,5,20,0,20
SAL13920,6,36,47,16,4,103,9,111
SAL13921,0,10,14,10,6,39,0,39
SAL13922,0,3,4,0,0,11,0,11
SAL13923,0,0,3,3,3,15,0,15
SAL13924,0,10,9,5,3,24,0,24
SAL13925,448,2163,1778,517,253,5164,77,5242
SAL13926,0,8,9,7,4,21,0,21
SAL13927,0,5,7,0,0,18,0,18
SAL13928,0,0,0,0,0,5,0,5
SAL13929,0,17,41,12,13,92,5,94
SAL13930,195,1139,770,227,108,2438,56,2493
SAL13931,0,7,6,0,5,22,0,22
SAL13932,0,10,33,14,8,68,0,70
SAL13933,0,0,6,6,4,14,0,14
SAL13934,15,114,88,16,9,244,5,252
SAL13935,0,4,10,0,0,19,0,19
SAL13936,209,1027,807,219,109,2377,33,2407
SAL13937,0,18,17,0,0,38,0,40
SAL13938,0,8,15,12,7,48,0,52
SAL13939,0,3,5,0,4,10,0,10
SAL13940,0,4,0,0,0,9,0,9
SAL13941,3,72,52,34,21,186,0,187
SAL13942,0,0,0,0,0,0,0,0
SAL13943,218,895,570,177,83,1945,36,1978
SAL13944,0,0,0,0,0,0,0,0
SAL13945,5,35,32,16,9,96,0,96
SAL13946,14,170,154,39,15,393,8,401
SAL13947,130,439,438,161,91,1260,9,1272
SAL13948,0,11,16,15,10,47,0,57
SAL13949,0,0,0,0,0,0,0,0
SAL13950,30,136,123,55,49,392,8,395
SAL13951,0,22,68,37,31,158,0,158
SAL13952,214,502,293,93,47,1146,28,1178
SAL13953,0,7,5,8,5,31,0,31
SAL13954,0,7,12,9,10,25,0,25
SAL13955,0,0,6,0,0,9,0,9
SAL13956,0,3,0,0,0,6,0,10
SAL13957,0,0,10,6,4,20,0,20
SAL13958,11,75,71,36,28,232,5,234
SAL13959,0,5,11,8,5,25,0,25
SAL13960,0,14,14,11,4,50,0,50
SAL13961,0,0,5,3,0,7,0,7
SAL13962,0,0,11,4,3,17,0,17
SAL13963,5,46,60,23,14,146,0,150
SAL13964,0,4,18,12,5,44,0,44
SAL13965,4,14,45,17,12,86,4,89
SAL13966,0,10,11,8,3,33,0,34
SAL13967,0,11,8,5,9,31,0,30
SAL13968,21,156,127,41,20,365,0,365
SAL13969,28,165,153,78,47,471,10,481
SAL13970,0,5,9,10,0,24,0,24
SAL13971,0,3,8,8,3,25,0,25
SAL13972,10,38,38,34,19,129,0,133
SAL13973,0,0,0,0,0,0,0,0
SAL13974,3,21,40,13,19,90,0,93
SAL13975,0,25,32,22,9,91,0,94
SAL13976,8,164,325,71,54,618,11,631
SAL13977,0,4,4,0,0,14,0,14
SAL13978,0,5,15,8,5,35,0,41
SAL13979,30,264,298,113,44,748,14,765
SAL13980,80,611,711,274,215,1898,27,1922
SAL13981,0,18,31,14,15,70,3,72
SAL13982,3,37,67,29,12,159,4,156
SAL13983,0,0,0,0,3,8,0,8
SAL13984,168,995,938,318,148,2551,39,2592
SAL13985,0,4,5,7,7,19,0,19
SAL13986,0,0,15,4,0,17,0,17
SAL13987,237,1543,811,231,101,2919,65,2988
SAL13988,0,4,6,5,0,13,0,13
SAL13989,0,34,30,13,6,79,0,84
SAL13990,0,0,3,0,4,9,0,9
SAL13991,29,585,604,164,53,1437,19,1456
SAL13992,0,10,13,7,6,37,0,35
SAL13993,0,13,19,10,10,52,3,52
SAL13994,0,7,23,16,8,49,0,53
SAL13995,0,11,11,3,9,30,0,30
SAL13996,0,4,7,0,0,7,0,7
SAL13997,28,472,443,99,42,1088,21,1107
SAL13998,233,1662,1754,527,222,4397,27,4427
SAL13999,0,5,14,7,3,28,0,28
SAL14000,97,412,220,71,40,834,27,858
SAL14001,66,518,527,173,68,1351,12,1365
SAL14002,446,2007,1200,258,140,4056,91,4149
SAL14003,376,1654,946,253,110,3340,87,3424
SAL14004,227,1230,799,245,92,2594,58,2654
SAL14005,0,0,8,4,0,13,0,13
SAL14006,6,29,18,9,3,64,0,66
SAL14007,0,0,0,0,0,0,0,0
SAL14008,0,0,0,0,0,0,0,0
SAL14009,0,3,3,5,0,9,0,9
SAL14010,0,0,10,6,4,20,0,20
SAL14011,0,10,16,16,6,55,5,54
SAL14012,5,61,63,35,13,184,4,184
SAL14013,0,20,26,4,3,55,0,56
SAL14014,0,4,14,11,3,32,0,32
SAL14015,0,21,37,16,4,80,0,81
SAL14016,0,7,14,9,4,38,0,39
SAL14017,0,3,6,0,0,12,0,12
SAL14018,6,69,98,35,21,222,6,226
SAL14019,0,14,30,13,7,64,0,66
SAL14020,0,3,10,0,0,15,0,17
SAL14021,188,1328,1033,292,142,2989,55,3040
SAL14022,15,94,104,47,17,280,11,289
SAL14023,0,32,33,14,4,81,0,80
SAL14024,1315,1167,218,23,6,2727,197,2926
SAL14025,593,2838,2282,678,296,6686,105,6791
SAL14026,254,885,620,232,99,2085,45,2131
SAL14027,0,0,4,3,0,4,0,7
SAL14028,0,6,4,3,0,11,0,11
SAL14029,12,48,68,26,20,164,0,166
SAL14030,0,0,4,0,0,5,0,5
SAL14031,0,5,0,0,5,3,0,3
SAL14032,0,0,6,0,4,9,0,9
SAL14033,3,36,49,11,14,113,0,113
SAL14034,0,0,0,0,0,0,0,0
SAL14035,0,4,6,3,0,21,0,21
SAL14036,0,6,10,3,0,25,0,25
SAL14037,0,9,14,11,3,41,0,40
SAL14038,0,15,25,6,11,55,0,53
SAL14039,0,17,26,13,7,62,0,67
SAL14040,0,7,27,15,4,58,0,62
SAL14041,0,0,0,0,0,0,0,0
SAL14042,0,9,20,5,9,39,0,43
SAL14043,0,4,8,5,0,17,0,17
SAL14044,0,6,7,0,0,15,0,15
SAL14045,0,0,6,0,0,6,0,6
SAL14046,0,8,19,5,0,41,0,41
SAL14047,0,13,23,14,3,49,0,49
SAL14048,0,17,25,11,11,69,0,66
SAL14049,0,0,0,0,0,0,0,0
SAL14050,0,0,0,0,0,0,0,0
SAL14051,0,55,99,27,14,199,3,204
SAL14052,0,4,3,5,0,21,0,21
SAL14053,4,41,30,16,11,99,5,102
SAL14054,0,0,0,0,0,0,0,0
SAL14055,0,9,14,8,7,36,4,40
SAL14056,0,4,7,0,0,8,0,8
SAL14057,0,4,0,4,3,13,0,13
SAL14058,0,0,0,0,6,5,0,5
SAL14059,0,45,114,63,48,270,5,272
SAL14060,0,9,4,0,0,14,0,19
SAL14061,0,15,15,11,8,47,0,47
SAL14062,0,7,13,0,3,30,0,30
SAL14063,0,17,17,6,5,52,0,52
SAL14064,0,5,9,0,3,21,0,21
SAL14065,0,4,0,0,0,0,0,0
SAL14066,0,10,15,3,3,29,0,23
SAL14067,0,10,13,13,3,43,0,43
SAL14068,0,25,47,14,17,101,0,101
SAL14069,70,409,409,128,85,1099,18,1117
SAL14070,6,45,41,13,23,129,5,136
SAL14071,0,4,0,6,4,13,0,13
SAL14072,0,0,0,0,0,8,0,8
SAL14073,9,82,130,67,34,323,3,322
SAL14074,0,0,0,0,0,0,0,0
SAL14075,8,68,35,11,7,137,5,141
SAL14076,0,0,4,0,4,9,0,9
SAL14077,0,3,18,8,8,33,0,37
SAL14078,0,15,32,7,7,66,0,66
SAL14079,76,529,484,146,83,1314,24,1341
SAL14080,0,15,32,10,10,68,0,68
SAL14081,5,41,103,58,47,251,3,256
SAL14082,19,98,65,17,7,208,6,214
SAL14083,32,557,952,317,218,2077,12,2086
SAL14084,0,4,3,5,0,17,0,17
SAL14085,9,78,154,71,52,367,4,365
SAL14086,11,300,249,45,23,624,12,635
SAL14087,12,132,193,71,35,439,0,442
SAL14088,0,0,6,4,9,22,0,22
SAL14089,194,1155,1279,392,236,3255,39,3297
SAL14090,0,19,44,18,18,97,0,101
SAL14091,0,31,43,31,9,115,0,115
SAL14092,339,731,541,203,114,1924,72,2000
SAL14093,55,563,697,183,90,1580,9,1592
SAL14094,41,141,96,57,73,410,7,419
SAL14095,0,0,0,0,0,0,0,0
SAL14096,0,4,12,6,3,27,0,27
SAL14097,5,92,242,95,76,504,5,511
SAL14098,71,403,592,178,100,1342,17,1360
SAL14099,0,0,0,0,0,0,0,0
SAL14100,0,39,19,14,0,80,0,83
SAL14101,441,1579,891,236,106,3243,56,3297
SAL14102,3,38,48,9,6,106,0,107
SAL14103,252,1956,2435,749,355,5741,44,5785
SAL14104,470,1992,508,59,26,3054,32,3088
SAL14105,0,9,20,3,0,33,0,33
SAL14106,0,9,18,8,9,42,0,42
SAL14107,80,448,544,238,135,1440,20,1459
SAL14108,5,38,50,13,12,107,0,110
SAL14109,0,3,9,10,9,34,0,34
SAL14110,0,9,24,12,11,58,0,58
SAL14111,41,295,370,143,103,958,20,980
SAL14112,0,3,5,5,8,20,0,20
SAL14113,0,0,0,6,4,7,0,7
SAL14114,37,138,137,63,50,416,15,434
SAL14115,8,87,97,57,37,294,9,300
SAL14116,5,35,63,33,16,154,3,159
SAL14117,0,106,160,37,18,323,3,323
SAL14118,0,0,0,0,0,0,0,0
SAL14119,23,148,188,85,124,562,3,564
SAL14120,8,122,115,18,6,276,10,277
SAL14121,0,52,96,35,24,217,4,218
SAL14122,4,39,121,74,79,317,5,319
SAL14123,0,4,15,3,10,27,0,27
SAL14124,0,9,7,10,0,24,0,22
SAL14125,0,3,15,4,4,27,0,27
SAL14126,0,5,13,0,0,21,0,19
SAL14127,0,16,28,28,22,95,4,100
SAL14128,0,0,3,0,0,9,0,9
SAL14129,0,11,23,13,9,68,0,68
SAL14130,0,24,63,43,48,176,4,179
SAL14131,0,31,48,29,11,115,0,115
SAL14132,22,238,282,123,77,739,12,744
SAL14133,0,4,4,4,4,19,0,19
SAL14134,0,0,0,0,0,0,0,0
SAL14135,0,7,0,0,0,7,0,7
SAL14136,463,2047,1849,550,280,5184,76,5255
SAL14137,0,4,8,7,0,17,0,17
SAL14138,0,12,19,6,6,40,0,40
SAL14139,0,4,10,5,0,23,0,23
SAL14140,45,597,1009,380,272,2300,19,2322
SAL14141,0,67,219,126,152,572,5,575
SAL14142,0,0,0,3,4,13,0,17
SAL14143,0,0,9,4,0,17,0,17
SAL14144,0,0,10,8,8,20,0,23
SAL14145,0,19,48,34,23,121,0,122
SAL14146,0,10,26,9,10,60,0,60
SAL14147,0,5,4,0,0,12,0,12
SAL14148,0,0,3,4,5,11,0,11
SAL14149,0,7,10,4,12,40,0,38
SAL14150,0,8,12,4,9,37,0,39
SAL14151,0,3,3,4,4,20,0,20
SAL14152,0,5,7,4,4,14,0,14
SAL14153,49,414,479,165,82,1186,8,1199
SAL14154,0,12,26,11,18,72,0,71
SAL14155,0,3,9,9,0,22,0,20
SAL14156,0,4,0,7,8,17,0,16
SAL14157,0,13,18,9,0,38,0,38
SAL14158,45,283,262,96,40,731,3,734
SAL14159,224,767,613,163,77,1845,55,1894
SAL14160,87,451,434,153,63,1180,14,1193
SAL14161,0,6,6,6,6,18,0,18
SAL14162,9,103,123,43,22,302,10,314
SAL14163,0,8,10,3,10,32,0,32
SAL14164,0,6,8,0,0,15,0,15
SAL14165,7,25,32,5,10,75,0,74
SAL14166,54,250,195,51,30,570,6,578
SAL14167,29,234,198,78,44,571,24,591
SAL14168,0,18,28,13,10,65,0,65
SAL14169,295,1082,732,206,131,2446,54,2501
SAL14170,0,11,4,0,4,14,0,14
SAL14171,168,1326,1280,394,196,3368,19,3393
SAL14172,6,46,85,42,39,211,7,218
SAL14173,0,0,0,0,0,0,0,0
SAL14174,0,0,15,12,8,37,0,37
SAL14175,0,4,6,4,9,20,0,25
SAL14176,23,150,185,61,39,459,6,466
SAL14177,0,4,10,9,10,35,0,35
SAL14178,0,0,7,4,0,12,0,12
SAL14179,0,4,12,4,5,26,0,23
SAL14180,0,5,8,5,7,32,0,36
SAL14181,0,16,59,29,35,140,0,138
SAL14182,0,8,3,3,0,12,0,15
SAL14183,33,380,427,140,63,1044,13,1057
SAL14184,0,0,10,0,7,20,0,20
SAL14185,351,781,403,144,72,1749,39,1789
SAL14186,0,0,7,0,0,10,0,9
SAL14187,0,0,0,4,0,11,0,11
SAL14188,0,21,36,26,10,91,4,94
SAL14189,41,189,185,62,37,505,13,519
SAL14190,0,10,23,10,8,48,0,48
SAL14191,55,865,1218,361,189,2695,20,2712
SAL14192,18,245,355,135,76,835,8,842
SAL14193,0,0,16,9,3,35,0,35
SAL14194,0,0,0,0,0,0,0,0
SAL14195,529,1269,462,81,33,2370,75,2444
SAL14196,0,0,0,0,0,0,0,0
SAL14197,0,0,3,4,3,13,0,13
SAL14198,0,3,9,0,0,20,0,20
SAL14199,101,558,459,181,85,1386,18,1404
SAL14200,7,48,68,27,25,167,3,172
SAL14201,3011,3911,821,92,39,7865,181,8046
SAL14202,0,0,6,0,0,12,0,12
SAL14203,5,28,12,4,4,52,5,57
SAL14204,0,102,194,104,61,468,4,473
SAL14205,26,114,87,21,20,269,0,270
SAL14206,0,15,18,5,0,46,0,46
SAL14207,0,3,12,3,5,22,0,28
SAL14208,0,21,35,15,8,79,3,81
SAL14209,0,28,52,13,10,108,3,110
SAL14210,58,732,1312,440,257,2797,20,2818
SAL14211,4,34,142,102,85,366,0,367
SAL14212,0,0,0,0,0,0,0,0
SAL14213,0,5,12,7,4,26,0,26
SAL14214,163,1028,880,272,150,2500,47,2545
SAL14215,0,0,0,0,0,0,0,0
SAL14216,0,16,21,8,3,53,0,54
SAL14217,237,789,393,64,27,1510,66,1571
SAL14218,0,3,13,0,5,25,0,25
SAL14219,196,788,277,54,11,1324,9,1327
SAL14220,0,20,53,11,12,94,3,99
SAL14221,0,8,16,10,3,42,0,47
SAL14222,0,4,6,5,4,22,0,22
SAL14223,0,6,6,4,0,10,0,10
SAL14224,0,0,3,0,0,9,0,11
SAL14225,0,4,9,4,5,16,0,20
SAL14226,5,36,38,46,50,179,0,179
SAL14227,0,18,20,4,3,46,0,45
SAL14228,41,226,264,108,40,686,13,701
SAL14229,0,0,0,0,3,7,0,7
SAL14230,4,0,11,0,9,20,0,26
SAL14231,0,5,8,4,0,26,0,26
SAL14232,5,19,31,18,21,98,5,99
SAL14233,6,7,4,0,3,24,0,23
SAL14234,0,6,6,0,6,7,0,7
SAL14235,0,0,3,7,0,13,0,13
SAL14236,11,102,102,38,31,284,6,290
SAL14237,0,10,22,6,3,38,0,42
SAL14238,164,698,424,127,61,1474,46,1518
SAL14239,0,5,3,3,3,7,0,7
SAL14240,4,16,32,13,8,71,8,79
SAL14241,0,12,24,14,7,55,0,56
SAL14242,33,211,213,68,41,578,38,614
SAL14243,115,1065,993,267,118,2556,24,2576
SAL14244,670,3763,1254,110,26,5821,40,5865
SAL14245,547,2476,1296,314,167,4801,95,4892
SAL14246,0,13,16,6,7,43,0,47
SAL14247,0,0,0,0,0,0,0,0
SAL14248,0,7,5,6,6,14,0,16
SAL14249,3,29,89,53,87,256,6,265
SAL14250,3,46,84,30,13,182,0,182
SAL14251,0,0,0,0,0,0,0,0
SAL14252,206,844,602,146,61,1861,26,1886
SAL14253,44,352,513,213,116,1247,7,1250
SAL14254,34,304,461,192,90,1082,11,1099
SAL14255,52,254,186,71,39,602,19,619
SAL14256,100,665,538,162,71,1532,24,1555
SAL14257,71,632,480,121,55,1361,33,1391
SAL14258,123,616,511,144,50,1451,25,1468
SAL14259,0,0,7,7,0,8,0,8
SAL14260,0,3,8,15,3,35,0,35
SAL14261,129,374,185,42,10,732,13,749
SAL14262,23,209,170,39,25,462,50,513
SAL14263,47,462,1030,592,470,2608,35,2642
SAL14264,199,831,544,161,81,1808,42,1851
SAL14265,16,207,228,80,30,549,3,560
SAL14266,130,1249,2434,912,508,5225,35,5258
SAL14267,51,412,803,284,136,1670,12,1687
SAL14268,691,2389,1358,305,160,4909,56,4968
SAL14269,271,1018,535,136,61,2029,55,2082
SAL14270,32,363,440,164,95,1096,6,1108
SAL14271,0,13,14,15,3,46,0,46
SAL14272,174,706,745,208,99,1927,18,1954
SAL14273,59,433,450,155,78,1180,28,1207
SAL14274,0,4,13,22,9,44,0,49
SAL14275,0,0,0,0,0,0,0,0
SAL14276,26,294,416,140,67,935,12,951
SAL14277,22,419,719,227,104,1486,10,1501
SAL14278,933,3502,1055,183,70,5742,112,5850
SAL14279,72,482,502,232,154,1442,13,1457
SAL14280,0,0,0,0,0,0,0,0
SAL14281,92,611,758,304,175,1950,16,1966
SAL14282,0,0,0,0,0,4,0,4
SAL14283,290,770,507,162,96,1826,57,1878
SAL14284,0,49,49,23,7,120,3,123
SAL14285,23,208,466,180,100,977,6,982
SAL14286,0,6,6,4,4,21,0,21
SAL14287,0,4,10,8,0,22,0,22
SAL14288,4,31,56,19,11,120,3,125
SAL14289,0,12,28,4,7,48,3,53
SAL14290,0,9,14,6,3,28,0,28
SAL14291,4,34,18,11,13,80,6,79
SAL14292,0,27,84,48,54,213,3,212
SAL14293,29,295,489,148,83,1044,8,1057
SAL14294,0,10,19,9,10,53,0,56
SAL14295,0,7,3,3,3,21,0,21
SAL14296,9,29,39,30,29,136,0,136
SAL14297,12,53,59,40,15,175,6,178
SAL14298,0,6,10,7,3,32,0,30
SAL14299,0,0,5,5,4,7,0,7
