SAL_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
SAL14019,0,0,0,15,16,32,0,0,0,0,0,0,0,0,0,17,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,18,0,0,0,0,0,0,0,4,3,3,5,6,0,0,0,49,47,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,29,64,0,0,0,0,0,0,33,29,64,11,14,28,96,93,189
SAL14020,0,0,0,9,10,10,0,0,0,0,0,0,0,0,0,14,6,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,14,0,0,0,0,0,0,7,7,14,21,8,33,50,32,81
SAL14021,30,47,78,578,712,1291,0,0,0,73,103,178,0,0,0,687,828,1518,0,6,8,27,18,53,22,27,46,0,4,3,14,10,20,0,0,0,4,10,15,14,17,29,80,92,172,0,7,10,6,3,16,112,148,256,37,55,93,0,4,5,1663,2045,3704,13,15,30,4,0,9,0,8,3,0,0,0,0,0,0,11,11,15,9,11,25,1480,1371,2847,17,13,28,3,5,12,1493,1392,2885,271,263,533,3491,3775,7262
SAL14022,0,3,3,81,92,169,0,0,0,8,5,14,0,0,0,65,74,143,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,36,60,0,0,3,0,0,0,21,16,32,9,6,7,0,0,0,201,231,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,128,257,0,0,0,0,0,0,131,128,259,30,17,54,367,385,749
SAL14023,0,0,0,12,3,20,0,0,0,0,0,0,0,0,0,18,21,40,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,12,0,0,7,0,0,0,43,37,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,48,100,0,0,0,4,3,4,55,49,107,19,9,30,122,98,215
SAL14024,367,559,920,83,67,151,0,0,0,27,28,52,0,0,0,466,412,876,0,0,0,28,26,56,3,5,10,9,4,8,0,0,5,0,6,6,9,8,20,20,27,42,15,27,46,0,0,0,0,0,0,20,22,43,65,99,161,5,0,7,747,729,1473,177,114,288,152,76,226,10,7,22,0,0,0,11,8,17,16,16,31,28,23,51,1906,1743,3645,14,18,34,14,7,21,1935,1770,3700,367,367,731,3763,3644,7410
SAL14025,73,114,190,1364,1668,3029,0,0,0,79,88,165,0,0,0,1679,2051,3730,8,7,9,55,75,131,22,31,46,9,16,31,15,27,40,0,0,0,38,38,71,51,66,116,134,148,286,9,21,33,11,14,31,138,229,368,151,168,316,5,4,10,3765,4654,8419,40,24,59,27,18,47,5,9,19,9,3,6,5,3,13,7,29,35,25,36,60,3780,3504,7284,28,23,46,15,37,55,3822,3563,7385,586,605,1195,8346,9023,17372
SAL14026,18,31,45,291,434,720,0,0,0,25,37,65,7,7,10,605,720,1324,0,5,0,110,110,214,6,14,17,0,3,3,16,9,25,6,9,9,3,3,3,24,42,67,43,50,97,0,9,15,4,7,12,81,101,177,68,75,143,0,0,0,1287,1622,2907,15,15,28,84,84,172,4,0,3,3,0,4,8,3,5,6,14,17,8,18,28,992,929,1917,7,11,18,8,8,15,1003,947,1953,163,176,340,2580,2898,5476
SAL14027,0,0,0,3,0,3,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,8,9,16
SAL14028,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,18,0,0,0,0,0,0,10,3,18,0,0,4,18,12,27
SAL14029,0,0,0,49,50,101,0,0,0,0,3,3,0,0,0,39,40,83,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,6,3,7,0,0,0,0,0,0,22,13,40,6,6,8,0,0,0,128,118,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,43,106,0,0,0,0,0,0,58,43,106,26,19,45,214,185,396
SAL14030,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,4,3,10,0,0,0,13,5,20
SAL14031,0,0,0,8,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,11,6,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,6,17
SAL14032,0,0,0,6,5,12,0,0,0,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,3,8,15,21
SAL14033,3,3,4,12,11,27,0,0,0,5,0,5,0,0,0,16,10,20,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,4,7,0,0,0,3,5,6,0,0,0,36,29,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,87,78,162,0,0,0,0,0,0,87,74,162,25,26,52,150,137,289
SAL14034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5
SAL14035,0,0,0,0,3,5,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,19,32,0,0,0,0,0,0,18,19,32,0,0,0,25,24,48
SAL14036,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,19,44,0,0,0,0,0,0,27,17,42,12,10,22,42,33,78
SAL14037,0,0,0,12,18,30,0,0,0,0,0,3,0,0,0,7,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,27,30,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,37,0,0,0,0,0,0,20,18,37,0,0,0,50,53,99
SAL14038,4,0,0,10,15,26,0,0,0,0,0,0,0,0,0,9,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,28,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,39,82,0,0,0,0,0,0,46,39,81,10,9,23,87,74,158
SAL14039,0,0,0,5,13,20,0,0,0,0,0,0,0,0,0,14,10,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,5,0,5,4,5,3,0,0,5,0,0,0,30,26,57,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,57,108,0,0,0,0,0,0,49,56,113,26,14,40,105,105,212
SAL14040,0,0,0,36,39,75,0,0,0,0,0,0,0,0,0,14,8,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,3,9,0,0,0,56,49,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,20,43,0,0,0,0,0,0,22,20,43,3,5,5,80,70,152
SAL14041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14042,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,12,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,22,16,40,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,29,62,0,0,0,0,0,0,36,29,62,3,0,8,60,59,118
SAL14043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,6,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,14,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,10,17,0,0,0,0,0,0,13,10,17,4,0,6,24,18,45
SAL14044,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,7,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,12,21,0,0,0,0,0,0,10,12,21,6,3,11,26,19,46
SAL14045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8
SAL14046,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,0,0,0,0,0,0,9,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,35,69,0,0,0,0,0,0,37,35,72,17,12,25,62,54,118
SAL14047,0,0,0,34,27,66,0,0,0,0,0,0,0,0,0,7,27,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,0,0,0,0,0,0,54,57,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,22,0,0,0,0,0,0,16,6,22,0,3,3,72,71,138
SAL14048,0,0,0,12,17,33,0,0,0,0,0,0,0,0,0,10,6,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,24,55,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,41,43,83,0,0,0,0,0,0,41,43,83,3,3,5,76,72,151
SAL14049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3
SAL14050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3
SAL14051,0,0,0,46,42,88,0,0,0,3,6,5,0,0,0,36,43,74,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,7,6,14,3,0,3,3,7,6,6,9,23,8,10,21,0,0,0,115,125,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,3,128,101,226,0,5,4,0,0,0,129,102,228,35,27,59,270,260,533
SAL14052,0,0,0,3,12,11,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,11,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,19,0,0,0,0,0,0,10,5,19,4,0,4,24,18,42
SAL14053,3,4,8,5,3,5,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,14,7,19,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,4,3,6,4,3,8,94,76,173,0,0,0,0,0,0,94,76,173,35,31,63,156,129,283
SAL14054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAL14055,0,0,0,10,14,27,0,0,0,0,0,0,0,0,0,4,9,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,3,0,0,3,3,0,4,0,0,0,22,36,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,6,24,0,0,0,0,0,0,21,6,24,7,7,18,53,46,105
SAL14056,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,8,3,4,8,17,11,24
SAL14057,0,0,0,6,6,10,0,0,0,0,0,0,0,0,0,6,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,0,0,0,0,0,0,6,3,8,0,5,4,16,20,38
SAL14058,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,11,4,12
SAL14059,0,4,3,48,51,93,0,0,0,8,3,7,0,0,0,46,40,91,0,0,0,0,0,0,0,0,3,0,0,0,0,6,6,0,0,0,8,4,7,16,16,31,13,14,27,0,0,0,3,3,12,13,19,26,21,29,53,0,0,0,177,182,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,3,203,189,397,3,0,5,0,0,0,212,192,401,46,46,92,443,429,863
SAL14060,0,0,0,10,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,3,4,0,3,0,0,0,18,10,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,10,0,0,0,0,0,0,5,7,10,5,5,5,28,21,48
SAL14061,0,0,0,9,7,14,0,0,0,7,3,11,0,0,0,14,10,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,12,9,19,0,0,0,0,5,4,3,0,6,3,0,8,0,0,0,51,46,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,19,45,0,0,0,0,0,0,25,19,45,10,7,15,81,71,150
SAL14062,0,0,0,7,11,17,0,0,0,0,0,0,0,0,0,5,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,9,9,12,0,0,0,0,0,0,20,24,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7,0,0,0,0,0,0,7,4,7,7,6,13,36,36,73
SAL14063,0,0,0,11,12,21,0,0,0,0,0,0,0,0,0,9,11,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,24,20,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,32,67,0,0,0,0,0,0,28,32,67,4,8,13,67,60,126
SAL14064,0,0,0,3,8,10,0,0,0,0,0,0,0,0,0,5,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,0,0,0,3,3,7,12,16,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,20,0,0,0,0,0,0,12,8,20,5,5,8,30,32,57
SAL14065,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,4,6,4,13
SAL14066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,23,54,0,0,0,0,0,0,35,22,53,10,7,18,43,37,79
SAL14067,0,0,0,16,10,22,0,0,0,0,0,0,0,0,0,4,8,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,4,0,0,0,0,21,23,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,27,48,0,0,0,0,0,0,26,27,48,9,11,24,62,59,116
SAL14068,0,0,3,18,21,39,0,0,0,3,7,7,0,0,0,24,19,44,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,13,0,0,0,0,4,4,4,3,10,8,7,17,0,0,3,62,68,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,62,121,0,0,0,0,0,0,63,62,121,4,5,7,130,136,266
SAL14069,7,23,33,272,350,620,0,0,0,3,6,10,0,0,0,242,299,545,0,0,0,0,7,3,30,23,54,0,0,3,0,0,3,0,0,0,0,0,5,8,3,11,51,57,103,6,5,10,0,3,7,32,47,82,13,18,32,0,0,0,661,833,1492,0,0,0,9,5,9,0,4,4,0,0,5,0,0,0,10,13,19,8,15,27,491,484,982,10,5,15,0,0,5,500,499,1002,94,76,168,1280,1448,2728
SAL14070,0,0,0,39,32,76,0,0,0,0,0,0,0,0,0,59,59,110,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,8,8,14,0,0,0,0,0,0,6,6,10,6,0,6,0,0,0,121,109,223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,39,74,0,0,0,0,0,0,38,39,74,20,4,24,182,151,329
SAL14071,0,0,0,4,0,8,0,0,0,0,0,0,0,0,0,10,10,21,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,17,31
SAL14072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,14,9,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,8,23,11,37
SAL14073,7,3,3,93,83,175,0,0,0,12,6,23,0,0,0,121,128,246,0,0,0,0,0,0,9,9,13,3,0,4,11,12,21,0,0,0,0,0,4,3,3,4,23,14,34,0,3,4,0,0,0,21,31,49,7,10,11,0,0,0,292,301,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,115,235,0,0,5,0,0,0,123,115,236,39,33,67,457,456,910
SAL14074,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5
SAL14075,0,0,3,19,27,46,0,0,0,0,0,0,0,0,0,20,20,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,6,6,3,8,9,0,0,0,0,0,3,0,10,11,8,6,19,0,0,3,66,79,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,63,125,6,0,6,0,3,4,71,64,134,30,20,48,163,167,331
SAL14076,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,21,0,0,0,0,0,0,8,13,21,0,0,0,14,19,31
SAL14077,0,0,0,4,7,5,0,0,0,0,0,0,0,0,0,15,17,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,4,0,4,0,7,4,0,0,0,18,22,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,22,39,0,0,0,0,0,0,21,22,39,10,12,25,50,56,110
