SAL_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
SAL13961,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,19
SAL13962,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,61,0,0,0,6,63
SAL13963,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,7,7,333,4,0,4,12,354
SAL13964,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,121,0,0,0,4,128
SAL13965,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,5,0,5,..,12,0,11,0,11,..,0,0,0,9,9,268,12,0,11,9,285
SAL13966,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,104,0,0,0,5,112
SAL13967,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,0,0,5,0,5,..,0,0,0,11,12,61,0,0,3,11,81
SAL13968,0,0,0,0,..,6,5,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,26,4,26,5,32,..,96,28,122,5,132,..,4,0,4,18,29,771,102,28,130,25,925
SAL13969,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,6,0,6,..,36,4,33,0,33,..,0,0,0,61,64,1182,36,4,36,61,1285
SAL13970,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,11,72,0,0,0,11,81
SAL13971,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,68,0,0,0,0,68
SAL13972,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,4,0,4,0,4,..,0,0,0,49,49,310,4,0,4,49,369
SAL13973,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL13974,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,15,18,241,13,0,13,15,271
SAL13975,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,32,32,228,0,0,0,32,263
SAL13976,0,3,0,7,..,11,0,12,0,12,..,4,0,4,0,4,..,4,0,4,0,4,..,25,6,26,0,26,..,122,11,134,4,136,..,4,0,4,44,46,1654,129,11,138,45,1840
SAL13977,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,38,38,28,0,0,0,38,59
SAL13978,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,19,23,83,5,0,5,19,106
SAL13979,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,14,0,19,0,19,..,60,5,62,0,62,..,5,0,5,124,125,1730,59,5,65,124,1915
SAL13980,0,0,0,0,..,3,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,47,6,52,0,57,..,212,34,243,0,247,..,13,0,14,202,218,4905,221,32,256,204,5369
SAL13981,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,5,0,5,..,0,3,0,0,0,..,0,0,0,22,22,195,0,3,0,22,225
SAL13982,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,37,37,409,10,0,10,37,454
SAL13983,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,20
SAL13984,0,11,0,11,..,5,0,11,0,11,..,0,0,0,0,0,..,4,0,4,0,4,..,74,6,77,3,86,..,322,25,348,6,356,..,23,0,29,436,458,5801,348,24,374,437,6613
SAL13985,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,18,18,54,0,0,0,18,70
SAL13986,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,44,0,0,0,4,51
SAL13987,0,0,0,0,..,9,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,25,5,30,0,30,..,174,35,212,3,212,..,51,20,69,322,384,5771,221,55,277,321,6376
SAL13988,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,6,7,32,5,0,5,6,42
SAL13989,0,0,0,0,..,12,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,0,16,..,0,0,0,30,30,166,16,0,16,30,215
SAL13990,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,21,0,0,0,0,19
SAL13991,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,31,0,34,0,34,..,128,6,132,0,132,..,12,0,15,144,160,3113,138,11,147,144,3405
SAL13992,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,18,18,81,5,0,5,18,100
SAL13993,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,12,12,130,4,0,4,12,144
SAL13994,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,30,30,144,0,0,0,30,169
SAL13995,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,17,17,86,0,0,0,17,103
SAL13996,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,23,0,0,0,4,23
SAL13997,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,15,0,15,..,60,8,66,0,66,..,4,0,4,146,147,2139,64,8,69,146,2353
SAL13998,0,42,0,42,..,13,4,21,0,21,..,6,0,12,0,12,..,35,5,39,0,39,..,169,20,187,11,196,..,3238,499,3739,38,3770,..,43,7,52,220,268,8811,3283,507,3789,254,12850
SAL13999,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,79,0,0,0,4,83
SAL14000,0,4,0,4,..,25,4,27,0,27,..,0,0,0,0,0,..,64,16,78,0,78,..,99,42,139,5,138,..,1255,271,1527,13,1543,..,8,7,15,135,150,972,1265,283,1548,148,2673
SAL14001,0,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,9,0,6,0,6,..,131,68,196,4,200,..,272,83,351,7,353,..,11,0,11,97,107,3107,284,83,360,102,3572
SAL14002,0,0,0,0,..,25,6,26,0,26,..,0,0,0,0,0,..,15,0,15,0,15,..,55,8,59,0,63,..,654,64,720,15,731,..,27,4,31,720,753,7694,680,70,751,735,9176
SAL14003,0,6,0,6,..,28,4,30,0,30,..,3,0,3,0,3,..,22,0,25,0,25,..,68,14,79,3,83,..,518,64,583,3,589,..,35,0,36,440,478,6875,549,69,617,446,7941
SAL14004,0,0,0,0,..,19,4,21,0,21,..,8,0,8,0,8,..,3,0,3,0,3,..,52,5,62,0,63,..,405,44,445,7,456,..,24,3,27,545,573,5147,426,50,474,559,6176
SAL14005,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,24,0,0,0,4,25
SAL14006,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,24,24,134,0,0,0,24,159
SAL14007,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL14008,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL14009,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,13,13,25,0,0,0,13,38
SAL14010,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,53,0,0,0,0,59
SAL14011,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,23,0,23,..,0,0,0,26,26,148,23,0,23,26,194
SAL14012,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,13,0,18,0,18,..,3,0,3,41,44,463,13,0,18,45,521
SAL14013,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,9,9,123,0,0,0,9,129
SAL14014,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,0,0,0,20,20,95,3,0,4,20,116
SAL14015,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,8,7,178,5,0,5,8,190
SAL14016,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,20,20,87,0,0,0,19,109
SAL14017,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,9,9,26,5,0,5,9,38
SAL14018,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,6,8,0,8,..,31,3,40,0,40,..,3,0,3,104,109,534,31,3,37,108,685
SAL14019,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,22,25,157,4,0,4,22,189
SAL14020,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,33,33,46,0,0,0,33,81
SAL14021,0,0,0,0,..,12,0,17,0,17,..,0,0,0,0,0,..,9,6,19,0,19,..,69,0,74,0,72,..,332,40,367,4,372,..,26,0,33,422,450,6447,361,38,400,421,7262
SAL14022,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,7,0,7,..,0,0,3,35,41,702,7,0,6,35,749
SAL14023,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,33,31,179,5,0,5,33,215
SAL14024,0,34,0,34,..,340,167,507,0,508,..,42,5,47,0,47,..,106,13,123,0,122,..,148,19,164,11,170,..,3451,815,4267,29,4296,..,25,10,41,517,559,2560,3479,828,4304,550,7410
SAL14025,0,6,0,6,..,44,16,57,0,57,..,17,0,19,0,19,..,8,0,4,0,6,..,202,16,222,14,233,..,1003,127,1129,22,1154,..,50,14,64,895,953,15259,1055,139,1193,914,17372
SAL14026,0,0,0,0,..,18,0,18,0,18,..,26,9,34,0,34,..,14,3,15,0,15,..,65,14,80,4,83,..,660,163,818,12,833,..,22,3,27,251,276,4365,683,162,850,264,5476
SAL14027,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,16,0,0,0,0,16
SAL14028,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,30,0,0,0,4,27
SAL14029,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,28,28,358,4,0,4,28,396
SAL14030,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,20,0,0,0,0,20
SAL14031,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,17,0,0,0,0,17
SAL14032,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,19,0,0,0,3,21
SAL14033,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,9,0,9,..,0,0,0,31,34,240,12,0,13,31,289
SAL14034,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
SAL14035,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,51,0,0,0,0,48
SAL14036,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,24,24,55,0,0,0,24,78
SAL14037,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,96,5,0,5,0,99
SAL14038,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,21,21,136,9,0,9,21,158
SAL14039,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,11,0,11,0,7,..,0,0,0,36,36,165,11,0,11,35,212
SAL14040,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,151,0,0,0,3,152
SAL14041,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL14042,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,8,10,107,4,0,4,8,118
SAL14043,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,7,7,38,0,0,0,7,45
SAL14044,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,12,12,38,0,0,0,12,46
SAL14045,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,0,0,0,4,0,8
SAL14046,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,7,0,9,0,9,..,0,0,0,11,11,103,7,0,9,11,118
SAL14047,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,133,0,0,0,4,138
SAL14048,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,0,0,0,8,8,135,12,0,12,8,151
SAL14049,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
SAL14050,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3
SAL14051,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,5,0,5,0,5,..,0,0,0,43,40,477,8,0,8,43,533
SAL14052,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,3,3,33,0,0,0,3,42
SAL14053,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,7,0,7,..,21,0,24,0,24,..,5,0,5,52,57,202,27,0,26,52,283
SAL14054,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0
SAL14055,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,18,18,80,0,0,0,18,105
SAL14056,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,17,0,0,0,5,24
SAL14057,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,30,0,0,0,4,38
SAL14058,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,12,0,0,0,0,12
SAL14059,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,33,4,37,0,37,..,65,9,68,0,70,..,3,0,3,71,75,722,64,9,73,72,863
SAL14060,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,39,0,0,0,4,48
SAL14061,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,11,11,137,0,0,0,11,150
SAL14062,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,60,0,0,0,5,73
SAL14063,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,7,120,0,0,0,6,126
SAL14064,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,7,7,49,4,0,4,7,57
SAL14065,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,4,4,6,0,0,0,4,13
SAL14066,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,12,15,61,7,0,7,12,79
SAL14067,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,14,14,101,5,0,5,14,116
SAL14068,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,10,0,10,0,10,..,0,0,0,9,9,245,10,0,10,9,266
SAL14069,0,0,0,0,..,14,0,14,0,14,..,0,0,0,0,0,..,4,0,4,0,4,..,11,0,11,0,11,..,62,4,67,0,68,..,4,0,4,116,122,2546,62,4,68,112,2728
SAL14070,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,9,4,9,..,0,0,0,22,25,297,9,0,6,24,329
SAL14071,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,31,0,0,0,0,31
SAL14072,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,8,8,28,0,0,0,8,37
SAL14073,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,6,..,9,0,9,0,9,..,0,0,0,47,46,853,7,0,12,45,910
SAL14074,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
SAL14075,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,5,0,5,0,5,..,8,0,8,23,29,295,14,0,14,23,331
SAL14076,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,31,0,0,0,0,31
SAL14077,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,22,22,90,3,0,3,22,110
SAL14078,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,0,0,0,4,8,182,10,0,10,4,193
SAL14079,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,26,4,32,0,32,..,80,5,89,0,87,..,9,0,14,219,231,2872,89,10,100,217,3185
SAL14080,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,17,17,177,0,0,0,17,194
SAL14081,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,0,0,0,18,18,698,3,0,0,16,719
SAL14082,0,0,0,0,..,5,0,5,0,5,..,9,0,9,0,9,..,0,0,0,0,0,..,7,0,7,0,7,..,27,5,31,0,31,..,0,0,0,12,12,427,27,5,31,12,465
SAL14083,0,0,0,0,..,10,4,8,0,8,..,0,0,0,0,0,..,0,0,4,0,4,..,31,9,42,0,43,..,204,27,229,3,230,..,4,0,13,105,117,5425,211,27,234,109,5773
SAL14084,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,6,6,43,0,0,0,6,53
SAL14085,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,28,4,31,0,31,..,3,0,3,53,52,970,28,4,32,53,1052
SAL14086,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,11,0,11,..,45,11,54,6,56,..,3,0,3,82,85,1311,48,11,61,86,1455
SAL14087,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,4,23,3,20,..,38,8,42,3,43,..,3,0,3,24,27,1115,36,8,42,29,1188
SAL14088,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,36,5,39,0,39,..,0,0,0,6,6,89,36,5,39,6,134
SAL14089,0,0,0,0,..,12,0,11,0,11,..,25,0,31,0,31,..,13,0,15,0,15,..,280,11,292,6,294,..,1697,162,1858,21,1874,..,20,6,18,404,418,7217,1712,163,1876,421,9510
SAL14090,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,20,19,272,7,0,7,20,298
SAL14091,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,8,0,8,..,0,0,0,28,28,256,5,0,8,28,286
SAL14092,0,4,0,4,..,15,3,17,0,17,..,36,20,49,0,49,..,624,433,1058,7,1064,..,331,118,451,12,456,..,3082,1178,4259,38,4299,..,49,17,63,1087,1152,1601,3127,1196,4325,1123,7051
SAL14093,0,4,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,64,3,64,0,64,..,269,26,294,12,303,..,9,4,11,150,162,3401,279,29,302,157,3870
SAL14094,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,4,0,4,0,4,..,50,3,53,0,58,..,129,33,162,0,160,..,6,0,6,116,126,851,141,29,168,119,1143
