SSC_CODE_2016,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
SSC14311,5,104,449,197,133,893,16,910
SSC14312,0,3,12,9,7,33,3,31
SSC14313,0,0,3,3,3,6,3,11
SSC14314,0,0,0,0,0,0,0,0
SSC14315,297,620,248,68,31,1251,86,1343
SSC14316,140,579,270,88,58,1129,73,1201
SSC14317,0,11,96,63,42,209,4,220
SSC14318,0,35,57,16,19,130,10,141
SSC14319,0,10,48,16,9,76,0,77
SSC14320,0,7,3,3,4,21,0,21
SSC14321,10,103,92,34,17,256,9,267
SSC14322,3,21,30,7,9,70,6,73
SSC14323,0,0,0,3,0,9,0,9
SSC14324,55,418,415,116,53,1062,31,1096
SSC14325,66,236,237,74,53,659,25,684
SSC14326,0,33,118,69,113,330,11,342
SSC14327,0,0,0,0,0,0,0,0
SSC14328,0,7,5,0,0,15,0,15
SSC14329,0,0,3,4,0,7,0,7
SSC14330,3,61,92,36,12,203,12,211
SSC14331,0,18,48,15,3,87,3,91
SSC14332,142,768,672,260,123,1966,89,2059
SSC14333,0,0,9,0,0,10,0,10
SSC14334,60,593,931,311,189,2088,31,2119
SSC14335,213,1074,1741,508,263,3806,93,3901
SSC14336,0,12,32,20,15,76,0,75
SSC14337,0,5,22,6,10,45,0,45
SSC14338,0,0,0,0,0,0,0,0
SSC14339,0,3,0,0,3,11,0,11
SSC14340,0,10,4,6,0,25,0,27
SSC14341,0,5,16,8,3,26,0,31
SSC14342,0,4,7,8,4,27,3,31
SSC14343,0,13,11,7,3,41,0,43
SSC14344,10,33,29,21,3,93,0,98
SSC14345,0,10,9,7,0,31,0,32
SSC14346,0,0,0,0,0,0,0,0
SSC14347,0,0,0,0,3,8,0,5
SSC14348,0,0,0,0,0,0,0,0
SSC14349,0,0,0,0,0,7,0,7
SSC14350,0,0,0,0,0,0,0,0
SSC14351,0,6,3,3,0,14,0,17
SSC14352,0,0,0,0,0,0,0,0
SSC14353,644,1321,343,41,16,2370,109,2478
SSC14354,0,3,6,6,7,19,0,16
SSC14355,0,30,33,10,4,76,3,76
SSC14356,0,13,16,3,7,35,0,35
SSC14357,20,323,509,108,66,1025,25,1046
SSC14358,1215,3540,1904,464,201,7331,408,7738
SSC14359,494,2147,815,120,50,3627,88,3710
SSC14360,0,3,3,0,0,6,0,12
SSC14361,0,3,6,5,3,20,0,20
SSC14362,3,64,120,38,16,240,8,249
SSC14363,4,97,136,49,19,302,4,312
SSC14364,3,20,27,24,7,79,5,81
SSC14365,0,0,0,0,0,4,0,4
SSC14366,0,3,11,0,3,15,0,15
SSC14367,0,10,12,4,4,37,3,35
SSC14368,0,0,0,0,0,0,0,0
SSC14369,0,17,17,4,3,42,6,48
SSC14370,0,0,0,0,0,0,0,0
SSC14371,0,0,0,0,0,0,0,0
SSC14372,0,3,16,3,5,33,3,30
SSC14373,0,41,113,51,33,235,6,241
SSC14374,0,7,20,7,10,47,0,44
SSC14375,0,3,7,3,0,13,0,13
SSC14376,0,3,7,3,3,19,0,16
SSC14377,76,412,368,111,48,1013,40,1056
SSC14378,29,260,323,130,75,822,16,835
SSC14379,6,102,96,37,18,252,13,267
SSC14380,0,0,8,3,0,18,0,18
SSC14381,55,480,797,288,164,1784,42,1824
SSC14382,14,61,59,14,9,156,9,167
SSC14383,26,240,285,96,45,692,19,709
SSC14384,3,24,26,17,8,81,0,85
SSC14385,0,8,9,8,0,27,0,36
SSC14386,0,0,5,0,0,9,0,9
SSC14387,0,7,4,3,3,20,3,21
SSC14388,0,14,40,15,19,90,4,94
SSC14389,0,5,0,4,0,16,0,16
SSC14390,22,138,176,66,35,431,12,450
SSC14391,11,123,154,57,35,376,9,381
SSC14392,0,8,7,4,0,18,0,19
SSC14393,0,6,13,3,6,26,0,26
SSC14394,11,77,107,44,31,266,11,279
SSC14395,0,0,3,0,0,7,0,7
SSC14396,0,13,40,19,8,73,0,70
SSC14397,0,9,21,5,7,45,0,51
SSC14398,0,31,59,31,28,147,3,151
SSC14399,0,0,0,0,0,0,0,3
SSC14400,0,13,27,12,4,55,0,56
SSC14401,0,0,4,0,0,7,0,8
SSC14402,143,758,623,160,121,1812,132,1942
SSC14403,11,101,59,21,3,187,7,192
SSC14404,400,1418,793,124,37,2775,143,2918
SSC14405,3,52,97,38,22,207,5,218
SSC14406,835,761,179,27,8,1815,73,1886
SSC14407,0,3,0,0,0,4,0,4
SSC14408,5,34,39,12,12,95,3,102
SSC14409,0,0,7,3,3,13,0,13
SSC14410,84,448,573,178,94,1371,26,1403
SSC14411,0,52,86,13,4,150,3,156
SSC14412,6,82,122,41,23,278,10,289
SSC14413,4,31,26,10,4,70,4,68
SSC14414,8,116,150,47,18,338,13,348
SSC14415,25,371,708,238,148,1494,34,1530
SSC14416,354,1553,1668,497,245,4311,131,4447
SSC14417,0,21,31,14,10,80,5,88
SSC14418,0,15,22,3,3,46,5,47
SSC14419,0,0,0,0,0,0,0,0
SSC14420,14,124,313,133,73,659,20,682
SSC14421,0,0,0,0,0,0,0,0
SSC14422,3,104,357,198,172,831,14,846
SSC14423,32,511,690,235,126,1596,53,1647
SSC14424,12,142,39,6,6,202,15,210
SSC14425,730,2066,1036,269,122,4223,262,4488
SSC14426,7,37,73,25,12,151,4,152
SSC14427,0,0,4,0,0,7,0,8
SSC14428,0,16,22,7,0,50,0,50
SSC14429,0,0,3,0,0,4,0,4
SSC14430,0,3,10,11,6,30,0,30
SSC14431,10,73,107,43,23,249,7,257
SSC14432,0,4,8,0,3,18,0,19
SSC14433,0,4,3,0,0,6,0,6
SSC14434,4,26,31,13,5,76,7,83
SSC14435,0,3,6,0,5,11,0,14
SSC14436,0,8,14,10,8,36,0,40
SSC14437,0,0,0,0,0,0,0,0
SSC14438,34,252,258,123,103,771,47,819
SSC14439,6,80,142,83,43,357,14,369
SSC14440,0,0,3,3,0,3,0,6
SSC14441,0,3,6,7,3,15,0,21
SSC14442,0,0,7,3,3,15,0,15
SSC14443,4,42,49,32,13,133,10,141
SSC14444,0,7,4,7,3,23,0,20
SSC14445,334,1539,1151,345,181,3553,143,3695
SSC14446,245,675,424,152,85,1584,117,1700
SSC14447,0,32,53,26,31,142,7,146
SSC14448,19,196,285,101,54,658,29,685
SSC14449,0,24,73,22,18,140,6,147
SSC14450,0,0,0,0,0,0,0,0
SSC14451,0,0,0,0,0,0,0,0
SSC14452,0,0,0,0,0,0,0,0
SSC14453,553,1763,1734,620,340,5011,240,5249
SSC14454,0,3,3,0,0,3,0,3
SSC14455,0,3,11,6,10,36,0,38
SSC14456,0,3,12,11,8,39,0,39
SSC14457,0,0,0,0,0,0,0,0
SSC14458,166,1331,789,166,51,2505,127,2628
SSC14459,0,0,0,0,0,0,0,0
SSC14460,10,96,70,28,26,236,10,244
SSC14461,0,36,83,35,32,194,4,196
SSC14462,0,0,3,3,0,8,0,8
SSC14463,0,0,0,0,0,0,0,0
SSC14464,0,3,5,0,4,16,0,16
SSC14465,0,0,3,0,0,3,0,3
SSC14466,0,0,9,3,0,13,0,13
SSC14467,0,0,0,3,0,4,0,8
SSC14468,0,16,19,8,12,55,0,61
SSC14469,0,4,3,0,3,16,0,16
SSC14470,3,11,12,6,3,27,0,27
SSC14471,0,0,3,0,0,10,0,10
SSC14472,0,3,4,3,0,12,3,14
SSC14473,0,3,8,7,5,30,0,30
SSC14474,0,25,36,10,9,78,4,83
SSC14475,0,24,50,30,15,115,8,121
SSC14476,0,0,0,4,0,6,0,3
SSC14477,3,16,80,48,64,213,12,227
SSC14478,0,22,26,13,9,71,3,67
SSC14479,0,0,0,0,0,0,0,0
SSC14480,0,0,0,3,3,3,0,4
SSC14481,0,4,9,4,3,20,6,22
SSC14482,0,0,0,0,0,0,0,0
SSC14483,4,90,159,74,45,373,11,387
SSC14484,0,11,10,3,8,29,5,32
SSC14485,11,176,404,174,102,869,15,881
SSC14486,0,35,59,21,20,133,7,145
SSC14487,3,51,62,10,13,139,4,141
SSC14488,0,4,3,4,9,22,0,22
SSC14489,0,0,0,0,0,3,0,3
SSC14490,0,7,15,5,0,25,3,25
SSC14491,0,21,23,19,5,67,3,68
SSC14492,0,10,26,7,3,45,0,51
SSC14493,119,750,876,352,172,2267,88,2359
SSC14494,0,17,48,29,16,115,4,119
SSC14495,0,0,20,15,3,37,3,38
SSC14496,4,55,83,30,19,187,4,194
SSC14497,0,9,25,12,11,64,0,62
SSC14498,0,6,4,3,6,18,0,21
SSC14499,0,13,11,8,9,36,3,37
SSC14500,0,3,0,0,0,4,0,4
SSC14501,0,3,7,0,3,18,0,18
SSC14502,8,44,124,67,66,308,9,313
SSC14503,0,7,15,9,23,55,0,55
SSC14504,19,143,212,90,51,512,26,540
SSC14505,0,0,0,0,0,0,0,0
SSC14506,112,145,98,44,24,423,27,455
SSC14507,13,57,49,15,11,150,9,159
SSC14508,0,21,45,14,15,94,5,104
SSC14509,0,0,0,0,0,0,0,0
SSC14510,17,90,154,68,48,379,8,388
SSC14511,0,0,5,0,0,10,0,12
SSC14512,0,15,16,4,3,41,0,39
SSC14513,0,15,35,15,11,76,4,85
SSC14514,4,26,28,10,10,75,3,82
SSC14515,3,15,34,18,3,69,0,71
SSC14516,10,76,137,70,54,351,9,356
SSC14517,0,25,56,30,16,123,10,139
SSC14518,260,1374,1336,463,211,3644,188,3834
SSC14519,37,209,409,198,115,965,28,986
SSC14520,0,10,22,3,5,50,4,47
SSC14521,0,0,3,0,0,3,0,6
SSC14522,0,0,0,0,0,0,0,0
SSC14523,0,11,12,3,0,24,0,29
SSC14524,1078,2221,699,60,17,4071,134,4210
SSC19494,0,0,0,0,0,0,0,0
SSC19797,0,0,0,0,0,0,0,0
