SSC_CODE_2016,Pre_school_M,Pre_school_F,Pre_school_P,Infants_Primary_Government_M,Infants_Primary_Government_F,Infants_Primary_Government_P,Infants_Primary_Catholic_M,Infants_Primary_Catholic_F,Infants_Primary_Catholic_P,Infnts_Primry_Othr_Non_Govt_M,Infnts_Primry_Othr_Non_Govt_F,Infnts_Primry_Othr_Non_Govt_P,Infants_Primary_Tot_M,Infants_Primary_Tot_F,Infants_Primary_Tot_P,Secondary_Government_M,Secondary_Government_F,Secondary_Government_P,Secondary_Catholic_M,Secondary_Catholic_F,Secondary_Catholic_P,Secondary_Other_Non_Govt_M,Secondary_Other_Non_Govt_F,Secondary_Other_Non_Govt_P,Secondary_Tot_M,Secondary_Tot_F,Secondary_Tot_P,Tec_Furt_Educ_inst_Ft_15_24_M,Tec_Furt_Educ_inst_Ft_15_24_F,Tec_Furt_Educ_inst_Ft_15_24_P,Tec_Furt_Educ_inst_Ft_25_ov_M,Tec_Furt_Educ_inst_Ft_25_ov_F,Tec_Furt_Educ_inst_Ft_25_ov_P,Tec_Furt_Educ_inst_Pt_15_24_M,Tec_Furt_Educ_inst_Pt_15_24_F,Tec_Furt_Educ_inst_Pt_15_24_P,Tec_Furt_Educ_inst_Pt_25_ov_M,Tec_Furt_Educ_inst_Pt_25_ov_F,Tec_Furt_Educ_inst_Pt_25_ov_P,Tec_Furt_Educ_inst_F_Pt_ns_M,Tec_Furt_Educ_inst_F_Pt_ns_F,Tec_Furt_Educ_inst_F_Pt_ns_P,Tec_Furt_Educ_inst_Tot_M,Tec_Furt_Educ_inst_Tot_F,Tec_Furt_Educ_inst_Tot_P,Uni_othr_Tert_Inst_Ft_15_24_M,Uni_othr_Tert_Inst_Ft_15_24_F,Uni_othr_Tert_Inst_Ft_15_24_P,Uni_othr_Tert_Inst_Ft_25_ov_M,Uni_othr_Tert_Inst_Ft_25_ov_F,Uni_othr_Tert_Inst_Ft_25_ov_P,Uni_othr_Tert_Inst_Pt_15_24_M,Uni_othr_Tert_Inst_Pt_15_24_F,Uni_othr_Tert_Inst_Pt_15_24_P,Uni_othr_Tert_Inst_Pt_25_ov_M,Uni_othr_Tert_Inst_Pt_25_ov_F,Uni_othr_Tert_Inst_Pt_25_ov_P,Uni_othr_Tert_Inst_F_Pt_ns_M,Uni_othr_Tert_Inst_F_Pt_ns_F,Uni_othr_Tert_Inst_F_Pt_ns_P,Uni_other_Tert_Instit_Tot_M,Uni_other_Tert_Instit_Tot_F,Uni_other_Tert_Instit_Tot_P,Othr_typ_educ_inst_Ft_stud_M,Othr_typ_educ_inst_Ft_stud_F,Othr_typ_educ_inst_Ft_stud_P,Othr_typ_educ_inst_Pt_stud_M,Othr_typ_educ_inst_Pt_stud_F,Othr_typ_educ_inst_Pt_stud_P,Oth_typ_ed_instit_F_Pt_ns_M,Oth_typ_ed_instit_F_Pt_ns_F,Oth_typ_ed_instit_F_Pt_ns_P,Other_type_educ_instit_Tot_M,Other_type_educ_instit_Tot_F,Other_type_educ_instit_Tot_P,Type_educanl_institution_ns_M,Type_educanl_institution_ns_F,Type_educanl_institution_ns_P,Tot_M,Tot_F,Tot_P
SSC13888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13889,0,0,0,0,3,7,4,0,4,0,0,0,5,3,5,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,33,16,46,39,33,71
SSC13890,7,8,12,18,15,36,4,7,15,0,3,8,23,29,53,8,15,23,11,5,12,3,0,3,21,19,41,0,0,0,0,6,4,0,3,3,3,8,5,0,0,0,3,12,15,0,0,3,0,0,0,0,0,0,3,8,13,0,0,0,6,11,15,0,0,0,0,5,5,0,0,0,0,3,3,69,50,118,133,132,259
SSC13891,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,7
SSC13892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,15,11,5,13
SSC13894,15,13,25,46,39,89,3,3,8,3,3,6,54,49,100,33,28,56,0,8,9,3,3,8,37,37,74,0,0,0,0,0,3,5,4,12,5,3,7,0,0,0,15,6,26,0,10,10,0,3,3,0,3,3,3,7,14,0,0,0,3,21,20,0,0,0,3,0,3,0,0,0,7,0,7,35,35,74,158,153,309
SSC13895,0,0,0,4,0,8,0,0,0,0,3,3,9,4,10,7,0,9,0,0,0,3,0,3,4,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,8,22,11,33
SSC13896,5,3,10,8,6,13,3,0,3,0,0,0,12,6,17,3,7,8,5,0,5,3,0,0,13,4,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,20,45,54,35,92
SSC13897,0,0,0,0,3,5,3,0,7,0,0,0,8,4,8,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,9,15,7,26
SSC13898,0,0,0,0,0,3,0,0,0,0,0,0,3,0,3,0,3,6,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,10,6,14
SSC13899,0,0,3,0,5,3,0,3,3,0,0,0,4,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,14
SSC13900,0,0,0,3,3,4,0,0,0,0,0,0,3,3,4,3,3,5,0,4,4,3,0,3,3,6,15,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,4,0,4,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,19,15,32
SSC13901,0,0,0,5,4,5,0,0,3,0,0,0,6,6,8,0,4,4,0,0,0,0,4,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,10,19,27
SSC13902,3,4,6,5,5,4,5,0,10,0,0,0,6,5,12,6,4,12,0,4,3,0,0,0,6,10,16,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,19,24,41,39,47,88
SSC13903,0,0,0,4,0,4,0,0,0,0,0,0,7,0,7,4,4,7,0,0,0,0,0,0,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,5,0,0,0,0,4,8,3,0,4,0,0,0,0,0,0,3,0,4,10,9,26,29,22,48
SSC13904,0,0,0,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,6
SSC13905,0,0,0,0,0,0,3,3,6,0,0,0,3,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,16,11,14,26
SSC13906,0,0,0,3,0,3,3,0,3,0,0,0,7,0,4,0,5,7,0,0,0,0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,14,12,17,26
SSC13907,136,98,231,514,479,991,105,109,215,51,55,106,671,645,1313,312,255,570,100,87,189,42,59,105,455,402,855,27,21,45,22,20,39,33,23,57,32,62,98,0,0,0,117,128,242,208,228,434,74,76,149,19,32,55,63,80,144,0,4,5,365,416,786,29,26,58,33,39,67,0,0,0,65,65,134,393,417,804,2208,2166,4373
SSC13908,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4
SSC13909,0,0,0,0,3,6,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,6,13,8,17
SSC13910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13911,3,7,7,3,4,9,3,3,8,0,0,0,6,8,14,4,4,10,0,0,0,0,0,0,4,4,10,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,0,0,0,0,0,7,0,9,10,6,15,28,30,59
SSC13912,68,56,129,209,193,402,57,43,101,29,19,48,295,252,544,136,139,269,19,27,50,38,16,56,192,188,374,5,15,18,4,24,27,22,17,35,16,33,45,0,0,0,41,85,128,13,19,34,6,24,27,4,7,11,10,35,50,0,0,0,37,85,114,7,9,17,8,13,21,0,5,5,15,32,42,228,242,469,867,939,1810
SSC13913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,6,0,7
SSC13914,6,0,3,13,0,12,0,0,0,0,4,3,10,3,13,4,3,5,0,0,0,3,0,5,12,7,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,10,9,17,34,22,58
SSC13915,0,0,0,3,9,7,3,0,3,0,0,0,5,9,13,0,0,0,0,3,3,3,0,3,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,9,11,16,24
SSC13916,5,4,9,13,5,19,3,3,9,0,6,3,23,14,32,0,3,3,3,0,6,0,0,0,7,4,12,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,3,4,5,0,0,5,0,0,0,0,4,7,0,0,0,8,13,19,0,0,0,0,0,0,0,0,0,0,0,0,26,29,57,63,66,129
SSC13917,0,0,0,0,6,3,0,0,0,0,0,0,0,6,3,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,9,12,17
SSC13918,37,31,71,159,158,315,23,18,40,22,23,42,200,193,395,140,112,257,10,18,22,16,23,39,163,151,317,17,10,26,7,5,18,22,16,35,14,27,42,0,0,0,58,63,121,22,33,52,13,20,24,3,8,10,15,29,41,0,0,0,48,77,129,6,3,6,6,14,21,0,3,4,15,18,32,202,270,474,722,810,1531
SSC13919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,11,9,14,22
SSC13920,0,0,0,0,3,4,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,12,12,21
SSC13921,0,0,0,3,4,7,0,0,0,0,0,0,3,4,7,0,0,0,0,3,3,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,8,9,17
SSC13922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,5
SSC13923,3,3,8,10,14,22,0,0,0,0,0,0,10,14,22,8,4,12,0,0,0,0,0,0,8,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,0,0,0,0,3,3,0,0,0,0,3,3,45,46,87,69,79,147
SSC13924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13925,36,27,62,88,91,175,43,36,82,9,10,26,141,144,289,59,56,117,25,23,50,3,12,15,89,86,176,3,3,9,4,10,8,12,8,20,12,26,41,0,0,0,30,48,75,12,20,29,4,15,20,3,3,9,4,21,28,0,0,0,26,53,81,0,0,0,3,9,9,0,0,0,3,7,11,261,301,564,586,668,1257
SSC13926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13927,4,0,3,10,6,12,0,0,0,0,3,3,10,7,22,5,3,14,0,0,0,0,0,0,5,3,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,9,11,21,33,35,66
SSC13928,11,9,18,29,19,53,5,7,13,6,6,17,42,29,75,23,23,47,3,5,9,3,3,4,26,27,56,0,0,4,0,0,5,0,3,6,3,12,9,0,0,0,4,15,22,3,3,5,0,0,0,0,0,0,3,3,7,0,0,0,3,9,9,0,0,0,0,0,0,0,0,0,0,0,0,37,36,69,133,128,258
SSC13929,32,27,61,86,73,156,38,41,78,12,14,26,135,124,257,66,45,112,36,32,72,4,12,18,114,93,199,3,10,8,3,7,12,15,8,20,5,9,14,0,0,0,23,33,58,31,50,84,13,7,18,8,16,26,13,20,32,0,0,0,67,96,164,0,4,6,3,13,16,0,0,0,7,12,21,58,75,133,433,460,893
SSC13930,3,0,7,3,6,8,0,0,0,0,0,0,3,7,7,3,3,6,0,0,0,0,0,3,6,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,19,24,18,43
SSC13931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13932,13,10,18,31,40,66,20,13,26,0,0,0,44,46,97,29,21,47,5,9,12,0,11,11,32,34,74,0,3,0,0,0,0,0,3,4,0,4,10,0,0,0,5,12,19,3,4,8,0,0,4,0,0,0,0,8,10,0,0,0,7,16,20,0,0,0,0,4,4,0,0,0,0,5,4,78,69,147,183,198,378
SSC13933,4,0,11,11,8,24,0,0,3,0,3,3,13,14,28,9,3,11,10,15,24,0,0,0,20,15,33,0,0,0,0,0,0,3,0,3,0,6,6,0,0,0,4,8,13,3,6,6,0,0,8,0,0,0,0,3,3,0,0,0,9,7,19,0,0,0,0,0,0,0,0,0,3,0,3,14,13,24,69,60,131
SSC13934,45,41,85,187,149,334,21,27,47,9,7,14,217,186,397,131,112,243,29,21,45,17,14,31,172,144,316,4,3,5,3,14,12,7,12,20,4,12,17,0,0,3,16,34,54,13,17,26,6,13,15,0,3,5,6,9,12,0,3,3,25,41,63,3,3,7,4,10,17,0,0,0,5,16,24,232,230,462,709,692,1402
SSC13935,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,4,0,4,0,0,0,0,0,0,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,16,17,9,22
SSC13936,0,0,0,3,0,7,0,0,0,0,0,0,3,0,7,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,11,15,11,17
SSC13937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,8,9,5,9
SSC13938,0,0,0,3,0,4,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,9,11
SSC13939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,12
SSC13940,8,7,13,25,14,41,12,3,13,0,3,4,31,25,56,7,17,23,0,7,4,3,0,8,13,18,34,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,3,5,10,0,3,3,0,0,0,0,0,3,0,3,7,0,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,41,52,90,99,116,211
SSC13941,0,0,3,3,3,7,5,5,4,0,0,0,3,9,11,5,4,10,0,0,0,0,0,0,5,4,10,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,17,14,28
SSC13942,0,0,0,6,4,7,3,3,3,0,0,0,5,4,14,0,3,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,9,18,14,34
SSC13943,0,0,0,0,3,5,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3
SSC13944,3,0,3,0,0,4,0,0,0,0,0,0,3,3,4,0,0,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,8,16,12,31
SSC13945,5,0,4,10,14,22,0,0,0,0,0,0,10,10,24,4,7,13,3,0,3,0,0,3,5,5,18,0,0,0,0,0,0,0,4,5,0,0,3,0,0,0,3,6,12,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,0,0,0,0,0,0,17,17,34,47,45,93
SSC13946,0,0,3,8,3,10,3,0,3,0,0,0,8,5,17,3,3,5,3,4,6,3,0,3,9,10,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,12,19,30,31,58
SSC13947,3,3,6,13,5,20,3,0,3,3,3,3,19,13,29,3,6,8,6,3,4,3,3,3,12,13,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,68
SSC13948,0,3,3,3,0,4,0,0,0,0,0,5,7,3,13,0,0,3,0,0,0,3,0,3,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,0,0,3,3,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,17,37
SSC13949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,10,14,11,6,19
SSC13950,8,5,20,35,25,63,5,0,3,4,3,5,42,30,71,30,24,50,9,10,17,7,4,6,36,36,71,0,0,0,0,3,3,5,0,5,3,4,5,0,0,0,10,10,16,4,3,6,3,3,4,0,3,5,9,13,20,0,0,0,17,21,37,0,0,0,0,4,4,0,0,0,4,3,9,20,23,42,141,130,270
SSC13951,12,9,25,42,33,81,7,11,18,9,8,12,58,51,107,35,23,60,3,6,11,9,8,8,42,37,79,3,3,4,5,4,7,3,7,10,0,3,5,0,0,0,11,17,26,5,14,20,0,3,6,0,0,3,3,9,16,0,0,0,15,30,42,0,0,0,3,0,3,0,0,0,3,3,9,48,36,87,185,188,377
SSC13952,0,0,0,4,5,8,0,0,0,0,0,0,4,5,8,0,4,4,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,3,3,6,11,11,26
SSC13953,0,3,3,0,7,7,0,0,0,0,0,0,0,7,7,3,0,3,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,5,13,16
SSC13954,0,6,6,19,13,28,3,0,3,0,0,0,21,13,29,15,4,16,0,0,0,0,0,0,15,3,19,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,29,19,46,62,51,115
SSC13955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13956,3,0,3,16,7,21,0,3,3,0,0,0,14,13,23,3,3,4,5,6,16,0,0,0,8,15,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4,4,4,0,4,0,3,3,0,0,0,4,3,5,8,8,14,35,41,75
SSC13957,0,5,6,11,14,25,0,0,0,0,0,0,11,14,25,6,4,11,0,0,0,0,0,0,6,4,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,8,20,33,32,65
SSC13958,14,4,20,22,22,46,3,6,15,0,0,0,30,32,65,3,10,14,12,12,18,3,3,3,17,24,39,0,0,0,0,0,0,0,0,3,0,3,9,0,0,0,3,10,15,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,5,4,11,0,0,0,0,3,3,0,0,0,0,3,3,13,10,14,82,79,164
SSC13959,0,0,0,6,0,5,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,6,6,14
SSC13960,0,0,0,3,5,9,0,0,0,0,0,0,3,9,9,8,3,12,0,0,0,0,0,0,9,6,11,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,20,18,20,40
