SSC_CODE_2016,P_Y8b_15_19_yrs,P_Y8b_20_24_yrs,P_Y8b_25_34_yrs,P_Y8b_35_44_yrs,P_Y8b_45_54_yrs,P_Y8b_55_64_yrs,P_Y8b_65_74_yrs,P_Y8b_75_84_yrs,P_Y8b_85ov,P_Y8b_Tot,P_DNGTS_15_19,P_DNGTS_20_24,P_DNGTS_25_34,P_DNGTS_35_44,P_DNGTS_45_54,P_DNGTS_55_64,P_DNGTS_65_74,P_DNGTS_75_84,P_DNGTS_85_ov,P_DNGTS_Tot,P_Hghst_yr_schl_ns_15_19_yrs,P_Hghst_yr_schl_ns_20_24_yrs,P_Hghst_yr_schl_ns_25_34_yrs,P_Hghst_yr_schl_ns_35_44_yrs,P_Hghst_yr_schl_ns_45_54_yrs,P_Hghst_yr_schl_ns_55_64_yrs,P_Hghst_yr_schl_ns_65_74_yrs,P_Hghst_yr_schl_ns_75_84_yrs,P_Hghst_yr_schl_ns_85_yrs_ovr,P_Hghst_yr_schl_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
SSC13523,0,3,10,17,26,70,53,22,5,208,0,0,0,0,4,3,5,3,0,23,27,33,44,48,49,39,42,12,6,299,141,274,445,378,401,397,282,91,18,2423
SSC13524,0,0,0,3,3,9,8,5,3,30,0,0,0,0,0,0,0,0,0,8,9,3,5,0,3,7,8,3,0,36,22,41,46,49,64,58,38,19,3,326
SSC13525,0,0,0,0,3,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,12,3,0,0,24,4,12,11,27,20,33,21,12,3,142
SSC13526,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,3,0,0,23,3,5,5,10,28,36,24,14,3,127
SSC13527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,6,5,21,12,4,10,3,0,59
SSC13528,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,8,0,0,0,14,6,24,13,7,0,67
SSC13529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,3,0,10,0,0,0,0,18
SSC13530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,7
SSC13531,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,3,3,0,13,0,0,5,9,9,26,16,16,5,86
SSC13532,0,0,0,5,9,27,47,27,8,119,0,0,0,0,0,0,0,3,0,11,6,8,17,27,24,26,30,9,0,147,163,300,514,937,816,548,437,153,27,3898
SSC13533,0,0,0,0,8,39,59,38,16,153,0,0,0,0,0,0,0,0,3,7,10,10,30,29,48,38,32,42,10,244,91,221,360,406,516,567,394,238,57,2855
SSC13534,0,0,0,0,0,0,9,7,22,41,0,0,0,0,0,3,0,7,8,13,0,0,0,0,0,0,4,14,17,27,4,8,19,10,14,16,24,56,71,224
SSC13535,0,0,0,4,3,3,8,15,8,39,0,0,0,0,0,0,0,0,0,0,4,0,6,10,10,8,13,15,10,76,37,54,126,155,151,186,151,114,56,1040
SSC13536,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,9,0,6,13,3,4,7,9,0,0,49
SSC13537,0,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,10,12,11,26,39,18,13,0,124
SSC13538,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,5,0,3,0,20
SSC13539,0,0,3,4,11,14,24,24,14,95,0,0,0,0,4,27,6,0,0,45,6,7,9,27,22,38,92,82,111,391,27,64,116,173,209,254,357,226,183,1600
SSC13540,0,0,0,0,10,21,27,42,20,121,0,0,0,0,0,0,0,0,0,3,10,3,6,16,15,39,72,70,32,266,47,93,241,322,286,500,578,374,128,2574
SSC13541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,4,4,9,4,7,5,0,0,29
SSC13542,0,5,13,6,8,35,31,40,31,177,0,0,0,0,0,0,0,0,0,5,3,15,34,16,18,23,30,33,13,183,109,502,684,440,391,372,348,244,83,3165
SSC13543,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,4,10,3,0,0,21
SSC13544,0,0,0,4,8,26,39,20,7,102,0,0,0,0,0,0,0,0,0,5,9,14,18,29,28,37,27,13,4,169,144,264,387,526,552,483,234,90,22,2695
SSC13545,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,6,3,10,12,3,0,47
SSC13546,0,0,0,0,0,3,5,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,9,8,20,18,39,33,37,40,16,15,230
SSC13547,3,3,11,4,10,18,12,6,6,77,0,3,5,16,4,3,4,5,0,43,45,262,708,553,266,93,37,11,0,1969,86,402,1216,973,500,269,117,34,10,3604
SSC13548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,15
SSC13549,3,3,12,10,25,44,61,65,58,272,0,0,0,3,3,0,0,0,0,8,19,11,40,48,50,52,51,49,22,333,173,318,644,606,689,635,404,308,161,3932
SSC13550,0,3,5,17,9,30,35,28,31,167,3,0,3,3,3,0,0,0,0,11,21,23,51,44,39,49,41,20,15,298,139,324,715,645,616,462,305,132,85,3425
SSC13551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,6,124,120,46,13,12,3,0,0,0,316
SSC13552,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,7
SSC13553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13554,0,0,0,0,0,4,14,7,3,28,0,0,0,0,0,0,0,0,0,3,0,0,4,5,11,8,17,10,0,55,25,33,74,116,197,166,180,71,24,891
SSC13555,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,8,0,0,15,3,4,0,9,17,17,12,3,0,70
SSC13556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,5,8,0,0,33,0,0,24,16,19,35,22,3,0,116
SSC13557,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,9,0,9,16,12,13,22,11,5,0,85
SSC13558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,15
SSC13559,5,26,53,94,125,183,242,226,73,1023,3,10,28,55,79,107,86,112,51,543,34,56,88,92,122,130,106,118,54,791,382,808,1558,1498,1517,1402,977,743,241,9131
SSC13560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,6
SSC13561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,3,0,11,20,8,3,0,52
SSC13562,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,9,9,6,0,3,0,26,4,3,12,41,56,51,30,23,7,231
SSC13563,0,0,0,0,3,3,8,0,0,23,0,0,0,0,0,0,0,0,0,0,7,3,8,9,7,9,22,10,7,77,37,37,78,156,155,194,195,69,19,942
SSC13564,0,0,0,0,4,5,13,10,3,39,0,0,0,0,0,0,0,0,0,0,3,0,0,5,10,4,5,10,3,49,20,24,58,64,73,84,74,40,13,449
SSC13565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
SSC13566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,9,3,5,0,7,10,15,8,4,0,54
SSC13569,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,4,0,25,0,0,7,7,15,31,30,16,3,113
SSC13570,0,0,3,5,4,9,12,11,3,50,0,0,0,0,0,0,0,3,0,6,10,9,0,12,19,11,26,20,3,115,36,49,87,148,182,220,308,132,27,1193
SSC13571,0,0,0,3,3,3,14,13,3,45,0,0,0,0,0,0,0,0,0,0,3,8,7,10,23,8,7,10,5,81,41,53,91,105,205,153,119,66,16,846
SSC13572,0,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,11,5,3,0,47,13,11,39,33,36,43,34,13,5,225
SSC13573,0,0,0,0,12,5,12,10,11,55,0,0,0,0,0,0,0,3,0,4,6,8,24,17,20,21,12,14,8,131,39,119,238,175,192,187,96,67,28,1143
SSC13574,0,0,0,0,0,3,0,3,4,12,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,5,0,0,17,8,14,11,32,42,31,43,15,4,192
SSC13575,0,3,0,0,3,10,9,3,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,3,16,6,17,33,27,37,81,31,10,6,242
SSC13576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,6,5,3,0,28
SSC13577,0,3,4,3,6,9,13,23,21,80,0,0,0,0,0,0,0,0,0,4,6,8,19,8,12,13,17,18,6,113,43,118,193,176,177,174,187,119,66,1248
SSC13578,0,0,0,0,0,3,10,9,5,28,0,0,0,0,0,0,0,0,0,0,3,4,16,12,8,13,10,7,9,74,30,40,141,114,137,153,131,103,40,886
SSC13579,0,3,0,5,11,21,41,39,25,151,0,0,0,0,4,3,5,6,0,24,16,26,50,33,67,76,64,52,22,413,121,304,537,724,881,650,503,310,153,4178
SSC13580,0,0,0,0,0,0,3,4,0,10,0,0,0,0,0,0,0,0,0,0,5,3,0,4,10,5,10,0,0,39,7,14,28,26,56,62,64,14,5,278
SSC13581,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,14,15,11,9,12,3,0,81,23,26,83,169,145,97,53,12,0,612
SSC13582,5,7,20,35,36,72,108,85,74,437,0,0,0,0,0,0,4,7,3,13,33,20,42,49,60,85,89,71,34,487,224,303,617,655,751,807,729,424,184,4693
SSC13583,3,9,25,50,62,55,61,38,21,328,0,9,27,28,41,34,40,28,16,209,42,32,75,89,76,73,39,39,14,474,213,406,842,716,605,513,349,194,69,3903
SSC13584,0,0,0,3,3,6,13,13,0,34,0,0,0,0,0,0,0,3,0,3,0,3,11,6,12,17,9,11,0,66,32,33,84,75,121,130,91,40,6,612
SSC13585,0,0,0,0,3,4,6,3,3,13,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,3,0,0,0,18,9,8,18,47,54,56,37,9,10,250
SSC13586,0,0,0,3,3,3,9,8,0,28,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,4,10,6,0,32,14,14,29,44,50,42,39,14,4,256
SSC13587,0,0,11,8,16,26,55,54,48,219,0,0,3,9,16,20,23,15,4,88,19,17,42,43,35,30,34,26,6,254,147,336,781,707,714,513,413,231,160,4011
SSC13588,3,3,7,6,20,32,46,32,10,168,0,0,0,0,0,0,3,0,0,5,24,14,35,46,49,59,33,25,13,299,86,124,218,267,298,340,247,119,32,1732
SSC13589,3,0,3,14,10,17,16,19,14,96,0,0,0,0,0,3,0,4,0,5,5,6,28,21,14,34,14,18,3,147,62,135,213,235,296,269,132,72,27,1446
SSC13590,0,0,0,0,0,3,5,3,3,13,0,0,0,0,0,0,0,0,0,3,0,0,4,4,3,0,8,4,0,22,6,13,44,49,34,26,47,11,3,231
SSC13591,0,0,0,0,6,3,11,3,3,29,0,0,0,0,0,0,0,3,0,3,8,0,9,18,13,24,16,7,0,96,27,29,53,60,65,66,64,27,8,396
SSC13592,0,0,0,0,0,0,10,0,0,8,0,0,0,0,0,0,0,0,0,0,5,7,7,5,14,9,7,5,0,56,17,32,51,73,100,70,53,17,3,417
SSC13593,0,0,0,3,3,16,14,21,9,72,0,0,0,0,0,0,0,0,0,0,5,3,11,10,21,24,21,13,3,111,35,37,93,131,174,167,145,75,31,885
SSC13594,3,0,0,6,5,16,13,10,4,58,0,0,0,0,0,0,0,0,0,0,9,13,46,19,15,11,28,24,21,183,55,121,394,237,157,172,181,82,35,1424
SSC13595,0,0,0,3,6,5,4,3,0,16,0,0,0,0,0,0,0,0,0,0,0,4,5,3,6,14,0,0,0,37,14,21,43,66,74,79,51,17,0,365
SSC13596,0,3,7,12,36,85,123,79,27,380,0,0,3,5,7,7,11,7,0,35,36,35,79,95,83,83,108,70,14,610,311,674,1603,1713,1363,1396,1266,479,120,8915
SSC13597,3,8,18,13,34,66,98,91,57,394,0,4,3,7,5,3,4,3,0,29,35,59,89,85,81,96,107,107,44,702,213,460,911,699,746,790,667,512,173,5170
SSC13598,0,0,0,0,0,0,8,7,8,19,0,0,0,0,0,0,3,0,3,8,13,6,3,16,26,16,18,14,8,105,84,131,159,412,523,328,268,215,77,2192
SSC13599,0,3,13,18,29,58,73,51,37,284,0,8,11,10,19,27,19,4,7,104,12,34,71,49,41,47,34,29,16,324,148,403,1105,914,729,636,402,210,110,4660
SSC13600,0,4,9,7,15,48,102,62,52,297,0,0,0,0,3,0,0,3,3,13,12,8,24,22,41,62,104,82,33,386,82,146,311,409,503,739,961,518,193,3861
SSC13601,6,3,17,7,37,69,62,55,18,275,0,0,0,0,4,5,3,6,0,21,21,27,82,49,74,63,41,42,9,411,218,448,915,719,795,684,402,245,61,4494
SSC13602,0,0,0,0,0,4,3,3,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,0,14,0,9,11,25,21,36,20,5,4,133
SSC13603,0,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,9,5,4,3,22
SSC13604,0,0,0,0,0,0,4,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,3,0,0,19,4,11,20,19,37,32,20,10,0,155
SSC13605,0,7,0,4,6,23,20,19,26,111,0,0,0,0,3,0,0,4,0,8,6,5,21,13,25,22,33,28,14,162,80,194,359,367,475,497,421,216,91,2694
SSC13606,0,0,0,0,3,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,16,3,0,7,6,13,28,11,5,0,72
SSC13607,0,0,0,0,0,0,5,0,3,10,0,0,0,0,0,0,0,0,0,3,12,0,7,3,31,23,15,6,0,94,12,6,27,25,69,72,47,12,7,271
SSC13608,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,3,5,6,19,10,3,0,55
SSC13609,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,12,6,0,0,35
SSC13610,0,0,0,0,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,7,11,14,31,43,62,34,6,0,200
SSC13611,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,12,3,3,3,12,23,36,10,3,3,98
SSC13612,0,0,7,3,14,22,11,8,3,65,0,0,0,3,0,0,0,0,0,5,12,10,45,35,22,22,5,3,0,155,92,217,1136,712,353,283,164,45,13,3018
SSC13613,0,0,0,0,0,3,6,3,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,8,6,0,0,19,0,8,17,19,32,36,27,9,0,156
SSC13614,0,0,0,0,0,3,3,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,11,13,16,33,58,54,69,47,23,3,314
SSC13615,0,0,0,0,3,9,0,3,0,14,0,0,0,0,0,0,0,0,0,0,0,0,9,13,3,3,3,3,0,30,8,19,51,81,58,61,43,24,4,350
SSC13616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,11,0,0,3,3,3,3,3,3,0,19
SSC13618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,14,0,3,16,10,12,12,3,3,0,55
SSC13619,0,0,0,0,0,3,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,12,5,21,38,23,28,41,31,15,0,198
SSC13620,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,5,4,9,22,14,23,12,6,0,96
SSC13621,0,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,3,0,0,0,17,5,3,8,24,24,24,17,7,0,111
SSC13622,4,3,3,8,18,16,38,26,8,123,0,0,4,4,9,3,3,7,0,26,9,11,16,10,19,28,27,15,11,145,55,121,251,232,249,263,219,128,31,1543
SSC13623,0,3,0,3,13,30,30,16,6,100,0,0,0,0,5,0,3,0,0,10,10,10,23,24,30,32,25,26,11,175,132,239,477,560,613,540,275,142,44,3022
SSC13624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,10,3,7,5,0,29
SSC13625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,0,0,0,0,16,8,11,37,51,35,38,28,15,0,220
SSC13626,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,5,6,16,18,52,36,38,38,19,3,229
SSC13627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,0,0,3,6,5,5,12,0,0,38
SSC13628,0,0,3,3,4,4,0,6,3,18,0,0,0,0,0,0,0,0,0,0,9,5,3,13,6,8,4,3,0,42,72,72,75,251,345,215,95,39,7,1189
SSC13629,0,0,3,5,3,22,34,60,60,180,0,0,0,4,3,0,0,4,0,16,23,18,25,30,58,39,71,78,80,424,198,399,726,998,1162,1174,982,602,469,6716
SSC13630,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,26,3,0,46,0,3,4,14,26,29,63,10,0,147
SSC13631,0,5,4,6,24,67,38,30,11,188,0,4,9,0,3,6,5,5,3,35,15,15,42,30,24,52,26,13,11,216,192,424,875,695,759,839,387,104,39,4307
SSC13632,4,3,26,33,74,179,180,83,27,619,0,7,16,13,20,12,21,25,7,116,51,71,161,150,148,178,107,44,18,935,602,1447,3041,2650,2569,2889,1320,357,106,14977
SSC13633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,6
SSC13634,0,0,0,0,0,3,6,3,3,18,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,5,0,0,18,6,3,19,27,47,30,34,16,7,181
SSC13635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13636,3,0,0,4,10,33,55,27,9,141,0,0,0,0,0,3,0,0,0,5,4,6,5,8,28,31,50,57,54,251,75,130,209,281,370,401,494,277,96,2337
SSC13637,9,0,16,14,29,55,46,19,7,191,0,0,3,5,8,11,13,3,0,41,14,27,46,39,37,30,49,19,4,260,234,521,1047,926,872,592,394,108,29,4709
SSC13638,0,0,0,0,0,3,6,3,10,32,0,0,0,0,0,0,0,0,0,3,0,0,3,9,3,5,10,18,9,60,22,43,66,99,134,186,197,109,57,908
SSC13639,0,0,0,4,9,16,21,42,40,127,0,0,0,8,9,7,11,7,7,50,22,21,45,59,82,59,92,84,75,547,376,832,1375,2368,2577,1979,1669,1192,554,12912
SSC13640,3,0,0,0,0,0,10,16,6,31,0,0,0,0,0,0,3,3,0,5,4,3,0,12,14,9,15,16,6,86,71,173,181,441,513,343,295,238,51,2307
SSC13641,6,3,11,39,74,136,180,153,92,688,0,0,10,32,77,82,80,61,41,379,17,23,36,33,29,47,46,21,12,262,191,430,838,652,780,900,645,321,168,4919
SSC13642,0,0,3,4,4,4,3,5,3,32,0,0,3,0,0,0,0,3,0,9,0,24,171,103,34,41,20,8,6,417,50,330,2031,1210,518,405,223,110,34,4912
SSC13643,0,3,21,35,72,135,133,121,51,582,0,0,11,16,17,17,13,14,9,84,61,88,207,170,156,181,142,109,93,1197,362,984,2081,1660,1411,1302,859,498,220,9365
SSC13644,0,0,4,3,12,12,21,21,11,76,0,0,0,0,0,6,8,8,3,26,10,21,79,53,41,16,9,3,4,248,46,257,921,602,421,261,115,59,35,2720
SSC13645,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,0,3,9,14,8,13,5,0,58
SSC13646,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,0,0,27,5,10,25,30,23,17,20,15,0,150
SSC13647,0,0,0,0,0,12,4,7,7,29,0,0,0,0,0,0,0,0,0,0,5,3,4,0,3,8,12,9,0,40,9,43,65,55,69,97,70,30,9,441
SSC13648,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,3,0,4,0,6,3,4,0,0,15,5,3,21,15,26,22,10,4,0,106
SSC13649,0,0,3,7,10,22,41,39,14,134,0,0,0,0,8,8,8,9,0,38,27,7,39,70,40,45,42,16,4,295,235,446,1176,1872,1169,785,507,221,47,6460
SSC13650,4,0,7,6,3,23,67,87,23,226,0,0,8,3,4,3,13,37,8,76,17,63,196,133,85,57,55,35,7,649,117,620,1949,1403,1046,663,497,290,87,6671
SSC13651,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,6,7,10,0,8,14,10,0,3,62
SSC13652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,4,0,0,10,3,4,0,6,11,15,12,0,0,48
SSC13653,0,0,0,0,0,0,3,3,5,14,0,0,0,0,0,0,0,0,0,0,6,0,4,3,12,8,4,4,13,59,49,79,133,163,236,228,114,30,43,1084
SSC13654,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,3,3,5,0,0,0,0,25,25,35,42,74,82,57,44,18,7,379
SSC13655,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,4,5,0,0,0,17
SSC13656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5
SSC13657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,8,3,10,3,4,0,30
SSC13658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,12,3,0,0,0,8,10,9,3,0,36
SSC13659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,7,7,20,16,23,3,0,89
SSC13660,0,0,0,0,0,5,8,4,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,6,10,3,6,31,3,7,20,40,52,61,67,25,11,295
SSC13661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,10,10,15,6,4,0,0,52
SSC13662,0,3,3,5,3,26,31,21,15,116,0,0,0,0,0,0,3,0,0,3,13,14,32,56,175,161,74,61,82,672,95,171,409,470,680,780,449,254,163,3464
SSC13663,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,5,16,8,9,0,0,36
SSC13664,0,0,3,0,3,4,3,0,3,22,0,0,0,0,0,0,0,0,0,6,0,3,6,4,11,18,10,8,5,73,11,27,63,78,93,143,71,26,8,526
SSC13665,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,7,4,4,10,10,22,23,25,4,0,106
SSC13666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,3,0,0,0,0,9
SSC13667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,4,5,3,0,0,24,11,5,16,16,26,53,15,7,0,141
SSC13668,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,9,3,4,9,18,32,19,12,5,0,104
SSC13669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,10,7,10,9,7,0,0,38
SSC13670,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,6,0,3,0,13
SSC13671,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SSC13672,0,0,0,0,3,3,3,3,0,17,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,7,6,0,0,22,0,5,13,20,18,36,14,9,0,124
SSC13673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,10,3,3,5,9,16,14,5,4,3,63
SSC13674,0,0,0,0,0,0,3,3,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,12,10,10,14,27,33,46,18,11,3,175
SSC13675,3,7,19,21,40,92,145,192,149,669,3,39,56,23,12,43,48,52,32,306,73,204,393,218,177,142,143,115,74,1541,749,2986,6097,2942,2940,2478,1631,1132,681,21643
SSC13676,0,3,7,5,5,12,26,40,16,107,0,0,3,0,0,3,10,7,3,25,7,14,31,31,22,34,18,14,3,181,95,280,530,521,471,409,267,139,46,2762
