SA2_CODE_2021,Ot_ty_Ed_Ins_Ft_st_C11_P,Ot_ty_Ed_Ins_Ft_st_C16_M,Ot_ty_Ed_Ins_Ft_st_C16_F,Ot_ty_Ed_Ins_Ft_st_C16_P,Ot_ty_Ed_Ins_Ft_st_C21_M,Ot_ty_Ed_Ins_Ft_st_C21_F,Ot_ty_Ed_Ins_Ft_st_C21_P,Ot_ty_Ed_Ins_Pt_st_C11_M,Ot_ty_Ed_Ins_Pt_st_C11_F,Ot_ty_Ed_Ins_Pt_st_C11_P,Ot_ty_Ed_Ins_Pt_st_C16_M,Ot_ty_Ed_Ins_Pt_st_C16_F,Ot_ty_Ed_Ins_Pt_st_C16_P,Ot_ty_Ed_Ins_Pt_st_C21_M,Ot_ty_Ed_Ins_Pt_st_C21_F,Ot_ty_Ed_Ins_Pt_st_C21_P,O_t_E_I_F_P_s_s_ns_C11_M,O_t_E_I_F_P_s_s_ns_C11_F,O_t_E_I_F_P_s_s_ns_C11_P,O_t_E_I_F_P_s_s_ns_C16_M,O_t_E_I_F_P_s_s_ns_C16_F,O_t_E_I_F_P_s_s_ns_C16_P,O_t_E_I_F_P_s_s_ns_C21_M,O_t_E_I_F_P_s_s_ns_C21_F,O_t_E_I_F_P_s_s_ns_C21_P,Oth_ty_Edu_Ins_Tot_C11_M,Oth_ty_Edu_Ins_Tot_C11_F,Oth_ty_Edu_Ins_Tot_C11_P,Oth_ty_Edu_Ins_Tot_C16_M,Oth_ty_Edu_Ins_Tot_C16_F,Oth_ty_Edu_Ins_Tot_C16_P,Oth_ty_Edu_Ins_Tot_C21_M,Oth_ty_Edu_Ins_Tot_C21_F,Oth_ty_Edu_Ins_Tot_C21_P,Type_Educ_Insti_ns_C11_M,Type_Educ_Insti_ns_C11_F,Type_Educ_Insti_ns_C11_P,Type_Educ_Insti_ns_C16_M,Type_Educ_Insti_ns_C16_F,Type_Educ_Insti_ns_C16_P,Type_Educ_Insti_ns_C21_M,Type_Educ_Insti_ns_C21_F,Type_Educ_Insti_ns_C21_P,Tot_C11_M,Tot_C11_F,Tot_C11_P,Tot_C16_M,Tot_C16_F,Tot_C16_P,Tot_C21_M,Tot_C21_F,Tot_C21_P
124051581,32,31,37,64,27,30,57,16,46,68,13,52,62,30,63,93,0,0,0,0,6,5,0,3,3,29,73,98,41,89,134,54,96,147,671,701,1374,745,795,1535,941,958,1900,2204,2321,4521,2415,2532,4950,2831,2984,5817
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,162,132,88,213,219,161,378,60,82,137,92,82,168,133,113,248,9,6,19,0,4,3,0,0,9,167,154,326,220,167,387,354,278,629,1138,809,1947,679,584,1261,1013,768,1778,3290,2861,6153,3411,2806,6216,3938,3554,7493
125011583,211,86,68,153,161,107,265,58,63,119,76,75,148,100,70,170,5,3,12,3,0,4,3,0,3,202,138,337,163,145,306,259,180,442,587,435,1018,538,369,902,438,299,737,2088,1659,3748,2278,1723,3999,2287,1818,4109
125011584,33,16,34,47,29,15,42,12,24,38,26,32,61,23,26,49,0,3,3,0,0,0,3,0,3,35,41,75,46,63,106,57,37,95,345,314,659,279,263,542,412,362,774,1386,1362,2752,1455,1427,2887,1621,1568,3187
125011585,64,27,44,74,38,27,60,23,35,60,31,49,81,40,35,81,6,5,4,6,0,6,0,0,0,53,76,126,64,98,157,85,62,143,330,319,642,245,199,434,298,230,526,1437,1435,2861,1367,1328,2695,1313,1277,2597
125011586,162,107,122,229,168,153,324,49,76,126,110,135,244,193,175,369,0,8,7,3,0,3,0,5,4,135,159,293,217,258,477,367,331,698,676,496,1171,664,611,1274,738,428,1169,2900,2663,5561,3398,3220,6617,3591,3223,6811
125011587,17,19,16,30,16,21,38,10,19,30,11,21,35,27,18,47,0,0,0,0,0,0,0,0,0,18,31,52,25,34,58,46,42,86,226,258,481,147,155,298,135,124,259,845,862,1706,809,816,1620,832,801,1632
125011709,16,22,19,40,24,14,36,16,32,47,17,28,41,40,33,67,0,0,0,0,0,0,0,0,3,20,41,63,37,46,86,62,46,112,1400,393,1800,1750,551,2294,1261,301,1562,2283,1252,3534,2811,1605,4421,2422,1471,3901
125011710,5,11,19,37,77,103,175,3,11,19,26,58,90,128,145,274,0,0,0,0,0,0,0,0,0,11,11,29,44,81,125,205,254,454,205,188,393,562,574,1137,497,538,1038,404,386,793,1209,1432,2645,2480,2914,5390
125021477,46,30,36,66,39,41,80,28,67,94,46,76,120,79,87,168,6,4,10,3,0,3,0,0,0,49,100,150,84,114,195,110,128,242,577,551,1135,558,540,1104,650,543,1200,2984,2856,5838,3198,3241,6439,3912,3755,7662
125021478,35,29,40,64,39,36,76,33,47,76,38,70,110,48,64,114,0,0,0,3,0,0,0,4,3,44,69,118,70,107,178,90,101,191,510,491,1010,472,506,981,470,450,915,2546,2491,5037,2760,2855,5612,3025,2891,5913
125021711,14,16,17,33,23,11,34,15,27,46,21,37,55,26,41,64,0,0,0,0,0,0,0,0,0,20,38,55,37,54,95,51,46,101,128,151,285,170,180,350,129,174,300,1491,1550,3044,1740,1771,3508,1887,1921,3806
125021712,36,11,22,33,42,24,67,32,58,88,39,63,99,43,71,111,0,0,0,0,0,0,0,0,0,45,81,123,50,81,138,78,98,177,348,426,775,316,329,646,294,287,581,2481,2463,4941,2592,2523,5118,3198,3046,6243
125031479,55,23,57,77,47,52,97,19,52,70,24,75,98,52,71,124,0,4,4,0,6,9,0,3,3,32,92,130,49,133,184,95,129,226,830,647,1477,999,674,1675,1393,931,2325,2915,2709,5621,3434,3159,6592,4195,3775,7976
125031480,43,47,59,104,32,46,78,13,44,58,30,59,86,35,52,82,0,3,5,0,0,0,6,3,9,37,77,109,72,117,190,73,99,172,598,607,1204,711,681,1395,771,848,1622,2335,2358,4695,2609,2672,5279,2690,2824,5514
125031481,116,85,103,194,199,131,327,42,63,106,46,84,127,107,112,223,0,3,5,0,3,5,0,5,3,101,125,224,132,194,328,305,242,554,973,913,1885,871,774,1649,1114,878,1988,3300,3203,6501,3663,3489,7149,4486,4068,8552
125031483,47,62,65,133,58,61,126,31,45,71,47,78,128,59,68,129,3,8,10,0,3,5,3,6,4,46,87,138,106,152,257,119,138,260,1055,934,1992,954,994,1950,1345,1202,2550,3367,3273,6644,3632,3808,7435,4251,4253,8502
125031484,46,38,67,112,56,58,107,40,49,86,54,86,137,68,82,142,0,0,0,0,0,3,10,0,13,54,79,133,96,159,249,128,137,266,884,874,1763,668,742,1411,964,868,1830,3050,3021,6077,3224,3455,6682,3988,4013,8005
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4
125031713,28,12,13,18,23,16,36,23,25,42,14,48,62,34,34,72,0,0,0,4,4,5,0,0,0,27,45,74,27,58,83,59,50,108,418,476,901,400,458,850,388,395,781,2153,2332,4488,2257,2465,4723,2476,2556,5034
125031714,97,77,78,156,99,79,180,37,63,104,50,98,151,74,101,167,3,4,11,4,0,0,0,0,3,81,122,205,127,178,301,176,180,355,1022,937,1960,668,634,1304,1230,1041,2272,3320,3236,6559,3403,3340,6743,4185,4058,8242
125031715,12,6,11,14,9,15,25,22,23,46,11,33,44,19,25,38,0,0,0,0,0,0,0,3,3,29,29,61,18,40,57,30,43,71,162,163,329,254,282,535,247,281,529,1092,1191,2284,1501,1592,3089,1721,1823,3549
125031716,13,14,15,26,25,13,41,10,15,28,12,17,32,22,24,43,0,0,0,5,0,4,0,0,0,24,26,44,26,37,61,43,38,83,185,185,365,215,186,397,289,256,540,911,899,1814,1044,1015,2062,1256,1227,2481
125041489,117,56,58,114,82,64,151,65,104,166,66,106,173,53,100,155,0,0,3,0,5,5,0,0,0,112,177,292,124,163,290,140,171,304,1288,803,2089,1002,979,1978,732,771,1505,3667,3101,6767,3524,3472,7000,3429,3714,7144
125041490,11,5,11,15,4,11,14,3,18,24,6,17,23,12,32,47,0,0,0,0,0,0,0,0,0,8,30,37,11,27,39,14,40,59,125,121,246,109,133,237,100,115,210,1103,1098,2204,1137,1200,2333,1267,1349,2609
125041491,81,37,42,87,90,73,160,66,75,140,28,70,99,79,83,168,0,0,5,0,0,0,0,4,4,105,118,223,68,119,184,172,152,328,455,481,938,724,728,1449,491,522,1012,2324,2385,4700,2943,3053,5993,3081,3211,6294
125041493,58,34,30,69,84,47,131,23,64,88,45,70,116,51,80,128,3,0,0,4,0,4,0,0,0,56,98,149,80,102,185,134,126,260,554,670,1226,569,603,1166,622,575,1192,2952,3072,6026,3227,3147,6378,3631,3530,7160
125041494,4,9,14,25,15,13,30,18,30,53,11,38,47,13,30,46,0,0,0,0,0,0,0,0,0,25,32,59,25,53,72,31,41,71,203,220,427,125,119,240,80,96,177,1436,1473,2907,1503,1565,3067,1685,1672,3354
125041588,34,17,28,47,51,48,100,32,41,76,30,51,78,39,58,101,4,0,4,0,0,5,0,0,0,56,59,115,49,81,128,94,106,200,428,500,932,383,437,821,490,472,957,1797,1823,3624,1981,1981,3965,2498,2443,4943
125041589,71,55,30,83,136,70,200,50,58,113,26,48,78,90,77,165,3,0,3,0,0,0,0,0,3,83,110,191,75,85,163,230,145,373,647,570,1219,441,442,884,813,714,1521,2405,2264,4668,2441,2400,4841,3723,3597,7322
125041717,78,28,48,72,83,89,166,27,28,58,25,51,74,79,58,138,3,0,3,3,0,3,0,0,0,74,67,136,54,93,144,160,149,301,369,288,658,435,399,835,413,366,774,956,877,1833,1232,1255,2489,1872,1941,3813
125041718,97,52,43,98,121,85,207,36,50,93,28,64,92,48,43,99,3,0,5,0,0,0,0,0,0,89,98,193,79,110,196,175,132,305,485,360,846,487,429,917,335,271,606,1521,1360,2882,1760,1578,3342,1759,1552,3307
125041719,93,71,32,106,152,93,242,46,47,92,31,53,87,53,35,89,0,0,0,0,0,0,3,0,3,94,98,187,109,86,191,210,131,340,554,429,982,490,459,949,321,257,582,1417,1241,2659,1704,1464,3176,1652,1447,3101
126011496,19,11,25,31,20,24,41,48,46,92,24,59,83,44,63,106,0,0,0,0,0,3,0,0,0,58,58,115,36,77,118,62,88,145,278,252,528,327,309,631,300,350,647,3024,3180,6203,3129,3328,6454,3320,3700,7023
126011720,19,19,12,28,12,37,55,19,38,59,16,35,57,47,52,99,0,0,4,0,0,0,0,0,0,24,50,79,33,50,81,65,88,151,139,149,290,181,182,364,181,199,382,1712,1763,3477,1796,1768,3561,2279,2409,4686
126011721,27,26,29,52,38,39,72,25,29,55,28,52,80,56,90,142,0,3,3,0,0,0,5,0,5,34,46,81,51,79,132,93,125,219,246,240,493,242,259,504,265,249,511,2149,2161,4315,2722,2663,5386,2960,3109,6076
126021498,23,10,13,23,9,19,29,30,51,79,27,44,76,33,50,85,0,0,0,0,0,0,0,0,0,39,59,99,39,60,103,47,69,112,299,275,576,385,393,779,280,304,585,1829,1919,3749,2044,2200,4244,2201,2248,4446
126021499,6,5,8,14,9,5,18,14,32,43,9,22,29,28,20,49,0,0,0,0,0,0,0,0,0,17,32,50,20,28,52,33,31,65,255,285,539,273,285,564,293,430,722,1928,1461,3395,2078,1574,3650,1744,1716,3459
126021500,72,36,47,79,50,63,115,39,64,106,50,78,128,67,95,163,0,0,0,0,0,0,0,0,3,67,107,179,85,123,208,122,159,284,574,672,1245,541,677,1220,515,527,1035,3165,3546,6711,3910,4173,8088,3827,3968,7790
126021501,13,10,5,13,15,19,36,22,33,51,19,40,56,34,42,82,0,0,0,0,0,0,0,3,3,23,39,65,27,44,77,54,68,116,347,317,663,239,208,446,389,363,752,1814,1814,3630,1807,1805,3618,2349,2323,4679
126021503,61,32,63,94,44,48,91,48,80,126,58,81,143,88,103,199,0,0,5,3,0,3,0,0,0,76,112,192,91,141,230,137,152,294,548,454,996,411,378,793,309,355,663,2520,2540,5057,2632,2783,5414,2824,2871,5694
126021590,0,0,3,3,0,4,4,3,16,17,4,10,13,8,8,20,0,0,0,0,0,0,0,0,0,5,16,23,12,13,21,8,12,27,90,85,180,95,82,171,62,50,117,656,654,1311,659,693,1353,624,621,1243
126021722,12,11,7,17,4,3,4,12,15,26,8,18,27,15,19,33,0,0,0,0,0,0,0,0,0,17,23,44,19,25,44,20,19,41,109,102,210,116,125,238,73,75,145,1068,978,2041,1135,1024,2163,1086,999,2084
126021723,65,49,35,83,60,49,106,33,53,91,41,92,127,78,93,178,4,5,3,0,0,0,0,0,4,67,97,162,91,122,214,140,149,289,449,455,902,389,398,785,385,335,726,2878,2818,5697,2998,2979,5978,2973,2846,5821
126021724,24,32,37,70,38,30,70,37,47,82,33,72,106,53,91,139,0,0,0,0,0,0,0,0,0,44,67,106,64,106,173,93,119,211,480,489,970,485,533,1018,365,425,792,2545,2515,5059,2934,3116,6056,2940,3184,6132
126021725,19,12,10,31,29,35,68,13,12,26,19,26,43,40,76,115,0,0,0,0,0,0,0,0,0,21,20,43,38,40,76,72,112,182,123,133,255,199,238,439,281,290,576,770,740,1511,1050,1091,2141,1595,1807,3402
127011504,33,36,41,80,19,30,53,16,30,49,29,49,83,22,40,72,5,4,5,5,3,13,5,0,5,35,57,94,75,96,170,50,79,120,1037,1092,2124,998,1063,2055,920,905,1822,3037,3143,6176,3135,3290,6428,3268,3303,6572
127011505,10,7,9,23,17,23,42,3,22,21,7,25,27,18,33,55,0,4,6,4,0,7,0,0,0,7,25,30,16,32,55,33,60,94,458,444,905,457,436,897,559,428,984,1533,1481,3014,1424,1437,2861,2076,1970,4045
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,24,14,42,3,5,7,0,0,0,57,51,108,8,9,24,0,5,6
127011593,15,8,10,19,12,11,21,8,14,19,15,7,23,16,11,24,0,0,0,0,0,0,0,0,0,9,21,31,22,19,41,22,21,49,164,150,323,184,171,354,123,109,236,1200,1201,2404,1217,1223,2437,1133,1093,2226
127011594,35,28,33,63,17,24,43,17,36,50,14,46,61,23,30,58,0,0,0,0,0,0,0,0,0,31,59,85,48,82,125,40,61,106,419,412,834,353,352,704,288,311,603,2099,2244,4342,2069,2202,4273,2011,2037,4053
127011595,21,13,18,31,21,21,43,9,39,46,17,47,67,25,36,64,3,0,4,0,0,0,0,0,0,20,48,76,32,64,96,48,56,104,294,333,626,256,310,569,267,271,536,1655,1723,3378,2003,2080,4088,2108,2235,4342
127011596,14,15,21,34,32,23,55,9,23,27,27,42,66,28,42,69,3,0,5,0,0,0,0,0,0,17,34,49,46,61,106,59,67,130,271,235,503,269,273,543,287,305,594,1580,1559,3145,1940,2088,4031,2324,2385,4708
127011597,16,26,25,52,28,27,55,9,30,43,24,41,57,33,46,73,0,0,3,0,3,3,0,0,0,20,38,61,46,65,112,61,76,129,328,343,674,403,404,813,328,354,685,1826,1866,3695,2682,2677,5360,3002,3162,6163
127011726,3,0,0,0,4,6,8,0,4,4,10,4,16,6,15,25,0,0,0,0,0,0,0,0,0,3,3,7,10,8,17,10,16,29,75,57,134,105,108,206,121,114,231,282,244,528,387,428,815,658,709,1369
127011727,0,0,6,6,15,21,36,0,0,0,10,13,22,35,63,92,0,0,0,0,0,5,0,0,0,0,0,0,9,21,27,51,87,131,0,3,4,138,133,274,206,235,436,5,6,12,668,710,1384,2154,2306,4458
127011728,3,0,5,7,17,19,39,0,12,13,5,15,23,33,46,81,0,0,3,0,0,0,0,0,0,4,17,17,9,20,26,55,67,120,275,255,528,287,253,534,250,213,462,817,746,1565,925,856,1781,1814,1882,3694
127011729,0,0,0,3,28,28,54,0,0,0,8,21,22,42,56,100,0,0,0,0,0,0,3,5,9,0,0,0,5,17,26,70,90,158,4,3,8,184,198,388,356,364,727,18,12,27,709,806,1515,2943,3077,6010
127021509,47,23,51,76,32,36,66,12,47,64,28,59,93,41,67,101,3,0,4,0,3,3,0,4,4,38,77,117,58,113,173,71,106,174,528,519,1048,388,362,749,453,495,946,2485,2514,5003,2529,2557,5086,2690,2772,5462
127021510,51,46,61,108,33,34,69,22,46,70,32,67,100,49,87,129,0,3,5,0,7,3,4,0,4,50,81,127,86,127,216,81,115,201,480,473,953,444,440,888,517,484,1001,2766,2716,5477,2734,2844,5580,2905,3044,5945
127021511,120,69,115,184,55,92,148,48,97,142,75,158,238,61,132,190,0,5,8,4,12,11,5,3,10,94,176,265,146,280,428,120,228,346,1213,1146,2355,801,828,1631,891,887,1779,3912,4034,7950,3857,4036,7893,3711,3759,7468
127021512,46,33,44,82,27,52,80,27,43,77,28,81,105,43,70,113,4,4,4,6,4,6,3,0,6,43,79,124,64,132,196,76,122,201,698,723,1421,621,610,1225,692,599,1288,2692,2721,5411,2817,2918,5732,3015,2907,5916
127021513,87,43,70,112,50,67,120,31,74,102,47,115,162,58,119,170,0,4,9,3,9,12,0,0,10,61,137,195,90,197,287,116,182,297,812,738,1554,614,657,1270,773,743,1520,3265,3251,6517,3316,3417,6741,3588,3614,7203
127021514,31,21,26,46,19,17,36,13,25,41,19,36,55,19,30,52,5,0,5,0,0,0,0,0,0,29,43,73,37,65,102,40,54,94,251,255,508,186,200,385,221,249,472,1482,1532,3013,1370,1527,2895,1425,1572,2999
127021515,202,142,183,321,73,88,160,32,87,121,64,118,188,95,152,247,0,4,12,4,0,6,0,4,3,128,210,333,217,300,516,169,240,412,608,626,1234,616,626,1239,739,686,1425,2656,2904,5555,2847,3042,5886,2919,3019,5936
127021516,106,74,96,169,59,81,138,32,52,86,44,91,135,85,106,191,0,3,3,3,0,4,4,3,7,82,114,198,123,188,313,147,186,335,653,736,1386,561,618,1182,715,725,1437,2816,3028,5851,3070,3231,6305,3526,3738,7263
127021517,38,15,19,36,25,17,43,10,10,20,10,32,42,16,44,61,0,0,0,0,0,0,0,0,0,23,31,60,27,53,80,44,62,101,207,209,415,175,189,367,220,203,430,1182,1210,2395,1238,1248,2482,1349,1332,2681
127021518,3,3,0,3,6,6,9,4,4,8,0,11,13,10,5,17,0,0,0,0,0,0,0,0,0,7,5,15,6,12,17,9,13,22,206,195,402,207,183,395,143,120,259,731,673,1404,707,654,1362,643,582,1225
127021519,41,52,73,119,37,46,82,25,39,58,34,64,98,56,87,146,6,3,8,0,0,0,4,3,6,44,66,110,81,137,222,96,138,235,676,652,1321,550,613,1159,519,497,1014,2589,2575,5162,2622,2820,5447,2945,3109,6052
127021520,29,23,36,56,22,22,39,9,32,42,17,38,51,30,45,74,4,7,6,0,0,3,0,0,0,24,54,83,37,74,109,45,71,119,281,265,544,245,265,511,213,217,431,1521,1552,3068,1552,1561,3110,1567,1623,3192
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,8,0,0,0,3,0,4,5,4,8
127031522,40,21,44,64,28,34,63,17,51,73,29,50,75,37,62,93,0,0,0,0,0,0,0,0,0,28,85,115,49,86,139,63,91,157,652,681,1338,555,607,1162,458,472,935,2459,2584,5045,2566,2764,5329,2633,2835,5471
127031523,15,16,18,35,13,27,41,22,35,53,29,39,71,32,62,92,0,5,5,0,0,0,0,0,0,22,45,69,45,58,98,49,90,138,458,490,953,416,449,863,479,415,892,2170,2295,4466,2653,2794,5448,3207,3254,6462
127031524,30,29,32,62,29,20,48,34,55,92,35,57,93,44,59,105,0,0,0,0,0,0,0,0,0,53,67,120,63,92,158,71,84,155,440,398,838,522,382,907,584,483,1070,3212,3219,6433,3408,3313,6722,3548,3431,6978
127031599,25,27,51,78,31,33,66,13,11,25,17,43,61,29,50,78,0,0,0,0,0,3,0,0,0,27,28,50,51,96,147,59,89,148,542,483,1031,593,638,1227,574,571,1150,1846,1797,3637,2000,2158,4161,2262,2334,4593
127031601,25,19,14,37,26,21,46,10,7,19,13,26,44,20,25,45,3,0,3,4,0,4,0,0,3,27,20,44,35,42,81,55,46,101,366,332,701,445,427,871,324,291,616,845,788,1631,1008,1014,2018,982,999,1985
127031730,0,0,3,9,26,28,49,3,0,4,5,5,11,28,31,56,0,0,0,0,0,0,0,0,0,3,0,4,7,9,16,51,55,109,21,16,37,70,76,146,321,316,643,77,63,140,384,417,797,2113,2232,4350
127031731,79,55,60,110,60,75,133,23,44,74,54,88,139,75,98,171,0,3,5,0,3,0,0,4,3,59,97,159,107,147,255,133,173,306,952,974,1928,1120,1174,2296,974,999,1976,2203,2332,4530,2586,2808,5393,2904,3200,6101
127031732,84,42,37,79,55,51,104,22,38,61,24,53,83,48,59,105,3,0,3,0,0,0,3,0,3,56,86,145,66,92,157,109,108,216,631,679,1314,756,712,1470,550,576,1126,2071,2192,4262,2253,2277,4532,2287,2411,4699
127031733,19,27,25,53,21,29,50,19,37,58,24,40,65,28,39,70,0,0,0,0,0,0,0,4,0,19,50,72,49,69,119,49,73,121,418,421,841,339,349,685,338,390,725,2567,2586,5156,2733,2803,5538,2805,2926,5729
128011529,12,5,11,15,9,16,30,30,46,69,23,46,66,26,48,77,0,0,0,0,0,0,0,0,0,38,48,84,25,61,87,38,65,100,325,333,657,308,320,629,240,233,465,2411,2557,4971,2560,2537,5101,2682,2628,5314
128011530,24,11,16,29,17,15,35,27,56,80,30,60,87,38,74,112,0,5,7,0,0,3,4,0,4,34,73,111,41,75,121,58,89,153,577,629,1203,470,498,968,439,430,875,2444,2544,4989,2503,2498,5005,2829,2891,5716
128011531,17,9,10,21,12,17,26,27,35,57,28,37,64,42,53,96,0,0,0,0,0,0,0,0,0,36,43,78,37,45,81,50,71,121,442,449,895,384,427,809,339,425,766,1993,2074,4071,2060,2167,4229,2185,2326,4513
128011602,14,7,10,17,12,15,26,17,30,48,13,35,50,15,38,54,0,0,0,0,0,0,0,0,0,22,37,59,21,46,64,30,49,80,360,366,725,329,356,685,328,323,651,1406,1493,2896,1516,1609,3125,1780,1826,3609
128011603,6,3,6,10,3,3,7,20,29,47,16,38,45,15,26,44,0,0,0,0,0,0,0,0,0,23,37,56,16,43,54,19,33,51,212,228,445,240,231,469,196,199,392,1711,1732,3444,1826,1760,3589,1936,1855,3793
128011604,24,12,14,25,13,13,33,55,84,135,44,92,133,34,78,108,3,3,8,0,3,8,0,0,0,61,108,174,56,111,162,49,89,139,687,599,1285,844,889,1727,550,576,1119,2652,2772,5426,2945,3175,6122,2944,3141,6089
128011605,6,0,0,0,0,0,0,3,9,13,4,12,15,3,3,10,0,0,0,0,0,0,0,0,0,9,8,17,4,12,15,3,3,10,45,42,91,53,47,96,28,34,53,470,501,971,486,514,1003,524,546,1068
128011606,6,5,4,10,6,0,9,10,27,41,13,22,31,12,24,35,0,0,0,0,3,3,0,0,0,12,37,49,13,31,41,15,22,39,208,195,398,146,149,291,120,107,219,1166,1189,2356,1159,1232,2385,1227,1269,2501
128021533,10,6,8,12,3,0,3,10,13,30,18,13,29,13,17,25,0,0,0,0,0,0,0,0,0,19,23,35,17,25,41,13,15,30,111,103,217,93,111,209,131,186,319,891,860,1753,889,904,1793,929,1063,1993
128021534,14,7,10,13,5,10,9,19,39,53,14,25,42,13,11,28,0,5,5,0,0,0,0,0,0,27,43,73,18,36,54,18,21,43,209,187,402,130,118,244,100,113,214,1675,1662,3336,1374,1463,2831,1444,1476,2917
128021535,17,22,15,34,18,21,34,32,59,89,21,59,77,27,46,74,0,0,0,0,0,0,3,0,3,34,75,110,42,74,112,44,67,112,393,401,787,341,341,683,205,219,420,3543,3438,6980,3217,3163,6387,3100,3069,6169
128021536,15,10,4,12,14,11,27,30,61,94,23,62,84,41,58,101,0,0,0,0,0,0,0,0,0,37,72,112,29,67,102,61,66,129,428,405,838,372,377,750,302,307,608,3031,3098,6125,3222,3262,6483,3502,3470,6976
128021537,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,8,7,6,7,16,6,3,10,7,7,13,18,11,28
128021538,27,27,22,53,20,25,47,46,79,121,39,65,113,40,64,114,0,0,0,0,0,0,0,0,0,60,94,150,73,91,162,65,93,155,596,695,1294,475,559,1033,472,539,1006,2539,2721,5255,2651,2842,5495,2994,3309,6297
128021607,9,12,12,20,11,11,16,20,40,64,22,36,58,17,33,52,0,0,0,0,0,0,0,0,0,26,50,73,34,49,80,30,42,72,268,313,574,256,261,522,167,238,409,2385,2393,4778,2532,2612,5147,2622,2736,5355
128021608,8,3,4,3,9,7,14,12,18,22,14,17,29,21,9,32,0,0,0,0,0,0,0,0,0,13,23,32,10,22,36,27,22,46,127,114,249,95,106,195,76,80,153,1104,1077,2185,1035,1068,2106,1098,1097,2197
128021609,4,0,0,0,0,0,0,3,14,21,3,10,13,8,5,12,0,0,0,0,0,0,0,0,0,9,19,25,3,16,19,11,10,17,67,48,111,45,45,90,30,33,57,715,665,1375,567,587,1157,523,521,1048
197979799,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,7,4,7,19,29,52,0,0,0,18,4,18,33,57,94,0,0,0
199999499,61,25,36,59,14,19,31,27,38,57,37,31,69,14,24,37,5,0,4,0,0,7,0,0,0,53,70,124,59,71,130,28,43,68,1955,867,2820,2236,1125,3356,2245,1516,3758,2733,1745,4484,2818,1779,4597,2746,2157,4898
