SA2_CODE_2021,C21_Aus_Bplace_NS,C21_Aus_Tot_resp,C21_Aus_Ab_BP_B_OS,C21_Aus_Ab_Fa_O_B_OS,C21_Aus_Ab_Mo_O_B_OS,C21_Aus_Ab_BP_B_Aus,C21_Aus_Abor_Bplace_NS,C21_Aus_Abor_Tot_respons,C21_Chi_BP_B_OS,C21_Chi_Fa_O_B_OS,C21_Chi_Mo_O_B_OS,C21_Chi_BP_B_Aus,C21_Chi_Bplace_NS,C21_Chi_Tot_resp,C21_Cro_BP_B_OS,C21_Cro_Fa_O_B_OS,C21_Cro_Mo_O_B_OS,C21_Cro_BP_B_Aus,C21_Cro_Bplace_NS,C21_Cro_Tot_resp,C21_Dut_BP_B_OS,C21_Dut_Fa_O_B_OS,C21_Dut_Mo_O_B_OS,C21_Dut_BP_B_Aus,C21_Dut_Bplace_NS,C21_Dut_Tot_resp,C21_Eng_BP_B_OS,C21_Eng_Fa_O_B_OS,C21_Eng_Mo_O_B_OS,C21_Eng_BP_B_Aus,C21_Eng_Bplace_NS,C21_Eng_Tot_resp,C21_Fil_BP_B_OS,C21_Fil_Fa_O_B_OS,C21_Fil_Mo_O_B_OS,C21_Fil_BP_B_Aus,C21_Fil_Bplace_NS,C21_Fil_Tot_resp,C21_Fre_BP_B_OS,C21_Fre_Fa_O_B_OS,C21_Fre_Mo_O_B_OS,C21_Fre_BP_B_Aus,C21_Fre_Bplace_NS,C21_Fre_Tot_resp,C21_Ger_BP_B_OS,C21_Ger_Fa_O_B_OS,C21_Ger_Mo_O_B_OS,C21_Ger_BP_B_Aus,C21_Ger_Bplace_NS,C21_Ger_Tot_resp,C21_Gre_BP_B_OS,C21_Gre_Fa_O_B_OS,C21_Gre_Mo_O_B_OS,C21_Gre_BP_B_Aus,C21_Gre_Bplace_NS,C21_Gre_Tot_resp,C21_Hun_BP_B_OS,C21_Hun_Fa_O_B_OS,C21_Hun_Mo_O_B_OS,C21_Hun_BP_B_Aus,C21_Hun_Bplace_NS,C21_Hun_Tot_resp,C21_Ind_BP_B_OS,C21_Ind_Fa_O_B_OS,C21_Ind_Mo_O_B_OS,C21_Ind_BP_B_Aus,C21_Ind_Bplace_NS,C21_Ind_Tot_resp,C21_Iri_BP_B_OS,C21_Iri_Fa_O_B_OS,C21_Iri_Mo_O_B_OS,C21_Iri_BP_B_Aus,C21_Iri_Bplace_NS,C21_Iri_Tot_resp,C21_Ita_BP_B_OS,C21_Ita_Fa_O_B_OS,C21_Ita_Mo_O_B_OS,C21_Ita_BP_B_Aus,C21_Ita_Bplace_NS,C21_Ita_Tot_resp,C21_Kor_BP_B_OS,C21_Kor_Fa_O_B_OS,C21_Kor_Mo_O_B_OS,C21_Kor_BP_B_Aus,C21_Kor_Bplace_NS,C21_Kor_Tot_resp,C21_Leb_BP_B_OS,C21_Leb_Fa_O_B_OS,C21_Leb_Mo_O_B_OS,C21_Leb_BP_B_Aus,C21_Leb_Bplace_NS,C21_Leb_Tot_resp,C21_Mac_BP_B_OS,C21_Mac_Fa_O_B_OS,C21_Mac_Mo_O_B_OS,C21_Mac_BP_B_Aus,C21_Mac_Bplace_NS,C21_Mac_Tot_resp,C21_Mal_BP_B_OS,C21_Mal_Fa_O_B_OS,C21_Mal_Mo_O_B_OS,C21_Mal_BP_B_Aus,C21_Mal_Bplace_NS,C21_Mal_Tot_resp,C21_Mao_BP_B_OS,C21_Mao_Fa_O_B_OS,C21_Mao_Mo_O_B_OS,C21_Mao_BP_B_Aus,C21_Mao_Bplace_NS,C21_Mao_Tot_resp,C21_NZ_BP_B_OS,C21_NZ_Fa_O_B_OS,C21_NZ_Mo_O_B_OS,C21_NZ_BP_B_Aus,C21_NZ_Bplace_NS,C21_NZ_Tot_resp,C21_Pol_BP_B_OS,C21_Pol_Fa_O_B_OS,C21_Pol_Mo_O_B_OS,C21_Pol_BP_B_Aus,C21_Pol_Bplace_NS,C21_Pol_Tot_resp,C21_Rus_BP_B_OS,C21_Rus_Fa_O_B_OS,C21_Rus_Mo_O_B_OS,C21_Rus_BP_B_Aus,C21_Rus_Birthplac_ns,C21_Rus_Tot_resp,C21_Sam_BP_B_OS,C21_Sam_Fa_O_B_OS,C21_Sam_Mo_O_B_OS,C21_Sam_BP_B_Aus,C21_Sam_Birthplac_ns,C21_Sam_Tot_resp,C21_Sco_BP_B_OS,C21_Sco_Fa_O_B_OS,C21_Sco_Mo_O_B_OS,C21_Sco_BP_B_Aus,C21_Sco_Birthplac_ns,C21_Sco_Tot_resp,C21_Ser_BP_B_OS,C21_Ser_Fa_O_B_OS,C21_Ser_Mo_O_B_OS,C21_Ser_BP_B_Aus,C21_Ser_Bplace_NS,C21_Ser_Tot_resp,C21_SAf_BP_B_OS,C21_SAf_Fa_O_B_OS,C21_SAf_Mo_O_B_OS,C21_SAf_BP_B_Aus,C21_SAf_Bplace_NS,C21_SAf_Tot_resp,C21_Span_BP_B_OS,C21_Span_Fa_O_B_OS,C21_Span_Mo_O_B_OS,C21_Span_BP_B_Aus,C21_Span_Bplace_NS,C21_Span_Tot_resp,C21_SriL_BP_B_OS,C21_SriL_Fa_O_B_OS,C21_SriL_Mo_O_B_OS,C21_SriL_BP_B_Aus,C21_SriL_Bplace_NS,C21_SriL_Tot_resp,C21_Viet_BP_B_OS,C21_Viet_Fa_O_B_OS,C21_Viet_Mo_O_B_OS,C21_Viet_BP_B_Aus,C21_Viet_Bplace_NS,C21_Viet_Tot_resp,C21_Wel_BP_B_OS,C21_Wel_Fa_O_B_OS,C21_Wel_Mo_O_B_OS,C21_Wel_BP_B_Aus,C21_Wel_Bplace_NS,C21_Wel_Tot_resp,C21_Oth_BP_B_OS,C21_Oth_Fa_O_B_OS,C21_Oth_Mo_O_B_OS,C21_Oth_BP_B_Aus,C21_Oth_Bplace_NS,C21_Oth_Tot_resp,C21_Anc_ns_BP_B_OS,C21_Anc_ns_Fa_O_B_OS,C21_Anc_ns_Mo_O_B_OS,C21_Anc_ns_BP_B_Aus,C21_Anc_ns_Bplace_NS,C21_Anc_NS_Tot_resp,C21_Tot_P_BP_B_OS,C21_Tot_P_Fa_O_B_OS,C21_Tot_P_Mo_O_B_OS,C21_Tot_P_BP_B_Aus,C21_Tot_P_Bplace_NS,C21_Tot_P_Tot_resp
119011657,19,3138,3,9,3,197,0,214,844,16,38,35,0,932,38,7,5,24,0,72,19,10,13,29,0,70,457,270,175,1943,23,2867,120,3,26,11,0,158,26,6,0,13,0,43,76,16,15,148,0,252,244,53,22,223,4,547,7,0,4,0,0,18,234,6,4,6,0,251,111,78,40,682,5,919,156,72,22,169,0,423,29,0,4,0,0,35,486,109,71,134,7,806,109,30,16,54,4,219,56,10,8,55,0,129,66,3,17,4,0,90,22,6,9,7,0,48,40,9,12,25,0,81,27,0,4,8,0,37,52,6,11,0,0,71,108,59,31,472,5,670,17,0,0,0,0,17,45,0,8,5,0,57,40,0,0,13,0,55,12,3,0,0,0,16,452,17,17,3,0,496,14,0,3,20,0,40,1448,160,101,165,13,1884,84,6,9,31,348,479,4858,832,548,4701,403,11340
119011658,20,4118,6,16,3,199,0,224,1193,27,58,42,0,1327,59,22,5,50,0,140,39,25,19,39,0,111,654,398,240,2672,22,3986,226,9,39,16,0,290,40,4,8,23,0,77,92,16,21,223,0,358,540,113,62,374,0,1093,34,3,5,7,0,45,321,15,11,9,0,353,179,126,48,976,10,1334,293,107,39,348,3,795,35,0,13,0,0,48,678,168,101,206,0,1159,236,42,26,106,4,415,59,39,15,63,0,178,87,13,5,6,3,118,56,28,6,15,0,102,62,9,12,25,0,102,33,7,4,12,0,51,67,16,7,0,0,81,125,101,43,677,5,941,35,0,0,8,0,51,46,13,5,3,0,73,96,6,8,16,0,125,12,3,0,0,0,14,604,19,25,14,0,655,32,12,4,34,0,89,1675,215,162,332,10,2391,143,9,5,49,452,663,6907,1306,847,6417,520,15994
119021362,17,2288,11,14,4,89,0,121,2164,37,30,23,15,2270,61,10,4,12,0,95,17,5,4,12,0,43,651,203,128,824,20,1818,470,10,43,10,5,534,43,4,6,8,0,65,62,13,14,67,3,159,1659,192,101,486,16,2455,31,3,0,25,0,65,434,15,4,5,0,455,133,59,36,364,3,601,745,158,83,422,6,1418,695,9,12,4,11,725,1817,320,184,491,9,2820,66,16,3,10,0,101,48,7,3,24,0,88,65,11,3,7,0,83,61,16,8,7,0,90,45,10,5,15,0,76,37,0,6,5,0,52,80,20,3,6,0,112,75,35,27,209,0,347,43,7,12,0,0,62,15,0,0,5,0,23,115,8,0,9,0,135,22,0,0,0,0,23,730,10,12,10,9,772,11,3,0,6,0,26,3982,268,180,252,29,4715,245,13,6,39,1437,1746,13639,1241,746,3146,1553,20332
119021366,30,2614,7,9,3,76,5,99,1438,10,25,15,19,1506,35,4,3,12,0,54,9,0,0,0,0,13,759,134,118,461,22,1494,287,11,19,4,4,323,37,0,0,9,0,45,76,9,0,27,0,120,687,88,46,146,5,975,11,6,0,0,0,15,496,3,7,0,0,511,53,16,7,161,0,248,258,40,29,94,3,423,63,0,0,0,0,63,4001,681,282,581,22,5573,76,6,0,10,0,94,22,6,8,19,0,58,59,4,6,3,0,67,21,5,0,0,0,31,14,0,0,10,0,30,26,0,0,3,0,37,155,10,7,8,5,187,59,21,15,109,3,213,17,6,0,9,0,31,24,0,8,0,0,29,58,6,4,6,0,72,9,0,0,0,0,9,1408,8,17,6,5,1442,5,0,4,5,0,10,6015,305,189,204,48,6753,528,37,37,23,1487,2109,15889,1318,752,1943,1637,21544
119021367,18,1979,0,17,3,77,0,102,1667,23,33,22,6,1757,70,7,9,14,0,92,16,6,0,10,0,41,422,167,90,709,16,1401,225,3,31,7,0,275,36,14,0,9,0,62,51,21,6,44,0,123,1231,193,119,588,8,2145,14,5,3,6,0,27,301,10,0,3,0,321,84,37,16,314,5,454,439,84,46,240,4,812,66,0,4,0,0,74,1359,305,81,370,3,2114,128,17,4,41,0,187,51,12,0,27,0,101,52,20,0,3,0,70,27,0,3,0,0,42,27,6,7,4,0,46,30,0,5,3,0,41,42,10,3,0,0,53,66,24,8,204,0,307,43,0,4,15,0,55,28,11,0,0,0,43,95,7,3,5,3,115,18,0,0,0,0,22,297,10,6,11,5,323,7,0,0,9,0,18,2971,258,158,246,24,3658,232,19,24,44,641,959,9411,1047,566,2845,709,14577
119021573,12,1422,10,4,4,34,0,54,801,5,11,0,10,829,27,0,4,9,0,39,16,0,0,0,0,15,713,76,46,285,39,1155,184,3,11,0,9,207,17,0,3,9,0,28,16,3,3,26,3,57,390,31,15,60,0,491,11,5,0,0,0,12,1808,11,11,0,3,1830,18,22,7,130,6,191,119,30,3,36,3,191,117,0,0,0,0,115,801,103,51,142,7,1100,27,9,0,0,0,36,12,0,0,7,0,16,46,4,4,0,0,53,23,3,3,4,0,33,19,7,0,0,0,26,8,0,0,0,0,8,28,0,0,0,0,27,26,10,9,63,0,106,10,0,3,0,0,14,6,0,0,0,0,6,46,3,0,3,0,52,7,0,0,0,0,10,586,7,14,0,5,612,0,0,0,0,0,3,8298,155,89,68,53,8663,392,16,6,24,1504,1940,14018,415,248,782,1626,17092
119021574,10,914,6,7,0,19,0,28,656,5,3,10,5,679,6,0,0,0,0,7,3,0,0,0,0,4,463,46,39,157,12,719,170,3,9,0,5,185,24,0,0,3,0,31,17,7,0,15,0,34,222,27,18,35,5,309,6,0,0,0,0,9,801,0,6,0,4,815,17,12,12,51,3,93,60,18,6,16,0,106,43,0,0,0,0,45,797,121,48,97,3,1064,13,7,0,0,0,18,5,0,0,4,0,10,30,0,0,0,3,42,13,0,4,0,0,21,15,0,0,0,0,12,7,0,0,0,0,8,27,0,3,0,0,35,35,8,0,29,0,64,14,0,0,0,0,12,11,0,0,0,0,11,27,0,0,0,0,34,4,0,0,0,0,4,385,0,12,0,5,403,0,0,0,7,0,4,4477,76,71,55,37,4719,252,11,14,16,808,1101,8242,302,221,495,882,10135
119021659,8,715,3,8,5,52,0,73,4573,5,37,13,63,4691,22,0,0,0,0,20,8,5,4,6,0,26,417,65,48,272,8,804,349,3,18,0,0,373,24,0,0,0,0,29,33,11,10,32,0,72,169,31,21,35,3,264,7,0,0,0,0,6,231,0,8,0,0,244,54,16,18,113,0,205,158,40,22,52,0,271,515,0,4,0,10,534,523,32,35,67,8,664,8,0,0,0,0,12,7,0,0,0,0,12,23,3,0,0,0,27,14,9,0,0,0,24,6,5,5,3,0,17,13,0,0,0,0,14,20,9,7,0,0,38,28,17,19,80,3,149,9,0,0,0,0,16,5,0,0,0,0,7,34,3,0,0,0,38,10,4,0,0,0,14,376,6,7,3,0,389,3,0,0,8,0,11,2651,72,49,48,23,2850,211,0,12,10,644,876,9851,263,272,743,774,11905
119021660,6,456,3,0,0,23,0,31,2847,6,25,8,19,2899,8,0,0,0,0,14,10,0,3,0,0,11,322,25,50,184,4,581,379,3,24,0,0,407,11,0,5,3,0,17,17,0,8,20,0,48,130,9,6,12,0,165,5,0,0,0,0,3,249,4,0,0,0,257,27,14,13,80,0,132,87,10,16,18,0,127,224,0,8,0,0,232,349,38,37,59,0,487,11,0,0,0,0,11,3,0,0,3,0,13,14,11,0,0,0,18,13,0,9,0,0,20,14,0,0,0,0,19,14,0,0,0,0,13,18,5,0,0,0,20,17,16,11,51,0,93,17,6,0,0,0,20,3,0,8,0,0,11,59,0,0,0,0,59,6,0,0,0,0,9,388,10,15,0,0,413,0,0,0,0,0,5,2426,56,50,23,13,2564,141,4,3,5,925,1075,7261,177,201,446,974,9059
119021661,7,1299,0,7,11,73,0,96,2342,22,35,30,19,2443,23,6,3,7,0,42,23,9,5,10,0,45,445,147,107,620,13,1328,326,3,25,4,0,358,31,8,3,11,0,54,58,10,6,43,0,125,837,91,64,320,6,1321,17,8,3,0,0,26,223,0,12,8,0,243,97,51,23,302,0,485,344,74,33,184,0,635,195,3,0,0,0,199,521,71,37,127,0,761,28,8,13,4,0,52,17,6,4,21,0,49,31,6,5,0,0,43,38,6,11,0,0,49,40,10,4,6,0,59,39,5,0,3,0,45,22,0,0,3,0,32,81,31,22,175,0,313,19,0,5,0,0,26,12,3,0,0,0,15,96,8,6,0,0,104,12,0,3,0,0,16,511,16,5,5,3,541,15,3,0,10,0,28,2502,186,116,167,13,2983,192,5,6,20,900,1123,8312,640,446,1862,960,12220
119021662,21,3029,6,19,10,118,0,144,1198,48,60,42,8,1354,68,18,3,31,0,124,53,24,15,26,0,120,706,353,253,1357,20,2685,183,19,37,6,0,245,46,9,14,31,0,96,118,43,24,138,6,324,2626,310,142,921,18,4011,58,6,4,16,0,89,117,14,5,7,0,141,233,123,88,801,4,1249,865,174,81,481,11,1614,45,0,5,0,0,59,853,141,125,279,5,1406,110,21,7,36,0,183,64,28,11,48,0,152,40,4,12,0,4,59,56,22,30,15,0,121,65,19,12,24,0,116,40,10,0,14,0,68,35,19,0,0,0,58,167,78,73,450,3,776,61,18,0,12,0,91,22,5,9,4,0,38,107,12,10,19,0,150,22,0,3,0,0,27,593,13,26,8,7,650,20,8,3,31,0,70,2303,312,232,343,12,3204,143,6,15,40,648,858,10003,1474,1018,4720,752,17969
119021663,11,826,0,5,0,50,0,60,767,21,29,14,0,830,40,3,0,8,0,59,7,4,9,0,0,19,155,54,63,340,5,626,56,6,14,0,0,80,10,0,0,3,0,14,27,7,7,36,0,78,872,90,63,419,12,1454,11,0,4,0,0,14,85,3,0,0,0,88,35,12,12,139,0,193,323,43,29,148,0,545,34,0,3,0,0,37,351,86,27,140,0,610,53,5,0,18,0,80,27,9,10,28,0,71,30,8,0,0,0,40,18,7,0,5,0,25,22,3,8,0,0,26,4,4,0,3,0,12,11,6,0,0,0,17,34,14,16,93,0,146,8,3,0,4,0,18,0,0,0,0,0,3,32,9,3,11,0,50,6,5,0,3,0,9,182,8,11,3,0,200,4,0,0,3,0,12,841,101,80,110,6,1134,73,3,18,14,231,334,3820,438,310,1418,275,6261
119031370,21,1713,0,15,11,94,6,130,4092,64,93,50,24,4329,75,3,4,18,0,105,25,0,4,5,0,36,506,142,122,831,36,1635,394,3,35,0,0,442,21,3,0,10,0,34,48,8,4,73,0,137,611,91,63,310,4,1074,22,5,0,0,0,27,231,10,8,9,0,258,84,53,27,349,3,520,306,78,39,175,0,604,70,4,0,4,0,73,470,98,50,98,5,716,145,19,16,54,0,230,55,18,9,31,0,114,106,20,12,3,3,137,32,0,9,6,0,54,27,8,0,12,0,43,40,0,7,0,0,50,49,13,0,0,0,65,71,31,17,198,6,317,32,0,0,8,0,40,30,5,0,3,0,36,84,5,3,4,0,96,17,0,0,0,0,21,302,6,10,10,0,333,10,3,0,7,0,21,2222,134,141,160,19,2678,138,8,5,14,611,770,9436,688,529,2423,721,13791
119031371,12,2831,0,9,5,77,0,87,2298,72,100,70,15,2553,291,26,29,123,4,478,39,5,8,20,0,74,557,306,247,1836,14,2960,179,9,27,3,0,218,24,7,0,24,0,59,94,23,29,152,0,302,520,84,35,326,3,967,30,7,4,13,0,52,162,9,17,8,0,195,143,81,68,838,0,1139,330,87,39,262,0,708,54,0,7,0,0,65,191,49,26,102,0,374,239,29,21,61,0,355,47,17,10,47,0,115,49,3,0,3,0,57,26,13,11,9,0,61,38,5,0,22,0,68,13,4,0,7,0,26,14,0,0,3,0,19,123,65,44,614,5,856,40,4,5,5,0,49,41,6,8,6,0,52,55,7,3,15,0,80,18,0,0,3,0,20,92,0,19,10,0,111,26,16,6,30,0,78,943,168,132,206,5,1455,36,0,5,25,306,374,6049,909,705,4572,358,12594
119031372,69,4834,4,23,9,144,8,188,2334,47,60,48,8,2500,172,24,16,77,0,293,72,13,14,37,4,139,805,539,305,3053,40,4745,200,4,32,11,0,247,34,9,3,26,0,74,92,42,12,225,0,372,853,182,97,597,13,1742,46,7,0,19,0,77,238,20,13,12,0,287,184,130,76,1246,11,1653,458,151,66,412,4,1087,70,0,7,3,0,79,606,118,51,216,5,989,499,83,49,182,3,810,97,32,10,100,0,231,115,32,20,6,0,179,56,39,10,27,0,134,80,15,7,19,0,125,57,3,9,9,0,74,49,3,8,0,0,60,175,120,72,863,11,1245,70,8,8,14,0,102,20,18,8,4,0,54,92,8,9,12,0,120,28,6,5,0,0,47,147,9,28,5,0,189,23,9,3,42,0,77,2123,278,216,385,19,3011,81,28,9,49,873,1042,8942,1646,1002,7588,1043,20220
119031373,20,1232,3,5,7,72,0,85,3729,14,46,34,24,3851,45,9,6,6,4,66,15,0,4,10,0,31,399,104,102,588,22,1225,407,16,14,7,0,446,27,10,3,11,0,48,47,14,9,60,0,129,181,38,14,61,0,290,26,3,0,4,0,25,251,5,3,0,0,257,67,30,10,234,5,340,159,41,12,83,3,306,75,0,3,0,0,79,444,75,27,42,15,595,122,15,4,13,0,154,25,7,3,12,0,44,156,14,12,8,0,191,33,8,6,4,3,51,23,0,3,3,0,31,23,0,0,0,0,24,78,0,0,3,0,76,64,15,16,160,4,264,43,6,0,0,0,47,7,0,0,0,0,7,82,0,0,5,0,91,6,0,0,0,0,7,344,0,10,6,0,360,8,3,0,3,0,13,2188,89,72,52,14,2420,130,15,0,20,682,849,8506,431,321,1560,781,11606
119031374,31,2881,8,18,10,108,0,143,7335,55,137,69,38,7630,285,22,23,86,0,426,38,15,7,15,0,75,953,304,210,1724,18,3213,314,4,32,14,0,362,42,9,10,22,0,84,121,24,21,137,3,305,1398,244,116,907,21,2690,36,6,4,14,3,59,358,19,13,13,0,400,169,91,62,715,0,1036,503,139,56,399,7,1104,63,0,7,0,0,72,678,166,103,190,9,1146,429,56,41,102,0,622,78,35,16,51,0,187,81,15,9,3,3,115,64,19,9,8,0,106,57,17,3,19,0,93,76,3,5,7,0,97,29,8,5,0,0,38,137,57,48,467,7,722,89,14,3,21,0,123,33,13,7,10,0,56,110,7,13,12,0,141,37,0,0,0,0,37,239,4,25,8,3,272,12,4,0,16,0,42,4149,218,184,293,22,4875,218,16,7,49,1024,1316,16839,1283,930,5022,1179,25259
119031664,7,551,0,0,3,19,0,30,5690,26,76,16,45,5846,43,0,0,6,0,49,6,0,0,0,0,8,467,48,38,248,8,809,295,0,4,0,0,299,13,5,0,6,0,15,17,9,8,23,0,51,113,16,9,34,0,171,4,0,6,0,0,15,254,0,9,0,0,260,27,14,6,84,0,137,84,17,4,32,5,138,95,0,0,0,0,95,96,26,20,19,0,154,138,16,0,13,0,164,8,0,0,3,0,13,48,0,0,3,4,53,11,0,0,0,0,17,11,3,0,3,0,20,16,0,0,0,0,23,21,0,3,0,0,23,23,20,9,61,0,108,34,0,0,0,0,40,4,0,0,0,0,4,36,0,0,0,0,36,4,0,0,0,0,5,114,0,8,3,0,132,0,0,0,0,0,4,3367,23,41,28,9,3472,125,0,0,5,521,650,10524,186,212,540,585,12046
119031665,10,989,0,5,3,32,0,40,5490,35,72,44,38,5675,98,7,3,5,0,114,13,5,5,3,0,26,408,88,71,485,16,1061,198,9,29,4,0,237,9,3,0,3,0,22,32,7,5,57,0,99,424,43,20,151,5,639,15,0,0,0,0,15,202,11,0,0,0,213,32,28,10,210,3,285,210,34,11,80,3,338,74,0,0,0,0,77,352,72,25,73,0,528,367,25,17,63,4,473,49,14,3,10,0,75,74,9,5,3,0,91,23,4,6,0,0,36,18,0,0,0,0,17,29,0,0,0,0,27,31,0,4,0,0,40,57,14,25,122,0,207,46,4,3,13,0,64,9,5,0,0,0,7,43,3,0,8,0,59,3,4,0,0,0,5,94,0,3,4,0,103,5,3,0,0,0,12,1542,79,51,94,7,1770,102,3,9,12,542,671,9398,427,308,1351,624,12109
119031666,37,3475,3,7,0,102,0,114,2359,56,69,68,14,2559,180,14,22,79,0,290,32,7,15,26,0,76,730,397,259,2201,10,3595,271,4,32,8,0,311,35,4,0,25,0,71,97,28,11,197,3,338,371,76,34,252,8,745,37,6,6,6,0,50,220,13,17,3,0,247,190,101,69,829,8,1201,250,95,58,260,0,653,32,3,4,5,0,41,185,30,10,81,4,311,453,40,32,115,3,639,45,14,8,28,0,94,74,8,9,0,0,86,52,19,17,6,0,99,66,5,4,20,0,98,44,0,0,12,0,63,22,0,0,0,0,21,166,86,51,655,0,961,42,6,0,4,0,54,41,9,3,3,0,59,81,8,14,16,0,111,20,0,0,9,0,28,77,4,3,0,0,87,38,19,0,27,0,80,1796,134,183,204,4,2325,69,6,8,36,487,610,7139,1003,785,5207,572,14715
119031667,6,1138,4,6,5,49,0,60,2213,34,33,18,5,2313,82,13,4,26,0,127,12,3,0,21,0,32,393,130,103,707,10,1351,343,10,29,8,0,381,19,0,5,15,0,39,49,12,4,56,0,121,253,42,28,115,0,434,20,0,0,4,0,22,250,13,4,0,0,267,82,42,26,301,4,461,179,45,39,84,0,345,40,0,5,0,0,49,147,20,22,16,0,203,162,8,9,22,0,209,14,3,8,11,0,41,47,11,7,4,0,73,37,6,4,6,0,53,18,4,3,11,0,39,35,3,0,0,0,44,21,3,0,0,0,31,71,41,18,186,0,309,36,4,5,0,0,40,16,0,3,0,0,22,84,3,4,0,0,93,8,0,0,0,0,7,85,8,0,0,0,97,9,4,0,3,0,17,2263,90,90,56,8,2499,106,6,3,13,558,692,6500,461,364,1607,602,9528
119041377,16,1821,3,9,7,100,0,112,2404,40,94,41,9,2594,85,20,8,26,0,135,27,5,5,7,0,44,447,165,175,872,5,1672,220,13,26,0,4,271,24,7,5,8,0,43,70,16,4,69,0,161,1504,189,103,754,3,2553,31,4,6,15,0,51,141,9,14,0,0,160,124,58,36,376,0,591,459,105,54,252,9,874,48,0,5,0,0,51,525,104,58,154,0,834,145,16,11,29,0,199,47,16,6,40,0,116,81,13,5,4,0,103,45,4,6,3,0,60,43,3,11,7,3,64,42,0,7,6,0,52,14,0,8,0,0,26,107,45,33,235,0,423,30,0,9,9,0,48,3,0,4,4,0,10,89,0,5,10,0,99,21,0,0,0,0,21,296,7,18,5,0,321,13,3,4,14,0,34,1592,148,154,218,7,2121,94,9,4,18,412,546,7991,825,676,3012,474,12973
119041378,6,1302,3,3,6,48,0,62,2005,19,34,30,14,2103,58,9,9,9,0,81,23,7,11,22,0,63,548,146,114,603,24,1425,629,11,35,0,0,681,33,0,7,10,0,54,73,6,10,58,0,152,625,83,48,253,3,1018,26,6,0,0,0,34,884,6,6,0,0,895,130,47,20,281,4,488,260,54,20,108,4,447,83,0,5,0,0,87,144,26,13,48,7,236,219,18,15,23,3,278,51,19,6,26,3,111,39,8,5,0,0,55,26,4,4,5,0,47,80,8,0,7,0,90,100,5,9,0,0,116,34,4,5,0,0,42,82,40,22,194,4,334,136,9,8,6,0,164,17,5,0,0,0,21,148,3,8,4,0,167,28,3,0,0,0,30,146,0,4,5,0,164,7,9,3,13,0,32,3533,117,105,95,17,3858,153,3,3,24,867,1047,9448,522,433,1704,946,13051
119041379,20,2072,5,6,7,88,0,112,3047,39,71,20,6,3183,163,27,5,32,0,219,24,10,5,9,0,45,568,205,188,979,8,1950,479,4,28,5,5,526,51,8,6,14,0,78,79,19,14,77,0,192,1054,141,99,433,8,1739,26,7,4,6,0,46,348,13,5,3,3,376,156,46,42,432,0,686,413,84,47,201,5,758,75,0,11,3,0,82,437,74,57,106,4,677,503,61,29,118,4,708,66,16,15,47,0,137,65,10,7,5,0,92,37,19,8,6,0,71,82,10,7,8,0,108,112,11,0,9,0,137,31,13,0,10,0,48,108,32,22,340,4,508,153,14,16,3,0,189,36,0,0,0,0,35,124,3,0,3,0,136,19,0,3,0,0,30,127,3,7,4,0,143,16,4,8,15,0,44,3225,194,153,180,21,3771,173,10,0,27,695,898,10839,897,710,2987,768,16200
119041380,21,1971,8,17,0,96,0,119,601,14,14,30,0,660,150,25,4,44,0,215,33,15,3,14,0,67,552,190,131,963,20,1853,156,9,22,5,0,194,72,3,6,3,4,90,102,24,4,87,5,220,1713,208,132,627,18,2707,35,3,5,4,0,52,195,7,0,0,0,207,177,71,31,454,10,742,489,95,28,202,0,817,25,0,0,0,0,24,427,82,42,92,3,645,357,53,25,70,0,504,118,31,11,51,5,214,90,6,9,0,0,113,57,10,6,3,0,75,84,4,4,19,0,107,112,12,7,5,4,129,18,3,0,0,0,21,120,41,23,270,3,458,240,19,11,15,0,284,24,3,7,6,0,30,233,13,10,9,0,266,13,0,0,0,0,17,147,0,6,4,0,155,9,3,4,16,0,31,2824,221,163,203,23,3429,172,10,5,32,764,989,8439,953,577,3059,872,13896
119041381,21,2064,9,21,13,74,0,117,2343,30,51,23,11,2455,102,5,13,22,3,149,31,7,10,13,0,55,833,198,155,884,24,2091,693,14,37,3,4,745,47,12,3,12,0,76,122,8,16,86,3,240,566,91,47,181,13,900,35,12,0,4,0,46,622,9,4,0,0,638,190,80,39,418,3,725,489,62,33,147,11,742,72,0,0,0,0,72,701,115,46,98,5,964,1147,78,41,117,0,1385,82,9,11,36,0,144,97,17,6,3,0,127,38,12,11,10,4,77,87,8,6,8,0,114,165,4,13,16,0,198,34,6,10,0,4,59,129,41,37,259,3,469,167,13,0,7,0,198,32,0,7,4,0,38,191,4,4,16,0,221,15,0,4,0,0,21,326,9,7,4,0,351,14,4,0,12,0,29,6326,155,193,144,38,6858,320,14,12,45,1008,1399,14695,869,655,2492,1150,19853
