SA2_MAINCODE_2016,C11_2500_2999_R650m,C11_2500_2999_R_NS,C11_2500_2999_R_Tot,C11_3000_3999_R0_74,C11_3000_3999_R75_99,C11_3000_3999_R100_149,C11_3000_3999_R150_199,C11_3000_3999_R200_224,C11_3000_3999_R225_274,C11_3000_3999_R275_349,C11_3000_3999_R350_449,C11_3000_3999_R450_549,C11_3000_3999_R550_649,C11_3000_3999_R650mo,C11_3000_3999_R_NS,C11_3000_3999_R_Tot,C11_4000m_R0_74,C11_4000m_R75_99,C11_4000m_R100_149,C11_4000m_R150_199,C11_4000m_R200_224,C11_4000m_R225_274,C11_4000m_R275_349,C11_4000m_R350_449,C11_4000m_R450_549,C11_4000m_R550_649,C11_4000m_R650m,C11_4000m_R_NS,C11_4000m_R_Tot,C11_PI_S_R0_74,C11_PI_S_R75_99,C11_PI_S_R100_149,C11_PI_S_R150_199,C11_PI_S_R200_224,C11_PI_S_R225_274,C11_PI_S_R275_349,C11_PI_S_R350_449,C11_PI_S_R450_549,C11_PI_S_R550_649,C11_PI_S_R650m,C11_PI_S_R_NS,C11_PI_S_R_Tot,C11_AI_NS_R0_74,C11_AI_NS_R75_99,C11_AI_NS_R100_149,C11_AI_NS_R150_199,C11_AI_NS_R200_224,C11_AI_NS_R225_274,C11_AI_NS_R275_349,C11_AI_NS_R350_449,C11_AI_NS_R450_549,C11_AI_NS_R550_649,C11_AI_NS_R650m,C11_AI_NS_R_NS,C11_AI_NS_R_Tot,C11_Tot_R0_74,C11_Tot_R75_99,C11_Tot_R100_149,C11_Tot_R150_199,C11_Tot_R200_224,C11_Tot_R225_274,C11_Tot_R275_349,C11_Tot_R350_449,C11_Tot_R450_549,C11_Tot_R550_649,C11_Tot_R650m,C11_Tot_R_NS,C11_Tot_R_Tot,C16_N_inc_R0_74,C16_N_inc_R75_99,C16_Ne_Ni_inc_R100_149,C16_Ne_Ni_inc_R150_199,C16_Ne_Ni_inc_R200_224,C16_Ne_Ni_inc_R225_274,C16_Ne_Ni_inc_R275_349,C16_Ne_Ni_inc_R350_449,C16_Ne_Ni_inc_R450_549,C16_Ne_Ni_inc_R550_649,C16_Ne_Ni_inc_R650m,C16_Ne_Nil_inc_R_NS,C16_N_inc_R_Tot,C16_1_149_R0_74,C16_1_149_R75_99,C16_1_149_R100_149,C16_1_149_R150_149,C16_1_149_R200_224,C16_1_149_R225_274,C16_1_149_R275_349,C16_1_149_R350_449,C16_1_149_R450_549,C16_1_149_R550_649,C16_1_149_R650m,C16_1_149_R_NS,C16_1_149_R_Tot,C16_150_299_R0_74,C16_150_299_R75_99,C16_150_299_R100_149,C16_150_299_R150_199,C16_150_299_R150_224,C16_150_299_R225_274,C16_150_299_R275_349,C16_150_299_R350_449,C16_150_299_R450_549,C16_150_299_R550_649,C16_150_299_R650m,C16_150_299_R_NS,C16_150_299_R_Tot,C16_300_399_R0_74,C16_300_399_R75_99,C16_300_399_R100_149,C16_300_399_R150_199,C16_300_399_R200_224,C16_300_399_R225_274,C16_300_399_R275_349,C16_300_399_R350_449,C16_300_399_R450_549,C16_300_399_R550_649,C16_300_399_R650m,C16_300_399_R_NS,C16_300_399_R_Tot,C16_400_499_R0_74,C16_400_499_R75_99,C16_400_499_R100_149,C16_400_499_R150_199,C16_400_499_R200_224,C16_400_499_R225_274,C16_400_499_R275_349,C16_400_499_R350_449,C16_400_499_R450_549,C16_400_499_R550_649,C16_400_499_R650m,C16_400_499_R_NS,C16_400_499_R_Tot,C16_500_649_R0_74,C16_500_649_R75_99,C16_500_649_R100_149,C16_500_649_R150_199,C16_500_649_R200_224,C16_500_649_R225_274,C16_500_649_R275_349,C16_500_649_R350_449,C16_500_649_R450_549,C16_500_649_R550_649,C16_500_649_R650m,C16_500_649_R_NS,C16_500_649_R_Tot,C16_650_799_R0_74,C16_650_799_R75_99,C16_650_799_R100_149,C16_650_799_R150_199,C16_650_799_R200_224,C16_650_799_R225_274,C16_650_799_R275_349,C16_650_799_R350_449,C16_650_799_R450_549,C16_650_799_R550_649,C16_650_799_R650m,C16_650_799_R_NS,C16_650_799_R_Tot,C16_800_999_R0_74,C16_800_999_R75_99,C16_800_999_R100_149,C16_800_999_R150_199,C16_800_999_R200_224,C16_800_999_R225_274,C16_800_999_R275_349,C16_800_999_R350_449,C16_800_999_R450_549,C16_800_999_R550_649,C16_800_999_R650m,C16_800_999_R_NS,C16_800_999_R_Tot,C16_1000_1249_R0_74,C16_1000_1249_R75_99,C16_1000_1249_R100_149,C16_1000_1249_R150_199,C16_1000_1249_R200_224,C16_1000_1249_R225_274,C16_1000_1249_R275_349,C16_1000_1249_R350_449,C16_1000_1249_R450_549,C16_1000_1249_R550_649,C16_1000_1249_R650m,C16_1000_1249_R_NS,C16_1000_1249_R_Tot,C16_1250_1499_R0_74,C16_1250_1499_R75_99,C16_1250_1499_R100_149,C16_1250_1499_R150_199,C16_1250_1499_R200_224,C16_1250_1499_R225_274,C16_1250_1499_R275_349,C16_1250_1499_R350_449,C16_1250_1499_R450_549,C16_1250_1499_R550_649,C16_1250_1499_R650m,C16_1250_1499_R_NS,C16_1250_1499_R_Tot,C16_1500_1999_R0_74,C16_1500_1999_R75_99
123011433,0,3,45,0,0,0,0,0,0,3,11,6,0,3,0,27,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,0,0,12,7,7,6,3,0,0,42,0,0,0,0,0,0,0,0,0,0,0,5,14,33,69,23,31,31,60,127,196,58,19,15,32,686,0,0,0,0,0,0,3,0,3,0,0,0,11,3,0,0,0,0,0,3,3,0,0,0,0,9,6,0,4,0,0,0,0,0,0,0,0,0,10,3,0,26,0,0,0,0,4,0,0,0,0,46,3,3,22,0,4,6,3,3,0,0,0,0,47,4,0,9,4,0,0,3,8,3,0,0,0,33,3,0,3,4,0,3,8,24,0,0,0,3,52,0,0,6,0,0,0,6,22,9,0,0,0,57,3,0,0,0,0,0,14,19,12,3,0,0,59,0,0,0,0,0,0,7,25,18,3,0,0,49,3,0
123011434,0,0,69,0,0,0,0,0,0,3,15,15,16,0,0,45,0,0,0,0,0,0,0,4,13,7,0,0,26,0,0,0,0,0,4,21,12,25,7,0,6,83,0,3,0,3,0,0,3,3,0,0,0,6,20,41,49,33,36,22,68,159,241,211,63,9,31,961,0,0,3,0,0,3,0,0,7,3,0,3,19,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,4,0,0,0,4,3,0,0,0,29,3,0,10,0,0,3,4,3,0,0,0,0,30,3,0,21,3,0,0,5,10,6,0,0,3,59,0,3,3,0,0,3,5,9,11,5,0,0,53,0,0,4,9,0,5,8,31,16,6,3,0,83,0,0,4,3,3,8,11,27,18,3,0,4,74,0,0,0,0,0,9,4,33,36,7,0,0,97,3,0,0,0,0,3,12,30,36,8,0,3,97,0,0
123011435,0,3,97,0,0,0,3,0,0,6,29,25,3,0,4,69,0,0,0,0,0,0,4,0,7,0,0,0,17,3,0,4,3,0,5,22,24,32,4,3,3,103,0,0,0,0,0,0,4,3,3,0,0,4,20,24,7,28,27,25,58,267,591,258,24,15,30,1344,0,0,0,0,0,0,0,8,6,3,0,4,20,0,0,0,0,0,0,0,0,3,0,0,0,10,0,0,4,4,0,0,0,10,3,0,0,0,24,0,0,3,0,3,0,4,6,3,0,0,0,30,0,0,5,3,4,0,5,17,16,3,0,0,53,0,0,0,4,3,9,10,23,12,3,0,8,68,3,0,3,5,3,0,3,37,29,6,0,3,91,3,0,0,3,6,6,12,46,29,7,0,3,110,5,0,0,4,3,3,13,74,55,11,0,3,164,5,0,0,3,3,0,3,58,76,10,0,4,160,3,0
123021436,0,3,68,0,0,0,0,0,3,9,3,3,0,0,0,19,0,0,0,0,0,0,0,4,0,0,0,0,10,3,7,19,25,10,29,48,17,4,0,0,11,177,3,11,6,7,4,7,7,4,0,0,0,34,87,93,231,317,271,133,350,541,267,29,3,5,117,2368,7,0,6,0,4,0,3,7,3,0,0,5,48,0,4,0,4,0,0,3,0,0,0,0,3,19,20,7,23,10,3,0,4,8,0,0,0,9,89,3,8,62,18,6,3,7,6,0,0,0,9,111,11,0,89,24,10,19,12,21,4,0,0,6,191,9,6,19,31,9,12,25,52,9,0,0,5,170,6,3,30,56,22,31,40,59,3,0,0,3,250,3,0,12,22,21,11,42,70,7,0,0,5,197,0,0,4,18,17,14,45,76,19,3,0,5,199,3,0,3,10,3,10,43,98,25,0,3,6,195,4,0
123021437,0,0,72,0,0,0,0,0,0,7,8,14,0,0,0,30,0,0,0,0,0,4,0,8,5,0,0,0,11,3,3,4,4,3,21,40,29,9,3,4,3,128,11,3,3,0,0,3,4,4,0,0,3,8,44,70,116,84,135,136,292,435,365,110,9,18,68,1842,3,0,3,0,0,4,3,17,4,3,0,3,44,3,4,0,0,0,3,3,0,0,0,0,3,20,8,6,9,6,4,0,5,3,0,3,0,3,54,6,4,43,20,12,4,17,16,8,0,0,6,139,5,3,44,26,8,12,28,27,3,3,0,8,161,3,0,12,14,7,18,50,37,11,0,0,3,149,3,3,11,11,12,14,44,54,11,3,0,3,176,0,0,3,11,10,14,53,76,11,3,0,0,184,0,0,0,5,3,16,56,123,31,4,0,3,244,0,0,3,0,3,11,42,131,21,9,0,3,234,3,0
123021438,0,0,50,3,0,0,3,6,3,9,10,4,0,0,3,42,0,0,0,0,0,3,3,0,0,0,0,0,9,3,3,15,23,14,12,29,30,3,3,0,15,147,4,10,11,6,3,0,9,0,0,0,0,18,58,82,100,211,316,96,159,409,265,29,8,5,83,1755,3,0,3,3,0,0,0,4,0,0,0,4,19,0,0,0,3,0,0,0,0,0,0,0,0,6,10,10,13,7,4,3,4,3,0,0,0,3,58,5,3,25,12,4,5,4,5,0,0,0,3,70,0,3,31,28,9,6,10,23,0,0,0,4,109,5,3,16,17,16,7,16,27,3,0,0,0,115,0,0,11,24,22,24,20,36,9,0,0,3,158,5,0,9,4,18,9,26,57,14,0,0,3,152,0,0,3,9,11,18,28,79,14,5,0,3,166,3,0,0,7,10,18,10,69,15,0,0,0,136,0,0
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,0,0,46,0,0,0,0,0,4,11,9,6,0,0,0,34,3,0,0,0,0,0,0,0,3,0,0,0,15,0,0,10,3,4,23,28,24,6,0,0,4,98,3,3,0,0,3,7,9,3,0,0,0,5,43,72,68,92,86,71,222,445,289,66,11,14,50,1475,4,0,0,0,0,0,0,10,3,0,0,0,25,21,0,3,0,0,0,0,3,0,0,0,3,34,4,6,10,5,0,0,8,12,4,0,0,6,49,3,0,22,12,0,3,3,17,3,0,0,0,68,7,0,29,18,6,3,16,26,10,0,0,3,116,5,0,4,9,4,10,14,27,4,0,0,3,88,3,0,9,20,9,5,26,48,11,3,0,0,131,7,0,3,9,3,5,34,68,23,0,0,3,158,6,0,3,4,0,11,41,85,19,6,0,0,182,3,0,0,0,3,11,53,72,27,3,3,3,183,4,0
123021441,0,0,39,0,0,0,0,0,3,8,9,0,0,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,4,0,3,0,0,6,13,33,12,4,0,0,9,80,0,3,7,3,5,0,3,0,0,0,0,8,34,65,96,115,101,99,256,420,242,21,0,6,46,1469,0,0,0,3,7,5,3,6,0,0,0,3,23,0,3,0,4,0,0,0,3,0,0,0,0,13,9,10,14,3,3,3,5,10,0,0,0,0,48,9,0,44,8,0,7,3,8,3,0,0,3,88,6,4,34,25,5,12,27,15,0,0,0,0,122,3,0,5,9,3,5,24,33,3,0,0,6,92,5,0,3,11,13,14,44,41,4,0,0,4,133,0,0,4,3,6,17,55,53,3,0,0,3,148,0,0,3,3,3,8,59,86,14,0,0,0,183,3,0,0,4,3,6,42,72,16,0,0,3,149,4,0
123021442,0,3,60,0,0,0,0,4,7,3,7,0,0,0,0,25,0,0,0,0,0,0,3,3,0,0,0,0,12,10,7,15,20,11,15,58,27,7,0,0,6,182,5,14,7,10,0,8,11,6,0,3,0,15,71,140,234,294,235,130,342,619,223,35,9,6,107,2365,0,0,7,0,0,0,5,7,3,0,0,0,35,0,3,3,9,0,0,0,0,0,0,0,0,19,17,14,30,11,10,3,6,10,0,0,0,3,101,9,3,62,15,8,3,3,16,5,0,0,7,128,10,7,89,32,14,7,25,27,6,3,0,6,230,3,3,32,29,10,8,30,30,5,0,3,4,172,0,0,16,56,26,23,37,47,12,0,0,9,231,6,0,22,17,24,13,53,65,17,0,0,5,218,4,0,6,17,15,20,76,111,16,4,0,4,277,4,0,6,9,3,13,46,97,31,7,3,0,224,3,0
123021443,0,3,47,0,0,0,0,0,0,5,7,3,0,0,0,18,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,14,10,14,21,35,18,3,0,0,11,125,3,11,0,0,7,6,4,3,0,0,4,10,37,67,117,116,113,116,250,404,247,30,3,11,49,1526,0,0,7,0,0,0,0,7,0,0,0,6,28,6,3,4,0,0,0,0,0,0,0,0,0,15,7,3,18,7,3,7,0,8,3,0,0,7,61,12,3,56,12,8,3,11,14,0,0,0,3,123,10,3,59,18,13,13,12,11,3,0,0,9,145,0,0,16,6,3,8,21,31,0,0,0,0,104,0,3,13,38,14,6,25,47,8,0,0,5,160,3,0,6,3,11,9,36,58,15,0,0,6,150,4,0,4,5,4,13,45,78,17,7,0,3,181,3,0,0,4,4,10,25,86,17,3,0,4,159,5,0
123021444,0,3,48,0,0,5,0,0,0,4,4,11,4,3,0,31,0,0,0,0,0,4,0,0,0,0,0,0,5,3,3,15,16,15,20,38,24,10,0,0,7,150,4,4,6,0,3,10,7,0,0,0,0,22,51,66,108,176,115,124,239,481,217,47,14,10,75,1682,3,0,5,0,0,0,0,9,3,0,0,7,25,6,0,5,0,0,0,3,0,0,0,0,0,14,11,6,18,0,0,4,3,12,0,0,0,6,58,4,0,31,14,7,3,7,13,0,0,0,10,82,3,4,53,23,3,6,22,26,0,0,0,3,155,0,0,24,25,6,13,20,28,0,0,0,7,118,3,0,14,38,18,6,29,56,4,0,0,7,197,4,0,6,11,15,17,30,77,12,0,0,9,181,8,0,10,6,9,10,43,98,15,0,0,0,199,3,0,0,6,3,12,29,90,14,0,0,3,157,5,0
123031445,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,4,7,27,0,14,19,11,44,40,49,12,5,7,19,246,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,15,0,0,3,4,4,0,0,0,0,0,0,0,19,0,0,0,0,3,0,0,4,0,0,0,0,16,0,0,0,0,0,5,4,13,0,0,0,0,23,0,0,0,3,0,0,3,7,4,0,0,0,17,0,0,0,0,0,0,5,13,3,3,0,0,23,0,0,0,0,0,0,0,6,7,3,0,0,21,3,0
123031446,3,0,24,3,0,3,0,0,3,0,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,3,0,5,3,22,0,0,0,0,0,0,3,0,0,0,0,7,10,50,3,22,34,31,42,50,40,22,9,8,21,335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,0,0,0,8,0,3,0,3,0,0,3,0,0,0,0,0,16,0,0,0,0,0,0,4,3,3,0,0,0,13,0,0,3,0,4,6,3,8,4,0,0,0,28,3,0,0,0,0,0,8,4,3,0,0,4,21,3,0,0,0,0,3,0,11,5,3,0,0,25,3,0,3,0,4,0,3,3,6,3,0,0,33,9,0
123031447,0,0,36,3,0,0,0,0,4,7,3,3,0,0,0,24,3,0,0,0,0,0,0,5,0,0,0,0,8,8,0,3,4,9,4,15,17,7,3,0,3,74,0,0,0,3,6,3,6,0,0,0,0,10,32,84,13,60,103,87,216,290,154,47,7,9,50,1134,0,0,0,3,0,0,3,0,0,0,0,5,17,0,0,0,0,0,0,0,3,0,0,0,0,3,3,5,4,3,0,3,0,4,0,0,0,3,27,3,0,0,22,3,4,5,3,3,0,0,0,48,6,5,4,26,9,8,4,13,5,0,0,3,80,5,0,0,16,4,5,19,15,7,0,0,5,73,8,0,3,5,7,4,24,29,7,0,0,0,93,4,0,0,7,7,3,29,45,15,3,0,4,114,6,0,0,4,4,6,17,57,10,0,0,0,117,7,0,0,0,3,7,20,47,18,0,0,3,99,7,0
123031448,0,0,14,3,0,0,0,3,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,3,3,4,3,9,3,0,8,3,39,0,0,0,3,0,0,0,0,0,0,0,3,8,59,0,19,21,21,41,61,66,24,13,19,13,360,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,3,3,0,3,3,0,0,0,0,0,11,5,0,0,6,0,3,3,0,3,0,0,0,28,0,0,0,0,3,0,3,3,0,0,0,0,9,3,0,3,3,0,0,0,6,3,0,0,3,20,4,0,0,3,0,5,6,3,3,0,0,4,21,4,0,0,0,0,3,3,13,3,0,3,0,39,3,0,0,0,0,4,7,3,10,0,3,4,35,4,0
124011449,0,0,20,0,0,0,0,0,3,3,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,7,3,5,3,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,3,7,24,0,33,62,71,137,112,46,8,0,12,16,524,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,0,14,3,0,7,3,4,0,3,3,0,0,0,0,26,3,0,3,11,3,6,8,12,0,0,0,0,49,0,0,0,6,6,10,31,5,0,0,0,0,67,0,0,0,0,3,11,19,16,4,0,0,0,56,3,0,0,4,3,10,25,12,9,0,0,0,64,3,0,0,0,3,7,21,18,4,0,0,0,62,0,0,0,0,0,3,15,10,3,0,0,3,34,4,0
124011450,3,0,76,4,0,0,0,4,0,10,14,9,10,0,0,43,0,0,0,0,0,0,3,0,7,0,0,0,17,0,0,0,3,5,10,12,19,8,3,0,0,68,0,0,3,0,0,0,3,0,0,0,0,0,14,44,15,39,60,46,118,296,229,73,26,11,30,987,0,0,0,0,0,0,0,6,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,4,4,0,0,4,0,0,0,0,0,22,3,0,3,7,3,0,0,3,0,0,0,0,18,3,0,5,6,0,9,6,6,3,0,0,4,46,0,0,0,7,6,3,3,11,7,0,0,3,43,0,0,0,0,0,8,5,13,5,0,0,0,49,4,0,0,4,7,4,10,27,11,0,0,0,64,3,0,3,0,0,3,19,34,15,0,0,0,78,0,0,0,3,0,3,17,37,16,5,0,4,81,3,0
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,3,3,48,0,0,0,0,0,0,3,7,0,0,0,0,15,0,0,0,0,0,0,0,3,0,0,4,0,9,3,0,7,7,8,17,27,8,5,0,3,4,85,7,0,3,10,4,4,8,3,0,0,0,6,38,81,42,146,203,159,328,359,148,33,7,20,51,1573,7,0,0,4,0,0,3,11,0,0,0,0,30,0,0,0,3,3,0,0,0,0,0,0,4,13,5,7,4,13,5,12,7,3,0,0,0,3,60,5,0,9,34,3,18,9,4,3,0,0,3,99,4,0,26,50,19,30,33,18,6,0,0,0,188,9,0,4,20,17,33,41,31,10,3,0,4,163,4,0,4,9,3,31,43,43,3,3,0,5,154,3,0,0,11,8,22,40,55,10,3,0,3,146,4,0,0,3,3,8,44,52,9,4,0,6,136,3,0,3,3,5,12,19,59,11,5,0,0,125,3,0
124011453,0,0,24,0,0,0,0,0,0,0,6,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,10,11,11,0,0,0,3,37,0,0,0,4,3,0,0,0,0,0,0,4,8,28,4,30,62,60,134,220,95,14,0,0,27,675,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,4,3,0,0,0,0,10,7,0,0,6,4,4,3,3,0,0,0,0,29,3,0,0,18,3,6,8,8,0,0,0,0,55,3,0,0,3,7,11,15,16,4,0,0,0,58,4,0,0,3,3,3,17,15,0,0,0,0,53,0,0,0,0,0,12,23,22,0,0,0,3,61,0,0,0,3,0,0,13,35,0,0,0,3,65,0,0,0,3,0,6,17,32,7,0,3,0,74,0,0
124011454,0,3,66,3,0,0,0,0,7,9,15,8,0,0,0,38,0,0,0,0,0,0,0,0,3,0,0,0,6,7,0,0,3,0,6,32,28,7,4,0,0,89,3,0,0,3,3,0,6,0,0,0,0,7,26,47,6,44,46,80,177,395,263,74,10,9,41,1194,0,0,0,0,0,0,0,5,4,0,0,0,14,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,0,4,0,3,3,0,0,0,0,0,18,0,0,0,5,3,3,4,7,0,0,0,0,29,3,0,4,8,7,12,11,12,0,0,0,0,66,0,0,8,5,4,12,14,21,0,0,0,0,67,9,5,0,3,6,17,26,35,6,0,0,3,103,0,0,0,4,3,11,22,30,4,0,0,5,80,3,0,3,0,0,5,13,56,14,3,0,3,113,3,0,3,3,3,4,13,51,24,3,0,4,114,3,0
124011455,0,0,18,0,0,0,0,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,4,9,3,0,0,0,0,24,0,0,0,0,3,0,0,0,0,0,0,3,4,24,0,12,36,28,74,157,95,25,3,3,16,480,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,3,0,0,3,3,0,0,0,0,17,0,0,0,3,0,0,7,7,0,0,0,0,20,8,0,0,3,7,4,4,4,0,0,0,0,28,0,0,3,3,0,3,8,10,0,0,0,0,29,6,0,0,3,3,3,7,16,0,0,0,3,46,3,0,0,0,0,0,11,17,4,0,0,0,44,4,0,0,0,3,3,22,23,8,0,0,0,58,0,0,0,0,0,0,3,13,10,3,0,0,33,6,0
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,33,0,0,0,0,0,0,7,7,0,0,0,0,20,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,0,3,0,13,28,23,0,0,0,3,75,4,0,0,3,0,0,3,5,0,0,0,6,25,30,17,27,40,46,126,353,225,17,5,3,29,931,0,0,0,0,0,0,3,5,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,0,3,3,0,4,4,0,0,0,4,0,0,0,0,14,0,0,10,8,3,0,0,11,0,0,0,0,32,3,0,3,5,0,11,10,22,3,0,0,0,62,0,0,4,3,4,6,14,38,0,0,0,3,73,3,0,3,7,4,4,12,30,4,3,0,0,81,0,0,0,0,3,8,23,45,8,4,0,0,88,4,0,0,0,4,7,28,59,13,0,0,0,132,5,0,0,4,4,3,27,77,22,0,0,0,145,0,0
124031458,0,0,43,3,0,0,0,0,0,10,13,10,3,0,0,41,0,0,0,0,0,3,0,4,3,0,0,0,14,4,3,9,11,11,8,21,13,4,3,4,8,98,0,5,4,0,0,0,3,5,0,0,0,6,26,72,60,103,111,121,145,327,214,67,18,11,56,1303,0,3,0,0,0,3,0,10,0,0,3,0,26,3,0,0,0,0,0,0,0,0,0,0,0,7,0,9,15,4,3,0,3,0,4,0,0,3,39,4,3,19,7,6,6,3,4,4,3,0,4,57,6,0,25,19,10,12,10,6,7,0,0,3,96,0,0,7,9,5,3,14,19,18,4,0,0,85,0,0,6,17,16,11,8,43,15,3,0,8,134,0,3,0,3,3,8,19,34,23,9,4,4,112,8,0,8,5,4,15,25,62,35,7,0,5,180,0,0,0,5,0,8,13,76,38,16,0,10,171,4,0
124031459,4,0,45,0,0,0,0,0,3,6,19,7,3,0,0,38,0,0,0,0,0,0,0,4,0,0,0,0,5,3,0,0,3,0,4,17,12,3,0,0,0,49,4,0,0,0,0,0,0,3,0,0,0,3,11,41,39,38,40,22,58,256,229,50,12,9,25,818,0,0,0,0,0,0,4,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,4,0,3,17,0,3,0,0,0,0,0,0,0,31,7,0,7,9,0,3,3,14,0,3,0,0,46,3,0,0,0,0,3,8,9,3,0,0,0,32,0,0,0,0,3,4,3,12,12,4,0,0,44,0,0,6,3,0,4,3,36,9,5,0,0,63,3,0,3,3,3,3,11,33,12,10,0,0,83,3,0,0,0,0,0,11,29,14,3,0,0,60,10,0
124031460,0,4,106,0,0,0,0,0,3,7,28,24,7,3,0,74,0,0,0,0,3,0,3,5,7,4,3,0,21,0,0,0,3,5,0,17,37,20,5,0,3,92,3,0,0,0,0,0,0,3,0,0,0,7,16,26,17,5,30,55,63,321,515,192,44,11,50,1340,0,0,0,0,0,0,0,3,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,3,0,0,0,0,11,3,0,7,3,0,0,3,7,6,0,0,3,25,0,0,4,0,0,3,3,8,5,0,0,0,23,0,0,0,0,0,0,10,18,12,0,0,3,48,3,0,0,6,0,5,4,32,18,0,0,0,66,0,0,0,0,0,0,9,34,20,7,0,4,75,0,0,0,0,0,9,17,56,31,3,0,0,115,0,0,0,0,0,9,15,53,46,4,3,0,129,0,0
