SA2_MAINCODE_2016,C06_M_NatPhy_sci_15_19,C06_M_NatPhy_sci_20_24,C06_M_NatPhy_sci_25_34,C06_M_NatPhy_sci_35_44,C06_M_NatPhy_sci_45_54,C06_M_NatPhy_sci_55_64,C06_M_NatPhy_sci_65_74,C06_M_NatPhy_sci_75_84,C06_M_NatPhy_sci_85_ov,C06_M_NatPhy_sci_Tot,C06_M_InfTec_15_19,C06_M_InfTec_20_24,C06_M_InfTec_25_34,C06_M_InfTec_35_44,C06_M_InfTec_45_54,C06_M_InfTec_55_64,C06_M_InfTec_65_74,C06_M_InfTec_75_84,C06_M_InfTec_85_ov,C06_M_InfTec_Tot,C06_M_EngRT_15_19,C06_M_EngRT_20_24,C06_M_EngRT_25_34,C06_M_EngRT_35_44,C06_M_EngRT_45_54,C06_M_EngRT_55_64,C06_M_EngRT_65_74,C06_M_EngRT_75_84,C06_M_EngRT_85_ov,C06_M_EngRT_Tot,C06_M_ArchBuild_15_19,C06_M_ArchBuild_20_24,C06_M_ArchBuild_25_34,C06_M_ArchBuild_35_44,C06_M_ArchBuild_45_54,C06_M_ArchBuild_55_64,C06_M_ArchBuild_65_74,C06_M_ArchBuild_75_84,C06_M_ArchBuild_85o,C06_M_Arch_building_Tot,C06_M_AgEnv_RS_15_19,C06_M_AgEnv_RS_20_24,C06_M_AgEnv_RS_25_34,C06_M_AgEnv_RS_35_44,C06_M_AgEnv_RS_45_54,C06_M_AgEnv_RS_55_64,C06_M_AgEnv_RS_65_74,C06_M_AgEnv_RS_75_84,C06_M_AgEnv_RS_85_ov,C06_M_AgEnv_RS_Tot,C06_M_Health_15_19,C06_M_Health_20_24,C06_M_Health_25_34,C06_M_Health_35_44,C06_M_Health_45_54,C06_M_Health_55_64,C06_M_Health_65_74,C06_M_Health_75_84,C06_M_Health_85o,C06_M_Healt_To,C06_M_Educ_15_19,C06_M_Educ_20_24,C06_M_Educ_25_34,C06_M_Educ_35_44,C06_M_Educ_45_54,C06_M_Educ_55_64,C06_M_Educ_65_74,C06_M_Educ_75_84,C06_M_Educ_85o,C06_M_Educ_Tot,C06_M_MngtCom_15_19,C06_M_MngtCom_20_24,C06_M_MngtCom_25_34,C06_M_MngtCom_35_44,C06_M_MngtCom_45_54,C06_M_MngtCom_55_64,C06_M_MngtCom_65_74,C06_M_MngtCom_75_84,C06_M_MngtCom_85o,C06_M_MngtCom_Tot,C06_M_Soc_cult_15_19,C06_M_Soc_cult_20_24,C06_M_Soc_cult_25_34,C06_M_Soc_cult_35_44,C06_M_Soc_cult_45_54,C06_M_Soc_cult_55_64,C06_M_Soc_cult_65_74,C06_M_Soc_cult_75_84,C06_M_Soc_cult_85o,C06_M_Soc_cult_Tot,C06_M_Creative_art_15_19,C06_M_Creative_art_20_24,C06_M_Creative_art_25_34,C06_M_Creative_art_35_44,C06_M_Creative_art_45_54,C06_M_Creative_art_55_64,C06_M_Creative_art_65_74,C06_M_Creative_art_75_84,C06_M_Creat_arts_85o,C06_M_Creative_arts_Tot,C06_M_FoodHos_PS_15_19,C06_M_FoodHos_PS_20_24,C06_M_FoodHos_PS_25_34,C06_M_FoodHos_PS_35_44,C06_M_FoodHos_PS_45_54,C06_M_FoodHos_PS_55_64,C06_M_FoodHos_PS_65_74,C06_M_FoodHos_PS_75_84,C06_M_FoodHos_PS_85o,C06_M_FoodHos_PS_Tot,C06_M_MixFld_pr_15_19,C06_M_MixFld_pr_20_24,C06_M_MixFld_pr_25_34,C06_M_MixFld_pr_35_44,C06_M_MixFld_pr_45_54,C06_M_MixFld_pr_55_64,C06_M_MixFld_pr_65_74,C06_M_MixFld_pr_75_84,C06_M_MixFld_pr_85_ov,C06_M_MixFld_pr_Tot,C06_M_FldStu_ID_15_19,C06_M_FldStu_ID_20_24,C06_M_FldStu_ID_25_34,C06_M_FldStu_ID_35_44,C06_M_FldStu_ID_45_54,C06_M_FldStu_ID_55_64,C06_M_FldStu_ID_65_74,C06_M_FldStu_ID_75_84,C06_M_FldStu_ID_85o,C06_M_FldStu_ID_Tot,C06_M_FldStu_NS_15_19,C06_M_FldStu_NS_20_24,C06_M_FldStu_NS_25_34,C06_M_FldStu_NS_35_44,C06_M_FldStu_NS_45_54,C06_M_FldStu_NS_55_64,C06_M_FldStu_NS_65_74,C06_M_FldStu_NS_75_84,C06_M_FldStu_NS_85o,C06_M_FldStu_NS_T,C06_M_Tot_15_19,C06_M_Tot_20_24,C06_M_Tot_25_34,C06_M_Tot_35_44,C06_M_Tot_45_54,C06_M_Tot_55_64,C06_M_Tot_65_74,C06_M_Tot_75_84,C06_M_Tot_85o,C06_M_T_T,C11_M_NatPhy_sci_15_19,C11_M_NatPhy_sci_20_24,C11_M_NatPhy_sci_25_34,C11_M_NatPhy_sci_35_44,C11_M_NatPhy_sci_45_54,C11_M_NatPhy_sci_55_64,C11_M_NatPhy_sci_65_74,C11_M_NatPhy_sci_75_84,C11_M_NatPhy_sci_85_ov,C11_M_NatPhy_sci_Tot,C11_M_InfTec_15_19,C11_M_InfTec_20_24,C11_M_InfTec_25_34,C11_M_InfTec_35_44,C11_M_InfTec_45_54,C11_M_InfTec_55_64,C11_M_InfTec_65_74,C11_M_InfTec_75_84,C11_M_InfTec_85_ov,C11_M_InfTec_Tot,C11_M_EngRT_15_19,C11_M_EngRT_20_24,C11_M_EngRT_25_34,C11_M_EngRT_35_44,C11_M_EngRT_45_54,C11_M_EngRT_55_64,C11_M_EngRT_65_74,C11_M_EngRT_75_84,C11_M_EngRT_85_ov,C11_M_EngRT_Tot,C11_M_ArchBuild_15_19,C11_M_ArchBuild_20_24,C11_M_ArchBuild_25_34,C11_M_ArchBuild_35_44,C11_M_ArchBuild_45_54,C11_M_ArchBuild_55_64,C11_M_ArchBuild_65_74,C11_M_ArchBuild_75_84,C11_M_ArchBuild_85o,C11_M_Arch_building_Tot,C11_M_AgEnv_RS_15_19,C11_M_AgEnv_RS_20_24,C11_M_AgEnv_RS_25_34,C11_M_AgEnv_RS_35_44,C11_M_AgEnv_RS_45_54,C11_M_AgEnv_RS_55_64,C11_M_AgEnv_RS_65_74,C11_M_AgEnv_RS_75_84,C11_M_AgEnv_RS_85o,C11_M_AgEnv_RS_Tot
123031448,0,0,5,6,5,8,0,4,0,27,0,6,4,4,8,0,0,0,0,24,8,32,136,165,176,128,49,12,3,713,6,27,74,64,66,32,11,3,0,280,0,7,22,15,20,11,4,0,0,78,0,0,4,12,18,11,0,3,0,46,0,0,5,9,29,18,8,0,0,71,3,12,11,30,41,25,3,0,0,123,0,5,14,18,19,13,0,0,0,67,4,8,0,5,0,3,7,0,0,23,0,7,12,11,11,3,4,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,0,0,16,56,33,45,49,53,50,38,22,4,349,80,129,336,386,451,305,121,45,7,1858,0,0,5,10,5,7,3,0,0,33,0,4,4,7,4,4,0,0,0,25,6,55,110,182,199,140,74,23,8,784,0,36,68,91,64,59,17,5,3,345,0,11,25,21,12,13,7,0,0,83
124011449,0,3,5,8,4,10,5,4,0,40,0,0,3,3,0,3,0,0,0,15,0,10,29,49,74,49,33,26,7,281,3,3,6,24,26,19,27,4,3,120,0,3,8,15,13,5,3,0,0,53,0,0,5,19,19,14,7,11,3,75,0,0,4,16,18,26,10,0,0,74,0,3,9,22,24,29,18,15,0,118,0,6,12,26,30,29,22,5,0,127,0,3,10,24,19,8,3,3,0,66,0,3,21,13,7,9,0,3,0,54,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,4,4,0,0,13,36,16,26,37,44,31,29,19,5,253,43,57,145,263,287,226,167,92,14,1289,0,0,6,9,16,10,10,4,0,53,5,3,3,11,3,6,0,0,0,32,0,12,25,39,70,68,66,17,3,292,0,3,17,15,29,18,28,9,5,120,0,3,17,18,11,8,8,3,0,68
124011450,0,7,30,46,36,38,10,3,0,171,3,28,43,36,25,9,3,0,0,144,3,66,198,310,316,321,157,59,5,1442,6,28,100,91,96,63,40,14,3,445,0,14,36,31,21,23,13,3,0,146,0,6,23,45,61,31,11,8,0,193,0,5,31,63,145,101,44,10,0,400,10,43,92,143,214,151,49,13,3,713,0,17,65,86,102,74,20,11,3,381,3,23,35,35,22,16,9,6,0,150,0,10,26,18,13,16,7,0,0,85,0,0,0,0,0,0,0,0,0,0,0,3,5,7,7,7,10,3,0,49,52,23,52,61,54,49,47,44,5,383,81,286,742,972,1124,889,409,170,29,4692,0,10,21,43,39,41,15,3,0,174,3,14,34,36,33,18,5,0,0,141,10,66,167,278,315,314,212,68,16,1448,11,53,92,127,84,84,40,29,6,519,0,11,39,36,31,18,9,4,0,160
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,0,0,13,19,23,17,10,7,0,105,0,13,15,14,14,10,3,0,0,68,3,16,52,126,127,111,82,41,5,562,0,6,32,61,64,56,38,24,3,280,5,11,14,35,25,18,6,6,0,119,0,4,19,30,44,30,10,9,3,154,0,4,22,28,60,30,14,5,0,166,7,19,26,52,57,49,36,17,4,270,0,9,30,57,92,77,34,9,0,315,0,3,33,41,45,31,12,0,0,167,7,35,44,29,18,14,14,3,0,163,3,0,0,0,0,0,0,0,0,10,3,3,3,11,11,5,9,0,0,47,57,30,72,81,119,108,94,79,18,661,86,141,383,590,710,574,366,204,36,3091,0,0,6,24,32,24,15,13,4,116,3,4,15,21,16,17,6,0,0,87,0,17,47,72,121,139,96,42,9,529,0,12,33,61,59,54,41,23,12,291,3,3,22,32,27,23,11,0,0,125
124011453,0,4,12,25,29,23,3,3,0,95,0,15,11,28,15,9,4,0,0,78,3,21,113,188,165,130,51,40,3,712,0,18,37,59,42,23,18,6,0,205,0,4,18,22,10,6,6,0,0,80,0,4,17,23,31,10,4,11,0,98,0,0,24,42,59,39,13,3,0,184,3,6,29,61,54,56,19,10,0,247,0,6,37,62,64,41,22,9,0,238,0,8,19,30,35,13,7,3,0,123,3,13,20,22,10,13,0,3,0,86,0,0,0,0,0,0,0,0,0,4,0,0,0,12,9,7,3,0,0,32,33,19,37,50,51,58,38,34,9,327,53,117,377,610,590,436,186,114,14,2505,0,4,12,20,24,21,9,5,0,98,3,8,16,30,21,11,6,0,0,97,3,24,85,165,170,167,74,37,6,730,0,13,49,56,50,36,24,15,0,239,3,7,18,39,32,10,9,3,0,119
124011454,0,6,25,32,51,36,7,4,4,163,5,34,37,51,31,9,3,0,0,165,12,52,239,343,396,302,144,89,25,1599,3,53,115,121,105,67,32,24,7,527,6,12,37,38,22,21,7,7,0,150,3,12,34,59,71,36,15,6,0,236,0,7,41,76,170,105,51,18,3,472,4,43,74,135,204,136,49,31,6,675,3,27,80,92,90,71,37,20,6,411,7,21,47,25,35,18,8,8,0,174,0,19,32,28,25,17,0,5,0,128,0,0,0,0,0,0,0,0,0,3,0,3,7,15,23,9,8,3,0,65,64,31,49,75,79,69,45,62,31,500,109,328,808,1089,1303,899,399,258,84,5271,0,5,15,46,41,47,20,7,0,184,11,19,52,45,32,19,5,0,0,179,5,65,168,331,397,328,203,95,46,1636,3,36,100,113,102,98,34,27,12,522,3,23,40,48,31,26,14,0,0,182
124011455,0,0,7,5,14,11,7,4,0,50,3,3,4,0,12,7,0,0,0,31,0,5,21,73,81,68,46,37,4,335,0,9,13,23,31,21,21,3,0,120,0,9,12,17,15,10,4,0,0,67,0,0,8,16,22,11,8,11,3,85,0,0,8,18,22,32,11,6,0,95,0,4,14,23,23,46,25,5,0,144,0,0,8,22,35,35,14,11,0,133,0,3,13,16,15,10,3,0,0,59,0,4,8,19,3,9,10,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,4,0,3,0,23,24,11,15,24,30,29,26,30,10,198,32,47,140,251,299,295,185,111,22,1381,0,0,7,4,7,22,13,6,4,61,0,0,11,9,5,5,0,0,0,30,0,14,21,49,81,79,70,30,5,342,3,9,18,29,40,26,27,9,3,152,0,7,6,16,16,18,8,0,0,68
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,0,0,9,11,14,5,0,0,0,38,0,20,31,19,8,10,0,0,0,84,19,82,238,241,284,204,64,16,3,1138,6,62,107,67,79,53,29,3,0,408,3,16,17,13,9,3,0,0,0,59,0,9,12,7,15,13,0,0,0,53,0,4,10,19,17,13,3,0,0,67,9,32,51,42,84,63,8,3,0,297,0,16,35,31,14,13,4,0,0,116,0,5,11,9,6,6,0,0,0,48,3,14,30,5,21,14,4,0,0,102,0,0,0,0,0,0,0,0,0,3,0,0,4,10,11,4,0,0,0,32,64,31,73,63,77,61,44,35,6,446,105,297,633,527,648,462,160,65,11,2895,0,3,15,5,6,9,0,0,0,42,3,15,35,17,12,8,0,0,0,92,9,84,233,204,231,239,107,28,11,1145,5,38,115,85,63,73,31,8,0,415,3,10,33,21,12,11,0,0,0,81
124031458,0,4,3,12,6,7,0,0,0,31,5,8,28,16,9,0,4,0,0,69,13,70,270,282,276,137,57,19,3,1123,9,39,100,92,75,35,22,3,3,380,0,4,15,15,14,3,0,0,0,56,0,5,12,14,8,3,8,3,0,60,0,3,19,20,28,8,7,4,0,84,0,22,84,79,83,37,12,3,0,324,3,7,42,43,22,11,5,3,0,141,0,10,17,7,8,7,0,0,0,44,4,14,28,19,14,9,5,3,0,96,0,0,0,0,0,0,0,0,0,0,0,0,10,9,5,3,3,0,0,33,84,50,100,103,98,66,40,15,4,550,120,231,728,704,647,332,153,54,12,2993,0,9,12,7,16,4,0,0,0,46,8,22,35,16,13,8,0,0,0,98,17,107,227,319,306,208,81,23,5,1296,7,60,129,85,82,49,28,5,0,438,3,14,12,16,12,10,4,0,0,77
124031459,0,5,11,7,6,11,3,0,0,48,9,26,32,12,10,8,0,0,0,94,4,49,213,218,237,227,88,21,3,1065,7,31,101,68,49,68,23,3,4,358,4,8,20,5,5,4,0,3,0,49,0,0,8,15,21,15,11,6,0,80,0,3,26,32,38,37,15,7,0,160,3,31,94,81,99,92,32,8,3,446,3,12,29,21,32,32,8,3,0,132,0,14,15,9,4,5,3,3,3,57,3,8,29,22,7,13,3,3,0,93,0,0,0,0,0,3,0,0,0,4,0,3,8,7,6,5,3,0,0,35,56,32,48,53,59,59,42,45,14,401,86,232,635,558,579,576,229,107,32,3027,0,0,10,8,6,15,7,0,0,42,5,12,41,24,16,6,3,0,0,104,3,45,175,220,221,242,136,43,4,1084,7,33,95,91,63,58,42,6,3,399,0,6,21,14,11,3,3,3,0,58
124031460,0,0,11,17,17,8,3,0,0,63,3,32,67,32,17,3,0,0,0,157,10,93,324,422,324,172,44,12,3,1401,4,52,117,135,74,40,15,5,0,439,3,9,21,28,13,6,0,0,0,79,0,3,35,22,18,11,3,3,0,92,0,3,28,27,48,13,10,0,0,130,4,33,154,188,170,58,9,3,0,621,5,19,75,67,37,10,0,3,0,218,0,10,16,13,10,3,0,0,0,67,0,16,32,49,16,14,4,0,0,136,0,0,0,0,0,0,0,0,0,0,0,3,13,20,14,11,0,0,0,59,63,43,95,102,68,59,17,12,3,466,98,318,985,1121,839,422,103,43,13,3934,0,8,16,20,22,9,8,0,0,84,4,21,61,65,27,8,3,0,0,190,4,70,299,411,375,231,96,22,7,1521,11,49,111,129,94,47,20,3,0,465,0,11,30,17,25,12,3,0,0,90
124031461,0,0,10,12,8,0,3,0,0,40,3,11,29,25,4,3,3,0,0,83,5,81,247,243,266,259,97,42,5,1248,5,57,111,77,71,68,23,19,3,431,0,9,23,14,10,3,0,0,0,64,0,4,20,15,16,16,6,0,0,85,0,5,32,24,35,25,12,6,0,130,6,47,80,61,74,67,20,8,0,367,0,18,50,18,29,25,8,0,0,150,0,14,14,9,8,7,3,0,0,64,0,9,26,17,29,21,4,3,0,117,0,0,0,0,0,0,0,0,0,0,0,4,6,13,6,3,0,3,0,36,54,62,80,75,71,86,58,43,14,541,77,330,741,605,638,584,242,130,21,3363,0,7,13,4,6,3,7,0,0,43,3,23,41,28,9,3,0,0,0,103,9,70,266,201,225,281,126,57,13,1239,5,42,131,82,65,65,35,17,0,438,5,9,26,19,12,3,3,0,0,76
124031462,0,4,10,14,10,5,5,0,0,49,7,27,61,32,11,5,0,0,0,139,14,65,205,238,200,136,63,22,7,960,4,29,71,60,47,34,22,9,0,278,0,4,21,13,13,7,0,3,0,66,0,6,31,21,24,11,0,0,0,95,0,4,19,22,34,13,4,3,0,105,3,47,82,73,56,43,12,6,0,323,4,13,45,26,26,17,9,3,0,143,4,15,23,4,15,5,3,0,0,69,4,11,39,14,15,13,0,0,0,102,0,0,0,0,0,0,0,0,0,3,0,3,5,11,10,3,0,0,0,30,72,38,102,102,104,65,54,37,19,591,117,272,714,640,560,353,174,91,31,2955,0,13,21,14,13,8,4,0,0,80,7,13,69,43,19,5,0,0,0,161,12,68,234,226,204,174,76,29,4,1024,3,31,87,71,56,42,25,15,0,335,0,15,6,19,9,10,5,3,0,65
124031463,0,3,3,8,11,10,0,0,0,27,3,8,10,9,8,0,0,0,0,36,11,30,82,99,112,111,37,12,0,483,0,23,62,62,37,35,16,5,0,239,0,0,10,8,8,0,0,0,0,28,0,3,0,11,17,18,6,0,0,59,0,0,3,5,13,12,3,0,0,42,0,12,25,25,32,18,10,0,0,122,0,6,3,8,17,12,6,0,0,59,0,7,3,0,0,0,0,0,0,8,3,0,6,8,9,12,3,0,0,44,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,10,34,19,42,46,50,62,41,18,3,310,55,112,253,285,302,293,120,44,7,1472,0,3,3,3,6,10,7,0,0,33,3,3,8,10,3,0,0,0,0,25,10,39,63,90,132,104,57,10,3,508,10,20,37,54,43,34,18,9,5,237,0,6,4,13,11,7,3,0,0,47
124031464,0,3,6,14,12,9,0,0,0,52,0,12,30,15,8,3,0,0,0,74,6,51,130,121,115,117,80,38,9,664,3,23,63,43,28,24,20,16,4,223,0,11,10,6,10,11,3,0,0,48,0,6,22,21,11,15,11,8,0,88,0,3,24,10,13,10,4,4,0,64,8,24,63,52,37,24,14,3,3,227,0,19,27,21,27,13,5,7,0,122,0,13,18,8,4,5,0,0,0,47,3,10,21,15,14,13,0,0,0,84,0,0,0,0,0,0,0,0,0,3,0,3,7,4,7,3,0,4,0,29,39,54,103,102,69,74,62,66,22,587,60,237,533,428,351,313,199,152,43,2313,0,0,13,12,13,15,3,0,0,53,3,19,59,30,10,10,0,0,0,127,7,46,141,142,125,101,87,46,7,699,0,15,48,34,34,26,22,7,5,194,0,4,14,13,8,6,0,4,0,51
124031465,0,0,3,4,3,3,0,0,0,14,0,0,7,0,3,0,0,0,0,12,9,17,74,105,100,49,22,18,0,400,0,14,35,36,25,16,10,6,0,135,0,0,3,8,4,3,0,0,0,20,0,0,5,0,3,6,0,0,0,15,0,0,8,3,15,5,0,0,0,29,4,7,15,23,26,9,0,0,0,79,0,5,8,11,10,0,3,0,0,34,0,3,3,0,0,3,0,0,0,12,0,3,3,7,8,6,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,12,39,16,25,32,38,25,10,11,0,203,55,73,191,228,235,122,48,36,3,983,0,0,0,3,9,3,0,0,0,14,3,0,3,4,3,0,0,0,0,10,3,39,69,127,113,72,32,13,3,469,3,16,37,47,40,12,13,6,0,177,0,3,10,9,3,3,0,0,0,22
124041466,0,6,21,18,9,8,5,0,0,67,3,16,27,11,7,0,3,0,0,66,8,112,239,231,172,120,69,41,9,1006,4,32,87,70,61,39,15,14,0,321,0,16,25,19,18,5,5,8,0,106,0,6,13,16,18,9,3,0,0,71,0,4,15,24,29,26,6,0,0,104,0,21,37,47,57,31,10,16,0,229,0,12,42,36,26,22,10,3,0,157,3,15,17,8,9,7,3,0,0,57,3,19,23,20,10,9,14,0,0,90,0,0,3,0,0,0,0,0,0,3,0,8,7,4,6,6,3,0,0,34,55,52,81,73,68,63,44,62,40,544,84,313,647,581,498,344,195,149,56,2860,0,7,16,14,13,3,6,0,0,60,3,20,36,15,12,3,3,0,0,92,11,115,218,185,174,165,90,45,15,1019,3,32,72,68,60,51,20,13,8,337,3,12,37,20,16,15,4,5,0,115
124041467,0,0,12,6,7,3,0,0,0,33,3,14,22,12,8,4,0,0,0,69,10,87,274,300,212,113,55,21,0,1075,8,24,94,88,65,31,16,7,0,341,0,3,30,15,15,6,3,0,0,72,0,0,19,14,18,13,4,0,0,62,0,3,11,20,36,8,8,3,0,81,7,22,59,74,62,30,9,11,0,283,0,14,38,34,24,17,4,4,0,136,0,3,14,5,15,7,0,0,0,40,4,17,30,25,12,14,9,0,0,112,0,0,0,0,0,0,0,0,0,0,0,9,14,5,7,3,0,0,0,41,83,54,98,105,94,49,44,45,14,579,115,262,718,700,567,291,156,95,20,2927,0,8,13,8,6,4,5,0,0,36,3,10,21,19,13,6,0,0,0,78,5,112,245,228,275,148,64,25,9,1109,5,51,119,89,73,56,14,9,0,417,3,11,18,26,21,11,8,3,0,96
124041468,0,0,3,3,0,6,0,0,0,12,3,3,3,5,0,0,0,0,0,15,9,43,82,132,124,87,24,13,0,514,0,14,52,43,41,20,4,6,3,190,0,4,8,8,3,3,3,0,0,29,0,0,0,0,7,3,0,0,0,13,0,3,6,4,10,6,0,0,0,31,3,3,19,25,20,9,6,0,0,91,0,3,5,10,5,3,0,0,0,28,3,0,0,0,5,0,0,0,0,5,0,0,4,5,4,9,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,9,58,272,168,127,81,74,22,7,0,813,87,352,355,371,294,225,78,25,3,1793,0,0,0,6,3,3,0,0,0,15,3,7,6,8,6,0,0,0,0,26,6,31,72,111,144,97,47,10,0,528,3,23,42,54,40,31,10,3,0,211,4,7,11,9,6,3,0,0,0,45
124051469,0,0,3,0,15,3,0,0,0,20,0,13,13,12,6,0,0,0,0,43,8,36,92,194,163,59,9,0,0,557,3,13,32,51,32,9,3,0,0,142,0,3,4,11,3,3,0,0,0,19,0,4,3,8,13,0,0,0,0,27,0,0,5,6,8,3,0,0,0,29,0,9,29,42,41,17,8,0,0,146,0,3,9,11,14,5,0,0,0,47,4,4,7,4,3,0,0,0,0,22,0,5,13,13,3,5,0,0,0,40,0,0,0,0,0,0,0,0,0,4,0,0,4,3,3,3,0,0,0,12,33,11,31,64,40,15,7,6,0,219,56,106,234,413,341,136,26,9,3,1328,0,3,3,6,3,7,3,0,0,25,0,5,16,12,7,3,0,0,0,50,6,39,86,125,194,93,17,9,0,560,4,17,27,38,45,23,5,0,0,157,0,3,4,9,6,0,0,0,0,22
124051470,0,3,14,15,19,13,0,0,0,68,5,48,33,22,18,7,0,0,0,134,12,113,282,358,466,200,33,18,0,1484,7,39,112,94,89,49,16,4,0,424,6,11,12,14,8,3,0,0,0,54,0,5,6,16,21,8,3,0,0,61,0,0,12,14,29,18,3,0,0,78,6,56,83,85,170,59,11,7,0,476,5,15,35,28,26,27,7,3,0,140,3,12,11,12,11,3,4,0,0,51,0,25,41,27,23,12,3,0,0,130,0,0,0,0,3,0,0,0,0,3,0,4,18,10,17,5,0,0,0,54,105,53,77,126,112,66,30,22,6,601,144,381,732,833,1005,467,113,65,8,3755,0,0,11,14,19,14,4,0,0,62,0,20,84,33,20,15,0,0,0,169,16,109,285,291,389,311,76,10,6,1497,12,52,108,102,76,76,22,9,8,459,4,13,17,10,12,7,6,0,0,71
124051580,0,4,7,0,5,5,0,0,0,18,6,6,19,7,5,3,0,0,0,53,3,43,157,130,141,137,54,16,0,673,4,23,46,52,41,43,15,4,0,222,0,3,14,3,3,0,0,0,0,23,0,0,7,6,5,0,0,0,0,27,0,0,8,3,8,9,4,0,0,38,4,17,53,30,30,16,3,0,0,147,0,7,15,10,19,7,0,3,0,64,0,5,4,7,4,3,3,0,0,34,3,13,18,8,6,8,3,0,0,53,0,0,0,0,0,0,0,0,0,3,0,0,6,4,3,0,0,0,0,19,67,59,70,91,89,60,53,37,9,530,96,170,416,358,345,292,133,61,10,1891,0,0,0,3,8,3,0,0,0,17,0,8,30,18,4,3,0,0,0,63,8,43,123,142,164,131,70,25,0,693,3,17,49,58,35,31,21,8,0,226,0,4,14,7,0,3,3,0,0,30
124051581,0,0,3,9,5,3,0,0,0,24,4,14,24,13,10,7,0,0,0,74,11,40,143,168,156,124,73,33,3,753,3,30,55,62,52,51,26,11,3,296,0,4,14,9,3,0,4,3,0,40,3,3,16,3,10,6,4,0,0,48,0,0,9,14,8,7,0,3,0,44,3,17,41,40,45,20,6,6,0,194,0,15,31,36,14,14,4,3,0,121,4,3,12,3,0,3,0,0,0,30,3,10,8,23,16,8,6,0,0,77,0,0,0,0,0,0,0,0,0,0,0,3,5,3,15,3,3,3,0,31,76,53,102,120,107,119,92,87,21,781,102,203,475,501,440,379,231,149,28,2503,0,0,8,4,11,4,3,0,0,35,0,15,56,19,10,8,0,0,0,114,7,53,149,162,188,130,99,36,11,839,9,20,48,66,62,41,43,4,5,285,0,0,9,6,8,3,0,3,0,31
125011473,0,0,26,21,14,4,3,0,0,63,3,12,108,51,9,0,3,0,0,188,0,16,107,114,82,58,17,3,3,404,0,0,48,27,13,13,6,0,0,105,0,3,10,4,8,0,0,0,0,24,0,0,57,25,12,3,5,3,0,108,0,3,20,17,15,12,0,0,0,59,0,35,160,120,66,53,8,0,0,451,0,9,41,40,24,16,3,4,0,133,0,3,17,7,7,3,0,0,0,46,0,4,18,12,5,3,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,14,3,0,3,0,0,0,24,97,348,812,532,253,124,23,6,4,2191,101,448,1435,956,509,296,75,19,8,3846,0,6,30,21,20,5,13,0,0,101,0,6,136,106,32,8,7,0,0,296,0,27,148,131,100,78,37,3,0,524,0,3,50,38,22,18,4,3,0,133,0,0,7,4,7,3,0,0,0,26
