SA2_MAINCODE_2016,C06_1PF_U_N,C06_1PF_U_1_149,C06_1PF_U_150_299,C06_1PF_U_300_399,C06_1PF_U_400_499,C06_1PF_U_500_649,C06_1PF_U_650_799,C06_1PF_U_800_999,C06_1PF_U_1000_1499,C06_1PF_U_1500_1999,C06_1PF_U_2000_2499,C06_1PF_U_2500_2999,C06_1PF_U_3000_3999,C06_1PF_U_4000m,C06_1PF_U_Ns,C06_1PF_U_T,C06_1PF_N_lf_Fi_N,C06_1PF_N_lf_Fi_1_149,C06_1PF_N_lf_Fi_150_299,C06_1PF_N_lf_Fi_300_399,C06_1PF_N_lf_Fi_400_499,C06_1PF_N_lf_Fi_500_649,C06_1PF_N_lf_Fi_650_799,C06_1PF_N_lf_Fi_800_999,C06_1PF_N_lf_Fi_1000_1499,C06_1PF_N_lf_Fi_1500_1999,C06_1PF_N_lf_Fi_2000_2499,C06_1PF_N_lf_Fi_2500_2999,C06_1PF_N_lf_Fi_3000_3999,C06_1PF_N_lf_Fi_4000m,C06_1PF_N_lf_Fi_Ns,C06_1PF_N_lf_T,C06_1PF_LFns_N,C06_1PF_LFns_1_149,C06_1PF_LFns_150_299,C06_1PF_LFns_300_399,C06_1PF_LFns_400_499,C06_1PF_LFns_500_649,C06_1PF_LFns_650_799,C06_1PF_LFns_800_999,C06_1PF_LFns_1000_1499,C06_1PF_LFns_1500_1999,C06_1PF_LFns_2000_2499,C06_1PF_LFns_2500_2999,C06_1PF_LFns_3000_3999,C06_1PF_LFns_4000m,C06_1PF_LFns_Ns,C06_1PF_LF_NS_T,C06_1PF_TFI_N,C06_1PF_TFI_1_149,C06_1PF_TFI_150_299,C06_1PF_TFI_300_399,C06_1PF_TFI_400_499,C06_1PF_TFI_500_649,C06_1PF_TFI_650_799,C06_1PF_TFI_800_999,C06_1PF_TFI_1000_1499,C06_1PF_TFI_1500_1999,C06_1PF_TFI_2000_2499,C06_1PF_TFI_2500_2999,C06_1PF_TFI_3000_3999,C06_1PF_TFI_4000m,C06_1PF_TFI_Ns,C06_1PF_TFI_T,C06_TFI_N,C06_TFI_1_149,C06_TFI_150_299,C06_TFI_300_399,C06_TFI_400_499,C06_TFI_500_649,C06_TFI_650_799,C06_TFI_800_999,C06_TFI_1000_1499,C06_TFI_1500_1999,C06_TFI_2000_2499,C06_TFI_2500_2999,C06_TFI_3000_3999,C06_TFI_4000m,C06_TFI_Ns,C06_T_T,C11_CFNC_BF_N,C11_CFNC_BF_1_149,C11_CFNC_BF_150_299,C11_CFNC_BF_300_399,C11_CFNC_BF_400_499,C11_CFNC_BF_500_649,C11_CFNC_BF_650_799,C11_CFNC_BF_800_999,C11_CFNC_BF_1000_1499,C11_CFNC_BF_1500_1999,C11_CFNC_BF_2000_2499,C11_CFNC_BF_2500_2999,C11_CFNC_BF_3000_3999,C11_CFNC_BF_4000m,C11_CFNC_BF_Ns,C11_CFNC_BF_T,C11_CFNC_BPT_N,C11_CFNC_BPT_1_149,C11_CFNC_BPT_150_299,C11_CFNC_BPT_300_399,C11_CFNC_BPT_400_499,C11_CFNC_BPT_500_649,C11_CFNC_BPT_650_799,C11_CFNC_BPT_800_999,C11_CFNC_BPT_1000_1499,C11_CFNC_BPT_1500_1999,C11_CFNC_BPT_2000_2499,C11_CFNC_BPT_2500_2999,C11_CFNC_BPT_3000_3999,C11_CFNC_BPT_4000m,C11_CFNC_BPT_Ns,C11_CFNC_BPT_T,C11_CFNC_1F1P_N,C11_CFNC_1F1P_1_149,C11_CFNC_1F1P_150_299,C11_CFNC_1F1P_300_399,C11_CFNC_1F1P_400_499,C11_CFNC_1F1P_500_649,C11_CFNC_1F1P_650_799,C11_CFNC_1F1P_800_999,C11_CFNC_1F1P_1000_1499,C11_CFNC_1F1P_1500_1999,C11_CFNC_1F1P_2000_2499,C11_CFNC_1F1P_2500_2999,C11_CFNC_1F1P_3000_3999,C11_CFNC_1F1P_4000m,C11_CFNC_1F1P_Ns,C11_CFNC_1F1P_T,C11_CFNC_1E1A_N,C11_CFNC_1E1A_1_149,C11_CFNC_1E1A_150_299,C11_CFNC_1E1A_300_399,C11_CFNC_1E1A_400_499,C11_CFNC_1E1A_500_649,C11_CFNC_1E1A_650_799,C11_CFNC_1E1A_800_999,C11_CFNC_1E1A_1000_1499,C11_CFNC_1E1A_1500_1999,C11_CFNC_1E1A_2000_2499,C11_CFNC_1E1A_2500_2999,C11_CFNC_1E1A_3000_3999,C11_CFNC_1E1A_4000m,C11_CFNC_1E1A_Ns,C11_CFNC_1E1A_T,C11_CFNC_1F1NW_N,C11_CFNC_1F1NW_1_149,C11_CFNC_1F1NW_150_299,C11_CFNC_1F1NW_300_399,C11_CFNC_1F1NW_400_499,C11_CFNC_1F1NW_500_649,C11_CFNC_1F1NW_650_799,C11_CFNC_1F1NW_800_999,C11_CFNC_1F1NW_1000_1499,C11_CFNC_1F1NW_1500_1999,C11_CFNC_1F1NW_2000_2499,C11_CFNC_1F1NW_2500_2999,C11_CFNC_1F1NW_3000_3999,C11_CFNC_1F1NW_4000m,C11_CFNC_1F1NW_Ns,C11_CFNC_1F1NW_T,C11_CFNC_1P1NW_N,C11_CFNC_1P1NW_1_149,C11_CFNC_1P1NW_150_299,C11_CFNC_1P1NW_300_399,C11_CFNC_1P1NW_400_499,C11_CFNC_1P1NW_500_649,C11_CFNC_1P1NW_650_799,C11_CFNC_1P1NW_800_999,C11_CFNC_1P1NW_1000_1499,C11_CFNC_1P1NW_1500_1999,C11_CFNC_1P1NW_2000_2499,C11_CFNC_1P1NW_2500_2999,C11_CFNC_1P1NW_3000_3999,C11_CFNC_1P1NW_4000m,C11_CFNC_1P1NW_Ns,C11_CFNC_1P1NW_T,C11_CFNC_1A1NW_N,C11_CFNC_1A1NW_1_149,C11_CFNC_1A1NW_150_299,C11_CFNC_1A1NW_300_399,C11_CFNC_1A1NW_400_499,C11_CFNC_1A1NW_500_649,C11_CFNC_1A1NW_650_799,C11_CFNC_1A1NW_800_999,C11_CFNC_1A1NW_1000_1499,C11_CFNC_1A1NW_1500_1999,C11_CFNC_1A1NW_2000_2499,C11_CFNC_1A1NW_2500_2999,C11_CFNC_1A1NW_3000_3999,C11_CFNC_1A1NW_4000m,C11_CFNC_1A1NW_Ns,C11_CFNC_1A1NW_T,C11_CFNC_BA_N,C11_CFNC_BA_1_149,C11_CFNC_BA_150_299,C11_CFNC_BA_300_399,C11_CFNC_BA_400_499,C11_CFNC_BA_500_649,C11_CFNC_BA_650_799,C11_CFNC_BA_800_999
117031337,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,32,7,15,8,7,19,8,17,9,11,4,5,4,0,18,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,41,7,29,17,7,35,14,27,29,17,0,15,10,0,38,285,126,47,59,54,51,159,93,120,378,190,152,223,290,196,259,2381,3,0,0,0,0,3,3,21,51,92,117,85,194,227,6,808,0,0,7,0,0,19,40,56,43,10,5,3,11,12,3,209,0,0,0,0,0,8,6,22,60,38,41,31,66,32,3,305,0,0,0,0,3,3,0,5,20,8,6,3,4,4,0,65,3,0,4,0,9,0,32,35,60,62,13,106,32,23,10,383,6,8,10,22,12,4,12,13,12,13,6,15,5,10,3,160,3,0,0,0,0,0,4,0,4,3,0,7,0,3,3,27,0,0,0,0,0,3,5,4
117031338,0,0,3,11,3,3,0,0,0,0,0,0,0,0,3,36,15,18,56,44,30,65,15,10,31,6,3,3,4,0,50,338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,18,22,70,66,32,100,63,36,85,33,7,8,12,0,89,650,60,59,85,91,267,242,136,143,525,403,345,310,283,89,441,3469,0,0,0,0,0,0,0,9,51,79,250,154,299,180,5,1032,0,0,0,3,0,4,6,9,14,4,7,3,7,0,0,61,0,0,0,0,0,3,3,5,46,58,57,34,52,15,3,275,0,0,0,0,0,0,0,3,3,10,10,7,11,8,0,48,0,0,0,6,9,10,19,19,48,45,11,52,13,5,5,225,0,3,6,6,12,9,8,11,5,5,4,4,3,0,0,76,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
118011339,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,17,0,0,11,14,10,25,13,7,25,5,3,11,0,0,20,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,7,0,14,24,11,66,47,33,100,36,13,25,9,0,56,443,32,20,21,39,110,190,101,137,521,381,303,474,409,280,461,3472,3,0,0,0,0,0,0,4,25,63,138,96,216,228,9,784,0,0,0,0,0,5,4,15,20,14,11,7,9,0,0,90,0,0,0,0,0,0,0,8,41,41,60,39,55,16,3,261,0,0,0,0,0,0,0,0,5,10,7,3,15,7,3,57,0,0,0,0,0,0,11,11,28,23,5,38,18,11,3,159,0,0,0,5,8,11,13,9,13,9,7,7,5,0,0,76,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0
118011340,0,0,4,11,0,10,4,0,0,0,0,0,0,0,3,32,3,5,8,19,11,22,11,16,25,12,4,3,0,0,29,167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,14,3,4,22,38,13,67,38,46,99,39,10,24,6,4,76,491,30,16,29,51,107,190,121,160,558,414,349,415,482,259,499,3678,0,0,0,0,0,0,0,3,35,56,164,101,245,226,11,844,0,0,0,0,0,3,6,19,15,11,12,3,11,7,0,87,4,0,0,0,0,0,0,13,35,60,51,34,59,22,3,281,0,0,0,0,0,0,0,3,3,15,14,3,19,15,0,72,0,0,0,0,0,0,9,22,41,27,14,37,21,4,7,180,0,0,0,7,6,6,8,4,19,5,9,3,0,3,4,72,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,8,0,0,0,0,0,0,0,0
118011341,0,0,4,4,0,8,0,0,0,0,0,0,0,0,4,21,18,8,7,9,10,21,15,8,30,7,4,5,0,4,27,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,19,8,15,20,7,63,61,29,93,41,12,35,11,3,57,467,43,27,25,33,102,172,112,122,459,345,315,400,437,224,414,3224,3,0,0,0,0,0,3,8,13,55,98,59,171,153,5,573,0,0,0,0,0,3,3,10,18,12,11,7,3,4,0,70,0,0,0,0,0,0,3,5,15,29,35,22,40,15,3,179,0,0,0,0,0,0,0,0,7,0,5,4,5,11,3,40,0,0,0,0,0,0,10,21,32,22,18,44,16,14,3,171,0,3,3,4,6,6,10,10,14,5,0,7,4,4,0,79,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,16,0,0,0,0,0,0,0,0
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,3,3,0,0,0,5,3,0,0,0,0,0,0,0,4,19,20,4,3,11,3,23,10,17,37,20,10,23,7,6,37,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,11,18,7,12,17,3,64,39,38,115,58,34,75,27,8,113,638,64,23,20,29,52,148,96,120,537,431,397,739,889,785,818,5154,4,0,3,0,0,0,0,11,24,40,125,91,284,285,9,879,0,0,0,0,0,3,3,14,12,14,22,17,27,33,0,137,0,0,0,0,3,0,0,9,24,48,41,37,106,70,10,347,0,0,0,0,0,0,0,0,8,3,5,7,15,13,0,52,0,0,0,0,0,0,5,9,38,29,8,75,51,42,8,273,3,0,0,3,4,0,10,9,20,15,20,31,40,35,14,204,0,0,0,0,0,0,0,0,3,3,3,3,7,3,4,25,0,0,0,0,0,0,0,0
118011344,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,13,3,5,14,3,9,4,4,26,7,0,3,5,0,16,109,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,7,11,9,5,21,9,18,19,12,77,24,11,17,12,4,48,301,29,17,19,29,59,96,63,76,364,241,233,287,310,194,410,2431,0,0,0,0,0,0,0,3,17,27,59,32,105,86,3,336,0,0,0,0,0,3,3,13,12,3,8,3,9,3,0,58,0,0,0,0,0,0,0,0,23,24,28,9,31,16,3,142,0,0,0,0,0,0,0,0,0,5,0,3,3,0,4,20,0,0,0,0,0,0,6,7,17,10,7,21,11,13,3,97,0,0,0,0,6,6,6,0,11,10,6,3,11,5,0,76,0,0,0,0,0,0,0,3,0,4,0,0,3,0,0,17,0,0,0,0,0,0,0,0
118011345,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,3,3,6,5,3,18,4,14,14,6,5,8,3,0,16,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,8,16,3,33,15,25,46,27,13,40,11,7,46,294,14,17,10,21,39,91,42,87,296,232,248,440,540,438,362,2887,4,0,0,0,0,0,0,0,14,43,96,72,169,282,7,690,0,0,0,0,0,0,3,11,7,9,9,3,14,4,0,70,0,0,0,0,0,0,0,8,22,31,25,34,69,34,7,223,0,0,0,0,0,0,0,3,5,4,9,3,9,11,3,47,0,0,0,0,0,0,7,12,12,18,16,51,23,22,4,161,0,0,0,0,3,5,13,5,13,8,7,7,6,6,0,75,0,0,0,0,0,0,3,3,4,0,0,4,0,0,3,21,0,0,0,0,0,0,0,0
118011346,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,13,5,0,5,4,10,4,0,17,10,7,7,10,0,22,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,18,5,3,7,4,22,16,14,45,27,10,36,15,3,57,278,24,17,10,15,26,74,37,63,267,225,189,420,432,388,453,2643,0,0,0,0,0,0,3,3,14,11,32,23,68,93,4,255,0,0,0,0,0,3,3,6,12,10,9,3,10,14,0,74,0,0,0,0,0,0,0,0,15,17,15,7,35,29,0,129,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,22,0,0,0,0,0,0,0,7,9,14,8,19,20,15,5,94,0,0,0,0,0,4,8,0,10,13,10,9,7,8,3,75,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,9,0,0,0,0,0,0,0,0
118011347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,5,4,0,7,4,0,15,7,3,5,3,0,14,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0,3,7,0,18,13,8,39,17,8,24,5,3,40,202,12,9,10,17,20,37,26,34,160,134,128,237,274,214,283,1586,0,0,0,0,0,0,0,4,10,12,39,26,68,100,9,268,0,0,0,0,0,3,0,0,3,12,10,3,3,3,0,46,0,0,0,0,0,0,0,3,6,9,6,18,28,16,0,93,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,19,0,4,0,0,0,0,0,5,20,13,3,33,18,13,7,112,0,0,0,0,0,0,7,9,9,9,10,3,11,6,3,62,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,12,0,0,0,0,0,0,0,0
118021348,3,0,7,6,0,7,0,0,0,0,0,0,0,0,3,26,5,8,26,35,19,38,11,22,39,13,6,11,3,0,30,265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,6,12,34,66,20,87,57,60,128,60,22,35,14,0,89,695,49,42,59,88,175,220,137,164,738,567,528,679,729,387,668,5219,0,0,0,0,0,0,3,4,27,61,197,121,315,253,8,991,0,0,0,0,0,3,4,17,21,11,19,8,11,7,0,95,0,0,0,0,0,0,3,13,40,51,59,36,86,27,3,319,0,0,0,0,0,0,0,0,4,10,6,10,24,7,0,65,0,0,0,0,3,0,5,13,36,41,24,50,30,25,6,240,3,3,0,0,0,6,8,14,26,12,12,5,4,0,0,103,0,0,0,0,0,0,0,0,3,4,0,3,4,0,0,11,0,0,0,0,0,0,0,0
118021350,0,0,0,10,3,7,3,3,0,0,0,0,0,0,8,34,15,8,36,56,30,58,20,34,54,27,9,6,6,0,53,411,0,0,0,0,0,0,0,0,3,0,0,0,0,0,20,29,16,10,41,90,37,121,59,70,142,74,24,30,7,0,133,870,34,49,67,109,291,356,186,245,800,594,456,352,289,109,679,4623,3,0,0,0,0,0,0,5,27,44,64,42,75,38,3,309,0,0,3,0,4,3,0,12,21,7,5,0,3,0,0,61,0,0,0,0,0,0,8,5,29,28,22,13,15,5,0,125,0,0,0,0,0,3,0,0,10,5,3,4,3,0,0,31,0,0,0,0,3,3,7,19,37,21,17,15,8,0,3,139,0,0,0,4,3,3,13,17,15,12,3,3,3,0,3,91,0,0,0,0,0,0,3,0,0,6,0,0,3,0,0,21,0,0,0,0,0,0,0,3
118021564,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,8,13,3,5,10,7,23,4,4,14,9,4,8,0,3,11,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,15,3,11,14,7,34,21,27,55,26,17,18,3,5,29,282,44,25,25,27,58,123,73,101,359,235,195,232,203,107,221,2022,0,0,0,0,0,0,0,9,29,36,98,40,104,53,0,367,0,0,3,3,0,0,3,11,12,3,8,0,4,0,0,48,0,0,0,0,0,0,4,8,21,28,13,6,19,3,0,112,0,0,0,0,0,0,0,0,5,3,9,3,3,0,0,26,0,0,3,0,5,0,11,6,27,18,5,17,10,6,3,118,0,0,0,3,6,10,9,10,9,6,4,3,7,0,0,61,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0
118021565,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,13,3,5,14,18,10,28,16,11,26,21,9,3,0,0,14,186,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,9,10,26,30,9,63,48,34,86,40,21,18,6,0,51,439,44,36,49,62,147,214,133,150,502,340,258,255,215,74,332,2817,0,0,0,0,0,0,0,5,22,28,66,48,52,37,3,273,0,0,3,0,0,3,8,9,9,3,4,3,0,0,0,56,0,0,0,0,0,0,3,5,32,24,13,9,8,6,0,105,0,0,0,0,0,0,0,0,5,0,10,0,5,0,0,21,0,0,0,0,6,3,22,23,36,27,7,14,8,0,3,150,3,6,7,3,3,5,10,3,7,4,5,0,4,0,0,65,0,0,0,0,0,0,0,0,3,3,0,3,0,0,0,11,0,0,0,0,0,0,0,0
118021566,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,4,4,13,16,6,17,13,5,32,13,7,0,3,5,14,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,8,19,25,6,41,27,36,70,38,19,7,3,5,31,330,28,24,30,41,69,125,74,93,360,265,199,219,217,119,275,2146,0,0,0,0,0,0,0,5,8,23,43,29,65,45,4,229,0,0,0,0,0,3,0,4,5,0,5,4,3,3,0,26,0,0,0,0,0,0,3,4,19,21,13,7,9,6,3,92,0,0,0,0,0,0,3,0,3,4,3,3,8,3,0,27,0,0,0,0,0,0,6,4,20,21,3,9,8,0,0,78,4,3,0,0,4,3,6,5,15,10,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0
118021567,0,0,3,12,0,3,0,0,0,0,0,0,0,0,3,25,11,16,44,47,18,44,14,12,16,7,3,3,0,0,43,283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,9,16,55,72,23,85,41,44,73,38,10,15,3,0,89,578,26,40,62,85,140,193,102,124,386,258,201,209,176,74,326,2410,0,0,0,0,0,0,0,6,15,34,58,51,77,49,3,283,0,0,0,0,0,0,3,9,14,3,3,0,3,0,0,37,0,0,0,0,0,0,3,4,16,18,30,13,16,3,3,101,0,0,0,0,0,0,0,0,5,3,5,0,3,3,3,30,0,0,0,0,3,4,8,9,13,17,7,8,4,3,3,77,0,0,3,0,3,8,10,6,7,3,4,3,0,0,6,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0
118021568,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,7,11,13,16,6,17,10,11,15,12,6,0,0,0,9,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,6,10,19,25,12,52,20,36,67,34,9,13,6,0,51,365,30,27,35,41,104,153,87,111,378,287,193,173,155,44,286,2102,0,0,0,0,0,0,0,3,13,35,49,28,48,34,0,216,0,0,0,0,0,4,3,7,7,0,3,3,0,3,0,34,0,0,0,0,0,0,0,9,26,11,16,10,9,3,3,91,0,0,0,0,0,3,0,0,4,3,0,3,0,0,0,19,0,0,0,3,0,3,8,11,21,16,0,9,0,0,3,71,0,3,5,0,4,6,12,10,15,3,0,0,3,0,0,61,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0
118021569,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,19,11,8,12,22,8,24,10,10,31,8,3,4,0,0,20,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,10,19,30,12,77,42,54,112,52,17,26,11,0,51,511,32,29,25,48,97,181,117,139,590,423,396,414,391,196,390,3483,0,0,0,0,0,0,0,3,28,51,139,99,212,158,11,711,0,0,0,0,0,3,3,8,17,3,12,4,3,0,0,67,0,0,0,0,0,0,0,6,27,32,62,26,44,17,5,230,0,0,0,0,0,0,0,0,7,6,13,3,12,7,0,56,0,0,0,0,3,4,9,9,36,34,13,24,11,3,10,162,0,0,0,0,3,5,7,3,14,10,3,3,3,0,0,59,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,12,0,0,0,0,0,0,0,0
118021570,3,0,3,3,0,3,0,0,0,0,0,0,0,0,0,17,6,0,5,8,10,28,0,9,21,5,3,0,3,0,15,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,7,0,9,11,10,48,30,33,76,30,14,11,5,0,50,335,16,24,25,22,59,127,69,114,393,297,243,262,270,120,286,2329,3,0,0,0,0,0,0,0,12,32,99,57,126,95,3,430,0,0,3,0,0,3,4,11,5,0,8,3,0,3,0,39,0,0,0,0,0,0,0,0,26,39,27,16,19,11,0,145,0,0,0,0,0,0,0,0,3,4,6,7,6,0,0,35,0,0,0,0,0,0,4,11,23,12,9,23,13,3,8,112,0,0,3,0,8,4,8,15,13,5,3,4,3,0,0,67,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0
119011354,0,3,14,13,0,4,8,0,3,0,0,0,0,0,4,54,11,11,62,72,41,102,31,49,68,22,5,6,0,4,59,543,0,0,0,0,0,0,0,3,0,0,0,0,0,0,12,25,11,20,84,112,49,165,77,90,149,61,28,7,7,5,123,971,53,93,135,168,456,486,290,306,949,555,364,238,184,55,657,4974,0,0,0,0,0,0,0,4,26,53,74,16,40,14,0,235,0,0,0,0,0,0,0,3,5,3,3,0,0,0,0,16,0,0,4,0,0,3,7,12,37,19,22,4,7,0,5,125,3,0,0,0,0,0,0,0,3,3,0,0,3,0,0,21,3,0,0,0,10,3,22,26,48,18,11,15,3,0,12,164,0,0,3,4,5,16,21,13,24,3,0,3,4,0,3,102,0,0,3,0,0,0,0,3,4,0,0,0,0,0,3,14,0,0,0,0,0,0,0,0
119011355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119011356,0,0,4,0,3,0,0,3,3,0,0,0,0,0,0,26,0,3,13,25,12,38,12,13,32,8,4,0,0,0,26,203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,7,5,20,34,15,65,33,29,75,21,19,7,4,0,49,395,25,34,42,55,196,273,158,183,489,264,162,87,68,25,291,2366,0,0,0,0,0,0,0,6,22,24,35,14,25,7,4,135,0,0,0,0,0,0,4,3,5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6,17,15,7,0,9,3,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,3,4,12,4,22,8,8,5,0,0,4,73,0,0,0,3,3,15,6,10,4,0,0,0,0,0,0,35,0,0,0,0,0,0,3,3,4,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0
119011357,3,0,6,14,0,3,3,3,10,0,0,0,0,0,4,57,19,10,59,75,27,104,39,49,99,40,10,11,5,0,64,601,3,0,0,0,0,0,0,5,0,0,0,0,0,0,22,33,22,17,77,105,35,156,84,91,189,70,15,12,12,0,137,1017,72,105,141,184,488,617,376,441,1080,514,304,176,117,35,838,5479,0,0,0,0,0,0,5,10,33,49,53,21,23,8,3,207,0,0,0,0,0,0,5,4,4,5,0,0,0,0,0,28,0,0,0,0,0,0,0,8,16,22,12,4,0,0,0,71,0,0,0,0,0,0,3,0,3,0,0,4,3,0,0,13,0,0,0,0,5,7,19,22,40,12,5,10,0,0,4,134,0,0,0,7,4,12,11,11,17,0,0,0,0,0,6,72,0,0,0,0,0,5,3,0,3,4,0,0,0,0,0,17,0,0,0,0,0,0,0,0
119011358,0,3,7,6,3,3,3,4,0,0,0,0,0,0,4,28,11,4,32,30,20,62,12,22,34,12,6,10,3,0,44,301,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,14,10,6,43,41,24,114,35,57,114,51,26,26,10,0,95,663,39,44,68,70,256,338,187,241,768,568,374,293,175,73,473,3967,0,0,0,0,0,0,0,5,27,62,94,57,68,22,5,341,0,0,3,0,0,5,7,3,12,3,4,0,6,0,0,43,0,0,0,0,0,0,3,14,31,25,27,7,8,3,3,130,0,0,0,0,0,0,0,0,5,3,3,4,0,3,0,16,0,0,0,3,7,0,17,10,45,24,5,20,5,0,5,148,0,0,3,4,10,15,15,13,17,0,3,4,0,0,0,81,0,0,0,4,0,3,5,0,5,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0
119011359,0,0,8,8,3,10,6,0,0,0,0,0,0,0,4,38,6,13,30,47,31,90,25,37,76,8,12,11,0,0,35,411,0,0,0,0,0,0,0,0,3,0,0,0,0,0,15,21,7,18,41,80,34,150,97,98,200,73,45,31,5,0,121,997,37,55,69,127,412,514,318,363,1263,981,682,502,329,122,743,6515,0,0,0,0,0,0,0,5,23,77,153,58,112,50,7,492,0,0,0,0,0,3,4,13,19,13,6,5,3,0,0,58,0,0,0,0,0,3,6,11,64,49,29,24,33,3,8,223,0,0,0,0,0,0,7,0,9,3,7,11,11,3,0,48,0,0,0,3,3,0,21,31,54,33,8,29,4,0,5,183,0,0,9,3,10,19,27,18,26,14,6,5,4,0,4,136,0,0,0,0,0,0,0,3,6,7,0,3,0,0,0,30,0,0,0,0,0,0,0,3
