SA2_MAINCODE_2016,C16_Chr_Chi_nfd_0_14,C16_Chr_Chi_nfd_15_24,C16_Chr_Chi_nfd_25_34,C16_Chr_Chi_nfd_35_44,C16_Chr_Chi_nfd_45_54,C16_Chr_Chi_nfd_55_64,C16_Chr_Chi_nfd_65_74,C16_Chr_Chi_nfd_75_84,C16_Chr_Chi_nfd_85ov,C16_Chr_Chi_nfd_Tot,C16_Chr_Oth_Chi_0_14,C16_Chr_Oth_Chi_15_24,C16_Chr_Oth_Chi_25_34,C16_Chr_Oth_Chi_35_44,C16_Chr_Oth_Chi_45_54,C16_Chr_Oth_Chi_55_64,C16_Chr_Oth_Chi_65_74,C16_Chr_Oth_Chi_75_84,C16_Chr_Oth_Chi_85ov,C16_Chr_Oth_Chi_Tot,C16_Christ_Tot_0_14,C16_Christ_Tot_15_24,C16_Christ_Tot_25_34,C16_Christ_Tot_35_44,C16_Christ_Tot_45_54,C16_Christ_Tot_55_64,C16_Christ_Tot_65_74,C16_Christ_Tot_75_84,C16_Christ_Tot_85ov,C16_Christ_T_T,C16_Hinduism_0_14,C16_Hinduism_15_24,C16_Hinduism_25_34,C16_Hinduism_35_44,C16_Hinduism_45_54,C16_Hinduism_55_64,C16_Hinduism_65_74,C16_Hinduism_75_84,C16_Hinduism_85ov,C16_Hinduism_Tot,C16_Islam_0_14,C16_Islam_15_24,C16_Islam_25_34,C16_Islam_35_44,C16_Islam_45_54,C16_Islam_55_64,C16_Islam_65_74,C16_Islam_75_84,C16_Islam_85ov,C16_Islam_Tot,C16_Judaism_0_14,C16_Judaism_15_24,C16_Judaism_25_34,C16_Judaism_35_44,C16_Judaism_45_54,C16_Judaism_55_64,C16_Judaism_65_74,C16_Judaism_75_84,C16_Judaism_85ov,C16_Judaism_Tot,C16_OR_AusAborTrad_0_14,C16_OR_AusAborTrad15_24,C16_OR_AusAborTrad25_34,C16_OR_AusAborTrad35_44,C16_OR_AusAborTrad45_54,C16_OR_AusAborTrad55_64,C16_OR_AusAborTrad65_74,C16_OR_AusAborTrad75_84,C16_OR_AusAborTrad85oe,C16_OR_AusAborTrade_Tot,C16_OR_Sikhism_0_14,C16_OR_Sikhism_15_24,C16_OR_Sikhism_25_34,C16_OR_Sikhism_35_44,C16_OR_Sikhism_45_54,C16_OR_Sikhism_55_64,C16_OR_Sikhism_65_74,C16_OR_Sikhism_75_84,C16_OR_Sikhism_85oe,C16_OR_Sikhism_Tot,C16_OR_Ot_Re_Gr_0_14,C16_OR_Ot_Re_Gr_15_24,C16_OR_Ot_Re_Gr_25_34,C16_OR_Ot_Re_Gr_35_44,C16_OR_Ot_Re_Gr_45_54,C16_OR_Ot_Re_Gr_55_64,C16_OR_Ot_Re_Gr_65_74,C16_OR_Ot_Re_Gr_75_84,C16_O_R_Ot_Re_Gr_85ov,C16_OR_Ot_Re_Gr_Tot,C16_Oth_Rel_Tot_0_14,C16_Oth_Rel_Tot_15_24,C16_Oth_Rel_Tot_25_34,C16_Oth_Rel_Tot_35_44,C16_Oth_Rel_Tot_45_54,C16_Oth_Rel_Tot_55_64,C16_Oth_Rel_Tot_65_74,C16_Oth_Rel_Tot_75_84,C16_Oth_Rel_Tot_85ov,C16_Other_Rel_T_T,C16_SBOSB_No_RA_0_14,C16_SBOSB_No_RA_15_24,C16_SBOSB_No_RA_25_34,C16_SBOSB_No_RA_35_44,C16_SBOSB_No_RA_45_54,C16_SBOSB_No_RA_55_64,C16_SBOSB_No_RA_65_74,C16_SBOSB_No_RA_75_84,C16_SBOSB_No_RA_85ov,C16_SBOSB_No_RA_Tot,C16_Oth_rel_affi_0_14,C16_Rel_aff_ns_15_24,C16_Rel_aff_ns_25_34,C16_Rel_aff_ns_35_44,C16_Rel_aff_ns_45_54,C16_Rel_aff_ns_55_64,C16_Rel_aff_ns_65_74,C16_Rel_aff_ns_75_84,C16_Rel_aff_ns_85ov,C16_Rel_aff_ns_Tot,C16_Tot_0_14_yrs,C16_Tot_15_24_yrs,C16_Tot_25_34_yrs,C16_Tot_35_44_yrs,C16_Tot_45_54_yrs,C16_Tot_55_64_yrs,C16_Tot_65_74_yrs,C16_Tot_75_84_yrs,C16_Tot_85o,C16_T_T
125011585,39,41,29,36,27,23,9,5,0,203,0,3,0,0,0,4,0,0,0,4,471,370,442,384,368,384,322,217,79,3035,61,61,120,53,34,27,6,6,0,370,445,245,374,244,112,66,31,8,3,1532,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,11,3,27,13,0,0,0,0,0,51,5,6,4,3,3,3,3,0,0,20,18,7,29,12,7,3,3,0,0,72,334,350,496,222,268,241,93,60,15,2073,131,102,123,85,62,61,39,9,9,616,1595,1254,1748,1143,1103,1013,576,349,123,8899
125011586,113,97,142,98,84,57,20,16,3,627,3,0,0,0,0,4,0,5,0,13,1167,971,1340,1062,1053,876,526,333,174,7492,208,284,495,206,130,145,76,28,5,1580,456,363,429,288,198,169,93,38,8,2027,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,21,49,12,9,11,4,3,0,128,7,12,15,6,3,7,4,0,0,53,15,38,68,21,9,18,8,3,0,179,689,832,1455,669,537,531,157,68,20,4963,263,317,457,224,223,236,108,53,16,1888,2944,3009,4601,2702,2474,2291,1118,577,261,19983
125011587,46,32,34,26,18,26,5,5,0,188,0,0,0,0,3,0,0,0,0,4,342,269,240,245,287,269,201,124,56,2038,28,23,57,29,22,12,4,0,0,170,316,161,240,122,98,69,26,13,0,1045,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,10,17,4,0,4,0,0,0,46,0,0,5,0,0,0,0,0,0,9,7,10,27,4,3,3,0,0,0,52,164,136,145,97,120,106,41,21,5,845,69,56,57,55,47,64,27,19,8,411,997,711,821,606,666,639,361,187,76,5064
125021476,137,76,94,107,104,84,53,28,9,692,3,8,0,0,4,0,3,3,0,24,2183,1590,1066,1542,1840,1687,1458,1094,468,12930,278,121,174,207,150,122,58,19,6,1128,174,77,139,124,72,45,18,9,0,651,0,0,3,4,4,3,0,3,0,18,0,0,0,0,0,0,0,0,0,0,29,7,21,22,5,0,6,4,0,93,15,16,13,27,17,15,8,0,0,114,49,23,34,49,23,17,12,4,0,201,1932,1362,1362,1334,1180,1018,620,257,61,9112,299,271,232,240,256,215,137,105,57,1808,5124,3588,3209,3742,3811,3345,2404,1527,607,27361
125021477,106,72,92,70,84,73,37,11,6,541,3,0,4,3,0,3,0,0,0,18,2389,1337,1402,1730,1696,1412,968,603,322,11850,133,57,93,115,67,47,32,10,4,553,256,135,140,143,101,77,44,8,0,902,4,3,5,4,0,3,3,0,0,29,0,0,0,0,0,0,0,0,0,0,4,9,33,3,0,3,3,0,0,59,7,40,62,52,56,51,31,18,6,321,18,46,92,56,56,55,31,18,5,378,1114,721,1068,792,727,572,277,133,37,5434,255,187,252,225,216,184,132,76,38,1570,4233,2533,3173,3203,3009,2452,1538,862,421,21424
125021478,86,72,70,86,78,57,33,13,4,493,3,0,0,0,3,3,6,0,0,16,1876,1246,1024,1319,1440,1189,830,557,196,9681,104,43,85,86,58,50,30,8,0,468,136,84,106,84,66,60,31,5,3,575,3,0,3,0,4,3,3,0,0,23,0,0,0,0,0,0,0,0,0,0,10,3,17,6,0,4,0,0,0,47,11,10,20,11,11,12,10,6,0,86,20,10,34,23,11,20,11,6,0,134,903,654,967,714,661,526,227,150,26,4826,231,146,203,206,194,159,113,73,23,1344,3361,2248,2536,2570,2569,2109,1297,826,260,17786
125031479,63,78,62,30,70,35,17,12,6,377,0,0,0,3,0,0,3,0,0,15,1075,850,748,708,1004,940,701,506,352,6878,12,17,11,21,13,15,5,0,0,97,1693,810,795,621,417,244,125,52,10,4762,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,8,13,7,8,3,11,11,0,3,0,53,13,7,10,3,11,7,0,3,0,57,458,487,437,287,359,286,138,63,31,2554,383,290,383,300,261,193,105,61,38,2014,3960,2721,2572,2253,2457,2034,1225,760,477,18467
125031480,82,71,66,41,46,28,35,21,13,413,0,0,0,3,0,0,0,0,0,9,975,793,771,659,775,736,613,450,328,6093,29,32,31,29,16,21,10,0,0,161,1248,574,599,474,312,139,63,25,3,3437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,3,0,0,0,0,0,15,18,9,18,9,12,3,4,4,0,83,23,14,20,8,18,3,4,4,0,94,348,334,343,217,250,228,107,59,30,1921,318,203,246,179,213,154,71,59,53,1499,3242,2235,2261,1901,1987,1674,1064,673,473,15515
125031481,75,65,111,50,65,40,31,7,3,446,5,0,6,9,0,0,3,0,0,24,1361,1077,1239,1061,1062,938,699,397,139,7969,303,308,715,286,97,57,20,9,0,1796,1552,791,1153,681,427,223,121,28,6,4981,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,38,46,134,34,4,3,8,0,0,264,9,3,12,10,9,13,3,0,0,63,48,47,150,47,7,15,13,3,0,330,420,447,702,344,384,341,148,64,20,2864,382,270,488,236,207,178,97,63,8,1934,4166,3061,4615,2777,2338,1944,1156,579,180,20826
125031482,102,56,73,87,54,38,23,14,9,465,13,8,3,12,6,3,3,0,0,47,3727,1933,2047,2623,2242,1846,2181,1011,308,17914,352,111,218,307,154,82,40,19,5,1293,472,256,280,243,175,105,30,13,3,1585,0,4,0,0,0,5,3,0,3,13,0,0,0,0,0,0,0,0,0,0,26,5,36,24,11,0,8,0,0,108,28,24,30,30,28,12,7,3,0,153,53,27,62,49,38,11,14,3,0,254,724,478,529,534,351,331,174,53,22,3198,326,165,236,258,217,155,159,85,32,1621,5719,3003,3433,4100,3250,2620,2624,1190,378,26312
125031483,102,53,69,65,41,32,20,6,0,399,12,7,4,10,3,3,4,0,0,43,1182,960,987,880,911,999,731,452,224,7332,76,61,156,79,22,22,20,17,4,449,2945,1440,1585,1120,727,380,179,49,16,8443,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,10,19,35,9,3,5,0,0,0,71,9,8,14,7,9,8,10,9,0,86,24,31,47,18,15,14,8,9,0,160,293,295,380,189,248,238,85,65,33,1832,542,280,389,277,207,202,112,74,32,2108,5126,3122,3646,2631,2237,1972,1190,705,318,20950
125031484,96,85,73,65,62,27,8,8,0,423,16,16,6,5,11,6,7,0,0,66,1986,1340,1389,1276,1392,1284,963,642,349,10627,92,56,135,92,45,38,17,14,0,488,1500,820,994,713,352,187,84,13,3,4667,0,0,3,0,0,0,0,3,0,12,3,0,0,0,0,0,0,0,0,3,15,19,55,13,0,0,0,3,0,104,26,15,23,20,15,16,13,8,0,143,44,35,74,37,18,16,12,6,0,249,444,401,532,294,321,283,103,69,40,2488,369,213,313,216,192,157,78,49,36,1630,4518,2935,3522,2720,2437,2048,1282,815,443,20720
125031485,162,102,138,94,94,65,32,12,7,702,10,0,9,5,6,4,0,0,0,29,2656,1698,2001,1951,1748,1561,1207,741,366,13930,378,155,538,316,119,88,42,17,5,1661,1754,972,1390,889,473,238,119,40,6,5871,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,61,72,201,53,6,6,8,0,0,405,50,22,40,29,16,12,3,4,0,183,113,95,236,85,26,22,11,4,0,587,560,516,762,461,471,388,160,64,24,3403,485,316,447,293,267,215,144,64,27,2257,6010,3803,5482,4119,3265,2619,1739,965,440,28450
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,8
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,0,0,0,0,11
125041489,93,48,137,95,66,56,23,16,7,553,0,0,0,3,3,3,0,0,0,14,1406,887,1678,1508,1111,1050,673,411,343,9069,569,205,934,570,123,78,42,8,4,2546,368,191,413,274,136,84,45,11,3,1527,0,0,3,3,0,0,0,3,3,19,0,0,0,0,0,0,0,0,0,0,95,59,166,80,16,10,6,0,0,427,31,22,51,47,35,32,9,8,6,238,125,76,217,120,53,40,12,8,6,663,787,715,1299,833,598,480,225,110,31,5073,392,364,621,473,300,239,135,84,62,2672,3715,2535,5312,3919,2441,2043,1166,651,458,22234
125041490,29,19,14,18,26,20,13,3,4,152,0,0,0,0,0,4,0,0,0,8,941,478,372,600,612,584,654,309,114,4666,45,28,20,47,42,21,16,9,0,230,34,14,8,24,15,7,4,6,0,110,0,3,0,3,3,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,8,5,3,4,9,9,3,0,0,44,12,3,8,5,14,8,3,0,0,47,457,272,256,326,276,251,146,36,21,2035,99,67,47,47,68,63,56,19,4,475,1620,897,746,1111,1081,981,905,395,152,7872
125041491,73,23,93,76,38,42,16,8,6,377,0,0,0,3,7,0,0,3,0,9,1539,641,1279,1317,970,807,766,504,319,8136,1182,217,1749,1031,161,104,51,13,4,4523,312,119,311,225,78,54,16,18,3,1137,3,0,3,4,3,0,7,0,0,17,0,0,0,0,0,0,0,0,0,0,81,48,213,60,5,12,6,4,0,418,64,10,66,48,18,10,4,3,0,233,144,55,274,105,23,23,10,9,0,655,609,399,835,585,386,279,163,72,30,3348,439,140,524,400,150,146,105,80,67,2045,4305,1593,5137,3792,1827,1453,1148,704,430,20382
125041492,51,45,142,78,47,29,13,8,6,416,0,0,0,0,5,0,0,0,0,6,821,648,1555,1026,790,691,429,265,144,6362,2276,765,4722,1908,236,174,69,19,5,10189,462,237,616,327,154,69,46,15,11,1943,0,3,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,162,209,492,121,12,17,8,0,0,1018,67,15,112,66,10,13,6,3,0,303,223,222,606,188,27,31,15,8,0,1315,624,748,1702,726,517,365,202,123,34,5047,552,329,1199,596,262,201,136,54,21,3349,5043,3073,10737,4956,2135,1640,930,503,231,29249
125041493,135,73,91,86,76,47,24,15,7,554,3,3,0,9,4,4,5,6,0,31,2077,1321,1247,1485,1508,1389,1311,1070,447,11863,793,309,789,642,328,220,93,39,6,3214,247,128,141,144,78,57,35,7,5,843,3,0,3,3,3,0,4,0,0,18,0,0,0,0,0,0,0,0,0,0,70,53,141,46,24,24,6,0,0,359,7,11,15,9,20,13,0,7,0,87,84,73,153,51,41,29,12,7,0,443,651,541,603,454,539,417,211,136,40,3582,276,160,222,210,163,175,113,99,40,1455,4173,2562,3243,3079,2734,2396,1825,1374,554,21935
125041494,63,30,31,41,23,18,19,6,0,234,10,0,0,3,0,0,0,0,0,17,1553,716,653,1082,911,732,906,420,150,7108,86,23,58,80,53,27,15,8,0,361,61,25,34,28,34,22,13,6,0,216,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,6,6,4,3,4,3,0,0,38,14,3,10,8,9,7,4,3,0,54,19,12,18,16,9,13,11,0,0,90,509,269,311,409,280,206,155,40,23,2197,134,45,69,91,78,67,77,41,13,609,2373,1110,1158,1736,1401,1086,1187,523,187,10773
125041588,56,24,30,34,28,20,11,7,0,219,3,3,0,4,0,3,0,0,0,15,758,462,457,583,602,572,568,385,220,4610,1392,398,1083,1169,422,225,93,60,8,4857,151,86,100,101,62,41,25,3,0,574,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,75,36,116,52,15,8,0,0,0,308,35,4,23,27,10,3,6,5,0,115,114,37,133,80,24,7,11,6,0,424,215,172,179,177,177,133,78,33,18,1174,201,83,165,155,98,106,53,51,82,995,2869,1255,2150,2306,1420,1117,846,550,336,12847
125041589,53,30,66,46,24,38,16,3,3,284,5,0,0,5,0,3,3,0,0,22,770,547,593,640,674,650,476,337,180,4869,1558,479,1530,1334,425,240,107,64,12,5735,219,135,160,160,95,60,39,9,5,880,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,94,76,222,72,21,15,13,3,0,507,38,12,35,39,12,3,7,4,3,163,137,90,252,107,33,15,16,13,3,665,274,287,339,245,264,260,103,62,25,1865,250,127,248,183,111,123,50,61,26,1176,3269,1689,3182,2746,1668,1411,827,556,255,15604
126011495,92,102,125,79,100,81,55,17,10,660,3,0,0,3,3,0,3,0,0,15,2105,1583,1181,1539,1783,1624,1095,777,414,12093,335,174,394,293,198,148,48,12,9,1627,110,52,96,83,29,17,14,3,0,405,0,0,6,3,5,3,0,0,3,25,0,0,0,0,0,0,0,0,0,0,16,18,11,16,13,7,3,3,0,91,17,15,19,21,25,17,4,7,0,118,30,37,29,36,36,30,6,8,0,210,1713,1767,1782,1350,1105,1045,524,229,64,9579,289,271,272,218,183,212,142,106,68,1758,4734,4037,3964,3759,3616,3283,1936,1180,583,27095
126011496,56,63,43,55,53,84,45,18,14,427,0,0,0,3,3,0,6,0,3,14,2122,1372,699,1294,1710,1469,1233,860,428,11197,187,106,103,172,140,92,52,15,3,868,52,22,35,31,26,18,3,0,0,190,8,0,3,7,3,7,3,0,0,32,0,0,0,0,0,0,0,0,0,0,24,5,12,13,8,3,8,0,0,76,4,9,3,10,9,11,7,0,3,63,28,14,16,22,21,13,7,3,3,138,1228,1023,677,879,848,735,457,180,78,6105,231,170,143,207,176,147,139,89,42,1340,3936,2771,1759,2724,3036,2599,1951,1155,565,20493
126021497,111,86,99,78,95,63,42,19,7,598,0,6,0,0,3,3,0,0,5,18,1898,1376,1138,1347,1612,1610,1134,715,378,11208,122,91,154,110,107,83,40,22,4,741,56,32,68,39,27,14,7,4,0,250,9,7,0,5,9,9,12,3,0,49,0,0,0,0,0,0,0,0,0,0,7,10,23,10,4,11,0,0,0,67,7,6,10,8,12,13,5,0,0,61,16,12,33,22,15,20,5,0,0,135,1572,1693,1913,1203,1122,987,540,241,84,9340,267,279,341,238,236,239,164,75,31,1863,4113,3651,3908,3231,3363,3132,2021,1122,508,25047
126021498,26,17,32,35,32,26,30,14,3,225,4,0,0,0,3,4,0,0,3,20,1649,862,895,1280,1283,952,849,551,304,8631,24,9,81,22,18,7,8,3,0,172,29,16,31,30,22,11,3,3,0,140,4,0,5,7,0,8,7,0,0,33,0,0,0,0,0,0,0,0,0,0,3,6,3,5,10,0,4,0,0,30,3,3,10,7,3,9,0,3,0,44,9,4,12,9,9,10,6,6,5,72,636,448,627,642,562,454,267,130,57,3823,207,125,187,213,166,135,118,44,31,1223,2583,1495,1888,2271,2099,1624,1291,764,398,14414
126021499,16,6,8,24,17,9,11,4,3,98,0,0,0,0,0,0,3,0,0,8,1351,987,385,681,961,717,638,363,341,6426,12,5,10,18,17,4,8,3,3,76,11,11,13,9,12,10,0,7,0,73,4,0,0,7,0,12,14,58,197,295,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,6,0,8,0,8,3,7,0,0,0,32,4,7,0,8,10,7,0,0,0,42,483,351,273,333,327,300,249,88,65,2472,128,122,95,96,101,104,83,53,35,824,2013,1484,789,1188,1452,1175,1014,585,645,10345
126021500,68,79,140,83,54,55,44,36,18,585,0,0,0,0,0,0,3,0,0,10,1085,1017,1480,1172,951,930,801,639,512,8591,184,147,502,199,44,25,8,9,0,1123,179,186,259,125,40,22,12,9,3,835,12,11,12,12,12,15,22,22,10,123,0,0,0,0,0,0,0,0,0,0,9,4,23,3,4,0,0,0,0,46,9,15,21,20,6,11,5,3,0,87,18,19,45,27,10,11,6,3,0,136,973,2080,2054,1060,635,533,291,123,73,7824,242,442,462,255,160,159,113,109,140,2085,2775,4078,5072,3054,1967,1795,1297,937,746,21724
126021501,45,21,32,39,42,28,27,10,9,255,0,3,0,3,0,3,0,0,0,12,1278,767,602,967,1057,929,633,565,307,7100,57,31,65,67,41,16,5,10,0,299,47,36,32,36,33,21,12,5,3,220,15,4,8,10,11,11,11,8,0,71,0,0,0,0,0,0,0,0,0,0,12,10,15,7,9,3,3,0,0,57,10,4,7,16,8,6,4,3,0,59,14,16,25,16,15,16,11,3,0,118,635,505,437,500,474,388,164,106,51,3267,164,93,94,142,119,118,67,48,22,872,2251,1474,1341,1792,1803,1560,938,760,390,12310
126021503,74,65,113,96,63,59,35,16,4,532,0,0,3,0,0,4,0,0,0,15,1518,928,1582,1459,1189,1035,784,436,181,9117,252,111,576,258,85,72,30,13,7,1402,103,38,175,81,23,23,17,0,0,457,0,0,3,0,5,3,6,0,0,15,0,0,0,0,0,0,0,0,0,0,33,9,71,29,3,6,9,0,0,168,6,7,18,23,13,4,4,5,0,86,39,22,93,51,16,13,13,4,0,250,877,797,1654,932,577,518,241,112,43,5761,236,153,335,255,163,147,77,46,18,1427,3111,2123,4704,3245,2178,1906,1220,643,259,19375
126021590,4,5,3,7,10,10,10,3,0,49,0,0,0,0,0,0,0,0,0,0,566,419,180,305,491,384,255,158,84,2839,3,9,3,9,13,13,4,4,0,54,14,3,5,14,0,8,6,0,0,49,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,3,173,109,118,110,135,114,63,18,4,839,40,34,14,31,51,23,17,6,11,240,809,594,338,481,716,555,353,195,99,4141
126021591,128,84,143,134,95,82,50,28,8,742,4,3,0,0,4,0,0,0,0,14,2474,1568,1897,2061,2017,1582,1350,980,569,14492,155,76,299,175,52,38,34,17,3,849,193,126,220,146,77,47,22,13,0,853,26,0,4,18,7,4,7,6,0,79,0,3,0,0,0,0,0,0,0,3,17,24,56,13,19,7,4,0,0,136,13,12,25,25,14,14,9,3,0,112,32,37,84,39,32,21,8,0,3,250,1300,1178,1857,1170,825,660,311,129,62,7498,340,271,476,348,269,206,100,117,88,2205,4576,3358,5094,4131,3405,2659,1919,1300,732,27175
127011504,94,73,58,47,49,40,25,7,0,399,0,0,0,0,0,0,0,0,0,3,1270,1015,769,724,1052,1025,651,638,137,7282,50,49,51,51,61,34,15,11,0,321,1380,588,495,498,268,212,115,20,3,3580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,73,72,45,30,32,30,15,14,3,320,73,74,51,33,32,30,15,14,3,321,594,428,340,233,259,210,86,52,13,2214,541,327,280,271,251,246,127,97,25,2163,4195,2689,2172,2047,2169,1945,1082,854,192,17341
127011505,22,19,23,17,17,21,16,10,3,138,0,3,0,0,0,0,0,0,0,9,934,856,583,660,835,786,703,356,188,5897,4,15,4,5,13,5,3,0,0,43,227,123,100,96,61,35,31,4,0,679,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,10,9,4,0,0,0,0,29,4,0,0,3,3,3,3,0,0,11,4,4,12,5,3,3,3,0,0,42,270,191,151,149,156,114,58,22,10,1118,187,143,100,123,111,113,102,57,25,956,1653,1345,968,1082,1211,1083,905,444,220,8911
127011506,128,66,112,84,47,43,31,10,0,512,0,0,0,3,0,5,0,3,0,17,2759,1377,2174,1721,1351,1200,897,420,92,12001,143,40,120,127,49,29,14,0,0,518,212,88,114,109,52,28,10,0,0,615,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,25,7,30,10,4,4,0,0,0,85,7,3,18,3,6,0,3,0,0,44,30,9,45,16,10,8,4,0,0,129,687,367,739,391,240,174,102,29,11,2750,363,216,327,226,181,136,106,48,14,1620,4255,2120,3592,2643,1910,1601,1150,508,122,17891
127011592,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,6,7,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,3,0,0,0,12,0,0,0,3,0,0,3,0,0,10,6,9,3,9,6,10,9,0,3,60
127011593,64,60,44,36,44,35,13,5,0,303,0,0,0,0,0,0,0,0,0,4,942,798,535,604,776,598,297,125,20,4690,19,20,18,18,27,27,7,0,0,135,97,68,49,44,58,20,8,0,0,340,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,17,13,24,19,11,0,0,0,122,33,17,13,24,19,11,0,0,0,122,139,133,88,80,84,67,16,5,0,608,100,81,62,78,74,46,33,10,3,477,1435,1207,838,918,1164,864,401,150,31,7017
127011594,106,68,63,60,57,63,21,6,4,449,0,0,0,0,0,4,0,0,0,3,1234,1006,753,774,942,798,469,195,72,6239,59,44,47,60,51,60,15,8,3,344,453,251,213,191,161,107,36,9,3,1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,0,0,0,11,36,45,33,16,21,29,10,0,0,196,36,43,34,17,31,34,10,0,0,210,327,286,248,194,152,125,52,17,9,1396,203,154,144,107,126,110,38,26,7,911,2637,2124,1676,1609,1812,1545,726,284,104,12516
127011595,120,73,76,74,58,47,26,10,0,473,0,0,0,0,0,3,0,0,0,6,1544,1140,967,1006,1085,813,411,170,43,7174,71,76,60,64,95,61,18,16,4,454,408,230,179,203,147,69,35,23,3,1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,9,4,0,3,0,0,0,25,67,51,48,29,28,31,11,3,0,269,73,51,52,37,35,32,9,3,0,290,265,254,226,151,145,90,36,9,0,1188,226,91,98,109,96,66,23,5,6,723,2794,2007,1754,1738,1818,1282,602,248,61,12298
127011596,114,89,87,82,70,46,31,8,0,517,0,0,0,0,0,4,3,0,0,19,1620,968,928,1075,983,603,368,125,31,6709,147,119,107,146,123,87,36,11,0,780,438,173,178,211,127,56,19,7,3,1204,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,0,9,9,4,4,3,0,0,37,56,26,38,31,18,17,11,3,0,197,60,29,42,40,21,23,12,3,0,232,334,192,186,198,117,71,23,9,3,1139,225,90,120,134,95,55,34,8,3,762,2989,1665,1693,1944,1594,985,512,166,42,11591
127011597,173,88,81,92,94,50,19,7,0,617,5,4,0,3,0,3,0,0,0,20,2673,1420,1465,1688,1341,803,448,172,36,10038,157,80,115,133,115,90,18,12,3,732,351,215,155,203,122,51,24,7,0,1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,0,0,0,8,39,18,23,32,16,12,3,3,0,149,42,20,25,29,21,15,3,3,0,161,384,202,271,217,160,58,30,7,3,1334,290,128,183,191,126,81,40,6,0,1050,4036,2173,2349,2599,2000,1171,593,222,49,15186
