SA2_MAINCODE_2016,C16_CFNC_1F1P_1000_1499,C16_CFNC_1F1P_1500_1999,C16_CFNC_1F1P_2000_2499,C16_CFNC_1F1P_2500_2999,C16_CFNC_1F1P_3000_3999,C16_CFNC_1F1P_4000m,C16_CFNC_1F1P_Ns,C16_CFNC_1F1P_T,C16_CFNC_1E1A_N,C16_CFNC_1E1A_1_149,C16_CFNC_1E1A_150_299,C16_CFNC_1E1A_300_399,C16_CFNC_1E1A_400_499,C16_CFNC_1E1A_500_649,C16_CFNC_1E1A_650_799,C16_CFNC_1E1A_800_999,C16_CFNC_1E1A_1000_1499,C16_CFNC_1E1A_1500_1999,C16_CFNC_1E1A_2000_2499,C16_CFNC_1E1A_2500_2999,C16_CFNC_1E1A_3000_3999,C16_CFNC_1E1A_4000m,C16_CFNC_1E1A_Ns,C16_CFNC_1E1A_T,C16_CFNC_1F1NW_N,C16_CFNC_1F1NW_1_149,C16_CFNC_1F1NW_150_299,C16_CFNC_1F1NW_300_399,C16_CFNC_1F1NW_400_499,C16_CFNC_1F1NW_500_649,C16_CFNC_1F1NW_650_799,C16_CFNC_1F1NW_800_999,C16_CFNC_1F1NW_1000_1499,C16_CFNC_1F1NW_1500_1999,C16_CFNC_1F1NW_2000_2499,C16_CFNC_1F1NW_2500_2999,C16_CFNC_1F1NW_3000_3999,C16_CFNC_1F1NW_4000m,C16_CFNC_1F1NW_Ns,C16_CFNC_1F1NW_Tot,C16_CFNC_1P1NW_N,C16_CFNC_1P1NW_1_149,C16_CFNC_1P1NW_150_299,C16_CFNC_1P1NW_300_399,C16_CFNC_1P1NW_400_499,C16_CFNC_1P1NW_500_649,C16_CFNC_1P1NW_650_799,C16_CFNC_1P1NW_800_999,C16_CFNC_1P1NW_1000_1499,C16_CFNC_1P1NW_1500_1999,C16_CFNC_1P1NW_2000_2499,C16_CFNC_1P1NW_2500_2999,C16_CFNC_1P1NW_3000_3999,C16_CFNC_1P1NW_4000_mr,C16_CFNC_1P1NW_Ns,C16_CFNC_1P1NW_Tot,C16_CFNC_1A1NW_N,C16_CFNC_1A1NW_1_149,C16_CFNC_1A1NW_150_299,C16_CFNC_1A1NW_300_399,C16_CFNC_1A1NW_400_499,C16_CFNC_1A1NW_500_649,C16_CFNC_1A1NW_650_799,C16_CFNC_1A1NW_800_999,C16_CFNC_1A1NW_1000_1499,C16_CFNC_1A1NW_1500_1999,C16_CFNC_1A1NW_2000_2499,C16_CFNC_1A1NW_2500_2999,C16_CFNC_1A1NW_3000_3999,C16_CFNC_1A1NW_4000m,C16_CFNC_1A1NW_Ns,C16_CFNC_1A1NW_T,C16_CFNC_BA_N,C16_CFNC_BA_1_149,C16_CFNC_BA_150_299,C16_CFNC_BA_300_399,C16_CFNC_BA_400_499,C16_CFNC_BA_500_649,C16_CFNC_BA_650_799,C16_CFNC_BA_800_999,C16_CFNC_BA_1000_1499,C16_CFNC_BA_1500_1999,C16_CFNC_BA_2000_2499,C16_CFNC_BA_2500_2999,C16_CFNC_BA_3000_3999,C16_CFNC_BA_4000m,C16_CFNC_BA_Ns,C16_CFNC_BA_Tot,C16_CFNC_BNW_N,C16_CFNC_BNW_1_149,C16_CFNC_BNW_150_299,C16_CFNC_BNW_300_399,C16_CFNC_BNW_400_499,C16_CFNC_BNW_500_649,C16_CFNC_BNW_650_799,C16_CFNC_BNW_800_999,C16_CFNC_BNW_1000_1499,C16_CFNC_BNW_1500_1999,C16_CFNC_BNW_2000_2499,C16_CFNC_BNW_2500_2999,C16_CFNC_BNW_3000_3999,C16_CFNC_BNW_4000m,C16_CFNC_BNW_Ns,C16_CFNC_BNW_T,C16_CFNC_LFns_N,C16_CFNC_LFns_1_149,C16_CFNC_LFns_150_299,C16_CFNC_LFns_300_399,C16_CFNC_LFns_400_499,C16_CFNC_LFns_500_649,C16_CFNC_LFns_650_799,C16_CFNC_LFns_800_999,C16_CFNC_LFns_1000_1499,C16_CFNC_LFns_1500_1999,C16_CFNC_LFns_2000_2499,C16_CFNC_LFns_2500_2999,C16_CFNC_LFns_3000_3999,C16_CFNC_LFns_4000mo,C16_CFNC_LFns_Ns,C16_CFNC_LFns_T,C16_CFNC_T_N,C16_CFNC_T_1_149,C16_CFNC_T_150_299,C16_CFNC_T_300_399,C16_CFNC_T_400_499,C16_CFNC_T_500_649,C16_CFNC_T_650_799,C16_CFNC_T_800_999,C16_CFNC_T_1000_1499,C16_CFNC_T_1500_1999,C16_CFNC_T_2000_2499,C16_CFNC_T_2500_2999,C16_CFNC_T_3000_3999,C16_CFNC_T_4000m,C16_CFNC_T_Ns,C16_CFNC_T_T,C16_CF_BFT_N,C16_CF_BFT_1_149,C16_CF_BFT_150_299,C16_CF_BFT_300_399,C16_CF_BFT_400_499,C16_CF_BFT_500_649,C16_CF_BFT_650_799,C16_CF_BFT_800_999,C16_CF_BFT_1000_1499,C16_CF_BFT_1500_1999,C16_CF_BFT_2000_2499,C16_CF_BFT_2500_2999,C16_CF_BFT_3000_3999,C16_CF_BFT_4000_mr,C16_CF_BFT_Ns,C16_CF_BFT_Tot,C16_CF_BPT_N,C16_CF_BPT_1_149,C16_CF_BPT_150_299,C16_CF_BPT_300_399,C16_CF_BPT_400_499,C16_CF_BPT_500_649,C16_CF_BPT_650_799,C16_CF_BPT_800_999,C16_CF_BPT_1000_1499,C16_CF_BPT_1500_1999,C16_CF_BPT_2000_2499,C16_CF_BPT_2500_2999,C16_CF_BPT_3000_3999,C16_CF_BPT_4000_mr,C16_CF_BPT_Ns,C16_CF_BPT_Tot,C16_CF_1F1P_N,C16_CF_1F1P_1_149,C16_CF_1F1P_150_299,C16_CF_1F1P_300_399,C16_CF_1F1P_400_499,C16_CF_1F1P_500_649,C16_CF_1F1P_650_799,C16_CF_1F1P_800_999,C16_CF_1F1P_1000_1499,C16_CF_1F1P_1500_1999,C16_CF_1F1P_2000_2499,C16_CF_1F1P_2500_2999,C16_CF_1F1P_3000_3999,C16_CF_1F1P_4000mo,C16_CF_1F1P_Ns,C16_CF_1F1P_T,C16_CF_1E1A_N,C16_CF_1E1A_1_149,C16_CF_1E1A_150_299,C16_CF_1E1A_300_399,C16_CF_1E1A_400_499,C16_CF_1E1A_500_649,C16_CF_1E1A_650_799,C16_CF_1E1A_800_999,C16_CF_1E1A_1000_1499,C16_CF_1E1A_1500_1999,C16_CF_1E1A_2000_2499,C16_CF_1E1A_2500_2999,C16_CF_1E1A_3000_3999,C16_CF_1E1A_4000_mr,C16_CF_1E1A_Ns,C16_CF_1E1A_Tot
122031432,6,8,12,3,7,11,0,51,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,0,0,0,0,3,3,4,0,0,0,7,0,23,0,0,0,0,3,0,3,3,8,5,5,0,4,3,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,3,0,10,4,14,13,32,11,11,0,3,6,3,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,7,4,3,0,10,3,22,23,56,32,47,18,30,43,26,330,0,0,0,0,0,0,0,0,3,11,14,14,17,60,5,125,0,0,0,0,0,0,0,3,3,3,4,4,4,4,3,25,0,0,0,0,0,0,0,3,12,10,24,26,45,64,19,202,0,0,0,0,0,0,0,0,4,0,3,0,3,3,5,20
123011433,28,33,37,27,14,10,0,162,0,0,0,0,0,0,0,3,0,3,4,8,3,0,3,30,0,0,0,0,0,0,6,7,26,21,26,17,4,9,5,124,0,0,0,3,3,5,12,15,27,14,6,0,3,0,5,90,0,0,0,0,0,0,0,0,8,4,3,0,3,0,0,20,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,8,19,4,9,3,48,15,122,51,97,32,17,6,9,8,32,459,0,0,0,0,0,0,0,3,0,0,0,0,0,0,51,52,22,3,7,4,54,19,141,84,207,143,168,128,119,60,101,1264,0,0,0,0,0,0,0,0,5,14,53,77,128,155,42,480,0,0,0,0,0,0,0,0,14,9,8,3,5,3,5,51,0,0,0,0,0,0,0,3,32,79,110,110,126,98,28,590,0,0,0,0,0,0,0,0,3,9,4,25,16,15,4,86
123011434,26,46,52,26,20,19,4,202,0,0,0,0,0,0,0,0,0,3,8,4,10,0,0,29,0,0,0,0,0,0,4,17,36,33,31,14,11,7,9,163,0,0,3,0,5,3,19,9,30,14,3,0,0,0,3,91,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,4,3,0,3,0,3,16,14,9,3,0,51,18,165,55,115,23,15,3,3,5,31,513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,69,13,12,10,0,65,27,187,94,255,167,231,168,159,97,116,1606,0,0,0,0,0,0,0,0,16,46,111,156,283,252,81,945,0,0,0,0,0,0,4,3,7,9,20,9,11,7,0,70,0,0,0,0,0,0,0,3,83,170,202,224,200,165,51,1100,0,0,0,0,0,0,0,4,14,18,23,30,43,28,12,169
123011435,54,59,81,44,27,22,3,293,0,0,0,0,0,0,0,0,8,10,11,15,3,0,3,55,0,0,0,0,0,5,7,22,74,60,42,8,11,4,3,228,0,0,4,0,3,8,14,14,28,11,6,3,0,0,4,98,0,0,0,0,0,3,0,3,7,4,3,0,0,0,3,28,0,0,0,0,0,0,0,0,0,3,3,0,3,0,3,16,29,4,7,3,29,25,143,56,81,16,12,0,0,3,16,441,0,0,0,0,0,0,3,0,0,0,0,0,0,0,92,100,36,9,11,6,40,41,174,112,291,255,378,254,211,100,147,2049,0,0,0,0,0,0,0,3,20,89,229,241,384,247,79,1302,0,0,0,0,0,0,5,8,10,18,18,12,9,3,7,109,0,0,0,0,0,0,3,13,114,231,321,269,247,143,81,1435,0,0,0,0,0,0,0,0,17,34,55,59,63,20,23,277
123021436,40,42,36,22,13,3,6,168,0,0,0,0,0,0,0,0,5,6,9,3,0,0,0,24,0,0,0,0,4,3,5,31,60,49,21,3,8,0,0,192,0,0,3,0,0,6,13,18,22,5,5,0,0,0,3,73,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,25,4,3,7,53,31,170,58,103,19,13,0,0,3,16,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,56,22,4,9,7,56,44,193,114,261,186,185,94,68,15,89,1359,0,0,0,0,0,0,0,3,10,50,114,99,100,44,36,464,0,0,0,0,0,0,0,6,10,17,10,9,5,0,5,58,0,0,0,0,0,0,0,3,71,107,112,91,64,20,21,497,0,0,0,0,0,0,3,0,6,10,19,19,14,3,8,75
123021437,53,55,28,19,5,4,0,172,0,0,0,0,0,0,0,0,3,3,4,3,0,0,4,20,0,0,0,0,0,8,6,30,69,45,24,5,3,3,7,203,0,0,0,5,8,7,17,11,20,12,3,0,0,0,7,91,0,0,0,0,0,0,0,3,0,3,3,3,0,0,3,18,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,30,7,3,3,65,18,201,63,115,20,12,0,0,0,37,570,0,0,0,0,3,0,4,0,0,0,3,0,0,0,83,94,27,7,10,10,83,34,233,118,294,205,203,116,69,35,137,1573,0,0,0,0,0,0,0,0,10,43,123,90,100,80,31,483,0,0,0,0,0,0,0,4,9,10,15,10,7,0,3,61,0,0,0,0,0,3,3,7,53,89,83,66,55,41,34,434,0,0,0,0,0,0,0,3,8,15,9,13,19,6,9,83
123021438,61,56,38,33,16,3,3,218,0,0,0,0,0,0,0,3,5,5,6,3,3,4,0,28,0,0,0,3,3,3,9,19,67,41,30,5,4,5,11,200,0,5,0,0,7,4,18,3,25,3,6,3,0,0,0,76,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,24,10,5,4,49,29,115,37,44,17,8,3,0,0,28,388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,50,30,13,12,11,62,47,157,80,241,211,203,143,92,29,97,1424,0,0,0,0,0,0,0,0,24,70,128,143,143,101,67,683,0,0,0,0,0,0,0,3,17,12,15,8,11,0,6,78,0,0,0,0,0,0,3,6,76,150,118,109,89,53,39,654,0,0,0,0,0,0,0,0,5,18,27,21,15,10,9,103
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,30,46,29,20,10,16,3,162,0,0,0,0,0,0,0,0,6,7,9,3,3,0,0,25,0,0,0,0,0,0,15,29,65,49,27,5,12,8,3,220,0,0,5,3,4,5,16,20,23,9,8,0,3,3,5,102,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,10,28,70,12,7,62,19,139,52,64,25,13,0,7,5,22,520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,66,34,70,19,7,66,32,181,114,233,202,201,117,106,61,105,1543,0,0,0,0,0,0,0,3,34,85,120,119,159,136,44,703,0,0,0,0,3,0,5,10,12,9,18,7,9,9,3,82,0,0,0,0,0,0,0,13,86,110,109,88,71,54,31,561,0,0,0,0,0,0,0,0,12,19,23,11,13,17,9,108
123021441,40,53,45,13,9,9,7,178,0,0,0,0,0,0,0,0,3,11,3,3,0,0,0,25,0,0,0,0,3,3,14,23,62,37,20,14,4,5,3,195,0,3,4,3,10,12,14,22,31,16,0,0,0,0,3,120,0,0,0,0,0,0,3,5,7,3,0,0,0,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,28,5,3,8,39,32,156,59,115,28,14,3,3,3,13,503,0,0,0,0,0,0,0,0,3,0,0,0,0,0,63,70,31,15,5,14,54,55,190,119,308,219,189,99,74,37,103,1496,0,0,0,0,0,0,0,0,16,53,96,80,116,68,28,468,0,0,0,0,0,0,3,3,22,7,8,4,3,0,0,59,0,0,0,0,0,0,0,8,75,96,107,67,64,40,25,487,0,0,0,0,0,0,0,0,9,11,14,16,12,4,3,87
123021442,32,31,38,18,9,3,6,149,0,0,0,0,0,0,0,0,4,10,3,3,3,0,3,24,0,0,0,0,0,5,13,28,64,35,26,5,4,0,8,194,0,0,3,4,12,12,12,19,20,12,6,7,3,0,3,105,0,0,0,0,3,0,5,0,4,5,5,0,0,0,3,29,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,38,5,6,7,72,29,168,51,80,18,5,0,0,0,21,512,0,0,0,3,0,0,0,0,3,0,0,0,0,0,66,71,46,8,10,16,84,51,201,104,255,193,213,109,78,27,106,1496,0,0,0,0,0,0,0,7,29,89,156,118,161,93,47,702,0,0,0,0,0,0,8,8,34,25,12,13,4,0,5,109,0,0,0,0,0,0,0,8,105,129,139,98,83,48,21,626,0,0,0,0,0,0,0,3,12,16,27,18,16,8,6,110
123021443,31,41,35,14,8,3,0,135,0,0,0,0,0,0,0,0,4,4,9,0,4,0,3,30,0,0,0,0,0,3,18,31,79,31,20,8,0,3,3,194,3,0,0,0,5,10,17,10,19,7,6,0,3,0,0,78,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,35,7,8,7,51,25,130,44,56,17,8,3,0,0,19,405,0,0,0,0,0,0,0,3,0,0,0,0,0,0,53,62,48,9,12,10,60,44,168,94,220,191,176,79,65,21,91,1278,0,0,0,0,0,0,0,3,35,88,154,116,158,79,53,692,0,0,0,0,0,0,0,6,28,15,16,6,7,5,11,86,0,0,0,0,0,0,5,9,91,129,122,83,69,36,40,594,0,0,0,0,0,0,0,3,15,15,25,18,16,0,4,94
123021444,44,54,33,24,22,16,3,198,0,0,0,0,0,0,0,0,6,9,4,3,0,7,0,24,0,0,0,0,0,5,8,24,70,52,37,10,8,4,3,228,0,0,3,3,7,9,20,25,28,15,4,4,8,0,4,135,0,0,0,0,0,0,3,4,4,3,0,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,0,0,4,0,3,19,29,9,10,3,68,13,189,57,99,14,11,3,3,0,25,542,0,0,0,0,0,0,3,5,0,0,0,0,0,0,70,85,35,16,20,8,77,34,228,133,298,212,223,109,93,47,118,1643,0,0,0,0,0,0,0,3,20,46,111,107,154,132,63,638,0,0,0,0,0,3,0,3,17,11,22,9,5,6,6,82,0,0,0,0,0,0,0,4,71,116,107,85,97,87,48,619,0,0,0,0,0,0,0,0,8,18,22,14,15,4,3,89
123031445,13,13,18,9,4,3,3,62,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,16,0,0,0,0,0,4,3,9,20,13,11,3,6,3,0,74,0,0,0,4,0,3,5,11,13,3,0,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,13,3,3,3,27,3,79,34,30,3,5,0,0,0,4,210,0,0,0,0,0,0,7,0,4,0,0,0,0,0,28,36,13,3,3,6,30,14,97,57,105,49,60,44,35,17,45,591,0,0,0,0,0,0,0,0,9,15,38,18,49,30,14,181,0,0,0,0,0,0,0,0,4,3,3,3,3,4,0,23,0,0,0,0,0,0,0,3,26,60,52,49,35,16,19,257,0,0,0,0,0,0,0,0,3,9,7,3,5,3,6,40
123031446,23,26,28,27,16,8,0,136,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,21,0,0,0,0,0,0,0,12,23,23,22,8,7,5,3,110,0,0,3,0,3,5,4,9,16,3,4,0,3,0,0,51,0,0,0,0,0,0,0,0,3,3,5,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,11,5,3,3,32,7,80,40,59,15,10,6,0,3,12,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,43,11,5,4,3,34,21,94,74,141,99,131,100,98,55,68,921,0,0,0,0,0,0,0,0,12,25,41,75,104,102,41,396,0,0,0,0,0,0,0,0,0,14,10,8,3,7,4,48,0,0,0,0,0,0,0,4,32,70,97,99,81,83,43,507,0,0,0,0,0,0,0,4,0,10,23,12,25,9,0,84
123031447,35,46,43,38,15,16,8,200,0,0,0,0,0,0,3,3,5,5,11,10,3,0,0,39,0,0,0,0,0,3,5,17,57,33,25,4,14,3,6,169,0,0,4,0,9,8,9,20,25,3,4,3,0,0,6,83,0,0,0,0,0,0,6,0,6,0,3,0,0,0,3,22,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,14,15,6,7,3,62,20,175,71,106,23,13,3,0,0,27,529,0,0,0,0,0,0,4,0,3,0,0,0,0,0,87,95,11,3,8,3,74,36,206,121,271,173,190,124,108,54,152,1535,0,0,0,0,0,0,0,0,16,47,110,71,135,109,50,544,0,0,0,0,0,0,0,4,12,16,13,3,11,3,5,68,0,0,0,0,3,0,4,10,58,109,134,113,113,80,69,690,0,0,0,0,0,0,0,0,8,13,23,19,19,18,10,115
123031448,26,29,17,10,6,15,3,116,0,0,0,0,0,0,0,4,3,4,10,0,3,0,0,26,0,0,0,0,0,0,5,4,29,18,14,4,8,10,3,94,0,0,4,0,6,0,10,17,23,8,11,0,0,0,0,80,0,0,0,0,3,0,0,0,0,3,0,0,3,0,0,11,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,7,9,3,3,0,36,9,66,25,46,18,8,4,3,3,13,246,0,0,0,0,3,0,3,0,0,0,0,0,0,0,38,48,9,5,4,0,51,13,91,59,147,104,104,56,64,52,68,826,0,0,0,0,0,0,0,0,9,25,48,43,83,79,36,329,0,0,0,0,0,0,0,3,8,0,3,10,3,0,9,43,0,0,0,0,0,3,0,3,51,56,80,84,62,54,52,436,0,0,0,0,0,0,0,0,3,11,11,11,9,12,12,58
124011449,16,26,12,18,3,5,3,89,0,0,0,0,0,0,3,0,3,3,3,3,0,0,0,19,0,0,3,0,0,0,4,3,11,16,13,3,0,0,0,61,0,0,0,0,3,12,4,10,23,7,3,4,5,0,0,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,3,20,14,71,37,61,11,17,8,0,3,6,261,0,0,0,0,0,4,0,0,0,0,0,0,0,0,60,66,6,0,4,3,28,28,91,60,142,95,72,45,27,30,80,709,0,0,0,0,0,0,0,0,5,8,7,7,17,7,4,70,0,0,0,0,0,0,0,3,10,3,8,0,3,3,0,34,0,0,0,0,0,0,0,5,24,31,32,28,22,7,6,156,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,13
124011450,33,46,63,54,34,31,3,270,0,0,0,0,0,0,0,0,3,3,6,10,9,9,3,40,0,0,0,0,0,0,3,15,39,35,31,15,27,11,4,177,0,0,0,0,5,6,15,21,43,24,11,3,4,0,3,147,0,0,0,0,0,0,0,3,10,4,0,4,3,0,0,31,0,0,0,0,0,0,0,0,0,3,3,4,0,0,0,10,20,9,3,3,38,15,151,102,232,65,40,16,10,10,18,740,0,0,0,0,0,0,4,3,0,0,0,0,0,0,86,91,21,13,5,3,49,28,188,157,382,236,224,172,203,148,126,1946,0,0,0,0,0,0,0,0,11,25,65,88,195,228,58,665,0,0,0,0,0,0,0,0,14,17,18,12,13,7,9,97,0,0,0,0,4,0,0,3,43,92,156,185,173,188,53,901,0,0,0,0,0,0,0,0,3,16,16,28,37,27,4,134
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,47,37,42,29,13,9,5,192,0,0,0,0,0,0,0,0,6,6,5,4,0,3,0,22,0,0,0,0,0,3,0,12,28,15,21,9,6,11,3,116,0,3,0,0,0,14,26,23,38,17,11,3,5,3,0,151,0,0,0,0,0,0,3,5,5,5,0,3,0,0,0,19,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,10,5,9,5,3,43,12,123,52,99,47,8,13,9,14,16,465,0,0,0,0,0,0,3,0,3,0,0,0,0,0,75,83,15,7,8,3,54,39,175,117,274,187,146,101,72,78,106,1381,3,0,0,0,0,0,0,0,9,9,27,40,39,23,15,165,0,0,0,0,0,3,4,9,31,20,16,9,4,3,10,98,0,0,0,0,0,0,0,8,39,64,71,43,41,31,17,310,0,0,0,0,0,0,0,0,4,6,11,6,3,6,3,47
124011453,34,34,32,32,15,8,0,155,0,0,0,0,0,0,0,0,3,0,4,3,5,0,0,24,0,0,0,0,0,3,3,11,32,37,28,13,20,3,7,160,0,0,3,0,8,8,11,15,27,21,9,0,0,0,0,103,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,14,10,3,0,34,19,92,50,86,19,11,0,3,6,12,351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,49,14,10,10,0,42,28,106,93,235,140,136,94,90,33,82,1112,0,0,0,0,0,0,0,3,7,27,49,55,65,56,23,283,0,0,0,0,0,0,0,9,12,16,11,10,3,4,8,80,0,0,0,0,0,0,4,3,33,80,86,98,72,26,42,444,0,0,0,0,0,0,0,0,5,6,21,13,8,8,4,68
124011454,49,66,57,49,36,28,4,297,0,0,0,0,0,0,3,3,0,4,10,7,12,6,0,38,0,0,0,0,0,5,8,7,61,49,47,23,31,8,0,236,0,0,5,5,5,12,31,31,54,29,13,5,10,0,6,203,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,5,4,0,6,13,16,3,11,5,56,30,164,123,241,77,38,13,11,13,31,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,95,14,3,20,11,56,54,217,190,456,288,277,218,218,126,137,2284,0,0,0,0,0,0,0,0,9,16,80,117,224,200,65,716,0,0,0,0,0,0,0,7,20,21,10,10,9,3,6,90,0,0,0,0,0,3,6,4,80,127,187,197,170,132,82,997,0,0,0,0,0,0,0,0,6,11,30,32,26,17,11,135
124011455,13,23,22,13,5,11,0,82,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,10,0,0,0,0,0,0,0,4,22,11,17,9,12,4,0,77,0,0,0,0,0,7,10,13,20,11,5,3,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,4,0,3,32,9,94,38,98,30,10,4,9,4,11,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,49,7,10,4,3,32,18,111,65,183,92,78,45,49,40,63,787,0,0,0,0,0,0,0,0,0,10,15,9,34,33,14,115,0,0,0,0,3,0,4,0,9,9,7,4,4,0,0,40,0,0,0,0,0,0,0,0,22,34,44,30,30,27,17,197,0,0,0,0,0,0,0,0,3,7,0,6,10,5,0,33
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,45,64,53,25,12,9,7,220,0,0,0,0,0,0,0,0,4,7,6,10,3,0,0,35,0,0,0,0,0,3,13,20,60,41,35,15,0,3,3,192,0,0,0,0,8,7,11,17,23,3,0,0,0,0,3,85,0,0,0,0,3,0,0,0,7,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,4,7,3,47,23,139,66,80,19,8,0,0,3,21,454,0,0,0,0,3,0,0,0,3,0,0,0,0,0,57,66,24,4,12,4,65,41,178,114,264,205,223,132,86,34,106,1492,0,0,0,0,0,0,0,0,16,39,109,101,130,81,39,512,0,0,0,0,0,0,3,4,12,14,9,14,3,0,3,56,0,0,0,0,0,0,0,4,59,120,130,104,73,35,24,553,0,0,0,0,0,0,0,0,9,23,26,16,15,3,7,92
