SA2_MAINCODE_2016,C06_N_in_CF_1C,C06_N_in_CF_2C,C06_N_in_CF_3C,C06_N_in_Cou_fa_4mor_c,C06_N_in_CF_T,C06_1_149_CF_1C,C06_1_149_CF_2C,C06_1_149_CF_3C,C06_1_149_CF_4mC,C06_1_149_CF_T,C06_150_299_CF_1C,C06_150_299_CF_2C,C06_150_299_CF_3C,C06_150_299_CF_4mC,C06_150_299_CF_T,C06_300_399_CF_1C,C06_300_399_CF_2C,C06_300_399_CF_3C,C06_300_399_CF_4mC,C06_300_399_CF_T,C06_400_499_CF_1C,C06_400_499_CF_2C,C06_400_499_CF_3C,C06_400_499_CF_4mC,C06_400_499_CF_T,C06_500_649_CF_1C,C06_500_649_CF_2C,C06_500_649_CF_3C,C06_500_649_CF_4mC,C06_500_649_CF_T,C06_650_799_CF_1C,C06_650_799_CF_2C,C06_650_799_CF_3C,C06_650_799_CF_4mC,C06_650_799_CF_T,C06_800_999_CF_1C,C06_800_999_CF_2C,C06_800_999_CF_3C,C06_800_999_CF_4mC,C06_800_999_CF_T,C06_1000_1499_CF_1C,C06_1000_1499_CF_2C,C06_1000_1499_CF_3C,C06_1000_1499_CF_4mC,C06_1000_1499_CF_T,C06_1500_1999_CF_1C,C06_1500_1999_CF_2C,C06_1500_1999_CF_3C,C06_1500_1999_CF_4mC,C06_1500_1999_CF_T,C06_2000_2499_CF_1C,C06_2000_2499_CF_2C,C06_2000_2499_CF_3C,C06_2000_2499_CF_4mC,C06_2000_2499_CF_T,C06_2500_2999_CF_1C,C06_2500_2999_CF_2C,C06_2500_2999_CF_3C,C06_2500_2999_CF_4mC,C06_2500_2999_CF_T,C06_3000_3999_CF_1C,C06_3000_3999_CF_2C,C06_3000_3999_CF_3C,C06_3000_3999_CF_4mC,C06_3000_3999_CF_T,C06_4000m_CF_1C,C06_4000m_CF_2C,C06_4000m_CF_3C,C06_4000m_Cou_fa_4mo_ch,C06_4000m_CF_T,C06_Par_inc_st_CF_1C,C06_Par_inc_st_CF_2C,C06_Par_inc_st_CF_3C,C06_Par_inc_st_CF_4mC,C06_Par_inc_st_CF_T,C06_All_inc_ns_CF_1Ch,C06_All_inc_ns_CF_2C,C06_All_inc_ns_CF_3C,C06_All_inc_ns_CF_4mC,C06_All_inc_ns_CF_T,C06_Tot_CF_1C,C06_Tot_CF_2C,C06_Tot_CF_3C,C06_Tot_CF_4mC,C06_Tot_CF_T,C11_N_in_CF_1C,C11_N_in_CF_2C,C11_N_in_CF_3C,C11_N_in_Cou_fa_4mor_c,C11_N_in_CF_T,C11_1_149_CF_1C,C11_1_149_CF_2C,C11_1_149_CF_3C,C11_1_149_CF_4mC,C11_1_149_CF_T,C11_150_299_CF_1C,C11_150_299_CF_2C,C11_150_299_CF_3C,C11_150_299_CF_4mC,C11_150_299_CF_T,C11_300_399_CF_1C,C11_300_399_CF_2C,C11_300_399_CF_3C,C11_300_399_CF_4mC,C11_300_399_CF_T,C11_400_499_CF_1C,C11_400_499_CF_2C,C11_400_499_CF_3C,C11_400_499_CF_4mC,C11_400_499_CF_T,C11_500_649_CF_1C,C11_500_649_CF_2C,C11_500_649_CF_3C,C11_500_649_CF_4mC,C11_500_649_CF_T,C11_650_799_CF_1C,C11_650_799_CF_2C,C11_650_799_CF_3C,C11_650_799_CF_4mC,C11_650_799_CF_T,C11_800_999_CF_1C,C11_800_999_CF_2C,C11_800_999_CF_3C,C11_800_999_CF_4mC,C11_800_999_CF_T,C11_1000_1499_CF_1C,C11_1000_1499_CF_2C,C11_1000_1499_CF_3C,C11_1000_1499_CF_4mC,C11_1000_1499_CF_T,C11_1500_1999_CF_1C,C11_1500_1999_CF_2C,C11_1500_1999_CF_3C,C11_1500_1999_CF_4mC,C11_1500_1999_CF_T,C11_2000_2499_CF_1C,C11_2000_2499_CF_2C,C11_2000_2499_CF_3C,C11_2000_2499_CF_4mC,C11_2000_2499_CF_T,C11_2500_2999_CF_1C,C11_2500_2999_CF_2C,C11_2500_2999_CF_3C,C11_2500_2999_CF_4mC,C11_2500_2999_CF_T,C11_3000_3999_CF_1C,C11_3000_3999_CF_2C,C11_3000_3999_CF_3C,C11_3000_3999_CF_4mC,C11_3000_3999_CF_T,C11_4000m_CF_1C,C11_4000m_CF_2C,C11_4000m_CF_3C,C11_4000m_Cou_fa_4mo_ch,C11_4000m_CF_T,C11_Par_inc_st_CF_1C,C11_Par_inc_st_CF_2C,C11_Par_inc_st_CF_3C,C11_Par_inc_st_CF_4mC,C11_Par_inc_st_CF_T,C11_All_inc_ns_CF_1Ch,C11_All_inc_ns_CF_2C,C11_All_inc_ns_CF_3C,C11_All_inc_ns_CF_4mC,C11_All_inc_ns_CF_T,C11_Tot_CF_1C,C11_Tot_CF_2C,C11_Tot_CF_3C,C11_Tot_CF_4mC,C11_Tot_CF_T,C16_N_in_CF_1C,C16_N_in_CF_2C,C16_N_in_CF_3C,C16_N_in_Cou_fa_4mor_c,C16_N_in_CF_T,C16_1_149_CF_1C,C16_1_149_CF_2C,C16_1_149_CF_3C,C16_1_149_CF_4mC,C16_1_149_CF_T,C16_150_299_CF_1C,C16_150_299_CF_2C,C16_150_299_CF_3C,C16_150_299_CF_4mC,C16_150_299_CF_T,C16_300_399_CF_1C,C16_300_399_CF_2C,C16_300_399_CF_3C,C16_300_399_CF_4mC,C16_300_399_CF_T,C16_400_499_CF_1C,C16_400_499_CF_2C,C16_400_499_CF_3C,C16_400_499_CF_4mC,C16_400_499_CF_T,C16_500_649_CF_1C,C16_500_649_CF_2C,C16_500_649_CF_3C,C16_500_649_CF_4mC,C16_500_649_CF_T
125041491,10,5,0,0,15,3,0,0,0,4,7,4,0,0,13,5,8,3,0,13,6,10,0,0,20,36,23,11,3,71,30,17,8,0,58,55,35,14,0,100,159,124,46,7,341,128,109,29,4,273,94,84,18,4,200,80,78,22,10,189,35,67,19,4,139,16,7,0,3,26,77,77,16,4,175,3,8,4,0,15,742,664,197,46,1649,13,3,0,4,20,0,0,0,0,4,5,8,0,0,12,10,5,3,0,13,16,8,0,5,25,19,16,0,3,36,52,36,3,3,87,48,47,6,0,103,187,134,34,16,370,203,140,25,4,378,132,111,24,4,269,139,107,39,3,294,110,117,26,3,265,57,45,15,7,122,73,71,26,9,174,11,0,0,0,15,1063,847,213,53,2181,5,0,0,0,13,0,4,0,0,9,6,3,0,0,10,3,0,0,0,8,11,3,3,0,17,15,16,4,0,39
125041492,13,7,0,0,20,12,4,3,0,17,18,4,3,4,34,18,13,3,0,35,23,17,10,3,54,97,47,21,3,168,85,54,6,4,149,76,44,11,15,147,248,138,26,18,436,109,58,14,8,189,57,47,7,5,108,38,25,6,3,75,26,10,4,4,49,3,0,3,0,6,107,49,23,23,206,18,3,3,0,29,941,530,154,96,1720,13,11,3,3,27,7,0,0,0,12,22,11,0,0,32,26,9,0,0,40,34,12,3,0,52,52,31,5,6,90,118,61,10,3,194,139,75,9,4,228,327,160,33,17,537,217,120,21,7,366,149,72,13,7,236,84,67,8,4,166,62,41,9,3,117,22,17,4,5,43,86,74,14,4,178,26,12,0,3,40,1379,761,140,73,2354,17,5,4,0,36,4,4,0,0,4,12,0,0,0,18,15,3,0,0,20,27,22,9,0,54,40,26,4,4,76
125041493,8,3,0,0,8,3,0,0,4,11,3,0,3,3,9,10,6,3,0,13,14,13,9,0,34,50,41,16,3,115,39,32,14,11,97,69,49,23,9,146,229,241,96,26,596,197,197,60,18,471,137,149,40,16,343,81,116,38,13,241,49,83,22,9,164,14,21,12,3,51,72,122,44,26,269,3,7,4,12,25,990,1079,386,154,2604,7,3,0,0,8,0,0,0,0,3,9,10,3,0,23,4,4,0,0,14,7,8,3,0,28,28,17,11,12,63,35,20,14,3,75,56,56,16,6,134,170,155,64,24,407,190,180,68,30,467,177,180,58,16,432,118,145,52,13,325,159,164,60,11,391,47,73,34,13,163,116,110,51,28,308,11,11,5,3,31,1120,1147,446,159,2877,9,0,0,3,13,0,3,0,0,3,0,6,0,0,9,3,3,0,0,4,12,11,0,3,19,8,10,7,3,26
125041494,0,4,0,0,3,0,4,0,0,4,3,0,0,0,0,3,5,0,0,10,3,0,0,0,9,11,12,10,3,35,15,19,12,3,53,18,19,4,0,41,86,123,38,7,257,116,107,47,7,281,80,99,30,10,213,72,81,29,7,184,55,73,20,5,154,11,22,6,3,41,49,69,18,7,145,5,13,7,3,22,541,646,217,54,1457,3,4,3,0,7,0,0,3,0,5,0,0,0,0,0,0,0,0,0,3,3,0,0,0,8,3,8,4,3,15,5,12,4,0,24,19,14,4,3,40,55,70,46,7,176,76,102,48,10,238,103,106,20,11,247,77,109,35,8,230,93,157,42,14,301,36,48,15,4,106,57,76,19,8,167,10,8,0,0,20,541,724,243,65,1577,0,0,3,0,4,3,0,0,0,4,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,5
125041588,0,0,3,0,7,3,3,0,3,8,4,4,0,0,7,4,4,0,0,8,11,13,6,3,26,22,30,9,6,66,46,20,6,4,74,53,32,13,5,108,142,135,45,10,331,88,95,19,6,222,55,68,11,3,136,32,41,7,9,82,19,28,5,0,53,6,8,3,0,19,47,64,34,9,156,14,6,9,5,30,546,560,174,63,1343,4,0,0,0,7,3,0,0,0,4,3,6,3,0,17,0,7,0,0,6,3,3,0,4,11,16,18,15,7,48,32,23,19,0,72,32,31,16,3,80,160,118,32,10,325,125,106,33,9,272,86,95,23,5,213,79,92,25,11,199,55,84,13,9,154,13,27,9,0,53,55,45,19,20,138,6,8,6,4,22,676,666,202,75,1619,3,3,3,0,13,4,0,0,0,6,4,0,3,0,6,0,0,0,0,3,8,6,7,3,26,12,9,9,0,24
125041589,9,3,0,0,17,9,6,0,0,17,0,9,0,4,14,6,5,0,0,15,8,9,7,10,33,37,48,8,9,98,50,32,8,4,98,54,50,11,3,124,171,141,53,17,385,126,102,21,9,262,74,78,17,3,177,37,72,18,4,128,41,34,15,7,91,0,5,8,3,19,54,82,30,16,187,9,11,11,6,32,688,686,212,102,1691,11,4,0,0,14,5,0,0,0,5,6,4,4,0,10,8,5,7,0,17,6,7,3,0,22,29,17,12,5,61,42,25,14,3,84,62,59,16,3,136,170,128,30,15,343,172,136,32,9,354,98,94,24,5,225,96,109,20,3,232,82,94,15,5,201,40,53,15,5,114,57,67,32,12,173,6,7,3,4,16,893,810,226,81,2007,3,6,0,0,14,0,0,0,0,0,0,3,0,0,7,4,4,0,0,9,10,7,8,0,25,13,11,4,0,31
126011495,7,14,5,0,22,3,8,0,0,7,11,3,3,0,13,11,11,3,0,20,13,9,3,0,27,31,38,12,4,87,35,40,13,0,85,52,55,15,0,113,180,195,58,14,445,158,196,69,21,441,121,160,40,5,335,169,260,97,24,550,143,258,78,22,512,71,115,33,15,239,129,211,98,22,456,6,16,5,0,30,1131,1586,529,133,3380,15,9,0,0,28,7,4,0,0,12,11,12,4,0,24,5,9,0,0,10,10,11,4,0,29,28,14,3,3,46,32,45,14,3,92,43,60,22,3,124,170,139,30,3,342,168,154,45,12,385,121,142,46,4,314,160,263,86,27,528,255,331,98,17,694,182,287,78,11,565,147,206,75,10,441,10,11,3,0,22,1359,1705,500,87,3654,18,22,0,0,39,6,3,0,0,11,8,3,0,0,12,4,6,0,0,10,20,13,6,0,37,20,20,3,0,41
126011496,3,4,3,0,12,9,0,0,0,8,5,3,0,0,5,4,4,0,0,4,6,3,0,0,15,20,30,4,3,59,20,20,7,4,42,28,38,7,3,69,101,125,37,5,276,102,122,43,9,285,112,140,40,5,294,140,222,102,23,484,174,256,130,23,580,65,109,53,20,247,121,191,112,36,462,3,4,3,0,12,901,1261,554,133,2846,11,4,6,0,15,0,3,0,0,3,3,4,0,0,4,3,3,4,0,8,3,3,3,3,14,11,12,3,0,22,11,17,7,0,35,21,27,13,3,58,73,92,31,3,199,104,111,42,7,261,83,118,37,7,246,163,240,110,26,543,211,341,127,27,713,161,258,114,24,554,109,161,77,28,376,10,3,0,0,17,973,1393,572,131,3067,3,3,0,0,11,3,0,0,0,6,4,0,0,0,3,0,0,0,0,0,6,5,0,0,9,4,12,0,0,15
126021497,12,9,3,0,24,0,4,0,0,10,3,3,0,0,9,17,14,3,0,36,9,22,0,0,27,47,50,13,3,112,41,51,13,0,109,64,64,9,0,131,170,229,63,12,471,173,173,50,17,411,150,150,36,11,340,120,203,74,13,413,138,215,60,13,426,47,86,43,9,184,127,210,85,24,447,15,10,6,0,25,1136,1478,467,107,3180,11,10,3,0,20,5,0,0,0,4,7,9,0,0,16,3,3,0,0,11,10,10,3,0,28,33,38,7,0,75,47,55,8,3,116,56,52,22,4,134,167,170,46,10,386,131,168,45,13,355,151,138,42,10,336,174,230,74,12,484,202,266,76,20,564,129,210,53,10,410,123,176,67,20,388,3,7,3,0,17,1254,1540,461,98,3346,24,8,0,0,36,6,5,0,0,10,4,9,0,0,11,10,8,0,0,9,15,12,0,0,26,22,22,0,0,46
126021498,3,0,0,0,4,0,3,0,0,5,0,3,0,0,3,4,0,0,0,5,8,0,0,0,14,21,7,4,4,37,16,5,0,0,30,26,22,8,0,51,97,79,32,7,213,87,83,26,7,206,67,78,26,0,171,86,155,59,9,310,70,121,46,11,250,50,63,26,4,143,78,98,42,19,240,3,6,3,0,15,621,735,276,61,1688,5,0,0,0,5,3,0,0,0,4,3,0,3,0,7,0,4,0,0,4,6,3,3,0,11,10,0,7,0,16,20,7,3,0,28,23,19,6,0,47,63,44,17,3,136,79,69,25,3,175,66,63,23,3,155,86,148,57,3,296,103,210,65,10,388,90,115,49,9,262,57,95,36,11,204,6,6,3,0,18,618,788,301,54,1754,5,3,0,0,12,0,0,0,0,0,3,3,0,0,3,0,0,0,0,0,0,0,0,0,4,0,5,5,0,10
126021499,0,0,0,0,3,0,3,0,0,6,3,0,0,0,3,0,0,0,0,0,3,3,0,0,9,3,6,0,0,9,11,10,3,0,21,3,15,3,0,20,22,32,18,4,73,33,36,13,3,78,30,31,8,0,71,59,96,44,12,214,64,83,43,21,214,58,86,58,10,206,52,71,49,27,199,3,9,3,3,11,357,474,236,76,1145,3,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,9,5,7,0,0,11,9,9,3,0,22,29,21,10,0,62,34,22,12,3,77,30,32,12,0,77,56,88,55,13,211,68,121,51,15,254,93,145,70,23,326,46,69,58,15,188,3,9,0,0,11,392,529,269,73,1264,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,3,0,0,3
126021500,12,3,0,0,14,3,7,0,0,8,3,3,0,0,9,6,0,0,0,6,8,3,3,0,11,33,21,9,3,63,32,15,6,3,45,32,20,14,0,69,134,123,21,3,279,148,94,21,0,265,101,59,10,0,171,79,77,23,3,183,59,65,14,0,139,26,36,6,0,70,80,90,29,7,204,7,3,0,0,12,758,627,149,22,1551,6,3,0,0,11,0,0,0,0,0,6,3,0,0,12,4,0,0,0,8,18,3,3,0,21,9,9,4,0,21,33,16,4,0,54,42,27,8,4,75,128,88,24,7,242,153,98,16,0,270,113,63,17,3,202,120,91,16,0,233,121,108,15,3,247,61,67,14,3,139,66,83,13,12,177,3,3,4,0,12,892,660,134,27,1725,13,9,3,0,18,0,0,0,0,0,0,4,0,0,6,3,7,0,0,9,3,4,0,0,11,12,9,0,0,26
126021501,0,5,0,0,4,0,0,0,0,4,0,3,0,0,3,0,4,3,0,8,4,0,3,0,9,16,21,4,0,40,14,19,3,0,36,20,22,8,0,52,100,106,49,4,261,95,134,39,3,275,67,104,35,6,209,71,152,32,4,258,67,136,40,6,251,28,46,15,4,93,65,110,34,12,227,4,4,4,0,13,552,867,286,48,1751,0,0,0,0,3,4,0,0,0,3,4,0,0,0,7,0,0,0,0,3,3,0,0,0,7,3,6,0,0,9,15,8,0,0,31,11,28,3,0,45,74,66,26,5,171,61,76,31,4,180,73,97,30,7,212,84,118,51,16,268,106,200,49,3,355,80,126,27,5,243,64,77,35,4,178,6,7,3,0,18,587,823,264,48,1725,4,0,3,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,4,3,0,12
126021503,6,7,0,0,16,5,3,0,0,15,4,6,0,0,11,9,11,0,0,18,4,8,4,0,22,29,39,6,0,77,47,43,3,0,96,47,28,11,3,96,139,121,32,10,303,119,108,32,14,275,93,79,21,7,207,82,95,23,0,204,47,75,17,7,142,27,31,3,5,66,83,82,45,12,218,14,3,0,0,21,779,734,205,60,1787,11,5,0,0,18,0,0,0,0,0,13,8,0,0,19,7,4,3,0,14,18,8,3,0,25,20,6,0,0,37,39,33,5,0,85,56,57,5,4,117,149,98,26,5,277,136,95,30,9,277,127,100,27,9,259,115,114,32,10,276,98,135,34,5,273,47,82,17,4,147,77,88,30,7,211,0,10,3,0,21,921,841,231,54,2051,5,5,0,0,10,4,3,0,0,7,5,3,0,0,8,10,4,0,0,11,11,7,0,0,14,14,13,0,0,31
126021590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,5,3,0,0,9,6,3,5,0,15,5,8,8,0,22,27,32,17,3,87,34,36,14,0,80,19,37,9,0,73,19,51,24,3,101,24,59,29,0,108,14,28,10,3,58,22,46,20,3,92,3,4,0,0,6,184,311,140,16,653,0,3,0,0,5,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,3,3,4,0,0,5,7,3,3,0,13,23,19,13,0,49,21,19,8,0,57,14,31,10,0,62,22,53,15,3,95,51,65,36,3,154,36,58,35,0,131,33,28,22,3,84,0,0,0,0,0,218,295,140,21,675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
126021591,4,3,0,0,8,7,9,0,0,14,6,9,0,0,18,12,10,0,0,26,13,19,3,0,33,41,31,11,7,78,41,32,4,3,78,44,40,22,3,112,190,219,69,24,501,160,144,56,10,376,113,116,40,9,285,91,136,67,9,306,81,111,49,10,251,25,31,14,7,77,91,119,55,19,286,13,14,6,4,34,928,1038,402,105,2474,5,10,7,0,20,0,4,0,0,9,14,8,0,0,18,12,0,3,3,18,8,10,3,0,24,19,14,3,0,38,34,30,8,0,70,57,52,15,3,128,173,140,61,9,386,156,182,50,13,398,141,132,43,6,317,130,197,72,9,407,156,221,75,6,460,81,127,39,3,251,105,138,79,21,344,17,12,3,0,30,1109,1278,454,78,2922,21,7,0,0,31,0,4,0,0,3,3,3,0,0,6,3,6,0,0,9,10,11,0,0,29,21,19,3,0,41
127011504,6,6,7,0,21,5,6,10,10,28,3,6,12,7,30,5,13,7,9,36,29,27,26,19,101,50,55,38,33,177,19,55,29,24,128,49,51,28,22,150,105,156,78,46,388,71,60,31,22,195,28,50,9,15,96,20,18,8,3,45,0,10,8,3,23,3,3,0,3,8,56,71,58,49,231,6,26,18,21,69,463,606,358,290,1720,0,4,3,3,15,4,3,6,0,17,18,8,9,11,45,6,7,3,12,26,9,8,11,6,34,48,44,31,26,148,53,53,34,24,160,44,46,39,37,168,125,114,79,64,373,75,79,37,34,227,43,60,31,15,146,22,33,7,8,72,16,20,13,9,54,5,7,5,9,27,64,56,45,52,223,19,11,6,18,49,547,561,364,310,1791,5,3,7,3,19,0,3,0,0,8,7,12,9,7,28,0,7,0,0,10,18,22,17,14,66,29,30,13,15,85
127011505,0,6,3,0,7,3,3,4,0,7,3,3,3,0,13,7,5,0,3,14,7,4,4,0,16,29,31,17,11,86,22,21,13,13,65,32,35,17,7,102,94,90,67,41,294,52,54,33,10,150,42,46,21,15,118,13,30,8,13,60,15,28,18,4,65,10,6,3,3,17,38,59,47,39,175,12,11,9,0,33,372,421,281,149,1224,4,3,0,4,10,3,0,0,0,0,0,5,0,3,10,3,7,0,0,5,11,7,4,0,19,11,12,6,3,29,8,18,15,7,53,22,32,17,11,84,84,68,50,35,238,46,52,37,15,154,42,59,25,20,145,30,45,25,11,120,27,45,21,14,106,15,22,14,8,54,41,66,44,28,181,7,5,3,0,23,347,446,268,166,1231,3,0,3,0,8,0,5,0,0,5,3,0,3,0,9,0,0,3,0,5,6,4,0,3,10,5,3,3,5,15
127011506,0,0,0,0,0,0,3,0,0,3,0,3,0,3,3,3,3,4,0,14,4,0,3,3,14,12,19,5,4,40,10,11,6,0,28,13,17,5,9,38,63,86,49,26,223,45,37,30,10,121,37,21,22,3,82,20,36,13,8,77,12,21,11,3,46,5,6,7,4,23,53,50,29,27,158,9,4,3,0,18,279,322,189,100,884,0,3,0,0,4,0,0,0,0,0,3,4,0,0,7,3,0,0,0,6,3,0,4,0,10,11,0,3,3,15,9,9,0,3,23,21,12,9,4,46,36,56,15,16,121,35,55,30,11,135,38,35,34,4,113,29,28,14,12,83,17,36,26,15,97,8,24,25,5,63,25,35,28,23,111,14,11,5,0,28,252,320,192,93,861,3,0,0,0,9,3,0,0,0,4,0,3,0,0,4,0,4,0,0,8,3,3,0,0,7,11,8,3,3,25
127011592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,5,5,0,0,0,5,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,3,5,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127011593,3,3,0,0,4,3,0,0,0,3,0,5,3,0,4,3,0,4,0,9,0,7,3,0,13,15,21,15,0,60,15,26,14,0,51,21,26,8,6,59,58,132,62,15,274,56,96,37,7,197,40,83,29,11,167,17,47,32,10,103,10,32,24,3,69,7,18,5,5,38,37,68,43,27,176,5,5,6,3,16,300,569,294,91,1254,0,11,5,0,14,0,3,0,0,3,0,3,0,0,6,3,0,0,0,10,3,3,6,0,11,10,14,5,3,37,12,14,11,0,39,16,24,17,3,56,41,70,48,14,167,54,81,31,17,179,49,84,43,10,182,26,63,25,9,131,39,71,38,16,164,21,46,19,6,101,31,55,30,10,126,8,7,3,0,23,318,548,289,93,1245,3,3,0,0,3,0,0,0,0,3,4,0,0,0,4,0,0,0,0,4,0,4,0,0,10,0,4,11,0,14
127011594,3,3,0,3,11,6,8,0,3,16,4,11,4,0,16,10,9,4,0,23,19,18,12,5,48,36,49,27,10,124,39,54,21,3,120,49,62,35,14,152,139,180,93,38,451,78,142,38,28,289,65,90,27,21,199,33,48,31,8,115,16,32,12,0,63,7,5,3,0,15,49,90,58,35,230,9,14,3,3,35,549,810,375,177,1908,11,8,4,4,23,0,0,3,0,4,9,6,4,3,22,0,3,0,4,7,11,7,4,4,29,28,23,22,6,81,34,44,22,7,112,33,44,35,10,134,115,176,82,24,401,94,152,47,24,323,74,109,47,20,247,37,88,27,13,158,40,80,25,13,155,12,27,17,3,51,53,76,44,28,200,7,14,11,3,31,555,860,400,166,1985,4,3,0,3,13,0,0,0,0,3,0,6,0,9,13,3,0,0,0,5,3,15,7,0,29,14,17,10,8,45
127011595,4,7,3,0,10,0,3,0,0,9,4,6,3,3,15,6,11,6,0,29,3,9,10,3,20,20,29,14,9,70,16,43,12,3,75,36,43,26,16,119,116,219,69,17,426,83,121,36,11,249,49,85,28,7,173,15,47,12,6,83,15,29,15,6,64,3,9,0,0,16,33,67,41,30,168,15,13,9,6,36,427,735,288,111,1559,3,3,0,4,13,0,0,0,0,0,3,0,3,0,8,4,0,0,0,4,3,11,4,0,24,16,13,8,5,39,22,38,9,5,74,27,45,18,10,106,85,111,51,25,278,97,119,46,17,281,73,98,42,14,224,41,82,26,13,159,34,52,24,9,119,20,19,9,6,49,33,78,39,25,174,7,8,3,0,26,480,684,284,139,1576,8,9,4,3,19,3,0,0,0,3,4,6,0,0,9,0,0,0,0,0,3,10,6,0,20,13,14,17,3,39
127011596,3,3,3,0,11,0,8,0,0,10,0,0,0,3,4,5,3,0,0,6,7,3,3,0,17,10,25,10,7,57,21,24,4,5,57,18,32,25,7,84,119,183,70,23,396,72,136,38,11,254,49,86,30,7,176,20,55,15,9,98,14,28,13,3,52,3,10,0,0,9,46,60,25,22,153,7,6,3,3,20,394,665,247,95,1397,5,4,4,0,11,0,4,0,0,6,0,5,3,0,8,3,4,0,0,5,3,4,3,0,8,10,12,3,3,25,22,33,13,6,66,26,41,19,3,88,89,121,55,14,277,97,131,38,17,283,96,94,42,10,248,38,76,27,6,149,39,85,27,8,155,12,16,9,0,37,38,57,28,16,144,7,9,3,6,26,483,695,283,95,1549,3,5,3,0,9,0,0,0,0,3,3,4,3,0,6,3,0,0,0,5,0,7,0,3,17,9,14,13,0,33
127011597,3,5,0,0,6,3,3,0,0,10,4,0,0,0,3,7,4,3,0,12,0,9,5,0,11,21,20,7,4,52,12,19,17,5,54,32,29,15,9,84,102,155,76,29,370,76,138,50,24,282,46,76,25,8,158,29,39,16,8,95,19,46,15,3,80,3,6,5,0,21,39,69,41,21,167,7,4,14,0,25,409,625,289,123,1440,3,7,4,0,10,0,0,0,0,0,0,3,3,0,11,0,4,3,0,7,0,5,3,0,11,7,13,3,0,24,14,21,18,0,52,24,30,22,3,79,76,133,71,21,305,75,134,59,26,294,89,122,45,14,275,66,97,45,14,226,62,90,43,10,205,27,27,25,12,85,46,67,46,19,172,11,14,11,3,37,492,765,403,129,1799,5,0,3,0,10,0,0,0,0,0,0,4,7,0,10,3,0,0,0,5,3,8,3,0,13,6,15,15,3,37
127021509,9,9,5,0,24,12,8,3,6,25,7,10,9,9,37,3,12,6,8,23,39,51,20,8,120,51,74,49,9,182,42,65,25,8,138,65,68,31,13,173,131,227,70,25,458,86,160,61,19,328,50,94,30,13,181,19,53,23,8,108,20,35,21,3,78,6,14,8,0,25,95,123,79,59,351,13,23,14,11,61,644,1016,447,188,2297,5,6,3,3,17,4,3,0,0,9,7,18,5,4,34,7,10,3,3,24,11,8,10,9,38,36,39,16,6,97,42,46,28,14,123,51,59,33,11,157,153,192,77,30,446,99,154,62,26,347,87,126,44,7,267,55,85,25,5,168,41,80,23,10,157,14,40,16,3,71,68,113,69,32,278,10,8,3,3,27,694,982,415,165,2256,10,4,3,4,24,3,3,0,0,12,3,12,6,0,14,3,3,4,0,8,8,11,3,3,30,19,20,11,8,60
127021510,5,5,3,0,16,4,5,0,0,14,5,7,3,3,19,10,13,7,5,26,24,30,17,11,75,65,63,33,14,172,41,53,19,7,121,59,69,32,15,179,205,291,101,42,641,141,226,99,34,500,91,139,53,19,300,47,148,54,26,278,37,88,42,13,181,6,33,19,3,66,110,178,114,43,445,15,18,8,5,47,865,1368,604,242,3081,6,3,6,6,15,4,5,0,0,12,7,6,3,3,24,8,13,0,7,26,4,4,9,0,22,25,40,23,10,93,48,47,23,10,135,57,58,39,16,172,179,198,89,26,495,166,198,84,25,470,145,174,55,15,387,69,134,72,14,291,91,145,51,10,308,31,66,48,18,164,93,142,80,26,342,13,21,17,6,57,956,1253,598,201,3018,9,3,12,4,29,3,0,4,0,10,8,4,0,0,10,3,0,3,0,9,14,21,13,4,47,20,15,20,13,61
