SA2_MAINCODE_2016,C11_C_Lat_Da_Saint_0_14,C11_C_Lat_Da_Saint_15_24,C11_C_Lat_Da_Saint_25_34,C11_C_Lat_Da_Saint_35_44,C11_C_Lat_Da_Saint_45_54,C11_C_Lat_Da_Saint_55_64,C11_C_Lat_Da_Saint_65_74,C11_C_Lat_Da_Saint_75_84,C11_C_Lat_Da_Saint_85ov,C11_C_Lat_Da_Saint_Tot,C11_C_Luthe_0_14,C11_C_Luthe_15_24,C11_C_Luthe_25_34,C11_C_Luthe_35_44,C11_C_Luthe_45_54,C11_C_Luthe_55_64,C11_C_Luthe_65_74,C11_C_Luthe_75_84,C11_C_Luthe_85ov,C11_C_Luthe_Tot,C11_C_Ori_Orth_0_14,C11_C_Ori_Orth_15_24,C11_C_Ori_Orth_25_34,C11_C_Ori_Orth_35_44,C11_C_Ori_Orth_45_54,C11_C_Ori_Orth_55_64,C11_C_Ori_Orth_65_74,C11_C_Ori_Orth_75_84,C11_C_Ori_Orth_85ov,C11_C_Ori_Orth_To,C11_C_Oth_Prot_0_14,C11_C_Oth_Prot_15_24,C11_C_Oth_Prot_25_34,C11_C_Oth_Prot_35_44,C11_C_Oth_Prot_45_54,C11_C_Oth_Prot_55_64,C11_C_Oth_Prot_65_74,C11_C_Oth_Prot_75_84,C11_C_Oth_Prot_85ov,C11_C_Oth_Prot_Tot,C11_C_Pentec_0_14,C11_C_Pentec_15_24,C11_C_Pentec_25_34,C11_C_Pentec_35_44,C11_C_Pentec_45_54,C11_C_Pentec_55_64,C11_C_Pentec_65_74,C11_C_Pentec_75_84,C11_C_Pentec_85ov,C11_C_Pentec_Tot,C11_C_Pres_Ref_0_14,C11_C_Pres_Ref_15_24,C11_C_Pres_Ref_25_34,C11_C_Pres_Ref_35_44,C11_C_Pres_Ref_45_54,C11_C_Pres_Ref_55_64,C11_C_Pres_Ref_65_74,C11_C_Pres_Ref_75_84,C11_C_Pres_Ref_85ov,C11_C_Pres_Ref_Tot,C11_C_Sal_Army_0_14,C11_C_Sal_Army_15_24,C11_C_Sal_Army_25_34,C11_C_Sal_Army_35_44,C11_C_Sal_Army_45_54,C11_C_Sal_Army_55_64,C11_C_Sal_Army_65_74,C11_C_Sal_Army_75_84,C11_C_Sal_Army_85ov,C11_C_Sal_Army_Tot,C11_C_Sev_day_Adv_0_14,C11_C_Sev_day_Adv_15_24,C11_C_Sev_day_Adv_25_34,C11_C_Sev_day_Adv_35_44,C11_C_Sev_day_Adv_45_54,C11_C_Sev_day_Adv_55_64,C11_C_Sev_day_Adv_65_74,C11_C_Sev_day_Adv_75_84,C11_C_Sev_day_Adv_85oe,C11_C_Sev_day_Adv_Tot,C11_C_Unit_Chur_0_14,C11_C_Unit_Chur_15_24,C11_C_Unit_Chur_25_34,C11_C_Unit_Chur_35_44,C11_C_Unit_Chur_45_54,C11_C_Unit_Chur_55_64,C11_C_Unit_Chur_65_74,C11_C_Unit_Chur_75_84,C11_C_Unit_Chur_85ov,C11_C_Unit_Chur_Tot,C11_C_Christi_nfd_0_14,C11_C_Christi_nfd_15_24,C11_C_Christi_nfd_25_34,C11_C_Christi_nfd_35_44,C11_C_Christi_nfd_45_54,C11_C_Christi_nfd_55_64,C11_C_Christi_nfd_65_74,C11_C_Christi_nfd_75_84,C11_C_Christi_nfd_85ov,C11_C_Christi_nfd_Tot,C11_C_Oth_Chris_0_14,C11_C_Oth_Chris_15_24,C11_C_Oth_Chris_25_34,C11_C_Oth_Chris_35_44,C11_C_Oth_Chris_45_54,C11_C_Oth_Chris_55_64,C11_C_Oth_Chris_65_74,C11_C_Oth_Chris_75_84,C11_C_Oth_Chris_85ov,C11_C_Oth_Chris_Tot,C11_Christia_Tot_0_14,C11_Christia_Tot_15_24,C11_Christia_Tot_25_34,C11_Christia_Tot_35_44,C11_Christia_Tot_45_54,C11_Christia_Tot_55_64,C11_Christia_Tot_65_74,C11_Christia_Tot_75_84,C11_Christia_Tot_85ov,C11_Christ_T_T,C11_Hinduism_0_14,C11_Hinduism_15_24,C11_Hinduism_25_34,C11_Hinduism_35_44,C11_Hinduism_45_54,C11_Hinduism_55_64,C11_Hinduism_65_74,C11_Hinduism_75_84,C11_Hinduism_85ov,C11_Hinduism_Tot,C11_Islam_0_14,C11_Islam_15_24,C11_Islam_25_34,C11_Islam_35_44,C11_Islam_45_54,C11_Islam_55_64,C11_Islam_65_74,C11_Islam_75_84,C11_Islam_85ov,C11_Islam_Tot,C11_Judaism_0_14,C11_Judaism_15_24,C11_Judaism_25_34,C11_Judaism_35_44,C11_Judaism_45_54,C11_Judaism_55_64,C11_Judaism_65_74,C11_Judaism_75_84,C11_Judaism_85ov,C11_Judaism_Tot,C11_OR_AusAborTrad_0_14,C11_OR_AusAborTrad15_24,C11_OR_AusAborTrad25_34,C11_OR_AusAborTrad35_44,C11_OR_AusAborTrad45_54,C11_OR_AusAborTrad55_64,C11_OR_AusAborTrad65_74,C11_OR_AusAborTrad75_84,C11_OR_AusAborTrad85oe,C11_OR_AusAborTrade_Tot,C11_OR_Sikh_0_14,C11_OR_Sikh_15_24,C11_OR_Sikh_25_34,C11_OR_Sikh_35_44,C11_OR_Sikh_45_54,C11_OR_Sikh_55_64,C11_OR_Sikh_65_74,C11_OR_Sikh_75_84,C11_OR_Sikh_85oe,C11_OR_Sikh_Tot,C11_OR_Ot_Re_Gr_0_14,C11_OR_Ot_Re_Gr_15_24,C11_OR_Ot_Re_Gr_25_34,C11_OR_Ot_Re_Gr_35_44,C11_OR_Ot_Re_Gr_45_54,C11_OR_Ot_Re_Gr_55_64,C11_OR_Ot_Re_Gr_65_74,C11_OR_Ot_Re_Gr_75_84,C11_OR_Ot_Re_Gr_85ov,C11_OR_Ot_Re_Gr_Tot,C11_OthRel_T_0_14,C11_OthRel_T_15_24,C11_OthRel_T_25_34,C11_OthRel_T_35_44,C11_OthRel_T_45_54,C11_OthRel_T_55_64,C11_OthRel_T_65_74,C11_OthRel_T_75_84,C11_OthRel_T_85ov,C11_OthRel_T_T,C11_SBOSB_N_RA_0_14,C11_SBOSB_N_RA_15_24,C11_SBOSB_N_RA_25_34,C11_SBOSB_N_RA_35_44,C11_SBOSB_N_RA_45_54,C11_SBOSB_N_RA_55_64,C11_SBOSB_N_RA_65_74,C11_SBOSB_N_RA_75_84,C11_SBOSB_N_RA_85ov,C11_SBOSB_N_RA_Tot
125031479,22,16,7,11,3,0,0,0,0,62,7,0,4,3,15,9,8,14,7,68,4,7,9,5,13,8,3,0,0,61,16,10,15,19,10,6,3,5,0,79,61,38,24,37,40,16,6,11,0,231,23,25,25,22,44,42,31,45,12,270,4,8,4,3,8,6,0,0,0,35,8,12,6,5,3,4,0,0,0,42,27,41,19,24,41,40,28,27,15,267,64,37,29,23,28,15,6,8,5,221,0,0,0,3,0,3,3,4,0,13,1303,1036,844,980,1129,1048,729,707,301,8079,18,6,12,20,9,6,4,0,0,77,1242,643,603,452,303,179,76,37,0,3547,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,10,10,6,12,9,4,0,0,60,6,8,7,6,12,9,4,0,0,63,311,283,212,204,241,159,60,50,19,1532
125031480,21,5,14,11,7,3,0,0,0,65,0,0,0,4,11,6,8,14,3,50,16,9,9,11,16,8,6,0,0,80,10,17,6,7,4,9,9,4,3,70,36,21,15,17,16,17,5,3,0,131,15,11,8,20,18,15,13,12,9,116,8,3,6,3,0,4,4,3,4,24,17,21,17,11,7,6,4,0,0,86,24,27,16,14,41,17,18,13,9,178,68,41,33,25,26,17,16,7,3,235,0,0,3,0,3,0,0,0,0,9,1140,903,740,808,842,823,621,560,290,6736,24,25,38,20,22,22,5,0,0,155,1086,480,500,326,218,80,40,15,0,2743,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,3,0,0,0,8,16,9,8,14,5,7,4,3,0,81,16,11,14,14,5,12,4,3,0,89,248,215,173,154,153,122,45,33,15,1165
125031481,18,12,9,9,0,0,0,0,3,58,3,0,3,5,0,3,3,3,0,25,20,14,16,9,12,8,3,0,0,84,44,18,16,14,21,5,0,3,0,127,39,31,31,23,22,18,4,0,0,170,23,28,33,27,34,19,14,14,7,216,9,3,3,0,4,10,3,0,3,34,10,5,11,11,3,6,0,6,0,47,56,48,29,32,37,30,21,21,10,277,39,47,57,27,36,14,13,5,0,240,7,3,7,4,0,0,0,0,0,28,1689,1284,1235,1240,1115,981,636,429,166,8770,192,182,469,167,67,36,14,0,0,1128,1204,673,729,472,334,199,66,16,4,3687,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,24,47,107,17,9,6,3,0,0,216,11,8,16,15,11,9,3,0,0,76,35,59,125,30,18,16,8,0,0,294,291,283,372,253,273,162,55,40,8,1743
125031482,13,17,7,7,7,4,3,0,0,54,4,5,3,9,9,6,18,7,0,65,40,19,42,18,20,20,7,5,0,163,3,0,4,0,6,3,10,0,0,31,42,39,39,42,33,23,13,3,0,240,28,23,40,56,52,91,72,17,14,381,10,0,3,9,4,6,5,4,0,43,25,11,9,19,7,9,5,5,0,92,114,89,56,95,88,103,81,28,6,664,70,42,46,47,29,33,12,3,0,271,6,5,3,9,5,7,3,0,0,41,3632,2161,2355,2585,2172,2433,1792,753,225,18105,161,76,198,130,91,59,17,11,0,744,331,194,184,183,123,63,17,12,0,1108,0,7,0,0,5,3,0,3,0,16,0,0,0,0,0,0,0,0,0,0,17,7,20,9,8,3,3,0,0,61,20,18,17,28,18,16,6,3,3,120,34,19,32,37,26,14,7,3,3,180,406,282,345,295,244,165,80,32,7,1867
125031483,10,3,8,0,0,3,0,4,0,25,0,3,5,3,7,3,3,0,3,25,20,26,16,13,15,13,6,3,0,110,15,18,11,13,19,10,3,3,0,89,21,30,29,20,25,8,3,3,3,140,24,12,12,20,23,36,34,23,7,188,7,0,0,0,5,0,0,6,3,30,3,9,6,5,7,3,0,0,0,38,53,45,42,28,46,39,29,16,10,299,35,41,28,22,28,10,4,3,0,177,10,7,5,0,3,5,0,0,0,30,1494,1228,1145,976,1182,1060,735,475,232,8527,48,28,100,20,21,19,17,13,0,258,2282,1148,1087,795,499,250,110,41,10,6213,0,0,3,0,0,0,3,0,0,11,0,0,0,0,0,0,0,0,0,3,9,10,30,0,0,0,3,0,0,49,16,10,8,4,9,12,3,0,0,65,23,19,35,10,13,14,9,0,0,117,183,164,175,124,155,112,51,37,13,1007
125031484,37,12,18,10,5,5,0,0,0,86,0,4,4,5,7,10,12,8,4,52,20,24,40,11,14,11,8,4,0,131,16,10,14,14,7,9,6,0,0,69,63,38,37,48,27,22,5,0,0,253,20,24,21,29,41,52,44,18,20,269,0,0,0,3,0,3,3,3,3,19,38,11,9,11,10,3,0,0,0,85,56,51,43,44,52,51,37,35,12,375,52,30,48,37,30,18,4,3,0,227,12,12,5,5,13,9,0,0,0,53,2276,1537,1624,1536,1561,1297,885,690,306,11710,79,39,140,53,45,27,14,4,3,410,1042,534,666,415,224,120,42,7,3,3050,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,14,11,49,15,0,0,0,0,0,93,27,19,25,24,15,20,5,0,0,140,42,28,80,40,14,18,9,0,0,232,307,233,324,218,243,126,46,40,18,1551
125031485,25,7,13,18,13,3,0,0,0,76,5,3,8,12,5,8,0,6,4,45,49,36,32,25,30,17,13,3,0,195,13,3,18,11,9,3,5,5,0,66,74,57,49,44,51,17,3,7,0,311,47,22,34,48,46,69,44,39,21,377,11,9,3,5,3,4,0,0,0,33,18,16,9,7,8,3,3,5,3,76,66,63,55,50,57,44,42,30,12,430,75,65,65,39,43,34,19,5,0,350,5,0,12,9,12,9,3,0,0,49,2856,2017,2147,1983,1926,1627,1195,847,314,14915,235,102,519,190,72,64,28,8,0,1220,1282,699,953,583,333,196,85,31,3,4167,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,45,61,168,15,3,3,0,0,0,305,36,21,39,23,11,7,7,0,0,153,80,84,211,41,18,10,9,0,0,451,360,318,427,323,310,182,72,35,13,2041
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125041489,7,17,12,8,3,3,0,0,0,53,3,5,15,9,10,15,0,3,8,55,21,11,33,14,10,11,3,3,0,98,0,13,12,8,12,6,5,0,0,55,62,51,68,55,42,22,9,9,0,324,65,60,99,72,81,50,44,33,21,527,0,3,3,3,3,4,0,0,0,16,8,10,15,17,3,11,3,0,3,68,75,66,84,88,72,51,44,42,38,567,57,50,109,64,46,34,21,8,6,405,9,3,5,5,8,4,0,0,0,30,1522,1214,2049,1446,1227,985,629,483,396,9943,264,188,637,205,100,43,21,7,3,1463,304,273,367,238,138,82,38,12,3,1458,12,0,3,4,4,3,0,3,5,35,0,0,0,0,0,0,0,0,0,0,39,48,130,40,15,6,0,0,0,270,39,34,72,49,32,18,11,6,0,261,81,82,197,87,47,24,10,6,0,531,570,568,1048,606,481,286,130,60,17,3764
125041490,3,0,0,3,0,3,0,0,0,9,3,0,6,4,5,7,7,5,3,33,10,16,0,0,3,3,0,0,0,38,5,6,3,3,6,5,0,0,0,32,22,7,21,6,13,12,3,0,0,90,60,33,22,50,38,49,42,14,13,321,0,0,0,0,0,0,3,3,0,8,0,0,0,0,3,0,3,0,0,16,100,58,14,50,61,76,66,25,13,464,13,25,12,15,26,21,9,3,0,121,0,0,0,0,0,6,0,0,0,3,1018,593,419,736,670,750,652,231,124,5194,35,25,27,36,39,17,19,3,0,205,31,8,15,19,14,6,6,0,0,107,3,0,0,3,0,3,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,6,0,8,5,9,3,4,3,0,52,12,3,8,5,14,5,4,3,0,53,286,209,182,228,244,163,78,29,16,1432
125041491,8,11,13,4,4,4,0,0,3,52,0,4,15,9,7,0,10,3,0,44,20,5,21,15,3,3,9,0,0,84,3,7,22,4,7,3,0,0,0,46,35,37,61,36,33,23,3,0,0,221,56,32,55,56,55,45,35,32,17,389,5,6,3,5,6,0,0,8,0,43,16,7,8,10,16,6,3,4,0,76,81,38,83,79,71,71,58,65,48,597,67,37,69,62,30,28,15,3,8,315,0,0,3,3,3,3,4,0,0,17,1488,795,1486,1416,1013,905,640,486,299,8526,695,231,1502,490,111,79,24,9,0,3147,336,123,371,190,84,42,14,13,0,1176,0,0,0,3,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,37,44,189,19,4,3,0,0,0,304,34,23,52,37,17,18,3,3,0,175,64,64,248,57,21,22,4,3,0,481,423,301,575,412,312,179,92,30,10,2340
125041492,21,17,12,11,8,7,3,0,0,69,3,0,13,10,3,7,4,0,0,46,9,8,13,12,6,6,3,4,0,68,8,8,25,12,8,0,0,0,0,49,23,35,41,32,24,13,4,8,0,177,29,29,63,39,39,37,18,16,0,278,0,0,8,0,10,3,0,0,0,19,8,3,14,7,3,3,3,0,0,41,34,38,65,39,24,25,11,9,0,237,36,45,107,32,22,16,6,4,0,272,9,4,3,3,3,0,0,0,0,30,864,779,1527,1024,839,688,404,283,110,6510,1153,583,3186,762,126,88,22,12,0,5928,432,266,559,269,127,75,41,15,0,1782,4,0,5,0,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,111,187,512,84,13,6,0,4,0,917,32,24,85,21,15,11,4,0,0,203,144,217,599,108,29,17,5,3,0,1116,470,644,1181,507,387,230,116,74,14,3623
125041493,31,13,21,18,6,14,3,5,0,107,3,8,3,3,3,9,13,13,3,62,34,32,11,16,22,14,14,0,3,148,9,8,9,5,17,9,4,3,0,67,59,61,56,43,42,30,18,3,0,314,74,59,63,93,84,71,79,71,30,621,14,0,9,13,3,8,12,7,0,61,4,3,5,11,9,3,3,6,3,57,74,79,69,89,90,108,117,83,38,747,82,56,42,56,53,23,16,10,0,344,5,3,8,3,3,3,5,5,0,40,2273,1559,1509,1815,1702,1524,1365,967,334,13048,448,233,505,337,214,175,46,27,3,1984,238,141,127,109,96,48,39,12,0,809,0,0,4,4,0,3,3,0,0,16,5,0,0,0,0,0,0,0,0,8,41,40,71,31,10,9,0,0,0,205,20,18,22,13,18,15,11,3,0,110,58,58,94,51,29,22,10,3,0,323,597,394,392,456,377,242,113,70,23,2664
125041494,0,0,0,4,4,0,3,3,0,19,3,0,8,3,13,5,14,7,3,55,11,4,4,5,8,3,3,0,0,38,3,0,6,4,3,0,0,0,0,18,26,11,22,24,9,10,8,0,0,112,31,22,13,34,55,50,45,16,9,278,8,0,4,6,0,4,5,3,0,33,7,4,3,6,5,3,0,0,0,28,82,44,42,58,52,77,61,31,15,460,38,23,21,37,18,23,19,3,3,177,6,0,3,4,0,4,3,0,0,23,1531,734,839,1163,863,958,903,346,146,7495,51,28,41,53,46,19,11,8,0,250,50,42,27,35,28,19,12,0,0,213,3,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,10,12,0,7,4,0,3,0,45,5,3,16,4,12,3,0,0,0,42,8,12,23,6,18,8,0,3,0,83,385,191,232,247,202,143,87,34,3,1529
125041588,3,0,0,0,3,0,3,0,0,18,0,0,0,0,5,9,6,4,0,22,11,7,3,13,5,11,7,0,0,45,7,3,10,8,4,5,0,3,0,32,31,27,13,17,25,6,3,5,0,127,23,19,24,22,25,31,20,16,12,193,0,0,0,0,0,3,0,0,0,10,3,5,0,7,6,0,0,0,0,22,23,27,15,29,30,39,26,18,7,213,42,18,29,20,23,10,0,3,0,148,8,0,3,3,0,3,0,0,0,23,966,596,633,735,762,743,541,399,164,5536,840,226,819,531,285,104,81,36,3,2921,160,108,108,92,66,31,22,3,3,591,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,57,22,88,27,7,3,0,0,0,205,18,19,31,12,10,8,3,0,0,104,73,41,111,35,18,13,3,4,0,310,170,123,144,146,153,76,39,23,7,877
125041589,6,4,0,0,4,0,0,3,0,19,3,0,3,0,0,0,3,0,0,17,14,3,9,8,7,5,3,0,0,51,10,9,8,5,7,4,3,0,0,43,27,14,27,27,22,15,3,3,0,140,31,22,37,40,26,38,25,15,13,242,0,0,3,0,0,0,3,0,0,17,3,3,4,11,14,0,0,0,0,33,72,32,38,35,50,29,22,17,7,308,55,30,26,49,30,19,4,0,3,226,12,0,4,12,7,3,0,3,0,42,1014,699,723,877,865,721,539,380,183,5995,976,319,1194,714,296,132,69,39,8,3743,257,149,183,170,81,56,25,9,0,928,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,73,81,184,40,13,5,9,3,0,410,31,9,47,25,13,7,3,3,0,132,104,92,232,58,26,12,9,4,0,544,263,239,285,227,262,144,47,46,9,1511
126011495,13,8,6,7,8,3,0,3,0,46,15,6,12,12,19,9,29,12,8,124,14,15,11,8,9,10,3,3,0,77,24,22,14,13,33,18,4,5,0,128,59,66,44,42,67,21,7,0,0,319,234,244,136,208,270,159,134,87,53,1535,6,7,3,4,3,0,7,3,0,26,5,3,3,3,4,6,0,0,0,23,153,129,77,116,151,142,102,111,49,1031,103,106,106,83,87,63,17,13,5,576,4,4,3,9,0,5,3,0,4,34,2399,1778,1292,1708,2078,1706,1160,850,358,13335,209,189,224,157,217,94,21,15,13,1136,62,38,61,52,26,17,4,0,0,261,0,0,3,3,5,7,3,4,4,39,0,0,0,0,0,0,0,0,0,0,17,14,12,16,15,4,0,3,0,79,22,17,16,22,24,15,8,0,0,132,39,28,32,34,38,18,8,4,0,209,1004,1246,929,825,970,674,290,152,29,6133
126011496,15,13,3,0,16,3,0,0,0,48,11,9,0,10,8,17,18,16,10,96,0,0,4,0,4,8,4,3,0,22,5,13,3,10,23,8,0,5,0,66,72,52,26,45,53,26,10,3,0,286,142,96,42,102,120,118,119,103,51,896,3,3,0,4,3,0,0,0,0,20,7,10,15,10,8,14,10,7,3,83,165,149,57,110,174,167,169,127,63,1175,85,64,38,51,97,50,29,15,8,440,0,0,0,0,0,7,3,0,3,17,2354,1701,896,1547,1914,1609,1239,867,445,12583,148,85,101,128,126,79,28,9,4,696,49,33,40,28,36,23,7,0,0,220,5,3,3,10,4,14,0,0,0,45,0,0,0,0,0,0,0,0,0,0,11,3,9,10,4,11,0,0,0,43,9,20,7,15,18,13,3,0,0,85,18,22,20,24,21,20,3,0,0,126,789,705,483,554,721,546,238,113,44,4201
126021497,4,3,5,3,4,3,0,0,0,28,3,5,12,9,10,16,17,10,3,87,33,24,13,22,32,17,10,10,3,159,17,15,16,7,17,24,0,3,0,98,46,29,24,43,22,15,11,3,0,191,192,143,146,159,178,132,87,63,47,1163,0,0,0,0,0,3,3,0,0,12,0,3,4,6,4,0,3,3,3,26,126,99,68,105,139,144,96,75,51,911,64,64,76,78,56,49,24,19,6,440,0,0,0,3,3,3,4,7,0,23,2254,1650,1255,1629,1995,1602,1097,795,389,12657,118,86,119,84,94,76,20,18,3,633,58,41,56,43,19,20,13,6,0,250,8,4,4,6,16,4,13,3,0,58,0,0,0,0,0,0,0,0,0,0,8,22,11,12,14,3,3,0,0,72,18,6,3,17,6,7,4,0,0,63,26,28,16,28,22,8,8,0,0,136,1056,1346,1030,871,913,632,267,151,30,6288
126021498,0,0,0,0,0,0,0,0,0,0,5,3,11,9,4,8,11,8,0,53,11,3,9,10,5,4,3,8,4,52,3,3,6,3,9,5,3,0,0,31,20,4,9,16,7,3,0,3,0,58,38,19,46,60,57,43,39,39,32,373,0,0,0,0,0,0,0,0,3,11,0,0,5,0,4,3,0,0,3,20,55,26,33,63,55,66,55,23,15,404,19,19,26,29,21,16,20,11,0,162,3,3,4,4,4,0,0,0,7,25,1725,884,1054,1511,1235,1088,791,617,252,9163,13,11,46,16,6,7,10,3,0,115,34,23,43,24,28,9,12,9,0,172,3,0,4,6,3,4,3,3,0,33,0,0,0,0,0,0,0,0,0,0,9,3,6,4,0,3,0,3,0,37,4,3,8,10,9,5,3,3,0,46,16,9,14,16,8,11,3,5,0,80,506,313,456,492,426,312,134,80,21,2734
126021499,0,0,0,0,0,0,0,0,0,3,7,0,3,13,10,9,10,0,0,44,16,0,3,9,3,4,0,0,0,40,6,0,3,7,0,3,0,0,0,19,8,3,5,11,5,4,0,0,0,40,26,15,10,38,40,36,28,22,30,247,0,0,0,0,0,0,3,0,0,3,0,0,0,3,0,3,3,0,0,9,23,28,12,26,36,50,38,17,20,255,17,9,6,11,12,11,6,4,3,80,0,0,0,0,0,0,3,0,0,11,1452,1024,447,854,925,823,515,413,308,6752,9,9,13,18,8,9,3,0,3,64,14,5,6,15,13,3,4,3,0,61,3,0,0,5,5,20,14,67,205,322,0,0,0,0,0,0,0,0,0,0,11,0,0,3,4,0,0,0,0,20,7,6,7,8,12,3,5,0,0,42,14,6,8,11,12,3,5,0,0,61,297,256,166,252,281,241,154,60,30,1742
126021500,0,3,0,3,0,0,0,0,0,8,3,7,15,8,11,10,7,12,11,76,32,27,33,20,23,26,23,16,7,203,9,16,23,11,7,6,6,3,3,90,19,24,56,21,20,5,4,4,0,161,65,93,73,89,89,67,66,44,47,623,10,0,8,13,9,9,4,0,3,48,0,5,6,10,7,3,0,0,0,28,33,65,72,74,49,68,41,50,38,490,55,95,89,71,52,52,20,23,28,476,3,3,3,3,3,6,0,0,0,26,1046,1148,1390,1208,1004,1025,763,680,523,8793,85,79,269,79,37,20,13,8,5,583,123,183,166,89,44,21,9,5,0,639,10,10,21,15,9,22,24,26,12,149,0,0,0,0,0,0,0,0,0,0,3,8,17,0,0,4,0,0,0,32,6,14,16,13,16,4,0,4,0,83,12,24,32,12,16,8,0,4,0,115,566,1629,1404,690,490,363,143,91,47,5412
126021501,0,0,0,3,0,0,0,0,0,5,9,3,0,3,16,0,11,4,3,45,40,43,40,35,46,67,46,29,12,361,5,0,3,9,0,0,5,0,0,19,35,18,7,26,14,10,3,0,0,120,44,24,25,50,71,47,43,43,24,377,0,0,0,0,0,0,4,0,0,3,0,3,0,4,0,0,0,4,0,10,67,71,38,55,76,58,36,32,19,449,48,31,35,33,38,32,13,18,3,257,3,4,3,3,9,0,0,0,0,23,1481,842,687,1140,1202,919,703,648,266,7883,51,10,46,41,25,8,4,0,0,188,47,30,31,25,37,23,4,3,3,186,17,3,9,11,15,14,12,3,3,81,0,0,0,0,0,0,0,0,0,0,7,6,4,5,6,0,0,0,0,34,0,11,3,7,4,11,7,0,0,45,8,17,8,11,15,13,6,0,0,78,469,355,319,378,342,217,110,93,28,2319
126021503,0,0,3,0,3,0,0,0,0,12,6,0,11,7,5,9,10,3,0,54,34,18,32,20,23,10,9,10,3,168,11,11,13,3,6,3,3,3,0,60,30,22,36,34,27,11,5,3,0,166,102,100,164,137,93,77,64,23,13,770,0,0,5,0,0,3,4,0,0,18,3,3,5,0,5,0,5,0,0,21,89,57,102,62,79,64,58,28,12,556,60,37,84,75,38,27,27,13,3,368,6,6,3,9,8,3,0,0,0,28,1658,987,1706,1553,1245,1064,745,428,185,9568,169,131,436,141,66,57,28,14,6,1038,66,34,132,48,27,32,5,4,0,356,4,0,3,3,0,3,0,0,0,21,0,0,0,0,0,0,0,0,0,3,17,29,74,17,3,3,0,0,0,140,4,9,28,19,11,7,4,3,0,95,24,33,105,38,16,13,5,3,3,236,531,583,1021,586,484,304,97,64,13,3680
126021590,0,0,0,3,0,0,0,0,4,8,3,3,0,0,11,3,0,3,0,25,11,3,3,10,4,4,4,0,0,30,3,0,0,4,3,3,0,0,0,13,8,3,0,9,3,3,0,0,0,31,16,16,8,9,31,30,11,18,10,148,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,23,7,5,14,23,12,14,4,4,112,10,3,4,8,9,7,3,0,3,45,0,0,0,0,0,0,0,0,0,3,645,403,229,429,479,376,203,190,62,3007,9,12,8,9,11,3,3,0,0,52,14,9,12,11,4,6,0,0,0,48,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,3,0,4,0,0,0,8,0,0,3,3,3,4,0,0,0,11,106,93,81,81,109,71,36,4,4,595
