SA2_MAINCODE_2016,C06_0_74_CF_NC,C06_0_74_CF_Cu15DS_,C06_0_74_CF_CU15_NDS,C06_0_74_CF_NCU15_DS,C06_0_74_CF_NDCO,C06_0_74_CF_T,C06_75_99_CF_NC,C06_75_99_CF_Cu15DS_,C06_75_99_CF_CU15_NDS,C06_75_99_CF_NCU15_DS,C06_75_99_CF_NDCO,C06_75_99_CF_T,C06_100_149_CF_NC,C06_100_149_CF_Cu15DS_,C06_100_149_CF_CU15_NDS,C06_100_149_CF_NCU15_DS,C06_100_149_CF_NDCO,C06_100_149_Co_fam_To,C06_150_199_CF_NC,C06_150_199_CF_Cu15DS_,C06_150_199_CF_CU15_NDS,C06_150_199_CF_NCU15_DS,C06_150_199_CF_NDCO,C06_150_199_CF_T,C06_200_224_CF_NC,C06_200_224_CF_Cu15DS_,C06_200_224_CF_CU15_NDS,C06_200_224_CF_NCU15_DS,C06_200_224_CF_NDCO,C06_200_224_CF_T,C06_225_274_CF_NC,C06_225_274_CF_Cu15DS_,C06_225_274_CF_CU15_NDS,C06_225_274_CF_NCU15_DS,C06_225_274_CF_NDCO,C06_225_274_CF_T,C06_275_349_CF_NC,C06_275_349_CF_Cu15DS_,C06_275_349_CF_CU15_NDS,C06_275_349_CF_NCU15_DS,C06_275_349_CF_NDCO,C06_275_349_CF_T,C06_350_449_CF_NC,C06_350_449_CF_Cu15DS_,C06_350_449_CF_CU15_NDS,C06_350_449_CF_NCU15_DS,C06_350_449_CF_NDCO,C06_350_449_CF_T,C06_450_549_CF_NC,C06_450_549_CF_Cu15DS_,C06_450_549_CF_CU15_NDS,C06_450_549_CF_NCU15_DS,C06_450_549_CF_NDCO,C06_450_549_CF_T,C06_550_649_CF_NC,C06_550_649_CF_Cu15DS_,C06_550_649_CF_CU15_NDS,C06_550_649_CF_NCU15_DS,C06_550_649_CF_NDCO,C06_550_649_CF_T,C06_650_749_CF_NC,C06_650_749_CF_Cu15DS_,C06_650_749_CF_CU15_NDS,C06_650_749_CF_NCU15_DS,C06_650_749_CF_NDCO,C06_650_749_CF_T,C06_750_849_CF_NC,C06_750_849_CF_Cu15DS_,C06_750_849_CF_CU15_NDS,C06_750_849_CF_NCU15_DS,C06_750_849_CF_NDCO,C06_750_849_CF_T,C06_850_949_CF_NC,C06_850_949_CF_Cu15DS_,C06_850_949_CF_CU15_NDS,C06_850_949_CF_NCU15_DS,C06_850_949_CF_NDCO,C06_850_949_CF_T,C06_950over_CF_NC,C06_950ov_CF_Cu15DS_,C06_950ov_CF_CU15_NDS,C06_950ov_CF_NCU15_DS,C06_950ov_CF_NDCO,C06_950ov_CF_T,C06_Rns_CF_NC,C06_Rns_CF_Cu15DS_,C06_Rns_CF_CU15_NDS,C06_Rns_CF_NCU15_DS,C06_Rns_CF_NDCO,C06_Rns_CF_T,C06_Tot_CF_NC,C06_Tot_CF_Cu15DS_,C06_Tot_CF_CU15_NDS,C06_Tot_CF_NCU15_DS,C06_Tot_CF_NDCO,C06_Tota_Coup_fam_Tota,C11_0_74_CF_NC,C11_0_74_CF_Cu15DS_,C11_0_74_CF_CU15_NDS,C11_0_74_CF_NCU15_DS,C11_0_74_CF_NDCO,C11_0_74_Coup_fam_Tot,C11_75_99_CF_NC,C11_75_99_CF_Cu15DS_,C11_75_99_CF_CU15_NDS,C11_75_99_CF_NCU15_DS,C11_75_99_CF_NDCO,C11_75_99_CF_T,C11_100_149_CF_NC,C11_100_149_CF_Cu15DS_,C11_100_149_CF_CU15_NDS,C11_100_149_CF_NCU15_DS,C11_100_149_CF_NDCO,C11_100_149_Co_fam_To,C11_150_199_CF_NC,C11_150_199_CF_Cu15DS_,C11_150_199_CF_CU15_NDS,C11_150_199_CF_NCU15_DS,C11_150_199_CF_NDCO,C11_150_199_CF_T,C11_200_224_CF_NC,C11_200_224_CF_Cu15DS_,C11_200_224_CF_CU15_NDS,C11_200_224_CF_NCU15_DS,C11_200_224_CF_NDCO,C11_200_224_CF_T,C11_225_274_CF_NC,C11_225_274_CF_Cu15DS_,C11_225_274_CF_CU15_NDS,C11_225_274_CF_NCU15_DS,C11_225_274_CF_NDCO,C11_225_274_CF_T,C11_275_349_CF_NC,C11_275_349_CF_Cu15DS_,C11_275_349_CF_CU15_NDS,C11_275_349_CF_NCU15_DS,C11_275_349_CF_NDCO,C11_275_349_CF_T,C11_350_449_CF_NC,C11_350_449_CF_Cu15DS_,C11_350_449_CF_CU15_NDS,C11_350_449_CF_NCU15_DS,C11_350_449_CF_NDCO,C11_350_449_CF_T,C11_450_549_CF_NC,C11_450_549_CF_Cu15DS_,C11_450_549_CF_CU15_NDS,C11_450_549_CF_NCU15_DS,C11_450_549_CF_NDCO,C11_450_549_CF_T,C11_550_649_CF_NC,C11_550_649_CF_Cu15DS_,C11_550_649_CF_CU15_NDS,C11_550_649_CF_NCU15_DS,C11_550_649_CF_NDCO,C11_550_649_CF_T,C11_650_749_CF_NC,C11_650_749_CF_Cu15DS_,C11_650_749_CF_CU15_NDS,C11_650_749_CF_NCU15_DS,C11_650_749_CF_NDCO,C11_650_749_CF_T,C11_750_849_CF_NC,C11_750_849_CF_Cu15DS_,C11_750_849_CF_CU15_NDS,C11_750_849_CF_NCU15_DS,C11_750_849_CF_NDCO,C11_750_849_CF_T,C11_850_949_CF_NC,C11_850_949_CF_Cu15DS_,C11_850_949_CF_CU15_NDS,C11_850_949_CF_NCU15_DS,C11_850_949_CF_NDCO,C11_850_949_CF_T,C11_950over_CF_NC,C11_950ov_CF_Cu15DS_,C11_950ov_CF_CU15_NDS,C11_950ov_CF_NCU15_DS,C11_950ov_CF_NDCO,C11_950ov_CF_T,C11_Rns_CF_NC,C11_Rns_CF_Cu15DS_,C11_Rns_CF_CU15_NDS,C11_Rns_CF_NCU15_DS,C11_Rns_CF_NDCO,C11_Rns_CF_T,C11_Tot_CF_NC,C11_Tot_CF_Cu15DS_,C11_Tot_CF_CU15_NDS,C11_Tot_CF_NCU15_DS,C11_Tot_CF_NDCO,C11_Tot_CF_T,C16_0_74_CF_NC,C16_0_74_CF_Cu15DS_,C16_0_74_CF_CU15_NDS,C16_0_74_CF_NCU15_DS,C16_0_74_CF_NDCO,C16_0_74_CF_T,C16_75_99_CF_NC,C16_75_99_CF_Cu15DS_
123011434,8,0,5,3,0,18,0,0,0,0,0,3,10,3,4,0,3,21,11,0,8,0,3,15,11,0,9,0,0,20,48,5,55,9,9,127,18,3,37,3,6,72,21,7,55,7,17,100,0,0,12,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,12,138,19,189,22,46,411,5,0,3,0,0,16,4,0,0,0,0,4,8,0,0,0,0,16,5,0,0,0,0,8,3,0,3,0,0,13,13,3,12,0,4,27,30,7,32,7,3,78,36,14,60,7,10,127,29,21,78,10,12,147,7,9,17,9,3,48,0,0,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,3,10,154,52,216,33,42,499,6,0,0,0,3,12,0,0
123011435,5,0,4,0,0,12,0,0,0,0,0,0,6,3,3,0,3,16,6,0,12,0,0,16,18,0,17,0,3,41,101,12,138,3,16,277,67,28,149,14,15,267,10,14,48,6,8,83,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,227,54,374,25,53,728,3,0,0,0,3,9,0,0,0,0,0,0,6,0,0,0,0,12,4,0,4,0,0,8,3,0,5,0,0,4,8,0,5,0,3,20,47,12,71,3,9,137,83,28,163,18,33,337,28,30,102,17,19,193,3,0,5,3,3,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,6,0,3,0,3,17,198,72,372,47,78,764,10,0,3,0,0,14,0,0
123021436,13,0,9,4,0,23,12,0,14,0,3,33,63,8,54,3,11,145,68,35,108,15,48,260,56,9,96,8,16,183,64,14,108,9,16,204,8,8,15,3,7,37,0,3,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,11,5,3,9,0,0,24,290,79,416,35,101,933,11,0,3,0,0,17,0,3,3,0,3,9,55,6,22,3,7,99,26,15,39,3,19,108,13,4,23,6,11,57,50,23,60,10,37,180,93,26,122,12,20,274,39,15,85,8,15,169,6,4,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,17,8,9,3,7,37,316,111,380,57,112,974,8,0,3,0,7,20,0,0
123021437,11,3,4,0,0,19,0,0,0,0,0,0,32,0,6,0,3,44,64,4,62,3,15,151,54,8,51,3,11,120,52,10,73,3,12,151,28,4,28,4,8,74,11,6,9,4,4,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,11,256,37,251,15,53,618,13,0,6,3,0,17,0,0,0,0,0,0,24,0,0,0,0,28,20,0,12,0,0,29,26,5,16,0,0,48,47,6,46,8,9,112,80,10,95,4,17,203,71,12,86,9,8,192,18,10,31,4,12,72,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,0,0,22,302,51,296,29,54,730,10,0,5,0,0,14,6,0
123021438,11,3,8,3,0,27,13,0,16,0,11,40,33,11,62,6,7,117,44,38,70,8,26,189,50,5,79,4,9,145,50,15,92,4,11,159,8,7,25,0,9,53,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,6,16,0,3,28,216,95,365,25,74,769,7,3,17,0,4,25,0,0,3,0,0,7,27,3,13,5,4,57,24,28,63,9,23,137,4,6,24,4,5,42,17,14,43,8,7,87,71,16,105,7,12,213,32,21,75,11,12,153,0,3,6,3,0,19,4,0,4,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,11,3,9,0,9,30,200,98,361,42,86,783,10,0,4,0,0,15,3,0
123021439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123021440,10,0,6,0,0,23,3,0,3,0,0,4,26,6,14,0,0,44,70,8,58,4,12,161,48,13,52,0,5,116,59,15,77,3,17,179,12,9,17,0,9,49,3,0,8,4,0,16,0,0,7,0,0,7,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,8,0,3,12,241,48,255,20,48,611,10,0,6,0,0,24,5,0,0,0,0,3,19,0,3,3,3,29,12,0,7,3,4,31,14,0,10,0,0,24,37,6,29,8,13,92,81,11,106,10,17,228,37,18,79,5,16,162,17,3,18,3,3,46,0,0,4,0,0,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,7,3,0,19,238,49,285,34,53,663,32,3,3,0,0,47,3,0
123021441,11,0,5,0,3,20,3,0,0,0,0,3,21,0,11,3,3,43,53,6,47,0,7,113,43,10,67,3,9,131,33,12,61,3,11,121,9,5,16,3,3,30,4,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,3,0,4,0,0,7,179,30,220,20,36,481,4,0,0,0,0,9,0,0,0,0,0,0,31,0,9,3,3,41,20,0,9,0,0,30,15,3,15,0,3,36,36,0,34,3,10,89,71,6,88,3,23,196,39,15,57,3,13,131,3,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,6,0,8,0,3,17,226,29,225,14,58,556,7,0,3,0,0,12,0,0
123021442,16,3,10,3,0,35,16,0,6,0,3,26,75,16,54,3,17,171,90,18,123,13,24,270,79,24,105,13,33,262,36,21,60,8,14,132,5,3,17,0,3,23,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,8,4,4,6,3,0,21,328,90,383,51,99,952,11,0,5,0,8,26,5,3,0,0,0,11,66,4,14,6,7,104,24,7,28,6,18,87,22,4,17,0,10,58,46,13,74,5,20,166,102,29,151,22,46,342,27,11,67,11,14,133,11,5,13,3,0,25,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,15,0,11,0,3,32,334,84,379,59,129,985,6,0,7,0,0,14,0,0
123021443,11,0,7,0,0,21,13,0,12,0,3,25,40,16,31,3,5,97,68,21,91,14,39,237,39,13,78,12,14,155,47,17,76,6,14,151,7,4,12,3,3,29,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,11,0,3,28,225,76,333,44,84,759,6,0,5,0,0,19,0,0,3,0,0,4,28,3,3,0,5,40,9,11,16,4,9,51,23,3,21,3,8,62,42,9,42,4,28,116,65,16,108,7,14,215,39,15,74,10,16,154,4,0,10,3,3,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,4,0,0,4,8,3,4,3,0,21,222,60,294,31,86,698,8,0,6,0,0,18,0,0
123021444,11,0,4,0,0,22,12,0,7,0,0,23,39,11,28,8,13,95,41,9,66,7,23,142,73,7,89,9,17,196,43,17,106,11,15,186,11,7,21,0,3,40,3,0,13,0,6,19,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,5,0,6,0,0,11,246,41,339,36,85,753,12,0,6,0,0,15,0,0,0,0,0,6,27,0,11,0,6,47,11,6,21,0,8,42,13,6,15,4,11,43,39,10,37,3,21,107,73,18,101,7,23,224,30,6,58,4,13,113,3,3,13,3,6,30,0,0,4,0,3,8,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,3,18,211,51,278,30,93,662,12,0,7,0,0,18,0,0
123031445,5,0,4,0,0,6,0,0,0,0,0,0,3,0,0,0,0,3,4,0,7,0,0,10,9,0,8,0,0,21,3,4,12,0,3,18,3,0,3,3,0,15,3,0,4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3,50,3,5,86,0,0,4,0,0,9,0,0,0,0,0,0,0,0,3,0,0,4,0,0,3,0,0,4,3,0,3,0,0,9,8,0,8,3,0,19,7,0,14,0,0,27,7,5,9,3,4,30,0,3,7,0,0,9,0,0,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,12,30,9,61,6,6,119,0,0,0,0,0,4,0,0
123031446,11,3,23,3,3,40,3,0,0,0,0,3,6,0,3,0,0,18,9,5,14,0,0,23,5,0,7,0,3,15,8,0,12,0,0,26,10,6,3,0,0,18,0,0,3,0,0,6,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,60,13,69,8,11,164,4,0,12,4,9,31,0,0,0,0,0,0,3,0,3,4,0,10,8,0,4,0,0,16,6,3,3,0,0,11,6,0,5,0,4,22,6,3,6,0,0,18,3,3,12,3,5,26,3,5,11,4,3,23,3,0,0,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,4,7,0,0,0,14,60,14,71,12,27,187,8,0,14,0,0,22,0,0
123031447,17,3,8,0,0,32,5,0,3,0,0,9,25,0,12,0,3,47,25,5,25,4,0,67,37,3,56,0,3,101,44,3,80,0,9,140,6,4,17,0,6,39,3,4,8,0,3,22,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,13,183,32,218,11,29,465,12,0,17,0,3,28,0,0,3,0,0,3,3,0,3,0,0,10,20,0,8,3,3,35,17,0,12,0,0,37,40,4,36,3,4,88,38,9,73,3,4,131,26,7,46,6,11,91,5,9,14,0,10,35,0,3,3,0,0,8,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,12,3,0,19,173,33,224,21,38,487,12,0,13,0,3,30,0,0
123031448,13,4,10,0,4,29,0,0,0,0,0,0,3,0,3,0,0,9,13,0,8,0,0,29,13,0,13,0,0,23,4,0,14,0,0,27,8,3,16,0,3,26,7,0,4,0,0,12,0,0,4,0,0,6,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,68,13,67,5,8,167,19,3,19,0,0,37,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,9,3,0,0,0,0,5,12,0,12,3,0,23,11,0,11,0,0,29,5,4,24,0,8,44,8,0,6,0,0,16,3,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,3,0,0,11,66,14,85,6,8,184,10,0,8,3,0,24,0,0
124011449,4,0,3,3,0,14,0,0,0,0,0,0,0,0,9,0,0,6,19,0,30,0,7,58,11,3,28,0,0,46,8,0,20,0,3,35,0,0,0,0,0,3,3,0,5,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,56,4,90,6,7,170,3,0,3,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,7,11,0,10,0,0,27,20,3,18,0,0,40,18,0,22,3,3,51,4,0,16,0,0,30,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,70,5,76,3,6,167,4,0,9,0,0,11,0,0
124011450,11,0,4,0,0,15,0,0,0,0,0,0,10,0,10,0,0,20,20,3,21,3,0,44,30,0,25,0,3,60,72,12,85,7,7,182,31,11,52,3,6,106,4,6,20,4,4,38,0,0,3,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,3,0,3,12,181,31,222,17,21,474,6,0,3,0,0,12,0,0,0,0,0,0,5,0,0,0,0,8,13,0,4,4,0,26,7,0,10,0,0,20,12,4,29,3,3,54,55,3,70,12,4,145,31,4,64,7,6,120,12,4,26,5,3,46,3,3,7,0,0,22,0,0,3,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,3,12,151,27,224,43,22,462,4,0,6,0,0,15,0,0
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,9,4,7,3,0,20,3,0,0,0,0,3,12,3,10,0,0,21,64,5,46,3,7,121,49,3,47,5,4,108,42,7,46,3,8,106,19,0,26,0,0,54,9,0,5,0,0,12,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,215,19,191,16,20,457,5,0,12,0,0,18,0,0,0,0,0,0,3,0,0,0,0,8,15,0,3,0,3,24,17,3,4,3,4,33,51,0,45,3,5,106,59,9,53,3,6,123,28,4,38,0,0,74,10,0,13,0,0,24,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,5,4,0,3,0,0,4,196,19,177,10,24,420,12,3,7,0,0,19,3,0
124011453,7,0,4,0,0,14,3,0,0,0,0,3,5,0,4,0,0,16,30,0,22,0,3,60,30,0,47,0,3,80,25,7,40,5,0,70,6,4,9,0,0,18,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,114,8,128,14,7,272,6,0,3,0,0,12,0,0,0,0,0,0,3,0,0,0,0,3,15,0,7,0,0,20,8,0,6,0,0,17,13,0,24,0,0,41,41,6,44,5,0,101,17,3,33,4,3,66,4,0,3,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,109,11,122,15,13,264,4,0,4,0,0,4,3,0
124011454,13,0,7,0,0,19,3,0,0,0,0,5,3,0,3,0,0,12,17,0,18,0,3,38,42,3,44,0,3,91,92,11,95,5,15,208,25,9,49,3,3,90,8,4,10,0,0,23,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,9,203,33,233,11,22,506,3,3,10,0,0,17,0,0,0,0,0,0,3,0,5,0,0,8,3,0,0,0,0,7,16,0,6,0,0,24,32,3,22,0,0,51,84,5,76,5,6,181,40,15,92,14,8,161,14,3,24,3,3,46,0,0,9,0,0,6,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,3,0,4,15,208,33,243,22,19,524,10,0,4,0,0,17,3,0
124011455,0,0,4,0,0,9,4,0,0,0,0,4,0,0,5,0,0,10,13,3,11,0,0,19,20,0,18,0,0,42,16,0,27,0,0,49,12,0,17,0,0,23,4,3,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,6,78,5,4,170,4,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,10,7,0,0,0,0,10,11,0,10,0,0,30,32,0,28,0,0,69,16,5,32,0,3,58,5,4,4,3,0,18,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,84,17,96,5,5,208,4,0,6,0,0,12,0,0
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,3,0,10,0,3,10,0,0,0,0,0,0,9,0,0,3,0,13,6,0,22,3,0,34,30,14,55,0,6,100,54,6,91,12,12,172,11,5,22,3,4,44,0,0,7,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,7,0,0,12,121,28,214,21,30,410,5,0,0,0,0,4,0,0,0,0,0,3,3,0,0,0,0,3,7,0,3,0,0,11,3,0,3,3,0,7,18,9,20,6,3,52,58,12,78,7,20,174,41,11,62,5,13,142,6,0,4,0,0,12,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,11,142,39,184,27,49,432,4,0,7,0,0,6,0,0
124031458,12,0,6,3,0,23,0,0,6,0,0,10,35,3,30,3,3,80,33,4,51,3,20,117,30,0,49,0,9,86,53,7,76,6,14,158,12,8,26,3,7,55,5,3,18,0,0,28,0,3,0,0,0,3,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,7,0,0,15,185,38,278,23,56,578,16,0,7,0,0,28,3,0,3,0,0,4,21,0,5,0,7,37,13,4,21,0,3,42,26,0,18,0,9,53,15,10,25,4,9,59,43,13,86,3,18,167,40,25,56,5,10,134,8,10,17,0,8,47,3,0,5,0,3,16,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,4,9,3,3,30,201,67,264,19,69,614,5,0,5,0,3,18,0,0
124031459,4,0,5,0,0,15,0,0,0,0,0,3,9,0,3,0,0,12,5,3,15,0,0,23,18,3,23,3,4,53,66,6,75,8,17,168,20,3,45,3,8,81,4,4,9,0,0,20,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,140,24,182,24,29,395,8,0,5,0,0,13,3,0,0,0,0,3,3,0,0,0,0,5,4,0,4,3,0,15,3,0,3,0,0,13,13,0,14,0,0,30,55,11,56,0,10,133,37,17,57,5,8,125,4,4,24,0,3,35,0,3,5,3,0,14,0,5,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,9,141,41,175,15,21,398,4,0,11,0,0,15,0,0
