region_id,C01_Budh_0_14_yrs,C01_Budh_15_24,C01_Budh_25_34,C01_Budh_35_44,C01_Budh_45_54,C01_Budh_55_64,C01_Budh_65_74,C01_Budh_75_84,C01_Budh_85ov,C01_Budh_Tot,C01_C_Ang_0_14,C01_C_Ang_15_24,C01_C_Ang_25_34,C01_C_Ang_35_44,C01_C_Ang_45_54,C01_C_Ang_55_64,C01_C_Ang_65_74,C01_C_Ang_75_84,C01_C_Ang_85ov,C01_C_Ang_Tot,C01_C_As_Apo_0_14,C01_C_As_Apo_15_24,C01_C_As_Apo_25_34,C01_C_As_Apo_35_44,C01_C_As_Apo_45_54,C01_C_As_Apo_55_64,C01_C_As_Apo_65_74,C01_C_As_Apo_75_84,C01_C_As_Apo_85ov,C01_C_As_Apo_Tot,C01_C_Bap_0_14,C01_C_Bap_15_24,C01_C_Bap_25_34,C01_C_Bap_35_44,C01_C_Bap_45_54,C01_C_Bap_55_64,C01_C_Bap_65_74,C01_C_Bap_75_84,C01_C_Bap_85ov,C01_C_Bap_Tot,C01_C_Breth_0_14,C01_C_Breth_15_24,C01_C_Breth_25_34,C01_C_Breth_35_44,C01_C_Breth_45_54,C01_C_Breth_55_64,C01_C_Breth_65_74,C01_C_Breth_75_84,C01_C_Breth_85ov,C01_C_Breth_To,C01_C_Cath_0_14,C01_C_Cath_15_24,C01_C_Cath_25_34,C01_C_Cath_35_44,C01_C_Cath_45_54,C01_C_Cath_55_64,C01_C_Cath_65_74,C01_C_Cath_75_84,C01_C_Cath_85ov,C01_C_Cath_Tot,C01_C_Ch_Chr_0_14,C01_C_Ch_Chr_15_24,C01_C_Ch_Chr_25_34,C01_C_Ch_Chr_35_44,C01_C_Ch_Chr_45_54,C01_C_Ch_Chr_55_64,C01_C_Ch_Chr_65_74,C01_C_Ch_Chr_75_84,C01_C_Ch_Chr_85ov,C01_C_Ch_Chr_Tot,C01_C_E_Orth_0_14,C01_C_E_Orth_15_24,C01_C_E_Orth_25_34,C01_C_E_Orth_35_44,C01_C_E_Orth_45_54,C01_C_E_Orth_55_64,C01_C_E_Orth_65_74,C01_C_E_Orth_75_84,C01_C_E_Orth_85ov,C01_C_E_Orth_To,C01_C_Jeh_Wit_0_14,C01_C_Jeh_Wit_15_24,C01_C_Jeh_Wit_25_34,C01_C_Jeh_Wit_35_44,C01_C_Jeh_Wit_45_54,C01_C_Jeh_Wit_55_64,C01_C_Jeh_Wit_65_74,C01_C_Jeh_Wit_75_84,C01_C_Jeh_Wit_85ov,C01_C_Jeh_Wit_Tot,C01_C_La_Da_Sai_0_14,C01_C_La_Da_Sai_15_24,C01_C_La_Da_Sai_25_34,C01_C_La_Da_Sai_35_44,C01_C_La_Da_Sai_45_54,C01_C_La_Da_Sai_55_64,C01_C_La_Da_Sai_65_74,C01_C_La_Da_Sai_75_84,C01_C_La_Da_Sai_85ov,C01_C_La_Da_Sai_Tot,C01_C_Luth_0_14,C01_C_Luth_15_24,C01_C_Luth_25_34,C01_C_Luth_35_44,C01_C_Luth_45_54,C01_C_Luth_55_64,C01_C_Luth_65_74,C01_C_Luth_75_84,C01_C_Luth_85ov,C01_C_Luth_Tot,C01_C_Ori_Orth_0_14,C01_C_Ori_Orth_15_24,C01_C_Ori_Orth_25_34,C01_C_Ori_Orth_35_44,C01_C_Ori_Orth_45_54,C01_C_Ori_Orth_55_64,C01_C_Ori_Orth_65_74,C01_C_Ori_Orth_75_84,C01_C_Ori_Orth_85ov,C01_C_Ori_Orth_To,C01_C_Oth_Prot_0_14,C01_C_Oth_Prot_15_24,C01_C_Oth_Prot_25_34,C01_C_Oth_Prot_35_44,C01_C_Oth_Prot_45_54,C01_C_Oth_Prot_55_64,C01_C_Oth_Prot_65_74,C01_C_Oth_Prot_75_84,C01_C_Oth_Prot_85ov,C01_C_Oth_Prot_Tot,C01_C_Pentec_0_14,C01_C_Pentec_15_24,C01_C_Pentec_25_34,C01_C_Pentec_35_44,C01_C_Pentec_45_54,C01_C_Pentec_55_64,C01_C_Pentec_65_74,C01_C_Pentec_75_84,C01_C_Pentec_85ov,C01_C_Pentec_Tot,C01_C_Pres_Ref_0_14,C01_C_Pres_Ref_15_24,C01_C_Pres_Ref_25_34,C01_C_Pres_Ref_35_44,C01_C_Pres_Ref_45_54,C01_C_Pres_Ref_55_64,C01_C_Pres_Ref_65_74,C01_C_Pres_Ref_75_84,C01_C_Pres_Ref_85ov,C01_C_Pres_Ref_Tot,C01_C_Sal_Army_0_14,C01_C_Sal_Army_15_24,C01_C_Sal_Army_25_34,C01_C_Sal_Army_35_44,C01_C_Sal_Army_45_54,C01_C_Sal_Army_55_64,C01_C_Sal_Army_65_74,C01_C_Sal_Army_75_84,C01_C_Sal_Army_85ov,C01_C_Sal_Army_Tot,C01_C_Se_da_Adv_0_14,C01_C_Se_da_Adv_15_24,C01_C_Se_da_Adv_25_34,C01_C_Se_da_Adv_35_44,C01_C_Se_da_Adv_45_54,C01_C_Se_da_Adv_55_64,C01_C_Se_da_Adv_65_74,C01_C_Se_da_Adv_75_84,C01_C_Se_da_Adv_85ov,C01_C_Se_da_Adv_Tot,C01_C_Uni_Ch_0_14,C01_C_Uni_Ch_15_24,C01_C_Uni_Ch_25_34,C01_C_Uni_Ch_35_44,C01_C_Uni_Ch_45_54,C01_C_Uni_Ch_55_64,C01_C_Uni_Ch_65_74,C01_C_Uni_Ch_75_84,C01_C_Uni_Ch_85ov,C01_C_Uni_Ch_Tot,C01_C_Chi_nfd_0_14,C01_C_Chi_nfd_15_24,C01_C_Chi_nfd_25_34,C01_C_Chi_nfd_35_44,C01_C_Chi_nfd_45_54,C01_C_Chi_nfd_55_64,C01_C_Chi_nfd_65_74,C01_C_Chi_nfd_75_84,C01_C_Chi_nfd_85ov,C01_C_Chi_nfd_Tot,C01_C_Oth_Chr_0_14,C01_C_Oth_Chr_15_24,C01_C_Oth_Chr_25_34,C01_C_Oth_Chr_35_44,C01_C_Oth_Chr_45_54,C01_C_Oth_Chr_55_64,C01_C_Oth_Chr_65_74,C01_C_Oth_Chr_75_84,C01_C_Oth_Chr_85ov,C01_C_Oth_Chr_Tot
LGA18050,89,185,367,256,155,58,32,11,3,1156,880,809,1965,1320,983,749,533,495,293,8027,0,0,3,0,3,3,0,0,0,9,5,26,61,39,12,14,9,5,3,174,3,0,0,4,3,0,0,0,0,10,1658,1633,3440,2016,1490,1155,1051,757,335,13535,3,0,4,5,3,3,4,0,0,22,238,188,334,285,213,192,178,117,35,1780,4,21,21,8,9,4,12,5,0,84,6,10,7,0,7,0,0,0,3,33,18,29,70,54,41,44,28,23,5,312,0,0,6,5,0,0,3,3,0,17,4,15,37,22,7,6,7,4,3,105,18,16,37,27,13,11,6,0,0,128,68,110,259,216,153,140,116,116,36,1214,4,3,4,5,4,0,3,0,0,23,3,4,9,6,4,3,5,3,0,37,106,130,256,154,122,106,65,58,51,1048,41,55,85,86,43,23,14,11,0,358,9,5,19,18,17,6,4,3,0,81
LGA18100,0,0,0,0,0,3,0,0,0,3,213,101,104,157,184,170,139,79,29,1176,0,0,0,0,0,0,0,0,0,0,3,3,3,3,7,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,257,106,103,151,126,129,77,49,13,1011,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,9,3,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,5,3,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,8,3,3,5,3,0,3,0,0,25,59,48,39,61,93,48,51,29,7,435,17,3,8,4,6,7,5,6,0,56,0,0,0,0,0,0,0,0,0,0,59,28,25,46,50,55,40,26,14,343,3,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,3,3
LGA18150,0,0,0,3,0,3,0,0,0,6,614,262,307,391,411,381,329,170,53,2918,0,0,0,0,0,0,0,0,0,0,75,28,30,41,43,38,25,8,10,298,7,3,3,3,0,0,3,0,0,19,599,250,210,295,266,244,234,98,23,2219,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,4,0,0,13,8,5,5,3,4,4,5,4,3,41,0,3,3,0,0,0,0,0,0,6,4,0,3,4,9,7,3,0,0,30,0,0,0,0,0,0,0,0,0,0,6,0,0,3,3,0,0,0,0,12,28,13,11,17,21,11,0,0,0,101,23,15,27,46,46,49,53,32,8,299,28,4,5,11,6,13,7,3,3,80,4,0,3,0,3,3,4,0,0,17,165,75,51,104,94,109,76,50,18,742,12,6,7,7,13,4,3,0,3,55,0,0,0,0,0,0,0,0,0,0
LGA18200,3,0,4,3,0,0,0,0,0,10,207,138,160,213,289,221,158,82,24,1492,0,0,0,0,0,0,0,0,0,0,3,0,7,3,4,3,0,3,0,23,0,0,0,0,0,0,0,0,0,0,435,193,226,252,236,189,116,54,12,1713,0,0,3,3,3,7,12,3,0,31,4,0,10,3,3,3,3,0,0,26,5,6,0,6,3,3,3,3,0,29,0,0,3,0,3,0,3,0,0,9,22,10,13,17,18,20,6,8,0,114,0,0,0,0,0,0,0,0,0,0,3,4,3,5,6,3,0,0,0,24,10,6,4,5,7,4,3,0,0,39,25,20,13,45,54,35,33,20,4,249,4,5,0,6,7,3,3,0,0,28,14,3,3,7,9,8,0,4,3,51,139,86,72,137,135,154,101,70,19,913,13,15,11,11,12,8,3,3,0,76,0,0,0,0,0,0,0,0,0,0
LGA18250,275,381,425,444,361,154,83,52,8,2183,1887,1114,1721,1787,1602,1108,825,867,436,11347,3,3,0,3,0,0,4,0,3,16,79,84,132,107,88,49,51,37,17,644,0,0,3,0,4,3,9,0,0,19,3011,1923,2591,2403,1893,1307,1054,764,285,15231,9,6,7,13,6,13,7,9,4,74,191,98,256,179,129,152,127,55,16,1203,11,12,13,17,17,10,5,8,3,96,6,10,6,8,4,3,3,0,0,40,29,27,41,49,60,41,47,26,6,326,126,111,118,110,101,124,112,57,23,882,19,21,32,27,23,13,12,7,6,160,58,61,90,55,44,21,5,0,0,334,207,166,271,328,318,200,155,178,105,1928,0,5,12,4,4,3,7,5,3,43,3,8,9,5,4,3,0,0,3,35,420,262,360,359,353,213,185,226,118,2496,119,106,137,120,95,55,42,26,6,706,7,10,17,9,10,12,16,6,9,96
LGA18350,33,28,28,59,53,23,15,3,0,242,2532,1236,1394,1851,1843,1707,1357,933,310,13163,3,0,0,0,0,0,0,0,0,3,180,94,84,99,94,87,44,34,10,726,31,8,8,7,0,3,4,4,0,65,2614,1186,1109,1552,1238,1029,735,349,94,9906,15,14,3,18,13,10,11,6,0,90,64,35,33,45,35,32,28,9,6,287,29,32,22,24,32,13,7,5,3,167,21,13,12,7,5,6,3,3,0,70,31,12,18,34,45,33,42,11,5,231,4,0,0,0,0,0,0,0,0,4,16,6,5,11,5,9,3,3,0,58,73,46,23,44,48,30,7,3,3,277,210,95,169,228,246,247,245,179,66,1685,30,13,9,20,18,11,12,7,4,124,11,11,6,21,14,15,12,4,5,99,586,260,250,338,315,330,247,166,58,2550,224,67,73,130,83,58,35,5,7,682,37,15,13,20,12,16,10,5,3,131
LGA18400,19,14,9,27,23,5,3,0,0,100,2821,1589,1695,2044,1934,1145,653,375,88,12344,0,0,0,0,0,3,0,0,0,3,143,98,65,102,118,63,29,31,8,657,47,12,8,20,0,12,4,0,0,103,3040,1510,1467,1852,1361,844,469,216,55,10814,8,3,6,6,5,8,0,0,0,36,92,45,53,63,60,35,17,6,3,374,48,23,19,27,22,16,12,9,0,176,7,10,3,6,7,0,0,0,3,36,30,27,22,48,49,40,44,74,39,373,0,0,0,3,3,0,0,0,0,6,3,12,8,5,8,10,5,3,0,54,68,40,29,51,32,29,5,3,0,257,109,124,139,204,281,160,96,48,13,1174,16,13,18,9,13,18,10,3,0,100,18,3,8,10,6,3,5,3,0,56,484,272,202,311,306,193,123,58,12,1961,113,41,59,58,40,30,8,3,0,352,6,13,7,0,10,11,4,0,0,51
LGA18450,228,445,382,358,280,91,54,15,8,1861,6941,5181,5689,6139,6127,4709,4110,3029,890,42815,3,0,0,3,0,0,0,0,0,6,342,270,209,289,214,188,142,95,27,1776,48,24,29,8,14,10,7,15,3,158,11360,7502,6899,8101,6550,5056,4721,2591,600,53380,98,50,70,75,101,72,32,26,6,530,1889,1523,1802,1543,1651,1411,1033,361,71,11284,140,117,107,99,128,77,65,46,3,782,64,57,43,41,27,31,15,6,4,288,157,129,150,233,220,185,259,177,29,1539,27,28,10,18,12,6,0,3,0,104,71,59,44,54,44,50,32,26,8,388,333,261,185,236,168,107,56,20,3,1369,764,576,730,1049,1098,974,852,662,197,6902,235,152,104,144,113,108,101,79,32,1068,72,50,42,43,28,21,26,17,3,302,2460,1413,1028,1426,1288,1151,918,721,242,10647,615,404,368,357,219,109,58,39,15,2184,36,13,32,28,20,24,14,4,0,171
LGA18500,54,120,181,141,132,62,21,13,0,724,1432,1139,1851,1382,1441,1278,844,768,361,10496,3,0,3,3,0,0,0,0,0,9,13,26,37,22,29,16,4,3,3,153,0,0,3,0,0,0,0,0,0,3,1293,1168,2248,1470,1272,951,652,558,188,9800,0,3,4,0,5,3,0,3,0,18,230,154,245,262,173,160,154,86,23,1487,3,12,24,10,7,3,0,3,0,62,0,5,5,0,0,0,0,0,0,10,21,17,38,32,51,55,26,17,11,268,3,0,4,4,0,0,0,0,0,11,0,11,15,11,6,7,3,3,3,59,22,15,18,23,19,8,3,0,3,111,107,131,223,170,217,197,160,112,57,1374,3,3,7,3,4,4,3,0,0,27,0,3,5,3,3,3,3,3,0,23,87,88,225,139,127,130,56,51,21,924,40,40,56,48,38,21,7,9,3,262,6,0,5,11,10,8,7,0,3,50
LGA18550,55,69,92,113,80,30,10,3,4,456,8590,4684,5346,6380,5737,4860,5001,3633,1086,45317,0,0,0,0,0,0,0,0,0,0,558,266,306,370,317,276,274,192,34,2593,0,0,3,0,7,5,16,6,0,37,8451,4023,4293,5244,4164,3435,3325,1846,447,35228,29,12,26,14,26,22,32,12,5,178,110,71,84,113,93,86,89,28,11,685,171,73,105,99,70,56,56,28,8,666,113,64,50,53,44,31,29,14,4,402,45,26,35,49,73,75,80,51,7,441,3,3,5,0,3,3,4,0,0,21,64,30,34,40,35,32,13,17,3,268,326,174,120,179,168,92,37,20,6,1122,513,305,551,743,802,677,806,601,156,5154,113,65,63,81,80,54,60,45,9,570,95,52,81,65,77,50,51,30,7,508,1367,751,670,899,798,724,802,584,181,6776,397,212,161,218,198,111,72,32,14,1415,27,15,24,15,26,24,10,3,3,147
LGA18710,7,4,4,3,12,3,0,0,0,33,678,364,385,606,547,430,317,172,73,3572,0,0,0,0,0,0,0,0,0,0,26,10,10,21,14,3,3,7,0,94,0,0,0,0,0,0,0,0,0,0,892,422,431,512,515,341,229,102,30,3474,0,0,3,0,0,0,0,0,0,3,12,6,5,11,11,3,4,4,0,56,3,3,0,0,3,3,0,0,0,12,9,0,4,3,3,0,0,0,0,19,12,11,9,15,12,15,7,6,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,8,12,11,18,7,0,0,0,81,33,22,37,75,71,69,32,22,14,375,19,3,0,5,6,0,3,0,0,36,3,0,5,0,0,3,0,0,0,11,178,106,88,126,138,108,68,45,22,879,42,19,16,25,19,15,7,3,0,146,0,0,0,3,4,0,0,0,0,7
LGA18750,3,3,3,3,8,4,0,0,0,24,816,361,442,507,497,388,348,220,96,3675,0,0,0,0,0,0,0,0,0,0,35,12,17,14,16,14,5,0,7,120,0,0,0,0,0,0,0,0,0,0,1060,515,476,551,533,400,329,212,68,4144,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,8,8,3,0,5,8,8,3,0,0,35,0,0,0,0,0,0,0,0,0,0,3,12,5,7,11,6,5,4,0,53,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,0,0,12,16,3,13,4,9,9,3,0,0,57,83,42,53,92,73,56,80,45,21,545,32,9,10,17,4,9,3,0,0,84,7,0,0,7,3,3,3,0,0,23,136,56,57,98,86,93,55,51,20,652,56,17,14,29,20,5,8,5,3,157,0,0,0,0,0,0,0,0,0,0
LGA19399,0,4,5,3,3,3,3,0,0,21,38,108,137,116,103,92,33,30,5,662,0,0,0,0,0,0,0,0,0,0,15,11,3,10,3,3,3,0,0,48,0,0,0,0,0,0,0,0,0,0,56,114,127,98,65,59,39,10,0,568,5,0,0,0,0,3,3,0,0,11,0,3,4,3,3,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,6,7,11,10,8,3,6,3,0,3,51,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,7,13,3,3,3,0,0,0,0,0,22,0,16,18,16,22,13,10,0,0,95,3,3,3,4,3,0,0,0,0,16,10,3,3,10,5,8,3,3,3,48,19,31,25,35,43,36,22,6,0,217,31,4,4,3,3,3,3,3,0,54,0,3,0,0,3,0,0,0,0,6
