region_id,Pers_age_15andOver_C01_M,Pers_age_15over_C01_F,Pers_age_15over_C01_P,Pers_age_15over_C06_M,Pers_age_15over_C06_F,Pers_age_15over_C06_P,Pers_age_15over_C11_M,Pers_age_15over_C11_F,Pers_age_15over_C11_P,Lfs_Em_FT_C01_M,Lfs_Em_FT_C01_F,Lfs_Em_FT_C01_P,Lfs_Em_FT_C06_M,Lfs_Em_FT_C06_F,Lfs_Em_FT_C06_P,Lfs_Em_FT_C11_M,Lfs_Em_FT_C11_F,Lfs_Em_FT_C11_P,Lfs_Emp_wor_pt_C01_M,Lfs_Emp_wor_pt_C01_F,Lfs_Emp_wor_pt_C01_P,Lfs_Emp_wor_pt_C06_M,Lfs_Emp_wor_pt_C06_F,Lfs_Emp_wor_pt_C06_P,Lfs_Emp_wor_pt_C11_M,Lfs_Emp_wor_pt_C11_F,Lfs_Emp_wor_pt_C11_P,Lfs_Em_AFWr_C01_M,Lfs_Em_AFWr_C01_F,Lfs_Em_AFWr_C01_P,Lfs_Em_AFWr_C06_M,Lfs_Em_AFWr_C06_F,Lfs_Em_AFWr_C06_P,Lfs_Em_AFWr_C11_M,Lfs_Em_AFWr_C11_F,Lfs_Em_AFWr_C11_P,Lfs_Unem_loo_f_wor_C01_M,Lfs_Unem_loo_f_wor_C01_F,Lfs_Unem_loo_f_wor_C01_P,Lfs_Unem_loo_f_wor_C06_M,Lfs_Unem_loo_f_wor_C06_F,Lfs_Unem_loo_f_wor_C06_P,Lfs_Unem_loo_f_wor_C11_M,Lfs_Unem_loo_f_wor_C11_F,Lfs_Unem_loo_f_wor_C11_P,Lfs_Tot_lab_for_C01_M,Lfs_Tot_lab_for_C01_F,Lfs_Tot_lab_for_C01_P,Lfs_Tot_lab_for_C06_M,Lfs_Tot_lab_for_C06_F,Lfs_Tot_lab_for_C06_P,Lfs_Tot_lab_for_C11_M,Lfs_Tot_lab_for_C11_F,Lfs_Tot_lab_for_C11_P,N_the_labo_forc_C01_M,N_the_labo_forc_C01_F,N_the_labo_forc_C01_P,N_the_labo_forc_C06_M,N_the_labo_forc_C06_F,N_the_labo_forc_C06_P,N_the_labo_forc_C11_M,N_the_labo_forc_C11_F,N_the_labo_forc_C11_P,Percnt_Unemploy_C01_M,Percnt_Unemploy_C01_F,Percnt_Unemploy_C01_P,Percnt_Unemploy_C06_M,Percnt_Unemploy_C06_F,Percnt_Unemploy_C06_P,Percnt_Unemploy_C11_M,Percnt_Unemploy_C11_F,Percnt_Unemploy_C11_P,Prcnt_LForc_prt_C01_M,Prcnt_LForc_prt_C01_F,Prcnt_LForc_prt_C01_P,Prcnt_LForc_prt_C06_M,Prcnt_LForc_prt_C06_F,Prcnt_LForc_prt_C06_P,Prcnt_LForc_prt_C11_M,Prcnt_LForc_prt_C11_F,Prcnt_LForc_prt_C11_P,Pcnt_Emp_to_pop_C01_M,Pcnt_Emp_to_pop_C01_F,Pcnt_Emp_to_pop_C01_P,Pcnt_Emp_to_pop_C06_M,Pcnt_Emp_to_pop_C06_F,Pcnt_Emp_to_pop_C06_P,Pcnt_Emp_to_pop_C11_M,Pcnt_Emp_to_pop_C11_F,Pcnt_Emp_to_pop_C11_P,No_sc_qu_Po_De_C01_M,No_sc_qu_Po_De_C01_F,No_sc_qu_Po_De_C01_P,No_sc_qu_Po_De_C06_M,No_sc_qu_Po_De_C06_F,No_sc_qu_Po_De_C06_P,No_sc_qu_Po_De_C11_M,No_sc_qu_Po_De_C11_F,No_sc_qu_Po_De_C11_P,N_s_q_Gr_D_G_Ce_C01_M,N_s_q_Gr_D_G_Ce_C01_F,N_s_q_Gr_D_G_Ce_C01_P,N_s_q_Gr_D_G_Ce_C06_M,N_s_q_Gr_D_G_Ce_C06_F,N_s_q_Gr_D_G_Ce_C06_P,N_s_q_Gr_D_G_Ce_C11_M,N_s_q_Gr_D_G_Ce_C11_F,N_s_q_Gr_D_G_Ce_C11_P,N_s_q_Bach_Deg_C01_M,N_s_q_Bach_Deg_C01_F,N_s_q_Bach_Deg_C01_P,N_s_q_Bach_Deg_C06_M,N_s_q_Bach_Deg_C06_F,N_s_q_Bach_Deg_C06_P,N_s_q_Bach_Deg_C11_M,N_s_q_Bach_Deg_C11_F,N_s_q_Bach_Deg_C11_P,N_s_q_AdD_DL_2001_Cens_M,N_s_q_AdD_DL_2001_Cens_F,N_s_q_AdD_DL_2001_Cens_P,N_s_q_AdD_DL_2006_Cens_M,N_s_q_AdD_DL_2006_Cens_F,N_s_q_AdD_DL_2006_Cens_P,N_s_q_AdD_DL_2011_Cens_M,N_s_q_AdD_DL_2011_Cens_F,N_s_q_AdD_DL_2011_Cens_P,N_s_q_Cert_Leve_C01_M,N_s_q_Cert_Leve_C01_F,N_s_q_Cert_Leve_C01_P,N_s_q_Cert_Leve_C06_M,N_s_q_Cert_Leve_C06_F,N_s_q_Cert_Leve_C06_P,N_s_q_Cert_Leve_C11_M,N_s_q_Cert_Leve_C11_F,N_s_q_Cert_Leve_C11_P,Mig_Liv_SA_1yr_ag_01_Cen_M,Mig_Liv_SA_1yr_ag_01_Cen_F,Mig_Liv_SA_1yr_ag_01_Cen_P,Mig_Liv_SA_1yr_ag_06_Cen_M,Mig_Liv_SA_1yr_ag_06_Cen_F,Mig_Liv_SA_1yr_ag_06_Cen_P,Mig_Liv_SA_1yr_ag_11_Cen_M,Mig_Liv_SA_1yr_ag_11_Cen_F,Mig_Liv_SA_1yr_ag_11_Cen_P,Mig_Liv_DA_1yr_ag_01_Cen_M,Mig_Liv_DA_1yr_ag_01_Cen_F,Mig_Liv_DA_1yr_ag_01_Cen_P,Mig_Liv_DA_1yr_ag_06_Cen_M,Mig_Liv_DA_1yr_ag_06_Cen_F,Mig_Liv_DA_1yr_ag_06_Cen_P,Mig_Liv_DA_1yr_ag_11_Cen_M,Mig_Liv_DA_1yr_ag_11_Cen_F,Mig_Liv_DA_1yr_ag_11_Cen_P,Mi_Liv_SA_5yrs_ag_2001_Ce_M,Mi_Liv_SA_5yrs_ag_2001_Ce_F,Mi_Liv_SA_5yrs_ag_2001_Ce_P,Mi_Liv_SA_5yrs_ag_2006_Ce_M,Mi_Liv_SA_5yrs_ag_2006_Ce_F,Mi_Liv_SA_5yrs_ag_2006_Ce_P,Mi_Liv_SA_5yrs_ag_2011_Ce_M,Mi_Liv_SA_5yrs_ag_2011_Ce_F,Mi_Liv_SA_5yrs_ag_2011_Ce_P,Mi_Liv_DA_5yrs_ag_2001_Ce_M,Mi_Liv_DA_5yrs_ag_2001_Ce_F,Mi_Liv_DA_5yrs_ag_2001_Ce_P,Mi_Liv_DA_5yrs_ag_2006_Ce_M,Mi_Liv_DA_5yrs_ag_2006_Ce_F,Mi_Liv_DA_5yrs_ag_2006_Ce_P,Mi_Liv_DA_5yrs_ag_2011_Ce_M,Mi_Liv_DA_5yrs_ag_2011_Ce_F,Mi_Liv_DA_5yrs_ag_2011_Ce_P
LGA17850,1212,1164,2376,1305,1222,2527,1234,1210,2444,712,306,1018,724,292,1016,662,293,955,105,225,330,122,299,421,120,299,419,47,35,82,54,42,96,41,43,84,47,40,87,30,30,60,36,25,61,911,606,1517,930,663,1593,859,660,1519,279,530,809,318,507,825,335,511,846,5.2,6.6,5.7,3.2,4.5,3.8,4.2,3.8,4.0,75.2,52.1,63.8,71.3,54.3,63.0,69.6,54.5,62.1,71.3,48.6,60.2,69.0,51.8,60.7,66.6,52.5,59.6,8,6,14,13,5,18,13,11,24,5,16,21,4,12,16,5,15,20,44,84,128,59,98,157,66,116,182,58,69,127,64,87,151,74,86,160,259,114,373,309,166,475,321,179,500,1307,1258,2565,1354,1295,2649,1268,1265,2533,217,215,432,220,187,407,184,180,364,982,915,1897,995,905,1900,949,925,1874,450,440,890,485,498,983,416,431,847
LGA17900,3738,2780,6518,3265,2514,5779,3062,2463,5525,1312,651,1963,1095,620,1715,1042,585,1627,328,469,797,284,427,711,213,387,600,150,127,277,105,89,194,117,100,217,333,115,448,213,86,299,148,68,216,2123,1362,3485,1697,1222,2919,1520,1140,2660,1278,1199,2477,1214,1088,2302,1227,1116,2343,15.7,8.4,12.9,12.6,7.0,10.2,9.7,6.0,8.1,56.8,49.0,53.5,52.0,48.6,50.5,49.6,46.3,48.1,47.9,44.9,46.6,45.4,45.2,45.3,44.8,43.5,44.2,16,11,27,12,16,28,26,19,45,11,32,43,14,23,37,11,27,38,113,210,323,96,241,337,123,243,366,106,133,239,96,151,247,121,152,273,713,212,925,636,257,893,621,309,930,3484,2686,6170,3120,2437,5557,2935,2471,5406,711,622,1333,549,518,1067,418,367,785,2486,1860,4346,2262,1717,3979,2131,1707,3838,1446,1216,2662,1157,1010,2167,978,894,1872
LGA17950,1296,1126,2422,1078,993,2071,1174,1043,2217,773,305,1078,609,253,862,663,271,934,92,244,336,73,234,307,65,244,309,71,42,113,53,25,78,44,51,95,70,48,118,47,23,70,39,39,78,1006,639,1645,782,535,1317,811,605,1416,260,453,713,247,403,650,294,396,690,7.0,7.5,7.2,6.0,4.3,5.3,4.8,6.4,5.5,77.6,56.7,67.9,72.5,53.9,63.6,69.1,58.0,63.9,72.2,52.5,63.0,68.2,51.6,60.2,65.8,54.3,60.4,5,0,5,4,0,4,6,4,10,4,20,24,3,13,16,6,14,20,45,70,115,46,77,123,66,114,180,42,67,109,41,77,118,42,82,124,241,96,337,212,97,309,237,125,362,1306,1238,2544,1114,1092,2206,1121,1112,2233,265,215,480,171,147,318,205,192,397,905,842,1747,810,793,1603,821,786,1607,554,490,1044,370,362,732,425,422,847
LGA18000,50304,53608,103912,51355,55259,106614,53296,57281,110577,27766,16074,43840,27855,16404,44259,28925,16785,45710,5894,12926,18820,6301,14090,20391,6767,15306,22073,2157,1996,4153,1850,1976,3826,1667,2014,3681,1438,964,2402,1008,871,1879,1391,1183,2574,37255,31960,69215,37014,33341,70355,38750,35288,74038,11158,19397,30555,11372,19131,30503,12530,19858,32388,3.9,3.0,3.5,2.7,2.6,2.7,3.6,3.4,3.5,74.1,59.6,66.6,72.1,60.3,66.0,72.7,61.6,67.0,71.2,57.8,64.3,70.1,58.8,64.2,70.1,59.5,64.6,1543,958,2501,2127,1641,3768,2866,2541,5407,575,998,1573,649,1091,1740,826,1377,2203,6700,6862,13562,8045,8970,17015,9825,11296,21121,4085,5333,9418,4837,7009,11846,5398,7740,13138,12821,6341,19162,12312,6217,18529,12590,6552,19142,49050,51335,100385,51445,54166,105611,54999,57579,112578,10399,10543,20942,9174,9680,18854,9605,9963,19568,31938,34028,65966,33711,35961,69672,36026,38236,74262,24113,24696,48809,22873,23987,46860,24085,25107,49192
LGA18020,4015,4042,8057,3851,3831,7682,3707,3786,7493,1713,791,2504,1594,746,2340,1484,715,2199,312,742,1054,335,782,1117,316,806,1122,167,117,284,140,123,263,127,121,248,229,114,343,206,133,339,163,103,266,2421,1764,4185,2275,1784,4059,2090,1745,3835,1395,2050,3445,1358,1844,3202,1375,1802,3177,9.5,6.5,8.2,9.1,7.5,8.4,7.8,5.9,6.9,60.3,43.6,51.9,59.1,46.6,52.8,56.3,46.1,51.2,54.6,40.8,47.7,53.7,43.1,48.4,52.0,43.4,47.6,17,19,36,25,29,54,31,46,77,15,44,59,15,47,62,14,41,55,138,248,386,173,291,464,155,312,467,170,239,409,162,239,401,152,275,427,858,362,1220,862,456,1318,903,555,1458,4217,4174,8391,4053,3890,7943,3868,3834,7702,744,760,1504,665,693,1358,552,552,1104,2995,2926,5921,2809,2678,5487,2846,2787,5633,1659,1745,3404,1578,1626,3204,1284,1313,2597
LGA18050,24601,26563,51164,25034,26358,51392,25785,27238,53023,12583,9207,21790,11765,8493,20258,13529,9593,23122,2803,5037,7840,2677,5094,7771,3034,5682,8716,891,934,1825,737,871,1608,781,917,1698,946,674,1620,578,493,1071,735,709,1444,17223,15852,33075,15757,14951,30708,18079,16901,34980,5031,8163,13194,4378,7308,11686,4512,7449,11961,5.5,4.3,4.9,3.7,3.3,3.5,4.1,4.2,4.1,70.0,59.7,64.6,62.9,56.7,59.8,70.1,62.1,66.0,66.2,57.1,61.5,60.6,54.9,57.7,67.3,59.4,63.2,1348,1069,2417,1728,1494,3222,2370,2171,4541,399,639,1038,348,605,953,469,757,1226,5417,5632,11049,5759,6346,12105,7134,8003,15137,1742,2585,4327,1774,2726,4500,2132,3014,5146,3774,2190,5964,3074,1793,4867,3223,1890,5113,19408,20798,40206,18776,20233,39009,21289,22435,43724,6070,6429,12499,4888,5441,10329,5533,5934,11467,11469,12846,24315,11173,12526,23699,12282,13241,25523,12797,13348,26145,11081,11835,22916,12737,13446,26183
LGA18100,1442,1437,2879,1418,1447,2865,1468,1419,2887,674,298,972,637,312,949,592,275,867,125,247,372,123,284,407,150,303,453,70,52,122,52,45,97,44,43,87,59,30,89,46,36,82,43,31,74,928,627,1555,858,677,1535,829,652,1481,490,772,1262,506,725,1231,568,719,1287,6.4,4.8,5.7,5.4,5.3,5.3,5.2,4.8,5.0,64.4,43.6,54.0,60.5,46.8,53.6,56.5,45.9,51.3,60.3,41.5,50.9,57.2,44.3,50.7,53.5,43.8,48.7,0,7,7,6,13,19,7,9,16,9,28,37,3,24,27,8,24,32,43,92,135,52,113,165,62,121,183,55,69,124,57,98,155,58,103,161,309,114,423,334,167,501,370,202,572,1515,1510,3025,1502,1529,3031,1544,1481,3025,254,262,516,196,210,406,181,196,377,1159,1127,2286,1080,1084,2164,1152,1115,2267,523,541,1064,528,570,1098,458,471,929
LGA18150,3014,3222,6236,3034,3142,6176,3424,3193,6617,1217,597,1814,1248,623,1871,1161,688,1849,239,579,818,290,603,893,285,609,894,99,111,210,101,101,202,112,115,227,190,120,310,148,125,273,169,98,267,1745,1407,3152,1787,1452,3239,1727,1510,3237,1138,1656,2794,1051,1504,2555,1523,1507,3030,10.9,8.5,9.8,8.3,8.6,8.4,9.8,6.5,8.2,57.9,43.7,50.5,58.9,46.2,52.5,50.4,47.3,48.9,51.6,39.9,45.6,54.0,42.2,48.0,45.5,44.2,44.9,12,12,24,25,23,48,21,32,53,10,37,47,13,42,55,15,41,56,108,186,294,128,231,359,136,287,423,109,170,279,129,192,321,143,242,385,675,265,940,707,358,1065,768,444,1212,3220,3338,6558,3329,3335,6664,3162,3221,6383,590,617,1207,482,550,1032,505,509,1014,2280,2330,4610,2285,2279,4564,2205,2241,4446,1274,1373,2647,1243,1337,2580,1163,1241,2404
LGA18200,2861,2610,5471,2957,2652,5609,3023,2708,5731,1417,606,2023,1470,643,2113,1424,658,2082,260,548,808,270,580,850,265,564,829,127,90,217,96,90,186,99,79,178,109,62,171,86,84,170,109,86,195,1913,1306,3219,1922,1397,3319,1897,1387,3284,773,1147,1920,817,1093,1910,930,1162,2092,5.7,4.7,5.3,4.5,6.0,5.1,5.7,6.2,5.9,66.9,50.0,58.8,65.0,52.7,59.2,62.7,51.2,57.3,63.1,47.7,55.7,62.1,49.5,56.1,59.1,48.0,53.9,11,4,15,14,19,33,13,20,33,18,33,51,19,28,47,19,39,58,91,159,250,124,215,339,138,257,395,95,122,217,115,146,261,154,195,349,561,174,735,678,252,930,794,358,1152,2883,2564,5447,2978,2708,5686,3037,2713,5750,544,525,1069,474,423,897,463,454,917,2008,1778,3786,2029,1827,3856,2172,1892,4064,1212,1148,2360,1205,1113,2318,1112,1069,2181
LGA18250,22631,25481,48112,24621,27640,52261,25723,28913,54636,12404,7954,20358,13006,8543,21549,13620,8825,22445,2441,4926,7367,2848,5668,8516,3124,6235,9359,892,953,1845,775,959,1734,744,980,1724,742,555,1297,601,584,1185,814,817,1631,16479,14388,30867,17230,15754,32984,18302,16857,35159,5159,9874,15033,5562,10031,15593,6068,10715,16783,4.5,3.9,4.2,3.5,3.7,3.6,4.4,4.8,4.6,72.8,56.5,64.2,70.0,57.0,63.1,71.2,58.3,64.4,69.5,54.3,61.5,67.5,54.9,60.8,68.0,55.5,61.4,1796,1180,2976,2533,2023,4556,3333,2877,6210,410,723,1133,444,751,1195,590,933,1523,5742,5563,11305,6869,7257,14126,7733,8333,16066,1707,2472,4179,2025,3051,5076,2166,3248,5414,2967,2133,5100,2661,1910,4571,2609,1773,4382,20562,22680,43242,22854,24965,47819,25159,27455,52614,5539,5915,11454,5111,5686,10797,5174,5657,10831,12008,13604,25612,13534,15245,28779,15269,16960,32229,12519,13501,26020,12560,13727,26287,12989,14179,27168
LGA18350,14898,16281,31179,15496,17402,32898,16522,18644,35166,6875,3232,10107,7104,3426,10530,7356,3871,11227,1732,3806,5538,1876,4448,6324,2094,4591,6685,649,580,1229,568,484,1052,554,571,1125,504,381,885,429,375,804,438,413,851,9760,7999,17759,9977,8733,18710,10442,9446,19888,4571,7548,12119,4696,7711,12407,5339,8430,13769,5.2,4.8,5.0,4.3,4.3,4.3,4.2,4.4,4.3,65.5,49.1,57.0,64.4,50.2,56.9,63.2,50.7,56.6,62.1,46.8,54.1,61.6,48.0,54.4,60.5,48.4,54.1,347,223,570,451,351,802,627,545,1172,159,309,468,203,351,554,210,419,629,1257,1469,2726,1542,1921,3463,1869,2417,4286,909,1456,2365,1021,1798,2819,1289,2096,3385,4144,1794,5938,4452,2158,6610,4819,2619,7438,15182,16183,31365,16197,17501,33698,17111,18750,35861,3509,3725,7234,2573,2967,5540,2687,3059,5746,8953,9515,18468,10265,10927,21192,11465,12492,23957,8577,9292,17869,7336,8452,15788,7161,8158,15319
LGA18400,13641,13798,27439,14913,15213,30126,16025,16571,32596,7666,3456,11122,8417,4028,12445,9094,4522,13616,1319,3414,4733,1410,4054,5464,1513,4524,6037,626,547,1173,685,560,1245,624,629,1253,495,402,897,429,442,871,450,472,922,10106,7819,17925,10941,9084,20025,11681,10147,21828,3082,5462,8544,3267,5434,8701,3689,5786,9475,4.9,5.1,5.0,3.9,4.9,4.3,3.9,4.7,4.2,74.1,56.7,65.3,73.4,59.7,66.5,72.9,61.2,67.0,70.5,53.8,62.1,70.5,56.8,63.6,70.1,58.4,64.1,156,118,274,191,173,364,284,335,619,101,198,299,107,199,306,125,249,374,662,938,1600,794,1357,2151,932,1695,2627,603,896,1499,773,1221,1994,883,1541,2424,4502,1585,6087,5176,2009,7185,5824,2692,8516,15184,15018,30202,16729,16582,33311,17847,17933,35780,2471,2501,4972,2124,2256,4380,2317,2495,4812,9941,9773,19714,11103,11092,22195,12606,12662,25268,6561,6658,13219,6360,6493,12853,6108,6422,12530
LGA18450,70868,72982,143850,72005,75146,147151,76088,79130,155218,31260,14736,45996,31551,15423,46974,32709,16584,49293,6821,14985,21806,7433,16986,24419,8324,19002,27326,2996,2355,5351,2717,2399,5116,2705,2748,5453,4455,2882,7337,3525,2744,6269,3522,2750,6272,45532,34958,80490,45226,37552,82778,47260,41084,88344,22731,34973,57704,22622,33415,56037,25023,34584,59607,9.8,8.2,9.1,7.8,7.3,7.6,7.5,6.7,7.1,64.2,47.9,56.0,62.8,50.0,56.3,62.1,51.9,56.9,58.0,44.0,50.9,57.9,46.3,52.0,57.5,48.4,52.9,1872,1285,3157,2340,1905,4245,3161,2835,5996,657,1061,1718,687,1166,1853,857,1480,2337,5541,6091,11632,6495,7775,14270,7862,9766,17628,3771,4782,8553,4403,5825,10228,5363,6906,12269,19319,7757,27076,19803,9441,29244,20992,11242,32234,71520,72844,144364,72839,75144,147983,76993,79181,156174,13561,13410,26971,11691,11865,23556,12151,12460,24611,49287,50400,99687,51098,52830,103928,53826,55528,109354,30932,31386,62318,28209,29301,57510,29776,30812,60588
LGA18500,19396,22762,42158,19404,22983,42387,20193,23415,43608,10233,7638,17871,9803,7252,17055,10415,7594,18009,2228,4138,6366,2202,4258,6460,2434,4515,6949,751,806,1557,652,739,1391,566,767,1333,526,434,960,371,337,708,527,489,1016,13738,13016,26754,13028,12586,25614,13942,13365,27307,3901,7536,11437,3803,7542,11345,4073,7706,11779,3.8,3.3,3.6,2.8,2.7,2.8,3.8,3.7,3.7,70.8,57.2,63.5,67.1,54.8,60.4,69.0,57.1,62.6,68.1,55.3,61.2,65.2,53.3,58.8,66.4,55.0,60.3,1798,1242,3040,2052,1660,3712,2521,2203,4724,327,596,923,360,590,950,406,690,1096,5397,5506,10903,5819,6192,12011,6432,7117,13549,1394,2223,3617,1372,2469,3841,1409,2459,3868,1821,1580,3401,1532,1267,2799,1636,1207,2843,15503,17794,33297,15652,18482,34134,17131,19658,36789,4858,5542,10400,4102,4695,8797,4202,4843,9045,8977,10760,19737,9243,11203,20446,10078,11892,21970,10607,11864,22471,9512,10999,20511,10083,11427,21510
LGA18550,48110,52827,100937,51051,56779,107830,55733,61670,117403,19738,9110,28848,21093,10499,31592,23291,12088,35379,4429,10590,15019,5161,12532,17693,5796,13894,19690,1815,1549,3364,1959,1723,3682,1897,2040,3937,3171,2086,5257,2582,2208,4790,2708,2387,5095,29153,23335,52488,30795,26962,57757,33692,30409,64101,17100,26983,44083,17496,26633,44129,19126,28131,47257,10.9,8.9,10.0,8.4,8.2,8.3,8.0,7.8,7.9,60.6,44.2,52.0,60.3,47.5,53.6,60.5,49.3,54.6,54.0,40.2,46.8,55.3,43.6,49.1,55.6,45.4,50.3,323,212,535,462,364,826,598,591,1189,256,414,670,275,475,750,349,595,944,1658,2383,4041,2173,3371,5544,2723,4577,7300,1817,2721,4538,2372,3766,6138,3022,4746,7768,14564,5436,20000,15878,7655,23533,17803,10508,28311,48821,51939,100760,52621,56523,109144,57751,61965,119716,11581,12212,23793,9585,10571,20156,9625,10525,20150,28827,30855,59682,33128,35497,68625,37926,40517,78443,27503,29395,56898,24618,27384,52002,24754,27566,52320
LGA18710,4322,4453,8775,5041,5130,10171,5615,5808,11423,2421,1248,3669,2904,1495,4399,3108,1840,4948,520,1208,1728,566,1376,1942,689,1514,2203,188,164,352,210,215,425,230,261,491,156,93,249,94,90,184,90,94,184,3285,2713,5998,3774,3176,6950,4117,3709,7826,950,1648,2598,1069,1781,2850,1222,1813,3035,4.7,3.4,4.2,2.5,2.8,2.6,2.2,2.5,2.4,76.0,60.9,68.4,74.9,61.9,68.3,73.3,63.9,68.5,72.4,58.8,65.5,73.0,60.2,66.5,71.7,62.3,66.9,133,81,214,226,181,407,264,241,505,70,115,185,81,157,238,113,192,305,442,537,979,549,718,1267,650,940,1590,249,332,581,347,445,792,417,552,969,1040,433,1473,1246,608,1854,1475,768,2243,4549,4579,9128,5295,5341,10636,5922,6092,12014,905,952,1857,908,949,1857,930,978,1908,3045,3018,6063,3443,3433,6876,3878,3886,7764,2085,2176,4261,2351,2448,4799,2506,2704,5210
LGA18750,4148,4366,8514,4389,4593,8982,4528,4822,9350,2078,892,2970,2118,969,3087,2058,963,3021,387,878,1265,409,1074,1483,496,1134,1630,169,140,309,191,139,330,146,145,291,197,156,353,171,159,330,174,146,320,2831,2066,4897,2889,2341,5230,2874,2388,5262,1191,2133,3324,1304,2072,3376,1373,2166,3539,7.0,7.6,7.2,5.9,6.8,6.3,6.1,6.1,6.1,68.2,47.3,57.5,65.8,51.0,58.2,63.5,49.5,56.3,63.5,43.7,53.4,61.9,47.5,54.5,59.6,46.5,52.9,20,10,30,24,26,50,39,39,78,20,43,63,22,55,77,30,52,82,154,253,407,202,353,555,234,432,666,123,237,360,154,302,456,191,340,531,1056,458,1514,1161,547,1708,1264,689,1953,4340,4449,8789,4598,4758,9356,4677,4860,9537,988,992,1980,902,963,1865,789,878,1667,2863,2925,5788,2913,2985,5898,3257,3350,6607,2095,2165,4260,2184,2318,4502,1798,1988,3786
LGA19399,1753,806,2559,886,566,1452,1547,1512,3059,1111,314,1425,553,211,764,543,224,767,107,124,231,86,103,189,77,142,219,103,40,143,51,31,82,220,264,484,41,28,69,15,12,27,17,16,33,1362,506,1868,705,357,1062,857,646,1503,181,241,422,123,171,294,495,680,1175,3.0,5.5,3.7,2.1,3.4,2.5,2.0,2.5,2.2,77.7,62.8,73.0,79.5,63.3,73.2,55.4,42.8,49.1,75.4,59.3,70.3,77.8,61.2,71.3,54.3,41.7,48.1,16,11,27,16,14,30,32,25,57,14,5,19,9,4,13,15,26,41,81,81,162,44,66,110,99,148,247,151,47,198,55,45,100,96,155,251,432,91,523,208,63,271,468,179,647,1265,641,1906,777,506,1283,1328,1320,2648,403,239,642,128,110,238,168,148,316,759,425,1184,543,365,908,1001,977,1978,880,424,1304,328,232,560,450,447,897
