SA2_MAINCODE_2016,F_Vietnam_0_4,F_Vietnam_5_14,F_Vietnam_15_24,F_Vietnam_25_44,F_Vietnam_45_54,F_Vietnam_55_64,F_Vietnam_65_74,F_Vietnam_75_84,F_Vietnam_85ov,F_Vietnam_Tot,F_Wales_0_4,F_Wales_5_14,F_Wales_15_24,F_Wales_25_44,F_Wales_45_54,F_Wales_55_64,F_Wales_65_74,F_Wales_75_84,F_Wales_85ov,F_Wales_Tot,F_Zimbabwe_0_4,F_Zimbabwe_5_14,F_Zimbabwe_15_24,F_Zimbabwe_25_44,F_Zimbabwe_45_54,F_Zimbabwe_55_64,F_Zimbabwe_65_74,F_Zimbabwe_75_84,F_Zimbabwe_85ov,F_Zimbabwe_Tot,F_Elsewhere_0_4,F_Elsewhere_5_14,F_Elsewhere_15_24,F_Elsewhere_25_44,F_Elsewhere_45_54,F_Elsewhere_55_64,F_Elsewhere_65_74,F_Elsewhere_75_84,F_Elsewhere_85ov,F_Elsewhere_Tot,F_COB_NS_0_4,F_COB_NS_5_14,F_COB_NS_15_24,F_COB_NS_25_44,F_COB_NS_45_54,F_COB_NS_55_64,F_COB_NS_65_74,F_COB_NS_75_84,F_COB_NS_85ov,F_COB_NS_Tot,F_Tot_0_4,F_Tot_5_14,F_Tot_15_24,F_Tot_25_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Afghanistan_0_4,P_Afghanistan_5_14,P_Afghanistan_15_24,P_Afghanistan_25_44,P_Afghanistan_45_54,P_Afghanistan_55_64,P_Afghanistan_65_74,P_Afghanistan_75_84,P_Afghanistan_85ov,P_Afghanistan_Tot,P_Australia_0_4,P_Australia_5_14,P_Australia_15_24,P_Australia_25_44,P_Australia_45_54,P_Australia_55_64,P_Australia_65_74,P_Australia_75_84,P_Australia_85ov,P_Australia_Tot,P_Bangladesh_0_4,P_Bangladesh_5_14,P_Bangladesh_15_24,P_Bangladesh_25_44,P_Bangladesh_45_54,P_Bangladesh_55_64,P_Bangladesh_65_74,P_Bangladesh_75_84,P_Bangladesh_85ov,P_Bangladesh_Tot,P_Bosnia_Herzegov_0_4,P_Bosnia_Herzegov_5_14,P_Bosnia_Herzegov_15_24,P_Bosnia_Herzegov_25_44,P_Bosnia_Herzegov_45_54,P_Bosnia_Herzegov_55_64,P_Bosnia_Herzegov_65_74,P_Bosnia_Herzegov_75_84,P_Bosnia_Herzegov_85ov,P_Bosnia_Herzegov_Tot,P_Cambodia_0_4,P_Cambodia_5_14,P_Cambodia_15_24,P_Cambodia_25_44,P_Cambodia_45_54,P_Cambodia_55_64,P_Cambodia_65_74,P_Cambodia_75_84,P_Cambodia_85ov,P_Cambodia_Tot,P_Canada_0_4,P_Canada_5_14,P_Canada_15_24,P_Canada_25_44,P_Canada_45_54,P_Canada_55_64,P_Canada_65_74,P_Canada_75_84,P_Canada_85ov,P_Canada_Tot,P_Chile_0_4,P_Chile_5_14,P_Chile_15_24,P_Chile_25_44,P_Chile_45_54,P_Chile_55_64,P_Chile_65_74,P_Chile_75_84,P_Chile_85ov,P_Chile_Tot,P_China_0_4,P_China_5_14,P_China_15_24,P_China_25_44,P_China_45_54,P_China_55_64,P_China_65_74,P_China_75_84,P_China_85ov,P_China_Tot,P_Croatia_0_4,P_Croatia_5_14,P_Croatia_15_24,P_Croatia_25_44,P_Croatia_45_54,P_Croatia_55_64,P_Croatia_65_74,P_Croatia_75_84,P_Croatia_85ov,P_Croatia_Tot,P_Egypt_0_4,P_Egypt_5_14,P_Egypt_15_24,P_Egypt_25_44,P_Egypt_45_54,P_Egypt_55_64,P_Egypt_65_74,P_Egypt_75_84,P_Egypt_85ov,P_Egypt_Tot,P_England_0_4,P_England_5_14,P_England_15_24,P_England_25_44,P_England_45_54,P_England_55_64,P_England_65_74,P_England_75_84,P_England_85ov,P_England_Tot,P_Fiji_0_4,P_Fiji_5_14,P_Fiji_15_24,P_Fiji_25_44,P_Fiji_45_54,P_Fiji_55_64,P_Fiji_65_74,P_Fiji_75_84,P_Fiji_85ov,P_Fiji_Tot,P_France_0_4,P_France_5_14,P_France_15_24,P_France_25_44,P_France_45_54,P_France_55_64,P_France_65_74,P_France_75_84,P_France_85ov,P_France_Tot,P_Germany_0_4,P_Germany_5_14,P_Germany_15_24,P_Germany_25_44,P_Germany_45_54,P_Germany_55_64,P_Germany_65_74,P_Germany_75_84,P_Germany_85ov,P_Germany_Tot
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,9,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,3,4,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,3,22,13,19,3,0,0,60,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,0,0,0,10,6,28,55,183,116,74,45,44,37,593,29,53,55,155,68,82,48,19,5,513,715,1375,1565,3038,1406,1226,710,373,322,10728,0,7,24,71,18,14,5,0,0,140,1345,2307,2090,2249,936,769,450,203,178,10531,0,12,13,126,20,9,0,3,0,184,0,0,5,18,9,12,10,3,0,55,0,0,0,9,3,0,3,0,0,18,0,3,0,6,0,0,0,0,0,8,0,0,0,7,9,9,7,6,9,52,0,7,14,82,28,40,14,6,6,195,0,0,0,10,16,15,31,22,3,91,0,14,7,29,16,21,9,10,4,108,0,4,0,21,48,62,55,35,22,252,0,19,71,301,127,91,45,13,3,682,0,0,0,0,0,3,3,0,0,9,0,0,0,0,8,3,30,9,5,62
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,11,7,3,0,0,0,24,0,0,0,0,3,0,0,0,0,7,0,0,0,7,3,0,0,0,0,11,0,5,17,130,48,47,34,12,4,302,20,35,39,122,43,37,16,23,6,344,358,714,593,1769,782,486,383,201,130,5414,0,0,0,0,0,0,0,0,0,0,744,1271,938,1916,834,524,322,193,86,6825,0,0,9,43,9,3,0,0,0,60,0,0,0,10,0,3,0,3,0,21,0,0,3,5,0,0,0,0,0,12,0,0,0,10,4,0,0,0,0,17,0,0,0,19,9,3,9,6,0,46,0,3,45,112,38,20,11,7,3,246,0,0,0,3,9,10,21,21,0,64,0,0,0,7,3,7,11,8,7,42,0,17,19,111,112,41,38,20,6,364,0,0,0,5,9,9,3,0,0,29,0,0,3,21,6,0,0,0,0,33,0,0,0,10,5,5,0,0,0,27
117011322,0,0,11,37,19,13,6,0,0,93,0,0,0,4,3,0,0,0,0,7,0,0,3,3,0,0,0,0,0,4,11,21,63,335,111,153,136,74,33,939,43,53,106,274,84,85,53,55,16,768,742,1059,1803,4482,1331,1126,837,598,207,12177,0,0,0,11,7,3,3,0,0,22,1289,1821,1669,3082,1044,626,338,242,96,10200,11,38,79,433,131,84,13,4,0,788,0,0,0,11,7,9,3,0,0,30,0,0,3,15,9,9,0,0,0,35,0,4,8,21,5,3,0,0,0,43,0,0,0,23,28,29,42,15,3,137,7,19,830,781,131,127,71,41,12,2020,0,0,0,0,13,7,18,27,3,70,0,0,3,16,12,43,59,58,27,213,0,5,32,174,93,54,38,23,3,421,0,3,7,53,16,20,13,7,0,130,0,0,4,18,12,4,0,0,0,41,0,0,0,16,12,12,11,3,0,50
117011323,4,3,4,20,7,4,3,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,22,128,60,78,65,34,14,415,21,60,63,145,56,69,65,25,14,508,302,670,741,1668,783,629,556,293,166,5807,0,0,0,3,0,0,0,0,0,3,533,1096,976,1330,651,447,320,164,114,5641,8,19,23,208,46,17,5,0,0,326,0,0,3,3,3,4,3,0,0,17,0,0,4,0,3,4,0,0,0,18,0,0,0,10,0,0,3,0,0,10,0,5,7,26,26,27,35,10,4,134,3,11,136,108,62,39,26,24,7,419,0,0,0,5,9,4,7,10,3,31,0,0,3,7,3,20,41,30,12,113,4,12,7,79,49,44,42,14,8,255,0,4,8,21,33,15,19,3,0,98,0,7,3,14,3,0,3,0,0,25,0,0,0,11,0,3,15,11,0,47
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,0,9,0,0,0,14,4,0,0,3,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,3,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,14,107,272,157,173,50,39,20,832,0,0,0,3,0,0,0,0,0,12,0,0,0,4,0,0,0,0,0,6,3,10,42,240,90,115,97,70,42,716,35,57,103,428,123,87,60,47,25,981,690,1094,1505,5281,1736,1341,891,657,345,13536,0,0,0,4,0,0,0,0,0,4,1316,1996,2031,5740,1812,1040,461,178,109,14686,0,5,12,91,6,8,0,0,0,129,0,0,0,3,6,3,4,4,0,21,0,0,0,17,10,9,3,3,0,39,0,8,7,36,16,4,5,0,0,74,3,3,0,38,9,4,9,0,0,63,0,11,50,143,74,80,41,25,16,447,0,0,0,3,3,11,8,15,7,46,0,0,0,8,7,9,23,15,16,88,0,23,41,352,172,102,60,17,5,787,0,0,0,34,9,19,16,0,0,77,0,0,4,38,13,5,3,4,0,62,0,4,3,27,30,12,9,3,3,86
117021327,0,3,17,60,14,24,11,4,6,137,0,0,0,3,3,3,0,0,0,13,0,0,0,3,0,0,0,0,0,3,0,6,44,202,57,63,98,43,12,525,33,50,119,434,96,81,62,28,10,908,490,787,1214,4433,1312,894,591,340,118,10187,0,0,0,0,0,0,0,0,0,3,932,1487,1654,5332,1589,983,498,178,69,12727,0,0,3,13,7,3,0,0,0,26,0,0,0,8,3,5,0,0,0,17,0,0,0,3,3,0,0,0,0,6,0,3,8,46,13,8,0,0,0,84,0,0,0,34,7,7,7,0,3,63,0,3,43,88,53,43,22,14,9,282,0,0,0,4,13,4,0,12,3,41,0,0,0,3,0,3,6,3,5,18,5,25,48,378,219,103,46,32,4,858,0,0,3,17,11,5,7,3,0,52,0,0,14,41,9,3,4,0,0,67,0,3,0,42,14,8,15,12,0,99
117021328,0,3,22,36,25,29,8,3,4,128,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,5,8,73,15,20,22,10,3,153,13,18,27,114,33,24,20,5,7,272,257,338,443,1563,517,392,233,116,60,3912,0,0,0,0,0,0,0,0,0,0,440,615,618,1824,588,368,124,65,30,4665,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,4,0,0,0,11,0,0,4,11,4,4,0,0,0,29,0,0,0,8,4,0,0,0,0,14,0,3,18,55,26,35,20,8,8,176,0,0,0,0,0,3,3,5,0,14,0,0,0,3,0,4,9,7,0,20,0,5,23,139,72,29,21,7,0,296,0,0,0,6,10,10,8,0,0,36,0,0,0,18,3,0,0,0,0,24,0,0,0,15,8,4,7,0,4,36
117031329,0,0,4,21,4,5,0,0,0,34,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,4,41,222,21,4,11,5,0,307,23,22,77,394,87,68,41,13,7,735,140,148,521,2587,520,435,295,107,26,4773,0,0,0,4,0,0,0,0,0,4,212,194,450,2488,708,570,338,108,27,5093,0,0,0,6,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,6,38,16,4,0,0,0,73,0,0,0,23,0,3,4,0,0,31,0,6,22,88,31,10,12,0,3,175,0,0,0,0,3,0,3,4,0,12,0,0,0,3,0,0,4,0,3,8,0,3,58,409,92,60,43,16,4,691,0,0,0,4,6,3,3,0,3,23,0,0,22,126,4,0,3,0,0,156,0,0,10,40,18,8,17,0,0,94
117031330,3,3,5,43,8,13,5,0,0,84,0,0,0,11,0,3,0,0,0,14,0,0,0,5,0,0,0,0,0,5,4,13,21,252,34,25,18,4,0,373,27,26,84,349,77,45,14,14,10,642,428,459,808,4321,916,536,299,118,42,7932,0,0,0,0,0,0,0,0,0,0,773,741,942,4839,1221,635,266,93,26,9536,0,0,0,9,0,0,0,0,0,9,0,0,0,6,4,5,0,0,0,16,0,0,0,3,0,0,0,0,0,3,0,0,0,66,9,4,3,0,0,91,0,0,0,24,6,3,3,0,0,31,0,4,114,187,33,31,21,20,8,419,0,0,0,3,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,11,5,19,45,603,174,91,51,16,0,1009,0,0,0,21,5,13,0,0,0,38,0,0,5,95,5,3,0,0,0,112,0,0,3,64,11,8,8,3,0,99
117031331,0,0,12,53,26,39,24,9,3,168,0,0,0,11,6,3,3,0,0,14,0,0,0,0,4,0,0,0,0,8,4,8,67,288,51,41,38,19,3,519,26,37,171,418,117,119,92,42,42,1065,379,499,1851,4162,1109,1098,735,298,136,10268,0,0,0,3,0,0,0,0,0,3,648,801,1578,3874,1166,1025,708,240,78,10119,0,0,3,8,0,0,0,0,0,15,0,0,0,8,0,0,0,0,0,8,0,0,0,3,0,4,3,0,0,18,0,3,20,74,14,16,4,0,0,121,0,0,0,17,7,7,5,0,3,39,5,15,654,449,50,62,36,17,14,1297,0,0,3,11,4,3,4,0,0,22,0,0,4,7,8,3,3,3,3,32,3,10,80,440,152,110,85,33,5,916,0,0,0,25,7,9,8,3,0,50,0,3,14,98,17,9,3,0,0,142,3,3,10,70,15,9,19,5,3,139
117031332,0,0,15,38,7,18,0,0,3,85,0,0,0,13,0,4,0,0,0,22,0,0,0,3,0,0,0,0,0,5,0,4,77,274,40,31,28,12,8,482,35,39,298,494,94,77,33,33,9,1106,460,627,3361,5492,1200,781,430,223,78,12656,0,0,0,0,0,0,0,0,0,0,812,1047,2829,6002,1573,977,437,138,50,13873,0,0,11,17,0,0,0,0,0,27,0,0,0,12,3,0,0,0,0,18,0,0,3,3,0,4,0,0,0,11,0,0,30,100,9,4,3,0,0,159,0,0,4,36,4,0,3,0,0,47,0,9,1102,335,39,33,17,10,3,1544,0,0,0,6,3,3,4,3,3,22,0,0,3,3,3,0,3,0,0,10,9,27,156,669,225,107,69,14,0,1273,0,0,4,20,9,6,0,0,0,45,0,3,28,119,14,3,5,0,0,172,0,0,22,78,24,14,10,3,0,148
117031333,0,0,3,25,6,9,3,4,3,58,0,0,3,11,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,5,4,3,49,380,45,48,47,25,20,617,28,28,310,732,154,155,103,58,46,1622,190,200,973,4527,1043,987,692,364,282,9253,0,0,0,0,0,0,0,0,0,3,312,284,855,4261,1179,1120,719,328,231,9294,0,0,5,20,0,0,0,0,0,22,0,0,0,6,3,3,3,0,0,15,0,0,0,3,0,0,0,0,0,3,0,0,8,85,16,9,4,0,0,125,0,0,0,37,6,6,6,0,0,56,3,11,28,149,20,26,18,8,5,270,0,0,3,7,3,3,6,0,0,18,0,0,0,9,3,0,3,0,0,25,0,7,89,654,176,120,107,39,26,1224,0,0,8,17,10,9,3,3,0,45,0,0,34,196,17,7,4,0,3,273,0,0,24,89,19,13,34,21,4,210
117031334,0,0,33,77,20,17,10,0,3,155,0,0,0,4,0,0,0,0,0,5,0,0,0,3,3,0,0,0,0,4,4,3,154,465,51,32,19,4,7,729,38,37,267,529,90,107,47,35,5,1147,394,372,2707,4970,878,847,482,210,68,10918,0,0,0,5,0,0,0,0,0,7,644,563,880,2355,630,594,426,140,35,6262,0,0,17,16,0,0,0,0,0,30,0,0,3,9,6,3,0,0,0,14,0,0,3,10,0,0,0,4,0,22,0,0,13,49,9,9,0,0,0,79,0,0,4,32,3,3,3,0,0,46,10,36,1786,1077,218,192,116,79,28,3535,0,0,0,10,3,3,3,0,0,25,0,0,3,8,0,8,3,0,0,25,5,3,90,405,110,83,62,31,3,793,0,0,9,20,3,5,3,0,0,45,0,0,75,168,7,4,0,0,0,253,0,0,23,47,12,7,7,0,0,93
117031335,0,3,43,67,15,25,10,3,0,169,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,72,371,51,47,57,54,21,677,35,22,299,588,104,87,67,55,13,1282,309,302,2797,4934,870,706,495,352,97,10877,0,0,0,0,0,0,0,0,0,0,543,498,1030,4029,1073,745,371,133,47,8464,0,0,21,58,4,0,0,0,0,83,0,0,0,6,3,0,0,0,0,15,0,0,10,9,0,0,0,0,0,19,0,0,25,90,15,3,0,0,0,134,0,0,3,35,8,0,7,6,0,62,4,24,1723,772,110,110,79,109,22,2945,0,0,0,9,3,8,3,7,0,29,0,0,0,3,4,5,0,0,4,13,3,3,90,514,120,89,55,17,4,897,0,0,0,19,5,4,13,0,0,46,0,0,32,151,10,0,3,0,0,196,0,0,14,63,19,8,17,0,0,120
117031336,0,0,11,31,9,7,15,4,0,77,0,0,0,8,3,4,0,0,0,14,0,0,0,0,0,0,0,0,0,4,3,3,42,277,32,26,31,36,22,461,31,16,95,464,72,70,32,32,16,832,212,194,794,3944,663,489,295,237,147,6985,0,0,0,6,0,0,0,0,0,6,342,307,668,3574,918,579,274,139,97,6897,0,0,0,21,0,0,0,0,0,27,0,0,0,6,0,0,0,0,0,16,0,0,0,0,4,3,3,0,0,10,0,0,8,80,15,11,3,3,0,114,0,0,0,32,3,0,0,0,0,43,0,8,117,190,71,56,44,80,22,584,0,0,0,4,5,3,3,7,0,19,0,0,0,0,9,5,3,0,4,19,3,7,67,699,127,84,38,21,8,1049,0,0,0,13,3,3,0,0,0,28,3,0,26,214,18,6,0,0,0,268,0,0,14,54,12,4,8,0,0,91
117031337,0,0,100,108,19,16,7,0,0,247,0,0,0,7,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,4,3,5,94,298,42,34,20,13,3,505,51,41,370,1034,175,110,83,27,12,1903,342,259,3015,7376,1003,763,548,210,74,13597,0,0,0,3,0,0,0,0,0,3,510,312,527,1590,585,525,418,187,67,4710,0,0,3,26,0,0,0,0,0,31,0,0,0,10,0,5,0,0,0,16,0,0,6,12,0,4,0,0,0,24,0,3,12,44,7,5,3,0,0,80,0,0,3,25,11,0,0,0,0,41,10,57,1306,1453,299,235,109,43,20,3535,0,0,0,13,3,3,3,0,0,23,0,5,0,17,5,9,3,6,0,47,7,6,84,287,90,72,51,27,7,628,0,0,0,22,4,0,4,3,0,33,0,5,52,126,6,4,3,0,0,201,0,0,20,63,3,11,17,5,0,119
117031338,0,0,12,46,9,39,13,5,0,134,0,0,0,6,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,8,16,34,146,685,119,124,139,111,32,1415,79,62,326,739,140,149,108,62,32,1692,753,658,3531,7417,1326,1105,760,443,143,16147,0,0,0,0,0,3,0,0,0,4,1223,1002,1466,5426,1194,758,424,175,42,11712,3,0,3,21,3,0,3,0,0,34,0,0,0,19,8,4,0,3,0,40,0,0,3,8,0,0,3,0,0,18,0,0,31,100,11,8,0,0,0,154,0,0,3,34,7,5,14,0,0,62,24,29,3355,2043,248,212,115,83,22,6133,0,0,0,24,3,10,8,4,0,47,0,0,3,11,12,4,15,5,3,47,9,24,103,769,142,73,57,18,3,1198,0,0,0,27,14,16,9,4,0,79,0,0,15,132,9,3,4,0,0,162,0,0,35,106,10,5,10,3,0,170
118011339,0,0,0,11,3,0,0,0,0,10,0,0,0,8,3,0,3,0,0,22,0,0,0,0,3,0,0,0,0,4,4,22,101,433,72,103,110,70,35,946,50,50,85,482,110,79,70,49,11,996,544,801,830,4128,1106,774,614,365,169,9325,0,0,0,0,0,0,0,0,0,0,953,1366,1014,3410,1233,778,498,224,87,9562,0,0,0,4,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,3,76,14,5,3,0,0,109,0,0,10,84,4,3,7,4,0,120,0,3,26,35,14,15,17,7,15,129,0,0,0,3,0,0,5,3,3,18,0,0,0,3,0,9,4,4,0,27,11,71,82,851,224,97,71,26,19,1458,0,0,0,3,3,3,0,0,0,11,4,5,23,201,22,8,9,6,3,279,0,4,7,102,20,8,17,5,4,172
118011340,0,0,0,8,0,0,3,0,0,10,0,0,0,24,0,0,0,0,0,27,0,0,4,3,3,0,3,3,0,10,5,17,80,523,87,75,96,51,27,964,52,79,97,662,114,89,71,45,29,1251,600,939,881,5105,1106,755,559,324,173,10453,0,0,0,0,0,0,0,0,0,0,1121,1582,1022,4126,1144,708,388,193,95,10383,0,0,0,8,3,0,0,0,0,6,0,0,0,5,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,3,8,84,10,7,0,3,0,125,0,0,19,113,8,4,3,0,0,153,0,0,8,33,14,4,13,11,9,96,0,0,0,3,0,4,0,0,3,12,0,0,0,3,0,9,7,6,6,32,5,50,86,1090,218,100,75,37,10,1668,0,0,0,6,4,9,3,0,0,20,0,5,35,212,14,9,3,6,3,290,0,5,9,133,42,8,20,4,9,229
118011341,0,0,3,13,0,3,0,0,0,23,0,0,0,8,3,0,0,0,0,11,0,0,0,4,0,0,0,0,0,7,5,12,57,394,68,76,98,79,71,866,41,65,92,394,113,94,81,105,121,1106,481,752,880,3319,1074,765,671,556,419,8906,0,0,0,3,0,0,0,0,0,3,842,1210,947,2329,1009,708,501,334,227,8105,0,0,0,8,0,0,0,0,0,17,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,3,46,11,6,3,3,0,73,0,0,3,46,3,0,3,0,0,61,4,16,73,107,47,43,26,11,7,332,0,0,0,4,6,9,5,3,0,21,0,0,0,3,3,4,9,10,8,35,9,53,70,583,192,91,94,54,31,1167,0,0,0,6,6,0,4,4,0,27,0,7,17,91,16,8,12,7,3,150,0,0,9,55,15,9,22,11,6,125
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,0,0,0,17,7,3,0,0,0,27,0,0,0,18,0,0,0,0,0,24,0,0,0,4,8,0,3,0,3,21,8,32,46,333,82,91,154,97,71,908,59,72,103,481,162,159,140,103,79,1357,620,1134,1205,4413,1589,1510,1420,818,531,13244,0,0,0,0,0,0,0,0,0,0,1003,1849,1703,4127,1554,1460,1257,707,377,14037,3,0,0,4,0,0,0,0,0,11,0,0,0,9,3,0,0,0,0,5,0,0,3,0,0,0,0,0,0,3,0,3,4,73,21,9,6,4,0,127,0,0,0,20,3,6,0,0,0,40,7,34,46,110,92,45,35,28,13,401,0,0,0,0,3,0,0,0,0,12,0,0,0,0,3,12,18,7,3,53,23,88,95,623,211,150,156,89,32,1461,0,0,4,10,4,3,0,0,3,27,0,4,13,115,23,9,20,6,5,197,0,4,7,51,17,12,42,21,31,188
118011344,0,0,3,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,3,0,0,0,3,10,0,3,4,0,23,3,16,33,213,77,93,103,37,31,612,20,31,29,100,56,41,46,18,19,364,386,677,593,1713,757,610,476,247,188,5647,0,0,0,0,0,0,0,0,0,0,693,1161,749,1471,560,435,244,117,93,5512,0,0,0,10,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,4,0,0,0,24,6,0,0,0,0,31,0,0,0,3,3,0,0,0,0,4,3,4,22,40,26,25,13,5,11,159,0,0,0,3,3,3,0,0,0,7,0,0,0,0,0,7,15,10,8,40,3,32,24,197,65,41,57,37,14,464,0,0,0,3,3,8,0,0,0,15,0,3,6,23,6,6,3,0,0,48,0,0,0,20,4,8,20,14,15,77
118011345,0,0,3,21,3,3,0,0,0,28,0,0,0,16,6,0,3,0,0,23,0,0,0,0,0,0,0,0,0,9,3,3,25,211,47,39,40,16,11,403,35,58,94,377,94,59,44,31,21,811,382,609,828,3457,967,692,640,277,129,7969,0,0,0,0,0,0,0,0,0,3,673,944,982,3497,1080,786,628,271,98,8964,0,0,3,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,40,8,7,7,7,0,71,0,0,0,19,5,4,10,0,0,44,0,3,18,39,22,7,12,9,0,106,0,0,0,3,0,0,0,6,4,18,0,0,0,0,3,3,4,0,0,10,18,51,75,545,190,136,108,49,13,1184,0,0,0,6,0,0,3,0,0,18,3,6,22,85,16,8,12,5,0,151,0,3,0,49,14,7,21,10,8,104
