SA2_MAINCODE_2016,O_OR_DS_Sep_house,O_OR_DS_SemiD_ro_or_tce_h_th,O_OR_DS_Flat_apart,O_OR_DS_Oth_dwell,O_OR_DS_not_stated,O_OR_Total,O_MTG_DS_Sep_house,O_MTG_DS_SemiD_ro_or_tce_h_th,O_MTG_DS_Flat_apart,O_MTG_DS_Oth_dwell,O_MTG_DS_not_stated,O_MTG_Total,R_RE_Agt_DS_Sep_house,R_RE_Ag_DS_SemD_ro_or_tc_h_th,R_RE_Agt_DS_Flat_apart,R_RE_Agt_DS_Oth_dwell,R_RE_Agt_DS_not_stated,R_RE_Agt_Total,R_ST_h_auth_DS_Sep_house,R_ST_h_au_DS_SD_ro_or_tc_h_th,R_ST_h_auth_DS_Flat_apart,R_ST_h_auth_DS_Oth_dwell,R_ST_h_auth_DS_not_stated,R_ST_h_auth_Total,R_Psn_not_in_s_hh_DS_Sep_hous,R_P_not_in_s_h_DS_SD_ro_t_h_t,R_P_not_in_s_hh_DS_Flat_apart,R_Psn_not_in_s_hh_DS_Oth_dwel,R_Psn_not_in_s_hh_DS_NS,R_Psn_not_in_s_hh_Total,R_Hs_cop_cty_ch_gp_DS_Sp_ho,R_Hs_c_ct_ch_g_DS_SD_ro_t_h_t,R_Hse_cp_cty_ch_g_DS_Flt_apt,R_Hs_cop_cty_ch_gp_DS_Ot_dwel,R_Hse_coop_cty_ch_gp_DS_NS,R_Hse_coop_cty_ch_gp_Total,R_Ot_landld_typ_DS_Sep_house,R_O_LLd_typ_DS_SD_ro_tc_h_th,R_Ot_LLd_typ_DS_Flat_apart,R_Ot_landld_typ_DS_Oth_dwell,R_Ot_landld_typ_DS_not_stated,R_Ot_landld_typ_Total,R_Landld_typ_NS_DS_Sep_house,R_Ld_typ_NS_DS_SD_ro_tce_h_th,R_LLd_typ_NS_DS_Flat_apart,R_Landld_typ_NS_DS_Oth_dwell,R_Landld_typ_NS_DS_not_stated,R_Landld_typ_NS_Total,R_Tot_DS_Sep_house,R_Tot_DS_SemiD_ro_or_tce_h_th,R_Tot_DS_Flat_apart,R_Tot_DS_Oth_dwell,R_Tot_DS_not_stated,R_Tot_Total,Oth_ten_type_DS_Sep_house,Oth_ten_ty_DS_SD_ro_tce_h_th,Oth_ten_type_DS_Flat_apart,Oth_ten_type_DS_Oth_dwell,Oth_ten_type_DS_not_stated,Oth_ten_type_Total,Ten_type_NS_DS_Sep_house,Ten_ty_NS_DS_SD_ro_tce_h_t,Ten_ty_NS_DS_Flat_apart,Ten_type_NS_DS_Oth_dwell,Ten_type_NS_DS_not_stated,Ten_type_NS_Total,Total_DS_Sep_house,Total_DS_SemiD_ro_or_tce_h_th,Total_DS_Flat_apart,Total_DS_Oth_dwell,Total_DS_not_stated,Total_Total
124031460,1421,62,0,0,0,1486,3283,141,0,0,3,3435,809,209,42,0,4,1063,22,27,8,0,0,56,183,25,0,0,0,215,4,0,3,0,0,13,50,3,0,0,0,47,5,3,0,0,0,13,1075,271,53,3,5,1401,14,3,0,0,0,18,95,11,3,0,0,110,5890,488,57,3,10,6448
124031461,1717,205,35,3,0,1960,2018,101,102,0,0,2229,737,191,356,0,4,1291,120,56,20,0,0,197,202,37,21,0,3,258,8,6,3,0,0,21,13,9,0,0,0,21,16,0,4,0,0,17,1093,295,403,0,12,1805,25,3,0,0,0,32,105,12,12,10,0,143,4971,626,548,15,10,6167
124031462,966,194,65,0,3,1233,1809,528,109,0,4,2453,757,676,430,7,14,1881,98,201,179,0,0,477,192,88,42,0,3,316,10,45,36,0,3,95,22,7,5,3,0,31,12,9,10,0,0,26,1084,1021,694,12,21,2838,12,36,3,0,0,53,86,36,36,0,4,157,3953,1819,916,12,31,6735
124031463,815,4,24,16,6,864,1269,14,3,4,9,1296,276,26,11,0,9,320,0,0,0,0,0,0,105,3,8,0,7,122,0,0,0,0,0,3,12,0,0,4,0,15,15,0,0,0,0,18,417,28,20,9,14,487,22,0,0,0,0,22,59,3,3,3,7,76,2577,58,47,29,32,2750
124031464,680,268,92,0,4,1048,772,206,154,0,3,1138,652,559,667,11,10,1897,183,221,185,0,0,584,113,79,71,0,0,267,17,38,38,0,0,93,14,5,4,0,3,26,16,5,8,0,0,27,992,899,972,11,15,2891,7,9,3,0,0,19,73,157,50,0,0,271,2529,1531,1275,7,19,5363
124031465,469,4,0,0,0,473,877,0,0,0,0,882,104,3,0,0,3,110,0,0,0,0,0,0,53,0,0,0,0,50,0,0,0,0,0,0,3,0,0,0,0,3,9,0,0,0,0,5,168,3,0,0,0,175,11,0,0,0,0,11,42,0,0,0,0,45,1562,12,3,3,6,1578
124041466,1242,267,71,0,4,1581,1239,165,30,0,3,1447,609,400,164,4,9,1181,138,70,8,0,0,219,172,38,22,0,3,235,10,13,7,0,0,27,36,21,0,0,0,64,19,6,0,0,0,21,984,555,200,4,12,1752,45,10,22,0,0,82,84,38,20,0,4,143,3603,1025,343,5,20,4999
124041467,1043,111,3,0,4,1159,1793,214,7,0,10,2021,677,410,42,9,22,1161,322,158,0,0,3,486,158,54,3,0,5,222,39,19,0,0,0,62,70,15,0,0,0,86,13,3,0,0,0,18,1286,654,48,18,24,2037,19,8,0,0,0,28,87,23,0,0,0,109,4224,1015,60,18,35,5349
124041468,640,3,0,6,7,650,677,3,0,4,11,694,146,5,9,3,7,169,0,0,0,0,0,0,91,6,0,0,11,107,0,0,0,0,0,0,13,0,0,0,3,14,14,0,0,0,3,13,262,10,7,3,20,303,6,0,0,0,0,4,45,4,0,0,9,52,1626,18,7,9,43,1709
124051469,529,7,0,0,0,539,1001,8,0,0,0,1010,211,8,0,0,0,219,13,0,0,0,0,13,64,3,0,0,0,66,0,0,0,0,0,0,8,0,0,0,0,8,3,0,0,0,0,3,303,6,0,0,0,314,13,0,0,0,0,12,36,0,0,0,0,36,1880,22,0,0,0,1904
124051470,1746,7,0,0,0,1755,3019,10,0,0,0,3031,746,19,0,0,3,767,42,0,0,0,0,42,244,4,0,0,0,245,8,0,0,0,0,8,20,0,0,0,0,23,17,0,0,0,0,17,1072,24,0,0,3,1100,16,0,0,0,0,16,136,0,0,0,0,138,5988,48,0,0,4,6040
124051580,915,63,0,0,0,979,1215,185,3,0,0,1406,599,212,4,0,7,826,77,40,12,0,0,131,171,25,0,0,3,204,3,15,0,0,0,19,18,8,0,0,0,22,14,3,0,0,0,14,877,303,23,4,16,1215,21,0,0,0,0,21,90,25,4,0,4,117,3121,576,27,4,16,3742
124051581,990,100,51,0,3,1143,980,302,83,3,3,1369,874,512,463,15,11,1868,302,105,102,0,0,511,206,47,40,3,4,304,22,11,16,0,0,54,18,6,11,0,0,37,24,3,4,0,0,31,1445,685,640,18,12,2799,30,3,7,0,0,34,143,42,34,0,3,221,3579,1125,806,26,21,5558
125011473,287,118,420,0,3,823,392,257,1492,0,3,2145,144,140,2538,0,7,2835,3,0,9,0,0,17,46,18,233,0,0,302,0,0,5,0,0,8,12,7,16,0,0,34,5,0,11,0,0,16,208,170,2811,0,8,3206,0,3,14,0,0,18,17,8,97,0,0,120,898,557,4830,0,11,6301
125011475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125011582,855,78,130,20,3,1092,678,119,279,17,8,1096,371,124,745,18,10,1270,14,39,74,0,0,134,179,33,134,12,3,370,9,5,24,0,0,36,51,12,29,3,0,95,15,4,9,0,0,25,639,226,1015,33,16,1935,11,3,26,0,0,42,110,29,88,4,5,239,2289,459,1541,78,33,4391
125011583,193,29,244,0,0,465,128,31,461,0,0,627,92,38,1325,8,3,1460,0,5,103,0,0,107,61,9,192,0,0,273,4,4,22,0,0,28,13,3,40,0,0,56,7,0,11,0,0,24,179,58,1696,8,3,1944,7,0,11,0,0,14,25,0,133,0,11,170,535,122,2543,4,11,3216
125011584,593,68,4,0,3,665,564,126,33,0,4,727,249,85,21,0,0,355,37,90,28,0,0,153,105,19,11,0,3,143,8,14,6,0,0,23,19,7,0,0,0,31,13,0,0,0,0,15,429,216,73,3,0,718,10,3,0,0,0,11,62,18,14,0,3,96,1662,425,114,9,11,2214
125011585,717,53,82,0,0,861,451,83,93,5,0,635,220,93,391,18,0,717,12,56,55,4,0,129,113,27,39,3,0,185,0,3,8,0,0,9,13,3,3,0,0,25,8,0,3,0,0,14,368,180,496,32,3,1087,6,0,3,0,0,5,56,13,20,3,0,90,1602,330,694,47,3,2675
125011586,1113,223,141,0,3,1483,900,486,411,7,3,1800,497,330,799,11,6,1636,40,43,41,0,0,127,227,81,116,5,3,431,7,7,14,0,0,33,30,17,15,0,3,61,17,3,3,0,0,21,808,487,985,13,10,2310,23,0,11,0,0,37,105,41,53,3,25,231,2951,1234,1606,23,44,5864
125011587,356,16,47,0,0,420,301,18,85,0,4,408,154,22,199,11,0,386,86,3,74,0,0,171,67,0,25,3,0,102,7,0,3,0,0,11,14,0,3,0,0,17,5,0,0,0,0,6,331,27,307,18,6,684,7,0,3,0,0,9,32,3,16,0,0,60,1031,66,459,18,5,1582
125021476,2816,239,215,0,6,3275,2179,427,423,3,5,3043,658,263,611,0,6,1541,30,26,37,0,0,93,192,58,115,3,7,374,14,10,37,0,4,65,24,33,0,0,4,64,12,0,3,0,0,21,943,397,804,3,12,2159,24,0,81,0,0,109,91,22,49,0,6,171,6060,1078,1571,7,29,8750
125021477,1454,274,37,6,5,1772,1529,768,84,3,7,2389,544,463,136,18,15,1174,454,222,194,0,0,872,168,91,22,3,3,278,10,18,4,0,0,35,108,120,7,0,0,226,25,3,0,0,0,31,1300,916,363,20,15,2620,29,5,5,0,0,41,100,39,14,0,0,155,4415,2004,496,24,28,6970
125021478,1156,385,49,0,0,1593,1139,772,125,0,5,2037,364,440,191,14,8,1014,239,224,367,0,0,828,122,98,21,3,0,238,9,23,63,0,3,104,12,18,3,0,0,26,13,16,3,0,0,28,761,811,643,15,11,2241,22,19,9,0,0,46,78,45,34,0,0,165,3153,2029,858,19,23,6085
125031479,1454,127,54,0,0,1634,1235,234,104,0,5,1584,534,102,137,10,9,788,297,181,181,0,0,662,215,52,27,10,6,312,18,28,15,0,0,57,51,7,7,0,0,72,21,6,3,0,0,30,1132,378,371,22,16,1917,28,10,5,0,0,39,120,30,21,0,3,177,3969,778,562,20,25,5356
125031480,963,63,97,6,0,1133,926,97,138,3,0,1154,349,72,363,15,5,802,227,114,299,0,0,639,217,26,49,9,6,300,5,9,16,0,0,34,45,7,10,0,0,66,23,4,12,0,0,36,862,227,750,19,13,1875,21,3,9,0,0,32,127,22,55,3,3,213,2899,411,1046,31,18,4400
125031481,1273,100,123,3,0,1496,1117,260,361,7,0,1750,498,165,810,3,17,1493,83,71,224,0,0,381,284,57,129,3,10,481,13,16,25,0,0,54,75,15,15,8,0,109,13,5,6,0,0,28,970,331,1212,12,24,2552,30,8,7,0,3,45,128,27,67,0,12,230,3512,734,1769,19,42,6076
125031482,2746,300,28,20,0,3095,2971,324,108,27,0,3437,709,119,169,12,5,1008,94,50,3,0,0,148,189,43,7,3,4,245,12,9,3,0,0,24,20,3,0,0,0,27,25,3,0,0,0,28,1051,220,183,19,5,1483,29,12,13,0,0,53,131,28,10,3,0,173,6927,891,347,67,8,8238
125031483,1200,60,40,4,0,1307,1245,251,173,3,0,1676,441,189,354,6,5,998,357,371,188,3,0,922,262,39,47,0,3,359,6,77,48,0,0,134,66,5,11,0,0,83,23,9,8,0,3,47,1165,695,654,10,12,2538,31,8,5,0,0,48,163,50,42,4,4,255,3801,1065,912,24,20,5829
125031484,1407,188,106,0,4,1698,1356,371,279,3,7,2018,504,289,716,3,13,1525,22,141,260,0,0,427,220,65,68,3,4,363,0,81,34,0,0,114,40,15,11,0,0,74,23,6,10,0,0,35,814,594,1102,4,13,2532,17,42,12,0,0,70,112,47,53,0,4,215,3704,1239,1555,12,32,6542
125031485,1678,257,244,4,7,2189,1273,630,501,11,8,2420,709,523,1420,36,18,2704,177,170,268,0,0,615,248,83,137,8,7,486,19,19,30,0,0,70,37,10,21,0,0,70,23,14,12,0,0,51,1215,825,1886,44,24,3995,28,15,7,0,0,53,142,42,86,7,3,283,4338,1771,2728,59,40,8944
125031486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
125031487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
125041489,506,150,483,0,0,1131,421,356,1103,0,3,1879,269,367,2715,4,3,3363,136,135,236,0,0,500,108,67,335,0,0,511,16,45,57,0,3,115,22,4,27,0,12,68,12,4,18,0,3,40,563,621,3381,8,22,4591,14,8,64,0,3,80,40,31,131,0,8,210,1538,1167,5154,8,38,7897
125041490,1024,31,0,0,0,1062,975,99,0,0,0,1074,173,52,7,0,3,234,0,0,0,0,0,0,59,8,3,0,0,68,4,0,0,0,0,4,4,0,0,0,0,4,4,3,0,0,0,10,244,61,9,0,4,317,7,0,0,0,0,7,25,3,0,3,0,35,2274,198,12,4,7,2493
125041491,785,168,314,0,0,1268,883,364,782,0,4,2030,239,246,2224,0,10,2722,50,79,145,0,0,278,76,60,152,0,3,292,3,38,70,0,0,109,12,102,13,0,0,123,4,3,16,0,0,21,388,529,2612,0,15,3542,10,6,97,0,0,111,35,25,114,0,3,187,2098,1095,3920,0,18,7136
125041492,324,50,562,9,10,960,228,113,1317,36,13,1699,194,159,4946,88,32,5420,6,25,427,0,0,453,106,35,702,20,4,870,7,3,57,0,0,67,14,11,61,3,0,84,6,0,34,0,0,43,327,230,6229,110,44,6941,3,6,39,0,0,49,40,13,268,3,16,343,920,412,8419,161,78,9993
125041493,2007,228,167,0,3,2411,1867,496,96,3,4,2475,639,459,127,0,10,1241,49,291,4,0,0,349,220,71,34,0,3,337,6,28,21,0,0,53,12,3,3,0,0,24,15,8,3,0,0,27,945,869,195,0,17,2021,20,18,205,0,0,241,128,36,43,0,5,220,4972,1648,709,5,38,7370
125041494,1322,22,3,0,0,1346,1582,55,0,0,0,1641,247,27,0,0,0,272,4,0,0,0,0,4,73,7,0,0,0,84,3,0,16,0,0,20,8,0,0,0,0,7,5,0,0,0,0,5,343,36,20,0,0,396,9,0,15,0,0,28,41,3,3,0,3,52,3299,122,42,0,3,3456
125041588,765,134,58,0,0,961,613,616,170,0,10,1415,293,286,385,4,10,970,16,114,141,0,0,273,102,45,36,3,0,185,6,13,34,0,0,48,11,0,3,0,0,19,7,9,0,0,0,14,435,464,607,4,11,1511,9,3,17,0,0,34,47,31,35,0,0,116,1872,1245,884,10,24,4033
125041589,648,112,131,0,4,890,612,239,435,0,9,1295,434,266,1051,0,5,1764,146,142,237,0,3,524,119,42,99,0,4,266,6,10,27,0,0,45,26,3,8,0,0,34,5,3,11,0,0,21,739,466,1432,0,12,2660,8,3,15,0,0,26,64,38,53,0,24,187,2074,861,2062,4,58,5059
126011495,2540,254,381,0,5,3180,1936,277,543,3,3,2757,538,282,1273,4,6,2106,18,9,13,0,0,40,237,43,192,0,0,483,5,0,30,0,0,39,32,6,14,0,0,57,19,0,15,0,0,31,846,348,1541,5,10,2749,29,9,19,0,0,56,98,43,52,0,0,193,5450,920,2535,5,18,8930
126011496,2532,175,93,0,0,2805,2334,141,98,0,3,2573,459,98,148,9,6,715,15,31,15,0,0,69,112,16,29,0,4,160,10,4,41,0,0,60,16,3,0,0,0,18,14,3,4,0,0,21,622,161,236,10,7,1042,20,20,37,0,0,82,81,9,17,0,3,115,5583,517,483,7,15,6605
126021497,2293,436,172,3,7,2915,1893,429,216,9,10,2549,488,309,758,16,8,1578,64,117,46,0,0,230,274,54,137,6,3,475,8,26,7,0,0,45,32,26,13,0,0,68,27,5,4,0,0,37,882,545,972,19,8,2433,21,9,7,3,0,42,120,37,28,4,6,191,5214,1450,1406,39,33,8134
126021498,1233,278,216,0,4,1730,1088,220,402,0,5,1717,210,187,863,4,4,1271,0,25,256,0,0,288,89,35,96,0,3,231,3,0,15,0,0,21,8,4,4,0,0,18,13,3,0,0,0,18,327,252,1240,9,8,1841,13,7,10,0,0,29,58,14,41,0,5,118,2716,769,1912,9,28,5432
126021499,1050,119,112,0,0,1282,854,114,81,0,3,1048,148,68,166,3,3,385,0,0,148,0,0,154,53,18,44,0,0,119,3,0,7,0,0,9,0,8,4,0,0,14,9,0,0,0,0,8,216,95,371,3,6,691,18,3,43,0,0,71,42,8,19,0,0,70,2173,348,629,3,13,3167
126021500,784,570,413,12,20,1805,460,753,586,0,0,1800,152,839,1779,0,6,2775,11,183,95,0,0,288,110,176,321,0,0,611,11,71,20,0,14,119,7,32,30,0,11,77,8,20,13,0,0,34,293,1324,2265,0,30,3908,25,85,59,0,18,185,35,54,107,0,17,216,1594,2787,3428,9,88,7907
126021501,1439,125,7,3,0,1584,1272,133,0,0,0,1408,295,126,17,3,6,455,29,74,110,0,0,219,116,40,0,0,0,158,0,9,5,0,0,13,3,13,0,0,0,21,12,3,0,0,0,13,458,262,144,0,8,872,16,0,8,0,0,20,68,15,9,0,0,94,3262,536,163,6,8,3976
126021503,1070,128,500,0,0,1701,932,180,949,0,3,2067,296,102,2323,34,7,2769,45,48,82,0,0,172,103,24,291,6,0,426,0,12,20,0,0,41,10,10,14,0,0,41,11,5,18,0,0,36,469,203,2750,44,7,3469,19,0,10,0,0,29,42,10,66,0,6,126,2533,524,4278,44,17,7395
126021590,531,75,0,0,0,604,436,47,0,0,0,487,94,41,5,0,3,138,0,3,0,0,0,8,33,3,4,0,0,39,0,0,0,0,0,0,3,3,0,0,0,11,0,0,0,0,0,0,123,51,10,4,3,190,3,0,0,0,0,3,27,4,0,0,0,32,1118,178,10,3,3,1317
126021591,1903,261,496,0,4,2657,1609,312,989,3,18,2926,486,220,2150,9,14,2880,73,140,114,0,0,331,231,75,313,0,3,620,9,27,49,0,0,86,20,24,21,0,0,63,14,5,11,0,0,41,838,495,2648,9,21,4014,24,25,53,0,0,101,76,31,91,0,10,215,4447,1121,4279,8,52,9906
127011504,1016,8,3,0,0,1025,1195,18,7,0,3,1216,519,11,38,0,0,561,957,164,542,0,10,1663,181,8,11,0,0,204,18,7,34,0,0,64,52,0,11,0,0,66,17,3,3,0,0,19,1740,190,637,3,10,2581,27,3,8,0,0,34,176,10,40,0,3,237,4148,229,698,5,16,5099
127011505,1039,0,0,3,4,1041,546,3,0,3,4,557,363,4,0,0,6,375,3,0,0,0,0,3,220,0,3,0,0,227,3,0,0,0,0,3,37,0,0,0,5,43,42,0,0,0,4,43,662,7,5,3,16,691,14,0,0,0,0,14,80,0,0,3,44,130,2339,11,5,10,63,2438
127011506,1183,11,0,11,15,1229,2524,11,0,3,13,2557,945,14,3,0,7,977,12,0,0,0,0,12,175,3,0,3,0,184,8,0,0,0,0,11,57,0,0,3,0,57,21,0,0,0,0,20,1212,20,7,11,14,1255,50,16,0,0,0,72,113,29,11,3,5,162,5089,92,16,23,52,5273
127011592,3,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,8,0,0,0,3,6,0,0,0,0,0,0,15,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,5,20
127011593,580,11,0,0,0,593,898,26,0,0,0,925,158,37,0,0,0,197,0,0,0,0,0,0,44,3,0,0,0,48,0,0,0,0,0,0,6,0,0,0,0,5,0,0,0,0,0,0,207,44,0,0,0,253,5,0,0,0,0,5,35,0,0,0,0,37,1725,85,0,0,3,1810
127011594,892,85,0,0,3,981,1191,191,0,0,0,1385,344,137,0,0,0,483,71,99,0,0,0,173,115,28,0,0,0,141,5,3,0,0,0,9,28,4,0,0,3,38,14,4,0,0,0,20,579,282,3,0,0,861,9,3,0,0,0,12,83,12,0,0,0,96,2752,572,4,0,4,3338
127011595,699,57,0,0,0,761,1584,197,0,0,3,1788,314,100,0,0,0,418,33,18,0,0,0,51,98,25,0,0,0,124,9,0,0,0,0,9,12,3,0,0,0,18,6,0,0,0,0,5,468,147,3,0,0,621,10,0,0,0,0,13,72,11,0,0,0,83,2840,411,3,0,8,3265
127011596,518,21,0,0,0,543,1762,72,0,0,0,1838,379,50,0,3,4,438,31,13,0,0,0,44,86,9,0,0,0,95,19,3,0,0,0,20,21,0,0,0,0,25,14,0,0,0,0,14,540,78,0,4,3,628,12,0,0,0,0,15,79,4,0,0,4,84,2916,177,0,4,5,3108
127011597,646,13,0,0,5,663,2297,127,5,0,13,2441,437,109,10,3,0,558,14,3,0,0,0,25,92,15,3,0,3,114,3,0,0,0,0,0,35,3,0,0,0,36,13,0,0,0,0,13,594,132,9,3,3,745,7,0,0,0,0,7,93,0,0,0,3,94,3640,275,17,3,21,3955
127021509,1292,24,0,0,0,1319,1459,76,11,0,0,1545,338,85,7,9,5,435,347,332,0,0,0,683,131,23,0,0,0,155,31,29,0,0,0,65,29,0,0,0,0,32,6,4,0,0,0,12,875,476,10,9,5,1373,18,3,0,0,0,20,91,22,0,0,0,115,3727,603,17,11,3,4367
127021510,2068,51,5,28,0,2156,1772,53,3,28,0,1855,527,68,22,16,8,639,149,49,0,0,0,190,163,12,7,4,0,191,9,5,0,0,0,15,45,7,3,3,0,63,26,0,6,0,0,29,921,139,38,21,6,1121,26,9,0,0,0,42,126,29,0,10,15,179,4909,277,41,92,25,5346
127021511,1267,330,439,4,3,2043,946,366,385,3,4,1707,462,382,1229,7,8,2090,53,174,75,0,0,299,258,125,201,0,9,598,12,6,25,6,0,50,66,21,45,5,0,144,23,11,27,0,0,53,872,718,1603,22,17,3233,23,18,15,0,0,55,123,52,101,0,3,283,3233,1484,2540,25,29,7318
127021512,1432,60,3,0,4,1496,1421,96,11,8,0,1543,585,71,16,14,3,689,296,185,37,0,0,517,244,27,11,3,3,282,13,14,0,0,0,19,43,4,0,0,0,50,15,0,0,0,0,21,1195,302,64,18,5,1583,32,8,0,0,0,33,154,20,6,0,3,187,4233,480,81,25,13,4840
127021513,1475,145,178,17,3,1821,1135,298,186,26,8,1646,583,168,330,32,13,1124,145,271,53,12,6,484,249,40,69,8,6,382,11,52,16,0,0,82,44,15,19,0,3,78,27,4,9,0,0,33,1063,550,491,51,22,2179,25,17,11,3,0,58,111,40,32,3,7,197,3810,1050,910,95,43,5903
127021514,995,31,0,0,0,1026,904,67,0,0,4,981,267,39,6,0,3,315,89,70,0,0,0,152,76,16,6,0,0,101,3,4,0,0,0,9,22,3,0,0,0,25,13,0,0,0,0,11,468,128,13,0,7,614,12,0,0,0,0,15,59,4,3,0,0,63,2434,238,14,0,11,2696
127021515,858,83,231,0,0,1173,535,184,356,0,0,1074,467,232,1453,15,16,2178,28,155,264,0,0,453,127,31,107,0,0,267,3,9,44,0,0,62,25,17,38,5,0,84,11,4,16,0,0,37,668,460,1924,25,15,3085,26,3,9,0,0,41,74,26,82,0,13,198,2160,754,2601,24,29,5577
127021516,1582,106,17,22,3,1728,1215,272,15,11,0,1513,716,343,101,14,24,1191,78,176,45,0,0,303,205,56,13,10,7,292,11,12,3,0,0,24,44,17,8,4,0,75,15,4,0,0,0,24,1072,604,169,27,31,1907,21,3,0,0,0,29,134,31,18,10,9,198,4030,1018,213,68,45,5371
127021517,872,32,3,0,0,907,717,50,0,0,3,770,237,33,8,0,0,280,41,97,29,0,0,169,86,13,0,0,0,94,8,0,0,0,0,10,24,3,0,0,0,30,0,0,0,0,0,0,391,148,33,0,3,581,3,0,0,0,0,7,51,5,0,0,0,58,2032,238,42,0,10,2319
127021518,580,0,0,0,0,582,354,0,3,0,3,361,76,0,0,0,3,82,0,0,0,0,0,0,74,0,0,3,0,73,7,0,0,0,0,7,13,0,0,0,0,13,3,0,0,0,0,9,177,0,3,0,3,182,5,0,0,0,0,5,29,0,0,0,0,29,1141,0,5,3,11,1162
127021519,1806,71,0,23,3,1907,1396,163,15,3,3,1589,700,154,66,4,16,939,115,102,162,0,0,375,222,22,10,6,0,258,10,7,45,0,0,69,60,6,4,39,4,108,17,6,7,0,0,24,1125,293,286,50,18,1778,26,6,0,0,0,36,140,14,25,3,5,189,4493,551,331,82,29,5489
127021520,1294,65,3,0,0,1369,894,92,3,0,0,989,251,45,6,0,3,307,27,60,0,0,0,82,107,13,0,0,3,117,7,0,0,0,0,7,32,0,0,0,0,33,4,0,0,0,0,4,424,119,5,0,6,559,17,3,0,0,0,20,76,0,0,0,0,80,2710,286,11,0,10,3014
127021521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6
127031522,1109,162,3,0,4,1274,1490,321,8,0,0,1822,415,338,25,0,0,786,69,156,24,0,5,245,120,38,3,0,6,163,9,14,3,0,0,24,28,9,3,0,0,39,22,3,3,0,0,28,651,564,61,0,11,1282,11,29,0,0,0,41,88,50,3,0,0,146,3355,1125,71,0,16,4575
127031523,1927,95,21,0,0,2047,2247,275,67,3,4,2596,423,198,124,0,3,747,22,58,0,0,0,80,118,29,6,0,0,152,0,4,0,0,0,5,29,3,0,0,0,33,18,7,0,0,0,25,608,297,133,0,4,1038,19,0,0,0,0,25,98,20,7,0,5,124,4896,689,226,6,13,5831
127031524,1273,85,32,6,0,1404,2629,290,9,13,0,2943,732,197,8,9,0,945,40,33,0,0,0,74,127,23,3,0,0,154,4,5,18,0,0,25,354,42,0,4,0,391,7,4,0,0,0,13,1264,298,31,7,0,1603,22,12,12,0,0,51,75,19,9,0,0,104,5269,709,93,36,0,6100
127031598,982,84,447,3,0,1516,719,207,867,3,7,1797,477,315,2689,11,15,3509,54,202,319,0,0,586,135,30,221,0,3,396,9,28,47,0,0,88,35,7,44,0,5,86,18,3,30,0,3,54,733,594,3354,16,24,4712,26,6,20,0,0,51,102,49,188,0,3,343,2556,940,4870,19,35,8419
127031599,784,65,0,0,0,845,860,186,0,0,8,1049,332,147,17,0,5,499,333,161,222,0,7,714,112,29,3,0,0,149,7,31,19,0,0,56,24,14,7,0,0,39,11,0,0,0,0,18,823,372,273,0,14,1476,16,3,0,0,0,19,114,27,25,0,0,169,2595,643,303,0,20,3563
127031600,928,14,0,0,0,948,2592,85,0,0,10,2684,496,47,0,4,5,549,35,0,0,0,0,38,118,3,0,0,3,126,6,0,0,0,0,6,57,0,0,0,0,60,8,0,0,0,0,8,723,58,0,5,6,790,53,0,0,0,0,53,106,6,0,0,0,116,4404,158,0,5,17,4586
127031601,110,3,132,0,0,248,94,12,245,0,0,345,57,36,709,3,0,803,161,59,222,0,0,444,31,3,57,0,0,89,6,6,22,0,0,28,9,0,15,0,0,25,3,0,10,0,0,14,266,95,1040,5,0,1410,3,3,12,0,0,15,17,8,55,0,0,89,496,126,1482,4,0,2104
128011529,1811,347,151,3,3,2311,1914,272,234,0,0,2430,242,191,392,12,3,835,29,16,43,0,3,90,76,33,48,0,0,163,3,0,7,0,0,6,7,11,3,0,0,21,14,0,5,0,0,14,367,255,491,11,9,1132,16,9,5,0,0,27,79,12,8,0,0,98,4189,890,895,21,16,6003
