SA2_MAINCODE_2016,POL_Greek_SEO,POL_Greek_SOLSE_VWorW,POL_Greek_SOLSE_NWorNAA,POL_Greek_SOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_SOLSE_VWorW,POL_IAL_Bengali_SOLSE_NWorNAA,POL_IAL_Bengali_SOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_SOLSE_VWorW,POL_IAL_Hindi_SOLSE_NWorNAA,POL_IAL_Hindi_SOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_SOLSE_VWorW,POL_IAL_Punjabi_SOLSE_NWorNAA,POL_IAL_Punjabi_SOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhalese_SEO,POL_IAL_Sinhalese_SOLSE_VWorW,POL_IAL_Sinhale_SOLSE_NWorNAA,POL_IAL_Sinhalese_SOLSE_Tot,POL_IAL_Sinhalese_NS,POL_IAL_Sinhalese_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_SOLSE_VWorW,POL_IAL_Urdu_SOLSE_NWorNAA,POL_IAL_Urdu_SOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_SOLSE_VWorW,POL_IAL_Oth_SOLSE_NWorNAA,POL_IAL_Oth_SOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_SOLSE_VWorW,POL_IAL_Tot_SOLSE_NWorNAA,POL_IAL_Tot_SOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_SOLSE_VWorW,POL_Italian_SOLSE_NWorNAA,POL_Italian_SOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japanese_SEO,POL_Japanese_SOLSE_VWorW,POL_Japanese_SOLSE_NWorNAA,POL_Japanese_SOLSE_Tot,POL_Japanese_NS,POL_Japanese_Tot,POL_Korean_SEO,POL_Korean_SOLSE_VWorW,POL_Korean_SOLSE_NWorNAA,POL_Korean_SOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedonian_SEO,POL_Macedonian_SOLSE_VWorW,POL_Macedonian_SOLSE_NWorNAA,POL_Macedonian_SOLSE_Tot,POL_Macedonian_NS,POL_Macedonian_Tot,POL_Maltese_SEO,POL_Maltese_SOLSE_VWorW,POL_Maltese_SOLSE_NWorNAA,POL_Maltese_SOLSE_Tot,POL_Maltese_NS,POL_Maltese_Tot,POL_Persian_ED_SEO,POL_Persian_ED_SOLSE_VWorW,POL_Persian_ED_SOLSE_NWorNAA,POL_Persian_ED_SOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_SOLSE_VWorW,POL_Polish_SOLSE_NWorNAA,POL_Polish_SOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Russian_SEO,POL_Russian_SOLSE_VWorW,POL_Russian_SOLSE_NWorNAA,POL_Russian_SOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_SOLSE_VWorW,POL_Samoan_SOLSE_NWorNAA,POL_Samoan_SOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_SOLSE_VWorW,POL_Serbian_SOLSE_NWorNAA,POL_Serbian_SOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipino_SEO,POL_SAL_Filipino_SOLSE_VWorW,POL_SAL_Filipin_SOLSE_NWorNAA,POL_SAL_Filipino_SOLSE_Tot,POL_SAL_Filipino_NS,POL_SAL_Filipino_Tot,POL_SAL_Indonesian_SEO,POL_SAL_Indonesia_SOLSE_VWorW,POL_SAL_Indones_SOLSE_NWorNAA,POL_SAL_Indonesian_SOLSE_Tot,POL_SAL_Indonesian_NS,POL_SAL_Indonesian_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_SOLSE_VWorW,POL_SAL_Tagalog_SOLSE_NWorNAA,POL_SAL_Tagalog_SOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_SOLSE_VWorW,POL_SAL_Oth_SOLSE_NWorNAA,POL_SAL_Oth_SOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_SOLSE_VWorW,POL_SAL_Tot_SOLSE_NWorNAA,POL_SAL_Tot_SOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_SOLSE_VWorW,POL_Spanish_SOLSE_NWorNAA,POL_Spanish_SOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_SOLSE_VWorW,POL_Tamil_SOLSE_NWorNAA,POL_Tamil_SOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_SOLSE_VWorW,POL_Thai_SOLSE_NWorNAA,POL_Thai_SOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_SOLSE_VWorW,POL_Turkish_SOLSE_NWorNAA,POL_Turkish_SOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_SOLSE_VWorW,POL_Vietnamese_SOLSE_NWorNAA,POL_Vietnamese_SOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_SOLSE_VWorW,POL_Oth_SOLSE_NWorNAA,POL_Oth_SOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_SOLSE_VWorW,POL_Tot_SOLSE_NWorNAA,POL_Tot_SOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LSatH_NS_SEO,P_LSatH_NS_SOLSE_VWorW,P_LSatH_NS_SOLSE_NWorNAA,P_LSatH_NS_SOLSE_Tot,P_LSatH_NS_NS,P_LSatH_NS_Tot,P_Tot_SEO,P_Tot_SOLSE_VWorW,P_Tot_SOLSE_NWorNAA,P_Tot_SOLSE_Tot,P_Tot_NS,P_Tot_Tot
125031487,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,11,0,10,..,0,0,0,0,0,3,6,0,11,0,11
125041489,..,174,41,216,3,224,..,273,14,288,3,297,..,1042,49,1092,0,1092,..,420,25,446,0,446,..,104,8,108,0,108,..,211,15,226,5,237,..,578,47,623,3,623,..,2622,167,2785,14,2799,..,68,11,80,5,78,..,41,14,52,0,52,..,342,201,543,3,543,..,4,3,9,0,11,..,12,7,13,0,13,..,454,188,640,4,646,..,66,10,76,0,80,..,96,13,109,0,109,..,40,3,46,0,48,..,95,8,107,0,107,..,165,6,177,0,177,..,85,3,88,0,91,..,282,14,299,0,299,..,17,0,17,0,17,..,557,29,580,3,583,..,238,37,271,0,271,..,288,15,308,3,311,..,51,9,62,5,64,..,89,21,105,0,109,..,128,18,148,0,148,..,1256,226,1488,25,1510,..,9516,1988,11503,83,11585,..,62,25,83,1812,1897,8748,9579,2013,11588,1893,22234
125041490,..,52,8,65,0,65,..,16,4,14,0,14,..,82,0,82,0,82,..,7,3,9,0,9,..,73,0,70,0,75,..,16,0,21,0,21,..,58,0,55,0,54,..,243,7,251,0,255,..,48,6,55,3,53,..,13,0,15,0,15,..,226,89,317,0,317,..,0,0,0,0,0,..,0,0,0,0,0,..,62,10,69,0,69,..,27,0,27,0,27,..,15,3,15,0,15,..,0,0,0,0,0,..,10,3,12,0,12,..,17,3,24,0,24,..,31,0,35,0,35,..,22,0,19,0,19,..,0,0,0,0,0,..,73,5,77,0,77,..,45,4,45,0,45,..,51,0,51,0,51,..,11,3,17,0,17,..,22,3,31,0,31,..,35,0,39,0,39,..,130,25,154,3,157,..,2252,500,2750,12,2768,..,10,3,15,174,192,4915,2270,502,2768,195,7872
125041491,..,101,7,108,3,109,..,274,26,299,3,304,..,1208,64,1274,11,1279,..,390,44,433,6,438,..,170,7,183,0,180,..,246,27,272,3,277,..,1329,124,1449,9,1459,..,3608,299,3914,25,3942,..,112,5,118,4,118,..,20,0,22,0,22,..,223,115,341,5,345,..,7,9,15,0,15,..,13,0,13,0,13,..,272,83,350,3,358,..,68,10,72,0,72,..,51,9,62,0,62,..,22,0,22,0,22,..,35,0,38,0,38,..,125,3,134,0,134,..,82,13,93,0,93,..,200,9,206,0,205,..,15,0,21,0,21,..,424,20,449,0,447,..,178,22,201,3,210,..,704,51,755,4,758,..,41,14,58,0,58,..,66,16,80,3,82,..,55,13,68,0,68,..,1563,268,1824,42,1870,..,9046,1323,10374,102,10470,..,66,16,82,1363,1452,8454,9117,1343,10452,1468,20382
125041492,..,100,41,133,0,133,..,407,31,441,3,444,..,2917,161,3077,36,3112,..,1085,100,1187,13,1191,..,115,3,115,0,114,..,338,20,363,10,364,..,3281,406,3686,36,3723,..,8145,725,8870,87,8961,..,65,6,70,0,75,..,35,3,41,0,41,..,208,162,365,3,369,..,3,0,4,0,4,..,7,0,7,0,7,..,263,134,393,9,396,..,41,10,54,0,54,..,47,6,49,0,49,..,53,3,59,0,58,..,59,14,70,0,71,..,192,11,200,0,204,..,90,8,94,0,96,..,317,0,319,0,321,..,37,0,37,0,37,..,630,24,656,3,656,..,166,24,185,3,189,..,1099,107,1203,14,1214,..,79,16,98,0,98,..,101,18,118,3,122,..,127,31,159,0,158,..,2534,450,2980,74,3053,..,17467,3465,20931,228,21158,..,65,41,107,2459,2566,5522,17535,3509,21042,2684,29249
125041493,..,114,19,130,0,133,..,148,5,149,0,149,..,619,27,647,3,652,..,345,38,378,5,389,..,95,5,98,4,102,..,146,14,160,0,160,..,808,74,877,7,889,..,2158,161,2317,17,2341,..,149,26,176,0,176,..,21,0,22,0,22,..,200,89,291,8,295,..,9,0,12,0,12,..,112,5,117,0,117,..,76,24,106,0,106,..,60,6,68,0,68,..,33,3,37,0,37,..,36,0,37,0,37,..,30,3,31,0,33,..,108,3,114,3,117,..,90,3,89,3,96,..,228,6,233,3,235,..,19,0,19,0,19,..,440,15,455,8,462,..,140,16,163,3,161,..,1226,151,1377,9,1392,..,61,21,83,3,86,..,93,17,109,3,112,..,67,13,83,3,84,..,978,179,1155,18,1176,..,7799,1304,9100,96,9193,..,72,19,88,894,981,11760,7869,1319,9181,990,21935
125041494,..,99,16,116,4,115,..,17,0,17,0,17,..,135,0,135,0,135,..,44,0,46,0,45,..,16,0,16,0,16,..,16,0,11,0,11,..,100,3,103,0,103,..,316,11,331,0,330,..,96,15,110,3,114,..,13,0,13,0,13,..,160,47,210,3,216,..,3,3,8,0,8,..,23,3,29,0,26,..,76,11,89,0,88,..,26,0,28,0,28,..,41,10,56,0,53,..,0,0,0,0,0,..,15,0,15,0,15,..,49,0,49,0,49,..,26,0,28,0,30,..,50,0,51,0,51,..,3,0,3,0,3,..,129,4,138,0,136,..,88,3,95,0,95,..,45,0,45,0,45,..,4,0,7,0,7,..,25,8,29,0,29,..,26,3,29,0,29,..,257,38,296,3,299,..,2396,357,2757,26,2779,..,18,5,25,172,203,7789,2418,369,2781,198,10773
125041588,..,70,21,86,0,86,..,86,5,94,0,94,..,737,47,788,3,794,..,325,39,365,3,367,..,54,0,60,0,61,..,40,3,40,0,40,..,1216,132,1346,5,1357,..,2458,229,2689,20,2710,..,71,18,91,0,91,..,9,3,7,0,7,..,48,35,77,0,84,..,0,0,0,0,3,..,198,27,223,6,226,..,47,18,66,3,64,..,23,4,26,0,26,..,10,0,10,0,10,..,23,0,25,0,25,..,15,7,19,0,19,..,37,3,41,0,41,..,33,5,39,0,39,..,129,9,135,8,140,..,12,0,12,0,12,..,217,16,236,8,242,..,74,16,88,0,88,..,1818,318,2133,16,2148,..,19,3,27,0,27,..,65,23,84,0,84,..,19,4,19,0,19,..,999,147,1141,23,1162,..,6879,1084,7970,80,8046,..,30,15,44,669,713,4083,6908,1102,8007,749,12847
125041589,..,102,39,136,0,142,..,212,13,228,0,230,..,1137,59,1193,5,1195,..,523,58,587,4,590,..,103,3,106,0,106,..,118,3,121,0,121,..,1419,139,1556,12,1573,..,3519,277,3791,24,3817,..,66,10,78,0,80,..,5,3,9,0,9,..,113,62,174,0,174,..,6,0,6,0,6,..,52,6,55,0,62,..,95,56,154,0,155,..,18,3,17,0,17,..,6,3,8,0,8,..,17,3,15,7,20,..,25,7,33,0,33,..,97,0,98,0,106,..,47,4,46,0,49,..,128,8,138,0,135,..,29,0,30,0,30,..,302,13,315,3,322,..,98,14,114,0,111,..,1536,212,1748,18,1764,..,14,8,24,0,26,..,71,22,95,0,95,..,62,20,84,0,84,..,1584,203,1789,45,1838,..,9083,1489,10568,116,10685,..,31,17,50,703,752,4161,9109,1509,10618,824,15604
126011495,..,69,6,73,3,77,..,157,8,168,0,168,..,668,21,692,7,696,..,70,0,70,0,74,..,198,3,203,0,203,..,92,8,98,3,100,..,250,6,259,0,259,..,1438,45,1480,8,1491,..,116,18,141,3,141,..,92,12,107,0,107,..,1521,684,2206,18,2229,..,3,0,3,0,3,..,0,0,0,0,0,..,153,11,169,4,170,..,39,3,46,0,44,..,68,8,76,0,76,..,5,0,5,0,5,..,23,3,26,0,26,..,81,0,85,0,85,..,125,3,134,0,134,..,84,0,80,0,80,..,23,0,23,0,26,..,313,10,327,0,322,..,133,15,144,0,142,..,318,8,323,3,326,..,65,18,84,0,84,..,10,0,9,0,9,..,130,16,148,4,149,..,653,102,760,16,776,..,11737,2756,14493,90,14585,..,35,13,48,692,741,11774,11773,2767,14545,778,27095
126011496,..,32,5,39,0,39,..,48,3,52,0,52,..,324,9,333,5,338,..,56,5,65,0,65,..,168,4,174,0,174,..,63,0,63,0,63,..,138,5,142,0,142,..,801,26,829,5,830,..,83,8,87,0,90,..,64,9,70,0,70,..,333,125,456,5,464,..,3,0,3,0,3,..,9,0,9,0,9,..,126,17,142,0,144,..,29,0,35,0,35,..,108,8,111,0,111,..,0,0,0,0,0,..,8,3,11,0,11,..,31,0,35,0,35,..,35,0,39,0,39,..,51,0,51,0,51,..,15,0,15,0,15,..,130,8,132,0,132,..,120,4,127,4,128,..,230,10,238,0,238,..,28,4,34,0,34,..,22,3,29,0,29,..,86,13,99,0,99,..,380,36,414,8,424,..,5163,868,6031,49,6083,..,52,8,60,652,709,13702,5214,875,6090,700,20493
126021497,..,111,10,120,0,120,..,47,4,59,0,59,..,174,11,184,0,185,..,62,0,62,0,62,..,122,0,124,0,124,..,32,0,32,0,32,..,90,0,92,3,90,..,530,21,551,4,556,..,255,29,286,0,282,..,93,13,112,0,112,..,1288,761,2048,20,2061,..,15,3,16,0,16,..,3,0,4,0,4,..,64,13,75,0,80,..,44,0,45,0,45,..,54,8,67,0,67,..,5,0,5,0,5,..,35,3,34,0,35,..,53,0,53,0,57,..,184,19,201,0,203,..,109,3,107,0,108,..,34,3,37,0,37,..,383,24,403,3,409,..,112,13,125,0,123,..,330,12,344,7,348,..,88,16,106,0,108,..,16,5,19,0,19,..,120,11,138,0,138,..,518,75,597,12,612,..,10982,3487,14469,93,14561,..,50,14,62,797,860,9627,11028,3502,14532,891,25047
126021498,..,335,54,389,3,387,..,19,0,19,0,19,..,49,0,53,0,49,..,18,0,25,0,25,..,13,0,13,0,13,..,16,0,16,0,20,..,90,3,97,0,94,..,211,11,219,0,225,..,443,62,506,10,512,..,68,12,80,0,85,..,87,38,128,0,128,..,26,3,31,0,32,..,18,0,20,0,20,..,62,7,72,0,72,..,29,5,36,0,36,..,35,3,37,0,37,..,0,0,0,0,0,..,47,8,56,0,56,..,30,0,30,0,30,..,39,3,41,0,41,..,41,0,41,0,41,..,12,0,12,0,12,..,115,3,125,0,125,..,175,15,191,0,191,..,8,0,8,0,8,..,52,16,70,0,70,..,37,4,37,0,37,..,68,9,70,0,70,..,245,43,293,6,296,..,3101,591,3690,29,3716,..,40,0,40,695,732,9960,3135,591,3724,722,14414
126021499,..,160,15,174,5,174,..,0,0,0,0,0,..,27,0,27,0,27,..,5,0,5,0,5,..,8,0,8,0,8,..,4,0,4,0,4,..,9,0,9,0,9,..,55,0,55,0,55,..,189,8,200,0,206,..,12,6,20,0,22,..,36,13,47,0,50,..,7,0,7,0,7,..,3,0,3,0,3,..,31,6,38,0,38,..,26,0,27,0,29,..,23,57,78,0,84,..,0,0,0,0,0,..,28,0,28,0,33,..,5,0,5,0,5,..,17,0,17,0,17,..,9,0,9,0,9,..,8,0,8,0,8,..,44,0,39,0,39,..,50,3,57,0,57,..,10,0,10,0,10,..,6,4,5,0,5,..,17,4,15,0,17,..,35,3,39,0,39,..,196,21,216,0,214,..,1577,269,1838,19,1859,..,69,13,83,488,569,7916,1642,278,1919,502,10345
126021500,..,54,5,61,0,64,..,224,10,231,3,235,..,522,13,534,0,533,..,29,3,33,0,33,..,114,0,114,0,117,..,129,4,138,0,141,..,219,17,231,3,236,..,1236,45,1281,9,1291,..,259,50,306,7,310,..,169,39,207,0,207,..,533,223,757,3,764,..,14,0,14,0,14,..,10,0,10,0,10,..,230,26,256,3,257,..,75,8,82,0,82,..,120,12,127,0,129,..,0,0,0,0,0,..,30,0,30,0,30,..,170,3,170,0,177,..,362,29,390,3,395,..,224,3,226,4,228,..,45,3,52,0,52,..,800,37,840,5,846,..,214,18,229,0,231,..,136,6,140,0,146,..,70,10,77,0,77,..,39,3,38,0,38,..,142,17,159,0,160,..,971,162,1133,24,1158,..,10286,1811,12104,91,12194,..,46,13,57,1020,1074,8457,10330,1827,12161,1110,21724
126021501,..,98,10,113,0,114,..,29,0,33,0,33,..,112,7,118,0,118,..,46,3,48,0,54,..,30,0,33,0,33,..,31,0,31,0,28,..,60,0,58,0,58,..,306,13,319,3,320,..,215,22,237,0,237,..,90,10,99,0,99,..,159,69,229,5,239,..,27,0,23,4,26,..,12,0,12,0,12,..,88,21,112,0,112,..,17,0,15,0,15,..,41,6,52,0,52,..,0,0,0,0,0,..,28,7,38,0,38,..,52,0,52,0,53,..,97,7,106,0,106,..,97,0,101,0,102,..,13,0,13,0,13,..,254,9,270,0,273,..,122,17,138,0,145,..,55,0,55,0,55,..,45,12,52,0,52,..,9,9,13,0,13,..,89,9,97,3,105,..,632,100,737,6,742,..,3806,660,4468,37,4499,..,23,4,30,345,375,7436,3831,667,4497,382,12310
126021503,..,122,20,137,0,137,..,105,9,116,3,118,..,455,16,474,0,474,..,145,19,166,3,168,..,102,7,115,0,115,..,56,3,55,0,55,..,403,22,418,0,424,..,1264,77,1337,7,1345,..,194,30,223,3,225,..,116,21,132,0,132,..,1053,520,1575,13,1585,..,19,3,22,0,22,..,7,0,7,0,7,..,177,47,229,0,229,..,61,4,63,0,63,..,67,11,76,0,76,..,0,0,0,0,0,..,39,3,46,0,46,..,189,3,195,3,199,..,129,3,132,0,132,..,224,8,232,0,232,..,25,0,26,0,26,..,570,16,590,3,592,..,184,19,209,4,213,..,246,13,261,3,259,..,85,33,119,0,119,..,34,8,46,0,44,..,111,20,131,0,133,..,714,107,821,29,853,..,8576,1917,10490,91,10584,..,47,15,60,664,718,8075,8623,1927,10547,757,19375
126021590,..,107,13,123,3,123,..,0,0,0,0,0,..,26,0,32,0,32,..,0,0,0,0,0,..,8,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,34,0,40,0,40,..,177,14,195,4,200,..,7,0,7,0,7,..,40,6,50,0,53,..,4,0,4,0,4,..,3,0,3,0,3,..,7,0,8,0,8,..,9,0,13,0,13,..,10,0,12,0,12,..,0,0,0,0,0,..,11,0,11,0,11,..,7,0,7,0,7,..,0,0,4,0,4,..,18,0,18,0,18,..,4,0,4,0,4,..,33,0,29,0,29,..,42,0,41,0,41,..,3,0,3,0,3,..,3,0,6,0,6,..,16,0,16,0,16,..,57,6,67,0,67,..,45,3,50,0,50,..,1095,138,1225,14,1245,..,7,0,7,127,138,2761,1101,138,1236,145,4141
126021591,..,299,34,331,0,334,..,56,7,62,0,62,..,345,13,364,3,363,..,125,14,137,0,139,..,86,10,93,0,96,..,137,3,144,0,142,..,197,3,204,3,201,..,947,49,997,6,1008,..,785,118,907,10,919,..,160,29,196,0,196,..,688,300,990,11,993,..,51,13,63,0,61,..,31,3,34,0,34,..,339,83,424,4,433,..,61,6,70,0,70,..,74,16,91,0,91,..,6,0,6,0,6,..,101,13,117,0,120,..,174,3,177,0,177,..,316,21,340,3,342,..,271,3,275,3,275,..,37,0,37,0,37,..,801,29,832,6,838,..,275,38,309,0,316,..,89,0,89,3,89,..,69,34,102,0,102,..,43,4,43,0,43,..,106,24,130,0,132,..,1442,260,1705,26,1728,..,10564,2160,12721,109,12835,..,68,6,75,1288,1361,12976,10629,2166,12800,1397,27175
127011504,..,68,15,81,0,81,..,7,3,12,0,12,..,373,26,396,7,408,..,0,0,0,0,0,..,5,0,5,0,5,..,35,8,39,0,39,..,28,0,31,0,31,..,445,33,479,7,490,..,75,9,91,3,93,..,9,0,9,0,9,..,0,3,3,0,3,..,44,11,51,3,55,..,33,0,35,0,35,..,27,5,34,0,35,..,24,15,37,0,37,..,3,0,3,0,3,..,340,33,376,10,384,..,102,41,139,9,150,..,49,5,50,0,50,..,20,0,19,0,19,..,73,3,77,0,77,..,3,4,16,0,16,..,140,18,161,0,161,..,236,83,318,4,322,..,3,0,3,0,3,..,38,14,50,0,50,..,64,12,77,0,75,..,1105,685,1790,12,1804,..,741,256,995,25,1023,..,6381,1992,8370,122,8495,..,62,32,92,1601,1692,7151,6442,2024,8465,1726,17341
127011505,..,56,8,67,0,67,..,0,0,0,0,0,..,37,0,37,0,37,..,15,4,18,5,27,..,0,0,0,0,0,..,12,0,9,0,9,..,9,0,9,0,9,..,73,9,82,9,89,..,662,176,840,9,854,..,0,0,0,0,0,..,3,4,9,0,9,..,23,0,23,0,23,..,208,17,223,7,223,..,0,0,3,0,3,..,18,3,23,0,23,..,5,0,5,0,5,..,4,0,4,0,4,..,78,18,97,0,97,..,6,0,6,0,6,..,0,0,0,0,0,..,15,0,15,0,18,..,6,0,10,0,10,..,23,4,25,0,29,..,55,12,65,0,65,..,0,0,0,0,0,..,17,5,19,0,19,..,54,3,54,0,54,..,69,12,81,3,89,..,247,47,296,8,303,..,2486,629,3117,36,3153,..,23,7,27,744,771,4992,2506,640,3146,780,8911
127011506,..,102,10,120,0,119,..,41,4,39,0,39,..,342,15,357,0,358,..,75,17,90,0,90,..,23,6,26,0,26,..,87,9,98,0,97,..,70,6,82,0,82,..,647,52,697,0,694,..,439,55,497,3,502,..,8,0,8,0,8,..,12,7,18,0,18,..,43,9,57,3,56,..,148,11,159,3,169,..,20,0,24,0,24,..,38,3,43,0,43,..,24,0,28,0,28,..,62,6,71,3,68,..,212,17,229,11,235,..,49,0,48,3,48,..,26,0,24,0,24,..,112,9,116,0,116,..,3,0,3,0,3,..,190,7,192,3,195,..,263,29,294,3,296,..,18,0,18,0,18,..,17,0,16,0,16,..,32,4,33,0,33,..,80,20,95,0,95,..,677,112,789,15,802,..,4025,613,4636,56,4692,..,47,14,55,1256,1314,11891,4070,621,4695,1308,17891
127011592,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,3,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,3,16,0,16,..,0,0,0,10,10,38,13,3,16,10,60
127011593,..,60,3,66,0,66,..,0,0,0,0,0,..,147,3,154,3,158,..,6,0,10,0,10,..,0,0,0,0,0,..,48,3,45,0,46,..,4,0,4,0,4,..,207,10,214,7,216,..,252,22,280,0,279,..,0,0,0,0,0,..,0,0,0,0,0,..,45,6,53,0,53,..,50,0,50,0,50,..,57,4,66,0,61,..,29,0,30,0,30,..,4,3,4,0,4,..,20,0,18,0,18,..,141,14,151,3,157,..,48,0,48,0,49,..,6,3,10,0,10,..,129,0,132,0,132,..,6,0,6,0,6,..,189,9,198,0,199,..,209,23,231,5,233,..,4,0,4,0,4,..,24,4,24,0,24,..,33,9,43,0,41,..,370,128,496,0,500,..,868,177,1039,16,1057,..,3350,567,3915,36,3953,..,29,4,30,286,319,2746,3376,570,3947,325,7017
127011594,..,56,14,71,0,72,..,3,0,3,0,8,..,676,37,709,6,716,..,17,0,17,0,19,..,3,0,3,0,3,..,71,0,69,0,69,..,50,0,54,0,54,..,822,35,858,9,861,..,277,33,314,3,313,..,6,0,6,0,6,..,4,3,9,0,9,..,134,28,164,0,164,..,26,3,27,0,27,..,30,12,44,0,44,..,34,4,32,0,32,..,12,4,17,0,17,..,117,18,131,0,134,..,280,72,350,4,354,..,55,3,54,0,54,..,16,7,18,0,18,..,130,0,136,5,139,..,25,8,28,0,28,..,227,12,242,5,242,..,483,97,578,4,579,..,7,0,9,0,9,..,39,7,46,0,46,..,55,9,64,0,64,..,1079,602,1680,15,1691,..,1503,501,2001,19,2023,..,6500,1871,8375,80,8454,..,48,15,61,490,550,3510,6548,1890,8438,568,12516
127011595,..,78,12,90,0,90,..,31,5,32,0,31,..,687,41,731,4,732,..,16,0,16,3,20,..,18,0,18,0,18,..,78,7,83,0,83,..,38,5,45,0,41,..,862,56,917,7,931,..,225,16,245,6,246,..,0,0,0,0,0,..,9,0,9,0,9,..,114,9,127,0,127,..,21,0,21,0,21,..,26,3,35,0,35,..,29,3,31,0,31,..,3,3,8,0,8,..,149,5,158,0,158,..,303,60,370,8,375,..,67,4,75,0,77,..,29,3,30,0,30,..,199,5,201,0,207,..,28,3,31,3,34,..,325,19,342,4,346,..,500,85,582,3,588,..,15,0,16,0,16,..,17,9,30,0,30,..,93,10,96,0,96,..,624,276,899,3,907,..,1557,367,1927,21,1950,..,6336,1256,7588,63,7652,..,41,11,49,392,442,4198,6371,1267,7642,451,12298
