SA2_MAINCODE_2016,C15_17F_EO_M_O_E_T,C15_17F_EO_M_LPENS,C15_17F_EO_M_T,C15_17F_O_EVWW_M_EO,C15_17F_O_EVWW_M_O_EVWW,C15_17F_O_EVWW_M_O_ENWNA,C15_17F_O_EVWW_M_O_PENS,C15_17F_O_EVWW_M_O_E_T,C15_17F_O_EVWW_M_LPENS,C15_17F_O_EVWW_M_T,C15_17F_O_ENWNA_M_EO,C15_17F_O_ENWNA_M_O_EVWW,C15_17F_O_ENWNA_M_O_ENWNA,C15_17F_O_ENWNA_M_O_PENS,C15_17F_O_ENWNA_M_O_E_T,C15_17F_O_ENWNA_M_LPENS,C15_17F_O_ENWNA_M_T,C15_17F_O_PENS_M_EO,C15_17F_O_PENS_M_O_EVWW,C15_17F_O_PENS_M_O_ENWNA,C15_17F_O_PENS_M_O_PENS,C15_17F_O_PENS_M_O_E_T,C15_17F_O_PENS_M_LPENS,C15_17F_O_PENS_M_T,C15_17F_O_E_T_M_EO,C15_17F_O_E_T_M_O_EVWW,C15_17F_O_E_T_M_O_ENWNA,C15_17F_O_E_T_M_O_PENS,C15_17F_O_E_T_M_O_E_T,C15_17F_O_E_T_M_LPENS,C15_17F_O_E_T_M_T,C15_17F_LPENS_M_EO,C15_17F_LPENS_M_O_EVWW,C15_17F_LPENS_M_O_ENWNA,C15_17F_LPENS_M_O_PENS,C15_17F_LPENS_M_O_E_T,C15_17F_LPENS_M_LPENS,C15_17F_LPENS_M_T,C15_17F_T_M_EO,C15_17F_T_M_O_EVWW,C15_17F_T_M_O_ENWNA,C15_17F_T_M_O_PENS,C15_17F_T_M_O_E_T,C15_17F_T_M_LPENS,C15_17F_T_M_T,C18_20F_EO_M_EO,C18_20F_EO_M_O_EVWW,C18_20F_EO_M_O_ENWNA,C18_20F_EO_M_O_PENS,C18_20F_EO_M_O_E_T,C18_20F_EO_M_LPENS,C18_20F_EO_M_T,C18_20F_O_EVWW_M_EO,C18_20F_O_EVWW_M_O_EVWW,C18_20F_O_EVWW_M_O_ENWNA,C18_20F_O_EVWW_M_O_PENS,C18_20F_O_EVWW_M_O_E_T,C18_20F_O_EVWW_M_LPENS,C18_20F_O_EVWW_M_T,C18_20F_O_ENWNA_M_EO,C18_20F_O_ENWNA_M_O_EVWW,C18_20F_O_ENWNA_M_O_ENWNA,C18_20F_O_ENWNA_M_O_PENS,C18_20F_O_ENWNA_M_O_E_T,C18_20F_O_ENWNA_M_LPENS,C18_20F_O_ENWNA_M_T,C18_20F_O_PENS_M_EO,C18_20F_O_PENS_M_O_EVWW,C18_20F_O_PENS_M_O_ENWNA,C18_20F_O_PENS_M_O_PENS,C18_20F_O_PENS_M_O_E_T,C18_20F_O_PENS_M_LPENS,C18_20F_O_PENS_M_T,C18_20F_O_E_T_M_EO,C18_20F_O_E_T_M_O_EVWW,C18_20F_O_E_T_M_O_ENWNA,C18_20F_O_E_T_M_O_PENS,C18_20F_O_E_T_M_O_E_T,C18_20F_O_E_T_M_LPENS,C18_20F_O_E_T_M_T,C18_20F_LPENS_M_EO,C18_20F_LPENS_M_O_EVWW,C18_20F_LPENS_M_O_ENWNA,C18_20F_LPENS_M_O_PENS,C18_20F_LPENS_M_O_E_T,C18_20F_LPENS_M_LPENS,C18_20F_LPENS_M_T,C18_20F_T_M_EO,C18_20F_T_M_O_EVWW,C18_20F_T_M_O_ENWNA,C18_20F_T_M_O_PENS,C18_20F_T_M_O_E_T,C18_20F_T_M_LPENS,C18_20F_T_M_T,C21_24F_EO_M_EO,C21_24F_EO_M_O_EVWW,C21_24F_EO_M_O_ENWNA,C21_24F_EO_M_O_PENS,C21_24F_EO_M_O_E_T,C21_24F_EO_M_LPENS,C21_24F_EO_M_T,C21_24F_O_EVWW_M_EO,C21_24F_O_EVWW_M_O_EVWW,C21_24F_O_EVWW_M_O_ENWNA,C21_24F_O_EVWW_M_O_PENS,C21_24F_O_EVWW_M_O_E_T,C21_24F_O_EVWW_M_LPENS,C21_24F_O_EVWW_M_T,C21_24F_O_ENWNA_M_EO,C21_24F_O_ENWNA_M_O_EVWW,C21_24F_O_ENWNA_M_O_ENWNA,C21_24F_O_ENWNA_M_O_PENS,C21_24F_O_ENWNA_M_O_E_T,C21_24F_O_ENWNA_M_LPENS,C21_24F_O_ENWNA_M_T,C21_24F_O_PENS_M_EO,C21_24F_O_PENS_M_O_EVWW,C21_24F_O_PENS_M_O_ENWNA,C21_24F_O_PENS_M_O_PENS,C21_24F_O_PENS_M_O_E_T,C21_24F_O_PENS_M_LPENS,C21_24F_O_PENS_M_T,C21_24F_O_E_T_M_EO,C21_24F_O_E_T_M_O_EVWW,C21_24F_O_E_T_M_O_ENWNA,C21_24F_O_E_T_M_O_PENS,C21_24F_O_E_T_M_O_E_T,C21_24F_O_E_T_M_LPENS,C21_24F_O_E_T_M_T,C21_24F_LPENS_M_EO,C21_24F_LPENS_M_O_EVWW,C21_24F_LPENS_M_O_ENWNA,C21_24F_LPENS_M_O_PENS,C21_24F_LPENS_M_O_E_T,C21_24F_LPENS_M_LPENS,C21_24F_LPENS_M_T,C21_24F_T_M_EO,C21_24F_T_M_O_EVWW,C21_24F_T_M_O_ENWNA,C21_24F_T_M_O_PENS,C21_24F_T_M_O_E_T,C21_24F_T_M_LPENS,C21_24F_T_M_T,TCF_EO_M_EO,TCF_EO_M_O_EVWW,TCF_EO_M_O_ENWNA,TCF_EO_M_O_PENS,TCF_EO_M_O_E_T,TCF_EO_M_LPENS,TCF_EO_M_T,TCF_O_EVWW_M_EO,TCF_O_EVWW_M_O_EVWW,TCF_O_EVWW_M_O_ENWNA,TCF_O_EVWW_M_O_PENS,TCF_O_EVWW_M_O_E_T,TCF_O_EVWW_M_LPENS,TCF_O_EVWW_M_T,TCF_O_ENWNA_M_EO,TCF_O_ENWNA_M_O_EVWW,TCF_O_ENWNA_M_O_ENWNA,TCF_O_ENWNA_M_O_PENS,TCF_O_ENWNA_M_O_E_T,TCF_O_ENWNA_M_LPENS,TCF_O_ENWNA_M_T,TCF_O_PENS_M_EO,TCF_O_PENS_M_O_EVWW,TCF_O_PENS_M_O_ENWNA,TCF_O_PENS_M_O_PENS,TCF_O_PENS_M_O_E_T,TCF_O_PENS_M_LPENS,TCF_O_PENS_M_T,TCF_O_E_T_M_EO,TCF_O_E_T_M_O_EVWW,TCF_O_E_T_M_O_ENWNA,TCF_O_E_T_M_O_PENS,TCF_O_E_T_M_O_E_T,TCF_O_E_T_M_LPENS,TCF_O_E_T_M_T,TCF_LPENS_M_EO,TCF_LPENS_M_O_EVWW,TCF_LPENS_M_O_ENWNA,TCF_LPENS_M_O_PENS,TCF_LPENS_M_O_E_T,TCF_LPENS_M_LPENS,TCF_LPENS_M_T,TCF_T_M_EO,TCF_T_M_O_EVWW,TCF_T_M_O_ENWNA,TCF_T_M_O_PENS,TCF_T_M_O_E_T,TCF_T_M_LPENS,TCF_T_M_T
123031445,4,0,141,0,3,0,0,3,0,4,0,0,3,0,3,0,3,0,0,0,0,0,0,0,0,3,3,0,7,0,6,0,0,0,0,0,0,0,137,5,3,0,13,0,148,38,0,0,0,0,0,42,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,4,0,0,0,0,0,0,0,38,5,0,0,4,0,45,19,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,19,996,29,0,0,29,0,1021,27,57,0,0,62,0,86,0,3,0,0,8,0,7,0,0,0,0,0,0,0,31,63,3,0,67,0,92,7,0,0,0,0,0,7,1026,91,3,0,95,0,1123
123031446,3,0,237,7,8,0,0,8,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,8,0,16,0,0,0,0,0,0,0,249,17,0,0,17,0,258,94,0,0,0,0,0,97,5,6,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,4,0,9,0,0,0,0,0,0,0,93,9,0,0,9,0,104,55,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,55,2026,45,0,0,45,11,2080,56,90,0,0,90,0,150,0,5,4,0,7,0,7,0,0,0,0,0,0,0,56,98,4,0,99,0,156,3,0,0,0,0,0,5,2090,138,10,0,144,11,2244
123031447,5,0,389,14,12,0,0,16,0,23,0,0,4,0,6,0,6,0,0,0,0,0,0,0,12,16,3,0,23,0,29,3,0,0,0,0,0,3,401,24,3,0,29,3,424,92,0,0,0,0,0,96,3,13,0,0,18,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,3,0,21,0,24,0,0,0,0,0,0,0,96,20,3,0,23,0,119,50,0,0,0,0,0,50,0,3,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,4,0,0,0,0,0,0,0,49,3,0,0,3,0,55,2920,69,0,0,69,9,2994,101,122,4,0,125,0,227,0,8,14,0,19,0,23,9,0,0,0,0,3,12,104,130,17,0,146,3,256,12,0,0,0,0,7,24,3037,200,17,0,216,21,3269
123031448,4,0,253,0,13,3,0,15,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,0,15,0,15,0,0,0,0,0,0,0,251,16,3,0,16,0,266,75,0,0,0,0,0,79,0,8,0,0,7,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,14,0,14,0,0,0,0,0,3,3,75,9,0,0,13,3,94,41,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,41,3,0,0,3,0,42,1793,54,0,0,54,4,1850,50,71,5,0,78,0,130,5,0,4,0,4,0,8,0,3,0,3,3,0,3,55,71,7,3,87,0,140,3,0,0,0,0,3,9,1853,129,7,3,139,6,1994
124011449,0,0,53,3,4,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,4,0,5,0,0,0,0,0,0,3,57,3,0,0,3,0,68,22,0,0,0,0,0,22,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,25,0,0,0,0,0,26,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,545,9,0,0,9,4,564,44,43,0,0,42,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,43,0,0,39,3,96,0,0,0,0,0,0,3,596,52,0,0,56,5,657
124011450,5,0,533,10,17,0,0,17,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,0,0,17,0,32,0,0,0,0,0,0,0,536,20,0,0,20,0,559,244,3,0,0,3,0,249,8,3,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,3,0,10,0,0,0,0,0,0,0,249,10,0,0,10,0,259,104,0,0,0,0,0,102,3,4,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,3,0,7,0,0,0,0,0,0,0,109,3,0,0,3,0,114,3617,79,0,0,79,5,3697,112,153,3,3,162,0,270,0,6,0,0,6,0,8,0,0,0,0,0,0,0,113,159,3,3,168,0,278,14,0,0,0,0,0,11,3742,241,3,3,242,4,3989
124011451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124011452,8,0,183,11,9,0,0,9,0,20,0,0,0,0,4,0,4,0,0,0,0,0,0,0,11,13,0,0,12,0,27,0,3,0,0,3,0,4,184,25,0,0,22,0,209,29,0,0,0,0,0,29,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,33,0,0,0,0,0,35,16,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,18,0,0,0,5,0,18,1222,39,0,0,44,3,1268,54,87,5,0,92,0,143,0,13,3,0,13,0,13,0,0,0,0,0,0,0,59,94,10,0,106,0,165,0,7,0,0,7,3,12,1276,143,16,0,154,8,1439
124011453,0,0,254,7,7,0,0,7,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,21,0,0,0,0,0,0,0,263,8,0,0,12,0,273,87,3,0,0,3,0,85,4,3,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,0,5,0,0,0,0,0,0,0,89,3,0,0,3,0,93,49,0,0,0,0,0,49,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,55,3,0,0,3,0,59,1889,56,0,3,53,0,1947,70,64,0,0,64,0,136,0,4,3,0,7,0,7,0,0,0,0,0,0,0,70,70,3,0,73,0,139,7,0,0,0,0,0,11,1966,120,3,3,131,4,2098
124011454,15,0,583,17,11,0,0,9,0,27,0,0,0,0,3,0,3,0,0,0,0,0,0,0,17,15,0,0,16,0,29,0,0,0,0,0,0,0,578,25,0,0,33,0,606,217,3,0,0,3,0,218,12,8,0,0,6,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,8,0,0,6,0,20,0,0,0,0,0,0,0,224,7,0,0,8,0,233,109,0,0,0,0,0,108,3,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,3,0,9,0,0,0,0,0,0,0,114,3,0,0,5,0,117,3954,98,3,0,101,3,4057,126,112,9,4,116,0,246,0,7,0,0,12,0,13,0,0,0,0,0,0,0,127,116,7,4,125,0,257,3,0,0,0,0,0,3,4085,214,11,4,224,3,4318
124011455,4,0,115,3,8,0,0,8,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,0,0,8,0,9,0,0,0,0,0,0,0,112,8,0,0,8,0,122,33,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,4,0,0,4,0,34,14,0,0,0,0,0,10,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,19,771,33,0,0,33,0,800,34,47,0,0,47,0,80,0,3,0,0,3,0,3,0,0,0,0,0,0,0,34,47,0,0,47,0,82,0,0,0,0,0,0,0,810,83,0,0,83,0,886
124021456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124031457,5,0,284,8,27,3,0,23,0,31,0,0,0,0,3,0,3,0,0,0,0,0,0,0,8,23,5,0,26,0,33,0,0,0,0,0,0,0,284,34,5,0,35,0,320,83,0,0,0,0,0,83,4,8,0,0,9,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,0,0,12,0,17,0,0,0,0,0,0,0,84,13,0,0,12,0,95,37,0,0,0,0,0,40,0,8,0,0,8,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,14,0,0,0,0,0,0,0,40,14,0,0,14,0,55,2372,63,0,0,69,0,2442,69,233,18,0,253,0,320,3,22,6,0,22,0,27,0,0,0,0,0,0,0,75,252,18,0,273,0,347,8,3,0,0,3,3,14,2454,325,18,4,344,3,2797
124031458,19,0,487,15,81,3,0,87,0,104,0,3,3,0,10,0,10,0,0,0,0,0,0,0,15,85,8,0,92,0,107,0,0,0,0,0,0,3,479,105,8,0,113,0,595,114,3,0,0,3,0,120,3,39,0,0,38,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,39,3,0,42,0,46,0,0,0,0,0,0,0,120,41,3,0,45,0,163,59,5,0,0,5,0,67,9,26,0,0,26,0,30,0,3,3,0,4,0,4,0,0,0,0,0,0,0,9,28,3,0,31,0,34,0,0,0,0,0,0,0,67,29,3,0,36,0,100,3798,160,0,5,170,4,3971,164,803,14,0,815,0,981,8,21,23,0,44,0,48,0,4,0,0,4,0,4,171,834,38,0,873,0,1038,5,3,0,0,3,0,9,3974,996,38,5,1040,8,5016
124031459,9,0,347,7,6,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,22,0,0,0,0,0,0,0,347,18,0,0,18,0,369,111,4,0,0,4,0,115,4,15,0,0,15,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,0,0,15,0,21,0,0,0,0,0,0,0,120,13,0,0,13,0,135,61,0,0,0,0,0,61,7,7,0,0,7,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,7,0,10,0,0,0,0,0,0,0,60,8,0,0,8,0,73,2529,66,0,0,67,0,2598,79,119,0,0,123,0,198,0,12,6,0,18,0,17,0,3,0,0,3,0,3,76,136,3,0,141,0,221,5,0,0,0,0,3,7,2613,200,10,0,209,3,2822
124031460,18,0,584,22,95,0,0,97,0,111,0,0,0,0,3,0,3,0,0,0,0,0,0,0,19,94,0,0,98,0,116,0,0,0,0,0,0,0,583,117,0,0,114,0,697,247,8,0,0,8,0,253,6,74,3,0,74,0,79,0,0,3,0,0,0,3,0,0,0,0,0,0,0,7,74,5,0,78,0,81,0,0,0,0,0,0,0,252,82,5,0,82,0,337,85,0,0,0,0,0,88,5,36,0,0,41,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,36,0,0,41,0,43,0,0,0,0,0,0,0,92,40,0,0,40,0,135,4096,125,0,0,129,7,4230,157,706,16,7,727,0,884,0,6,15,0,23,0,25,0,7,0,3,11,0,11,158,718,33,5,755,0,913,5,0,0,0,0,0,5,4259,841,37,5,884,7,5146
124031461,15,0,273,12,38,3,0,39,0,55,0,3,3,0,7,0,4,0,0,0,0,0,0,0,17,39,4,0,44,0,55,0,0,0,0,0,0,0,272,54,4,0,57,0,327,89,0,0,0,0,0,92,3,18,0,0,17,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,17,0,21,0,0,0,0,0,0,0,95,20,0,0,20,0,114,37,0,0,0,0,0,37,0,8,0,0,8,0,8,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,12,0,0,12,0,12,0,0,0,0,0,0,0,37,12,0,0,12,0,44,2471,99,0,0,99,6,2577,115,315,11,0,334,0,446,4,11,9,0,18,0,26,0,0,0,0,0,0,3,123,331,24,0,354,0,473,4,0,0,0,0,3,10,2598,426,24,0,447,6,3053
124031462,9,0,208,17,106,3,0,114,0,131,0,4,4,0,7,0,7,0,0,0,0,0,0,0,17,110,8,0,121,0,140,0,0,0,0,0,0,0,219,119,8,3,128,0,348,91,0,0,0,0,0,89,13,57,4,0,53,0,69,0,8,3,0,14,0,14,0,0,0,0,0,0,0,13,65,5,0,70,0,77,0,0,0,0,0,0,0,101,63,5,0,70,0,170,27,3,0,0,3,0,33,0,23,0,0,22,0,29,0,0,4,0,3,0,3,0,0,0,0,0,0,0,0,25,3,0,27,0,29,0,0,0,0,0,0,0,27,27,3,0,34,0,63,2043,74,0,3,78,3,2119,154,1053,28,11,1091,0,1245,3,53,20,0,75,0,81,0,4,0,9,17,0,17,154,1115,47,16,1187,0,1342,7,0,0,0,0,0,7,2207,1187,47,26,1260,8,3468
124031463,9,0,215,18,49,0,0,49,0,59,0,3,0,0,6,0,6,0,0,0,0,0,0,0,18,50,0,0,54,0,69,0,0,0,0,0,0,0,216,62,0,0,67,0,285,71,4,0,0,4,0,79,4,27,0,0,28,0,29,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,30,4,0,31,0,39,0,0,0,0,0,0,0,80,33,4,0,34,0,114,39,3,0,0,3,0,45,3,10,3,0,13,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,3,0,13,0,20,0,0,0,0,0,0,0,46,18,3,0,17,0,64,1604,93,0,3,96,0,1700,103,350,9,0,350,0,455,7,19,3,0,21,0,29,3,9,0,0,9,0,7,107,371,10,0,383,0,487,0,0,0,0,0,0,0,1714,466,10,3,474,0,2188
124031464,3,0,122,9,25,0,0,28,0,38,0,0,3,0,5,0,5,0,0,0,0,0,0,0,8,28,8,0,37,0,41,0,0,0,0,0,0,0,127,31,8,0,38,0,164,36,3,0,0,3,0,35,3,12,3,0,18,0,17,0,0,0,0,4,0,3,0,3,0,0,3,0,3,5,13,3,0,20,0,21,0,0,0,0,0,0,0,36,15,3,0,23,0,61,16,0,0,0,0,0,16,0,5,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,9,0,8,0,0,0,0,0,0,0,16,9,0,0,9,0,25,985,47,0,3,45,0,1038,87,345,14,0,363,3,453,4,31,26,0,57,0,65,0,3,0,3,9,0,8,94,381,36,4,431,3,530,0,0,0,0,0,0,0,1085,431,36,11,476,3,1564
124031465,7,0,138,3,3,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,4,0,10,0,0,0,0,0,0,0,135,10,0,0,10,0,145,37,0,0,0,0,0,44,0,7,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,11,3,0,0,0,0,0,3,44,3,0,0,3,0,49,19,0,0,0,0,0,19,0,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,3,0,0,0,0,0,0,0,19,3,0,0,3,0,20,1019,36,0,0,36,0,1057,29,57,8,0,66,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,57,8,0,66,0,94,3,0,0,0,0,0,3,1045,93,8,0,98,3,1148
124041466,3,0,218,7,19,0,0,18,0,22,0,0,0,0,5,0,5,0,0,0,0,0,0,0,7,22,0,0,21,0,29,0,0,0,0,0,0,0,221,25,0,0,26,0,245,67,3,0,0,3,0,72,3,4,0,0,4,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,7,0,8,0,0,0,0,0,0,0,72,11,0,0,13,0,81,25,0,0,0,0,0,25,0,3,0,0,3,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,9,0,0,0,0,0,0,0,25,5,0,0,5,0,30,1723,39,0,0,39,3,1760,44,132,3,0,137,0,183,0,11,7,0,24,0,24,5,3,0,0,3,0,8,51,150,12,0,157,0,213,0,3,0,0,3,0,3,1775,184,12,0,197,3,1978
124041467,6,0,298,6,11,0,0,11,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,0,0,9,0,19,0,0,0,0,0,0,0,306,18,0,0,20,0,319,110,0,0,0,0,0,110,3,12,0,0,12,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,12,0,9,0,0,0,0,0,0,0,115,12,0,0,12,0,123,48,0,0,0,0,0,44,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,49,3,0,0,3,0,46,2366,70,0,0,70,4,2442,63,108,6,3,121,0,186,8,6,3,0,15,0,18,3,0,0,0,0,0,3,70,114,14,3,132,0,203,0,0,0,0,0,0,3,2438,187,14,3,202,5,2653
124041468,3,0,152,4,18,0,0,18,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,0,0,18,0,24,0,0,0,0,0,0,3,154,22,0,0,22,0,181,53,3,0,0,3,0,55,5,7,0,0,7,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,0,13,0,15,0,0,0,0,0,0,0,55,15,0,0,15,0,71,17,0,0,0,0,0,20,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,22,3,0,0,4,0,21,1024,57,0,0,57,0,1080,57,110,3,3,115,0,166,0,0,0,0,4,0,4,0,0,0,0,0,0,0,52,113,4,3,122,0,173,3,0,0,0,0,0,4,1081,164,4,3,177,0,1253
124051469,11,0,159,4,47,0,0,52,0,59,0,4,0,0,4,0,4,0,0,0,0,0,0,0,4,54,0,0,56,0,63,0,0,0,0,0,0,0,158,62,0,0,64,0,220,63,3,0,0,3,0,70,3,36,3,0,39,0,40,0,4,0,0,4,0,4,0,0,0,0,0,0,0,3,35,3,0,37,0,41,0,0,0,0,0,0,0,66,41,3,0,41,0,112,31,0,0,0,0,0,33,0,19,0,0,22,0,22,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,26,0,26,0,0,0,0,0,0,0,31,28,0,0,24,0,58,881,39,0,0,39,0,920,51,329,5,3,337,0,388,0,23,0,0,22,0,28,0,0,0,0,0,0,0,49,354,12,3,369,0,417,3,0,0,0,0,0,3,938,397,12,3,404,0,1342
124051470,21,0,309,19,143,15,0,156,0,183,0,9,4,0,20,0,20,0,0,0,0,0,0,0,25,158,15,0,179,0,198,0,0,0,0,0,0,0,316,174,15,0,192,0,509,95,7,0,0,7,0,98,12,96,8,0,104,0,111,0,5,6,0,10,0,10,0,0,0,0,0,0,0,12,102,13,0,113,0,121,0,0,0,0,0,0,0,105,109,13,0,117,0,226,45,3,0,0,3,0,52,0,52,0,0,52,0,52,0,8,3,0,12,0,12,0,0,0,0,0,0,0,0,53,3,0,56,0,59,0,0,0,0,0,0,0,43,60,3,0,68,0,107,2437,178,3,0,178,4,2624,131,1014,56,4,1077,0,1204,3,75,35,0,111,0,113,3,3,0,3,4,0,12,136,1092,90,7,1191,0,1328,3,3,0,0,3,6,6,2573,1273,95,7,1378,4,3952
