SA2_MAINCODE_2016,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_more_15_19_yrs,P_3000_more_20_24_yrs,P_3000_more_25_34_yrs,P_3000_more_35_44_yrs,P_3000_more_45_54_yrs,P_3000_more_55_64_yrs,P_3000_more_65_74_yrs,P_3000_more_75_84_yrs,P_3000_more_85ov,P_3000_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
118021570,4,85,375,164,128,91,43,9,12,918,0,45,384,156,128,87,46,10,6,858,0,15,342,202,115,79,34,14,6,803,0,6,208,175,98,64,20,5,3,587,3,14,316,330,217,107,25,10,0,1025,0,5,120,330,261,108,26,8,4,868,67,227,382,210,157,124,80,73,89,1409,554,1344,3100,2115,1522,1119,751,429,297,11228
119011354,3,92,309,298,247,171,90,22,3,1230,0,48,181,192,182,93,34,3,0,738,0,14,123,147,124,75,33,3,0,511,0,3,72,94,81,55,10,4,0,327,0,0,88,142,140,80,22,3,4,476,0,5,27,62,52,33,6,9,0,187,154,114,184,194,213,180,174,161,243,1629,1523,1501,2639,2813,2604,2268,1908,1073,588,16922
119011355,0,3,26,15,6,7,0,0,0,60,0,3,25,9,12,3,0,0,0,59,0,3,27,16,5,4,0,0,0,56,0,0,11,12,3,0,0,0,0,27,0,0,14,14,4,3,0,0,0,35,0,0,4,3,3,3,0,0,0,12,0,8,20,25,9,4,4,0,0,77,43,87,221,148,107,69,29,7,3,713
119011356,3,42,176,151,121,97,22,9,5,638,5,30,121,102,66,65,25,3,0,414,0,9,97,84,74,48,9,3,0,328,0,3,53,68,43,22,3,0,0,194,0,0,58,79,50,38,5,0,0,223,0,3,14,20,20,14,8,4,0,84,82,70,106,103,97,59,62,41,27,644,817,863,1617,1494,1296,1126,792,457,192,8649
119011357,9,132,372,302,273,156,44,16,6,1306,4,56,237,177,154,104,26,3,3,765,0,18,152,155,142,96,22,4,0,591,0,8,96,102,92,46,9,0,3,353,0,6,104,126,121,58,3,3,0,420,0,4,28,68,46,20,18,6,6,188,195,156,278,264,218,206,166,131,115,1735,2028,1931,3365,3176,3168,2637,1711,1108,562,19678
119011358,0,89,334,255,273,227,58,15,16,1268,0,30,237,209,173,127,36,11,7,826,0,12,173,158,160,115,27,3,4,661,0,3,124,121,103,83,10,0,3,446,0,3,113,187,212,99,22,3,4,647,0,0,28,85,73,30,8,6,0,232,67,69,137,112,131,120,91,74,68,863,1048,1044,2227,2057,2277,2088,1372,957,610,13677
119011359,3,123,435,430,392,371,132,24,4,1912,3,63,315,334,324,201,47,8,3,1295,0,27,259,298,282,198,36,3,0,1109,0,11,186,254,246,134,25,3,0,858,0,6,168,454,336,188,20,0,3,1190,0,3,46,164,149,96,21,5,0,492,108,102,179,189,192,171,146,112,49,1260,1642,1638,3003,3673,3527,3133,2187,1243,518,20559
119011360,0,90,316,269,229,178,56,12,3,1156,4,31,216,202,193,124,30,5,0,807,0,13,164,180,137,102,23,3,0,616,0,10,92,144,107,66,7,0,0,431,0,3,111,217,143,96,14,0,3,582,0,0,37,74,44,44,8,0,0,208,56,59,140,107,123,114,107,104,93,913,939,1100,2237,2244,2101,1976,1243,816,497,13144
119011361,0,104,363,250,250,191,47,13,7,1228,3,44,219,182,161,108,26,3,3,755,0,12,134,134,99,79,17,0,3,474,0,3,78,87,66,49,6,0,0,294,0,3,78,110,67,57,11,3,0,330,0,7,22,42,47,13,6,0,3,141,134,120,228,174,202,175,118,96,67,1315,1461,1452,2957,2604,2484,2393,1462,867,535,16214
119011571,0,61,337,235,159,95,27,4,4,927,0,34,210,125,75,68,12,4,0,528,0,13,116,99,68,49,19,0,0,363,0,0,73,71,41,19,3,0,3,213,0,3,63,81,53,27,6,3,0,231,0,0,18,34,21,15,0,0,0,91,89,106,307,179,162,120,98,64,38,1163,877,1256,3177,2224,1803,1516,913,558,256,12577
119011572,0,63,274,201,169,105,23,8,0,840,0,25,154,122,99,70,8,0,0,485,0,3,120,90,51,38,9,0,0,310,0,3,52,58,39,26,8,0,0,177,0,4,61,65,38,27,3,0,0,206,0,0,15,23,18,7,0,0,0,62,92,155,277,228,201,168,112,84,47,1362,1014,1281,2688,2126,1925,1708,1002,601,271,12606
119021362,0,73,345,282,290,185,51,11,3,1248,0,30,214,212,167,102,21,7,3,751,0,12,182,182,145,64,15,0,0,610,0,6,78,120,84,49,10,0,0,351,0,0,87,142,143,65,11,0,0,452,0,3,29,56,43,19,10,9,0,163,98,73,201,186,182,151,154,130,73,1242,1163,1240,2838,2571,2647,2012,1571,1071,388,15510
119021363,3,120,840,487,377,216,52,9,5,2115,0,52,425,289,251,139,24,6,3,1192,0,20,268,229,183,83,21,0,0,801,0,9,145,153,128,59,10,3,0,505,0,5,154,207,124,51,8,3,0,562,0,0,47,73,50,21,7,0,0,208,129,189,459,294,261,222,144,102,51,1860,1687,2485,6439,4278,3960,3231,1882,1303,569,25835
119021364,6,107,357,377,410,243,79,39,10,1624,3,41,281,293,300,168,49,10,7,1144,0,15,221,289,285,141,40,14,5,1000,0,3,144,227,208,110,35,5,4,729,0,4,190,419,366,147,31,6,3,1164,0,4,53,217,198,89,30,6,3,602,121,98,205,281,239,183,176,154,113,1564,1445,1226,2618,3492,3451,2592,2182,1633,687,19318
119021366,0,100,349,239,189,139,34,10,6,1063,3,42,219,165,114,70,10,4,0,627,0,16,120,104,82,57,7,0,0,392,0,3,83,70,55,34,5,0,0,257,0,5,74,66,58,43,4,3,0,241,0,3,11,37,24,7,3,6,0,85,149,112,283,207,199,143,103,90,43,1335,1527,1700,3366,2658,2435,2098,1247,765,297,16083
119021367,0,56,233,208,190,117,36,11,8,855,0,25,177,178,150,70,18,3,3,630,0,11,126,139,106,64,16,0,3,454,0,4,68,85,94,39,9,3,3,305,0,3,73,134,91,58,8,0,0,363,0,0,16,43,44,22,3,0,3,130,70,65,107,126,157,105,94,62,33,818,874,867,1847,1888,1881,1415,1058,692,299,10812
119021573,0,34,277,218,152,93,21,11,0,815,0,15,147,118,58,43,8,0,0,387,0,6,69,89,51,26,3,0,0,249,0,3,46,63,36,9,0,0,0,155,0,0,46,43,32,18,4,0,0,147,0,0,14,12,8,5,0,0,0,44,88,96,310,189,114,92,65,79,93,1121,838,1239,3538,2633,1666,1275,760,497,287,12734
119021574,3,27,204,164,71,52,8,0,0,536,0,12,80,88,44,22,9,0,0,254,3,5,58,53,35,15,3,0,0,163,0,7,30,41,23,8,3,0,0,106,0,0,35,38,20,6,0,0,0,101,3,3,9,9,4,3,0,0,0,38,59,77,222,143,94,58,51,28,8,733,510,832,2212,1578,993,802,503,236,70,7742
119031368,6,127,648,332,244,176,47,16,6,1601,0,39,334,232,179,97,20,6,0,907,0,19,275,176,146,79,21,0,0,721,0,12,136,139,80,58,15,0,0,448,0,4,165,207,165,89,18,3,0,649,0,4,48,83,76,35,9,3,3,248,84,128,309,180,168,152,101,106,104,1337,1417,2409,5448,2848,2716,2427,1450,968,463,20135
119031369,0,115,558,405,365,281,95,31,16,1865,0,51,422,317,237,180,39,17,8,1273,0,17,291,264,245,160,55,7,4,1040,0,8,178,246,204,126,22,7,0,784,0,3,212,393,330,192,37,9,9,1170,0,5,65,205,197,101,29,7,0,606,83,95,308,198,174,141,106,88,60,1254,1311,1616,4056,3477,3205,2774,1735,999,608,19780
119031370,3,68,268,197,191,131,44,22,8,932,0,17,176,150,127,83,29,4,3,594,0,10,148,137,118,70,16,3,0,511,0,3,78,114,82,45,7,4,0,333,0,0,92,152,146,59,19,3,0,473,0,0,26,55,51,23,12,0,0,168,48,50,109,100,90,102,70,86,101,747,806,956,2023,1814,1810,1657,1121,816,424,11439
119031371,3,69,207,152,167,175,93,27,9,898,0,32,149,143,146,135,61,19,7,690,3,13,131,117,145,107,36,5,0,562,0,3,77,120,113,97,35,9,0,446,0,0,99,231,236,153,45,8,0,774,3,0,44,199,215,147,33,11,0,650,46,43,57,62,78,82,53,47,41,512,863,846,1450,1662,1786,1692,1164,613,318,10390
119031372,3,83,232,226,246,231,132,37,24,1218,3,39,203,208,196,142,75,26,7,894,0,13,167,192,217,149,45,11,4,792,0,6,103,176,163,111,31,5,0,600,0,3,133,266,251,164,52,3,6,877,0,3,40,134,169,96,38,13,3,498,66,66,89,97,116,97,140,135,173,968,1165,1053,1788,2203,2427,2132,1875,1295,737,14674
119031373,0,43,248,142,113,85,26,5,3,669,0,18,142,92,74,50,5,6,3,405,0,4,115,72,64,30,15,0,0,307,0,0,60,64,35,22,6,0,0,190,0,5,48,74,65,28,8,3,0,230,0,4,12,26,20,19,3,0,5,78,56,51,125,87,128,127,104,91,29,792,652,776,1846,1342,1475,1478,992,703,246,9507
119031374,4,107,512,323,330,223,122,36,22,1673,0,57,303,245,248,169,74,17,10,1126,0,24,183,206,265,139,57,21,10,904,0,8,113,174,166,115,43,24,6,648,0,11,157,296,264,186,75,18,10,1015,0,0,56,222,293,167,45,26,15,825,101,105,190,128,152,125,117,98,77,1098,1583,2045,3906,2934,3276,2654,1952,1137,624,20107
119041375,11,157,826,347,200,135,45,6,4,1730,4,69,604,249,160,89,30,5,3,1206,3,31,412,240,131,82,23,7,0,932,0,18,269,180,101,50,17,3,0,632,0,9,379,368,165,101,7,0,0,1026,4,4,83,132,67,49,6,3,3,363,82,204,526,244,134,123,95,76,93,1569,991,2318,6458,3001,1977,1670,1100,645,311,18470
119041376,5,119,583,462,319,275,75,18,6,1875,0,43,375,293,279,169,44,7,3,1219,3,15,268,309,241,151,29,3,4,1023,0,4,146,204,155,100,19,4,0,630,0,6,183,327,233,109,19,3,0,883,0,5,42,109,116,50,5,3,3,332,100,122,292,237,198,209,166,292,378,1999,1511,1867,4528,3760,3224,2820,1956,1326,756,21753
119041377,0,67,203,165,182,117,58,26,10,829,4,23,160,160,144,76,33,4,3,602,0,7,127,135,136,83,29,3,3,520,0,3,70,126,87,47,13,8,0,358,0,0,100,220,169,64,21,6,0,583,0,0,42,125,80,34,18,7,8,310,47,40,103,96,91,79,74,76,25,624,781,766,1578,1758,1757,1389,1161,822,344,10350
119041378,0,56,355,205,145,85,27,3,3,872,0,29,236,165,113,65,11,3,3,630,0,7,191,159,86,60,12,0,0,518,0,0,117,127,83,37,3,0,0,377,0,3,138,178,100,51,7,0,0,476,0,3,22,50,49,18,10,3,0,147,36,54,176,92,66,58,50,56,39,625,526,867,2708,1743,1249,976,666,472,242,9455
119041379,0,78,384,267,220,179,62,12,8,1212,0,43,267,180,152,104,28,8,3,782,0,11,190,175,180,96,33,3,3,695,0,0,106,146,109,64,15,4,0,446,0,6,155,206,172,97,22,8,0,664,0,0,31,101,108,60,14,8,0,327,79,43,172,124,128,88,90,63,30,819,916,1126,2921,2171,2116,1820,1230,689,276,13261
119041380,3,65,310,232,241,160,71,21,3,1099,0,26,179,183,176,107,36,10,4,709,0,10,172,165,162,80,29,8,0,621,0,0,84,133,97,48,22,9,0,394,0,0,95,210,183,73,20,3,3,591,0,4,44,120,111,66,15,10,3,363,65,69,216,205,179,123,131,111,47,1149,654,753,2011,2148,2041,1520,1344,913,347,11730
119041381,4,104,693,353,214,152,41,8,7,1569,5,37,355,217,165,105,23,3,5,909,0,15,230,205,138,69,8,4,0,674,0,3,143,146,96,49,8,0,0,448,0,0,188,250,126,65,13,0,3,646,0,0,39,84,58,15,12,0,3,214,71,126,387,185,180,139,124,180,242,1632,881,1760,5209,2852,2075,1740,1295,832,539,17182
119041382,3,56,264,254,222,229,103,46,16,1198,0,26,204,170,210,142,58,15,9,826,6,16,160,194,184,121,35,15,7,739,0,5,108,144,144,88,25,3,4,517,0,3,129,227,191,147,31,15,0,742,0,0,45,168,181,95,19,21,9,539,63,39,161,175,167,141,149,107,92,1100,786,686,1816,2239,2312,2012,1751,1145,565,13319
120011383,7,103,379,256,276,250,172,34,18,1485,0,56,313,234,237,175,106,27,14,1168,3,22,259,234,281,219,89,21,6,1127,0,9,172,222,198,143,64,8,12,825,0,8,269,469,394,284,71,32,10,1540,0,0,124,484,413,248,88,28,12,1395,65,77,179,164,191,157,147,95,49,1118,1154,1195,2745,3037,3145,2761,2154,1248,571,18005
120011384,11,203,970,305,220,160,67,17,9,1965,5,78,675,288,179,105,37,8,0,1372,3,45,550,312,171,136,31,16,3,1259,0,12,382,283,133,87,16,4,0,927,3,23,561,569,274,135,38,3,3,1607,0,11,186,347,208,99,25,9,3,889,97,215,504,238,137,121,79,40,19,1446,1100,2881,7285,3623,2365,1960,1135,580,251,21181
120011385,3,95,340,229,200,193,123,42,17,1239,0,44,306,191,183,140,82,16,5,966,3,8,296,262,198,146,69,14,4,1002,0,7,209,219,195,129,57,17,0,834,0,7,316,489,380,270,93,20,12,1579,0,3,159,590,535,244,96,25,17,1672,52,62,273,242,172,154,160,119,144,1380,775,829,2638,2952,2585,2085,1690,989,601,15145
120011386,3,76,336,278,255,214,117,22,12,1328,0,32,315,242,226,157,92,14,8,1092,0,19,304,302,235,156,53,22,6,1092,0,7,197,276,215,116,44,13,3,862,0,0,374,612,379,241,63,13,7,1692,0,0,162,492,437,184,63,18,13,1370,74,61,241,265,202,190,185,118,118,1448,861,888,2792,3431,2970,2363,1839,1181,589,16929
120021387,3,65,193,140,147,154,118,26,3,860,0,20,236,151,144,129,77,14,3,770,0,16,238,171,158,147,87,17,3,831,0,7,153,167,134,121,60,14,0,662,0,6,325,505,334,223,114,22,3,1538,0,9,202,820,803,394,160,25,4,2412,55,80,243,254,233,195,147,71,21,1310,525,671,2192,2801,2532,2000,1550,524,161,12952
120021388,3,142,539,365,278,235,108,19,10,1695,0,70,458,358,261,182,81,14,3,1439,0,18,461,420,316,197,57,12,3,1483,0,6,325,363,272,158,39,3,3,1174,0,9,560,920,622,310,80,11,0,2504,0,4,257,1032,685,261,62,5,3,2310,70,140,436,441,298,214,161,92,91,1948,882,1644,4465,5109,3740,2616,1762,839,381,21437
120021389,3,60,248,151,135,124,85,16,3,823,0,42,247,178,132,120,53,9,0,781,0,14,226,211,164,113,31,0,0,766,0,8,180,187,150,83,35,5,0,654,0,0,357,538,333,169,51,6,0,1453,0,3,213,758,505,210,47,10,3,1742,37,54,236,246,179,137,99,63,77,1127,444,613,2207,2853,2181,1554,994,381,186,11409
120031390,4,132,781,399,273,219,78,35,9,1922,0,59,504,307,192,143,60,13,4,1279,0,23,404,271,199,137,33,10,3,1087,0,8,244,245,185,99,18,8,5,804,0,4,332,398,276,131,35,7,0,1189,3,3,72,166,164,93,19,3,9,527,83,168,440,256,225,180,171,141,137,1807,1060,2251,6034,3456,2838,2388,1571,1142,724,21464
120031391,3,148,637,330,287,220,62,28,8,1715,0,57,367,212,171,131,55,11,9,1020,0,34,290,228,166,128,39,15,3,905,0,7,188,143,137,105,27,4,3,625,0,9,261,326,287,166,45,12,0,1103,3,4,63,182,208,114,29,7,7,612,80,216,335,183,177,153,124,103,76,1440,1442,3237,5439,2909,2867,2482,1538,1148,579,21644
120031392,0,42,249,178,141,117,49,10,0,791,0,23,142,149,136,83,18,3,0,556,0,4,111,151,120,74,15,3,0,486,0,3,83,104,113,74,9,0,0,386,0,5,89,186,208,104,20,0,0,616,0,0,24,122,121,44,12,4,0,326,26,55,140,108,101,79,57,37,15,611,536,691,1609,1596,1572,1166,848,532,146,8697
120031393,3,89,327,239,249,180,79,24,3,1193,0,42,262,232,199,130,40,17,0,920,0,10,171,173,187,97,20,3,4,670,0,6,111,163,145,77,20,3,0,534,0,3,146,299,246,128,25,7,0,856,0,0,31,147,123,68,12,3,0,389,68,76,150,128,148,110,104,66,55,905,1012,1116,2468,2433,2468,1897,1459,952,459,14259
120031394,3,96,476,304,238,143,78,12,4,1362,0,50,389,247,222,139,30,7,3,1088,0,18,298,296,192,134,24,0,0,962,0,4,211,225,192,115,16,0,0,761,0,3,250,448,357,169,23,3,0,1249,0,0,62,267,218,78,19,3,0,639,66,100,325,213,178,151,104,84,51,1275,732,1184,3241,2893,2448,1698,1096,694,274,14257
120031395,0,75,301,199,186,144,64,9,8,993,0,24,256,159,150,101,34,12,6,743,0,12,197,183,175,101,41,3,3,714,0,8,123,140,124,79,28,3,0,504,0,0,174,302,264,165,34,3,6,948,0,0,50,304,359,161,28,7,3,917,45,59,144,145,125,96,79,82,106,879,622,797,2097,2098,2050,1478,966,662,406,11185
120031396,5,124,684,268,147,82,22,11,0,1340,3,46,467,178,87,70,15,0,4,878,0,28,397,170,75,52,10,0,3,733,0,13,188,166,58,35,3,3,0,467,0,4,256,217,113,48,8,3,0,648,0,0,51,73,47,32,7,5,0,217,66,220,595,226,136,107,49,39,8,1447,783,1617,5187,2371,1561,1227,534,326,107,13725
120031575,9,182,756,262,261,215,86,43,22,1837,6,83,545,200,184,126,61,27,8,1230,3,39,455,213,202,130,49,27,10,1127,0,9,228,163,147,123,47,16,7,745,0,10,273,323,259,204,57,20,12,1165,3,3,98,231,357,231,93,27,13,1047,105,224,440,231,184,128,160,122,117,1702,1550,2945,5940,2844,2836,2392,1603,1101,666,21874
120031576,0,40,64,59,48,36,9,4,0,263,0,13,56,61,40,24,10,3,0,213,0,0,54,33,32,17,5,3,0,144,0,0,26,31,21,23,4,0,0,108,0,0,35,55,55,36,9,0,0,197,0,3,10,35,25,12,0,0,0,85,16,18,44,33,29,30,11,12,4,193,240,280,530,521,471,408,272,139,46,2911
121011398,4,131,664,358,281,169,103,48,21,1771,4,85,520,338,179,153,92,24,12,1416,0,32,501,341,191,146,56,28,13,1312,3,11,371,352,149,99,47,14,11,1054,0,16,564,789,373,184,67,31,8,2031,0,10,219,683,527,268,90,17,14,1825,93,158,418,263,220,157,134,114,173,1723,1453,2181,5759,4905,3336,2518,1832,1062,614,23676
121011399,0,124,595,292,207,184,128,32,19,1579,0,73,498,273,171,146,78,28,9,1275,0,25,446,305,160,120,53,13,17,1139,0,16,310,279,154,116,37,14,11,933,0,6,489,627,373,205,65,12,11,1795,0,3,162,526,449,181,50,5,13,1390,38,80,297,197,103,105,111,75,78,1072,943,1313,4332,3565,2512,2026,1357,775,447,17266
121011400,9,153,438,289,233,220,214,67,33,1654,0,69,435,259,211,210,141,57,25,1408,0,21,365,327,241,216,111,45,23,1345,0,9,263,288,252,168,99,36,10,1124,0,16,494,753,522,371,143,68,20,2393,0,3,202,978,1123,595,213,72,30,3213,92,78,256,237,187,178,145,117,108,1390,1656,1406,3624,4116,3736,2926,2219,1211,668,21558
121011401,0,61,309,130,73,72,44,12,3,701,0,40,283,134,70,61,35,9,0,624,0,15,321,162,81,75,22,4,7,688,0,14,256,162,70,52,13,9,0,567,0,9,473,477,191,116,29,8,0,1298,0,5,201,473,293,131,25,0,4,1143,18,40,237,192,81,64,51,22,21,729,285,551,2744,2209,1202,933,614,262,97,8899
121011402,0,95,230,245,254,232,150,76,39,1316,3,53,216,201,208,157,107,49,25,1027,6,22,198,248,260,207,104,44,25,1110,0,12,127,193,205,163,89,33,16,838,0,3,231,565,450,317,158,52,25,1807,0,3,157,1152,1254,566,207,76,41,3459,91,61,128,201,210,170,149,96,85,1186,1602,1176,1983,3829,4083,2907,2157,1229,681,19654
121021403,0,98,231,261,263,222,90,26,15,1201,0,32,198,235,246,202,65,13,8,990,0,15,160,242,231,182,56,8,0,887,0,8,98,225,219,144,24,5,0,725,0,3,118,457,417,252,41,3,0,1296,0,0,39,218,277,133,9,3,0,674,57,36,83,91,118,104,70,38,35,639,1218,1077,1750,2760,2767,2394,1500,663,271,14390
121021404,3,56,137,200,173,153,66,12,7,804,0,22,115,147,158,117,48,6,0,609,0,9,81,154,211,102,26,3,0,591,0,7,57,121,135,89,18,0,0,429,0,0,76,269,273,165,29,3,7,819,0,0,13,136,186,86,13,0,0,439,47,28,47,72,73,67,43,30,18,423,834,590,960,1764,1895,1467,1093,418,116,9142
121021406,0,72,187,193,239,200,121,48,17,1079,0,31,166,198,216,152,76,34,9,891,0,11,146,216,224,159,61,29,6,852,0,0,114,222,212,141,39,9,4,745,0,0,150,541,451,236,56,22,3,1464,0,0,49,338,353,168,43,16,3,968,57,51,63,116,117,92,106,108,111,822,1464,986,1526,2721,2814,2127,1670,983,384,14678
121021577,0,57,377,236,141,101,38,9,0,956,0,23,247,197,109,62,22,3,3,663,0,14,205,183,95,48,12,0,0,555,0,3,139,154,76,47,6,0,0,433,0,0,194,327,132,70,14,9,0,747,0,0,30,67,73,22,4,0,0,201,31,29,117,98,70,49,41,20,21,480,461,712,2645,2263,1410,1047,613,369,169,9686
121021578,0,39,159,151,153,109,66,19,10,705,0,7,119,145,98,75,43,10,3,502,0,3,105,123,126,78,23,6,3,470,0,3,75,106,95,75,20,4,0,381,0,0,93,279,191,112,17,3,3,700,0,0,19,117,138,78,11,3,4,369,42,24,96,120,71,65,54,57,68,599,601,543,1299,1752,1509,1250,923,483,239,8601
121021579,0,35,224,149,95,69,32,24,15,633,0,14,176,146,71,66,23,14,5,523,0,15,151,152,86,44,21,12,6,483,0,3,105,140,71,39,7,6,0,376,0,0,153,333,141,59,15,8,4,713,0,0,24,151,122,49,8,7,0,359,20,26,96,92,65,45,52,78,83,549,387,400,1616,1837,1052,839,639,531,357,7657
121031407,3,96,269,178,255,159,137,73,40,1208,4,52,237,151,177,147,110,58,23,966,0,12,200,172,206,172,78,51,33,914,0,3,150,176,165,119,76,32,24,747,0,4,219,402,412,269,128,57,29,1519,0,3,74,531,819,441,185,80,28,2170,106,67,116,121,161,122,89,115,237,1131,1825,1364,2079,2665,3353,2525,1764,1069,731,17376
121031408,3,117,283,194,192,200,167,78,47,1279,4,48,210,200,202,180,142,49,22,1045,3,21,224,183,218,175,111,49,22,1011,0,3,154,187,181,127,95,34,13,789,0,4,232,482,464,284,157,63,33,1722,0,3,115,752,1065,545,195,64,38,2772,76,62,115,131,164,129,102,102,106,985,1691,1352,2155,3120,3577,2623,1971,1140,599,18234
121031409,3,68,161,126,160,151,93,44,18,827,0,35,146,118,157,119,72,32,15,683,0,26,119,140,155,120,61,34,19,676,0,0,76,145,161,126,75,21,6,608,0,0,138,371,399,226,125,28,15,1310,3,3,58,530,802,335,138,53,20,1946,69,53,63,90,120,70,62,43,32,588,1334,927,1271,2170,2754,1853,1368,694,350,12718
121031410,0,74,218,190,216,190,154,108,33,1186,0,35,178,181,166,129,141,71,28,937,0,10,130,178,222,168,101,55,28,895,0,3,92,164,188,131,77,51,14,712,0,7,138,481,407,255,122,59,19,1476,0,0,64,599,799,428,133,55,26,2116,62,44,65,111,121,94,116,127,96,835,1401,1006,1551,2804,3090,2320,1964,1425,604,16173
121031411,3,79,182,138,205,164,184,96,55,1093,0,25,149,134,140,114,107,73,37,783,0,18,126,139,183,150,106,39,41,803,0,3,69,178,154,122,58,31,23,642,0,3,153,397,424,273,121,57,37,1460,0,5,65,566,765,357,121,67,47,1984,53,43,63,105,106,83,107,189,340,1085,1344,938,1260,2363,2905,2110,1872,1548,1166,15510
121031412,4,85,167,125,188,147,140,56,35,939,3,52,164,115,149,117,103,56,21,783,4,24,137,138,167,153,95,48,17,787,0,7,84,123,168,120,63,32,18,624,0,3,147,345,382,275,137,62,27,1370,3,0,67,449,810,441,142,61,39,2010,195,55,83,79,125,101,108,69,143,971,1721,1079,1355,2022,2869,2140,1602,1030,590,14409
121041413,3,92,390,194,161,182,190,50,20,1287,0,52,409,214,129,136,138,45,4,1140,0,25,408,271,200,147,88,23,12,1174,3,6,285,250,149,136,83,20,5,945,0,7,658,646,337,218,120,42,8,2025,4,6,285,837,737,464,205,43,20,2584,43,71,293,240,188,174,158,75,38,1282,581,787,3568,3386,2508,2187,1923,805,287,16032
121041414,3,132,582,222,149,152,100,35,17,1396,0,88,578,236,145,134,86,30,8,1304,0,27,599,304,178,129,76,17,8,1336,0,11,453,299,154,95,64,11,6,1101,0,11,773,761,362,209,76,36,4,2232,0,7,323,654,457,291,111,37,5,1876,32,70,378,243,174,131,102,67,34,1233,443,939,4699,3457,2185,1749,1368,606,235,15682
121041415,3,109,358,245,256,216,236,121,53,1600,5,66,372,209,211,202,193,89,41,1376,3,26,404,264,244,217,177,79,47,1458,0,9,218,242,196,179,134,58,33,1075,3,7,469,618,492,412,300,94,48,2446,3,5,292,1170,1489,896,469,160,83,4556,119,126,321,339,312,267,247,182,209,2129,1575,1280,3407,4088,4273,3390,3000,1542,910,23465
121041416,0,139,527,200,133,131,113,53,22,1327,0,74,560,207,147,128,85,48,18,1264,0,35,496,256,163,107,91,44,15,1211,0,10,424,249,141,99,47,25,9,1005,0,12,743,638,320,219,127,49,17,2123,0,4,317,664,487,368,188,67,25,2139,29,104,411,313,175,218,188,101,94,1637,419,929,4469,3222,2050,1897,1587,846,508,15929
121041417,0,84,287,104,77,79,83,25,8,748,3,38,313,105,69,69,57,16,6,665,0,24,309,150,97,81,61,25,3,745,0,8,237,141,69,78,33,4,3,583,0,5,475,370,221,144,96,26,7,1341,0,3,229,438,386,318,145,48,8,1571,42,88,316,181,149,115,102,45,17,1052,370,618,2758,1831,1328,1225,996,402,117,9642
122011418,6,86,245,164,213,179,139,57,26,1114,0,35,175,173,176,153,107,40,20,880,0,17,142,198,207,164,95,36,14,877,0,3,110,163,172,130,75,21,7,679,3,4,182,446,417,238,86,37,14,1431,0,0,109,959,976,428,115,41,10,2642,74,61,93,193,176,123,117,67,51,958,1234,945,1652,3178,3329,2242,1586,824,401,15391
122011419,0,124,570,247,185,192,157,48,31,1565,0,56,526,247,151,117,94,36,13,1240,0,17,518,305,167,138,98,50,12,1297,0,8,395,273,140,110,57,25,6,1025,0,6,722,671,356,251,114,40,24,2191,0,3,407,934,730,411,159,50,22,2724,80,115,478,322,228,206,199,120,143,1890,775,1019,4867,3852,2704,2200,1808,910,483,18617
