SA2_MAINCODE_2016,MOL_SAL_Oth_SOLSE_NWorNAA,MOL_SAL_Oth_SOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_SOLSE_VWorW,MOL_SAL_Tot_SOLSE_NWorNAA,MOL_SAL_Tot_SOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_SOLSE_VWorW,MOL_Spanish_SOLSE_NWorNAA,MOL_Spanish_SOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_SOLSE_VWorW,MOL_Tamil_SOLSE_NWorNAA,MOL_Tamil_SOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_SOLSE_VWorW,MOL_Thai_SOLSE_NWorNAA,MOL_Thai_SOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_SOLSE_VWorW,MOL_Turkish_SOLSE_NWorNAA,MOL_Turkish_SOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_SOLSE_VWorW,MOL_Vietnamese_SOLSE_NWorNAA,MOL_Vietnamese_SOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_SOLSE_VWorW,MOL_Oth_SOLSE_NWorNAA,MOL_Oth_SOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_SOLSE_VWorW,MOL_Tot_SOLSE_NWorNAA,MOL_Tot_SOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LSatH_NS_SEO,M_LSatH_NS_SOLSE_VWorW,M_LSatH_NS_SOLSE_NWorNAA,M_LSatH_NS_SOLSE_Tot,M_LSatH_NS_NS,M_LSatH_NS_Tot,M_Tot_SEO,M_Tot_SOLSE_VWorW,M_Tot_SOLSE_NWorNAA,M_Tot_SOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_SOLSE_VWorW,FSEO_SOLSE_NWorNAA,FSEO_SOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_SOLSE_VWorW,FOL_Afrikaans_SOLSE_NWorNAA,FOL_Afrikaans_SOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_SOLSE_VWorW,FOL_Arabic_SOLSE_NWorNAA,FOL_Arabic_SOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_SOLSE_VWorW,FOL_AIndLng_SOLSE_NWorNAA,FOL_AIndLng_SOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Cantones_SEO,FOL_CL_Cantones_SOLSE_VWorW,FOL_CL_Cantones_SOLSE_NWorNAA,FOL_CL_Cantones_SOLSE_Tot,FOL_CL_Cantones_NS,FOL_CL_Cantones_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_SOLSE_VWorW,FOL_CL_Mandarin_SOLSE_NWorNAA,FOL_CL_Mandarin_SOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_SOLSE_VWorW,FOL_CL_Oth_SOLSE_NWorNAA,FOL_CL_Oth_SOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_SOLSE_VWorW,FOL_CL_Tot_SOLSE_NWorNAA,FOL_CL_Tot_SOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_SOLSE_VWorW,FOL_Croatian_SOLSE_NWorNAA,FOL_Croatian_SOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_Dutch_SEO,FOL_Dutch_SOLSE_VWorW,FOL_Dutch_SOLSE_NWorNAA,FOL_Dutch_SOLSE_Tot,FOL_Dutch_NS,FOL_Dutch_Tot,FOL_French_SEO,FOL_French_SOLSE_VWorW,FOL_French_SOLSE_NWorNAA,FOL_French_SOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_SOLSE_VWorW,FOL_German_SOLSE_NWorNAA,FOL_German_SOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_SOLSE_VWorW,FOL_Greek_SOLSE_NWorNAA,FOL_Greek_SOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_SOLSE_VWorW,FOL_IAL_Bengali_SOLSE_NWorNAA,FOL_IAL_Bengali_SOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_SOLSE_VWorW,FOL_IAL_Hindi_SOLSE_NWorNAA,FOL_IAL_Hindi_SOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_SOLSE_VWorW,FOL_IAL_Punjabi_SOLSE_NWorNAA,FOL_IAL_Punjabi_SOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhalese_SEO,FOL_IAL_Sinhalese_SOLSE_VWorW,FOL_IAL_Sinhale_SOLSE_NWorNAA,FOL_IAL_Sinhalese_SOLSE_Tot,FOL_IAL_Sinhalese_NS,FOL_IAL_Sinhalese_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_SOLSE_VWorW,FOL_IAL_Urdu_SOLSE_NWorNAA,FOL_IAL_Urdu_SOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_SOLSE_VWorW,FOL_IAL_Oth_SOLSE_NWorNAA,FOL_IAL_Oth_SOLSE_Tot,FOL_IAL_Oth_NS,FOL_IAL_Oth_Tot,FOL_IAL_Tot_SEO,FOL_IAL_Tot_SOLSE_VWorW,FOL_IAL_Tot_SOLSE_NWorNAA,FOL_IAL_Tot_SOLSE_Tot,FOL_IAL_Tot_NS,FOL_IAL_Tot_Tot,FOL_Italian_SEO,FOL_Italian_SOLSE_VWorW,FOL_Italian_SOLSE_NWorNAA,FOL_Italian_SOLSE_Tot,FOL_Italian_NS,FOL_Italian_Tot,FOL_Japanese_SEO,FOL_Japanese_SOLSE_VWorW,FOL_Japanese_SOLSE_NWorNAA,FOL_Japanese_SOLSE_Tot,FOL_Japanese_NS,FOL_Japanese_Tot,FOL_Korean_SEO,FOL_Korean_SOLSE_VWorW,FOL_Korean_SOLSE_NWorNAA,FOL_Korean_SOLSE_Tot
123021441,3,20,0,19,..,141,9,155,3,154,..,93,10,107,6,105,..,14,0,16,0,16,..,13,4,21,0,21,..,3,0,5,0,5,..,26,11,39,3,36,..,211,38,249,7,260,..,1496,191,1687,28,1713,..,20,3,25,342,367,6059,1516,195,1708,370,8135,6180,..,..,..,..,6180,..,7,0,11,0,11,..,235,41,278,3,279,..,0,0,0,0,3,..,30,11,44,0,44,..,48,22,69,0,71,..,4,0,4,0,3,..,83,37,114,0,115,..,23,3,25,0,25,..,5,0,5,0,5,..,11,0,11,0,11,..,20,0,20,0,20,..,30,8,44,0,44,..,108,20,127,0,128,..,91,7,98,3,102,..,42,7,46,0,46,..,5,0,5,0,5,..,39,3,39,3,44,..,54,4,63,0,63,..,339,37,371,10,382,..,21,0,20,0,20,..,8,0,8,0,8,..,8,9,12
123021442,0,18,0,18,..,324,12,332,5,337,..,146,18,159,4,161,..,82,9,83,0,83,..,23,15,38,0,38,..,20,0,23,0,23,..,110,26,131,0,136,..,655,98,757,8,768,..,4505,501,5004,46,5053,..,37,5,39,748,795,5586,4539,511,5050,800,11439,5712,..,..,..,..,5712,..,7,0,7,0,7,..,366,93,458,0,455,..,0,0,0,0,0,..,103,39,144,3,152,..,179,85,263,3,267,..,16,3,15,0,15,..,297,126,431,3,430,..,38,5,43,0,43,..,7,0,7,0,7,..,37,0,36,0,37,..,16,0,16,0,16,..,64,13,79,0,79,..,676,64,737,9,748,..,475,26,501,3,501,..,69,5,79,0,79,..,50,3,47,0,47,..,113,10,118,0,125,..,469,53,526,3,529,..,1847,161,2008,16,2024,..,35,4,41,0,41,..,7,0,10,0,10,..,9,9,22
123021443,0,12,0,12,..,321,15,336,0,333,..,131,15,139,0,139,..,56,6,63,0,63,..,13,3,19,0,19,..,19,0,23,4,23,..,30,13,45,0,44,..,419,95,516,18,529,..,3543,403,3942,49,3993,..,28,8,39,394,428,5456,3572,412,3982,439,9876,5460,..,..,..,..,5460,..,20,0,20,0,20,..,311,58,367,3,369,..,0,0,0,0,0,..,46,22,67,0,67,..,48,22,76,0,75,..,8,0,14,0,14,..,102,46,156,0,158,..,29,3,31,3,31,..,0,0,0,0,0,..,42,3,46,0,46,..,15,5,19,0,21,..,51,3,51,0,53,..,570,72,647,0,646,..,386,27,420,11,422,..,108,11,118,0,116,..,25,0,25,0,25,..,127,18,148,0,148,..,239,52,286,0,287,..,1462,175,1634,13,1648,..,32,7,37,0,37,..,4,0,4,0,8,..,15,4,15
123021444,0,14,0,14,..,147,3,153,0,153,..,201,30,235,3,236,..,24,0,24,0,24,..,11,3,16,0,16,..,9,0,10,0,10,..,89,32,123,0,120,..,401,69,468,19,486,..,1933,261,2192,29,2225,..,18,4,22,577,599,7323,1954,262,2218,605,10151,7551,..,..,..,..,7551,..,13,0,13,0,13,..,233,46,278,0,278,..,7,0,7,0,7,..,31,15,45,0,45,..,49,22,72,0,73,..,15,3,14,0,14,..,95,42,132,0,138,..,34,0,34,0,33,..,9,0,9,0,9,..,28,0,31,0,31,..,19,0,15,0,15,..,46,10,59,0,59,..,22,0,22,0,22,..,114,9,129,0,127,..,26,8,37,0,37,..,11,0,13,0,13,..,52,9,57,0,57,..,17,0,22,0,22,..,249,31,279,0,276,..,42,7,55,0,55,..,8,4,12,0,12,..,7,3,14
123031445,0,0,0,0,..,3,0,3,0,3,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,18,5,24,0,27,..,139,23,155,0,155,..,4,0,4,166,169,2557,143,23,167,168,2889,2539,..,..,..,..,2539,..,0,0,0,0,0,..,9,0,9,0,9,..,0,0,0,0,0,..,4,0,7,0,7,..,5,5,11,0,11,..,0,0,0,0,0,..,10,8,14,0,14,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,11,0,11,..,3,0,3,0,3,..,3,0,3,0,3,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,12,0,12,0,12,..,16,0,16,0,16,..,0,0,0,0,0,..,0,0,0
123031446,0,3,0,3,..,10,0,10,0,10,..,28,0,30,0,30,..,0,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,3,7,0,7,..,25,3,28,0,28,..,250,29,276,3,285,..,20,0,20,207,229,4370,274,29,299,214,4887,4235,..,..,..,..,4235,..,9,0,9,0,9,..,16,0,15,0,15,..,0,0,0,0,0,..,6,5,12,0,12,..,11,0,11,0,11,..,0,0,0,0,0,..,20,5,28,0,28,..,17,0,22,0,22,..,10,0,10,0,9,..,6,0,6,0,6,..,11,0,11,0,11,..,19,0,16,0,16,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,8,0,10,0,10,..,35,4,37,0,37,..,0,0,0,0,0,..,0,0,0
123031447,0,0,0,0,..,8,0,8,0,8,..,27,7,26,0,26,..,0,0,0,0,0,..,3,3,5,0,5,..,5,0,4,0,4,..,9,4,11,0,11,..,63,15,77,0,77,..,367,47,412,4,419,..,11,3,15,467,482,7351,374,48,429,472,8253,7566,..,..,..,..,7566,..,15,0,17,0,17,..,61,12,72,0,78,..,3,0,3,0,3,..,5,5,10,0,10,..,15,7,19,0,19,..,0,0,0,0,0,..,24,9,28,0,28,..,16,3,20,0,20,..,12,0,13,0,14,..,13,0,14,0,14,..,21,0,21,0,24,..,18,3,15,0,20,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,5,5,..,0,0,0,0,0,..,9,0,9,5,11,..,25,4,31,0,31,..,3,0,5,0,5,..,0,0,0
123031448,0,3,0,3,..,3,0,9,0,9,..,11,0,11,0,11,..,0,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,6,..,5,0,5,0,5,..,19,4,21,3,25,..,242,24,268,10,281,..,13,0,13,219,232,3977,261,24,283,230,4491,4001,..,..,..,..,4001,..,5,0,5,0,5,..,13,0,15,5,22,..,0,0,0,0,0,..,9,0,9,0,9,..,9,0,15,0,15,..,5,0,11,0,11,..,24,3,32,0,32,..,12,0,12,0,12,..,0,0,0,0,0,..,3,0,3,0,3,..,15,0,15,0,15,..,15,0,17,0,17,..,0,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,8,0,8,0,8,..,13,0,16,0,16,..,53,0,54,0,54,..,0,0,0,0,0,..,3,0,3
124011449,0,0,0,0,..,5,0,5,0,5,..,12,0,16,0,16,..,0,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,27,3,27,3,27,..,141,11,154,3,154,..,5,0,6,193,202,2337,142,13,157,196,2688,2474,..,..,..,..,2474,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,9,3,12,0,10,..,0,0,0,0,0,..,9,3,12,0,11,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,12,0,12,..,29,0,29,0,29,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,14,0,14,0,14,..,5,0,3
124011450,0,0,0,0,..,17,0,17,0,16,..,26,0,27,0,27,..,3,0,3,0,3,..,9,0,13,0,13,..,0,0,0,0,0,..,3,3,3,0,3,..,89,12,106,3,107,..,399,43,440,8,446,..,16,0,20,323,347,8548,420,40,456,328,9338,8766,..,..,..,..,8766,..,9,0,9,0,9,..,27,3,25,0,25,..,0,0,0,0,0,..,17,0,17,0,17,..,14,3,16,0,16,..,3,0,3,0,3,..,32,3,37,0,37,..,4,0,6,0,6,..,16,0,16,0,16,..,26,0,32,0,32,..,34,0,34,0,34,..,22,3,25,0,25,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,13,0,13,0,13,..,20,0,18,0,18,..,11,0,13,0,13,..,3,0,3
124011451,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,4,0,0,0,0,4,5,..,..,..,..,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
124011452,0,4,0,4,..,40,0,41,0,41,..,29,3,34,0,34,..,4,0,4,0,4,..,10,3,16,0,16,..,3,0,3,0,3,..,43,3,43,0,43,..,95,16,113,0,118,..,552,58,611,8,611,..,16,5,17,403,421,5274,560,68,630,406,6306,5776,..,..,..,..,5776,..,8,0,8,0,8,..,8,0,8,0,8,..,3,0,3,0,3,..,19,3,31,0,31,..,59,16,79,0,79,..,3,4,7,0,7,..,84,20,111,0,111,..,3,4,9,0,9,..,11,0,11,0,11,..,35,0,35,0,35,..,57,0,58,0,58,..,23,0,19,0,19,..,0,0,0,0,0,..,13,0,13,0,13,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,19,0,19,..,33,3,37,0,37,..,14,7,20,0,20,..,25,3,31
124011453,0,4,0,4,..,9,0,9,0,9,..,26,0,28,0,28,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,53,6,63,4,67,..,265,19,287,11,294,..,6,0,6,217,229,4885,273,19,293,227,5405,5253,..,..,..,..,5253,..,0,0,0,0,0,..,8,3,11,0,11,..,4,0,4,0,4,..,7,3,7,0,7,..,19,0,20,0,19,..,0,0,0,0,0,..,23,4,28,0,27,..,10,0,9,0,9,..,15,4,16,0,16,..,22,0,22,0,22,..,27,0,30,0,30,..,10,0,12,0,12,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,21,0,18,0,18,..,12,0,15,0,15,..,4,0,10
124011454,0,5,0,5,..,16,0,12,0,12,..,49,0,52,3,52,..,0,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,9,0,9,0,9,..,79,20,106,3,109,..,405,50,457,11,466,..,23,3,25,310,336,9575,431,53,485,315,10376,10331,..,..,..,..,10331,..,5,0,5,0,5,..,10,0,10,0,10,..,7,0,7,0,7,..,11,0,18,0,18,..,28,4,26,0,26,..,0,0,0,0,0,..,37,9,48,0,48,..,14,0,14,0,14,..,30,0,30,0,30,..,17,0,22,0,22,..,52,0,52,0,52,..,20,3,26,0,26,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,3,0,3,0,3,..,12,0,11,0,11,..,31,5,34,0,36,..,18,0,18,0,18,..,3,3,4
124011455,0,0,0,0,..,7,0,7,0,7,..,15,0,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,7,0,7,0,7,..,34,3,38,0,38,..,171,18,182,3,183,..,9,8,17,142,158,2539,173,23,203,144,2884,2792,..,..,..,..,2792,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,13,0,9,0,9,..,11,0,16,0,16,..,0,0,0,0,0,..,28,3,26,0,26,..,7,0,7,0,7,..,8,0,8,0,8,..,9,3,13,0,13,..,20,0,20,0,20,..,12,0,13,0,13,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,11,0,17,0,17,..,3,0,8,0,8,..,0,0,0
124021456,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,3,0,0,0,0,3,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
124031457,0,0,0,0,..,49,0,49,0,49,..,40,3,42,0,42,..,4,0,4,0,4,..,8,3,4,0,4,..,9,3,8,0,8,..,6,0,7,0,7,..,94,21,112,5,124,..,549,73,617,12,629,..,11,0,11,349,365,6771,562,73,631,361,7766,6801,..,..,..,..,6801,..,4,0,4,0,4,..,66,3,65,0,65,..,3,0,3,0,3,..,6,4,11,0,11,..,30,11,40,0,40,..,0,0,0,0,0,..,36,10,50,0,50,..,8,0,9,0,9,..,8,0,8,0,8,..,8,0,8,0,8,..,18,3,17,0,17,..,47,3,50,0,50,..,14,0,13,0,13,..,17,0,15,0,16,..,17,7,21,0,21,..,8,0,8,0,8,..,9,0,9,0,9,..,14,3,15,0,15,..,72,11,84,0,87,..,21,0,27,0,27,..,0,0,0,0,0,..,3,4,8
124031458,0,3,0,3,..,128,0,130,0,132,..,66,7,71,0,71,..,27,0,26,0,26,..,5,3,11,0,11,..,22,0,21,0,21,..,6,0,6,0,6,..,225,39,260,8,270,..,1405,194,1604,22,1628,..,26,5,29,557,590,9456,1436,200,1633,581,11664,9644,..,..,..,..,9644,..,5,0,5,0,5,..,72,11,86,0,90,..,3,0,3,0,3,..,23,27,52,0,52,..,81,35,119,0,119,..,4,3,10,0,10,..,112,68,179,0,179,..,37,3,40,0,40,..,18,0,15,0,22,..,20,0,20,0,20,..,32,0,32,0,32,..,53,3,51,0,51,..,23,3,19,0,19,..,132,8,135,0,135,..,49,10,66,0,61,..,37,0,38,0,38,..,34,3,34,0,34,..,62,8,71,0,72,..,328,32,367,5,365,..,62,16,82,0,80,..,6,0,6,0,6,..,30,15,44
124031459,0,0,0,0,..,23,0,23,0,23,..,12,0,12,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,3,5,0,5,..,64,16,76,0,77,..,369,48,420,4,424,..,20,3,24,239,262,6158,393,54,445,248,6844,6461,..,..,..,..,6461,..,3,0,3,0,3,..,26,3,23,0,30,..,0,0,0,0,0,..,15,3,20,0,20,..,19,3,20,0,20,..,4,0,4,0,4,..,35,6,44,0,44,..,17,0,21,0,21,..,20,0,18,0,18,..,19,0,22,0,22,..,23,0,23,0,27,..,42,9,50,3,51,..,0,0,0,0,0,..,9,0,9,0,9,..,9,0,7,0,7,..,6,0,6,0,6,..,4,0,4,0,4,..,5,0,5,0,5,..,32,3,36,0,36,..,17,3,20,0,20,..,3,0,3,0,3,..,6,3,8
124031460,0,10,0,10,..,144,3,143,3,147,..,46,3,43,0,43,..,9,0,9,0,9,..,4,0,8,0,8,..,14,0,14,0,14,..,9,3,10,0,10,..,198,29,224,3,229,..,1305,105,1415,14,1423,..,20,0,22,309,333,8539,1329,105,1439,326,10301,8973,..,..,..,..,8973,..,15,0,15,0,15,..,117,9,125,0,125,..,3,0,3,0,3,..,23,10,34,0,34,..,53,23,73,0,73,..,4,0,8,0,8,..,79,27,107,0,107,..,37,0,43,0,43,..,9,0,9,0,9,..,15,0,12,0,12,..,23,0,23,0,23,..,31,5,34,0,34,..,6,0,6,0,10,..,94,6,100,0,100,..,121,16,135,3,139,..,13,0,13,0,13,..,35,0,35,0,35,..,57,4,60,0,59,..,324,22,350,5,353,..,63,7,65,3,69,..,3,0,3,0,3,..,21,5,26
124031461,0,0,0,0,..,33,3,31,0,36,..,31,4,35,0,35,..,7,0,7,0,7,..,4,0,4,0,4,..,10,3,17,0,17,..,15,3,20,0,20,..,113,35,140,5,144,..,693,94,793,12,801,..,25,3,24,410,434,7185,716,97,817,418,8418,7490,..,..,..,..,7490,..,5,0,5,0,5,..,57,18,69,0,69,..,3,0,3,0,3,..,15,3,24,0,24,..,58,17,68,0,68,..,3,0,3,0,3,..,75,19,94,0,94,..,21,0,20,0,20,..,9,0,9,0,9,..,14,0,12,0,12,..,23,0,28,0,28,..,43,8,47,0,50,..,8,0,8,0,8,..,29,3,33,0,33,..,29,0,29,0,29,..,7,0,7,0,7,..,14,0,14,0,14,..,20,0,24,0,24,..,108,7,114,0,114,..,34,3,35,0,35,..,9,0,8,0,8,..,5,3,9
124031462,0,10,0,10,..,232,4,238,0,246,..,55,5,62,3,63,..,34,3,37,0,37,..,15,3,13,0,13,..,14,3,19,0,19,..,18,6,31,0,31,..,357,46,405,12,416,..,1984,191,2177,33,2212,..,24,3,29,586,613,6798,2006,200,2203,621,9624,6992,..,..,..,..,6992,..,4,0,4,0,4,..,133,21,154,3,158,..,0,0,0,0,0,..,28,7,37,0,37,..,98,18,116,3,118,..,3,0,6,0,6,..,127,34,154,3,159,..,27,4,30,0,29,..,8,0,8,0,8,..,17,0,15,0,15,..,16,0,22,0,22,..,45,6,54,0,54,..,35,3,40,0,40,..,137,6,140,0,145,..,180,44,225,3,226,..,44,0,41,0,41,..,87,11,96,0,96,..,99,26,117,7,127,..,581,88,670,11,679,..,39,5,49,0,49,..,4,0,4,0,4,..,14,3,18
124031463,0,0,0,0,..,21,0,21,0,21,..,28,0,32,0,31,..,11,0,11,0,11,..,5,0,5,0,5,..,17,0,17,0,17,..,3,0,3,0,3,..,70,6,79,0,79,..,745,40,784,10,795,..,14,3,17,250,264,3750,764,41,801,257,4805,3676,..,..,..,..,3676,..,0,0,0,0,0,..,90,7,97,4,98,..,0,0,0,0,0,..,13,7,17,0,22,..,20,7,25,0,25,..,0,0,0,0,0,..,29,14,45,0,50,..,29,0,37,0,35,..,10,0,10,0,10,..,4,0,4,0,4,..,9,0,9,0,9,..,25,3,32,0,27,..,3,0,3,0,3,..,32,0,32,0,32,..,56,9,58,0,58,..,3,0,3,0,3,..,9,0,11,0,11,..,12,0,12,0,12,..,109,6,118,0,118,..,66,14,82,3,82,..,3,0,3,0,3,..,11,0,7
124031464,0,11,0,11,..,83,7,89,0,89,..,41,3,45,0,45,..,17,0,17,0,17,..,25,10,35,0,35,..,11,3,9,3,15,..,7,0,11,0,11,..,164,32,197,4,203,..,886,145,1028,22,1045,..,15,0,18,488,504,4916,897,144,1047,511,6471,5131,..,..,..,..,5131,..,0,0,0,0,0,..,53,8,59,0,59,..,3,0,3,0,3,..,29,24,53,0,53,..,82,34,114,0,114,..,3,3,10,0,10,..,114,55,172,0,172,..,15,3,17,0,17,..,15,0,15,0,11,..,21,0,21,0,21,..,17,4,24,0,25,..,27,3,31,0,31,..,18,0,19,0,19,..,41,4,44,0,45,..,28,8,40,0,42,..,19,0,21,0,21,..,21,7,25,0,25,..,44,8,54,0,59,..,174,31,208,3,210,..,29,3,26,0,26,..,4,0,6,0,6,..,8,4,11
124031465,0,0,0,0,..,0,0,0,0,0,..,11,3,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,28,0,34,0,29,..,146,11,162,0,162,..,9,0,9,132,143,2354,152,11,168,130,2652,2244,..,..,..,..,2244,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,6,0,4,0,8,..,3,3,8,0,8,..,0,0,0,0,0,..,9,3,16,0,12,..,11,0,15,0,15,..,3,0,3,0,4,..,0,0,0,0,0,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,17,0,20,0,20,..,0,0,0,0,0,..,0,0,0
