SA2_MAINCODE_2016,M_Emp_FullT_15_19,M_Emp_FullT_20_24,M_Emp_FullT_25_34,M_Emp_FullT_35_44,M_Emp_FullT_45_54,M_Emp_FullT_55_64,M_Emp_FullT_65_74,M_Emp_FullT_75_84,M_Emp_FullT_85ov,M_Emp_FullT_Tot,M_Emp_PartT_15_19,M_Emp_PartT_20_24,M_Emp_PartT_25_34,M_Emp_PartT_35_44,M_Emp_PartT_45_54,M_Emp_PartT_55_64,M_Emp_PartT_65_74,M_Emp_PartT_75_84,M_Emp_PartT_85ov,M_Emp_PartT_Tot,M_Emp_awy_f_wrk_15_19,M_Emp_awy_f_wrk_20_24,M_Emp_awy_f_wrk_25_34,M_Emp_awy_f_wrk_35_44,M_Emp_awy_f_wrk_45_54,M_Emp_awy_f_wrk_55_64,M_Emp_awy_f_wrk_65_74,M_Emp_awy_f_wrk_75_84,M_Emp_awy_f_wrk_85ov,M_Emp_awy_f_wrk_Tot,M_Hours_wkd_NS_15_19,M_Hours_wkd_NS_20_24,M_Hours_wkd_NS_25_34,M_Hours_wkd_NS_35_44,M_Hours_wkd_NS_45_54,M_Hours_wkd_NS_55_64,M_Hours_wkd_NS_65_74,M_Hours_wkd_NS_75_84,M_Hours_wkd_NS_85ov,M_Hours_wkd_NS_Tot,M_Tot_Emp_15_19,M_Tot_Emp_20_24,M_Tot_Emp_25_34,M_Tot_Emp_35_44,M_Tot_Emp_45_54,M_Tot_Emp_55_64,M_Tot_Emp_65_74,M_Tot_Emp_75_84,M_Tot_Emp_85ov,M_Tot_Emp_Tot,M_Unem_look_FTW_15_19,M_Unem_look_FTW_20_24,M_Unem_look_FTW_25_34,M_Unem_look_FTW_35_44,M_Unem_look_FTW_45_54,M_Unem_look_FTW_55_64,M_Unem_look_FTW_65_74,M_Unem_look_FTW_75_84,M_Unem_look_FTW_85ov,M_Unem_look_FTW_Tot,M_Unem_look_PTW_15_19,M_Unem_look_PTW_20_24,M_Unem_look_PTW_25_34,M_Unem_look_PTW_35_44,M_Unem_look_PTW_45_54,M_Unem_look_PTW_55_64,M_Unem_look_PTW_65_74,M_Unem_look_PTW_75_84,M_Unem_look_PTW_85ov,M_Unem_look_PTW_Tot,M_Tot_Unemp_15_19,M_Tot_Unemp_20_24,M_Tot_Unemp_25_34,M_Tot_Unemp_35_44,M_Tot_Unemp_45_54,M_Tot_Unemp_55_64,M_Tot_Unemp_65_74,M_Tot_Unemp_75_84,M_Tot_Unemp_85ov,M_Tot_Unemp_Tot,M_Tot_LF_15_19,M_Tot_LF_20_24,M_Tot_LF_25_34,M_Tot_LF_35_44,M_Tot_LF_45_54,M_Tot_LF_55_64,M_Tot_LF_65_74,M_Tot_LF_75_84,M_Tot_LF_85ov,M_Tot_LF_Tot,M_Not_in_LF_15_19,M_Not_in_LF_20_24,M_Not_in_LF_25_34,M_Not_in_LF_35_44,M_Not_in_LF_45_54,M_Not_in_LF_55_64,M_Not_in_LF_65_74,M_Not_in_LF_75_84,M_Not_in_LF_85ov,M_Not_in_LF_Tot,M_LFS_NS_15_19,M_LFS_NS_20_24,M_LFS_NS_25_34,M_LFS_NS_35_44,M_LFS_NS_45_54,M_LFS_NS_55_64,M_LFS_NS_65_74,M_LFS_NS_75_84,M_LFS_NS_85ov,M_LFS_NS_Tot,M_Tot_15_19,M_Tot_20_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Emp_FullT_15_19,F_Emp_FullT_20_24,F_Emp_FullT_25_34,F_Emp_FullT_35_44,F_Emp_FullT_45_54,F_Emp_FullT_55_64,F_Emp_FullT_65_74,F_Emp_FullT_75_84,F_Emp_FullT_85ov,F_Emp_FullT_Tot,F_Emp_PartT_15_19,F_Emp_PartT_20_24,F_Emp_PartT_25_34,F_Emp_PartT_35_44,F_Emp_PartT_45_54,F_Emp_PartT_55_64,F_Emp_PartT_65_74,F_Emp_PartT_75_84,F_Emp_PartT_85ov,F_Emp_PartT_Tot,F_Emp_awy_f_wrk_15_19,F_Emp_awy_f_wrk_20_24,F_Emp_awy_f_wrk_25_34,F_Emp_awy_f_wrk_35_44,F_Emp_awy_f_wrk_45_54,F_Emp_awy_f_wrk_55_64,F_Emp_awy_f_wrk_65_74,F_Emp_awy_f_wrk_75_84,F_Emp_awy_f_wrk_85ov,F_Emp_awy_f_wrk_Tot,F_Hours_wkd_NS_15_19,F_Hours_wkd_NS_20_24,F_Hours_wkd_NS_25_34,F_Hours_wkd_NS_35_44,F_Hours_wkd_NS_45_54,F_Hours_wkd_NS_55_64,F_Hours_wkd_NS_65_74,F_Hours_wkd_NS_75_84,F_Hours_wkd_NS_85ov,F_Hours_wkd_NS_Tot,F_Tot_Emp_15_19,F_Tot_Emp_20_24,F_Tot_Emp_25_34,F_Tot_Emp_35_44,F_Tot_Emp_45_54,F_Tot_Emp_55_64,F_Tot_Emp_65_74,F_Tot_Emp_75_84,F_Tot_Emp_85ov,F_Tot_Emp_Tot,F_Unem_look_FTW_15_19,F_Unem_look_FTW_20_24,F_Unem_look_FTW_25_34,F_Unem_look_FTW_35_44,F_Unem_look_FTW_45_54,F_Unem_look_FTW_55_64,F_Unem_look_FTW_65_74,F_Unem_look_FTW_75_84,F_Unem_look_FTW_85ov,F_Unem_look_FTW_Tot,F_Unem_look_PTW_15_19,F_Unem_look_PTW_20_24,F_Unem_look_PTW_25_34,F_Unem_look_PTW_35_44,F_Unem_look_PTW_45_54,F_Unem_look_PTW_55_64,F_Unem_look_PTW_65_74,F_Unem_look_PTW_75_84,F_Unem_look_PTW_85ov,F_Unem_look_PTW_Tot,F_Tot_Unemp_15_19,F_Tot_Unemp_20_24,F_Tot_Unemp_25_34,F_Tot_Unemp_35_44,F_Tot_Unemp_45_54,F_Tot_Unemp_55_64,F_Tot_Unemp_65_74,F_Tot_Unemp_75_84,F_Tot_Unemp_85ov,F_Tot_Unemp_Tot
114021287,47,145,365,349,389,320,68,7,3,1697,101,39,53,45,63,87,74,14,3,472,8,0,11,11,12,15,3,0,0,57,0,0,6,8,9,6,3,0,0,37,156,187,428,407,480,421,148,25,4,2260,6,12,3,7,10,10,0,3,0,48,9,5,0,3,4,3,6,0,0,29,20,12,3,8,13,11,6,3,0,76,178,198,433,413,486,438,154,26,4,2338,204,22,30,46,77,169,357,273,77,1257,8,14,47,38,37,30,36,22,3,243,390,241,507,500,607,637,540,321,88,3829,25,86,157,192,245,152,26,4,0,879,116,69,160,220,217,183,68,8,0,1045,7,4,16,9,12,9,4,0,0,65,0,0,9,7,8,8,0,0,0,41,150,154,348,430,487,352,94,8,0,2027,0,5,3,12,5,8,0,0,0,32,12,0,11,3,9,10,3,0,0,49,14,7,16,13,16,14,3,0,0,84
114021288,18,29,75,125,175,130,49,9,0,622,23,19,7,22,28,43,36,11,4,185,0,0,5,0,0,3,0,0,0,20,3,3,3,0,3,0,3,0,0,18,45,44,89,149,212,176,85,22,5,835,0,0,3,0,3,6,0,0,0,16,0,3,4,0,0,3,0,0,0,14,0,3,5,0,3,8,0,0,0,27,46,50,97,149,212,192,86,22,5,860,36,13,6,8,20,58,182,64,14,399,3,3,13,17,23,22,34,7,0,127,85,60,115,177,259,272,301,94,20,1389,12,23,61,63,97,76,14,6,0,356,36,22,38,77,106,76,26,4,0,389,0,0,12,0,5,7,5,0,0,34,0,0,0,0,0,0,0,0,0,6,49,44,106,144,213,167,48,11,0,781,3,0,0,5,6,3,0,0,0,16,0,0,0,0,3,0,0,0,0,8,4,0,3,8,8,3,0,0,0,30
114021289,32,64,130,220,255,212,86,14,0,1020,60,18,28,30,61,101,97,22,0,423,3,0,4,3,12,12,7,0,0,42,0,4,4,5,6,0,0,4,0,24,94,83,168,261,344,328,191,40,4,1507,0,3,6,8,7,3,0,0,0,32,8,0,3,3,0,4,0,0,0,16,6,4,14,5,6,10,4,0,0,45,104,87,179,268,347,332,197,40,4,1552,61,16,17,40,44,130,355,210,41,916,8,3,6,26,40,39,27,22,19,196,168,107,204,328,433,501,585,265,66,2666,9,26,73,121,201,135,25,3,0,592,60,42,66,125,182,155,91,5,0,727,4,3,16,7,13,8,6,0,4,48,0,0,3,7,4,7,4,3,0,32,76,74,155,249,397,308,126,10,3,1394,4,5,4,3,7,3,0,0,0,28,3,0,3,0,9,7,6,0,0,27,9,5,5,8,13,11,6,0,0,55
115011290,58,222,1026,1565,1089,611,104,0,0,4675,172,166,142,146,164,117,125,25,0,1061,8,14,21,25,11,13,6,3,0,105,8,12,20,28,20,4,3,3,0,100,243,412,1212,1762,1281,747,234,32,3,5932,14,19,29,46,47,34,8,0,0,187,36,30,6,3,11,5,5,0,0,116,52,50,37,51,57,41,15,0,0,300,289,461,1256,1810,1346,789,249,33,3,6233,361,96,72,88,97,228,678,449,136,2201,6,19,43,38,48,34,27,23,28,254,658,570,1363,1936,1483,1047,949,508,166,8688,15,170,705,774,694,363,63,0,0,2777,173,183,302,635,443,306,129,12,0,2192,10,10,80,58,25,29,6,0,0,215,7,6,19,18,21,8,8,0,0,84,207,373,1102,1483,1182,704,211,16,0,5265,3,9,30,45,19,9,0,0,0,120,29,16,23,43,31,25,3,0,0,161,36,26,53,82,47,34,3,0,0,285
115011291,59,293,691,1085,1136,790,161,5,0,4221,225,275,105,92,109,156,117,11,5,1088,20,11,15,15,20,16,14,3,0,109,11,0,14,16,13,10,6,0,0,71,313,579,825,1204,1279,976,294,17,3,5496,0,16,27,27,41,30,10,0,0,151,43,39,16,7,3,12,4,0,0,123,44,51,46,37,40,39,13,0,0,274,355,634,864,1237,1323,1016,304,24,3,5763,406,143,64,51,73,231,555,293,66,1878,10,19,22,32,28,30,27,16,0,180,771,796,946,1318,1430,1267,888,328,72,7831,17,253,526,580,709,441,53,0,0,2580,268,320,264,459,499,343,113,8,0,2268,10,24,46,37,23,32,7,0,0,180,3,6,12,21,11,11,6,0,0,63,299,598,844,1098,1248,821,179,8,0,5092,8,5,24,20,27,3,0,0,0,96,71,48,33,27,18,15,0,0,0,207,73,53,57,53,45,22,3,0,0,301
115011294,21,93,155,257,340,269,57,3,0,1200,70,85,22,24,31,55,45,10,0,335,7,7,8,3,3,8,0,0,0,38,0,4,4,9,4,4,3,0,0,26,97,189,187,291,381,335,109,15,0,1600,4,8,6,7,3,0,3,0,0,33,16,3,0,0,0,5,0,0,0,30,16,7,7,9,5,5,3,0,0,64,116,196,193,298,383,343,113,15,0,1659,109,22,12,11,7,72,205,209,76,713,0,0,6,15,13,11,11,10,0,72,228,217,217,323,398,424,325,231,79,2444,14,65,96,108,205,146,17,0,0,642,62,83,55,145,183,128,35,3,0,701,3,3,8,9,10,6,0,0,0,48,3,0,0,4,0,0,0,0,0,11,81,151,161,262,395,283,64,6,0,1398,0,0,3,0,3,3,0,0,0,12,22,5,7,6,6,3,0,0,0,53,22,3,13,5,10,4,0,0,0,61
115011296,24,181,480,557,669,570,132,3,0,2617,120,137,68,49,75,119,96,15,0,683,5,4,5,12,12,18,3,3,0,63,4,7,9,8,7,6,5,0,0,49,156,330,559,626,761,717,241,19,3,3410,7,8,23,18,22,33,3,0,0,119,26,19,4,7,3,10,7,0,0,72,32,30,27,26,24,39,12,0,0,184,183,360,580,647,791,757,249,19,3,3599,305,103,44,34,45,208,415,159,56,1377,9,6,19,14,21,17,15,16,4,122,506,474,649,700,854,989,675,193,65,5095,11,154,321,322,416,313,46,0,0,1588,167,171,136,226,306,300,83,7,0,1392,15,9,27,14,18,24,0,0,0,101,0,0,11,3,14,6,0,0,0,44,190,335,491,570,758,637,133,4,0,3122,4,13,13,4,4,4,0,0,0,48,25,13,8,18,15,8,0,0,0,81,30,21,14,21,22,11,0,0,0,123
115011553,15,86,346,507,346,211,59,0,0,1567,44,67,54,51,37,52,53,14,0,370,8,0,9,4,3,8,3,0,0,39,0,0,10,4,3,7,0,0,0,21,67,149,418,566,386,270,117,16,0,1992,0,4,6,14,23,12,0,0,0,51,29,4,3,0,0,4,3,0,0,47,29,11,15,14,24,12,8,0,0,100,98,155,434,581,405,290,117,16,0,2095,129,38,23,29,36,69,207,128,35,702,3,3,17,21,12,13,12,7,0,87,231,199,480,632,456,368,338,154,35,2890,5,74,237,250,231,147,25,0,0,973,80,74,101,206,153,115,49,3,0,773,10,4,19,16,3,8,4,0,0,59,0,0,4,0,3,8,3,0,0,17,95,150,358,470,389,271,77,3,0,1829,0,0,9,11,8,3,0,0,0,38,12,3,4,21,12,3,0,0,0,55,16,4,16,32,21,3,3,0,0,88
115011554,14,71,109,181,283,186,12,0,0,856,41,65,18,18,22,39,20,8,0,247,3,0,0,3,0,4,0,0,0,15,0,3,3,3,0,0,0,0,0,12,59,139,129,205,307,236,34,8,0,1125,0,4,6,9,11,7,0,0,0,33,15,11,4,0,0,6,0,0,0,39,12,13,14,9,11,15,0,0,0,68,71,157,139,216,314,250,37,8,0,1197,113,26,11,4,16,65,135,164,163,695,3,3,8,9,11,6,20,53,99,201,192,181,159,224,339,318,196,220,265,2092,3,57,74,117,166,103,3,0,0,524,57,73,22,103,122,69,18,3,0,473,5,4,11,10,3,3,0,0,0,35,4,0,3,0,0,0,0,0,0,16,69,136,110,226,293,180,26,4,0,1038,0,0,7,0,3,0,0,0,0,15,11,6,0,10,3,0,0,0,0,34,12,9,8,10,10,3,0,0,0,42
115011555,14,157,387,578,657,473,126,3,0,2394,119,129,53,71,77,109,89,15,4,667,4,11,10,3,3,9,7,3,0,46,4,3,5,8,5,12,5,0,0,32,138,301,448,660,749,601,225,24,4,3149,4,16,22,21,24,19,4,0,0,111,31,19,9,4,3,8,0,0,0,75,38,33,31,28,26,23,3,0,0,185,173,333,481,691,774,629,227,24,4,3329,246,65,49,34,47,122,358,230,62,1208,12,6,12,14,30,29,18,9,7,139,428,402,538,741,846,775,605,263,70,4675,20,136,237,308,414,238,48,0,0,1403,137,111,115,263,287,241,90,4,0,1257,15,7,22,19,7,15,7,0,0,84,0,0,5,3,7,4,3,0,0,25,169,258,378,588,717,504,145,7,0,2769,0,8,8,11,15,0,0,0,0,47,25,8,9,21,17,14,4,0,0,95,26,19,15,29,35,12,3,0,0,141
115011556,15,140,357,523,472,327,93,4,0,1930,78,99,65,48,60,69,59,8,0,482,3,4,3,10,3,13,12,0,0,40,4,3,3,10,7,4,0,0,0,29,101,245,420,584,544,411,161,10,0,2479,0,11,13,12,15,17,0,0,0,72,23,16,6,3,3,3,3,0,0,55,20,25,20,15,20,26,3,0,0,127,122,273,441,603,561,434,166,10,0,2608,179,32,36,20,43,103,285,156,52,908,8,13,16,24,16,11,20,6,4,120,311,309,494,641,621,555,472,169,61,3637,4,103,257,289,300,176,30,0,0,1160,121,99,118,230,189,171,75,7,0,1012,0,7,21,15,8,3,3,0,0,60,0,3,6,7,5,3,0,0,0,27,130,213,402,539,502,359,107,8,0,2264,6,3,7,17,6,8,0,0,0,41,17,14,10,22,11,11,0,0,0,81,22,15,24,36,15,11,7,0,0,121
115011557,18,47,173,275,321,228,39,0,0,1101,52,69,26,27,30,30,19,5,0,255,3,5,4,3,9,5,0,0,0,22,0,3,9,7,6,0,0,0,0,19,71,128,209,304,365,264,61,5,0,1406,0,5,13,3,13,13,0,0,0,53,19,9,6,3,0,8,0,0,0,34,14,19,11,5,11,17,0,0,0,85,88,142,221,314,374,282,64,5,0,1493,115,26,16,18,9,57,132,42,18,432,3,7,12,5,13,11,4,3,0,51,213,173,248,336,398,348,193,50,22,1972,9,58,150,150,221,119,17,0,0,706,84,74,55,120,134,78,28,0,0,570,7,3,11,20,6,7,0,0,0,50,0,0,10,4,3,0,4,0,0,21,92,131,221,292,360,206,46,0,0,1353,0,3,3,5,7,0,0,0,0,21,21,5,6,4,6,0,0,0,0,43,21,12,11,7,9,0,0,0,0,63
115011558,32,219,573,866,1115,767,147,4,0,3725,191,249,98,50,118,182,118,13,4,1023,9,12,11,12,15,19,7,0,0,80,8,3,15,15,16,6,3,0,0,64,242,489,699,947,1261,972,277,21,4,4900,6,20,20,18,45,40,0,0,0,156,58,28,6,3,8,15,4,0,0,134,62,54,24,20,49,58,9,3,0,284,300,543,725,967,1313,1033,283,23,4,5184,555,119,61,45,93,243,512,305,122,2044,10,14,16,31,31,24,19,10,18,178,871,668,798,1040,1434,1296,814,339,145,7402,16,199,390,493,671,408,52,0,0,2240,230,242,153,395,504,341,120,14,0,1992,15,14,38,36,18,23,13,0,0,163,3,9,8,19,14,5,0,0,0,60,272,462,586,944,1207,783,184,15,0,4450,0,14,14,34,31,14,0,0,0,102,55,15,12,19,27,9,0,0,0,139,55,28,22,54,62,19,0,0,0,242
115011559,94,313,930,1504,1363,770,127,7,0,5106,229,232,112,92,132,148,80,10,0,1038,7,13,14,17,25,24,7,0,0,106,7,12,19,20,25,4,0,0,0,91,340,564,1080,1633,1543,945,216,16,0,6336,5,30,35,30,32,37,8,0,0,178,47,33,8,10,5,8,12,0,0,120,57,64,41,42,39,49,18,0,0,296,393,625,1115,1671,1582,991,235,16,0,6635,479,126,60,72,69,203,459,255,43,1765,26,19,31,42,67,36,26,12,0,260,896,767,1209,1786,1723,1233,719,290,47,8661,43,272,629,815,780,419,40,0,0,2999,321,260,297,680,546,321,95,4,0,2524,13,17,65,48,29,17,4,0,0,195,4,10,19,25,18,11,5,0,0,88,376,561,1017,1567,1373,766,143,4,0,5805,3,14,20,28,11,16,0,0,0,89,51,20,17,52,34,13,3,0,0,185,56,32,43,76,42,26,3,0,0,274
115021297,113,319,601,886,1198,777,251,33,3,4182,200,209,105,106,138,197,194,41,3,1194,10,10,14,13,31,32,18,7,3,134,6,9,18,21,19,14,5,4,0,99,335,548,743,1021,1388,1021,466,83,9,5609,3,16,20,10,25,24,10,0,0,107,32,17,3,3,5,9,0,0,0,75,33,35,24,12,32,33,8,0,0,184,371,583,762,1036,1419,1048,474,82,9,5792,464,95,65,61,123,235,600,413,151,2204,37,35,41,57,85,74,61,30,10,429,873,715,878,1153,1627,1353,1137,530,168,8423,59,239,391,445,672,399,97,6,0,2316,283,238,222,453,573,410,175,22,0,2374,15,13,45,25,33,25,18,3,0,173,4,14,9,24,15,15,4,0,0,92,356,504,672,947,1284,852,302,33,3,4961,4,11,14,15,8,11,0,0,0,62,39,10,10,15,18,8,3,0,0,104,42,18,27,29,24,15,7,0,0,171
115021298,25,72,151,200,285,206,47,8,0,997,53,43,23,23,37,49,52,5,0,286,0,0,3,0,4,6,3,0,0,23,3,3,9,8,3,3,0,0,0,32,82,125,183,235,332,263,104,19,0,1337,3,8,6,3,7,3,0,0,0,33,6,3,0,3,3,4,0,0,0,18,10,8,9,6,9,4,0,0,0,51,90,132,188,237,338,269,109,19,0,1388,80,17,11,8,27,63,171,125,66,578,6,6,6,11,24,16,8,8,3,89,177,155,208,260,389,350,290,156,70,2060,17,42,82,113,156,107,18,3,0,536,62,58,51,113,157,120,50,9,0,624,0,0,14,7,10,3,6,0,0,35,3,0,3,0,7,3,0,0,0,14,77,102,154,233,327,235,80,12,0,1215,0,4,0,7,9,0,0,0,0,19,5,6,3,4,3,0,0,0,0,28,7,8,3,8,12,0,0,0,0,42
115031299,20,27,62,87,156,91,23,3,0,466,9,7,11,19,21,41,28,3,0,141,0,3,0,4,4,5,3,0,0,25,0,3,0,7,4,3,0,0,0,17,29,37,75,121,191,133,56,11,0,654,0,3,0,4,8,9,0,0,0,23,3,0,0,0,0,3,0,0,0,10,5,4,0,4,7,13,3,0,0,37,30,42,80,127,194,144,59,11,0,687,36,4,9,9,20,41,106,63,12,302,10,4,9,24,38,25,34,11,3,168,82,51,100,157,258,212,198,80,12,1155,8,28,27,53,85,48,10,3,0,262,20,20,32,64,67,40,22,8,0,267,0,0,5,5,5,8,6,0,0,31,4,0,0,0,0,0,0,0,0,10,29,50,66,120,158,98,35,10,0,561,4,0,0,4,0,0,0,0,0,14,3,4,3,3,3,0,0,0,0,17,6,4,7,8,5,0,3,0,0,33
115031300,208,432,862,991,1322,842,154,9,0,4821,175,139,89,111,138,167,129,25,0,973,12,12,24,19,30,34,22,0,0,153,10,19,40,24,20,18,8,3,0,134,409,596,1010,1141,1511,1062,307,39,0,6080,19,22,29,23,23,22,3,0,0,129,30,13,7,6,5,3,3,0,0,66,47,34,33,27,32,27,9,0,0,203,457,624,1045,1170,1544,1090,318,39,0,6281,342,49,59,68,103,296,602,290,94,1913,58,31,56,76,112,109,65,23,8,538,857,709,1164,1308,1755,1498,982,352,106,8735,70,300,435,539,763,431,58,16,0,2606,253,226,343,528,577,414,109,5,0,2456,5,13,58,38,25,38,8,0,0,190,3,14,26,13,13,16,0,3,0,88,339,552,852,1120,1381,896,180,27,3,5343,8,15,15,14,21,17,0,0,0,91,38,10,6,13,23,15,9,0,0,117,52,29,22,27,35,30,9,0,0,211
115041301,112,186,475,570,595,381,76,6,0,2399,98,52,54,62,62,74,50,5,0,454,3,0,8,9,4,16,4,0,0,47,0,4,17,11,7,4,0,3,0,49,218,243,552,646,672,471,131,13,0,2948,7,12,12,12,8,7,0,0,0,51,13,3,0,0,6,6,0,0,0,24,14,12,9,12,16,10,3,0,0,80,233,256,564,653,686,483,136,13,0,3026,157,27,32,37,36,123,307,154,42,904,23,16,27,30,48,27,28,21,0,213,409,298,615,718,767,634,469,187,40,4140,43,110,279,279,325,173,20,3,0,1231,132,102,199,297,259,169,48,0,0,1207,3,8,27,17,7,8,5,0,0,84,7,8,4,4,12,7,0,0,0,35,187,227,505,598,597,362,78,11,0,2553,6,4,3,3,4,3,0,0,0,27,22,8,4,10,11,3,3,0,0,61,33,11,10,10,11,3,3,0,0,84
115041302,109,340,889,1596,1382,656,123,10,0,5093,245,206,104,115,122,109,64,23,0,989,16,3,14,24,24,15,8,0,0,96,9,11,20,25,18,14,8,0,0,100,374,564,1032,1762,1540,787,194,28,0,6280,16,15,25,27,33,14,5,0,0,127,61,28,11,3,4,9,0,0,0,117,77,40,35,29,35,27,3,0,0,242,446,606,1063,1792,1574,815,202,28,0,6526,471,77,61,61,67,162,366,163,41,1465,13,15,40,61,62,34,26,8,0,265,934,697,1166,1911,1704,1015,594,205,42,8257,55,244,571,845,725,333,64,3,0,2832,343,238,311,756,486,262,68,4,0,2470,19,18,71,46,24,15,3,0,0,190,6,8,13,23,16,10,3,0,0,73,426,504,962,1672,1254,614,135,3,0,5568,15,16,16,28,27,5,0,0,0,101,63,17,24,30,26,13,0,0,0,169,72,36,40,57,49,19,0,0,0,275
116011303,39,157,1354,982,518,347,59,3,3,3450,78,189,269,158,82,67,25,3,0,874,12,11,25,23,16,6,0,0,0,88,3,17,41,30,14,5,5,0,0,111,128,369,1685,1194,633,423,87,7,3,4522,13,25,56,47,31,30,0,0,0,210,27,31,20,13,6,17,3,0,0,115,40,57,75,59,43,50,3,0,0,325,164,424,1760,1253,674,469,89,7,3,4843,260,102,132,101,129,213,351,207,89,1591,23,29,127,70,46,44,25,21,26,410,448,558,2015,1421,842,729,465,241,118,6840,22,153,696,444,270,200,29,0,0,1817,102,131,448,284,179,114,28,0,0,1282,0,5,61,28,18,17,4,3,0,131,4,9,29,14,6,4,0,0,0,64,126,293,1238,770,477,335,67,6,0,3303,10,19,65,41,30,11,0,0,0,184,21,23,54,26,12,21,0,0,0,160,33,48,120,70,41,29,0,0,0,345
116011304,64,268,935,898,639,441,99,0,0,3348,94,162,196,133,102,96,48,5,0,834,9,10,19,20,14,23,9,0,0,95,4,24,33,23,21,16,0,0,0,115,173,463,1178,1074,776,570,151,8,0,4392,16,49,53,46,18,36,6,0,0,228,39,29,14,6,8,17,3,0,0,112,53,77,72,55,27,52,7,0,0,336,222,538,1251,1131,798,624,156,8,0,4732,308,118,141,122,159,254,507,266,95,1975,23,33,51,63,42,45,50,25,14,351,554,687,1445,1317,1003,917,719,304,116,7060,39,200,590,454,410,271,41,0,0,2003,129,171,297,313,199,199,28,3,0,1338,6,17,55,22,15,13,8,0,0,135,3,0,17,14,9,7,0,3,0,65,180,391,958,799,640,490,74,9,0,3542,11,30,50,33,20,29,0,0,0,176,43,32,41,27,24,25,3,0,0,190,54,61,95,63,42,46,3,0,0,363
116011306,55,309,1072,1092,899,616,86,4,0,4138,155,240,197,162,149,125,53,3,0,1087,13,4,17,13,13,32,9,0,0,107,5,22,40,29,37,13,3,0,0,156,226,583,1333,1298,1096,789,156,10,0,5488,13,48,71,45,53,32,3,0,0,268,55,37,20,14,6,21,3,0,0,157,73,88,89,59,60,51,3,0,0,427,291,673,1420,1359,1161,842,160,5,0,5915,519,189,166,158,195,400,522,201,65,2422,25,39,71,60,45,52,35,17,5,350,841,897,1662,1584,1403,1291,721,230,69,8692,41,243,738,666,664,444,51,0,0,2854,163,245,335,363,268,191,39,5,0,1613,13,8,64,31,25,25,15,0,0,172,11,13,24,28,22,9,8,0,0,116,230,502,1162,1090,988,671,115,5,0,4758,17,35,49,48,22,27,0,0,0,199,62,34,23,42,22,30,3,3,0,230,83,70,72,91,47,53,3,3,0,431
116011307,82,318,1185,1311,1096,774,125,3,3,4898,205,170,195,176,142,164,75,14,0,1135,10,9,15,34,25,31,7,4,0,133,16,16,42,34,23,20,3,0,0,159,320,517,1439,1559,1281,981,211,14,3,6327,26,40,50,42,47,53,3,0,0,270,51,32,24,15,9,13,3,0,0,142,81,73,74,55,58,73,4,0,0,414,397,590,1510,1611,1335,1056,219,19,3,6736,394,110,120,164,205,396,724,388,144,2644,32,37,76,71,89,82,52,29,15,488,827,738,1712,1845,1630,1534,995,438,158,9869,53,267,778,670,679,448,67,0,0,2964,202,223,386,512,405,344,73,3,3,2150,8,12,78,57,34,22,5,0,0,220,8,11,20,24,22,9,0,0,0,96,273,512,1268,1261,1138,824,147,9,3,5429,11,20,31,35,43,14,0,0,0,152,47,19,22,43,25,20,3,0,0,178,53,44,60,75,68,32,3,0,0,333
116011308,81,285,1222,1335,973,659,119,6,0,4676,128,238,224,185,155,163,74,11,3,1182,8,4,22,16,17,21,7,0,0,102,11,16,34,29,23,21,0,0,0,134,229,549,1507,1562,1170,858,200,14,3,6088,17,23,81,60,36,35,6,0,0,264,54,24,10,8,4,22,8,0,0,135,69,48,94,68,43,54,12,0,0,396,299,601,1599,1630,1212,918,215,15,3,6485,424,151,179,155,182,310,719,384,87,2589,38,48,100,108,79,67,61,24,12,532,760,799,1871,1896,1479,1291,987,422,99,9612,32,244,733,688,585,388,53,0,0,2718,214,210,339,485,349,262,67,4,0,1925,11,14,72,44,15,40,4,0,0,196,3,7,24,13,16,6,3,0,0,76,251,473,1171,1230,968,697,123,4,0,4926,15,26,57,44,36,21,0,0,0,188,53,20,36,39,32,25,4,0,0,206,68,41,93,84,64,43,4,0,0,398
116011560,28,170,601,639,489,285,40,0,0,2262,72,108,133,89,88,65,31,0,0,595,3,3,13,11,10,13,0,0,0,63,4,15,26,26,11,11,0,3,0,93,108,300,774,771,597,371,72,6,3,3009,11,26,47,30,18,25,5,0,0,165,34,24,11,5,9,7,0,0,0,92,45,53,55,39,30,31,6,0,0,263,153,355,826,808,629,409,81,6,3,3274,250,83,73,69,102,183,296,219,38,1314,14,20,51,46,42,30,18,19,11,247,421,463,955,920,768,617,391,241,54,4832,27,114,324,338,328,192,25,0,0,1352,114,136,185,206,147,121,20,0,0,939,8,6,32,15,8,3,4,0,0,80,8,11,21,5,7,4,0,0,0,58,155,259,566,567,499,324,47,5,0,2430,5,18,32,16,17,8,0,0,0,97,29,8,30,25,21,9,3,0,0,127,37,30,60,37,39,18,3,0,0,224
