SA2_MAINCODE_2016,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
117031338,39,21,4,0,9,15,92,3,0,4,0,0,0,9,13,4,0,3,4,0,18,4,7,3,0,3,3,17,13,12,7,0,3,0,32,26,15,6,0,0,3,41,37,16,9,3,10,0,71,26,15,3,3,8,0,61,44,25,3,3,3,3,77,54,25,6,3,8,0,93,48,25,5,6,0,3,83,121,83,21,11,13,12,256,61,34,3,8,4,6,109,80,47,3,7,5,3,136,90,66,7,3,9,3,189,240,153,36,13,14,14,469,76,72,7,0,0,0,163,51,51,12,3,3,3,123,20,31,10,0,4,3,70,1043,692,144,67,104,65,2114
118011339,18,27,13,3,9,0,68,5,0,3,0,0,0,12,8,9,5,0,0,0,18,7,3,0,0,3,0,14,6,4,8,0,0,0,18,7,6,0,0,3,0,20,12,10,5,0,4,0,29,10,6,14,0,0,0,34,12,17,4,0,3,0,35,10,7,0,4,0,0,24,13,12,3,0,0,0,28,18,39,13,7,8,0,96,11,15,3,0,4,0,29,7,25,4,0,3,0,46,26,25,11,3,3,0,61,57,96,18,5,0,0,179,40,106,18,0,3,0,169,73,233,25,13,7,0,348,9,40,13,6,4,3,76,349,675,158,45,54,15,1296
118011340,20,24,18,4,10,0,73,0,3,0,0,0,0,4,4,5,3,3,0,0,13,4,0,0,0,0,0,11,7,9,0,0,4,0,18,7,11,5,0,0,0,27,13,18,9,0,0,0,38,12,11,8,0,3,0,34,13,14,3,0,0,0,29,19,14,4,7,6,0,46,7,11,3,3,3,0,27,25,47,13,7,5,0,103,9,21,0,3,0,0,37,7,28,8,4,0,0,53,27,34,14,5,0,3,81,74,133,27,14,6,0,261,29,118,16,3,6,0,163,70,217,20,12,7,0,323,20,39,8,0,0,0,74,363,773,158,70,59,11,1421
118011341,14,15,12,3,3,3,50,8,4,0,0,0,0,10,8,0,0,0,4,0,6,0,5,0,0,3,0,6,8,8,0,0,0,0,11,7,5,6,0,0,0,23,10,14,4,0,0,0,33,11,14,9,0,0,0,36,7,12,0,4,3,0,30,12,9,4,0,3,0,25,3,3,4,0,3,0,19,30,40,16,3,0,0,88,6,11,6,0,0,0,21,7,22,0,6,0,0,37,25,30,13,3,0,0,71,54,115,14,12,6,4,204,38,101,19,10,3,0,167,47,187,22,14,0,0,274,18,22,4,0,4,0,46,311,622,131,59,46,12,1180
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,57,44,23,10,15,0,144,5,5,3,0,0,0,10,6,4,7,0,3,0,22,4,0,0,3,0,0,12,7,0,8,0,0,0,12,3,9,3,0,3,0,20,14,16,9,4,0,0,45,9,11,4,3,6,0,26,8,14,4,6,0,0,32,10,3,4,5,3,0,30,11,8,5,4,5,0,31,39,31,19,4,10,0,99,10,20,3,0,6,0,37,23,21,5,3,0,0,48,19,34,3,12,3,0,67,116,92,22,8,3,7,253,72,95,26,7,8,0,205,110,289,62,20,18,6,498,39,51,20,6,3,0,118,566,733,222,82,87,14,1706
118011344,14,25,12,0,3,0,57,0,0,0,0,0,0,5,3,4,3,0,0,0,12,0,0,3,0,0,3,8,0,3,3,0,0,0,7,3,6,4,0,0,0,9,10,18,4,0,3,0,34,5,7,6,0,3,0,22,7,8,3,0,5,0,24,4,4,9,3,5,0,25,3,10,3,0,0,0,13,7,24,15,0,4,0,55,6,7,0,0,3,0,25,4,23,11,3,0,0,38,5,24,3,3,0,3,44,45,75,27,8,4,0,154,34,75,21,8,0,0,135,47,184,43,6,0,0,278,20,42,6,0,4,0,78,230,542,178,33,41,15,1030
118011345,23,12,9,0,3,0,52,0,3,0,0,0,0,3,0,8,0,0,0,0,6,0,3,0,0,0,0,3,7,3,0,0,0,0,10,4,3,3,0,0,0,15,6,10,10,0,0,0,26,12,6,0,3,0,0,21,11,5,0,0,0,0,24,9,6,3,0,0,0,19,4,5,4,0,0,0,10,24,28,7,3,9,0,74,15,6,0,3,0,0,20,16,11,3,0,0,0,34,25,14,3,6,3,0,56,50,71,31,9,8,0,163,58,81,19,4,5,0,161,117,188,37,13,7,0,366,7,16,10,0,3,0,44,391,472,143,57,48,9,1113
118011346,29,28,15,11,3,0,89,0,0,0,0,0,0,0,3,0,0,0,3,0,11,3,0,3,0,0,0,6,6,3,3,0,0,0,11,0,3,0,0,3,0,9,4,11,7,0,0,0,23,3,8,3,0,0,0,12,9,4,4,0,0,0,16,8,9,3,0,0,0,19,0,0,0,0,0,0,8,17,22,17,3,0,0,65,7,13,0,0,0,0,20,6,13,9,0,3,0,30,7,15,8,0,0,0,30,27,61,25,5,3,0,128,21,48,22,0,4,0,94,48,208,63,11,5,0,336,23,37,18,4,3,0,83,223,497,196,40,34,9,986
118011347,12,10,3,3,3,0,32,0,0,0,0,0,0,5,0,3,0,0,0,0,4,0,0,0,0,0,0,3,3,0,0,0,0,0,3,5,0,0,0,3,0,12,6,4,5,3,3,0,18,9,0,0,0,0,0,10,4,3,0,0,0,0,12,3,6,0,0,3,0,6,5,3,0,0,4,0,15,26,7,0,0,0,0,38,0,9,3,0,3,0,15,5,7,0,0,0,0,19,16,7,8,0,0,0,29,33,26,5,3,6,0,80,17,24,14,0,5,0,64,45,116,31,7,6,0,209,16,17,4,0,0,0,34,210,244,75,25,42,7,600
118021348,18,27,20,6,5,3,77,3,6,4,0,0,0,14,6,7,3,0,0,3,17,6,6,0,0,0,0,13,8,10,3,0,3,0,25,11,16,5,3,3,0,38,12,31,11,3,3,0,66,16,18,11,3,3,0,49,7,19,9,3,0,0,39,25,15,14,3,3,0,58,11,17,10,4,0,0,43,33,59,20,6,4,0,117,12,17,3,8,5,0,45,25,27,3,0,0,0,62,31,59,15,5,4,0,118,86,178,46,17,10,0,336,45,133,30,9,7,3,235,77,292,51,13,7,0,445,19,46,20,4,5,0,90,445,978,290,86,71,17,1888
118021350,32,24,23,0,6,3,95,0,3,3,0,0,0,7,6,10,7,0,3,0,25,4,9,3,0,7,0,22,3,12,7,3,0,0,21,16,14,20,3,10,0,63,3,16,23,7,6,0,59,16,33,26,3,6,0,87,17,23,23,11,10,0,77,23,31,19,5,3,0,79,9,18,23,7,3,0,66,24,94,48,8,14,4,194,12,24,21,3,0,0,59,17,46,14,4,6,0,90,34,80,29,9,9,0,163,78,227,60,19,14,3,401,48,150,45,12,7,0,262,47,152,34,7,10,0,244,26,41,31,4,5,3,112,418,1008,467,86,115,18,2120
118021564,13,12,10,0,0,4,44,0,0,0,0,0,0,3,0,3,0,0,0,0,7,0,0,0,0,0,0,6,3,0,0,0,0,0,7,5,3,6,0,0,0,9,7,4,3,4,0,0,16,6,4,0,0,3,0,19,14,8,0,4,0,0,28,7,3,3,0,3,0,21,4,0,3,0,3,0,15,14,10,9,6,0,0,41,9,7,3,3,0,0,14,9,4,3,0,3,0,19,11,18,0,0,0,3,34,25,43,9,3,6,3,88,10,47,13,0,3,3,72,12,80,8,0,3,4,109,7,14,9,3,3,0,37,151,275,72,30,35,19,578
118021565,11,18,7,3,5,0,49,0,0,0,0,0,0,7,3,4,6,0,3,0,13,5,4,0,0,0,0,14,10,6,4,0,0,0,22,3,3,5,0,0,3,19,5,12,12,0,4,0,36,4,8,6,0,5,0,28,8,7,13,0,3,0,29,14,5,8,0,3,0,29,3,8,0,0,0,0,15,17,37,15,0,3,6,80,12,10,0,0,0,0,21,3,16,4,3,0,0,32,13,26,7,3,4,0,51,25,84,28,7,6,0,155,25,67,15,3,5,3,110,11,77,22,4,0,0,112,5,24,9,0,8,3,44,183,418,161,31,61,16,869
118021566,14,15,9,0,7,0,37,0,4,0,0,0,0,11,0,3,5,0,0,0,7,3,3,3,0,0,0,6,3,3,0,0,3,0,12,3,4,8,3,0,0,15,3,17,3,0,0,0,27,3,4,7,0,3,0,17,4,4,3,0,0,0,22,3,5,4,3,4,0,22,6,10,0,0,0,0,19,12,24,23,0,0,0,53,7,9,0,0,0,0,21,5,24,0,0,0,0,39,12,23,15,3,3,0,50,30,82,20,4,4,0,140,20,61,15,0,0,0,96,10,100,16,5,0,0,138,6,24,8,5,4,0,48,152,420,143,26,33,3,779
118021567,8,14,8,0,3,0,33,0,0,3,0,0,0,7,3,5,0,4,0,0,10,0,3,4,0,0,0,5,6,4,0,0,0,0,13,5,4,0,0,0,0,13,8,10,3,0,4,0,25,8,9,3,3,3,0,27,9,9,3,0,3,0,21,13,11,5,0,5,0,29,5,7,5,0,4,0,18,12,28,16,3,0,0,61,6,15,3,0,0,0,32,15,15,6,0,0,0,40,15,33,7,3,10,0,59,46,86,22,9,3,0,169,22,56,10,8,4,0,104,16,72,13,3,0,0,103,3,12,5,0,0,0,30,198,391,119,31,42,7,780
118021568,11,11,7,0,5,3,41,6,3,3,0,0,0,19,0,3,3,0,0,0,15,7,7,3,0,3,0,14,3,0,0,0,5,0,9,4,6,0,0,3,0,14,3,5,9,3,0,0,28,5,5,0,0,3,3,16,5,11,0,0,6,0,21,9,7,5,0,3,0,27,5,11,4,0,0,0,26,18,31,6,3,3,7,70,4,15,3,0,0,0,23,13,14,7,3,3,0,34,13,41,6,0,3,0,61,24,82,19,6,9,3,147,15,57,22,0,3,0,99,11,58,11,8,3,0,92,5,20,3,0,3,0,31,164,387,121,28,48,20,777
118021569,14,21,6,0,5,0,49,0,0,0,0,0,0,3,3,3,7,0,3,0,12,6,0,0,0,3,0,6,0,6,3,0,5,0,11,5,8,9,0,3,0,27,12,11,8,0,3,0,39,8,11,3,3,10,0,34,12,17,8,4,0,0,39,12,13,8,3,3,0,39,10,16,8,4,0,0,32,31,48,8,9,8,0,102,19,16,6,0,0,0,44,22,26,3,3,0,0,54,35,41,10,7,3,0,94,74,108,18,10,12,5,230,34,86,22,10,3,0,153,25,143,22,6,3,0,198,12,26,13,0,4,3,56,329,601,155,55,71,9,1227
118021570,10,13,10,4,3,3,41,0,6,0,0,0,0,3,0,0,3,0,0,0,6,0,4,6,0,0,0,12,7,4,3,0,5,0,17,4,8,7,0,3,0,24,4,3,5,0,0,0,18,12,6,7,3,0,0,26,8,17,10,3,3,0,35,8,8,7,0,4,0,21,6,13,0,0,3,0,23,14,27,9,4,4,0,63,8,5,3,0,0,0,13,7,12,3,0,0,0,27,14,22,6,5,4,0,55,36,90,20,3,3,0,156,28,71,9,3,3,0,116,25,106,18,3,0,3,155,7,19,4,3,3,0,39,196,439,120,42,44,9,852
119011354,16,35,19,3,11,0,87,0,4,0,0,0,0,9,3,12,3,0,3,0,25,3,10,4,0,3,0,28,12,12,8,3,3,0,43,10,20,15,3,3,0,52,26,34,28,11,11,3,113,15,39,26,10,14,0,101,19,61,21,4,8,0,116,11,57,20,13,9,0,110,10,62,22,0,11,3,110,20,144,54,18,14,3,261,12,57,20,7,3,0,97,15,64,17,9,3,0,106,44,112,39,10,9,0,209,56,212,56,16,13,3,354,10,42,10,0,0,0,57,4,20,6,3,4,0,44,19,63,24,7,11,3,130,313,1057,390,121,126,22,2032
119011355,3,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,5,0,3,0,0,0,0,3,4,0,0,0,0,0,3,4,9,0,0,0,0,12,6,0,0,0,0,0,7,3,3,0,0,0,0,11,5,4,3,0,0,0,13,8,18,3,0,0,0,32,4,5,4,3,0,3,20,3,3,0,0,0,0,13,0,4,3,0,0,0,9,42,57,25,3,3,0,136
119011356,12,15,9,0,3,0,48,3,0,0,0,0,0,5,3,5,5,3,0,0,16,4,9,3,0,0,0,12,3,9,6,0,3,0,28,7,8,8,10,3,0,31,5,20,10,3,4,0,41,13,30,18,9,3,0,69,6,16,10,5,0,0,49,6,28,7,0,4,0,55,5,25,8,0,4,0,48,25,68,33,15,12,4,152,9,28,11,0,3,0,53,8,31,16,4,3,0,58,17,67,13,8,9,0,112,30,99,32,16,8,3,182,4,26,9,6,3,0,48,7,20,13,4,0,0,45,8,32,19,0,3,0,55,173,525,238,80,74,18,1111
119011357,17,27,23,8,12,0,88,0,7,4,3,3,3,15,3,10,10,3,0,3,31,4,11,18,3,3,0,40,12,15,19,0,9,0,49,15,28,19,6,13,0,75,12,43,29,14,7,0,100,21,39,28,7,12,0,102,16,80,20,3,7,3,141,24,87,42,17,10,0,180,12,56,24,4,10,3,113,43,156,62,13,20,3,309,17,54,16,8,8,0,110,12,75,23,6,6,7,124,32,119,39,4,14,3,207,50,161,68,19,27,3,324,13,57,19,9,4,0,107,10,32,23,6,8,0,77,16,61,32,7,16,3,132,320,1116,519,145,189,31,2314
119011358,21,14,17,6,4,0,65,5,6,7,0,3,0,18,6,4,11,0,0,0,23,5,9,14,3,3,0,42,7,9,13,5,4,0,38,15,13,16,5,5,0,56,11,25,28,3,11,0,74,17,38,24,9,9,3,99,19,31,21,3,12,3,81,16,44,26,3,4,0,99,14,33,14,3,4,3,75,42,116,51,19,12,4,231,20,49,15,3,5,0,84,21,56,22,4,4,0,104,47,89,34,9,9,3,192,72,167,52,4,11,5,305,19,34,17,0,3,0,76,3,29,11,0,0,3,47,23,28,21,8,5,0,82,387,787,394,88,117,22,1794
119011359,26,40,25,3,15,0,104,3,8,15,3,0,0,26,10,17,14,3,3,0,48,8,12,13,6,3,0,42,12,22,19,3,4,0,68,10,27,26,9,10,0,88,29,34,32,3,10,0,102,26,46,40,12,9,0,136,23,76,31,5,11,0,144,32,66,46,8,16,0,164,16,66,15,9,13,0,115,68,163,73,13,19,0,328,26,103,27,9,11,0,184,31,81,22,13,0,0,155,54,237,56,11,7,3,368,98,367,84,19,17,3,597,38,133,38,9,10,0,228,16,57,15,3,8,0,98,25,54,40,7,6,0,132,549,1613,625,149,170,12,3119
119011360,16,14,19,5,3,3,56,3,8,4,4,0,0,16,11,5,6,0,0,0,20,3,6,4,0,0,0,16,12,11,12,0,3,0,38,5,14,12,3,6,0,47,16,32,19,5,4,0,78,20,28,29,4,5,3,87,21,33,19,3,9,0,84,24,47,30,9,7,0,119,15,36,15,0,6,0,79,38,86,35,19,12,3,197,11,51,13,5,4,0,83,19,50,17,3,3,0,89,36,92,32,13,9,3,179,67,160,63,17,10,0,322,32,39,17,4,5,0,90,15,24,6,0,3,0,43,8,33,17,8,3,3,75,370,779,358,95,103,24,1728
119011361,14,20,24,9,7,0,72,3,8,7,0,3,0,17,12,6,6,0,0,0,29,5,7,3,0,3,0,26,9,10,15,0,7,0,47,11,14,24,8,10,0,70,8,36,25,9,9,0,99,26,48,23,12,16,0,131,32,55,25,9,15,0,134,23,60,32,11,16,0,142,9,45,19,10,3,0,94,31,127,54,9,16,8,249,23,55,17,6,3,5,106,8,37,15,0,7,0,71,24,88,24,9,17,3,171,31,107,51,6,7,3,208,5,41,12,3,0,0,65,10,18,6,0,0,0,35,15,41,8,6,14,0,80,302,847,387,118,156,29,1839
119011571,9,22,15,7,16,0,63,0,3,4,3,0,0,12,3,5,0,0,4,0,11,4,3,3,0,3,0,17,8,9,5,5,3,0,31,11,12,10,5,4,0,41,21,31,12,3,3,4,79,24,53,11,12,17,0,113,20,57,22,10,13,0,120,24,47,19,7,10,3,104,19,40,9,6,9,0,79,24,72,26,5,11,0,138,11,11,4,3,3,0,35,11,19,7,4,3,0,50,19,23,11,3,11,0,63,20,41,16,10,9,0,89,10,22,8,7,3,0,44,5,8,6,0,3,0,26,9,13,14,3,3,0,40,252,487,201,77,119,12,1155
119011572,13,11,16,3,3,0,48,3,0,0,0,5,0,12,3,3,3,0,11,0,19,3,3,4,0,3,0,16,3,8,10,0,3,3,22,6,16,7,4,10,0,38,8,23,17,10,7,0,67,18,36,20,5,10,0,86,13,38,14,6,9,0,87,19,41,9,3,18,0,91,12,15,8,3,6,0,43,42,70,23,7,16,0,155,6,21,8,3,3,0,38,3,4,6,5,3,0,30,10,37,15,8,7,3,72,26,63,16,7,8,3,114,4,11,4,0,0,0,26,8,8,9,0,0,0,19,11,20,18,3,9,0,62,208,424,198,75,125,15,1051
119021362,11,31,26,6,11,3,82,4,5,3,3,4,0,18,7,0,3,0,0,3,13,3,3,3,3,0,0,15,13,16,9,0,3,0,40,18,18,10,4,11,3,59,13,26,19,3,8,3,70,16,37,21,3,17,4,100,16,21,24,9,3,0,83,18,35,19,3,7,0,84,14,28,16,11,5,0,64,33,85,34,19,19,3,185,13,35,10,5,8,0,73,16,24,13,3,3,0,53,35,93,19,7,6,0,162,39,137,48,11,18,0,254,18,60,15,6,4,0,102,14,33,13,4,3,0,65,24,39,19,4,6,3,102,303,725,340,104,127,24,1624
119021363,31,44,43,5,11,0,136,0,7,8,3,0,0,12,8,9,12,0,8,0,37,15,9,7,0,4,0,41,13,14,16,6,15,4,57,18,17,18,6,13,4,66,27,35,27,6,11,0,111,44,52,26,10,15,0,148,37,33,23,9,9,4,123,44,68,27,12,24,0,174,25,54,13,10,6,5,114,59,103,47,16,14,0,240,14,31,13,4,3,3,71,20,25,11,6,4,0,74,41,78,33,5,13,3,163,62,134,55,17,16,3,289,39,32,22,0,8,3,108,21,25,11,0,0,0,55,24,34,16,10,21,5,104,542,800,425,130,190,33,2119
119021364,28,27,26,0,15,0,92,3,7,3,0,4,0,24,3,14,7,3,0,0,30,5,7,4,0,0,0,20,9,16,15,0,3,0,48,12,13,8,0,11,3,54,20,41,19,0,14,0,93,16,21,19,9,6,0,65,22,48,31,4,5,0,109,13,42,27,9,13,0,102,4,46,17,10,0,0,82,37,114,47,14,21,3,243,13,45,17,5,5,0,87,29,57,18,0,8,0,110,31,107,34,14,9,3,192,101,240,75,13,16,7,452,39,142,32,8,13,0,229,34,103,30,6,6,0,179,27,58,37,0,6,0,129,451,1155,459,99,153,23,2333
119021366,19,34,30,0,12,0,95,0,0,3,0,0,0,9,7,10,5,0,4,0,26,4,10,12,0,4,0,28,11,14,12,0,6,0,37,11,18,14,8,4,3,52,16,31,26,8,18,0,97,30,39,29,15,10,0,115,23,53,15,7,16,5,113,29,80,28,15,14,3,161,20,40,16,7,4,0,85,45,98,49,13,14,0,222,14,45,16,3,8,0,83,11,34,15,3,5,0,76,31,93,25,6,3,3,172,33,122,38,12,13,0,230,4,37,20,3,4,0,69,5,21,6,0,0,0,35,7,48,32,8,4,0,102,326,819,391,100,140,16,1794
119021367,9,21,14,8,7,4,58,3,3,0,0,0,0,11,5,12,10,3,0,0,24,5,8,9,0,5,0,30,5,15,9,5,3,0,37,21,17,11,0,8,0,52,21,22,9,7,3,0,65,12,28,15,9,6,0,68,14,24,20,8,4,0,67,8,43,23,3,4,3,83,14,26,11,3,11,0,60,24,82,36,11,12,0,168,11,32,4,3,3,0,57,10,43,6,6,0,0,67,19,77,21,5,12,0,134,51,145,41,3,7,0,257,17,38,19,4,3,0,82,8,24,14,0,0,0,44,8,47,15,7,4,0,83,271,704,277,86,92,14,1447
119021573,9,11,9,0,6,0,41,4,3,0,0,0,0,6,3,6,8,3,3,0,19,0,8,0,0,0,0,17,12,9,5,0,0,0,31,9,18,9,4,9,0,47,11,23,14,9,3,3,57,15,33,16,4,7,3,77,12,45,5,10,12,0,77,15,54,12,4,3,0,88,9,23,9,5,7,0,47,13,52,16,6,12,0,93,8,20,5,0,4,0,42,6,16,0,4,3,0,29,9,18,7,3,4,0,41,17,30,18,0,4,0,68,0,6,6,0,0,0,21,3,4,3,0,0,0,13,10,20,5,0,0,0,45,168,386,153,55,78,16,864
119021574,5,6,7,0,0,0,29,0,0,3,0,0,0,4,8,4,0,3,3,0,18,3,4,3,0,0,0,13,3,9,0,3,4,0,21,7,10,3,3,3,0,29,10,7,6,3,3,0,40,9,24,5,3,5,0,51,12,19,5,0,3,0,34,13,36,9,5,4,3,70,3,20,6,0,3,0,42,8,37,14,3,10,4,80,9,7,7,0,0,0,20,3,10,3,0,0,0,16,6,15,3,3,3,0,39,8,31,5,3,3,0,51,3,6,0,0,0,0,12,0,0,0,0,0,0,4,3,8,4,0,4,0,23,119,266,99,39,58,7,594
119031368,43,37,32,7,16,6,138,10,4,8,0,7,0,26,9,12,5,3,3,0,31,6,10,4,0,0,0,16,17,20,14,0,4,0,56,14,24,28,7,13,0,82,23,33,22,0,10,0,88,29,38,25,3,12,0,108,21,35,12,3,10,3,86,21,44,20,9,6,0,103,26,42,11,3,0,3,85,66,120,49,15,19,0,267,15,22,11,0,6,0,59,19,31,18,3,3,3,82,24,57,29,3,10,0,124,64,115,53,12,8,7,266,17,65,25,6,8,8,132,25,46,21,7,3,3,97,21,34,30,6,11,0,100,479,769,414,98,150,36,1948
119031369,33,38,33,11,14,0,127,5,8,3,0,3,0,14,11,8,9,0,3,3,33,6,4,3,0,3,0,17,13,17,13,0,7,0,44,19,25,17,3,10,0,77,19,30,28,6,20,0,108,20,33,25,5,17,0,100,17,59,16,4,11,0,107,42,55,31,11,11,0,149,26,36,18,4,3,0,92,50,126,50,11,17,0,259,40,64,15,3,4,0,125,21,60,15,0,4,0,106,45,104,41,3,11,3,203,79,209,55,8,16,0,366,32,109,19,7,6,0,171,29,75,12,0,3,0,125,25,53,31,9,11,0,133,527,1127,437,86,171,8,2362
119031370,17,23,29,4,3,0,76,3,4,7,0,3,3,17,0,4,8,0,4,0,23,7,3,5,0,0,0,19,3,13,6,5,3,0,28,10,16,15,0,11,0,48,8,17,17,3,4,0,49,11,35,11,3,6,0,61,9,27,21,0,8,3,67,15,31,6,3,0,3,62,11,24,9,3,10,3,53,27,66,42,6,10,3,149,14,26,3,0,5,3,55,12,27,10,0,3,0,57,13,49,15,9,6,0,100,43,120,39,4,10,3,219,15,36,22,0,3,3,76,7,24,6,0,0,0,41,11,21,17,0,6,0,50,243,571,286,51,90,25,1263
119031371,23,21,21,0,8,3,72,3,6,0,0,0,0,11,3,10,6,3,3,0,23,4,8,9,0,0,0,15,4,7,9,0,3,0,28,6,16,4,0,3,0,26,13,13,18,0,3,0,48,4,24,17,3,5,0,60,5,20,16,0,4,0,45,7,18,18,0,3,3,48,7,10,8,0,0,0,29,14,68,34,4,9,0,126,9,17,4,3,8,0,40,8,22,12,0,0,0,45,12,51,14,0,9,0,89,37,146,32,8,4,0,227,30,106,17,3,0,0,156,18,74,32,4,6,0,127,7,25,10,3,7,0,58,211,665,280,40,72,8,1277
119031372,22,29,26,0,4,3,87,3,4,4,0,0,0,18,10,9,15,0,3,0,40,3,11,10,0,4,0,25,3,18,7,0,4,0,31,14,22,26,4,0,0,70,15,14,14,3,10,0,60,14,36,24,0,11,0,82,15,33,16,10,15,0,85,18,49,22,6,16,0,107,7,35,23,3,4,0,76,46,113,55,9,5,0,229,14,50,12,3,8,0,87,20,52,18,8,3,0,95,34,126,29,3,7,0,206,79,230,65,19,9,0,395,47,112,29,5,7,0,199,19,66,15,0,7,0,107,14,42,25,6,5,0,94,402,1052,437,75,115,16,2089
119031373,12,11,10,0,3,0,43,3,3,0,0,5,0,11,0,7,4,0,0,0,11,3,0,3,0,0,0,8,3,8,6,0,3,0,23,4,6,9,3,3,0,26,8,11,14,0,9,0,44,21,17,5,8,4,0,62,21,22,19,3,5,0,74,16,17,9,7,6,6,51,6,25,5,0,7,0,41,19,39,30,3,11,0,108,6,27,8,0,4,0,46,14,23,7,0,3,0,51,10,31,10,3,7,0,63,29,42,21,0,6,0,102,9,17,6,0,0,0,41,4,12,10,0,0,0,21,3,10,6,0,0,0,23,203,340,193,42,68,13,864
