SA2_MAINCODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
117031338,19,182,93,3,7,24,325,0,129,0,6,0,3,143,3,854,3,20,3,10,888,7,257,11,22,10,3,319,12,96,20,13,0,0,134,20,68,21,11,15,0,140,63,61,48,9,10,0,189,132,49,64,23,6,0,283,955,19,138,11,14,0,1131,1296,25,162,3,21,0,1506,1712,5,211,7,23,5,1967,675,0,116,9,13,3,822,198,0,50,0,10,0,252,276,0,45,3,6,0,335,69,81,60,5,14,7,233,5441,1824,1042,144,159,51,8672
118011339,3,5,45,0,3,18,70,0,6,0,0,0,0,6,3,81,6,0,0,0,94,3,13,4,3,3,0,29,4,8,11,0,3,0,20,15,4,12,0,3,0,41,74,4,22,0,0,0,104,192,6,67,0,3,0,273,364,5,104,0,6,0,473,529,0,91,0,4,0,627,478,0,103,0,3,0,588,296,0,83,0,3,6,383,167,0,44,0,0,0,214,293,0,72,0,3,0,372,41,6,21,3,4,3,85,2464,129,683,10,36,37,3365
118011340,6,10,33,5,3,24,86,0,3,0,0,0,0,4,3,72,6,0,0,0,83,7,20,11,3,0,0,42,11,10,9,0,0,0,34,21,0,8,0,0,0,32,69,5,34,3,0,0,107,296,6,54,3,5,0,368,501,0,111,0,0,4,613,617,0,123,0,3,3,746,568,0,94,0,3,3,673,364,0,88,0,7,0,459,254,0,55,0,4,0,313,498,0,135,0,0,0,638,65,4,40,3,3,8,118,3274,137,812,21,32,48,4318
118011341,3,7,33,3,3,33,79,0,5,0,3,3,0,19,5,60,13,5,0,0,75,3,19,5,20,0,0,53,4,9,8,0,0,0,23,33,4,12,8,3,0,54,69,6,29,0,3,0,109,239,0,57,3,9,3,312,281,0,45,0,3,0,332,356,0,77,0,3,0,438,307,0,63,0,0,0,381,219,0,49,0,3,0,270,155,0,24,0,0,0,176,335,0,80,0,0,0,413,41,4,22,3,6,7,88,2053,116,524,52,39,44,2828
118011342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011343,0,0,75,0,9,49,136,0,0,0,0,0,0,5,0,0,3,0,0,0,8,6,0,7,0,0,0,9,10,0,11,0,0,0,23,13,0,7,0,4,0,31,44,0,28,0,3,0,75,215,0,46,0,0,0,265,371,0,71,0,4,3,448,595,0,110,0,0,0,714,497,0,104,0,0,4,607,317,0,84,0,4,0,406,208,0,58,0,8,4,286,524,0,143,0,4,3,678,55,0,36,0,5,7,103,2866,7,804,4,52,69,3795
118011344,0,0,20,3,0,23,42,0,0,0,0,0,0,4,0,4,3,0,0,0,5,0,4,3,3,0,0,9,0,3,5,0,0,0,12,3,0,4,0,0,0,9,34,0,9,0,0,0,47,82,0,29,7,6,0,125,187,0,42,0,0,0,231,260,0,33,0,0,0,296,176,0,19,0,0,3,199,91,0,16,0,0,0,112,56,0,12,0,0,0,69,161,0,42,0,3,0,199,29,0,9,0,0,0,44,1090,10,247,19,10,28,1410
118011345,0,3,26,3,4,22,62,0,3,0,0,0,0,3,10,21,6,0,0,0,35,10,15,6,0,0,0,28,10,3,20,0,0,0,35,43,0,22,0,3,0,65,236,4,38,0,0,0,276,364,0,65,0,0,3,432,327,0,82,0,5,0,415,268,0,51,0,0,3,318,200,0,48,0,0,0,248,165,0,39,0,0,0,210,118,0,21,0,0,0,143,534,0,102,0,5,0,640,44,3,18,12,9,0,86,2323,47,552,16,36,30,3000
118011346,0,0,30,0,3,15,53,0,0,0,0,0,0,3,0,0,3,0,0,0,6,0,0,4,0,0,0,6,0,0,0,0,0,0,3,5,0,4,0,0,0,11,10,0,3,0,5,0,18,34,0,16,0,4,0,51,109,0,17,0,0,0,124,186,0,31,0,0,0,220,105,0,30,3,0,3,146,67,0,18,0,0,0,85,52,0,7,0,0,0,57,183,0,70,0,6,0,257,18,0,14,4,6,0,37,772,3,250,18,27,20,1086
118011347,10,0,24,0,0,18,48,0,0,0,4,0,0,3,0,8,3,0,0,0,17,0,3,3,0,0,0,7,0,0,3,0,0,0,8,3,0,5,0,0,0,5,12,0,7,0,0,0,23,59,0,9,0,0,0,76,104,0,26,0,0,0,132,142,0,26,0,0,0,176,145,0,25,0,0,0,176,65,0,11,0,0,0,77,58,0,14,0,0,0,74,192,0,57,0,0,0,248,13,0,14,0,3,0,34,807,17,229,7,13,19,1085
118021348,5,46,28,0,0,30,110,0,43,0,8,0,0,47,6,350,7,3,0,3,364,6,99,5,16,0,0,128,8,40,13,3,3,0,61,18,38,18,9,9,0,88,62,30,27,3,22,0,143,201,9,71,0,15,0,298,566,12,115,0,4,3,704,917,3,130,0,5,0,1062,637,0,89,0,3,3,736,341,0,55,0,3,0,397,181,0,27,0,6,0,218,377,3,67,0,5,0,453,46,41,20,0,3,0,118,3376,710,687,38,86,43,4937
118021350,3,70,35,3,3,28,140,0,49,0,3,0,0,55,0,450,3,10,3,0,471,5,178,3,30,0,4,222,3,59,9,8,0,0,80,7,49,8,7,12,0,73,13,39,15,3,15,0,85,104,26,22,6,11,0,178,204,14,37,0,0,0,260,210,15,25,0,5,0,258,201,7,35,0,3,0,242,125,0,20,0,0,0,148,90,0,9,0,3,0,95,140,0,30,0,3,0,171,24,69,16,8,4,0,124,1125,1026,264,78,63,40,2583
118021564,0,6,47,3,4,15,70,0,3,0,0,0,0,0,6,28,3,0,0,0,38,5,8,15,4,0,0,27,6,3,10,0,0,0,19,23,5,10,9,5,0,53,36,7,21,9,15,0,83,272,20,92,60,41,8,491,583,3,85,21,20,0,709,438,0,46,0,4,3,495,200,0,42,3,6,0,245,122,0,24,0,3,0,146,48,0,12,0,3,0,64,107,0,42,0,3,0,148,31,3,28,5,3,3,74,1878,85,462,105,101,33,2669
118021565,15,12,28,0,3,14,71,3,7,0,0,0,0,11,6,57,8,0,0,0,74,19,15,19,3,3,0,70,44,16,14,0,0,0,80,58,4,34,3,3,0,108,99,4,39,7,5,0,149,332,0,53,3,3,0,396,476,6,54,0,4,0,536,402,0,62,0,3,0,469,223,0,69,4,3,0,295,152,0,45,0,0,0,200,99,0,31,0,8,0,138,115,0,56,0,6,0,182,39,3,36,5,5,3,99,2085,136,550,23,56,22,2868
118021566,4,6,23,0,0,5,33,0,8,0,0,0,0,8,0,28,0,0,0,0,35,0,10,5,3,0,0,17,0,9,4,0,0,0,13,6,0,9,0,0,0,11,15,0,13,0,3,0,33,65,0,11,0,0,3,79,188,0,26,0,0,0,218,199,0,21,0,0,0,226,125,0,21,0,0,0,141,77,0,9,0,3,0,97,45,0,7,0,0,0,54,88,0,25,0,0,0,112,5,4,9,0,0,0,20,823,63,186,7,15,7,1105
118021567,3,59,13,0,3,10,86,0,55,0,3,0,0,59,7,393,3,8,0,3,407,0,119,3,8,0,3,133,3,63,3,0,0,0,71,4,32,11,4,5,0,60,22,32,7,6,0,0,65,79,20,21,4,0,0,126,315,16,43,0,3,0,383,252,5,33,0,3,0,292,150,9,21,0,0,0,181,79,0,13,0,0,0,90,49,0,13,0,0,0,64,61,0,11,0,0,0,70,17,46,8,0,5,5,84,1032,864,197,26,31,17,2170
118021568,0,0,38,0,0,9,49,0,0,0,0,0,0,0,0,11,0,0,0,0,15,7,5,0,4,0,0,20,0,3,10,0,0,0,9,11,3,7,0,0,0,21,40,9,13,3,3,0,59,79,0,18,3,0,0,99,219,0,31,0,0,0,250,287,0,36,0,9,0,327,258,0,39,0,0,0,301,115,0,18,0,0,0,129,50,0,3,0,0,0,60,65,0,8,0,0,0,73,17,7,14,0,3,0,44,1150,41,238,14,16,16,1469
118021569,3,0,39,7,3,27,79,0,0,0,0,0,0,3,3,7,4,4,0,0,26,5,20,9,3,0,0,37,11,13,18,0,0,0,42,17,7,24,5,8,0,59,42,4,37,0,0,0,86,213,0,59,0,0,0,281,720,0,100,0,3,0,833,830,0,119,0,4,3,955,353,0,48,0,0,5,405,158,0,18,0,4,0,185,86,0,15,0,0,0,110,127,0,29,0,0,0,157,45,3,16,3,3,3,72,2618,63,537,31,28,39,3315
118021570,5,8,21,0,0,16,57,0,8,0,3,0,0,9,3,42,4,3,0,0,57,11,13,4,8,0,0,35,7,3,11,0,4,0,24,16,6,20,0,8,0,52,49,0,20,4,5,0,80,164,6,39,3,3,3,225,455,4,59,0,3,3,523,595,0,77,4,10,0,682,283,0,49,0,4,0,336,101,0,23,3,3,0,127,71,0,12,0,0,0,89,123,0,27,0,0,0,153,32,4,10,3,4,3,56,1917,94,382,34,48,26,2496
119011354,5,61,29,8,3,21,128,0,54,0,0,0,0,56,3,314,0,8,4,3,336,4,190,8,22,9,0,223,8,83,6,0,0,0,100,12,68,17,3,14,4,110,26,77,22,11,6,0,145,136,63,63,3,24,3,286,273,21,64,0,12,9,380,118,4,31,0,4,0,154,65,3,9,0,4,0,73,3,0,3,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,7,17,53,13,3,4,7,97,669,993,271,58,80,40,2111
119011355,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,3,0,4,0,0,11,0,0,0,0,0,0,0,11,0,3,0,0,0,13,15,0,3,0,0,0,18,15,0,3,0,0,0,17,3,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,52,3,10,8,0,4,75
119011356,0,0,15,0,4,14,36,0,3,0,0,0,0,3,0,27,4,0,0,0,32,0,10,9,0,3,0,30,5,5,9,4,3,0,23,6,8,9,3,0,0,30,20,7,21,4,0,0,57,91,7,53,0,11,0,161,181,3,43,0,18,0,245,103,6,16,0,0,0,120,29,0,4,0,3,0,40,8,0,0,0,0,0,8,4,0,0,0,0,0,5,0,0,0,0,0,0,0,11,6,14,3,3,0,43,454,85,202,19,43,15,827
119011357,0,46,50,0,10,27,134,0,46,0,0,0,0,49,3,313,7,8,0,3,331,16,148,8,10,0,0,188,16,89,14,4,3,0,129,14,57,12,4,0,0,95,29,48,27,7,6,3,124,197,53,86,9,19,0,360,291,19,82,3,18,3,418,197,3,49,0,16,0,262,75,0,31,0,3,0,115,15,0,7,0,0,0,25,0,0,0,0,0,0,4,0,0,0,0,0,0,8,15,38,27,4,3,3,97,876,869,395,66,80,44,2328
119011358,0,26,22,10,3,16,79,0,13,0,3,0,0,19,0,151,3,39,4,0,203,0,51,14,6,3,0,69,8,33,4,4,0,0,48,8,20,15,0,0,0,47,28,26,15,3,0,0,71,202,21,49,0,5,0,267,291,9,53,0,0,0,354,155,0,12,0,0,0,168,70,0,11,0,0,0,75,8,0,4,0,0,0,14,6,0,0,0,0,0,6,6,0,0,0,0,0,6,19,28,14,0,4,0,68,797,375,213,65,21,15,1490
119011359,0,22,28,0,3,18,70,0,24,0,0,0,0,27,0,238,0,6,0,3,246,0,83,3,9,3,0,100,0,56,17,3,0,0,79,14,34,15,3,3,0,68,38,36,20,3,3,0,96,179,31,46,0,7,0,268,364,18,49,0,0,0,435,232,3,25,0,0,0,259,121,3,12,0,4,0,135,24,0,7,0,0,0,27,6,0,0,0,0,0,9,0,0,0,0,0,0,3,16,39,7,3,4,0,74,997,584,220,27,31,31,1896
119011360,0,16,18,3,0,17,54,0,21,0,4,0,0,28,0,186,6,4,0,0,202,0,88,7,11,0,0,110,4,47,8,9,0,0,67,20,48,8,4,0,0,81,34,27,31,4,3,0,94,171,38,51,3,3,0,272,314,14,40,0,8,6,379,154,3,20,0,4,0,179,105,0,10,0,0,0,119,15,0,4,0,0,0,20,4,0,0,0,0,0,4,3,0,0,0,0,0,3,11,18,16,3,3,3,49,823,512,223,42,28,22,1651
119011361,4,29,32,0,5,14,83,0,33,0,3,0,0,32,0,177,15,12,0,0,199,3,120,17,21,0,0,164,18,64,13,13,3,0,113,25,62,12,8,5,0,108,37,32,38,5,8,0,127,298,42,105,11,17,8,474,300,21,90,0,28,3,446,97,3,14,0,4,0,122,51,0,7,0,0,0,56,5,0,0,0,0,0,10,0,0,0,0,0,0,0,5,0,0,0,0,0,5,18,38,27,3,5,8,112,869,614,370,80,76,38,2045
119011571,6,23,20,0,0,14,70,0,16,0,6,4,0,26,0,145,7,0,3,0,156,12,76,18,3,3,0,110,9,32,16,0,3,0,60,33,35,19,0,0,0,88,115,25,36,4,10,0,188,1045,19,124,3,13,3,1207,341,3,68,6,9,0,424,71,0,16,0,0,0,91,30,0,0,0,4,0,34,3,0,0,0,0,0,4,3,0,3,0,0,0,4,10,0,0,0,0,0,6,37,25,24,3,3,3,88,1706,393,351,31,48,24,2561
119011572,10,22,38,3,3,17,87,0,19,0,0,0,0,22,0,123,16,3,0,0,140,9,75,15,13,7,3,117,3,33,14,3,0,0,54,15,15,22,4,4,0,60,76,34,39,24,10,0,182,661,19,110,7,33,0,830,247,4,71,4,18,4,338,66,0,11,0,11,0,87,20,0,6,0,0,0,22,11,0,7,0,0,0,11,4,0,0,0,0,0,5,0,0,0,0,0,0,3,14,26,21,6,11,8,84,1127,366,375,64,89,28,2053
119021362,14,12,35,7,0,30,96,0,12,0,0,0,0,14,5,148,3,4,0,0,167,12,80,18,15,3,0,125,12,37,7,3,0,0,65,39,28,15,7,6,0,101,334,19,43,4,8,0,419,588,24,63,5,14,0,699,294,9,40,0,9,0,356,178,3,29,3,4,0,211,68,0,11,0,0,0,82,9,0,3,0,0,0,15,10,0,0,0,0,0,13,7,0,0,0,0,0,11,28,27,29,12,4,3,98,1604,412,307,63,54,43,2472
119021363,14,6,56,0,3,38,118,3,10,7,9,0,0,26,4,83,21,5,3,0,116,32,74,25,20,4,0,155,66,25,29,3,3,0,127,61,20,33,3,9,3,127,442,13,92,3,11,0,562,1727,19,212,10,49,11,2027,760,3,115,5,19,3,904,321,3,67,0,7,4,405,103,0,12,0,4,0,122,22,0,0,0,0,0,24,15,0,0,0,0,0,14,15,0,8,0,0,0,21,56,13,39,3,10,7,131,3628,274,714,63,125,62,4868
119021364,3,7,33,4,0,25,76,0,8,3,0,0,0,8,0,51,8,6,0,0,59,4,35,3,10,0,0,53,7,13,9,5,4,0,40,16,20,6,7,3,0,47,30,10,28,6,3,5,82,186,17,54,3,4,0,262,284,0,54,0,5,0,342,288,3,43,0,0,0,336,124,0,22,0,0,0,151,52,0,3,0,3,0,59,29,0,10,0,0,0,38,20,0,3,0,0,0,26,19,10,23,3,4,3,63,1067,169,297,41,29,36,1634
119021366,5,18,22,3,7,20,72,0,20,4,0,0,0,25,3,126,9,3,0,4,141,14,78,26,10,3,0,126,16,40,15,3,8,0,83,45,28,12,5,0,0,94,248,27,40,0,10,0,322,425,23,72,6,19,4,548,264,17,74,0,15,0,379,144,0,21,0,9,3,170,27,4,14,0,0,0,38,9,0,0,0,0,0,12,9,0,0,0,0,0,9,0,0,0,0,0,0,0,23,23,23,5,10,7,86,1228,401,333,35,81,44,2116
119021367,0,13,15,0,0,13,46,0,10,0,0,0,0,10,0,63,4,7,0,0,71,11,36,3,11,0,0,62,8,23,7,3,0,0,39,14,17,3,3,0,0,35,114,7,15,6,0,0,138,222,8,33,3,9,0,276,170,5,32,0,10,0,219,125,3,15,0,3,0,146,45,4,4,0,0,0,52,17,0,6,0,0,0,26,7,0,0,0,0,0,7,3,0,0,0,0,0,5,12,11,13,4,4,9,45,740,192,145,31,29,27,1164
119021573,12,3,26,0,0,15,60,0,8,3,0,0,0,10,8,34,14,4,0,0,65,18,27,9,0,0,0,56,16,7,3,3,0,0,29,48,5,20,0,7,0,77,734,11,64,0,13,0,820,1106,3,101,0,20,12,1249,169,0,30,7,7,0,211,68,0,12,0,4,0,84,20,0,0,0,3,0,27,3,0,3,0,0,0,7,0,0,0,0,0,0,0,7,0,3,0,0,0,8,31,9,17,0,5,4,66,2232,109,307,13,64,36,2766
119021574,3,4,9,0,0,12,25,0,4,0,0,0,0,4,7,34,3,0,0,0,48,3,20,9,3,0,0,41,9,11,10,0,3,0,33,35,6,5,0,0,0,49,477,10,27,3,5,0,523,681,3,55,0,8,0,753,139,0,14,0,3,0,160,29,0,6,0,0,0,38,21,0,0,0,0,0,20,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,10,9,0,0,7,42,1423,99,152,8,27,22,1732
119031368,4,13,63,0,3,25,108,0,11,0,3,0,0,20,4,76,9,0,0,0,94,13,19,20,8,5,0,62,8,13,19,4,3,0,49,36,10,19,6,9,0,79,65,3,51,3,5,0,133,478,14,87,4,13,0,590,882,3,121,4,16,3,1020,528,3,81,0,10,0,625,109,0,31,0,3,0,149,39,0,6,0,3,0,53,12,0,3,0,0,0,18,24,0,11,0,0,0,35,42,10,40,0,4,0,99,2253,171,567,30,70,34,3122
119031369,7,11,29,0,0,19,73,0,7,0,0,0,0,9,0,49,8,0,3,0,59,4,18,16,6,0,0,47,10,14,25,4,0,0,54,24,11,20,4,8,0,68,175,4,53,0,7,0,243,1211,4,102,7,4,6,1337,449,3,50,0,6,0,504,212,0,28,0,3,0,240,107,0,12,0,0,0,117,45,0,3,0,0,0,47,13,0,0,0,0,0,13,13,0,0,0,0,0,12,34,9,20,0,3,6,68,2302,127,374,19,42,31,2893
119031370,0,15,24,3,0,15,63,0,16,3,3,0,0,24,0,167,4,3,3,0,173,4,86,7,15,3,0,115,3,40,8,5,0,0,60,19,25,7,11,4,0,62,74,32,19,11,3,0,134,229,16,47,3,8,0,297,283,3,36,0,8,0,332,132,0,25,0,5,0,164,52,0,7,0,0,0,54,19,0,0,0,0,0,26,3,0,3,0,0,0,4,5,0,3,0,0,0,10,13,35,20,6,0,5,79,835,442,212,60,28,22,1606
119031371,0,0,20,0,0,11,36,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,6,0,0,0,7,6,0,3,0,0,0,9,7,4,6,3,14,0,33,32,0,13,0,3,0,57,186,0,36,0,3,0,229,195,0,25,0,0,0,215,107,0,23,0,4,0,134,48,0,12,0,0,0,59,27,0,9,0,0,0,28,10,0,3,0,0,0,11,14,0,4,0,0,0,15,9,0,11,3,0,0,23,634,4,169,10,26,18,856
119031372,3,15,13,5,0,13,48,0,11,0,0,0,0,18,0,149,0,12,3,0,159,0,36,0,6,3,0,50,3,29,3,9,0,0,39,3,18,8,0,3,0,34,18,22,10,0,0,0,48,61,12,24,0,3,0,92,169,16,33,3,3,0,218,137,6,15,0,3,0,155,68,0,3,0,0,0,71,29,0,3,0,0,0,31,11,0,0,0,0,0,6,6,0,3,0,0,0,6,12,16,13,3,0,3,37,514,329,121,28,14,14,1029
119031373,5,74,14,5,3,9,100,0,52,0,3,0,0,60,3,444,3,8,3,3,472,5,229,11,33,0,3,271,4,99,9,8,3,0,121,3,84,3,12,0,0,102,31,50,25,7,0,0,125,197,39,37,9,3,0,289,316,15,48,0,3,0,378,100,0,18,0,3,0,118,23,0,0,0,0,0,20,3,0,0,0,0,0,5,5,0,0,0,0,0,5,0,3,0,0,0,0,3,10,74,11,4,4,3,101,694,1164,182,84,24,25,2177
119031374,8,3,46,3,0,20,81,0,3,0,0,0,0,4,8,37,9,3,0,0,54,0,17,20,4,4,0,49,5,8,17,0,3,3,30,19,4,20,0,6,0,49,37,3,29,0,4,3,80,370,10,70,3,3,3,455,570,0,95,0,6,0,680,303,0,44,0,7,0,356,116,0,29,0,0,0,145,42,0,9,0,0,0,50,12,0,4,0,0,0,15,26,0,0,0,0,0,31,33,9,39,0,14,3,93,1557,99,423,25,47,32,2184
119041375,3,9,38,0,0,18,77,0,11,0,0,0,0,11,0,106,5,15,0,0,130,12,22,15,6,0,0,56,8,14,14,9,4,0,49,14,8,18,5,6,0,55,59,5,41,3,5,0,117,181,9,78,0,12,0,281,644,0,86,0,6,0,745,1008,0,118,10,11,0,1149,330,0,47,0,3,0,381,73,0,26,0,3,0,102,32,0,4,0,0,0,35,23,0,10,0,3,0,38,43,13,52,0,3,4,114,2431,210,562,52,64,27,3343
119041376,6,3,50,0,3,29,91,0,0,0,0,0,0,0,8,19,6,0,0,0,31,6,3,19,6,0,0,37,12,14,21,3,0,0,46,33,9,20,0,3,0,63,115,9,47,0,7,0,177,836,7,94,3,16,0,960,624,7,75,0,9,0,720,265,0,33,0,3,0,302,113,0,12,0,0,0,125,32,0,4,0,0,0,40,9,0,3,0,0,0,12,12,0,3,0,0,0,20,33,3,24,0,6,3,68,2103,80,400,31,58,32,2702
119041377,0,3,22,0,9,16,52,0,5,0,0,0,0,5,0,50,0,3,0,0,60,0,31,4,10,3,0,53,5,12,7,0,0,0,24,8,20,6,4,5,0,42,41,7,15,0,5,0,66,81,11,35,3,3,0,135,195,0,35,0,6,0,234,206,7,32,0,3,3,241,67,0,9,0,0,0,75,14,0,0,0,0,0,16,6,0,0,0,0,0,6,7,0,4,0,0,0,10,13,7,16,6,3,0,46,642,150,179,29,35,22,1056
119041378,0,0,33,0,3,8,46,0,3,0,0,0,0,3,0,11,5,3,0,0,21,4,12,9,0,0,0,28,8,5,9,3,0,0,24,12,3,14,0,0,0,31,47,0,24,0,7,0,68,501,0,73,0,8,3,578,481,0,47,0,3,0,531,249,0,35,0,0,3,281,64,0,3,0,3,0,72,12,0,8,0,0,0,22,5,0,3,0,0,0,10,3,0,0,0,0,0,4,27,4,17,4,3,0,51,1416,37,268,14,15,19,1773
119041379,3,5,33,3,4,11,60,0,5,0,0,0,0,10,3,32,0,0,0,0,33,11,17,6,3,0,0,43,6,5,8,3,0,0,21,17,9,13,0,0,0,36,69,3,20,0,0,3,93,568,4,62,0,0,0,638,614,5,51,0,0,3,675,231,0,23,4,3,0,264,87,0,10,0,0,0,97,19,0,3,0,0,0,20,4,0,5,0,0,0,9,10,0,0,0,0,0,7,14,13,24,0,6,5,56,1653,98,252,19,20,22,2063
119041380,7,3,30,0,0,14,61,0,5,0,0,0,0,12,0,44,5,0,0,0,55,11,12,4,4,0,0,32,12,0,8,4,0,0,26,26,6,8,0,5,0,40,102,5,26,0,0,0,134,614,3,47,3,0,0,671,483,4,51,3,3,0,539,208,0,22,0,0,0,235,90,0,16,0,0,0,110,39,0,5,0,0,0,50,16,0,0,0,0,0,13,29,0,0,0,0,0,26,27,6,11,0,3,3,54,1653,90,237,19,25,23,2053
119041381,8,3,41,11,3,12,79,0,0,0,0,0,0,4,7,41,12,4,6,0,65,5,24,13,0,0,0,46,13,7,12,3,0,0,35,31,6,14,6,7,0,70,96,3,35,0,7,0,148,496,10,64,3,7,6,582,792,0,101,5,15,4,919,414,0,74,0,5,0,499,93,0,24,0,0,0,121,28,0,8,0,0,0,31,5,0,0,0,0,0,5,19,0,11,0,0,0,28,38,10,29,10,7,8,96,2047,109,445,46,64,26,2732
119041382,3,6,32,0,0,20,68,0,9,0,0,0,0,7,0,65,0,0,0,0,71,3,14,0,3,4,0,28,10,6,7,0,0,0,26,18,3,11,0,3,0,40,54,5,17,4,0,0,88,441,3,53,0,0,3,499,398,0,38,0,4,3,441,214,0,19,0,4,0,233,112,0,15,0,4,0,124,55,0,5,0,0,0,56,25,0,0,0,0,0,25,26,0,5,0,0,0,29,28,7,13,7,0,0,61,1375,132,225,24,27,31,1799
