SA2_MAINCODE_2016,NegNil_inc_Emp_WFT,NegNil_inc_Emp_WPT,NegNil_inc_Emp_AW,NegNil_inc_E_T,NegNil_inc_UnE_lfw_FTW,NegNil_inc_UnE_lfw_PTW,NegNil_inc_UnE_lfw_Tot,NegNil_inc_T_LF,NegNil_inc_Notin_LF,NegNil_inc_LF_sta_NS,NegNil_inc_Tot,I_1_149_Emp_WFT,I_1_149_Emp_WPT,I_1_149_Emp_AW,I_1_149_E_T,I_1_149_UnE_lfw_FTW,I_1_149_UnE_lfw_PTW,I_1_149_UnE_lfw_Tot,I_1_149_T_LF,I_1_149_Notin_LF,I_1_149_LF_sta_NS,I_1_149_Tot,I_150_299_Emp_WFT,I_150_299_Emp_WPT,I_150_299_Emp_AW,I_150_299_E_T,I_150_299_UnE_lfw_FTW,I_150_299_UnE_lfw_PTW,I_150_299_UnE_lfw_Tot,I_150_299_T_LF,I_150_299_Notin_LF,I_150_299_LF_sta_NS,I_150_299_Tot,I_300_399_Emp_WFT,I_300_399_Emp_WPT,I_300_399_Emp_AW,I_300_399_E_T,I_300_399_UnE_lfw_FTW,I_300_399_UnE_lfw_PTW,I_300_399_UnE_lfw_Tot,I_300_399_T_LF,I_300_399_Notin_LF,I_300_399_LF_sta_NS,I_300_399_Tot,I_400_499_Emp_WFT,I_400_499_Emp_WPT,I_400_499_Emp_AW,I_400_499_E_T,I_400_499_UnE_lfw_FTW,I_400_499_UnE_lfw_PTW,I_400_499_UnE_lfw_Tot,I_400_499_T_LF,I_400_499_Notin_LF,I_400_499_LF_sta_NS,I_400_499_Tot,I_500_649_Emp_WFT,I_500_649_Emp_WPT,I_500_649_Emp_AW,I_500_649_E_T,I_500_649_UnE_lfw_FTW,I_500_649_UnE_lfw_PTW,I_500_649_UnE_lfw_Tot,I_500_649_T_LF,I_500_649_Notin_LF,I_500_649_LF_sta_NS,I_500_649_Tot,I_650_799_Emp_WFT,I_650_799_Emp_WPT,I_650_799_Emp_AW,I_650_799_E_T,I_650_799_UnE_lfw_FTW,I_650_799_UnE_lfw_PTW,I_650_799_UnE_lfw_Tot,I_650_799_T_LF,I_650_799_Notin_LF,I_650_799_LF_sta_NS,I_650_799_Tot,I_800_999_Emp_WFT,I_800_999_Emp_WPT,I_800_999_Emp_AW,I_800_999_E_T,I_800_999_UnE_lfw_FTW,I_800_999_UnE_lfw_PTW,I_800_999_UnE_lfw_Tot,I_800_999_T_LF,I_800_999_Notin_LF,I_800_999_LF_sta_NS,I_800_999_Tot,I_1000_1249_Emp_WFT,I_1000_1249_Emp_WPT,I_1000_1249_Emp_AW,I_1000_1249_E_T,I_1000_1249_UnE_lfw_FTW,I_1000_1249_UnE_lfw_PTW,I_1000_1249_UnE_lfw_Tot,I_1000_1249_T_LF,I_1000_1249_Notin_LF,I_1000_1249_LF_sta_NS,I_1000_1249_Tot,I_1250_1499_Emp_WFT,I_1250_1499_Emp_WPT,I_1250_1499_Emp_AW,I_1250_1499_E_T,I_1250_1499_UnE_lfw_FTW,I_1250_1499_UnE_lfw_PTW,I_1250_1499_UnE_lfw_Tot,I_1250_1499_T_LF,I_1250_1499_Notin_LF,I_1250_1499_LF_sta_NS,I_1250_1499_Tot,I_1500_1749_Emp_WFT,I_1500_1749_Emp_WPT,I_1500_1749_Emp_AW,I_1500_1749_E_T,I_1500_1749_UnE_lfw_FTW,I_1500_1749_UnE_lfw_PTW,I_1500_1749_UnE_lfw_Tot,I_1500_1749_T_LF,I_1500_1749_Notin_LF,I_1500_1749_LF_sta_NS,I_1500_1749_Tot,I_1750_1999_Emp_WFT,I_1750_1999_Emp_WPT,I_1750_1999_Emp_AW,I_1750_1999_E_T,I_1750_1999_UnE_lfw_FTW,I_1750_1999_UnE_lfw_PTW,I_1750_1999_UnE_lfw_Tot,I_1750_1999_T_LF,I_1750_1999_Notin_LF,I_1750_1999_LF_sta_NS,I_1750_1999_Tot,I_2000_2499_Emp_WFT,I_2000_2499_Emp_WPT,I_2000_2499_Emp_AW,I_2000_2499_E_T,I_2000_2499_UnE_lfw_FTW,I_2000_2499_UnE_lfw_PTW,I_2000_2499_UnE_lfw_Tot,I_2000_2499_T_LF,I_2000_2499_Notin_LF,I_2000_2499_LF_sta_NS,I_2000_2499_Tot,I_2500_2999_Emp_WFT,I_2500_2999_Emp_WPT,I_2500_2999_Emp_AW,I_2500_2999_E_T,I_2500_2999_UnE_lfw_FTW,I_2500_2999_UnE_lfw_PTW,I_2500_2999_UnE_lfw_Tot,I_2500_2999_T_LF,I_2500_2999_Notin_LF,I_2500_2999_LF_sta_NS,I_2500_2999_Tot,I_3000_3499_Emp_WFT,I_3000_3499_Emp_WPT,I_3000_3499_Emp_AW,I_3000_3499_E_T,I_3000_3499_UnE_lfw_FTW,I_3000_3499_UnE_lfw_PTW,I_3000_3499_UnE_lfw_Tot,I_3000_3499_T_LF,I_3000_3499_Notin_LF,I_3000_3499_LF_sta_NS,I_3000_3499_Tot,I_3500_3999_Emp_WFT,I_3500_3999_Emp_WPT,I_3500_3999_Emp_AW,I_3500_3999_E_T,I_3500_3999_UnE_lfw_FTW,I_3500_3999_UnE_lfw_PTW,I_3500_3999_UnE_lfw_Tot,I_3500_3999_T_LF,I_3500_3999_Notin_LF,I_3500_3999_LF_sta_NS,I_3500_3999_Tot,I_4000more_Emp_WFT,I_4000more_Emp_WPT,I_4000more_Emp_AW,I_4000more_E_T,I_4000more_UnE_lfw_FTW,I_4000more_UnE_lfw_PTW,I_4000more_UnE_lfw_Tot,I_4000more_T_LF,I_4000more_Notin_LF,I_4000more_LF_sta_NS,I_4000more_Tot,Part_inc_sta_Emp_WFT,Part_inc_sta_Emp_WPT,Part_inc_sta_Emp_AW,Part_inc_sta_E_T,Part_inc_sta_UnE_lfw_FTW,Part_inc_sta_UnE_lfw_PTW,Part_inc_sta_UnE_lfw_Tot,Part_inc_sta_T_LF,Part_inc_sta_Notin_LF,Part_inc_sta_LF_sta_NS,Part_inc_sta_Tot,All_inc_NS_Emp_WFT,All_inc_NS_Emp_WPT
116021562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,0,9,3,3,0,5,0,0,0,5,0,0,6,3,3,0,7,0,0,0,7,4,0,7,11,0,0,12,0,0,0,9,6,0,20,3,5,0,5,0,0,0,5,0,0,6,10,0,0,12,0,0,0,12,0,0,12,6,0,0,9,0,0,0,9,0,0,11,11,0,0,15,0,0,0,15,0,0,16,9,0,0,11,0,0,0,11,0,0,12,5,0,0,5,0,0,0,7,0,0,7,0,0,0,4,0,0,0,5,0,0,10,3,0,0,3,0,0,0,3,0,0,4,4,0,0,7,0,0,0,7,5,0,13,0,0
116021563,0,0,0,0,0,0,0,0,8,0,16,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,3,3,9,0,9,0,8,0,8,3,3,9,13,15,0,28,0,14,0,11,3,3,4,18,19,0,39,3,25,0,22,0,3,5,32,26,0,57,12,24,0,39,0,6,6,42,22,3,67,28,27,0,58,3,4,10,68,29,0,99,53,25,3,88,0,0,3,90,24,0,107,49,25,3,69,0,3,3,72,15,0,90,47,9,0,57,0,0,0,64,5,0,64,30,11,0,41,0,0,3,49,8,0,52,60,16,3,79,3,0,3,81,17,0,95,42,6,0,47,0,0,0,49,6,0,57,22,0,3,20,0,0,0,20,0,0,20,12,3,3,19,0,0,0,19,3,0,18,14,0,0,14,0,0,0,14,0,0,16,28,15,3,50,0,0,0,50,19,3,69,5,0
116031313,0,0,0,0,0,3,7,7,21,0,22,0,0,0,0,4,0,4,3,13,0,18,0,0,0,5,4,8,12,15,53,3,75,0,15,0,15,12,7,21,28,78,0,113,0,13,0,12,17,10,27,43,103,0,147,3,23,4,29,10,11,17,49,152,3,200,22,33,0,54,3,9,8,64,142,0,205,26,32,5,56,7,5,12,73,84,0,160,26,26,3,49,3,10,12,59,73,0,128,27,9,3,44,0,5,0,42,56,4,105,21,4,0,25,0,0,0,32,41,0,71,21,10,4,36,3,0,3,38,16,0,53,28,12,0,41,0,4,4,45,28,0,68,15,3,0,20,0,0,0,20,11,0,36,9,0,0,10,0,0,0,10,0,0,15,0,3,0,4,0,0,0,4,4,0,11,8,0,0,6,0,0,0,8,5,0,14,15,31,0,44,6,3,13,53,73,0,126,0,3
116031314,0,0,0,0,0,0,3,5,6,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,4,3,0,4,5,9,0,8,0,3,0,3,0,0,0,3,7,0,10,5,5,0,13,0,3,3,14,18,0,35,3,12,0,16,3,4,6,25,19,0,45,11,9,0,20,0,0,0,24,23,0,49,21,7,3,31,4,3,4,37,14,0,44,22,3,0,27,0,0,0,27,10,0,35,16,6,0,20,0,0,0,20,9,0,25,8,3,3,15,0,0,0,18,9,0,27,21,3,0,22,0,0,0,22,5,0,25,3,0,0,9,0,0,0,9,0,0,11,4,0,0,4,0,0,0,4,0,0,4,5,3,0,8,0,0,0,8,3,0,10,0,0,0,0,0,0,0,0,0,0,0,8,6,3,11,0,3,6,17,12,0,33,0,0
116031315,0,0,0,0,0,3,3,0,12,0,19,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,3,6,7,10,0,15,0,3,4,7,3,3,6,12,15,0,27,0,0,0,7,0,5,9,12,21,0,32,7,18,3,34,6,0,6,35,40,0,82,22,29,4,53,4,0,3,56,34,0,89,29,15,0,50,3,0,3,50,42,0,91,46,18,3,63,3,0,3,68,41,0,101,39,20,0,60,3,0,3,60,15,0,78,33,6,0,34,0,3,5,43,15,0,55,31,7,0,39,0,0,0,38,11,0,53,49,9,3,63,0,0,0,64,11,0,79,29,6,5,35,0,0,0,35,7,0,43,17,3,0,25,0,0,0,25,4,0,29,4,0,0,3,0,0,0,3,5,0,9,5,0,0,12,0,0,0,11,0,0,11,20,11,4,32,0,3,3,35,29,0,67,8,3
116031316,0,0,0,0,4,0,4,3,23,0,24,0,0,0,3,0,3,6,4,8,0,15,0,0,0,3,5,5,17,18,44,0,66,0,8,0,8,3,9,18,25,53,0,78,0,9,0,15,11,4,10,24,91,0,119,3,30,3,35,6,14,13,53,112,0,167,16,43,3,58,10,11,16,74,133,0,204,39,25,3,68,9,3,9,81,91,0,173,39,18,0,66,7,3,10,75,70,0,145,32,19,4,54,3,0,3,60,34,0,102,29,4,3,43,0,0,0,44,35,0,74,25,5,0,28,0,0,0,35,23,0,52,33,8,0,40,0,3,3,44,22,0,72,15,0,0,17,0,0,0,14,10,0,23,6,0,0,6,0,0,0,5,4,0,9,0,0,3,5,0,0,0,3,3,0,12,4,0,0,3,0,0,0,3,12,0,14,23,19,0,37,8,6,15,55,69,3,129,0,0
116031317,0,0,0,0,4,3,3,3,19,0,30,0,0,0,3,0,3,3,3,7,0,9,0,0,0,0,8,0,12,14,41,0,61,0,4,0,9,0,3,8,17,42,0,57,3,10,0,20,6,6,8,28,58,0,79,8,29,0,39,6,3,12,45,95,0,142,25,30,6,54,3,5,12,71,84,5,156,29,30,6,64,4,3,10,73,83,0,150,49,20,4,73,7,3,8,83,59,0,138,41,13,6,59,0,0,3,59,71,0,138,25,9,3,33,0,0,0,33,31,0,65,18,3,3,28,0,0,0,28,26,0,53,29,10,3,46,0,0,3,52,30,0,76,14,0,0,17,0,0,0,15,13,0,29,5,0,0,7,0,0,0,7,4,0,9,3,0,0,3,0,0,0,3,4,0,6,5,0,0,8,0,0,0,6,4,0,11,16,10,3,35,0,0,0,33,62,4,97,3,0
116031318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116031319,0,0,0,0,5,0,5,5,13,0,16,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,0,11,0,15,3,4,0,5,0,3,5,9,21,0,32,0,10,0,8,0,9,12,19,24,0,40,10,16,4,24,0,3,3,28,24,0,57,13,19,6,37,0,0,3,41,49,0,90,16,22,4,39,4,0,4,47,43,0,87,34,20,0,61,0,0,3,63,43,0,105,36,7,3,42,0,0,0,38,40,0,79,35,9,0,43,0,0,0,47,19,0,62,27,5,4,41,0,0,3,39,17,0,61,52,11,0,66,0,0,3,65,24,0,92,17,5,0,31,0,0,0,29,8,0,40,12,0,0,12,0,0,0,12,4,0,12,9,3,0,14,0,0,0,14,0,0,18,6,0,0,6,0,0,0,6,6,0,17,28,10,3,46,0,0,0,48,25,0,74,4,0
117011320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011321,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,4,0,4,0,3,0,3,0,3,0,3,0,0,4,0,4,0,5,4,0,4,6,12,0,18,6,7,0,22,0,0,0,20,18,0,35,12,8,0,19,0,0,0,24,11,0,31,15,12,0,26,0,0,0,23,5,0,35,8,9,0,23,0,0,0,23,18,0,42,19,15,0,32,0,0,3,33,8,0,43,21,3,0,26,0,0,0,26,14,0,38,22,3,3,25,0,0,3,29,7,0,40,28,3,3,36,0,0,0,39,9,0,45,20,0,3,19,0,0,0,24,7,0,29,10,0,0,11,0,0,0,11,0,0,11,4,3,0,9,0,0,0,9,0,0,9,11,3,0,12,0,0,0,12,0,0,12,20,5,3,24,0,0,3,30,10,0,37,5,0
117011322,0,0,3,3,5,0,5,3,15,0,22,0,0,0,0,0,0,3,4,13,0,12,0,4,0,4,3,4,7,15,13,0,19,0,3,0,3,0,0,0,8,5,0,15,3,8,0,8,0,5,7,14,26,0,43,12,13,0,23,0,4,4,31,35,0,60,15,24,3,44,0,0,4,46,29,0,81,18,18,0,35,0,3,6,43,48,0,91,28,16,3,46,0,3,4,50,39,0,89,31,5,3,41,0,0,0,40,30,0,69,22,13,0,34,0,0,0,34,26,0,57,27,3,0,33,0,0,0,32,13,0,45,47,7,0,59,0,0,0,61,15,0,76,15,0,0,22,0,0,0,24,16,0,38,9,3,3,15,0,0,0,12,5,0,25,10,0,0,11,0,0,0,11,3,0,13,10,3,0,16,0,0,0,16,3,0,18,26,17,5,42,0,0,0,45,33,3,81,0,0
117011323,0,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,3,3,0,7,0,0,0,0,0,0,3,3,8,0,15,0,5,0,5,0,0,0,9,8,0,20,0,7,0,7,0,0,0,12,20,0,26,0,17,0,15,3,4,9,23,24,0,47,13,11,0,23,0,3,3,27,32,0,62,14,11,0,27,0,3,0,27,23,0,51,22,15,3,46,0,0,0,50,24,0,72,17,11,3,32,0,0,0,28,13,0,49,27,3,0,35,0,0,0,35,13,0,45,13,5,0,13,0,0,0,13,3,0,19,14,4,0,22,0,0,3,21,10,0,28,8,0,0,8,0,0,0,8,5,0,18,12,5,0,14,0,0,0,14,0,0,14,10,0,0,8,0,0,0,8,3,0,11,0,3,0,4,0,0,0,4,3,0,11,19,3,3,27,3,0,3,26,24,5,51,3,0
117011324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117011325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117021326,0,0,0,0,0,0,4,3,13,0,15,0,0,0,0,0,0,0,3,4,0,8,0,8,0,8,6,4,9,19,20,0,34,0,9,0,5,0,3,9,12,20,0,36,0,12,0,10,0,4,4,21,49,0,63,0,18,0,18,3,0,4,20,44,0,64,10,13,0,22,0,4,3,28,50,0,77,22,23,3,42,0,0,0,44,59,0,106,35,24,0,63,0,3,5,66,46,0,113,23,20,0,43,0,0,5,46,45,0,86,34,11,0,45,0,0,0,44,29,0,73,29,8,0,41,0,0,0,41,24,0,65,51,15,3,66,0,0,0,71,34,0,105,20,8,0,27,0,0,0,25,14,0,48,6,3,0,5,0,0,0,5,4,0,14,18,3,0,19,0,0,0,19,0,0,24,18,3,0,22,0,0,0,22,6,0,30,22,12,0,34,3,0,3,41,43,3,87,3,0
117021327,0,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,3,3,4,7,0,7,0,3,0,3,0,0,0,4,9,0,7,0,9,0,6,0,5,5,10,15,0,22,0,8,0,7,0,5,6,10,18,0,33,5,12,3,22,0,0,0,18,21,0,44,7,15,0,24,0,0,0,24,17,0,39,17,19,3,41,0,3,4,39,24,0,68,15,14,0,26,0,0,0,31,11,0,44,28,4,0,35,0,0,0,35,10,0,48,15,0,0,19,0,0,0,19,8,0,23,47,16,0,59,0,0,0,62,16,0,80,16,4,0,21,0,0,0,21,4,0,23,7,3,0,5,0,0,0,5,3,0,8,17,3,3,26,0,0,0,23,3,0,31,20,0,0,24,0,0,0,24,8,0,27,33,8,3,46,0,3,3,44,22,3,67,4,0
117021328,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,5,0,4,0,4,0,0,0,8,3,0,10,0,7,0,7,0,0,0,7,4,0,11,0,5,0,4,0,0,0,7,7,0,13,3,3,0,10,0,0,0,10,9,0,15,10,6,0,15,0,0,0,15,10,0,26,9,0,0,8,0,0,0,11,10,0,24,15,4,0,17,0,0,0,17,9,0,29,10,4,0,15,0,0,0,16,10,0,27,10,4,0,9,0,0,0,9,7,0,20,9,0,0,15,0,0,0,15,8,0,20,13,0,0,12,0,0,0,12,6,0,20,3,4,0,3,0,0,0,3,0,0,3,3,0,0,3,0,0,0,3,3,0,7,6,0,0,8,0,0,0,8,0,0,8,10,3,0,13,0,0,0,11,21,3,31,0,0
117031329,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,3,0,0,0,3,8,0,6,3,0,0,7,0,0,0,7,3,0,5,0,3,0,3,0,0,0,3,7,0,13,4,3,0,9,0,0,0,10,0,0,7,11,3,0,8,0,0,0,8,3,0,18,4,4,0,4,0,0,0,4,3,0,7,14,3,0,19,0,0,0,19,3,0,19,0,0,0,4,0,0,0,3,0,0,5,0,3,0,6,0,0,0,6,0,0,6,14,0,0,18,0,0,0,18,0,0,18,0,0,0,0,0,0,0,0,0,0,0,7,3,0,6,3,0,3,7,8,0,17,0,0
117031330,0,0,0,0,0,0,0,0,9,0,9,3,0,0,3,0,0,0,3,0,0,3,0,0,3,3,3,0,3,4,4,0,12,0,3,0,3,0,0,0,3,7,0,11,0,3,3,6,0,0,0,6,4,0,8,0,5,0,4,3,3,4,11,9,0,22,3,3,0,6,0,0,0,7,10,0,17,12,4,0,15,0,0,0,18,7,0,25,3,6,0,16,0,0,0,16,3,0,19,14,9,0,22,0,0,0,22,5,0,33,17,5,0,23,0,0,0,23,5,0,27,24,6,0,29,0,0,0,29,8,0,38,32,3,0,37,0,0,0,37,5,0,46,5,0,0,9,0,0,0,9,3,0,10,4,0,0,4,0,0,0,4,0,0,8,23,0,0,23,0,0,0,22,0,0,22,9,0,0,9,0,0,0,11,3,0,13,10,5,0,14,0,0,0,16,12,0,24,0,0
117031331,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,6,13,0,18,0,0,0,3,0,0,0,3,14,0,23,0,3,0,4,0,3,3,3,24,0,32,0,8,0,8,0,0,0,8,27,0,44,3,5,0,7,4,0,4,9,22,0,37,16,10,0,22,0,3,3,27,37,0,69,13,6,0,24,0,4,4,29,19,0,45,15,5,0,22,0,0,0,18,12,0,32,8,5,3,19,0,0,0,18,7,0,30,14,11,0,23,0,0,0,24,10,0,33,31,6,0,38,0,0,0,38,14,0,48,6,0,0,7,0,0,0,12,3,0,13,5,0,0,5,0,0,0,5,0,0,9,10,0,0,11,0,0,0,11,0,0,15,14,3,3,19,0,0,0,16,3,0,19,13,13,5,33,3,0,3,35,29,0,63,0,0
117031332,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,9,3,0,11,0,6,0,6,0,0,0,7,13,0,16,0,3,0,10,0,3,3,12,3,0,19,0,0,0,0,3,0,3,4,21,0,23,3,6,0,12,0,0,0,12,17,0,27,9,10,0,11,0,0,0,11,16,0,27,17,8,0,29,0,0,0,29,16,0,43,21,9,0,29,0,0,0,35,14,0,45,17,9,3,23,0,0,0,23,4,0,34,12,0,0,10,0,0,0,10,4,0,15,34,12,3,45,0,0,0,49,7,0,55,14,3,0,18,0,0,0,18,0,0,19,4,0,0,4,0,0,0,4,0,0,7,10,3,0,16,0,0,0,16,3,0,15,12,0,0,16,0,0,0,16,0,0,15,13,12,3,33,0,0,0,33,17,0,49,4,0
117031333,0,0,0,0,0,0,0,4,6,0,13,0,0,0,0,0,0,0,0,3,0,3,0,3,0,6,0,0,0,3,11,0,17,0,0,0,0,0,0,0,3,3,0,8,0,3,0,3,0,3,3,4,10,0,14,0,0,0,4,0,0,0,4,16,0,23,0,8,0,14,0,3,3,15,9,0,24,0,7,0,13,0,0,0,15,20,0,29,3,3,0,11,0,0,0,10,9,0,22,12,3,3,16,0,0,0,21,4,0,21,8,0,0,12,0,0,0,16,12,0,26,4,0,0,6,0,0,0,6,8,0,11,13,3,0,18,0,0,0,18,6,0,23,3,0,0,8,0,0,3,5,0,0,11,3,0,0,3,0,0,0,3,0,0,0,18,3,0,23,0,0,0,23,0,0,23,15,3,0,15,0,0,0,15,3,0,17,11,3,0,11,3,0,3,17,18,0,34,0,0
117031334,0,0,0,0,3,0,3,4,13,0,12,0,0,0,0,0,0,0,0,3,0,4,0,3,0,4,0,3,3,5,8,0,18,0,0,0,0,0,0,0,4,6,0,12,0,4,0,3,3,0,3,6,20,0,28,0,17,0,17,0,0,0,18,29,0,44,4,15,0,22,0,0,0,25,16,0,41,7,13,0,27,0,0,0,26,13,0,39,14,3,0,19,0,0,0,23,13,0,35,17,3,0,17,0,0,0,17,6,0,27,13,10,0,23,0,0,0,23,3,0,26,10,5,0,15,0,0,0,15,5,0,21,23,3,3,26,0,0,0,29,8,0,36,6,0,0,8,0,0,0,8,9,0,14,4,0,0,5,0,0,0,3,0,0,3,13,5,0,18,0,0,0,19,0,0,21,12,3,0,14,0,0,3,18,10,0,26,6,4,0,15,0,0,0,16,19,0,35,0,0
117031335,0,0,0,0,0,0,0,0,14,0,17,0,0,0,3,0,0,0,0,4,0,11,0,0,0,0,0,0,0,0,16,0,18,0,0,0,0,0,0,3,3,12,0,10,0,6,0,7,0,0,0,7,19,0,27,3,8,3,14,4,3,7,21,12,0,35,7,11,0,17,0,0,3,18,17,0,43,12,6,3,21,0,3,3,22,13,0,37,10,7,0,18,0,0,4,22,22,0,45,11,4,0,11,0,0,0,16,10,0,25,12,11,0,20,0,0,0,25,14,0,32,15,3,0,13,0,0,0,13,7,0,25,24,0,0,25,0,0,0,25,7,0,33,5,3,0,12,0,0,0,12,3,0,12,3,3,0,8,0,0,0,8,0,0,7,14,0,0,14,0,0,0,14,0,0,17,12,0,0,12,0,0,0,12,3,0,13,13,4,3,22,0,3,4,25,15,0,33,0,0
117031336,0,0,0,0,0,0,0,0,12,0,10,0,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,3,6,7,0,9,0,0,0,0,0,0,0,0,5,0,12,0,0,0,3,0,0,0,3,13,0,14,0,3,0,6,0,0,0,5,3,0,9,0,0,0,5,0,0,0,5,10,0,17,0,3,0,7,0,0,0,11,11,0,22,0,6,0,6,3,0,3,5,4,0,15,3,5,0,12,0,0,0,12,5,0,16,6,3,0,10,0,0,0,10,5,0,14,4,0,0,4,0,0,0,6,4,0,6,12,3,0,20,0,0,0,20,0,0,19,3,3,0,5,0,0,0,5,0,0,11,3,0,0,4,0,0,0,4,3,0,3,20,0,0,24,3,0,3,25,3,0,24,3,0,0,3,0,0,0,3,0,0,5,5,0,0,5,0,0,0,5,8,0,21,0,0
117031337,0,0,0,0,0,0,0,5,37,0,39,0,5,0,5,0,0,0,5,3,0,7,0,0,0,0,0,0,0,0,5,0,11,3,5,0,4,0,0,0,4,3,0,10,4,3,0,9,0,0,0,12,9,0,16,3,4,0,6,0,0,0,12,17,0,22,4,3,0,9,0,0,0,12,10,0,19,11,3,0,11,0,0,0,12,8,0,23,7,11,0,15,0,0,0,15,19,0,31,8,3,3,17,0,0,0,18,9,0,24,16,8,0,24,0,0,0,24,10,0,27,6,3,0,12,0,0,0,15,3,0,16,12,4,0,15,0,0,0,15,10,0,21,3,4,0,6,0,0,0,9,7,0,12,4,0,0,3,0,0,0,3,3,0,6,18,0,0,20,0,0,0,20,0,0,22,15,5,0,19,0,0,0,19,6,0,30,8,6,0,17,0,0,0,13,17,0,33,0,0
