POA_CODE_2016,P_PNG_0_4,P_PNG_5_14,P_PNG_15_24,P_PNG_25_44,P_PNG_45_54,P_PNG_55_64,P_PNG_65_74,P_PNG_75_84,P_PNG_85ov,P_PNG_Tot,P_Philippines_0_4,P_Philippines_5_14,P_Philippines_15_24,P_Philippines_25_44,P_Philippines_45_54,P_Philippines_55_64,P_Philippines_65_74,P_Philippines_75_84,P_Philippines_85ov,P_Philippines_Tot,P_Poland_0_4,P_Poland_5_14,P_Poland_15_24,P_Poland_25_44,P_Poland_45_54,P_Poland_55_64,P_Poland_65_74,P_Poland_75_84,P_Poland_85ov,P_Poland_Tot,P_Scotland_0_4,P_Scotland_5_14,P_Scotland_15_24,P_Scotland_25_44,P_Scotland_45_54,P_Scotland_55_64,P_Scotland_65_74,P_Scotland_75_84,P_Scotland_85ov,P_Scotland_Tot,P_Singapore_0_4,P_Singapore_5_14,P_Singapore_15_24,P_Singapore_25_44,P_Singapore_45_54,P_Singapore_55_64,P_Singapore_65_74,P_Singapore_75_84,P_Singapore_85ov,P_Singapore_Tot,P_South_Africa_0_4,P_South_Africa_5_14,P_South_Africa_15_24,P_South_Africa_25_44,P_South_Africa_45_54,P_South_Africa_55_64,P_South_Africa_65_74,P_South_Africa_75_84,P_South_Africa_85ov,P_South_Africa_Tot,P_SE_Europe_nfd_0_4,P_SE_Europe_nfd_5_14,P_SE_Europe_nfd_15_24,P_SE_Europe_nfd_25_44,P_SE_Europe_nfd_45_54,P_SE_Europe_nfd_55_64,P_SE_Europe_nfd_65_74,P_SE_Europe_nfd_75_84,P_SE_Europe_nfd_85ov,P_SE_Europe_nfd_Tot,P_Sri_Lanka_0_4,P_Sri_Lanka_5_14,P_Sri_Lanka_15_24,P_Sri_Lanka_25_44,P_Sri_Lanka_45_54,P_Sri_Lanka_55_64,P_Sri_Lanka_65_74,P_Sri_Lanka_75_84,P_Sri_Lanka_85ov,P_Sri_Lanka_Tot,P_Taiwan_0_4,P_Taiwan_5_14,P_Taiwan_15_24,P_Taiwan_25_44,P_Taiwan_45_54,P_Taiwan_55_64,P_Taiwan_65_74,P_Taiwan_75_84,P_Taiwan_85ov,P_Taiwan_Tot,P_Thailand_0_4,P_Thailand_5_14,P_Thailand_15_24,P_Thailand_25_44,P_Thailand_45_54,P_Thailand_55_64,P_Thailand_65_74,P_Thailand_75_84,P_Thailand_85ov,P_Thailand_Tot,P_FYROM_0_4,P_FYROM_5_14,P_FYROM_15_24,P_FYROM_25_44,P_FYROM_45_54,P_FYROM_55_64,P_FYROM_65_74,P_FYROM_75_84,P_FYROM_85ov,P_FYROM_Tot,P_Turkey_0_4,P_Turkey_5_14,P_Turkey_15_24,P_Turkey_25_44,P_Turkey_45_54,P_Turkey_55_64,P_Turkey_65_74,P_Turkey_75_84,P_Turkey_85ov,P_Turkey_Tot,P_USA_0_4,P_USA_5_14,P_USA_15_24,P_USA_25_44,P_USA_45_54,P_USA_55_64,P_USA_65_74,P_USA_75_84,P_USA_85ov,P_USA_Tot,P_Vietnam_0_4,P_Vietnam_5_14,P_Vietnam_15_24,P_Vietnam_25_44,P_Vietnam_45_54,P_Vietnam_55_64,P_Vietnam_65_74,P_Vietnam_75_84,P_Vietnam_85ov,P_Vietnam_Tot,P_Wales_0_4,P_Wales_5_14,P_Wales_15_24,P_Wales_25_44,P_Wales_45_54,P_Wales_55_64,P_Wales_65_74,P_Wales_75_84,P_Wales_85ov,P_Wales_Tot,P_Zimbabwe_0_4,P_Zimbabwe_5_14,P_Zimbabwe_15_24,P_Zimbabwe_25_44,P_Zimbabwe_45_54,P_Zimbabwe_55_64,P_Zimbabwe_65_74,P_Zimbabwe_75_84,P_Zimbabwe_85ov,P_Zimbabwe_Tot,P_Elsewhere_0_4,P_Elsewhere_5_14,P_Elsewhere_15_24,P_Elsewhere_25_44,P_Elsewhere_45_54,P_Elsewhere_55_64,P_Elsewhere_65_74,P_Elsewhere_75_84,P_Elsewhere_85ov,P_Elsewhere_Tot,P_COB_NS_0_4,P_COB_NS_5_14,P_COB_NS_15_24,P_COB_NS_25_44,P_COB_NS_45_54,P_COB_NS_55_64,P_COB_NS_65_74,P_COB_NS_75_84,P_COB_NS_85ov,P_COB_NS_Tot,P_Tot_0_4,P_Tot_5_14,P_Tot_15_24,P_Tot_25_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
POA2727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,3,9,3,29,22,68,37,78,48,46,28,21,4,350
POA2729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,8,7,8,11,24,21,39,24,16,5,148,101,264,163,342,227,248,207,118,37,1696
POA2730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,0,0,0,0,0,36,0,0,0,13,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,13,10,3,42,4,4,5,27,13,27,25,16,9,121,61,132,118,281,175,237,208,115,50,1391
POA2731,0,0,0,0,0,0,0,0,0,0,0,3,5,13,5,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,14,7,0,29,0,0,0,3,0,0,0,0,0,4,3,3,0,6,0,3,3,4,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,9,3,3,0,0,0,25,20,36,42,96,51,91,103,63,27,517,357,765,574,1324,774,845,1044,553,171,6410
POA2732,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,3,15,11,22,25,33,28,33,9,186,81,170,139,248,236,329,277,194,101,1776
POA2733,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,17,4,15,14,7,0,79,44,60,32,109,62,103,69,44,21,545
POA2734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,7,3,3,12,16,9,0,0,53,23,62,57,71,69,98,61,15,0,456
POA2735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,6,11,8,16,8,0,0,51,18,56,54,84,71,89,47,14,3,448
POA2736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,7,8,7,13,4,10,0,47,24,34,42,75,59,48,41,44,10,377
POA2737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,5,0,0,0,14,8,20,19,38,10,18,14,4,0,133,56,163,108,207,93,128,53,27,9,839
POA2738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,5,19,5,42,14,11,28,8,0,142,123,272,165,416,220,202,162,75,19,1667
POA2739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,6,16,15,17,28,26,32,15,11,0,158,101,196,159,333,198,196,148,55,12,1401
POA2745,0,0,0,11,3,0,0,0,0,18,3,24,38,148,111,95,27,10,3,453,0,0,0,7,5,18,6,4,4,37,0,0,3,17,27,41,32,13,3,138,0,3,4,0,6,7,3,0,0,28,0,7,16,54,35,26,3,5,0,153,0,0,0,9,7,17,11,0,0,40,0,3,7,26,24,24,6,4,0,79,0,0,0,8,0,5,3,0,0,17,0,0,4,14,9,0,0,0,0,27,0,0,0,0,0,6,5,0,0,15,0,0,0,5,8,0,0,0,0,7,0,7,5,15,9,11,3,0,0,55,0,0,0,18,7,0,7,3,0,42,0,0,0,4,7,4,11,0,0,25,0,3,6,21,11,3,0,0,0,39,3,24,32,147,122,91,47,19,5,496,77,152,154,421,195,167,137,51,15,1374,2231,4765,4195,8637,4073,3062,1723,654,164,29504
POA2747,0,0,0,6,4,0,3,0,0,15,9,52,81,404,166,133,57,16,4,907,0,0,0,26,8,21,20,8,6,93,0,0,7,35,34,62,58,24,12,224,3,6,5,20,13,4,0,0,0,48,0,8,21,52,25,19,13,6,0,152,0,0,3,0,17,8,8,14,0,54,3,10,13,94,31,25,12,5,0,203,0,3,4,18,4,4,0,0,0,32,0,6,17,45,16,3,0,0,0,92,0,0,0,0,5,4,0,0,0,8,0,0,0,11,4,9,3,3,0,29,0,7,4,31,6,12,7,0,0,70,0,11,4,43,14,3,3,4,0,75,0,0,0,7,8,13,13,5,0,44,0,8,25,34,14,4,0,0,0,85,6,59,108,418,170,131,124,48,27,1095,176,236,291,817,303,275,226,111,49,2489,3646,5717,5664,13639,4746,4427,3002,1135,451,42421
POA2748,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,15,13,6,8,3,59,5,3,16,21,26,18,16,13,0,121,64,228,329,369,347,223,212,90,16,1877
POA2749,0,0,0,4,5,0,0,0,0,8,0,3,3,52,27,32,11,0,0,128,0,0,0,8,0,11,6,0,0,29,0,3,0,9,23,37,12,10,0,88,0,3,0,3,0,3,0,0,0,14,0,3,0,17,10,13,5,0,0,44,0,0,0,0,3,3,0,0,0,9,0,0,7,13,6,6,3,0,4,40,0,0,0,11,0,0,0,0,0,13,0,6,3,11,4,0,0,0,0,30,0,0,0,0,4,3,0,0,0,4,0,0,0,4,3,6,0,0,0,10,0,0,3,6,6,3,0,0,0,18,0,0,0,6,0,0,3,0,0,10,0,0,0,0,6,0,5,0,0,15,0,0,0,0,0,0,0,0,0,0,0,9,12,95,66,54,46,15,9,295,53,109,141,282,139,114,71,37,12,958,1402,2469,2521,4977,2260,1878,934,391,99,16930
POA2750,0,3,0,14,3,3,3,0,0,28,0,24,32,180,71,82,29,7,7,437,0,3,0,16,8,10,17,13,10,82,0,5,9,33,55,66,75,47,16,306,0,4,0,9,5,10,3,3,0,32,3,3,4,60,17,35,18,15,0,154,0,0,0,0,6,16,19,12,6,59,0,10,16,51,34,27,12,12,0,157,0,0,5,12,5,0,0,0,0,25,3,8,11,53,26,16,3,0,0,125,0,0,0,0,11,7,10,6,0,35,0,0,4,3,12,5,6,0,0,30,3,5,14,41,25,8,17,7,3,116,0,7,7,49,12,3,0,0,0,84,0,0,0,4,14,14,17,3,3,55,0,3,10,29,11,4,0,3,0,63,4,28,41,246,149,117,141,64,37,830,131,217,311,724,374,342,286,173,65,2629,2972,5615,5451,12855,5347,5149,4356,2103,961,44806
POA2752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,4,10,15,3,3,0,27,0,0,0,0,3,0,0,0,0,7,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,11,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,3,3,3,0,0,0,13,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,0,0,4,0,0,0,15,14,12,3,3,4,60,6,31,22,64,36,43,22,17,3,242,310,763,722,1243,727,633,339,141,31,4918
POA2753,0,0,0,3,5,3,0,0,0,17,0,3,5,29,21,11,4,0,0,80,0,0,0,11,4,3,0,0,0,24,0,0,3,4,5,11,15,5,3,47,0,0,0,4,0,4,0,3,0,13,0,0,11,20,14,8,7,0,0,65,0,0,0,0,3,6,7,4,0,19,0,0,0,4,0,0,0,0,0,13,0,0,0,4,0,3,0,0,0,8,0,0,8,13,0,3,0,0,0,24,0,0,0,4,12,19,14,14,0,65,0,0,3,5,0,0,0,0,0,9,0,4,0,11,6,3,4,3,0,38,0,3,0,10,3,4,0,0,0,22,0,0,0,7,5,3,4,0,0,22,0,0,0,0,3,3,0,0,0,11,0,5,18,65,27,29,42,24,10,223,50,110,154,278,188,150,134,90,42,1203,918,2262,2470,4227,2402,2034,1557,857,410,17134
POA2754,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,7,10,4,0,27,0,0,0,0,0,0,3,0,0,4,0,3,0,8,3,3,4,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,11,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,3,0,5,0,0,0,11,4,6,6,6,3,37,14,15,34,50,45,45,34,28,6,262,352,726,770,1343,747,703,607,339,114,5693
POA2755,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,39,29,12,3,0,0,0,94,7,18,102,89,29,5,0,0,0,261
POA2756,0,0,0,0,7,5,0,0,0,11,0,7,6,54,40,25,11,0,0,145,0,0,0,4,6,3,4,0,3,22,0,0,8,22,30,43,23,16,3,144,0,0,0,4,6,3,0,0,0,14,0,6,18,46,22,15,9,3,0,122,0,0,0,0,6,10,4,0,0,17,0,0,0,7,4,3,3,0,0,15,0,0,0,4,0,0,3,0,0,11,4,7,3,24,3,0,0,0,0,44,0,0,0,0,0,0,4,0,0,7,0,0,0,0,3,4,0,0,0,9,3,0,3,19,12,10,9,3,0,65,0,0,8,14,5,0,0,0,0,30,0,0,0,4,3,3,7,0,4,25,0,0,0,0,0,3,0,0,0,9,0,4,13,78,66,55,36,17,7,287,110,202,261,529,388,280,220,96,28,2119,2479,4798,4709,9122,5041,3926,2457,1074,329,33932
POA2757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,10,0,7,9,5,11,7,3,0,0,39,30,129,119,162,133,112,118,37,10,852
POA2758,0,0,0,0,3,3,0,0,0,6,0,0,0,8,6,5,3,0,0,25,0,0,0,0,0,0,0,3,0,4,0,0,0,0,8,3,14,5,0,31,0,0,0,0,0,0,0,0,0,6,0,3,7,12,8,0,0,0,0,36,0,0,0,0,0,3,3,0,0,5,0,0,0,3,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,10,3,4,0,25,0,0,0,3,0,0,0,0,0,3,0,0,0,3,3,3,3,3,0,16,0,0,0,4,6,3,0,0,0,8,0,0,3,11,22,23,26,12,4,101,29,65,74,135,126,128,110,41,17,710,449,1216,1130,1826,1486,1284,893,317,120,8715
POA2759,0,0,0,0,3,3,0,0,0,9,5,36,49,338,200,214,94,11,8,955,0,0,0,3,11,19,10,3,0,41,0,0,0,24,34,45,27,7,0,144,0,0,3,4,0,4,0,0,0,13,0,0,9,30,27,33,30,4,0,135,0,0,0,0,6,11,3,3,0,34,0,3,10,41,29,64,27,4,0,189,0,0,0,5,3,0,0,0,0,12,0,0,3,17,10,4,0,0,0,26,0,0,0,3,0,3,6,0,0,14,0,0,4,27,29,21,11,0,0,94,0,0,0,3,3,7,8,0,0,24,0,0,0,26,14,15,4,3,0,64,0,0,0,0,8,9,0,3,0,22,0,0,0,0,0,0,0,0,0,4,0,40,95,293,205,182,112,43,10,978,63,151,154,383,194,209,118,34,19,1316,1768,3621,4018,7305,3679,3723,1636,447,132,26332
POA2760,0,0,0,4,0,0,0,0,0,8,12,97,148,634,256,176,70,25,10,1424,0,0,0,13,11,7,13,15,14,70,0,0,0,10,33,29,36,25,3,136,0,3,0,8,6,5,0,0,0,28,0,7,10,37,11,18,7,12,0,102,0,0,0,3,5,17,5,7,0,47,3,14,14,119,34,32,23,3,3,242,0,0,0,4,3,0,0,0,0,10,0,3,7,35,11,8,0,0,0,69,0,0,0,3,3,10,5,3,0,26,0,0,4,23,18,8,3,4,0,60,0,5,8,24,3,6,5,0,0,51,0,3,15,52,14,7,0,0,0,94,0,0,0,0,6,3,5,0,0,14,4,4,14,31,4,3,0,0,0,61,8,86,250,610,284,205,143,83,34,1708,213,281,313,797,277,323,218,134,41,2609,2972,4575,4566,10568,3804,3317,2343,1259,430,33834
POA2761,0,0,0,0,3,0,0,0,0,9,8,142,383,1421,919,751,288,49,30,3981,0,0,0,7,12,19,9,3,3,55,0,0,3,4,15,22,3,3,5,60,0,3,5,8,6,11,3,0,0,40,0,9,15,31,29,24,12,3,0,124,0,0,0,5,12,3,5,9,5,44,3,7,11,83,32,33,20,8,5,204,0,0,0,7,4,0,0,0,0,15,0,0,4,34,9,3,0,0,0,49,0,0,3,4,5,4,0,0,0,21,0,0,7,30,24,17,8,3,0,91,0,6,9,16,4,3,4,0,0,45,0,0,5,30,30,47,15,4,0,136,0,0,0,3,0,3,0,0,0,5,0,0,6,7,3,0,0,0,0,22,3,85,185,538,352,299,137,84,71,1748,109,221,226,444,248,175,72,31,15,1539,2354,4984,4950,9082,4376,3074,1355,528,255,30952
POA2762,0,0,0,3,0,0,0,0,0,0,0,7,9,68,17,13,0,0,0,121,0,4,0,4,3,3,0,0,3,17,0,4,0,8,0,0,0,3,0,14,0,0,5,3,3,0,0,0,0,9,0,9,11,21,8,0,0,0,0,45,0,0,0,0,0,0,0,0,0,3,0,6,9,24,8,7,0,0,0,55,0,0,0,6,0,8,0,0,0,13,0,0,0,7,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,7,7,0,0,0,0,36,0,0,0,3,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,11,0,10,14,42,20,5,13,3,3,110,20,36,37,98,30,28,19,4,3,274,482,743,620,1755,581,423,244,103,35,4983
POA2763,0,0,0,7,5,5,0,0,0,17,14,57,161,648,378,316,186,42,9,1804,0,0,10,29,15,32,25,5,3,109,0,3,0,16,19,17,15,3,3,79,4,10,7,11,3,17,11,3,0,60,0,13,39,97,55,53,23,3,0,287,0,0,0,4,9,3,9,0,0,23,9,26,25,212,90,88,59,13,8,532,3,0,0,9,0,0,0,0,0,13,0,0,5,47,13,4,0,0,0,71,0,0,0,4,0,0,5,0,0,10,0,0,0,19,24,18,3,0,0,65,3,16,14,16,10,3,8,0,0,77,3,0,4,26,12,12,3,0,0,60,0,0,0,0,5,3,0,5,0,9,0,3,12,15,7,0,0,0,0,37,19,52,116,346,170,129,101,40,24,989,87,141,119,370,151,141,79,38,15,1140,2534,4615,4147,9957,3973,3113,1767,556,215,30880
POA2765,0,0,0,7,3,3,0,0,0,11,0,9,22,93,38,18,6,5,0,199,0,0,0,7,5,7,4,0,0,18,0,0,0,8,7,5,11,10,3,43,0,0,3,10,3,0,0,0,0,21,0,0,6,18,17,3,5,0,0,54,0,0,0,0,0,3,7,3,0,13,0,0,5,22,10,3,0,3,0,39,0,0,0,4,0,10,0,0,3,21,0,3,0,18,4,0,0,0,0,24,0,0,0,0,3,6,0,3,0,12,0,0,0,3,3,0,0,0,0,5,0,8,6,15,5,10,0,0,0,53,0,0,3,28,10,3,0,0,0,43,0,0,0,0,4,3,0,3,0,11,0,0,4,5,5,0,3,0,0,14,0,9,30,87,53,34,41,29,8,291,60,119,130,315,172,133,132,81,22,1165,985,2007,2210,4653,2167,1831,1457,611,188,16106
