POA_CODE_2016,R_0_74_LT_Real_estate_agent,R_0_74_LT_Ste_terr_hsg_auth,R_0_74_LT_Psn_not_Sme_hhd,R_0_74_LT_hs_coop_com_ch_g,R_0_74_LT_Other_Lld_type,R_0_74_LT_Lld_type_ns,R_0_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_hs_coop_com_ch_g,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_hs_coop_com_ch_g,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_hs_coop_com_ch_g,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_hs_coop_com_ch_g,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_hs_coop_com_ch_g,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_hs_coop_com_ch_g,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_hs_coop_com_ch_g,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_hs_coop_com_ch_g,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_hs_coop_com_ch_g,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_hs_coop_com_ch_g,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_hs_coop_com_ch_g,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_hs_coop_com_ch_g,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_over_LT_Psn_not_Sme_hhd,R_950_ovr_LT_hs_coop_com_ch_g,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_hs_coop_com_ch_g,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_Psn_not_Sme_hhd,Tot_LT_hs_coop_com_ch_g,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
POA2463,3,3,8,3,0,10,33,0,0,0,0,3,0,7,5,4,7,16,13,0,44,14,14,18,19,8,0,81,20,4,26,0,3,0,51,60,3,33,3,3,0,100,148,9,36,3,8,0,195,80,0,11,0,0,0,97,14,0,0,0,0,0,14,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,4,0,0,19,349,44,151,49,38,15,639
POA2464,0,0,11,0,6,5,25,0,0,0,0,0,0,0,3,0,7,3,8,0,20,13,9,19,13,5,3,67,31,4,17,0,0,0,54,70,3,25,8,3,0,110,187,0,53,3,6,0,253,170,0,21,0,3,0,193,40,0,3,0,0,0,49,9,0,3,0,0,0,15,7,0,0,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,7,0,0,3,17,538,22,170,28,33,17,805
POA2465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,3,5,0,6,0,0,0,9,4,0,3,0,0,0,10,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,25
POA2466,0,0,9,0,3,3,13,0,0,0,0,3,0,3,3,0,3,3,3,0,11,18,0,10,3,0,0,32,26,0,10,0,3,0,40,44,0,16,0,0,0,56,56,0,11,0,4,0,69,10,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,161,0,63,6,17,3,255
POA2469,0,0,32,0,4,19,59,0,0,7,0,3,0,11,6,3,31,13,3,4,60,9,0,34,9,15,0,67,13,0,17,0,5,0,34,11,0,17,0,3,3,29,12,0,13,0,0,0,29,10,0,3,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,0,3,3,18,64,3,164,25,35,31,313
POA2470,3,10,28,4,0,30,75,0,4,6,3,0,0,18,23,67,20,6,19,3,134,124,55,61,31,12,5,280,88,26,46,7,4,4,177,248,28,105,8,10,0,398,323,4,89,4,19,0,433,40,0,12,0,3,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,9,14,9,6,0,58,856,210,382,68,72,44,1642
POA2471,0,0,7,3,0,5,16,0,0,0,0,0,0,0,0,0,6,0,0,0,15,6,7,9,6,0,0,26,7,0,7,0,0,0,13,21,0,25,0,4,0,54,17,0,19,0,0,0,43,9,0,4,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,66,9,84,8,13,5,185
POA2472,0,0,8,0,3,3,19,0,0,0,0,0,0,0,0,0,3,3,3,0,5,5,0,6,4,13,0,25,0,0,7,0,3,0,12,7,0,7,0,6,0,22,27,0,11,0,0,0,45,19,0,5,0,0,0,24,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,74,0,57,10,29,7,171
POA2473,0,0,17,3,4,7,25,0,3,0,0,0,0,3,3,3,11,3,3,0,24,37,11,10,9,0,0,62,26,3,12,5,4,0,55,64,8,32,0,0,0,108,93,5,26,0,3,3,123,54,0,10,0,3,0,68,17,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,7,294,27,122,18,16,8,488
POA2474,0,0,24,3,5,23,67,0,0,4,0,0,0,4,11,7,18,0,3,3,45,45,5,42,0,0,4,97,30,3,36,0,0,0,71,90,0,51,0,7,0,149,61,4,28,0,3,3,96,16,0,3,0,0,0,20,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,9,0,4,3,15,257,22,220,10,27,38,572
POA2475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,3,0,11,3,0,6,0,0,0,10,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,13,0,4,4,28
POA2476,0,3,5,0,3,5,22,0,0,0,0,0,0,4,3,12,6,6,0,0,19,3,0,9,0,0,0,20,5,3,3,0,3,0,16,3,0,0,0,0,0,3,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,29,3,6,10,80
POA2477,0,3,28,5,0,22,62,0,0,0,3,0,0,4,12,14,8,19,3,0,57,20,5,20,8,4,3,56,31,3,25,3,0,0,56,62,4,39,3,3,0,114,181,9,61,0,0,0,258,235,0,71,0,6,0,313,63,0,14,0,0,0,74,10,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,7,11,0,11,3,3,0,22,615,38,273,52,27,30,1036
POA2478,0,16,24,0,6,31,80,0,14,3,9,0,0,25,12,241,33,26,15,3,323,10,76,22,11,26,0,160,27,46,43,3,23,0,145,115,42,72,3,42,3,274,440,29,155,4,7,3,641,657,18,180,8,13,4,872,426,5,85,0,3,3,521,160,0,29,0,3,0,195,48,0,8,0,3,0,67,6,0,3,0,3,0,16,3,0,0,0,0,0,3,0,0,3,0,0,0,5,28,32,26,7,3,3,101,1940,516,683,75,155,51,3424
POA2479,0,0,18,0,3,15,36,0,0,0,0,3,0,5,0,0,5,0,0,0,7,3,0,10,0,0,0,18,0,0,18,0,0,0,17,7,0,17,0,0,0,21,7,3,25,0,3,0,38,40,3,38,0,0,0,84,41,0,23,0,3,0,71,45,0,13,0,0,0,56,21,0,10,0,0,0,30,9,0,0,0,0,0,15,5,0,0,0,0,0,3,8,0,4,0,0,0,6,3,3,9,0,3,0,14,180,8,201,0,20,20,422
POA2480,3,17,95,8,11,85,228,5,27,6,7,6,0,53,49,184,88,30,18,3,373,198,97,145,66,45,9,561,185,46,153,29,15,0,429,484,30,249,14,15,6,797,816,32,424,9,19,3,1296,475,10,196,0,19,4,704,82,0,45,0,3,0,129,12,0,15,0,0,0,28,3,0,3,0,0,0,9,3,0,0,0,0,0,7,0,0,3,0,0,0,5,3,0,7,0,0,0,6,21,33,59,7,20,7,151,2342,464,1481,186,182,120,4772
POA2481,0,0,24,0,3,27,55,0,3,3,3,0,0,11,0,8,6,0,11,0,20,5,44,31,17,4,0,104,0,9,22,0,0,0,37,6,9,40,4,3,0,64,16,7,63,3,13,0,97,76,9,102,3,9,0,200,122,0,80,0,0,0,202,152,0,72,0,3,0,222,90,0,49,0,0,0,138,41,0,20,0,0,0,62,31,0,12,0,4,0,41,28,0,13,0,0,0,43,13,3,19,3,3,5,50,586,94,545,32,57,42,1352
POA2482,0,0,27,0,0,30,52,0,0,0,0,0,0,0,0,3,15,0,0,0,17,4,13,23,0,3,0,44,0,6,30,3,0,0,38,9,0,39,0,3,0,51,27,3,47,0,4,3,79,54,0,80,0,7,0,145,52,0,56,0,3,0,110,32,0,18,0,0,0,54,7,0,4,0,0,0,12,3,0,0,0,0,0,8,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,18,0,0,0,17,199,22,357,12,22,36,642
POA2483,3,0,28,0,0,16,46,0,0,0,0,0,0,3,0,3,14,3,5,0,28,20,14,30,3,4,0,77,21,3,40,0,6,0,63,34,3,56,0,7,0,95,109,0,84,0,4,0,195,177,0,148,4,3,4,333,145,0,72,0,0,3,221,40,0,35,0,0,0,80,6,0,6,0,0,0,19,4,0,3,0,0,0,5,3,0,6,0,0,0,7,0,0,3,0,0,0,0,3,3,16,0,0,0,27,572,36,538,10,33,23,1207
POA2484,3,0,60,0,8,49,123,0,0,7,0,0,0,9,10,63,33,3,6,0,116,37,32,67,9,25,3,177,48,15,73,3,10,0,142,107,15,88,5,3,0,217,187,9,144,3,11,4,357,262,0,118,3,8,3,398,81,0,29,0,0,0,113,9,0,0,0,0,0,11,3,0,0,0,0,0,4,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,29,0,5,3,58,758,144,640,24,83,72,1725
POA2485,0,13,16,0,0,21,43,0,6,0,10,0,0,15,3,96,9,3,3,3,115,24,38,19,8,0,0,96,19,21,40,0,14,0,94,175,6,67,0,19,3,278,461,9,170,3,26,4,675,392,4,115,11,14,5,533,131,0,41,0,6,0,184,28,0,5,0,0,0,32,11,0,8,0,0,0,14,3,0,3,0,0,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,6,17,8,24,5,3,3,64,1264,204,525,39,88,39,2158
POA2486,0,7,26,3,5,32,72,0,10,3,3,0,3,16,3,157,21,3,11,3,194,22,70,47,26,21,3,186,10,37,45,3,4,3,100,44,25,57,10,14,0,154,332,29,151,11,14,3,532,578,13,254,13,41,0,904,297,3,71,0,3,3,378,80,0,19,0,3,0,103,20,0,9,0,0,0,35,5,0,3,0,0,0,15,3,0,0,0,0,0,3,3,0,0,0,3,0,5,19,26,41,3,7,10,108,1430,380,743,71,124,63,2802
POA2487,0,3,15,0,5,24,46,0,3,0,0,0,0,3,0,36,11,0,11,0,70,14,24,19,7,34,0,101,12,7,20,0,20,3,64,40,6,25,3,10,0,90,157,4,68,0,10,0,245,292,5,61,0,8,3,371,177,0,49,0,0,0,226,92,0,20,0,0,0,110,56,0,15,0,0,0,73,23,0,3,0,0,0,30,11,0,0,0,0,0,14,3,0,3,0,0,0,9,16,9,15,0,3,3,41,894,105,324,15,114,33,1481
POA2488,0,0,4,0,0,0,6,0,6,0,0,0,0,6,0,15,0,0,0,0,17,0,16,5,0,0,0,22,3,4,4,0,0,0,11,3,0,13,0,0,0,14,56,4,26,0,0,0,79,118,0,29,0,0,0,153,34,0,17,0,0,0,44,11,0,5,0,0,0,17,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,3,7,230,40,102,3,3,3,384
POA2489,0,0,3,0,3,9,15,0,0,0,0,0,0,0,0,12,3,0,0,0,19,0,4,7,0,7,0,19,10,0,11,0,0,0,22,14,3,12,0,4,0,34,77,3,17,3,0,0,103,197,0,45,0,7,0,252,113,0,23,0,3,0,137,39,0,3,0,0,0,39,6,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,20,457,20,137,5,28,11,668
POA2490,0,0,3,0,0,3,9,0,0,0,0,0,0,4,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,7,3,0,9,0,0,0,10,4,0,3,0,0,0,12,4,0,0,0,0,0,7,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,27,0,3,3,54
POA2500,10,98,55,4,11,35,213,3,51,6,11,3,0,73,29,479,46,17,6,4,593,153,119,92,19,7,0,388,130,55,72,11,4,3,268,443,37,138,5,21,6,651,1181,41,196,8,19,5,1448,1458,41,240,5,19,0,1766,902,3,148,3,14,3,1073,336,0,71,3,6,0,417,125,3,31,0,0,0,159,33,0,17,0,0,0,56,17,0,3,0,0,0,23,14,0,6,0,0,0,18,49,66,33,7,10,7,183,4881,992,1152,91,129,79,7324
POA2502,4,23,36,4,0,9,78,0,19,5,0,0,0,23,9,183,18,0,3,6,224,56,97,37,3,3,3,191,46,36,29,5,8,0,121,128,20,47,0,11,0,206,167,14,59,0,8,0,246,277,6,45,0,10,0,342,55,0,12,0,0,0,70,10,0,0,0,0,0,10,6,0,0,0,0,0,8,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,21,18,0,0,0,61,775,432,300,10,45,28,1596
POA2505,3,19,10,0,0,6,40,0,13,0,0,0,0,13,9,57,4,0,0,0,72,16,22,9,3,0,0,52,37,8,14,0,0,0,56,60,4,19,0,0,0,83,78,11,26,0,3,0,118,103,3,34,0,0,0,140,23,0,6,0,0,0,26,8,0,0,0,0,0,10,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,6,5,3,0,0,0,16,336,141,127,5,13,10,624
POA2506,0,34,12,3,0,3,46,0,20,0,0,0,0,20,3,210,0,0,0,0,222,7,107,8,0,0,0,125,0,45,6,3,0,0,57,15,29,9,6,3,0,56,59,94,27,9,0,0,182,133,23,31,0,3,4,188,27,0,4,0,0,0,34,8,0,4,0,0,0,14,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,4,3,0,4,39,256,582,107,24,7,15,992
POA2508,0,0,6,0,4,8,14,0,3,0,0,0,0,4,0,6,3,3,0,0,9,0,0,0,0,0,0,5,0,4,8,3,0,0,13,0,0,7,0,0,0,6,15,0,14,0,0,0,26,42,5,21,0,0,0,73,85,6,17,0,0,0,103,58,0,5,0,0,0,63,19,0,4,0,0,0,20,21,0,0,0,0,0,20,3,0,0,0,0,0,7,0,0,0,0,0,0,0,10,4,0,0,0,0,13,245,29,85,6,7,9,380
POA2515,0,0,12,0,0,12,27,0,0,0,3,0,0,4,0,13,3,3,0,0,23,3,3,6,0,0,0,13,3,0,9,0,0,0,20,23,0,12,0,0,0,32,39,0,33,0,0,0,72,108,0,39,0,4,0,150,117,0,30,0,0,0,149,103,0,15,0,0,0,116,54,0,16,0,0,0,67,22,0,3,0,0,0,25,22,0,0,0,0,0,22,11,0,0,0,0,0,13,7,0,11,0,0,0,14,501,24,181,12,12,15,738
POA2516,0,9,8,0,3,10,21,0,5,0,0,0,0,7,0,61,0,3,0,0,64,0,24,8,0,0,0,33,0,12,7,0,4,0,22,20,10,3,0,0,0,37,24,10,9,0,0,0,44,54,13,18,0,0,0,83,55,8,7,0,0,0,71,26,0,3,0,0,0,27,9,0,3,0,0,0,12,4,0,0,0,0,0,4,5,0,0,0,0,0,9,3,0,0,0,0,0,4,3,8,4,0,0,0,12,202,161,73,3,11,13,454
POA2517,0,17,10,0,3,7,35,0,22,0,0,0,0,23,3,158,3,13,0,4,178,3,59,8,5,0,0,84,18,36,8,3,0,0,61,39,21,26,3,0,0,91,81,31,37,3,0,0,145,187,26,47,0,0,0,262,167,8,19,0,0,0,201,49,0,5,0,0,0,58,17,0,4,0,0,0,20,5,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,26,4,0,3,6,37,569,398,183,32,12,18,1209
POA2518,5,32,15,3,0,27,76,0,35,0,10,0,0,40,7,377,16,17,3,5,429,40,184,21,23,9,0,273,45,73,28,8,3,5,161,149,68,56,5,3,5,283,342,74,69,8,4,3,491,418,63,86,5,7,0,574,192,3,34,3,0,0,229,52,0,4,0,0,0,58,13,0,0,0,0,0,14,3,0,0,0,0,0,4,3,0,0,0,0,0,3,8,0,0,0,0,0,11,21,49,11,5,5,6,102,1295,960,340,81,32,47,2755
POA2519,5,20,19,0,3,26,74,0,12,3,3,0,0,20,8,207,7,3,3,0,227,21,90,19,6,0,3,140,24,41,14,6,0,0,92,74,26,26,6,3,0,129,209,21,52,3,0,0,287,402,36,61,3,3,3,503,209,0,24,0,0,0,240,72,0,18,0,0,0,93,22,0,4,0,0,0,28,10,0,0,0,0,0,14,3,0,0,0,0,0,3,5,0,0,0,0,0,7,15,25,14,0,5,3,62,1092,480,252,27,27,32,1906
POA2522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
POA2525,0,6,7,3,0,10,28,0,0,0,0,0,0,0,0,15,0,0,14,0,32,3,13,12,7,0,0,38,10,6,11,0,6,0,31,32,4,13,0,3,0,57,86,3,26,0,4,0,122,119,4,42,0,0,0,164,94,0,10,0,0,0,109,34,0,3,0,0,0,34,5,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,4,0,8,0,0,0,17,392,47,135,20,25,13,639
POA2526,3,15,9,0,3,4,39,0,20,0,3,0,0,17,0,188,9,4,0,0,199,4,93,9,6,4,4,124,15,45,12,0,0,4,73,23,25,25,0,0,0,78,107,29,26,0,5,3,182,183,48,43,0,3,0,279,86,0,7,0,0,0,103,34,0,7,0,0,0,39,10,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,9,21,12,0,0,3,49,480,487,160,28,16,20,1185
POA2527,0,9,27,0,3,12,52,0,8,3,0,0,0,10,0,79,7,0,0,0,90,5,58,9,7,0,0,80,14,24,27,4,3,0,69,33,17,32,4,3,3,88,125,17,52,0,4,3,205,378,22,128,0,4,0,531,194,0,28,0,0,0,222,31,0,0,0,0,0,31,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,10,3,3,0,33,794,244,321,22,17,22,1426
POA2528,3,31,33,0,4,19,84,3,29,3,3,0,0,34,8,337,11,0,22,7,381,36,241,34,3,29,5,352,55,97,33,7,3,0,190,168,65,59,6,18,3,316,331,163,108,3,11,3,611,574,59,128,3,11,3,781,152,4,17,0,3,0,175,23,0,3,0,0,0,23,3,0,0,0,3,0,5,0,0,3,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,5,19,50,10,3,3,3,96,1378,1067,449,33,112,42,3075
POA2529,4,7,24,0,5,9,53,0,9,0,0,0,0,13,4,109,3,3,3,0,125,11,54,4,4,4,0,78,22,29,15,3,0,0,77,63,35,18,9,0,0,129,141,24,53,5,6,4,229,472,16,97,3,11,3,592,395,0,38,0,0,0,435,202,0,18,0,0,0,215,25,0,3,0,0,0,28,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,14,18,14,3,0,0,52,1360,308,301,42,23,24,2051
POA2530,5,21,32,4,3,15,76,0,24,4,0,0,0,32,10,177,11,19,5,0,219,37,98,25,7,3,4,176,38,46,22,8,8,0,111,80,34,51,3,0,0,163,171,68,108,3,8,3,354,557,52,183,3,13,0,810,199,4,28,0,0,0,239,50,3,6,0,0,0,57,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,36,14,8,0,4,77,1163,560,487,49,35,26,2322
POA2533,0,0,31,0,5,17,58,0,7,0,0,0,0,8,3,7,6,0,0,0,25,6,13,16,3,0,0,36,4,11,13,0,0,0,28,34,10,24,0,4,0,68,91,17,49,0,3,3,154,247,3,76,0,7,3,331,183,0,34,0,4,0,217,64,0,7,0,0,0,69,21,0,4,0,0,0,21,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,7,3,0,0,25,652,68,274,7,34,29,1059
POA2534,0,0,7,3,3,4,23,0,0,0,3,0,0,3,0,0,6,3,0,0,11,0,4,10,14,0,0,25,4,0,8,0,3,0,23,13,3,0,0,0,0,17,21,0,13,0,0,0,43,65,0,21,0,3,0,89,83,0,11,0,0,0,94,26,0,3,0,0,0,31,17,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,3,0,24,237,10,96,33,24,11,399
POA2535,3,0,12,0,8,15,36,0,3,0,5,3,0,7,0,17,3,0,10,0,31,9,0,12,0,9,0,36,7,0,9,0,4,0,24,28,0,20,0,0,0,44,59,0,24,0,4,3,94,94,3,28,0,4,0,127,31,0,11,0,0,0,44,14,0,3,0,0,0,13,8,0,3,0,0,0,15,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,3,5,3,15,264,20,127,7,46,21,489
POA2536,0,3,27,0,7,24,67,0,4,4,4,0,0,20,12,68,25,11,8,3,125,52,67,53,17,19,0,205,81,18,67,3,8,5,185,234,20,88,3,13,4,358,326,36,117,10,6,3,497,303,3,84,0,3,0,395,24,0,7,0,3,0,34,3,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,11,16,3,4,0,57,1059,237,494,56,66,40,1959
POA2537,3,4,32,0,8,35,78,0,5,3,5,0,0,12,6,30,33,0,0,0,71,43,19,47,11,12,3,136,31,10,46,3,4,0,94,120,16,71,4,6,0,211,164,13,81,0,5,0,266,96,0,43,0,4,0,138,15,0,5,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,12,13,3,3,0,38,479,108,373,25,40,44,1076
POA2538,0,0,6,0,0,4,13,0,0,0,0,0,0,3,0,0,3,0,3,3,6,3,3,3,0,0,0,9,0,0,3,0,0,0,5,4,0,15,0,0,0,18,18,0,11,0,0,0,27,13,0,9,0,0,0,17,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,47,7,45,3,3,5,108
POA2539,0,4,34,0,9,20,68,0,4,0,0,0,0,9,7,3,17,0,6,0,33,18,76,52,30,0,0,185,40,22,54,6,3,0,131,127,25,80,4,7,0,249,380,30,128,8,4,4,554,239,7,72,0,3,3,332,23,0,3,0,0,0,27,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,7,19,0,7,3,47,855,181,475,59,46,34,1649
POA2540,9,5,68,18,15,65,178,5,3,10,13,3,0,32,21,24,41,15,24,3,121,69,22,83,23,29,7,231,103,7,94,6,21,6,243,365,38,177,12,127,10,726,835,20,205,4,58,8,1139,673,4,109,3,12,3,807,106,0,18,0,5,0,133,13,0,3,0,3,0,21,4,0,4,0,0,0,9,0,0,3,0,0,0,3,0,0,0,0,0,0,0,3,0,3,0,3,0,4,36,5,47,11,18,8,119,2232,132,869,92,320,110,3761
